index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(1.6153846153846159, 1.3076923076923084)",(0.007810891364949179-0.013398791467468512j),(-0.025034978227657326+1.7877416525590696e-05j),(-0.015997369440155576-0.009625160847064036j),(0.006691811275465286+0.0028226717243045496j),(-0.0024127488995086183-0.006018059002317653j),(0.002086685618509464+0.009476862758041741j),(-0.012501629566041735-0.006511751233158972j),(-0.0007350557227862942-0.016926435776433248j),(-0.004901481340377165-0.015404526827107511j),(-0.011840805989387514+0.003537808822098809j),(0.008061270544782624+0.0011512959198358192j),(-0.005673878781898565+0.0021499963375930025j)
"(1.7692307692307692, 1.3076923076923084)",(0.01446625571912834-0.007421012660558248j),(-0.016484307300958765-0.01853113880440588j),(0.00041872899456935606-0.01685853504048353j),(0.00018023281572037707+0.006834229567218433j),(0.004363826080025202-0.004626672355113582j),(-0.007455965386258632+0.006151596881787936j),(-0.0008132573531443075-0.014028151723819127j),(0.013033335413072934-0.01042640758641339j),(0.007662474563006351-0.013556921901267747j),(-0.010649453737265701-0.004542230328722331j),(0.005690495747055534+0.004888359086571038j),(-0.0058638428007954276-0.0006708412208259561j)
"(1.9230769230769234, 1.3076923076923084)",(0.016615154168704148+0.003121253644374624j),(0.004125743045557647-0.02388789541163493j),(0.013725679253284651-0.006986324781233338j),(-0.005835929257000167+0.002818514346442338j),(0.005917160303753006+0.0019910552490923507j),(-0.008806353709725552-0.003863408684872633j),(0.011657876608397939-0.007721755862459006j),(0.015764585063276933+0.004584803284566051j),(0.01467272330062125-0.0030717932322713807j),(-0.004582082496476858-0.009844513550444757j),(0.001668775282085011+0.0067486555359296515j),(-0.00459618652709416-0.0035788967961734885j)
"(2.0769230769230775, 1.3076923076923084)",(0.010560636965412165+0.013866433275944232j),(0.021061399496731407-0.010420375418503639j),(0.01156046808032373+0.008249333483227851j),(-0.004730488629867584-0.003973956283483906j),(0.0006458611949112811+0.006098337910283113j),(-0.00047119973272850607-0.009546191137528786j),(0.01239968825459359+0.0062722968675086145j),(0.004978985593781384+0.015343657539322705j),(0.01132380801017515+0.008939648928854755j),(0.0033167937724529048-0.009646587840323628j),(-0.0026565933896503316+0.005913691755597642j),(-0.0016958158408677108-0.005561709848310933j)
"(2.230769230769231, 1.3076923076923084)",(-0.0025633969191370676+0.017644998032123584j),(0.01973474843873396+0.01115628123437169j),(-0.0019877704320024414+0.013054102669711132j),(0.0016209898368977726-0.005689989349060568j),(-0.0051869798954315175+0.003069509885734328j),(0.008293843658030441-0.004616431992703283j),(0.0005608549513785895+0.013782313598353538j),(-0.009892743566754588+0.012367281410504197j),(7.91831738673399e-05+0.013886105660998412j),(0.008681505286186733-0.004102785242627371j),(-0.005498557329131879+0.00260522695109903j),(0.0021504899060586155-0.005440638609311546j)
"(2.384615384615385, 1.3076923076923084)",(-0.015137914896133291+0.00995177710455342j),(0.0012064612377816288+0.021785002421584546j),(-0.011779230450860424+0.0037576422130656787j),(0.005628998759108306-0.0008098708497116577j),(-0.0048622773221716565-0.0033890114091318408j),(0.007733026659185882+0.005381053294994493j),(-0.01171865581738736+0.00705890179268487j),(-0.015453986779363908-0.0016329729973087288j),(-0.010564723958782342+0.008195206443732143j),(0.008396046620346712+0.003401471489749228j),(-0.005487926544686788-0.0017040620927896558j),(0.005276495695571373-0.0026762253635689483j)
"(2.5384615384615383, 1.3076923076923084)",(-0.017461258338920163-0.00548386668236576j),(-0.0172760655375143+0.011904718349602958j),(-0.008040100057894368-0.00842662952742462j),(0.002925625418375256+0.004638004295548604j),(0.001054952739155104-0.005734781790875816j),(-0.0014535962585597746+0.00923230281616338j),(-0.011672527352019003-0.006898958382373142j),(-0.006665568574502533-0.013708719275142322j),(-0.012397813604183338-0.0034970061944164057j),(0.0028086496357662117+0.008093308330511667j),(-0.0025810279851103267-0.004810868579423361j),(0.005729054528727388+0.0017845061266566612j)
"(2.6923076923076925, 1.3076923076923084)",(-0.00625563886386776-0.017308010000201365j),(-0.018279351134867082-0.00854230294475878j),(0.003896082619452662-0.010317016678731009j),(-0.0029436026792957074+0.00440950505761789j),(0.00556934624944127-0.0013867397554261055j),(-0.008873778772959088+0.0026751570595374132j),(0.0006028333454601439-0.013417774810289412j),(0.008076902669640007-0.012580000318897099j),(-0.004200450432152327-0.011687446718105546j),(-0.0041807241301962325+0.0069625847312422395j),(0.0016177022233841544-0.004958519881872538j),(0.0026883559499608196+0.0054684095695989995j)
"(2.8461538461538467, 1.3076923076923084)",(0.010424710778152872-0.015205632076742666j),(-0.0015226679309878698-0.019357561463535674j),(0.010453154119645631-0.00086368303097527j),(-0.005064013548237059-0.0008669027413831287j),(0.0035063253814104+0.004432520063213632j),(-0.006190872773957623-0.0067898751058621965j),(0.012040064618927968-0.0056493628750806536j),(0.014653197601271999+0.00047840767565711465j),(0.006967070711585435-0.009750257397995727j),(-0.007648187736096694+0.0010354514200358212j),(0.0045725898161875006-0.0020427308434796112j),(-0.002355077628136532+0.0057230754355432605j)
"(3.0, 1.3076923076923084)",(0.01841194613853936+2.924585046781142e-05j),(0.0156257770619358-0.010283473509073516j),(0.004997554844579615+0.008678157551602162j),(-0.0012305855842170946-0.004834484304573279j),(-0.0025559903119695086+0.00494623743920008j),(0.003439342406947158-0.00843326174797475j),(0.010454893400332921+0.008001010454198048j),(0.0068563782163692+0.012638697104060743j),(0.01156899173901333+0.0003273016372020142j),(-0.0052290047944334025-0.005168665117243255j),(0.004370516373039094+0.0020578226238680063j),(-0.0059968274642743565+0.0018700706616885823j)
"(-3.0, 1.4615384615384617)",(0.007182957328321342+0.01435072787636084j),(0.005283569058118964-0.006857219010228285j),(-0.0032201033487790514+0.00422400858805718j),(-0.000523270030733625-0.005082374614859049j),(0.0027045375091595786+0.010309569511968951j),(0.018574641689932954-0.002493320137801317j),(0.00999075352146376+0.008653558026720076j),(-0.005314660721906398-0.0025981402414722815j),(0.0016912778885930075+0.0045558995120572295j),(-0.0006188710352242204-0.007538663743917853j),(0.009423663078023042+0.0070840767437620016j),(-9.743349877912622e-05+0.014331785493753968j)
"(-2.8461538461538463, 1.4615384615384617)",(0.016194215569860212+0.0004657967594298286j),(-0.003864835394998458-0.007808924697886432j),(0.002521072940561899+0.004756194633932434j),(-0.00499930217676967-0.0016819817651371179j),(0.010966563803290837+0.0022303819369611185j),(0.00749972000639592-0.017866882951911838j),(0.012728007448546698-0.002906315755394866j),(-0.005395102493284521+0.002215378448912411j),(0.004686743211900358+0.001879030192047604j),(-0.0065615222701150494-0.004465978109049538j),(0.011596962764651995-0.003765889302983417j),(0.012412931414688428+0.007669357730720426j)
"(-2.6923076923076925, 1.4615384615384617)",(0.008227185214514878-0.014129126646293986j),(-0.008766170816810536+1.6136640344331114e-05j),(0.005449530404656336-0.0002948636341197391j),(-0.0037325669548402217+0.003982680793665659j),(0.007265203114437209-0.009293310514842803j),(-0.0117618178996866-0.016220274375579987j),(0.0053951381196010425-0.011642795291449624j),(-0.0020765914003697977+0.0053630336272935475j),(0.004796600555888952-0.002182240208494204j),(-0.008035375252749138+0.002258084140328349j),(0.003879016720054707-0.012008265121725719j),(0.013300454703382985-0.006610773004614569j)
"(-2.5384615384615383, 1.4615384615384617)",(-0.008460198463836157-0.014158084806327777j),(-0.00390794130803789+0.007901796618371695j),(0.0020570760509362007-0.005138597845204388j),(0.002141811054493703+0.005243443381585274j),(-0.00529090583981602-0.011312721526908836j),(-0.020664911861353077+0.0013112546587973162j),(-0.005431645068282946-0.01130034345756453j),(0.0022387575287147196+0.005216990156162512j),(0.0019668070253953613-0.005164173492703149j),(-0.0038021708133507324+0.00793179238089104j),(-0.0075528901251278365-0.01066416274116938j),(0.0015876874946810385-0.015031639542859326j)
"(-2.3846153846153846, 1.4615384615384617)",(-0.016622944135938515+0.00044312348332849324j),(0.005337296845989668+0.0070712713566634215j),(-0.003842370982906253-0.004095805702138871j),(0.005890588884562527+0.00026019571146765835j),(-0.013277485324011903-0.0005426862407042385j),(-0.010661291083898374+0.018520483312811916j),(-0.011702995308828932-0.003321675943256137j),(0.005100102955738615+0.0023538412792398974j),(-0.0021867249691251934-0.005398627327541777j),(0.0034360888324925475+0.008630013334514415j),(-0.013526055749480086-0.0005838423844099855j),(-0.01192434605262259-0.00970750460717787j)
"(-2.230769230769231, 1.4615384615384617)",(-0.007932824534639258+0.01475723616120395j),(0.00875773496916305-0.0015690794969796687j),(-0.005420262128221583+0.0017662008288850304j),(0.0028368222235586513-0.005469678279716692j),(-0.007186059952221165+0.012270565439304621j),(0.009301280086049583+0.01993267369119189j),(-0.010118445982931951+0.005890624415012562j),(0.005401418182689224-0.001400409716409128j),(-0.00549909153066329-0.002803922896616766j),(0.00908184698828377+0.0037581388945832138j),(-0.00926788265266555+0.010533365295953119j),(-0.014949309549006203+0.004570075708074604j)
"(-2.0769230769230766, 1.4615384615384617)",(0.008798271944917327+0.01438988891470672j),(0.0026117214305062136-0.008536506841799985j),(-0.0007260670242646586+0.00574418733610362j),(-0.003940335888672173-0.0051293525479423245j),(0.007855992859899165+0.013145573835459926j),(0.022057427731614947+0.004635013355069399j),(-0.0031960058383897253+0.010698206484673404j),(0.0035217695546813405-0.004324571127862188j),(-0.006439904515554078+0.0013395873332974959j),(0.009682481121668135-0.003845832458684387j),(0.002168950384159726+0.014377434036719207j),(-0.0048197977799027784+0.015130455316656598j)
"(-1.923076923076923, 1.4615384615384617)",(0.016961056679212147-0.00016912011223096327j),(-0.006381486406588871-0.006271530248051196j),(0.004956738367538151+0.003170806836207042j),(-0.006671872489832046+0.0014493653167586206j),(0.016607213122310286-0.0003184234224177287j),(0.017817639515040177-0.014437485053101058j),(0.00413212924898683+0.009698914201110725j),(0.000604113437932447-0.0055898351443020335j),(-0.00470373753316045+0.0052488502223914935j),(0.004853562095619233-0.009937677256658032j),(0.012658305073121606+0.008167905204224475j),(0.00964185202647067+0.012909879700213333j)
"(-1.7692307692307692, 1.4615384615384617)",(0.008761323064894775-0.014610701800526775j),(-0.008534901458211317+0.002713578698232424j),(0.005085601068569046-0.0031548043126292695j),(-0.0016699239015545919+0.007061088258641931j),(0.009061430263269032-0.015732501662215452j),(0.0011458308346316572-0.023057013802742537j),(0.008417889635181605+0.00512541072441767j),(-0.0022580241452025557-0.005268147771588495j),(-0.001069537802993595+0.007516142546416253j),(-0.0028938995736639277-0.011391123387133495j),(0.015116538914052326-0.003847910846241308j),(0.016326282317235187-4.678817273109387e-05j)
"(-1.6153846153846154, 1.4615384615384617)",(-0.00770139211075111-0.015250196641237786j),(-0.0016540681760686756+0.008796010333008341j),(-0.0006392472618679512-0.006059439410914245j),(0.0060220029725970535+0.004920485009840234j),(-0.009188407065482926-0.017766732284266326j),(-0.015280019166062713-0.017032946402400724j),(0.009133693073021242+0.00010350024103785571j),(-0.004447090093265098-0.003911301655411472j),(0.0031838508341352654+0.007574512171603639j),(-0.009890143491531835-0.007638593410242473j),(0.008124338416611235-0.01393897057221838j),(0.010065534185441188-0.01308904650676739j)
"(-1.4615384615384615, 1.4615384615384617)",(-0.01699751816458376-0.0018772498391812012j),(0.006895131553611358+0.005670534281765549j),(-0.005836493396086067-0.002126875882126639j),(0.0076794605395095-0.003463433068803739j),(-0.022002057715354604-0.002930738727919195j),(-0.02200205771535463-0.002930738727919195j),(0.0076794605395094934-0.0034634330688037805j),(-0.00583649339608608-0.002126875882126629j),(0.00689513155361136+0.005670534281765526j),(-0.013276618488129478-0.0004745975643855426j),(-0.0038733436349597675-0.016203424739007308j),(-0.0038733436349597736-0.0162034247390073j)
"(-1.3076923076923075, 1.4615384615384617)",(-0.011059598046296856+0.01301420571028716j),(0.008282855165684198-0.003213009252644968j),(-0.004593378247724359+0.004377769497399214j),(0.0004748722297715501-0.009239683621335008j),(-0.01764725300138562+0.017351030241604715j),(-0.018529774759260067+0.009712489518986999j),(0.005732806682219415-0.005268067574960655j),(-0.006605975955867099-0.0003577809500411537j),(0.009392456717463126+0.002527568042546151j),(-0.01210272575872106+0.0072524351449222j),(-0.014082160068204442-0.009812048811552867j),(-0.014936130005820468-0.00760301233029423j)
"(-1.1538461538461537, 1.4615384615384617)",(0.00425476193714868+0.016470197718751377j),(0.0013559544658358089-0.008712323166461507j),(0.0018876797355409144+0.006220003283152804j),(-0.008842016299509864-0.005364412832211988j),(0.0012856616352986277+0.027535990280042572j),(-0.010551026302412381+0.0158312551179499j),(0.004326349886308317-0.0058628625359597765j),(-0.007052164601770804+0.0011449727761184564j),(0.010559262752179522-0.0010456688801220937j),(-0.007243962965007714+0.013083187363480357j),(-0.017569953141485132+0.0014212878876833036j),(-0.015683216856391704+0.006019847955957519j)
"(-1.0, 1.4615384615384617)",(0.0156661386030662+0.006310810372509565j),(-0.006710831595759756-0.005572496048416032j),(0.006578716124795409+0.0012018079582151815j),(-0.010362516547710766+0.005701074880045493j),(0.021698085886254274+0.021208413061800484j),(-0.003808650612475573+0.01617840646786363j),(0.0038128398292042315-0.005856458279604375j),(-0.007471161765287225+0.0022490361032880533j),(0.010690904239582263-0.004423291531418065j),(-0.0005490780330735291+0.01579138906750112j),(-0.013462596654742925+0.011995381630248103j),(-0.006502583235838547+0.01545006223520544j)
"(-0.8461538461538458, 1.4615384615384617)",(0.014443994383421031-0.00839554688318007j),(-0.008155304527165098+0.0027235083622647828j),(0.004288042222139147-0.005441094620067145j),(-0.000886474558015149+0.013890033972632127j),(0.032115369398840014+0.004511629306135535j),(-0.0007021017193868928+0.013978038979133252j),(0.004189147150815369-0.005521554888489478j),(-0.00809881318800144+0.002842609875182384j),(0.010284104996978934-0.007252626252098664j),(0.006131845929717989+0.015449068753167391j),(-0.004399655249593541+0.017817175844944452j),(0.006050506618580637+0.015496980302062745j)
"(-0.6923076923076921, 1.4615384615384617)",(0.0026942184953992667-0.01623349475356537j),(-0.0021172890430786397+0.00817140338302755j),(-0.0028312391992213995-0.006681199896659443j),(0.012947319074537198+0.010907867228623505j),(0.03088232331680006-0.011298489734227595j),(-0.0008529936410273665+0.011520814766863471j),(0.005311006147551208-0.0047394452292249915j),(-0.00906085947106208+0.002751599390547449j),(0.009861792514627868-0.009402784175882445j),(0.011571941293690614+0.012973706637434456j),(0.005633288011837411+0.017689950869369097j),(0.014643199558065294+0.0073947335774206206j)
"(-0.5384615384615383, 1.4615384615384617)",(-0.010154372149797803-0.012533657071204261j),(0.00542240536012145+0.006223222380165148j),(-0.007679613527992926-0.0009647576586125215j),(0.021058080719513764-0.0026628927459730572j),(0.024279717758738408-0.01904133715057874j),(-0.0029862897548364573+0.009170003915360827j),(0.00684898201115539-0.003105310116068688j),(-0.010291451120395019+0.0017042444310204686j),(0.00986721503118354-0.010840617306001272j),(0.015322045846326873+0.009551556846817499j),(0.013424554031540744+0.012939111734559292j),(0.01567085548302207-0.003484634016588488j)
"(-0.3846153846153846, 1.4615384615384617)",(-0.015674761121300895-0.001328241826990346j),(0.008015228308428447-0.000691367546076989j),(-0.005396543066811379+0.006571742991649103j),(0.018854958903194226-0.019148638194773988j),(0.018984806655367652-0.018273640003284734j),(-0.005776685092484035+0.006123953064223452j),(0.0080807427504855-0.0001914699809332836j),(-0.011414537410645902-0.0006058681335848812j),(0.010605897446301029-0.01149656766356111j),(0.01752784899022781+0.006217883709380153j),(0.01756324019197432+0.006029939159004481j),(0.0102140756136013-0.011756418301155272j)
"(-0.23076923076923084, 1.4615384615384617)",(-0.011920021914344167+0.009527600368835291j),(0.004305896894726957-0.006544765817076388j),(0.0025020175844824143+0.00945320976063428j),(0.010182374832098611-0.031268730025785785j),(0.016860109137624837-0.011916148000998755j),(-0.007624078664079368+0.0016574397674477992j),(0.0078054346748687425+0.003943207422892689j),(-0.011654776149241682-0.004299310464048046j),(0.012190100071272917-0.011167326346614688j),(0.0186202181662721+0.003680812432007475j),(0.018305853076743615-0.0007699806782037848j),(0.0019995602169788312-0.01482648292952603j)
"(-0.07692307692307665, 1.4615384615384617)",(-0.002803797286262587+0.01445996276211579j),(-0.0020750672862067344-0.007377365943342469j),(0.010646023523908758+0.0054450449256628055j),(0.0029712508295631386-0.03683940004248875j),(0.01524740712272716-0.002970505049160293j),(-0.006676188038723938-0.0036533096578858486j),(0.004785490667213711+0.008144562274612875j),(-0.0099362036592768-0.008937200398530697j),(0.014450922425885018-0.009497988206599651j),(0.01903614629290299+0.002331623614550173j),(0.016826777823366442-0.0060904770405685454j),(-0.005351047278590366-0.013173840118889038j)
"(0.0769230769230771, 1.4615384615384617)",(0.0061765306088131895+0.012742901659967172j),(-0.006676188038723925-0.0036533096578858426j),(0.01524740712272719-0.0029705050491603065j),(0.0029712508295631425-0.03683940004248875j),(0.010646023523908721+0.005445044925662791j),(-0.0020750672862067565-0.007377365943342467j),(-0.001130384408566757+0.01007485472617845j),(-0.005351047278590399-0.013173840118889052j),(0.016826777823366446-0.006090477040568571j),(0.01903614629290299+0.0023316236145501756j),(0.01445092242588502-0.00949798820659965j),(-0.00993620365927673-0.008937200398530715j)
"(0.23076923076923084, 1.4615384615384617)",(0.011600262186881094+0.007073703941129789j),(-0.007624078664079365+0.0016574397674477734j),(0.01686010913762487-0.01191614800099875j),(0.010182374832098613-0.0312687300257858j),(0.002502017584482426+0.009453209760634258j),(0.004305896894726944-0.0065447658170764015j),(-0.007862518484819706+0.007380335703564992j),(0.0019995602169787874-0.014826482929526031j),(0.018305853076743612-0.0007699806782037757j),(0.018620218166272105+0.0036808124320074835j),(0.01219010007127295-0.011167326346614648j),(-0.011654776149241649-0.0042993104640480975j)
"(0.384615384615385, 1.4615384615384617)",(0.01302875651880257+0.0007300408819352908j),(-0.0057766850924840405+0.006123953064223439j),(0.018984806655367673-0.018273640003284748j),(0.018854958903194247-0.019148638194773984j),(-0.0053965430668113734+0.006571742991649078j),(0.008015228308428438-0.0006913675460769945j),(-0.01136037694088754-6.340956125979477e-05j),(0.010214075613601296-0.011756418301155296j),(0.017563240191974312+0.006029939159004511j),(0.01752784899022782+0.006217883709380181j),(0.01060589744630106-0.011496567663561077j),(-0.011414537410645867-0.0006058681335849529j)
"(0.5384615384615388, 1.4615384615384617)",(0.011850181687488054-0.004271651226052508j),(-0.002986289754836468+0.009170003915360814j),(0.024279717758738446-0.01904133715057874j),(0.02105808071951378-0.0026628927459730334j),(-0.007679613527992902-0.0009647576586125242j),(0.005422405360121453+0.0062232223801651524j),(-0.008162083981472798-0.008600772360769875j),(0.015670855483022075-0.003484634016588478j),(0.013424554031540737+0.012939111734559302j),(0.015322045846326859+0.009551556846817548j),(0.00986721503118358-0.010840617306001261j),(-0.01029145112039498+0.0017042444310204163j)
"(0.6923076923076925, 1.4615384615384617)",(0.009783947189291542-0.007420659048747266j),(-0.0008529936410273973+0.011520814766863448j),(0.03088232331680009-0.011298489734227568j),(0.012947319074537202+0.010907867228623512j),(-0.0028312391992214086-0.006681199896659427j),(-0.0021172890430786475+0.008171403383027551j),(0.0010642330359292072-0.01222458296769654j),(0.014643199558065282+0.007394733577420648j),(0.005633288011837381+0.017689950869369114j),(0.011571941293690572+0.012973706637434506j),(0.009861792514627906-0.009402784175882443j),(-0.009060859471062058+0.0027515993905473865j)
"(0.8461538461538463, 1.4615384615384617)",(0.008074247873030151-0.009071516843588714j),(-0.0007021017193869318+0.013978038979133247j),(0.032115369398840014+0.0045116293061355775j),(-0.0008864745580151659+0.013890033972632127j),(0.004288042222139119-0.005441094620067126j),(-0.008155304527165074+0.0027235083622647598j),(0.010378397624148808-0.007152656086843509j),(0.0060505066185806405+0.015496980302062745j),(-0.004399655249593593+0.017817175844944445j),(0.006131845929717935+0.015449068753167417j),(0.01028410499697898-0.007252626252098636j),(-0.008098813188001422+0.0028426098751823245j)
"(1.0, 1.4615384615384617)",(0.00739420728205928-0.009730633192004998j),(-0.0038086506124755982+0.016178406467863612j),(0.0216980858862543+0.021208413061800484j),(-0.010362516547710771+0.005701074880045515j),(0.006578716124795395+0.001201807958215153j),(-0.006710831595759748-0.005572496048416026j),(0.012263948935139067+0.0038844200724219877j),(-0.006502583235838548+0.015450062235205436j),(-0.013462596654742944+0.011995381630248093j),(-0.0005490780330735688+0.015791389067501133j),(0.010690904239582279-0.004423291531418026j),(-0.007471161765287211+0.0022490361032879904j)
"(1.1538461538461542, 1.4615384615384617)",(0.008027075130182635-0.009600506818689705j),(-0.010551026302412425+0.015831255117949868j),(0.0012856616352985922+0.02753599028004259j),(-0.008842016299509873-0.005364412832212021j),(0.001887679735540888+0.006220003283152794j),(0.0013559544658358028-0.008712323166461502j),(0.0042109530131312425+0.012361288504955804j),(-0.015683216856391725+0.006019847955957471j),(-0.017569953141485142+0.0014212878876832544j),(-0.007243962965007759+0.01308318736348034j),(0.01055926275217954-0.0010456688801220781j),(-0.007052164601770766+0.001144972776118374j)
"(1.3076923076923084, 1.4615384615384617)",(0.009929512047057333-0.008379004889602686j),(-0.01852977475926012+0.009712489518986917j),(-0.017647253001385692+0.017351030241604674j),(0.00047487222977156895-0.009239683621334998j),(-0.004593378247724366+0.004377769497399173j),(0.008282855165684179-0.0032130092526449507j),(-0.007769303137547689+0.01066678615609574j),(-0.014936130005820425-0.007603012330294311j),(-0.014082160068204385-0.009812048811552954j),(-0.012102725758721124+0.007252435144922134j),(0.009392456717463155+0.002527568042546227j),(-0.0066059759558670375-0.00035778095004119484j)
"(1.4615384615384617, 1.4615384615384617)",(0.012505278175802857-0.005338276042429398j),(-0.022002057715354618-0.002930738727919225j),(-0.022002057715354635-0.0029307387279192123j),(0.007679460539509497-0.0034634330688037463j),(-0.005836493396086045-0.002126875882126645j),(0.006895131553611352+0.005670534281765535j),(-0.013276618488129466-0.0004745975643855421j),(-0.003873343634959747-0.016203424739007304j),(-0.003873343634959715-0.01620342473900732j),(-0.013276618488129499-0.00047459756438559083j),(0.006895131553611373+0.005670534281765562j),(-0.005836493396085994-0.002126875882126649j)
"(1.6153846153846159, 1.4615384615384617)",(0.014257107599939107+0.00013173857360322498j),(-0.015280019166062643-0.01703294640240079j),(-0.009188407065482908-0.017766732284266364j),(0.006022002972597051+0.00492048500984023j),(-0.0006392472618679299-0.006059439410914204j),(-0.0016540681760686753+0.008796010333008327j),(-0.006870260713450593-0.011426566971376426j),(0.010065534185441231-0.013089046506767352j),(0.008124338416611296-0.013938970572218344j),(-0.00989014349153181-0.007638593410242514j),(0.0031838508341352416+0.007574512171603677j),(-0.004447090093265018-0.003911301655411477j)
"(1.7692307692307692, 1.4615384615384617)",(0.012904936933259937+0.007470605382717957j),(0.0011458308346316908-0.02305701380274255j),(0.009061430263269029-0.01573250166221549j),(-0.0016699239015545543+0.007061088258641938j),(0.005085601068568992-0.0031548043126292846j),(-0.008534901458211288+0.0027135786982324752j),(0.006008648197062944-0.011917595526370395j),(0.01632628231723518-4.678817273108758e-05j),(0.015116538914052348-0.003847910846241265j),(-0.0028938995736638978-0.01139112338713355j),(-0.0010695378029936427+0.0075161425464162854j),(-0.0022580241452024798-0.0052681477715884545j)
"(1.9230769230769234, 1.4615384615384617)",(0.00662883722786332+0.014024408417094212j),(0.017817639515040232-0.014437485053101003j),(0.01660721312231032-0.0003184234224176832j),(-0.0066718724898320435+0.0014493653167585987j),(0.0049567383675381+0.0031708068362070593j),(-0.006381486406588871-0.006271530248051191j),(0.013286714711708636-0.0011008193485771644j),(0.009641852026470601+0.012909879700213374j),(0.012658305073121556+0.008167905204224541j),(0.0048535620956192994-0.009937677256658029j),(-0.004703737533160514+0.005248850222391494j),(0.0006041134379324689-0.005589835144301956j)
"(2.0769230769230775, 1.4615384615384617)",(-0.0037879885083949884+0.015579507946968841j),(0.022057427731614922+0.004635013355069534j),(0.007855992859899097+0.013145573835459983j),(-0.003940335888672134-0.005129352547942343j),(-0.0007260670242646856+0.0057441873361035855j),(0.002611721430506273-0.008536506841799964j),(0.007735828559821552+0.010812481356790204j),(-0.004819797779902897+0.015130455316656554j),(0.002168950384159611+0.014377434036719214j),(0.009682481121668186-0.003845832458684297j),(-0.006439904515554136+0.0013395873332974454j),(0.003521769554681374-0.004324571127862109j)
"(2.230769230769231, 1.4615384615384617)",(-0.013692190388583672+0.009142625287652228j),(0.00930128008604959+0.0199326736911919j),(-0.007186059952221163+0.012270565439304649j),(0.0028368222235586465-0.005469678279716694j),(-0.005420262128221556+0.00176620082888504j),(0.008757734969163046-0.0015690794969797034j),(-0.0054151488233893505+0.012080652386626874j),(-0.014949309549006204+0.004570075708074582j),(-0.009267882652665595+0.01053336529595309j),(0.009081846988283787+0.003758138894583265j),(-0.005499091530663309-0.0028039228966168007j),(0.005401418182689172-0.00140040971640907j)
"(2.384615384615385, 1.4615384615384617)",(-0.016441281033564077-0.003469524829798933j),(-0.010661291083898457+0.01852048331281188j),(-0.013277485324011941-0.0005426862407042643j),(0.005890588884562531+0.0002601957114676815j),(-0.0038423709829062047-0.0040958057021388975j),(0.0053372968459896525+0.007071271356663427j),(-0.013104463593790354+0.0012899404150180478j),(-0.01192434605262252-0.009707504607177946j),(-0.01352605574948008-0.0005838423844100568j),(0.0034360888324925045+0.008630013334514436j),(-0.0021867249691251787-0.005398627327541818j),(0.005100102955738565+0.00235384127923992j)
"(2.5384615384615383, 1.4615384615384617)",(-0.008498987331084628-0.014789034875974012j),(-0.020664911861353094+0.0013112546587973031j),(-0.005290905839816054-0.011312721526908839j),(0.0021418110544937086+0.005243443381585274j),(0.002057076050936195-0.005138597845204385j),(-0.003907941308037874+0.007901796618371707j),(-0.007493163753761546-0.010726906505362533j),(0.001587687494681074-0.015031639542859325j),(-0.007552890125127811-0.01066416274116941j),(-0.0038021708133507788+0.007931792380891043j),(0.0019668070253953873-0.005164173492703175j),(0.0022387575287146737+0.005216990156162474j)
"(2.6923076923076925, 1.4615384615384617)",(0.006023218568782122-0.016147621645072826j),(-0.011761817899686602-0.016220274375579994j),(0.00726520311443722-0.009293310514842822j),(-0.0037325669548402174+0.003982680793665663j),(0.005449530404656308-0.00029486363411975033j),(-0.008766170816810524+1.6136640344349234e-05j),(0.005726990914675714-0.011662290361798206j),(0.01330045470338299-0.006610773004614553j),(0.0038790167200547744-0.012008265121725686j),(-0.008035375252749166+0.0022580841403283106j),(0.004796600555889005-0.002182240208494194j),(-0.002076591400369835+0.00536303362729349j)
"(2.8461538461538467, 1.4615384615384617)",(0.016551743683802328-0.00518548097805022j),(0.007499720006395986-0.01786688295191182j),(0.010966563803290854+0.002230381936961121j),(-0.004999302176769673-0.0016819817651371387j),(0.0025210729405618477+0.004756194633932455j),(-0.0038648353949984294-0.00780892469788644j),(0.012881803325290389-0.0005384391434649937j),(0.012412931414688376+0.007669357730720513j),(0.011596962764652018-0.0037658893029833634j),(-0.006561522270115026-0.004465978109049591j),(0.004686743211900346+0.0018790301920476487j),(-0.0053951024932844755+0.002215378448912323j)
"(3.0, 1.4615384615384617)",(0.014024713484421983+0.010297220763926697j),(0.01857464168993296-0.0024933201378013084j),(0.0027045375091595838+0.010309569511968968j),(-0.0005232700307336301-0.005082374614859049j),(-0.003220103348779027+0.004224008588057168j),(0.005283569058118943-0.006857219010228283j),(0.006512574033439527+0.01100542368573855j),(-9.743349877917512e-05+0.014331785493753966j),(0.00942366307802299+0.0070840767437620415j),(-0.0006188710352241834-0.007538663743917878j),(0.001691277888592976+0.004555899512057265j),(-0.005314660721906352-0.0025981402414722854j)
