index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(-1.4615384615384615, 1.9230769230769234)",(0.0071621649616496075-0.011863135120469973j),(-0.0077179113317261796+0.002972034029071732j),(0.006648556515423347-0.0021637436897519093j),(-0.00749043536226509+0.0038656470325433416j),(0.015019047913762103+0.000902279634438499j),(0.013693946925138664-0.015882417236943582j),(0.013620577810299317+0.003706560564536649j),(-0.007992516758302247+0.001178176650224104j),(0.007030990884665781+0.00019287077317769362j),(-0.00846214576110716+0.0006758342643194378j),(0.007014893885375392-0.008405350403652511j),(0.010993177494447452+0.007253640085932023j),(0.007027007257087582+0.012114607844612615j),(0.011539226541724608+0.005960454427555132j)
"(-1.3076923076923075, 1.9230769230769234)",(-0.00473979455419562-0.01298117306256049j),(-0.0019518507435710652+0.008009125630344258j),(0.0017698102460524659-0.006905537634084466j),(-0.0009393259247797819+0.008940372083089376j),(0.011355898613138748-0.011882601535991381j),(0.0014720737457680577-0.021320461212387246j),(0.013179438879205054-0.0016996180252692183j),(-0.007280428863981144+0.0029477378791847486j),(0.007125688872291551-0.0015148004276285651j),(-0.008253813247964913+0.0034971771195232903j),(0.0029376747755477913-0.011080791509214259j),(0.013554385084190589+0.00028316232252543875j),(0.01326939209233075+0.004973496134695175j),(0.012301085451007884-0.004109710802851814j)
"(-1.1538461538461537, 1.9230769230769234)",(-0.012912048287233772-0.004741659227418635j),(0.005314495811547868+0.006253384048293427j),(-0.004883963419929746-0.005411843315545944j),(0.007298374162367766+0.006350777137463901j),(-0.0008512129756579933-0.017999465051072024j),(-0.009981105854285723-0.018950656014774327j),(0.011316132492142248-0.005012548747841568j),(-0.0066326392948847+0.0038971101074080465j),(0.007062305313679024-0.0027798554966556232j),(-0.007470017095060058+0.005825735104890434j),(-0.0015133784003211667-0.01188988185188837j),(0.0122267058460212-0.006659046803592017j),(0.01369284247411223-0.004118109952320167j),(0.00594974600000659-0.011460815492449641j)
"(-1.0, 1.9230769230769234)",(-0.012059236517367643+0.0064218132725354935j),(0.008148906068438912-0.00043372035922679763j),(-0.007427170618698537+0.0009260425275337973j),(0.010302596662417916-0.002140529162333673j),(-0.01397095174377562-0.013978302275809422j),(-0.01689909947849789-0.01248246490462862j),(0.009503354088921437-0.006369190225413849j),(-0.006347260886307035+0.0041918422173048905j),(0.007094680660411853-0.00357989114171418j),(-0.0065149138350828915+0.007599158556183148j),(-0.005542110316664032-0.011209690970542556j),(0.00802703771569235-0.01178130067146868j),(0.008893043152419514-0.011301433039783957j),(-0.003268915396581897-0.012390009528496043j)
"(-0.8461538461538458, 1.9230769230769234)",(-0.0036263058050348793+0.013045387821971031j),(0.0047481820230886726-0.006570986871652053j),(-0.003811419761999835+0.006721915820073995j),(0.0054932367951257876-0.010196299698512712j),(-0.021368913584076114-0.002931026698620421j),(-0.01915977197743922-0.006047759213123593j),(0.00845106832668784-0.006309525929046639j),(-0.006513458701311189+0.003920943131718816j),(0.007386809479309879-0.003895846497110845j),(-0.005725537088850858+0.008878088808262994j),(-0.008734561261796798-0.00964093568285919j),(0.002497071545560191-0.014331017592368248j),(0.001390273330452432-0.014342157941935819j),(-0.010367885519457097-0.007278049282235859j)
"(-0.6923076923076921, 1.9230769230769234)",(0.006470144129316513+0.011719690421158736j),(-0.0018667047082301077-0.007830619137077862j),(0.0029704249926184876+0.007468503899315555j),(-0.003995114259946176-0.012274406563949491j),(-0.021351530503316427+0.009189321440755498j),(-0.018591750270236393-0.0020429974809985513j),(0.008231807293748573-0.0052352153487374336j),(-0.007051325599711335+0.003045022967320364j),(0.007998773652505531-0.0036568182866352117j),(-0.005353003464905435+0.009752916680586556j),(-0.011011450258307524-0.007785720182008985j),(-0.0029652551724936773-0.014483841764065865j),(-0.005971830421457086-0.01307796688308195j),(-0.012454667247057228+0.0006129398057531867j)
"(-0.5384615384615383, 1.9230769230769234)",(0.012492662187874603+0.004277239360178318j),(-0.0069609315346721365-0.003934668665462102j),(0.00795051632156883+0.0028422038290937283j),(-0.012575259772911263-0.007325101551484194j),(-0.016641663328852592+0.017984194867656025j),(-0.01695709619172217-0.0010066491992049406j),(0.008498720691113482-0.0032750584773835307j),(-0.0077010469908948154+0.0014363698608548976j),(0.008857525335978075-0.002723981471936594j),(-0.005568802230304702+0.01026644796842839j),(-0.012500854140292337-0.006126145183347173j),(-0.007466904678444258-0.012960066551497961j),(-0.011228319614806394-0.008818284130760813j),(-0.009599535976170092+0.007559398495497158j)
"(-0.3846153846153846, 1.9230769230769234)",(0.012149521479297844-0.004611815790712508j),(-0.007678986205888512+0.0020764245928146757j),(0.008092646231082273-0.00389714709757888j),(-0.016451886387240326+0.0016642882697410467j),(-0.011348132161983646+0.022297723973924728j),(-0.01495244311090837-0.002443944856845914j),(0.008607921855883011-0.00045093111478636304j),(-0.00798816636130175-0.00098986338557288j),(0.009708814214024038-0.000929833993087537j),(-0.0064660762714755455+0.01035974573207611j),(-0.013401960821424114-0.004993102561779483j),(-0.010668070309850014-0.01062472172403891j),(-0.013699382387806408-0.003360688336054912j),(-0.0038964409963877225+0.011258516402766948j)
"(-0.23076923076923084, 1.9230769230769234)",(0.006827728753158533-0.010784988081861721j),(-0.004347187890717808+0.006645060581845414j),(0.0037869381789623685-0.008931971236959038j),(-0.015436048187484052+0.010720146493278184j),(-0.008429762173585825+0.023083729317739502j),(-0.012255364035370477-0.005425557408624573j),(0.00772498105205783+0.0029914347180961262j),(-0.007253064187343413-0.0040571764255791275j),(0.010078312994771917+0.0018080900275168393j),(-0.00803371191718892+0.009847025125934987j),(-0.01387749153091214-0.004586219416004783j),(-0.012636497065822106-0.008219023577029933j),(-0.013743180234091266+0.001796886732014479j),(0.0021362463067192846+0.011357738916938883j)
"(-0.07692307692307665, 1.9230769230769234)",(-0.00030805550793016473-0.012516168754454028j),(0.0007019166875345866+0.007942560249364836j),(-0.002445350232837157-0.010369991106181932j),(-0.011923957204422377+0.01743883057468419j),(-0.008874782113004138+0.021419929072668212j),(-0.008156177153049492-0.008644388957712417j),(0.0051142293615746215+0.00625323138725816j),(-0.004862736092319239-0.007094003531203288j),(0.009307029997235445+0.005299855927069207j),(-0.010095935843932806+0.008434234793398113j),(-0.013984668898936044-0.005003626238137582j),(-0.013642610721668594-0.006251449532391323j),(-0.012234362341431715+0.005805538069465195j),(0.0067443087443997156+0.008882887623807626j)
"(0.0769230769230771, 1.9230769230769234)",(-0.006446678552045174-0.010442513796800734j),(0.005114229361574623+0.006253231387258171j),(-0.008156177153049497-0.00864438895771242j),(-0.008874782113004154+0.02141992907266821j),(-0.011923957204422377+0.017438830574684202j),(-0.002445350232837159-0.010369991106181923j),(0.0007019166875345871+0.007942560249364825j),(-0.0006581550478442756-0.008877984227263635j),(0.00674430874439974+0.008882887623807604j),(-0.012234362341431703+0.005805538069465206j),(-0.013642610721668584-0.006251449532391316j),(-0.013984668898936056-0.005003626238137575j),(-0.010095935843932828+0.008434234793398082j),(0.009307029997235403+0.0052998559270692625j)
"(0.23076923076923084, 1.9230769230769234)",(-0.010222595019769442-0.006349776494160456j),(0.007724981052057834+0.002991434718096146j),(-0.012255364035370454-0.0054255574086245935j),(-0.008429762173585844+0.023083729317739502j),(-0.015436048187484046+0.010720146493278189j),(0.003786938178962361-0.008931971236959046j),(-0.004347187890717792+0.006645060581845412j),(0.004522433744835723-0.008013088384361981j),(0.0021362463067193466+0.01135773891693888j),(-0.013743180234091261+0.0017968867320144889j),(-0.012636497065822082-0.008219023577029942j),(-0.013877491530912146-0.0045862194160047765j),(-0.008033711917188945+0.009847025125934952j),(0.010078312994771894+0.0018080900275168844j)
"(0.384615384615385, 1.9230769230769234)",(-0.011657159548102654-0.0019596707956836806j),(0.008607921855883013-0.0004509311147863586j),(-0.01495244311090837-0.0024439448568459275j),(-0.011348132161983675+0.022297723973924714j),(-0.01645188638724035+0.001664288269741041j),(0.008092646231082282-0.003897147097578877j),(-0.007678986205888503+0.002076424592814667j),(0.008683367477970869-0.003817712369377443j),(-0.00389644099638769+0.011258516402766946j),(-0.01369938238780641-0.0033606883360548863j),(-0.010668070309849988-0.01062472172403892j),(-0.013401960821424122-0.004993102561779477j),(-0.006466076271475583+0.010359745732076089j),(0.009708814214024041-0.0009298339930875064j)
"(0.5384615384615388, 1.9230769230769234)",(-0.011525991121374559+0.0016751348942694944j),(0.008498720691113485-0.0032750584773835354j),(-0.016957096191722174-0.0010066491992049575j),(-0.016641663328852627+0.01798419486765601j),(-0.012575259772911268-0.007325101551484207j),(0.007950516321568834+0.002842203829093735j),(-0.006960931534672123-0.003934668665462104j),(0.009373238201788205+0.0026732865632291872j),(-0.009599535976170087+0.007559398495497181j),(-0.011228319614806383-0.008818284130760818j),(-0.007466904678444228-0.012960066551497961j),(-0.012500854140292337-0.006126145183347192j),(-0.005568802230304741+0.01026644796842838j),(0.008857525335978087-0.002723981471936552j)
"(0.6923076923076925, 1.9230769230769234)",(-0.01074079548781215+0.0041849986717948685j),(0.008231807293748583-0.005235215348737436j),(-0.018591750270236396-0.0020429974809985825j),(-0.02135153050331644+0.009189321440755486j),(-0.003995114259946173-0.012274406563949515j),(0.0029704249926184767+0.007468503899315575j),(-0.0018667047082301029-0.007830619137077846j),(0.005274939143127052+0.008472172210308234j),(-0.012454667247057226+0.0006129398057531926j),(-0.005971830421457074-0.013077966883081951j),(-0.0029652551724936235-0.014483841764065858j),(-0.011011450258307525-0.007785720182008996j),(-0.005353003464905472+0.009752916680586535j),(0.007998773652505555-0.0036568182866351597j)
"(0.8461538461538463, 1.9230769230769234)",(-0.010008879298192549+0.0056072113319487835j),(0.008451068326687863-0.006309525929046623j),(-0.01915977197743922-0.006047759213123631j),(-0.021368913584076117-0.002931026698620461j),(0.005493236795125802-0.010196299698512705j),(-0.003811419761999861+0.0067219158200739915j),(0.004748182023088682-0.006570986871652057j),(-0.002206389559989378+0.009940123511186283j),(-0.010367885519457108-0.007278049282235859j),(0.0013902733304524354-0.014342157941935819j),(0.0024970715455602224-0.01433101759236823j),(-0.008734561261796777-0.009640935682859205j),(-0.0057255370888508895+0.008878088808262971j),(0.0073868094793099-0.003895846497110795j)
"(1.0, 1.9230769230769234)",(-0.009743807165241081+0.006087312226706502j),(0.009503354088921447-0.006369190225413831j),(-0.01689909947849788-0.01248246490462863j),(-0.013970951743775634-0.013978302275809422j),(0.010302596662417937-0.0021405291623336977j),(-0.007427170618698537+0.0009260425275338025j),(0.008148906068438891-0.0004337203592268236j),(-0.008867462533994374+0.005341556237950563j),(-0.0032689153965819247-0.01239000952849604j),(0.008893043152419504-0.011301433039783964j),(0.008027037715692359-0.011781300671468665j),(-0.00554211031666402-0.011209690970542568j),(-0.006514913835082901+0.007599158556183128j),(0.00709468066041188-0.0035798911417141512j)
"(1.1538461538461542, 1.9230769230769234)",(-0.010086659549909704+0.005682172394137708j),(0.011316132492142264-0.005012548747841547j),(-0.009981105854285688-0.018950656014774355j),(-0.0008512129756579743-0.017999465051072014j),(0.00729837416236777+0.006350777137463926j),(-0.004883963419929757-0.005411843315545946j),(0.005314495811547884+0.0062533840482934255j),(-0.010025050365482653-0.0030906957096597876j),(0.005949746000006596-0.011460815492449625j),(0.013692842474112232-0.004118109952320145j),(0.012226705846021204-0.006659046803591992j),(-0.0015133784003211444-0.011889881851888369j),(-0.007470017095060109+0.005825735104890387j),(0.007062305313679046-0.002779855496655578j)
"(1.3076923076923084, 1.9230769230769234)",(-0.010917363044621412+0.004291145889965264j),(0.013179438879205061-0.0016996180252691559j),(0.001472073745768142-0.021320461212387242j),(0.011355898613138774-0.011882601535991327j),(-0.000939325924779824+0.008940372083089388j),(0.0017698102460525257-0.006905537634084463j),(-0.0019518507435710816+0.008009125630344246j),(-0.0041565920168070885-0.009750713082555524j),(0.012301085451007894-0.00410971080285181j),(0.013269392092330736+0.004973496134695221j),(0.013554385084190579+0.00028316232252550896j),(0.0029376747755478355-0.011080791509214254j),(-0.008253813247964953+0.0034971771195232357j),(0.007125688872291563-0.0015148004276284998j)
"(1.4615384615384617, 1.9230769230769234)",(-0.01181242714099962+0.0017220686457539826j),(0.013620577810299303+0.0037065605645366807j),(0.013693946925138676-0.015882417236943565j),(0.015019047913762101+0.0009022796344384889j),(-0.007490435362265115+0.003865647032543354j),(0.006648556515423364-0.002163743689751918j),(-0.007717911331726175+0.002972034029071741j),(0.005030259551183056-0.009422804251723186j),(0.011539226541724614+0.005960454427555128j),(0.007027007257087563+0.01211460784461263j),(0.010993177494447419+0.007253640085932062j),(0.007014893885375401-0.008405350403652508j),(-0.008462145761107173+0.0006758342643194053j),(0.007030990884665764+0.00019287077317775212j)
"(1.6153846153846159, 1.9230769230769234)",(-0.012001198174950278-0.0020908498853638826j),(0.010803630015261951+0.010137256189457362j),(0.020128453131322267-0.0028667763485078017j),(0.007774366223355321+0.01145717742809823j),(-0.00684168917456772-0.00407650378553085j),(0.005222679360641839+0.00446678347924218j),(-0.006770562144765428-0.004778747096506995j),(0.0105920776730014-0.0017669024560900658j),(0.0034331961805539224+0.01251041755463469j),(-0.0026618234812777713+0.013549961698952576j),(0.004798978252836461+0.011835262299009412j),(0.009657471099748658-0.003983581802095772j),(-0.007696765776558958-0.0023652515573290302j),(0.006458446844498852+0.0022350215524292527j)
"(1.7692307692307692, 1.9230769230769234)",(-0.010465661326499221-0.006738352280932997j),(0.0037522841702195484+0.014897174089990403j),(0.01569107755694796+0.011667768190638682j),(-0.004463547778630214+0.012014012957905194j),(-2.34560123572968e-06-0.007572741793280634j),(-0.0011658806963054146+0.006664414270834065j),(0.0003462875174256372-0.008287100538923382j),(0.007739270173911503+0.0074947502649043846j),(-0.007115985213179888+0.010795649316060984j),(-0.01100557258020961+0.007971432604189177j),(-0.003110966813089715+0.011968966849460371j),(0.009871313665583595+0.0013689636693021538j),(-0.005705198619925254-0.005103265043338243j),(0.005091136198068619+0.004329073395263j)
"(1.9230769230769234, 1.9230769230769234)",(-0.006353612592292956-0.011015994849191225j),(-0.0060700391381120706+0.014537643962628466j),(0.0018286783655838672+0.01862376524647706j),(-0.011610972209656003+0.002756973834778359j),(0.006273986670339441-0.0036109184643377114j),(-0.006266433044080835+0.002280589768881109j),(0.0072076726323290876-0.004100902504790642j),(-0.0016188022664463174+0.010667039310240744j),(-0.01277788274213185+0.0014787870910292422j),(-0.01319996450270307-0.002008785514824591j),(-0.009578106575203749+0.007167848178510016j),(0.007218133373409531+0.0061901579225074116j),(-0.00256208247042451-0.006832171612593584j),(0.0027545133085303767+0.005969177472410236j)
"(2.0769230769230775, 1.9230769230769234)",(0.00028119204045751536-0.012973873242955462j),(-0.014257430430495233+0.007258830238473057j),(-0.012556850351641726+0.012704416731262474j),(-0.007998027603799451-0.007804233973338782j),(0.0059630835989354135+0.003570791937786592j),(-0.0049893891807165445-0.004287877750136059j),(0.007242542844139336+0.00401906130724497j),(-0.009702169043050074+0.004717058216213066j),(-0.009103650062194584-0.008964828962970722j),(-0.007573114738766377-0.01069209333257936j),(-0.011542346094290633-0.0007351669038176573j),(0.0022603393617197376+0.008792713128530121j),(0.001186726652398748-0.006875460988328201j),(-0.0003889823219779653+0.006490035094783356j)
"(2.230769230769231, 1.9230769230769234)",(0.007773662005974407-0.010688678366032302j),(-0.015456408030516393-0.004559451683752283j),(-0.016906305460374443-0.002086621118128924j),(0.002382025758511885-0.010245213649278715j),(-0.00027629524468975+0.006692644506830783j),(0.0013351707725984163-0.006355958136867381j),(0.0002441493577349334+0.008262546974735389j),(-0.009299428300377971-0.005437646928040105j),(0.0014939784785358494-0.012585877327125197j),(0.0026871956826544827-0.01256080263595319j),(-0.00779369225291379-0.00801286300207657j),(-0.003339628578026427+0.008007440659658702j),(0.00453712181083279-0.004920849439547542j),(-0.003681476936235546+0.005307425841334826j)
"(2.384615384615385, 1.9230769230769234)",(0.012908317498584175-0.0037017386327958595j),(-0.0074486267497773685-0.014299451344755793j),(-0.007837352279625407-0.014232300303553968j),(0.009503503347807075-0.0029390717892344696j),(-0.005836464046674819+0.0028052942274787904j),(0.006150917080787589-0.0018223535845684354j),(-0.007000743300226815+0.004351878128864503j),(-0.0005095228104648747-0.010732537467197812j),(0.010868967585119179-0.006292200281118577j),(0.010973426608509192-0.00615862305345393j),(-9.218482541896703e-05-0.01080230722372438j),(-0.0073043326674320655+0.003944052321876544j),(0.006299620133129944-0.001348715303511619j),(-0.006010562241840279+0.00231404908401685j)
"(2.5384615384615383, 1.9230769230769234)",(0.012354353333576198+0.005707084058528745j),(0.005697150105595673-0.01499975264676293j),(0.006982090653443983-0.01385032766340498j),(0.006873866700975886+0.006481398388454943j),(-0.005030937155212914-0.0037538273758092175j),(0.004441861599433966+0.004523143162911104j),(-0.007222968459370101-0.00391285669482955j),(0.008759137579461847-0.006156424571140276j),(0.011361690201387609+0.005050166417206258j),(0.011543996013022606+0.004305744025810302j),(0.007341233531906671-0.007425327152434861j),(-0.007767434166813551-0.0017104939495398521j),(0.005622762957958541+0.00266231248315034j),(-0.0061973012742695234-0.0017518389669121126j)
"(2.6923076923076925, 1.9230769230769234)",(0.005133579261977168+0.012761801745345065j),(0.015039876222688243-0.00516137741307925j),(0.014734280525977828-0.0016566589057450507j),(-0.002250051376988419+0.008721391525803791j),(0.0010064083879319382-0.006014875858833677j),(-0.0019244817009253768+0.00596411894490263j),(-0.00011550993260340862-0.008180883617139053j),(0.009804309624023073+0.004182360799853318j),(0.002391561071216489+0.012065671994614365j),(0.0038754753751102733+0.011419756620345377j),(0.010094064436733842+0.00020619759897064238j),(-0.0043925522869330295-0.006241331269691153j),(0.0025683126174935915+0.005451896347183522j),(-0.0036973703755860173-0.005288593934611099j)
"(2.8461538461538467, 1.9230769230769234)",(-0.005548408524109597+0.012710951874414662j),(0.013172893051903114+0.008554916888777925j),(0.008844319434857865+0.011104751437847594j),(-0.008365855240437535+0.002060719262519719j),(0.005664639248929892-0.001776565062418933j),(-0.006112992130048495+0.0010175659646960247j),(0.00707656985433469-0.0040322569000990705j),(0.0015054310159632323+0.010497233890090307j),(-0.008499293050712101+0.0086986657619133j),(-0.00642947831275487+0.00989594122611827j),(0.006420779425977034+0.00735949502959429j),(0.0011268269195324327-0.007248280318229739j),(-0.0016213413676721823+0.005626381494969999j),(0.0007327562185120672-0.006433100451996576j)
"(3.0, 1.9230769230769234)",(-0.013192261578719593+0.004537914238396237j),(0.0009725978919792119+0.015447333950119078j),(-0.00470965179434634+0.01277556083310851j),(-0.0054970255007383735-0.006174344989778259j),(0.004024999667927716+0.004160906614770856j),(-0.003647643584192772-0.004926237372011929j),(0.006887280197233974+0.004271798133139607j),(-0.008201071733433563+0.006627262080437827j),(-0.01181585159097406-0.0021994397225746642j),(-0.01151424722108443+0.0008757806066100808j),(-0.001276166852391422+0.00936696635027444j),(0.005729119485991229-0.0041285646078662855j),(-0.004894409280436716+0.0029304143587595894j),(0.004977309665152636-0.004183855174881353j)
"(-3.0, 2.0769230769230775)",(-0.012927067619778219+0.0013931960529304649j),(0.004272535977345497+0.006533768422885401j),(-0.0015571162873022786-0.005736314090736177j),(0.0023407283546341123+0.005311289567834839j),(-0.0026286572838628655-0.008122805786508997j),(-0.010759428842334462+0.008684103837837144j),(-0.008733559013598282+0.012228793884149122j),(-0.00867292178006629-0.00501636278888951j),(0.0061806394645969424+0.0010705446540618256j),(-0.005352092398064459-0.0018765987841258746j),(0.006962221778997339+0.0015205286570963287j),(-0.007548943801291011+0.005825849163283684j),(-0.009366894970269792-0.006745842397166776j),(-0.008297050918146988-0.008466380334802069j)
"(-2.8461538461538463, 2.0769230769230775)",(-0.005646754444669161+0.011795649686491771j),(0.007817154740977186-0.0005184021741496465j),(-0.00585867897098358-0.0013217956861556641j),(0.005946082983989286+0.00039327726750285064j),(-0.008739530146139134-0.0017214311770230245j),(0.0015217758484341733+0.01430514618922147j),(0.004189827186288525+0.01459583940520857j),(-0.009503032855591615+0.0026635436763618745j),(0.005302004972198297-0.0033130452622326285j),(-0.005389460064486044+0.0022116942554432817j),(0.006287258801786083-0.0038996143609866816j),(-0.0007992088744475418+0.009808157198783652j),(-0.011337792710220031+0.0032026881737350073j),(-0.011809949269831263+0.001998461093770255j)
"(-2.6923076923076925, 2.0769230769230775)",(0.006996046476919768+0.01113087976979142j),(0.00344471600667742-0.007062937603453003j),(-0.00397825819406503+0.004585287805914048j),(0.003222085987361326-0.005214416574976206j),(-0.006090736554587491+0.007055388573036239j),(0.01325576201178782+0.006987857652658675j),(0.013977739720826186+0.006226224991802702j),(-0.004937065533407854+0.008340674711194913j),(0.0019477087219409782-0.005926638828735392j),(-0.0027965963945792787+0.0053078491035856825j),(0.002055528222442323-0.007412273534889043j),(0.006779265000317814+0.0075673019930781234j),(-0.004815719510000827+0.011015482383024277j),(-0.005287620690279039+0.010878966754622306j)
"(-2.5384615384615383, 2.0769230769230775)",(0.013207650895319802+0.0001628739563540615j),(-0.004377446516968663-0.0065495704681802465j),(0.0021447049774300196+0.0057512703740293615j),(-0.003153854505276003-0.005475238015113387j),(0.003161887160907561+0.00925979114193488j),(0.013903443702351614-0.007125046960651643j),(0.014018304450253594-0.006288076550525862j),(0.0017901150458825817+0.00931834794374477j),(-0.0020719784109881523-0.005880954851495616j),(0.0011028023071458558+0.006096827242385139j),(-0.0034655845329740224-0.007219602497562387j),(0.010479258438902203+0.0005292401872646417j),(0.005375847099574769+0.011022559320177185j),(0.005689063458808575+0.010799774960405064j)
"(-2.3846153846153846, 2.0769230769230775)",(0.0074561060495136515-0.010966868836649659j),(-0.007881492484935892+0.0004147870640511989j),(0.006139995521502013+0.0009256452628057325j),(-0.006528477196542768+0.00012725080504205586j),(0.010072072572885954+0.002194874311853668j),(0.0026445988732091905-0.016080086485380025j),(0.00518706737902704-0.014455357629078208j),(0.007081091078192125+0.005967253581744647j),(-0.00509169872941826-0.0036178986503204503j),(0.004637458013736069+0.00443526887381608j),(-0.0075730569631191035-0.003513208039792829j),(0.00817961247464774-0.007110337180209697j),(0.012050776231710561+0.0033354755326937976j),(0.012143873626410359+0.0020024236662600555j)
"(-2.230769230769231, 2.0769230769230775)",(-0.004891247848639186-0.012371916681505502j),(-0.0037448503000342974+0.006957734053553268j),(0.00387589127909319-0.00494763116516798j),(-0.0032053645436727124+0.005960106215429931j),(0.007626615717577166-0.007790749179333002j),(-0.011492429723044808-0.012522562267585285j),(-0.006207250453222017-0.013949041432234965j),(0.008989068439670053+0.0006133959067825634j),(-0.006267902285254905-0.00030757656572217874j),(0.0065672361807363145+0.0011420365720512262j),(-0.008496539778267555+0.0019280679922501441j),(0.0012826717263444772-0.011120904096705868j),(0.010818139454110486-0.006729358904821326j),(0.009129657203651187-0.008387203956572038j)
"(-2.0769230769230766, 2.0769230769230775)",(-0.012968918013951645-0.0030978130399466263j),(0.0039261286495291935+0.006860463899105917j),(-0.0023724193453498496-0.005907629813653729j),(0.0036958279130779284+0.005988667923457576j),(-0.0024830356549540088-0.01130933906332476j),(-0.01769367371372722+0.0007713554526994945j),(-0.01366528790985704-0.006373581236832006j),(0.007632177677032346-0.004266695833308947j),(-0.005640242429055167+0.0028687742373489544j),(0.006453921424183987-0.0025643389466165393j),(-0.006027750867460976+0.0068189696256380225j),(-0.006507294986987228-0.00955484876224851j),(0.0027046273594369943-0.012684897580575408j),(-0.0007618929569965747-0.012449298238415084j)
"(-1.923076923076923, 2.0769230769230775)",(-0.010122650169459511+0.008703352544791022j),(0.007890845930002168+0.0003924437819170366j),(-0.006378558891763166-0.0009863416149912744j),(0.007345958498516785-0.00010910639473644956j),(-0.011436181239336197-0.004666240610131204j),(-0.01179272268505606+0.014142209843428885j),(-0.014404709681042682+0.003294582752271315j),(0.004378150233787892-0.007250312835823076j),(-0.00379371929534464+0.005165026579505427j),(0.004594025136283509-0.005616285845143454j),(-0.0012928154540680823+0.009425393866942501j),(-0.011433893615984965-0.003411776166512691j),(-0.007118048887923674-0.01110362290763401j),(-0.01005037253400426-0.007483383907593394j)
"(-1.7692307692307692, 2.0769230769230775)",(0.0008953105859711881+0.013319720825014252j),(0.004666790249230903-0.006361086101116235j),(-0.004227012634991982+0.00500555678642611j),(0.003958112729129195-0.006610918173047928j),(-0.011273885858666864+0.006934382641894005j),(0.0017222585886545161+0.018993769373650517j),(-0.00975111836150074+0.010532583786969885j),(0.0007496753663498322-0.00816335206083234j),(-0.0014427586098853151+0.006361021649432751j),(0.0016950270207949285-0.0074094960140828215j),(0.0039886696405140015+0.009113687889111823j),(-0.011513452099505474+0.004345388495910916j),(-0.012988144282892205-0.003271545076972106j),(-0.012295225582667298+0.002602001258197881j)
"(-1.6153846153846154, 2.0769230769230775)",(0.011043419783303301+0.007468528283919569j),(-0.0026174509452725-0.00742239322085131j),(0.0020134931088210167+0.006349010972934752j),(-0.003588383205817251-0.007289538579700094j),(-0.0016330237883793017+0.01415221690483106j),(0.01436891190736921+0.013380701583826364j),(-0.002993984207970673+0.013479297219320242j),(-0.0022560802290390643-0.007612982582911302j),(0.0008509716577071694+0.0066202252728138344j),(-0.00148135640795902-0.007841832002619767j),(0.008276895658683097+0.006301241225280346j),(-0.007089792248756246+0.010510069063733942j),(-0.012051294990529633+0.006257035919749754j),(-0.006432922195337396+0.010811260433027858j)
"(-1.4615384615384615, 2.0769230769230775)",(0.012724854925935922-0.003847286880513759j),(-0.007543551425532711-0.0021480743852160485j),(0.006535334835190631+0.0018251174074295242j),(-0.008536912591493492-0.0012040236519676633j),(0.010469442981547653+0.011284929877927855j),(0.019967557474153932+0.0016732227374858263j),(0.002996869561362441+0.012804059717374215j),(-0.004292496760410759-0.006405553530038501j),(0.00277658341294123+0.006282655843905107j),(-0.004361926971500146-0.0071719785718515425j),(0.01068270630112971+0.0020215736943529437j),(-0.0001809366080920326+0.013039809975274095j),(-0.0053113038229284605+0.012670523223240963j),(0.0032721117474066065+0.012131542338926141j)
"(-1.3076923076923075, 2.0769230769230775)",(0.005300729957145341-0.012125841841918509j),(-0.0061835761001529065+0.004768602591536554j),(0.005305563633588746-0.004460126365910585j),(-0.006392081711752913+0.006637470029827317j),(0.016678236811935494+0.0001768927444455137j),(0.017658385217189085-0.009821447452735003j),(0.0068934405960297054+0.010311621804336042j),(-0.005452840779796438-0.005182900289652548j),(0.0042403914076611475+0.005704289870400053j),(-0.006651013155453017-0.005823392235756545j),(0.011052628516064188-0.002590289397824369j),(0.006725954192959914+0.011577008748764394j),(0.0036304249109850428+0.013383851314453453j),(0.010769402226087034+0.006380568947308853j)
"(-1.1538461538461537, 2.0769230769230775)",(-0.0054480770029467-0.011968732115771586j),(-1.849357658478162e-05+0.0077670574960719985j),(-0.0005391713247338436-0.007084980734536042j),(0.0014081370231881678+0.009830457429666603j),(0.013349295705436137-0.012201083275087532j),(0.010635575589367771-0.017013598496988344j),(0.008723029111449922+0.00765308851708713j),(-0.005993084185187234-0.004322127463530963j),(0.005277243008942705+0.005176352492843289j),(-0.008301039147586389-0.0042247550915402434j),(0.009777483636010616-0.006668099644382696j),(0.011718100363187028+0.0071240167815625295j),(0.01085509095752316+0.008775808700771307j),(0.012168095839103495-0.0025586053404507147j)
"(-1.0, 2.0769230769230775)",(-0.012325254054744605-0.004264776050967882j),(0.0059651140719971536+0.004900881057617395j),(-0.006140112350092848-0.003982074259953754j),(0.009130119895833686+0.005768548583213846j),(0.002975374579842254-0.019331745308783007j),(0.002981866411687803-0.019327972383329433j),(0.009122895870311409+0.005775851041823938j),(-0.006135319099901282-0.003988823399966264j),(0.005960450825407651+0.004907339021959047j),(-0.009425260097429947-0.0027234840311255656j),(0.007501337383127731-0.009762659797875625j),(0.01394649732744349+0.0012938779377905446j),(0.013946405893582202+0.0012914517395194907j),(0.007495949626820164-0.009765822469148108j)
