index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(2.230769230769231, 0.8461538461538463)",(0.016471298448719977-0.008812193854751417j),(0.006766518536235882-0.016462174164854845j),(0.013326316029913054-0.005606793030988445j),(-0.0004558222725434412+0.01002598218283892j),(-0.003607934308225278-0.007249990878359836j),(0.00623160497137451+0.004930440903394468j),(-0.008704873034836634+0.00040185180424379173j),(0.0032438139237251505-0.009302137232596088j),(0.010839484147629353+0.0013342520699245169j),(0.007951999403116267+0.008388534504444193j),(0.008055579706602313+0.0082707830268874j),(0.010849319199874656+0.0008978442238932994j),(0.0026281545392542772-0.00944799048751086j),(-0.008600724842928467+0.0011333103915835967j),(0.00667851540156596+0.004277474414930253j),(-0.004363908292453131-0.006862394268624646j),(0.00047716824547858585+0.01014929594787149j)
"(2.384615384615385, 0.8461538461538463)",(0.016168365428908777+0.00858374441227349j),(0.016871129606033475-0.0016356936996583982j),(0.010057633376232812+0.009296762148390956j),(-0.008985340983445384+0.0034669730732623397j),(0.004999469605271665-0.0060184451833079685j),(-0.0019338663216197506+0.007460854216302158j),(-0.0037876794453759882-0.0076012927788598845j),(0.009606568587429648-0.0008432606588061176j),(0.0033515645935588765+0.010177584070903658j),(-0.003795742801911408+0.010678243562684358j),(-0.0031791543882527854+0.010820827218712152j),(0.004905284294535536+0.009363763774502293j),(0.008880603442960518-0.003259231682170716j),(-0.006040142533045072-0.0057440246493522425j),(0.0011691368646097955+0.007560567374914129j),(0.002122672430082306-0.007681219731128879j),(-0.007491702924818183+0.00680483847609662j)
"(2.5384615384615383, 0.8461538461538463)",(0.001359474456440073+0.017853849027828703j),(0.00875476115721714+0.013618521335269513j),(-0.004119991460314198+0.012373036236010425j),(-0.006536148629721901-0.006575365287209295j),(0.007286985417034464+0.002073180651185879j),(-0.007390612860832272+0.0012096851468272915j),(0.00528976683895467-0.006379560716991129j),(0.004613112543120606+0.008245032144588282j),(-0.007648270768821439+0.007221858539114558j),(-0.011030644075116138+0.0013819217533103474j),(-0.010759723840229598+0.002397753212245917j),(-0.005240456435450638+0.008836600872189846j),(0.007472231018989836+0.005260798681415138j),(0.0008356071392835095-0.007983240670275468j),(-0.0049054452128672234+0.005543111762017821j),(0.007117458555739542-0.003255271196294237j),(-0.009903309458438219-0.0018027898467197787j)
"(2.6923076923076925, 0.8461538461538463)",(-0.014256609404311765+0.010142411203032994j),(-0.007892882875419584+0.013348840554160218j),(-0.012405134296591366+0.0012686555104896953j),(0.003268237039617983-0.008331060424170703j),(0.001017913781568908+0.00727961187196675j),(-0.003983137049205081-0.006103372010067878j),(0.0077898904082231695+0.002206072808549575j),(-0.005521597918850882+0.007437804551035479j),(-0.009605836582047281-0.0038056920671102456j),(-0.006042024992920538-0.009084698892514405j),(-0.0070877406199239285-0.008124274172418865j),(-0.009993762621200896+6.863163438703048e-05j),(-0.00020599814857796185+0.008838139893073934j),(0.006680072245790763-0.003921991804727873j),(-0.0071686132653622356-0.00041571869348957j),(0.006849485857410976+0.0035165249719804723j),(-0.004282291354832668-0.009033603108314676j)
"(2.8461538461538467, 0.8461538461538463)",(-0.015550539336995281-0.00708503428654485j),(-0.014851510634605693-0.0011268966652914958j),(-0.005990000463696827-0.01035945431419684j),(0.008651291531396764-0.0003549358378234343j),(-0.006070987172442344+0.0037651918332658567j),(0.0038717245562780362-0.005954569932416742j),(0.0011079996064797743+0.007839864111914233j),(-0.008875976373637472-0.001956180658868607j),(-0.0005894964942598885-0.01013698742666448j),(0.0053703380025025066-0.009269861276449966j),(0.003731613032002094-0.009869155718878687j),(-0.004997851130156273-0.008349257958767951j),(-0.007287588525603123+0.004498654268120544j),(0.006829854698152961+0.0030758940895977416j),(-0.003857953055200827-0.005819611509568262j),(0.001257004248378023+0.007479011254296158j),(0.005020034644937133-0.008551677745017973j)
"(3.0, 0.8461538461538463)",(-0.0013882276582158116-0.01663116162432305j),(-0.005275880265849728-0.013334547480133527j),(0.006739722944075407-0.009341290817441682j),(0.003697462479483798+0.007536455342565954j),(-0.005741545812230743-0.003922730105474118j),(0.00684167399870207+0.001106765001579609j),(-0.006579800098722423+0.004096133295094558j),(-0.0018112976906673032-0.008738195084277492j),(0.008799853149101755-0.004716486882023791j),(0.010499136734961109+0.0007293909373359713j),(0.01025137350170851-0.0012874822058060907j),(0.004608699404721212-0.008287789453165263j),(-0.007467227123003884-0.0036412765878127457j),(0.0012792858824786468+0.007143016447086788j),(0.0024122352791072924-0.0063612263324385205j),(-0.0052928840966233095+0.005281421379181162j),(0.009815437447416621-0.0004441755821073467j)
"(-3.0, 1.0)",(0.012560535815459982+0.002227201246576121j),(0.00591634081230739-0.007170343056145818j),(-0.006877159868239999-0.00430011037257959j),(0.0009441605849035141+0.007044702356364418j),(0.0024666418052878857-0.006295420770335566j),(-0.005512365814745514+0.005240957624392308j),(0.010118451011977565+0.0005493543040381719j),(0.002490133417555443-0.013233487125742151j),(0.00014957127101962824-0.01402906191495699j),(0.01005366511631842-0.004524771656347489j),(-0.0012183060897951448+0.00799862007265772j),(-0.0022536931165993267-0.0064600467192715404j),(0.004924242905974897+0.004883674141027394j),(-0.00781305952347329-0.00016110644350338766j),(0.0027497265566877706-0.008567510946346585j),(0.010005150998501373-0.0005278958689721183j),(0.009551816545745911+0.00431905099419564j)
"(-2.8461538461538463, 1.0)",(0.007628423050376733-0.010484547805189922j),(-0.0040910487768751015-0.00851655675616491j),(-0.006863229142096303+0.004600749728548865j),(0.0069759565702084735+0.002030938893121686j),(-0.004888443124671578-0.004920141768228453j),(0.0026495357472252896+0.0073739200862094215j),(0.0048154161387507265-0.009343644833622992j),(-0.011278332480330479-0.008314523887105034j),(-0.012532780120532903-0.007124364585668874j),(0.0017193266038034029-0.01099846855971746j),(0.00576909518024212+0.005771840677178474j),(-0.006633340519682071-0.0021882839580020888j),(0.007067796124120509-0.0010651632482683816j),(-0.0047273713667584155+0.006534341274574335j),(-0.0059376277590547115-0.00709464384109232j),(0.004624091700636658-0.009145344626333965j),(0.008414916343395844-0.006570505526106775j)
"(-2.6923076923076925, 1.0)",(-0.00615121723876323-0.011661438772175896j),(-0.009606418341876836+0.00012852318191618412j),(0.0014143032067763194+0.008303443078203781j),(0.004788235137612041-0.0056872261440317545j),(-0.00664949324752937+0.002557409951466821j),(0.00806707899085372+0.0005661000022329606j),(-0.006812060735456844-0.008553579077968823j),(-0.012962073597161575+0.006766458510769394j),(-0.012750869539613942+0.007544043714759863j),(-0.008173679112634061-0.007689250574792699j),(0.008167184122711831-0.001027142367907968j),(-0.0059993822032121434+0.003878586303464889j),(0.003605389105005827-0.006440451275447799j),(0.002647004763670816+0.00790425356591103j),(-0.009450655250901921+0.0011572475133659272j),(-0.0056928186582388286-0.008808922722848677j),(-0.001889410593415589-0.010712298392540716j)
"(-2.5384615384615383, 1.0)",(-0.01340721306003682+0.00034526054230940226j),(-0.00400811611096557+0.008914111034575052j),(0.008318183041396605+0.0021556133721022074j),(-0.0033439560573257174-0.006842373774765651j),(-0.0003488258452144197+0.007320890015208855j),(0.0038981036291689695-0.007400424095317106j),(-0.011059963231067041+0.0028145525829585626j),(0.00030990726696952163+0.015304280451094955j),(-2.7684963098062677e-05+0.015221416208473592j),(-0.01108639506107568+0.002131842603001043j),(0.004444368691902741-0.007015862612188979j),(-0.0009600281215118525+0.007258944451740365j),(-0.002819909352293522-0.007098590551921471j),(0.008202114430017404+0.002678888391574833j),(-0.0044079550684841705+0.008762099534152742j),(-0.010733928977849867+0.00038468396896556846j),(-0.010526122013800536-0.0034825867046791832j)
"(-2.3846153846153846, 1.0)",(-0.005783095746436248+0.012362570582987351j),(0.006489217889948857+0.007540215258101156j),(0.005491604934056045-0.006842055562050205j),(-0.007805323320223077+0.0002984151592436342j),(0.006760634766500966+0.0033673619084932825j),(-0.00539593110446126-0.00678932776605166j),(-0.0020864937425154836+0.011773894105123316j),(0.014489604110356182+0.0069776774369205005j),(0.013251357918355279+0.008276734891745772j),(-0.005105638291925365+0.010112777845469295j),(-0.002330745138731176-0.008053716715247499j),(0.004864219215999072+0.005739741545737698j),(-0.007496701387554563-0.0025625686594915598j),(0.007399565378192697-0.005026835338787721j),(0.004869246738149907+0.008864568570849276j),(-0.005393279212927373+0.009593602249881466j),(-0.008266153853308623+0.007712233566626982j)
"(-2.230769230769231, 1.0)",(0.008582829555473662+0.010926855620003166j),(0.009760836762622434-0.0027127546957740082j),(-0.00406914459217203-0.007988622226584781j),(-0.0029611879595373035+0.007455589582645749j),(0.00599196736916496-0.004990983621290953j),(-0.008720223953459429+0.0022961928106554072j),(0.010376459665791666+0.007123303173072117j),(0.013581045729552196-0.01016252010750132j),(0.014546230518070677-0.006677172447403641j),(0.004490600320915134+0.010405465215431418j),(-0.007503183359490821-0.003936404945389752j),(0.0077351897875817515+0.0005299797711718524j),(-0.007207089223063738+0.003989567122256182j),(0.0007752674815950013-0.009256384448176731j),(0.010368008431075985+0.0012108984707800915j),(0.0054036868855067265+0.00990488055894763j),(0.002774295398756018+0.011192694494632083j)
"(-2.0769230769230766, 1.0)",(0.013886011975085624-0.002724113275467774j),(0.0017530920812240305-0.010172345901815505j),(-0.009159810733444629+0.00043185438926146927j),(0.0057826601091939735+0.005886044040134918j),(-0.0022357268169870925-0.007753518570506731j),(-0.0014628086084897626+0.009293047012165585j),(0.011421118602166023-0.006858674172359726j),(-0.0026650485702729787-0.017766989783946707j),(0.002997449879136041-0.016062998888642196j),(0.010669281955337569+0.003717264409849079j),(-0.008254408776904632+0.0023340737874925775j),(0.006178045409598888-0.005109117216064001j),(-0.002225783363188208+0.00829359740591666j),(-0.006810039937995482-0.006851374830512982j),(0.00737337086682988-0.007867785912827564j),(0.011542375035995207+0.0008378611123407402j),(0.011329899163058741+0.0031720058302379768j)
"(-1.923076923076923, 1.0)",(0.004035854632062507-0.013840036736510831j),(-0.00859535457348396-0.0060708758198521765j),(-0.0034620875194611134+0.008727298627438715j),(0.007955071148279005-0.002998572198617875j),(-0.008297549791300063-0.0011063149216894196j),(0.008299972570741651+0.005309958739419552j),(-0.001549961711753988-0.014113714005332796j),(-0.017861765056319798-0.00679126666636853j),(-0.011054104122462473-0.012368872102242297j),(0.010175174585783105-0.004733969500066977j),(-0.004855535595210241+0.007228635180171021j),(0.0013739084183071809-0.008206811610229833j),(0.004340975387950062+0.00785483507397229j),(-0.010048487030803096+0.0005018213661538428j),(-0.0017839282528947246-0.011003223666220797j),(0.007267496115071888-0.009390577425025932j),(0.008598231392432312-0.008381003246727232j)
"(-1.7692307692307692, 1.0)",(-0.010574600077024737-0.010199260860226496j),(-0.009374799175403218+0.0052271860012670516j),(0.006681961727874956+0.006925842258193372j),(0.0004864009855002958-0.008762325700685658j),(-0.004516594333391207+0.007446459729127582j),(0.008619780972962173-0.005763950330592558j),(-0.014457333226823126-0.004894056327716465j),(-0.015997429623135398+0.012661309884572725j),(-0.016693178760978002+0.00028708070190928405j),(0.004682339883815458-0.010075839008983671j),(0.000430071117474469+0.008864214973368416j),(-0.0041316812948153-0.007625131366797196j),(0.008867164437009752+0.003129893600823885j),(-0.006867916530312637+0.007932178476430105j),(-0.01000994343013207-0.005722488017214904j),(-0.003715848729963293-0.011606329853307543j),(-0.00287553944771935-0.011912978350619705j)
"(-1.6153846153846154, 1.0)",(-0.014249243631787105+0.004608280469369353j),(0.0006350081626294797+0.010935741833576495j),(0.009308424052775655-0.003300650979974053j),(-0.008089342105725143-0.004121237796944279j),(0.005236053608717054+0.007432959386817219j),(-0.0019451250144927972-0.010803248685797528j),(-0.011533620521923945+0.011923931397622173j),(0.002077830055796297+0.02172646765345986j),(-0.011526417179202835+0.011936018251395272j),(-0.0019591681003031-0.010802441210462308j),(0.005246312191460159+0.0074261413422714384j),(-0.008094248996028239-0.004111042642385475j),(0.009304511602198829-0.003310180187142998j),(0.000643510400458381+0.010934708381056481j),(-0.011226188209665497+0.004040530114773492j),(-0.011908612437656289-0.0038251593073052067j),(-0.01190813134390636-0.0038271471000567658j)
"(-1.4615384615384615, 1.0)",(-0.0028251222208070985+0.01500421105185741j),(0.01031647236473636+0.004321310390969223j),(0.0008841592182498443-0.010110270350882562j),(-0.007296704065576243+0.005950276416628225j),(0.009335067958493225-0.0019199299993048063j),(-0.011393854751426557-0.0026891735938240568j),(0.006259795381930624+0.01718683146324567j),(0.020090196565707482+0.011796520360062948j),(-0.0012924980931962621+0.016162053065475558j),(-0.00691489645379156-0.008370547386520181j),(0.008348911585637884+0.0042691628443839265j),(-0.00952131384236621+0.0006589246261165384j),(0.005857870490018437-0.008584200816352652j),(0.008144665862413497+0.008038028229582115j),(-0.004691327162153778+0.011420895080017658j),(-0.010457355180280093+0.007441962947291275j),(-0.009777057892028004+0.008204751122163918j)
"(-1.3076923076923075, 1.0)",(0.011959268460561563+0.009963638273306622j),(0.008630155731605395-0.007488175305996602j),(-0.009080395969682697-0.005159842033374021j),(0.0026017582302817004+0.00944057134006863j),(0.0020598475567557423-0.009825747505260845j),(-0.007527412413728502+0.010113465562646516j),(0.020403688486767938+0.0024810118093241238j),(0.023204111694938162-0.008131742063115985j),(0.007145995448956045+0.013789857989368937j),(-0.009518572148634075-0.005087174748532443j),(0.009709713213396585+0.0008096709786728866j),(-0.008661919805488683+0.005139951149501072j),(0.0002784145438319504-0.010947519007469644j),(0.011908593476081666+0.0010691913653930708j),(0.005123278975246733+0.011699940715054546j),(-0.0006155770899764735+0.013149529075451461j),(0.0015657484305928386+0.012923983386570035j)
"(-1.1538461538461537, 1.0)",(0.014870531965354155-0.005535555870409421j),(-0.002882914610616641-0.011315224660224705j),(-0.008744409467969456+0.0062782584245958725j),(0.010110786534690455+0.0014852230223102968j),(-0.008695113164891062-0.006132107484103213j),(0.00690229226260673+0.011901641063582592j),(0.013811470799769061-0.019223024671548447j),(0.011637705549281372-0.022359789754519053j),(0.011136653831281906+0.009479315814118618j),(-0.01052934851689263-0.0025666385265885267j),(0.00998976343310929-0.002060943770139943j),(-0.006439669301470016+0.008494947040221985j),(-0.005383083010650905-0.010213408170994155j),(0.010640813424557439-0.006532815744744832j),(0.012194809170888235+0.005054501211438827j),(0.0099674755972978+0.009087575446334845j),(0.011795895064135186+0.006074593343462608j)
"(-1.0, 1.0)",(0.0028448599081998403-0.015916155853286235j),(-0.011641542589418116-0.002635828167235706j),(0.0020883567195418336+0.010916845462517482j),(0.005688095572625092-0.00907178072973851j),(-0.00967760096281671+0.005956271340885158j),(0.015189057085459104-0.0018929963528792493j),(-0.010516346082191385-0.025972761018876585j),(-0.002451721285301154-0.024272571061517607j),(0.011848136566200157+0.006910236586331516j),(-0.01093037660031478-0.001501971513035903j),(0.009979571544015837-0.003982526628643321j),(-0.003859233285384429+0.01061755225755113j),(-0.009724365703538108-0.0073058479027871695j),(0.005483501822930177-0.011809688347116454j),(0.01288638180068663-0.004414613028080806j),(0.0137195317195445-0.001486407173554292j),(0.011994998756720233-0.006207981306259628j)
"(-0.8461538461538458, 1.0)",(-0.012310388853859301-0.010931232025481226j),(-0.007891897264952215+0.009306978329095592j),(0.011147595783385972+0.002817514171005617j),(-0.00634133919955327-0.009321256242438453j),(0.0018446232080492394+0.012120256939965976j),(0.0047202254430778155-0.016914548967627514j),(-0.03213096902177412-0.00981500001333991j),(-0.008727868397769532-0.01983005631153653j),(0.01091520697340565+0.007213543166001407j),(-0.01118644575169885-0.0021207094263207245j),(0.010274543477032461-0.0048448380371202745j),(-0.0016808910799830247+0.011845849606553422j),(-0.01229553356953798-0.0035086859384842258j),(-0.0012217328361280315-0.013488566760227668j),(0.00750991991974964-0.011840272580352982j),(0.008541243242483305-0.011202654892493466j),(0.0022575268593325874-0.013537395732827834j)
"(-0.6923076923076921, 1.0)",(-0.016109767366415503+0.004564577932904157j),(0.004583178123564817+0.011599816151465216j),(0.00756763686331245-0.00920925738022631j),(-0.011737198418294676+0.0021996250915232688j),(0.013017258486543927+0.0032245755292931956j),(-0.01679550231273256-0.013147238610323228j),(-0.03535592659283937+0.0142987542244395j),(-0.006111210272873532-0.01704745663759748j),(0.008338669227702464+0.009785255290222887j),(-0.010977802184401215-0.004482974108536112j),(0.011132408125637424-0.004505650944965985j),(-0.00037674655678851705+0.01262759353631353j),(-0.013390324369618936+0.00010545933732659822j),(-0.007323792617098024-0.0119722057392403j),(-0.0008197140091412694-0.014358474577861186j),(-0.0017035616737985228-0.014235029977359641j),(-0.009309945532923058-0.010336834695461398j)
"(-0.5384615384615383, 1.0)",(-0.00528174345941437+0.016158522036676334j),(0.0126360043198217+0.0016294150161588752j),(-0.0052501662508935365-0.011217306445732735j),(-0.0028427757050073976+0.01242472033028022j),(0.008748682947820007-0.012145243629428815j),(-0.02615824148596942+0.013372185878608008j),(-0.02648242089181994+0.02361873458111853j),(0.0020681828048395596-0.01568454445043067j),(0.0029827307558249324+0.01258926227563267j),(-0.009250246777231701-0.008227595269063026j),(0.012362107075123493-0.002680597437284333j),(-0.00023231891505588308+0.01326574529718028j),(-0.013644207191874907+0.002888841121858141j),(-0.011646006682103366-0.008585210314189453j),(-0.008529847530342445-0.01195127476137017j),(-0.010846268337972143-0.009669109823423292j),(-0.014048512452148958+0.0003653740739226396j)
"(-0.3846153846153846, 1.0)",(0.010199803033399062+0.013870097505446436j),(0.007865200629463146-0.010349732598547792j),(-0.012899759455695069-0.00018086088501232325j),(0.011088955953973498+0.00811606568877823j),(-0.009634581522983658-0.014318197617445272j),(-0.010671030721822163+0.0436645718152029j),(-0.021181164454348395+0.010802656429002695j),(0.011415936558122782-0.0095210174375244j),(-0.0050174799863622116+0.012144802758189622j),(-0.004785909319719713-0.011953683407317898j),(0.013201096264010738+0.0008895218046275174j),(-0.001437432561851183+0.013756000667401968j),(-0.013686274539993862+0.004550061618668988j),(-0.014036823214054037-0.0047483264714711535j),(-0.013392566036898297-0.00653413380959821j),(-0.014624268639601945-0.0008503006598501482j),(-0.009343248925534795+0.010604322511795177j)
"(-0.23076923076923084, 1.0)",(0.0173725755180436+0.0003872674144049723j),(-0.004873675696648665-0.012306551563654j),(-0.006162774306006572+0.011983200068547912j),(0.012899244539892902-0.007701633417878391j),(-0.02012204704832943+0.006781251145802595j),(0.006615396110127444+0.05250500853133639j),(-0.01584017706573931-0.009362351356284068j),(0.014120906962442364+0.0027676880278178504j),(-0.012054590903082868+0.005675440504247991j),(0.002495949002521255-0.013052772969155978j),(0.012349086831877883+0.005966690560045492j),(-0.0040533718619646195+0.013702749236547407j),(-0.013929133559009477+0.004972812427353995j),(-0.014984050412840804-0.001492870389722972j),(-0.015007932444280767-0.0004384367490803175j),(-0.012500486087106584+0.00768026289511735j),(0.0007301819137085593+0.014113184089604795j)
"(-0.07692307692307665, 1.0)",(0.011552118354568977-0.01309190699429274j),(-0.01317829346992768-0.0026246063351965145j),(0.008217833023243415+0.01147933046583497j),(-0.0025229255313619736-0.016581576338792547j),(-0.005739516655358298+0.038561601721871876j),(-0.005409741371403293+0.032566248725475824j),(0.0014213038821129476-0.016337537736026433j),(0.00556094097234641+0.012859266874553885j),(-0.012444116599193773-0.005036581577888687j),(0.010197759300891963-0.00898146870277711j),(0.008465712625029848+0.011246744570756974j),(-0.00781649596243432+0.012356480813980235j),(-0.014465736923170356+0.004068625583329944j),(-0.01515464377594005+0.00063320619349676j),(-0.014254286578639986+0.004676176906446019j),(-0.006729072792260781+0.012932315942427858j),(0.009749255826807274+0.010089547437558199j)
"(0.0769230769230771, 1.0)",(-0.001593220499550174-0.017372800355555332j),(-0.009848177739921858+0.009356391600462002j),(0.014732491221775995-0.001861955311692565j),(-0.019059258234864148-0.0038229941914839846j),(0.007919333033754502+0.05547320461282164j),(-0.02019818828940741+0.0014025310625579584j),(0.014135750039919395-0.0051651463030632835j),(-0.007809256094949412+0.011176491082164012j),(-0.00393724833721151-0.012842173849458042j),(0.013768580045279305+0.00017368778869568215j),(0.001245128728250008+0.014254449404807818j),(-0.011858339215513259+0.008881536920238683j),(-0.015020394351383165+0.0017516032108954131j),(-0.015067661830155205+0.0014296092873990504j),(-0.012430142435991385+0.008126971235229607j),(-0.0002427993093444049+0.014353572743044796j),(0.013648583252986447+0.0021131853169822578j)
"(0.23076923076923084, 1.0)",(-0.012849721097603184-0.011614437788448551j),(0.0012020007893389563+0.013615904510236844j),(0.0062266938003518665-0.01446065311573162j),(-0.012721001575954427+0.024016768376758348j),(-0.004515353501163442+0.0429955267858424j),(-0.006081630675015984-0.015820334384264167j),(0.00987644498590929+0.009927308081657127j),(-0.01320088127712347-0.0011786018930196767j),(0.007974962963237664-0.010717226062806853j),(0.009552148375131018+0.010017254777696973j),(-0.007458129978550741+0.01233767099944201j),(-0.014585415329318157+0.0029247079867734745j),(-0.014952321152202368-0.0019326255856551937j),(-0.014934909844893611+0.0008712329310637166j),(-0.010630983440315834+0.009949716853847091j),(0.004938206576997079+0.013099250161015054j),(0.012317290756214438-0.005444491702604994j)
"(0.384615384615385, 1.0)",(-0.017037210066544933-0.0013417953942891922j),(0.01078202645877363+0.008485001356392591j),(-0.009028701932258689-0.014602948026595059j),(-0.011012369297851286+0.043123776711084055j),(-0.02108625443367598+0.01174956098825148j),(0.011090520856001597-0.009960292796181764j),(-0.004616053976199407+0.012313925226880273j),(-0.005129457073953719-0.011808601635440633j),(0.013211743226430286+0.0005727385875937008j),(-0.001186084499090059+0.013771616245789698j),(-0.01362483373594368+0.004709977217294049j),(-0.014057966277129817-0.004674823769600559j),(-0.013382304008252074-0.006557709102892774j),(-0.014621730710794714-0.0009756390958737755j),(-0.00950758292430096+0.010467888094456933j),(0.008124999306562596+0.010803483935383744j),(0.008140325250899767-0.010140938331776574j)
"(0.5384615384615388, 1.0)",(-0.014982836704615202+0.007577923266404041j),(0.01386606615043209-0.00035985047016149073j),(-0.019977787449853006-0.00587641554020428j),(-0.02521023735193049+0.035365555535463236j),(-0.013277715944103425-0.012778650137208223j),(0.012117809414740836+0.005883606249933195j),(-0.012407188308617225+0.0008489430491945428j),(0.007843322138888177-0.009740431035840177j),(0.006529951838969381+0.011294787785063133j),(-0.011370691534892395+0.007699886229913787j),(-0.013102256646323845-0.005793169384520829j),(-0.009030099853415938-0.011539028554942212j),(-0.009536951138240938-0.011081411087898795j),(-0.013691724130230717-0.003907533728435757j),(-0.009280895127535532+0.009961101357750263j),(0.009541444503845756+0.008733721408141392j),(0.0037084578857007277-0.011883411001647297j)
"(0.6923076923076925, 1.0)",(-0.010487570460258529+0.012737105351887374j),(0.012414386962680737-0.007351455081832739j),(-0.027339987651366943-0.0026730643241619453j),(-0.03255584200595171+0.006772026757023045j),(0.006255807913122041-0.014363063832361262j),(-0.0006755871867744755+0.012368900875504676j),(-0.005602213647602101-0.01041456957850975j),(0.011893794877669669+0.002491667608072445j),(-0.006177423976941227+0.011257596069793957j),(-0.01285941472448342-0.004394109703065594j),(-0.0049638531281723615-0.01326823736529352j),(-0.00026665209125011487-0.014407676130532848j),(-0.0033098913395503736-0.013864084821953762j),(-0.011549638566870812-0.007442771108549551j),(-0.009831204957442378+0.008524204060826176j),(0.009701246708132967+0.007539812101149282j),(0.0005285945768045453-0.011834931404392172j)
"(0.8461538461538463, 1.0)",(-0.0068221848716213986+0.014827136329930313j),(0.011130179748169202-0.011107297520235265j),(-0.02837389841351793-0.012604896962637653j),(-0.017846262349796384-0.017980250882525865j),(0.013886785209481344+0.000409010373479051j),(-0.010837748955902516+0.003939298208109697j),(0.0068670522292190546-0.008969318400994738j),(0.0029924568504566826+0.011430684429898787j),(-0.012615346487664405+0.0003112781789964716j),(-0.0038089423785919326-0.012856521729740434j),(0.006435663459413386-0.012383376712561994j),(0.008873557888423173-0.01096995983023231j),(0.004187765041753453-0.013178644574108925j),(-0.007720299223646853-0.010692321781914638j),(-0.010756612396601022+0.00610333839848712j),(0.008982824172181353+0.007361893804913029j),(-0.0009877908301054708-0.011212578142498958j)
"(1.0, 1.0)",(-0.005568355810485597+0.015363219353163007j),(0.013123138530888923-0.011693435111893118j),(-0.015242529675522259-0.026203400386156345j),(0.006429878292067442-0.019635979353034624j),(0.004495743656411414+0.011791970343038938j),(-0.007426358221942821-0.007886498415447986j),(0.010544555580642174+0.002475840665320235j),(-0.008707139124276052+0.007509942573553278j),(-0.0063323190859818-0.010648430593544722j),(0.008401593785504024-0.010185081423562505j),(0.013382127974250868-0.00297997913525509j),(0.01362514832996495-0.0019897656173072232j),(0.010547565740958597-0.008209599220575051j),(-0.0022464817177675553-0.012408208396499401j),(-0.011405429483216751+0.0026670084569276726j),(0.00748855258906864+0.007998947361260356j),(-0.0009602774876079967-0.010688445767186562j)
"(1.1538461538461542, 1.0)",(-0.007155545973148386+0.014942844859292235j),(0.017816287193926746-0.007289259453849359j),(0.007819922556883931-0.026525398646060475j),(0.01763264817905029-0.0021656149959254556j),(-0.00840323086697842+0.008063741596210724j),(0.004050992199410847-0.009413309971336504j),(0.0019814558690465726+0.010228740084748717j),(-0.010276258115919078-0.004452694411599365j),(0.0061927926827946254-0.01046064869917468j),(0.012892717802943914+0.0015168465772323562j),(0.01042117316686858+0.00848904597846247j),(0.010736481836454093+0.00802840071058758j),(0.012886451332971371-7.568229833143694e-05j),(0.003950588973944093-0.011360588344661646j),(-0.010967092935005406-0.0015446920597389708j),(0.005122366422139415+0.008990478449116993j),(0.0004125486719232628-0.010302598111073534j)
"(1.3076923076923084, 1.0)",(-0.01119482161114943+0.012690211523342189j),(0.019933540593112933+0.0033832526002229666j),(0.023232480349518286-0.008569633936449468j),(0.008239512899580333+0.013474055970518387j),(-0.010006307830426638-0.004245560533769377j),(0.009749058771234735-4.1595907689473095e-05j),(-0.008222105168018252+0.005778934680822381j),(-0.0004032329818089794-0.010910927062407306j),(0.011913138833820744+0.000532850614568179j),(0.0054109751804577895+0.011546522457834128j),(-0.0005476754213389146+0.013148003082032504j),(0.001367970389588787+0.01295972801759097j),(0.009505123432697162+0.007971251400391352j),(0.009047299533037893-0.007032933372362478j),(-0.008720658360425649-0.005799766979060764j),(0.0018125297519310378+0.009634811406550895j),(0.002925170110719373-0.009569632622724348j)
"(1.4615384615384617, 1.0)",(-0.015842695799012506+0.006921147670719707j),(0.013053851064994475+0.01574925636877093j),(0.017707442657051948+0.013454499896002135j),(-0.008106495397359127+0.011843142478686518j),(-6.385623796598507e-05-0.010230845473092566j),(0.003765789130401434+0.008522043133489424j),(-0.008347329444223853-0.004974307330112313j),(0.009454252540763822-0.004912094543818486j),(0.004948814833683386+0.010599472552058394j),(-0.006984532898077188+0.010388184709590536j),(-0.010783503650916017+0.007028887493812875j),(-0.008630942633707577+0.009255724487718657j),(0.0015018096978077103+0.011837524706824216j),(0.010911210792428176-0.00032431021544067926j),(-0.004457019690374516-0.008860050297619682j),(-0.002184953694038585+0.009075118078842936j),(0.006104641692244201-0.007678040048373043j)
"(1.6153846153846159, 1.0)",(-0.017352044419799467-0.0027828247183659567j),(-0.0025484403464170104+0.020011234960777842j),(-0.0025567613359519688+0.02000716164393j),(-0.013025618971765468-0.0023809179590030174j),(0.008868158680430137-0.003914297616136013j),(-0.006039989469234674+0.006588117410949285j),(0.0011001351139443602-0.009350590694585046j),(0.008269084011388353+0.006316832467527324j),(-0.007031621419665824+0.009069936208879305j),(-0.01225952060250572-0.000784428615211238j),(-0.011622386640888273-0.004825812216504353j),(-0.012259486705190547-0.0007804331677136013j),(-0.007025562537676443+0.009074012096295344j),(0.008274442419033181+0.006308921751165728j),(0.0010893083710329676-0.009351451673366396j),(-0.006031305502967957+0.006596050755255987j),(0.008863687744321244-0.0039265950604498705j)
