index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(-1.1538461538461537, -3.0)",(-0.010089589140368678-0.0015153751667705399j),(0.0050190836655699175-0.007668000048599949j),(0.0099689838589292+0.003257217030167338j),(0.0077095899065769595+0.007929257034957927j),(0.00966343264094683+0.004391332412742541j),(0.006671024332933738-0.006565556357142255j),(-0.007189644675212208-0.0031667799357189192j),(0.0035532257077442162+0.005748112062958452j),(-0.001862587601124325-0.006444475271507329j),(-0.0008025088261611181+0.008408694158954795j),(0.011240250041717352-0.004805784128190196j),(0.004921829738447307-0.014173098929466171j),(0.010595525499584143-0.0071143423413113j),(0.0019843887873233577+0.008613156167985605j),(-0.004169844711893659-0.005392002654004284j),(0.005293360975229567+0.004070767127171712j)
"(-1.0, -3.0)",(-0.008877860544869002+0.004902744000399067j),(-3.5254483814764766e-05-0.009061583275334802j),(0.010263082217223591-0.001887788963418599j),(0.010246426436922262+0.0043044251413603025j),(0.010702166393461785+0.0013412630055784577j),(0.005329067999225197-0.007989072796051842j),(-0.007743618520304892-0.002354427388404662j),(0.003959730633289219+0.005660728400928688j),(-0.002078801309782721-0.006359992182799583j),(-0.00013167036732683496+0.00818334928189693j),(0.009748371815379348-0.006712364438514819j),(-0.0005007257904652662-0.015081026012081226j),(0.005750220263034882-0.012048620133172112j),(0.007151464477877136+0.005917131426436162j),(-0.006840004161322131-0.0014403962566955845j),(0.006676826547128221-0.0002845474611631587j)
"(-0.8461538461538458, -3.0)",(-0.004351456030797304+0.009086247952311659j),(-0.004695176168844158-0.007612283349172166j),(0.008289416709333117-0.006216660391529284j),(0.011138811292503256+0.00038085090874989664j),(0.010837823478362558-0.001487824243998433j),(0.0040740102605459055-0.00895569329760616j),(-0.00812785465976346-0.0018419955491287138j),(0.0040784302617802165+0.005775460578098935j),(-0.00191975251058635-0.0064108470461495546j),(-4.484676070952262e-05+0.007935790098673524j),(0.008517034968027554-0.007582983997544415j),(-0.004851537038537861-0.014262310753481774j),(-0.00035699184188727514-0.01392132038854538j),(0.009730217398463229+0.0008671981052003918j),(-0.006452511893581705+0.003170223669505825j),(0.005097574287600576-0.0043391421764620445j)
"(-0.6923076923076921, -3.0)",(0.001361084768103483+0.009909311868425634j),(-0.007707186243575654-0.004271101434527603j),(0.004954106141651044-0.008991494533368161j),(0.010687266530004222-0.0031865011080908535j),(0.010379196332926967-0.0038562455024531064j),(0.003070627681225164-0.009583250562479363j),(-0.008406233496433825-0.0016897824884782536j),(0.0038899355714120277+0.0061088750773640186j),(-0.001378043397426963-0.0065681745450425245j),(-0.0004927908453299557+0.007690787570675269j),(0.007813430575142829-0.007659674803437322j),(-0.0077467782224123595-0.012753623655144852j),(-0.006003971600433659-0.013161606738748556j),(0.00923910135873595-0.004548390763649609j),(-0.003522249217297161+0.006527881687197023j),(0.0016067139542363118-0.006519025459254227j)
"(-0.5384615384615383, -3.0)",(0.006246896853073427+0.007714695288490852j),(-0.008661108022043205-0.0002832385386348545j),(0.0012081729827392025-0.010076365612070527j),(0.009355834743279676-0.0060345165901660724j),(0.009634931556757983-0.005675328460715149j),(0.002424606121315237-0.00998308013733157j),(-0.008595987765309093-0.0019387729183870175j),(0.003342604209054889+0.006626373713817771j),(-0.0004331263445345052-0.0067335936668400246j),(-0.0014199994225155771+0.007364546491211301j),(0.007684849296256246-0.007103746165121927j),(-0.009262490209383382-0.011363652956151498j),(-0.010261412467288138-0.01086658345335585j),(0.00638581740585933-0.008790853921013616j),(0.0005769143774416091+0.007656569554264131j),(-0.002251603380222672-0.006358036167853204j)
"(-0.3846153846153846, -3.0)",(0.009119048076146963+0.00372208142364487j),(-0.007836435461429193+0.003312369357428928j),(-0.0022223389962559748-0.009759845619986687j),(0.007613176606320063-0.008060310965194115j),(0.0088627997815987-0.006956069785329364j),(0.0022001359257966184-0.010232260563529612j),(-0.00865767257855235-0.002613150345961223j),(0.002363665758009996+0.007229655650608299j),(0.0009189816268640192-0.006737293662992321j),(-0.002740410564296844+0.006786870716896481j),(0.008014727580987433-0.005961695264830552j),(-0.00963110839444791-0.01055381827145928j),(-0.012968473332500329-0.008188245527030406j),(0.002385036939408201-0.011211914620975953j),(0.004445545855551072+0.006620377372492081j),(-0.00522000064485834-0.0043417634999534495j)
"(-0.23076923076923084, -3.0)",(0.009747763239848604-0.0006931818479418853j),(-0.0058706960004272345+0.005922626868566678j),(-0.004933540748289108-0.008525738424048784j),(0.005840034218469403-0.009338734474503334j),(0.008250602070571836-0.0077561602482075125j),(0.002433852403345929-0.010356718941339264j),(-0.008490793458324857-0.0037098280763171545j),(0.000888736119752636+0.007742217498284245j),(0.0026167894104322546-0.006347494818957996j),(-0.004289171051647434+0.005739001808176948j),(0.008548809324780216-0.0042025146931962765j),(-0.009032220676164568-0.010460220377604286j),(-0.01441939974407669-0.005992013754872136j),(-0.0016576492927109024-0.011962638366263784j),(0.007202419174701927+0.004141184113235709j),(-0.00670624718555149-0.0014017256394638535j)
"(-0.07692307692307665, -3.0)",(0.00858907359916205-0.004502958822320982j),(-0.003444798904907997+0.007399748199153063j),(-0.0068117233520499625-0.006866202411294507j),(0.004298021976108548-0.010032860384140824j),(0.007916476122874739-0.008137358917994126j),(0.0031391692819104297-0.010322269026419814j),(-0.007938893161107876-0.005174274166203277j),(-0.001087646159051024+0.007904870919492032j),(0.00447440229244462-0.005309355720496659j),(-0.005772376546541773+0.0040235015350233525j),(0.0089052237837243-0.0018081902934113337j),(-0.007516326393249348-0.010947285873493078j),(-0.015015050924976228-0.004785195693883186j),(-0.005050128186734581-0.011641687656177858j),(0.008609431128689766+0.0011006215069556998j),(-0.00675104755069878+0.0015756172009351247j)
"(0.0769230769230771, -3.0)",(0.006385900045665106-0.007205827447428234j),(-0.00108764615905102+0.007904870919492029j),(-0.007938893161107876-0.005174274166203276j),(0.0031391692819104284-0.01032226902641981j),(0.007916476122874739-0.008137358917994126j),(0.004298021976108549-0.010032860384140828j),(-0.006811723352049965-0.006866202411294488j),(-0.0034447989049080233+0.007399748199153047j),(0.006136393471398091-0.0034297084568312274j),(-0.0067510475506987735+0.0015756172009350976j),(0.008609431128689757+0.001100621506955738j),(-0.005050128186734545-0.01164168765617788j),(-0.015015050924976228-0.004785195693883187j),(-0.0075163263932493795-0.010947285873493057j),(0.008905223783724282-0.001808190293411378j),(-0.005772376546541757+0.004023501535023387j)
"(0.23076923076923084, -3.0)",(0.0038463427163817265-0.008758616093477837j),(0.0008887361197526379+0.007742217498284239j),(-0.00849079345832485-0.003709828076317167j),(0.0024338524033459285-0.010356718941339261j),(0.008250602070571834-0.0077561602482075125j),(0.005840034218469405-0.009338734474503336j),(-0.004933540748289118-0.008525738424048773j),(-0.0058706960004272415+0.005922626868566677j),(0.00708732324516609-0.0007074375780701646j),(-0.006706247185551471-0.0014017256394638902j),(0.007202419174701898+0.00414118411323575j),(-0.001657649292710881-0.011962638366263802j),(-0.01441939974407669-0.005992013754872136j),(-0.009032220676164583-0.010460220377604265j),(0.008548809324780186-0.004202514693196298j),(-0.004289171051647418+0.005739001808176972j)
"(0.384615384615385, -3.0)",(0.0014781185456028815-0.009397722355760557j),(0.002363665758009998+0.007229655650608295j),(-0.008657672578552347-0.002613150345961237j),(0.002200135925796618-0.010232260563529608j),(0.008862799781598702-0.006956069785329363j),(0.0076131766063200846-0.0080603109651941j),(-0.0022223389962559834-0.009759845619986688j),(-0.0078364354614292+0.0033123693574289245j),(0.006762409236430855+0.0025262184201249043j),(-0.0052200006448583-0.004341763499953485j),(0.00444554585555105+0.00662037737249211j),(0.0023850369394082392-0.011211914620975951j),(-0.012968473332500329-0.008188245527030406j),(-0.009631108394447923-0.01055381827145926j),(0.008014727580987384-0.005961695264830585j),(-0.0027404105642968054+0.006786870716896502j)
"(0.5384615384615388, -3.0)",(-0.000438718576197596-0.009462052126663598j),(0.0033426042090548965+0.006626373713817753j),(-0.008595987765309093-0.0019387729183870316j),(0.0024246061213152367-0.009983080137331568j),(0.009634931556757983-0.005675328460715148j),(0.009355834743279685-0.00603451659016607j),(0.0012081729827392025-0.010076365612070528j),(-0.008661108022043196-0.0002832385386348736j),(0.0047800839790334134+0.005538837405207593j),(-0.0022516033802226477-0.0063580361678532114j),(0.0005769143774415677+0.007656569554264138j),(0.006385817405859371-0.008790853921013588j),(-0.010261412467288138-0.01086658345335585j),(-0.009262490209383379-0.011363652956151491j),(0.007684849296256192-0.007103746165121953j),(-0.0014199994225155654+0.007364546491211314j)
"(0.6923076923076925, -3.0)",(-0.0017990207715928197-0.00927164822387315j),(0.003889935571412028+0.006108875077364014j),(-0.008406233496433824-0.0016897824884782673j),(0.0030706276812251737-0.009583250562479351j),(0.010379196332926967-0.003856245502453105j),(0.010687266530004225-0.0031865011080908557j),(0.004954106141651039-0.00899149453336817j),(-0.007707186243575659-0.004271101434527615j),(0.0012469048702949345+0.007306926319892473j),(0.0016067139542363374-0.006519025459254222j),(-0.0035222492172972257+0.006527881687197j),(0.009239101358735968-0.004548390763649581j),(-0.006003971600433641-0.013161606738748563j),(-0.0077467782224123535-0.012753623655144845j),(0.007813430575142794-0.0076596748034373375j),(-0.0004927908453298978+0.00769078757067528j)
"(0.8461538461538463, -3.0)",(-0.002595129903651065-0.009067501356520579j),(0.004078430261780206+0.005775460578098919j),(-0.008127854659763465-0.0018419955491287261j),(0.004074010260545905-0.008955693297606156j),(0.010837823478362558-0.0014878242439984317j),(0.01113881129250326+0.0003808509087498962j),(0.008289416709333109-0.006216660391529295j),(-0.004695176168844153-0.0076122833491721765j),(-0.003013138241953893+0.006874393964609348j),(0.005097574287600603-0.00433914217646203j),(-0.006452511893581731+0.003170223669505764j),(0.009730217398463224+0.0008671981052004435j),(-0.00035699184188725086-0.013921320388545376j),(-0.0048515370385378695-0.014262310753481763j),(0.008517034968027533-0.007582983997544445j),(-4.484676070950577e-05+0.007935790098673536j)
"(1.0, -3.0)",(-0.002849411248405176-0.008993233652827143j),(0.003959730633289219+0.005660728400928684j),(-0.007743618520304892-0.0023544273884046757j),(0.0053290679992251955-0.00798907279605184j),(0.01070216639346178+0.0013412630055784475j),(0.010246426436922267+0.004304425141360303j),(0.010263082217223584-0.0018877889634186253j),(-3.525448381476101e-05-0.009061583275334805j),(-0.0065176400274445795+0.003897853433526855j),(0.0066768265471282345-0.0002845474611631477j),(-0.0068400041613221295-0.00144039625669564j),(0.007151464477877121+0.0059171314264362j),(0.005750220263034926-0.012048620133172091j),(-0.000500725790465265-0.015081026012081217j),(0.00974837181537931-0.006712364438514862j),(-0.0001316703673267876+0.00818334928189694j)
"(1.1538461538461542, -3.0)",(-0.0025716403015539537-0.009094884246233836j),(0.0035532257077442162+0.005748112062958448j),(-0.0071896446752122084-0.003166779935718933j),(0.0066710243329337355-0.0065655563571422534j),(0.00966343264094681+0.004391332412742562j),(0.007709589906576962+0.007929257034957931j),(0.009968983858929213+0.0032572170301673254j),(0.005019083665569924-0.007668000048599952j),(-0.007627090240673146-0.0008725282912490388j),(0.005293360975229552+0.004070767127171734j),(-0.004169844711893636-0.005392002654004315j),(0.001984388787323297+0.008613156167985636j),(0.010595525499584176-0.007114342341311245j),(0.00492182973844734-0.01417309892946614j),(0.011240250041717319-0.004805784128190256j),(-0.0008025088261610833+0.008408694158954795j)
"(1.3076923076923084, -3.0)",(-0.0017451435833665224-0.009321888173968621j),(0.002849506162176238+0.005975448223764221j),(-0.006371236458418382-0.004187292119534465j),(0.007864143847359886-0.0046020674603603606j),(0.0075011053118937375+0.007243945493999857j),(0.0035888487047259767+0.010381222491098406j),(0.006958897452178586+0.007888730822863902j),(0.008609119660622885-0.0033896965860270613j),(-0.00540898726539408-0.005553768834485552j),(0.001224349121980645+0.006563353847306021j),(0.0005563267519395394-0.006641189182664097j),(-0.0038403896478880475+0.00751338942435233j),(0.012179573001477874+9.512056160931794e-06j),(0.010315534952190931-0.010641501167608607j),(0.012446975144245432-0.001668109584706021j),(-0.002088422214496987+0.008463445771752249j)
"(1.4615384615384617, -3.0)",(-0.00034244175608736955-0.009523589019536604j),(0.0018261925210714628+0.00623437353123929j),(-0.00518724926276942-0.005276628144422252j),(0.008608170839840343-0.002103695455657135j),(0.0042000782578086645+0.009327223304661169j),(-0.0015297700154216437+0.010781921693180655j),(0.0016570043048597107+0.010400626136585118j),(0.008982992356737909+0.002503349360904736j),(-0.00045266814746135485-0.007807547886031102j),(-0.00363908797687193+0.005599444761580834j),(0.004944350260003049-0.00426759273302783j),(-0.007564607162535615+0.0028312667098411137j),(0.0092786039825059+0.0069867337819923565j),(0.013899154979631486-0.004330675101591995j),(0.01255768611998257+0.002624583087968372j),(-0.003948726327099182+0.008075239993577205j)
"(1.6153846153846159, -3.0)",(0.0016292498125618552-0.009448028446018737j),(0.00047544175691764+0.006369086593800619j),(-0.0035658374361756265-0.006236311453592704j),(0.008576424825203766+0.0007801315428006663j),(6.44244410258261e-05+0.010021044100602805j),(-0.006510406999240888+0.008591050775951143j),(-0.004463490082764891+0.009532830552595274j),(0.005477265406523546+0.0076191640885767j),(0.0049788677549320185-0.0061089466217260305j),(-0.006539117050606318+0.0013687596797385018j),(0.006386333643174181+0.0005967020960296629j),(-0.00708248596473055-0.003153517908162676j),(0.0025611174413270716+0.010777033805651827j),(0.013773377719147654+0.003592366858600237j),(0.010682959932520613+0.007464829390626645j),(-0.006182804157349592+0.006887149829472887j)
"(1.7692307692307692, -3.0)",(0.004056284233766088-0.008761499809588366j),(-0.001158427762261367+0.006183909984901837j),(-0.001511026426319535-0.006813102722876642j),(0.007493892467342474+0.0037168494294402884j),(-0.004228197550230238+0.008848180657792276j),(-0.00988412858482002+0.003977171814446445j),(-0.00917912052055521+0.0051059133956374405j),(-0.0007487182500693293+0.009398199334518614j),(0.00787621841626626-0.0009477318443006527j),(-0.005490109298363118-0.0038120773562874367j),(0.0037950264346698305+0.005041487071321494j),(-0.0025013472729767464-0.007029858206769246j),(-0.005080882867391945+0.009270291823715303j),(0.008987754490623945+0.010558671745010908j),(0.006274136559854008+0.011577814261611502j),(-0.008339653861054765+0.004570242185189341j)
"(1.9230769230769234, -3.0)",(0.006637025037476432-0.007114515422310813j),(-0.002937495484634214+0.005471239150261759j),(0.000847816732479172-0.006731666137913162j),(0.005249850603287592+0.006198499589221683j),(-0.007697358844812469+0.005715868304158723j),(-0.010332273862694748-0.0019644501267705506j),(-0.010355759410470212-0.0015161703487843745j),(-0.006835553664988749+0.0065383853610236475j),(0.006247304113127407+0.004960416404163551j),(-0.0008508545370101991-0.006631832637312123j),(-0.001305834716106022+0.006078720493988422j),(0.0034372567831308415-0.006326391196790448j),(-0.009659007765558888+0.002951459261097408j),(0.0006235033975439825+0.013454872574786168j),(-0.0003151087444577973+0.013235709410158593j),(-0.009693182153030463+0.0010247072692241715j)
"(2.0769230769230775, -3.0)",(0.00882905774651073-0.004274222866509597j),(-0.004599864395415439+0.004069254470394506j),(0.003221732408034627-0.005763575700835248j),(0.0020170862572623095+0.007624941716508745j),(-0.009299221322476412+0.0011198925971983133j),(-0.007317745158504662-0.007348452772377287j),(-0.0070706463332851025-0.007647340623241822j),(-0.009477336069358171+0.00010771481611868471j),(0.0006963433784763599+0.007983021302242049j),(0.004458330650872469-0.004984449317149538j),(-0.005440167055547897+0.0028334956998625023j),(0.00681521968779289-0.00143252997516566j),(-0.008431310069811753-0.004721159094914759j),(-0.007968772167337275+0.010343723625804565j),(-0.007438099869642874+0.010965832974855802j),(-0.009374460700846576-0.0033732473319643074j)
"(2.230769230769231, -3.0)",(0.00988614731268201-0.00031473097902944436j),(-0.005764655869315055+0.0019486078739015967j),(0.005170158785096663-0.0038280021366331103j),(-0.0016748484618892183+0.007473712873877653j),(-0.00831208057250129-0.0038135048426518013j),(-0.0015874556446323891-0.010091894210062069j),(-0.0004385867909842128-0.01034296963812838j),(-0.006858227272132323-0.006552574390624265j),(-0.0054579756991518895+0.0059062066025487095j),(0.006682804602565533+0.00023798442947240155j),(-0.00553437123715367-0.002463798913266948j),(0.005239807705624741+0.0042573456231980835j),(-0.0020465746474752247-0.009031279306174833j),(-0.012453893059986756+0.0021645215079194543j),(-0.012384579368586496+0.004591288668225896j),(-0.006721022393133138-0.00761086504190503j)
"(2.384615384615385, -3.0)",(0.009046622958046122+0.0041976904896369426j),(-0.005999829790899165-0.0006927176700164208j),(0.00617841075309554-0.0010980467588822093j),(-0.00497748344011089+0.0055289894950824j),(-0.004748823469235184-0.0075571415852702245j),(0.00479860355661687-0.008836541198152359j),(0.006500871272483632-0.007962141895246189j),(-0.0001280295309567262-0.009481378029267316j),(-0.008060374782475293-0.00021725671335280088j),(0.003996609424160819+0.005358522016379844j),(-0.0013932560106228434-0.005824282073127572j),(-0.00014510379250850025+0.006556999282023195j),(0.005322092386385214-0.007120331781547871j),(-0.0100513158653116-0.006962362534348198j),(-0.012501943314916832-0.003980414671745318j),(-0.0017824664785882247-0.01016240265700505j)
"(2.5384615384615383, -3.0)",(0.00588593854873915+0.008149571340156994j),(-0.00496713093278279-0.0033728178114608856j),(0.0058149737282636015+0.0019371804184356014j),(-0.006919867656589738+0.0020910630631914154j),(0.00040709177845167497-0.008698898218462292j),(0.00912894757515664-0.0038058527577971694j),(0.010100960570796035-0.0013941553285732981j),(0.006796583433053895-0.006593979485488788j),(-0.005045771096083009-0.006308070532813457j),(-0.001780542387010956+0.0064388900636696495j),(0.0038112227958746955-0.004535957871497813j),(-0.0051985319248670165+0.0037045416801072544j),(0.008541986991895036-0.0003410894437958827j),(-0.0018266930040528396-0.011680948128985773j),(-0.006898688469236225-0.011011820742617383j),(0.004266537496017027-0.009543233065745215j)
"(2.6923076923076925, -3.0)",(0.0007359553728722812+0.010101916076496771j),(-0.0026217354931634793-0.005371128790809152j),(0.003941073538513105+0.00451672628518857j),(-0.006751730842771105-0.0019508324053496475j),(0.00535052347077062-0.006598904220930313j),(0.009268826186228395+0.0029363075219870473j),(0.008152778269926678+0.005973415608566864j),(0.009430416254603793+0.0005838611070301558j),(0.0016906528323315062-0.007907297576077018j),(-0.006209255616791592+0.002447369668802678j),(0.005847810278764064+0.000448356260753206j),(-0.005893114113558924-0.002001311266264248j),(0.0053053375636183025+0.006299206637905592j),(0.007219194345514538-0.008864103051460782j),(0.002289304956942438-0.01263188868315943j),(0.009189785868861433-0.005205705998840417j)
"(2.8461538461538467, -3.0)",(-0.005061393538407371+0.008854574052721841j),(0.0006105466046273447-0.005925488021269331j),(0.0008948575424296966+0.005801787754007995j),(-0.004330363211050908-0.005290324845696333j),(0.00807002756506378-0.0018861466430190044j),(0.004912394610775428+0.008193887852338969j),(0.0014927881434671204+0.009898847090502271j),(0.005775170720712671+0.007441584534994142j),(0.007247972320918911-0.003589894845260796j),(-0.0056338807353373925-0.003562365594390302j),(0.002947557852068918+0.005005801874407407j),(-0.001688884187742053-0.005837987006180992j),(-0.0018136577778547166+0.0077381347712267195j),(0.011053931532127309-0.0002533422870031613j),(0.010302642419909372-0.007352462886498253j),(0.010511770741838365+0.0016672372628997209j)
"(3.0, -3.0)",(-0.009358783115228302+0.004211783846497343j),(0.0038011258235344744-0.004568316629548101j),(-0.0024640190886561675+0.005202460123186739j),(-0.0003659812397968018-0.006645002008158129j),(0.007265067896903441+0.00354799884478636j),(-0.001908303690750224+0.009187953200441995j),(-0.006054206017721393+0.00784502535938752j),(-0.0019083036907502245+0.009187953200441995j),(0.007265067896903447+0.0035479988447863595j),(-0.00036598123979679085-0.006645002008158132j),(-0.0024640190886561554+0.005202460123186735j),(0.003801125823534509-0.004568316629548083j),(-0.007097307253104529+0.0029419964079754665j),(0.006942623026212194+0.008140731324232943j),(0.012254010028463+0.0022494355638479784j),(0.006942623026212221+0.008140731324232939j)
"(-3.0, -2.8461538461538463)",(0.010400143099414914-0.0020097907267136424j),(0.004912394610775463+0.008193887852338962j),(0.0014927881434671196+0.009898847090502271j),(0.005775170720712668+0.00744158453499414j),(0.007247972320918884-0.0035898948452608233j),(-0.005633880735337387-0.0035623655943902836j),(0.002947557852068944+0.005005801874407393j),(-0.0016888841877420952-0.005837987006180966j),(-0.0018136577778547164+0.007738134771226734j),(0.011053931532127314-0.00025334228700318645j),(0.010302642419909367-0.007352462886498276j),(0.010511770741838379+0.0016672372628997038j),(-0.0039536539525056365+0.006488254560676047j),(0.0006105466046273435-0.005925488021269333j),(0.0008948575424297032+0.005801787754008002j),(-0.004330363211050943-0.0052903248456963245j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004604302122475788-0.009575173891737614j),(0.00949353196393622+0.0014210245270135518j),(0.00837329163082617+0.005689271615940365j),(0.009493531963936217+0.001421024527013552j),(0.003304371203098352-0.007611801190729244j),(-0.006826922220474294+0.0005804958587957108j),(0.005397899957454594+0.002440836642073115j),(-0.00474501362246931-0.003815568206675025j),(0.0032341332565651425+0.007164883810874247j),(0.008009904002502156-0.007564361262874353j),(0.001567357405969222-0.01279560821462645j),(0.008009904002502146-0.007564361262874382j),(0.003234133256565157+0.0071648838108742405j),(-0.00474501362246932-0.003815568206675027j),(0.0053978999574546+0.00244083664207311j),(-0.0068269222204743055+0.0005804958587956989j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.004826109615037173-0.009495463159956637j),(0.007257046258606055-0.006343042242239957j),(0.010006920727639663-0.0021300148423056397j),(0.008110064941235982-0.0054648577049634705j),(-0.002253275658693629-0.008210985390755576j),(-0.00536331692733224+0.004572843863029808j),(0.005974415239900062-0.0009521829824267469j),(-0.006075584267333803-0.0006110772446122298j),(0.006704420031440547+0.003920566678187049j),(0.0012510769205585574-0.010878024940789334j),(-0.008227244767626204-0.010207506526894372j),(-0.0008917328193208596-0.01137815923919536j),(0.007998966873177974+0.0015513820654067013j),(-0.005942147463874321+0.0018798076976508729j),(0.005076641840119555-0.0031617028155551496j),(-0.0034591664968559323+0.005928854074051613j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.010467352365067191-0.0020829227786043933j),(1.9594064646220617e-05-0.009669976227855703j),(0.005606781857588732-0.008679769847310628j),(0.002544096295543944-0.009628564100884j),(-0.0069503108731840835-0.0052941810186398226j),(-0.001953888461429255+0.006987420209395993j),(0.004701286830018419-0.00402217221107819j),(-0.005548055239951612+0.002609246904529182j),(0.007656795153465632-0.0003758858808514924j),(-0.0056476145188337195-0.009266947571416094j),(-0.01320539394953141-0.001647653366968081j),(-0.009594362150902137-0.006920897207847306j),(0.006216597505681205-0.005740743378523707j),(-0.001856355723361178+0.006113681787905266j),(0.00026980928801834597-0.006034671720651053j),(0.0027825395904678115+0.006286121888781585j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.008227205785614387+0.006821298584260655j),(-0.007158327250581922-0.006535552543620957j),(-0.0020078537408831365-0.010232970662817606j),(-0.004297746519257365-0.00918038415338796j),(-0.008961589565090154-0.0002313217995663696j),(0.002128253074109747+0.007164038906901418j),(0.0021628428041718345-0.005956071104387683j),(-0.0036355221481917375+0.004978405404727503j),(0.00630427327893055-0.004174345145535525j),(-0.009865044616212019-0.004203246179068888j),(-0.01105597891623731+0.007704857167829892j),(-0.011983431591857613+0.002619645280828096j),(-0.0008066234781554611-0.008768309007849808j),(0.004018571482401674+0.005186967159098394j),(-0.004821826084318379-0.0037441619530291775j),(0.0067113465561981405+0.0015240610442554745j)
"(-2.230769230769231, -2.8461538461538463)",(-7.085018582375473e-05+0.010694679013269448j),(-0.0096799050571565+0.0007177609005693502j),(-0.008487399999675915-0.00620617491283055j),(-0.009231576505170308-0.00459203644932498j),(-0.007737431521868772+0.004970018184843385j),(0.005619977007958831+0.005266373071623989j),(-0.0008405525926654105-0.00644442583450002j),(-0.001062230275170934+0.006116819425930781j),(0.003544091269569104-0.0065573661392263035j),(-0.010403883485242559+0.0018186971370595707j),(-0.0036127082141666354+0.013117479688417139j),(-0.006608513207334693+0.010867145494305269j),(-0.007654796068023934-0.005070284994479735j),(0.0067493257402701165-0.0001670339319817736j),(-0.005934058433274388+0.0017040203320653235j),(0.005302955550115589-0.004395092425421824j)
"(-2.0769230769230766, -2.8461538461538463)",(0.008015015706695881+0.0070812198672137675j),(-0.006277978665581035+0.007406441952086763j),(-0.010546419514606097+0.0009650219907444875j),(-0.010303409444400384+0.0019122326065562835j),(-0.0039568392623290805+0.008559985086161003j),(0.007677580797909055+0.002024636960298434j),(-0.0035970847007423153-0.005622498366928762j),(0.0015073863594485314+0.006079876099054187j),(0.00039248505735661163-0.007336598583351943j),(-0.007928607697458876+0.006680892606100194j),(0.005091466317795571+0.012706140029060025j),(0.0029810963877998278+0.012840273609825465j),(-0.00921184924064395+0.0026809042375364116j),(0.004097864724066317-0.00562778021418312j),(-0.0022496770657306577+0.005829925607531408j),(-0.00013611317535205703-0.0068891204935713915j)
"(-1.923076923076923, -2.8461538461538463)",(0.01062190195215297-0.001178983694386764j),(0.0006662331232821927+0.00967714189164565j),(-0.0075044059571155106+0.007563396676651291j),(-0.007407578967205117+0.007638991306583916j),(0.0009871773076929272+0.009614690726178382j),(0.00802134208239068-0.0016391849242071565j),(-0.005654958222130269-0.003890193151537942j),(0.003638502606650899+0.00518307159683158j),(-0.0023973794273980803-0.0068355449730803635j),(-0.0039139660481026396+0.009358745154218008j),(0.01141145436821905+0.007604945902876252j),(0.011208729171907277+0.0077858917340265415j),(-0.004356107555801586+0.009051510278100272j),(-0.0018855603531209766-0.006943954584732397j),(0.003231918336754511+0.005444213800956731j),(-0.005397115643219073-0.004284800898350601j)
"(-1.7692307692307692, -2.8461538461538463)",(0.00643536602173478-0.008511750929015006j),(0.007057406569269669+0.006622334136804995j),(-0.0011705448412401567+0.010640863172811182j),(-0.0019551017445713047+0.010614155976934894j),(0.005626027240722592+0.008144815127253102j),(0.006852550035035961-0.004930172601808757j),(-0.006854220789745574-0.001718203515775542j),(0.005155214026784173+0.0038191719042607432j),(-0.004460770351818527-0.005584087105673482j),(0.00021530445480846081+0.009891029884602555j),(0.013661671467012004+0.0005298767734409615j),(0.014054297398977232-0.0011955441143572845j),(0.003687609000942989+0.009871068802412208j),(-0.006758378925682824-0.003149693960302985j),(0.006348345057379278+0.0009726941541569761j),(-0.006767608270269455+0.0012929240948591563j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.001511486416386861-0.010537551463347044j),(0.009637339190518871+0.00029173128617312604j),(0.005471480002075627+0.009241681671898547j),(0.0040010279708946935+0.010174316529303142j),(0.008894685567788059+0.004846133340789748j),(0.004651774445819686-0.00735484655111176j),(-0.007264975471564319+0.0004917748920901677j),(0.006082244150920194+0.00233260589461333j),(-0.005760022890698645-0.004082843824232816j),(0.003561030322150997+0.008937109805703091j),(0.012191212413064579-0.00592860770914834j),(0.010852221048742342-0.009676456230196305j),(0.009995931563604734+0.004760770373882083j),(-0.0071208080407515984+0.003054649623984299j),(0.004957950766520117-0.004241024820131567j),(-0.0035673038982623763+0.005891613626627237j)
"(-1.4615384615384615, -2.8461538461538463)",(-0.008359972424513872-0.006534882645567779j),(0.007540082596354765-0.0059266822937361855j),(0.009815118911807814+0.0044027936807947195j),(0.008654117193122444+0.006884281335370304j),(0.010329368877191082+0.000700974307993296j),(0.00196783869728733-0.008748418767738384j),(-0.007090114389320359+0.002472371027114544j),(0.006557863672952178+0.0009651288446109619j),(-0.006447939028230564-0.0026900453416459124j),(0.0058132535653004705+0.007299905633334359j),(0.008499110052511017-0.010310002748440543j),(0.0037431252460051884-0.014456767232080421j),(0.011186573806480813-0.0032438943950431724j),(-0.0028150449734046963+0.007569490872412767j),(0.00019634118414697411-0.006636524964096413j),(0.0018280156741034119+0.006637050510386196j)
