index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(-2.3846153846153846, 1.4615384615384617)",(-0.01522484534336518-0.0005905621197927436j),(0.0024178825479350963+0.008237605793477898j),(0.0014562569103368742-0.006712447915225622j),(-0.0011743197267887315+0.0061035129316971155j),(0.0015667937507553166-0.008013209125976552j),(-0.011489472289898254+0.0068757807991444535j),(-0.006973005232203093+0.014060898990712547j),(-0.010195822269345444-0.0035353539619317914j),(0.006853937281366007-9.396367130021435e-05j),(-0.006269812918699187-0.0005060092470878758j),(0.007561236024204205-0.0005995024566000653j),(-0.005630481113931083+0.007522663423229209j),(-0.009792287366631737-0.0044835863557455054j),(-0.008282956787803919-0.007393208024572674j)
"(-2.230769230769231, 1.4615384615384617)",(-0.008145486274262814+0.013094083302144448j),(0.008531204332330955+0.0016205984680669103j),(-0.005515384960089374-0.004285582580910699j),(0.0051804625103928775+0.0037545250898799636j),(-0.006851190733500051-0.005129152626014083j),(0.0004382356976277934+0.014152001073094705j),(0.007321043251640218+0.014317617382775528j),(-0.009544438344953641+0.004643943058529014j),(0.005157187677487425-0.004512045368237208j),(-0.005303605789991835+0.0038019478295957436j),(0.0053209097130314615-0.00587219022315987j),(0.0018479949434956177+0.009551362659650627j),(-0.009746586869332094+0.005165605691066583j),(-0.0108886786280502+0.0029412471989828143j)
"(-2.0769230769230766, 1.4615384615384617)",(0.007314206811406082+0.013782996197386726j),(0.0054276432955282505-0.006903816498389503j),(-0.006367287390110753+0.0031552940622466136j),(0.0057790203694336045-0.0031866293428652057j),(-0.008021658795033705+0.004106680194710022j),(0.013237691459848964+0.0071317739501049j),(0.016071291925938817+0.0033033101293190037j),(-0.0038731677425553695+0.009629332539581207j),(0.001348318120604181-0.006737408761106522j),(-0.0019367878880616357+0.006515115301109459j),(0.00011808288113470533-0.008291100057689876j),(0.008474597764257418+0.005451356030994341j),(-0.002083680541713329+0.011103266778849614j),(-0.0036855365701728864+0.010845172746285683j)
"(-1.923076923076923, 1.4615384615384617)",(0.015763765825263176+0.0007627711098849256j),(-0.0036198496978200115-0.00810727514495225j),(4.475575553035405e-05+0.007233519011587404j),(-0.00041577307294504603-0.00681090914127297j),(0.00010742277125685684+0.009539902873003624j),(0.013839513964001578-0.008109279818250529j),(0.0132775881505321-0.010016774263081188j),(0.0029175195450035197+0.009656895652822154j),(-0.0026948313186460774-0.006373968370679348j),(0.0022627263692110763+0.006738622429903862j),(-0.005401375808043383-0.006805337333467369j),(0.010213507123497468-0.002158739375082996j),(0.007377294528019175+0.008908643230856519j),(0.006916728391542175+0.009345518722057458j)
"(-1.7692307692307692, 1.4615384615384617)",(0.00895171914396138-0.013206887215513491j),(-0.008949980848656313-0.0006423951583334683j),(0.006627300563890247+0.003218687635204273j),(-0.006555155311485625-0.0026636774047760392j),(0.009111420489115684+0.004509043676588595j),(0.0007638357552095798-0.017168225677557224j),(0.002210283614998812-0.016552682728217593j),(0.0076360428068026395+0.0060639836911858406j),(-0.0056356158954214974-0.004171089996133267j),(0.005777476033453475+0.004724867235433245j),(-0.008818133489958422-0.0022996789633088917j),(0.006226302312290961-0.008841967995483372j),(0.011833251740479554+0.0002961055437942711j),(0.011792298241935787-0.00017328683226892612j)
"(-1.6153846153846154, 1.4615384615384617)",(-0.006501646809922277-0.014748923730260708j),(-0.004900993689985765+0.007624065123470814j),(0.005954145295120014-0.004574710135876556j),(-0.005472019486501372+0.004925833082975336j),(0.008830461549134866-0.006421433691760409j),(-0.014645638166919264-0.01126446206204199j),(-0.00917855864837189-0.013762744632673947j),(0.009289122865559279+0.0013608240602908006j),(-0.00704734578880977-0.0012419332679872912j),(0.007736718717494137+0.0014116089010176465j),(-0.008998555689595832+0.003240540499126209j),(-0.0011343440448875477-0.011140801385231748j),(0.008401763599993568-0.008713509207631876j),(0.007003713905966991-0.009684673823237748j)
"(-1.4615384615384615, 1.4615384615384617)",(-0.01606408813372647-0.002577514965518644j),(0.004308683875619046+0.008070088598069586j),(-0.0014106939854733372-0.007526800297259108j),(0.0020867741103860788+0.007405302828859905j),(-0.0015404079970631386-0.01173936487097814j),(-0.019249281894963093+0.005020098546125585j),(-0.015126605049630771-0.005501504441928362j),(0.008659799012687526-0.0025641737012844865j),(-0.007202568458182483+0.0015384760314091069j),(0.008024431424535986-0.0021651059694427787j),(-0.0062515688442374+0.00785408983363496j),(-0.00814226257056023-0.00824402323658872j),(-0.00041007871636095875-0.012357470315596832j),(-0.0033811758805193963-0.011615228545072048j)
"(-1.3076923076923075, 1.4615384615384617)",(-0.01117969284152271+0.012004674655736857j),(0.00922130086138141+0.0002738847827255362j),(-0.007485166150769976-0.002251887102548638j),(0.007934692375918465+0.0015408898201428193j),(-0.012018703063698956-0.0049340042070754936j),(-0.009682458322366146+0.01903251578831824j),(-0.01507734202962768+0.002726491922002439j),(0.007113058596889797-0.005045448812101544j),(-0.006669170788006659+0.0037405488883255097j),(0.0070494187146959-0.005270048418525875j),(-0.0017947546219745742+0.01037560360144411j),(-0.011831100174072476-0.0018447563717665586j),(-0.009065925292269005-0.00876630686990572j),(-0.011254063863223116-0.004775783469185307j)
"(-1.1538461538461537, 1.4615384615384617)",(0.003464853134174886+0.016149960229575065j),(0.004957934195810331-0.00785891242648294j),(-0.005612263354189293+0.005682659992368184j),(0.005304775154066847-0.00670596150531481j),(-0.011682938090494331+0.008525186447489867j),(0.006396608716654198+0.0217417330534867j),(-0.011918917156342726+0.007805018202246961j),(0.005729755153744439-0.006276718761801172j),(-0.006003777590445454+0.005291970837793591j),(0.005422115072218282-0.007591033267894839j),(0.002983170738458137+0.010619007692878196j),(-0.011186821516604977+0.005235773477385291j),(-0.012830228528200389-0.00043991378575814475j),(-0.01105546414583479+0.0054601638496127106j)
"(-1.0, 1.4615384615384617)",(0.015160163493231425+0.006771630476789404j),(-0.004143770311969748-0.00837668165878361j),(0.002359640272027246+0.007824066804258909j),(-0.003630303420915043-0.008374435308008249j),(0.0005666208961023537+0.016364345851048318j),(0.01873598829552709+0.014110019299877473j),(-0.008737408030104449+0.009611440825352471j),(0.005077707319268933-0.006690860650879017j),(-0.005622843051508649+0.006281337847548559j),(0.0037126748189609286-0.00915811003337807j),(0.007062311892757892+0.009112523625966276j),(-0.007060508279066062+0.01056803305251175j),(-0.010285093473097116+0.008009795655923338j),(-0.0034453588921312672+0.011916996964025496j)
"(-0.8461538461538458, 1.4615384615384617)",(0.01466509676826155-0.007898826273640561j),(-0.009327922617357-0.0010096031818567852j),(0.008174623448562507+0.001834941205203347j),(-0.009809244756032105-0.0010309794412303541j),(0.015271442144950685+0.011090272947023264j),(0.022934659336561875+0.0036728602222412575j),(-0.007104014777292005+0.009345512496768618j),(0.005342860689883234-0.006533009569732709j),(-0.005791075334237566+0.006778840772510977j),(0.0023461845645033133-0.010180523178487546j),(0.00998627554698917+0.006677134765401699j),(-0.0012660012677790948+0.012975656833367308j),(-0.0033359301935403686+0.012768013056101995j),(0.006137962464464484+0.010822428857856142j)
"(-0.6923076923076921, 1.4615384615384617)",(0.0031794893337535367-0.016364754119449307j),(-0.006037398781533928+0.007204041505023092j),(0.005897230189043133-0.006279345519796841j),(-0.006556996608578554+0.008630912599484682j),(0.02169775608507152-0.003934185140635496j),(0.02141844216277843-0.0029791931845349713j),(-0.007189121923738359+0.007906216325018908j),(0.006455247137384848-0.005701025024146851j),(-0.00663026022793961+0.006717999639132099j),(0.001604945383531605-0.010889154097977074j),(0.011779049470819744+0.004085029701356976j),(0.004420220829662575+0.012567267904220756j),(0.0045809193647995605+0.012495682350671342j),(0.011894823895353655+0.0036151690583856406j)
"(-0.5384615384615383, 1.4615384615384617)",(-0.010185959929848798-0.013156623448757123j),(0.002379242114868176+0.009087774982413647j),(-0.002266901272018146-0.008605097060809853j),(0.003935279716906487+0.011538397480274298j),(0.017147350020875085-0.01908170710387182j),(0.018466770599618654-0.003987913100939572j),(-0.008364951623286394+0.005366749250165836j),(0.008033557951032805-0.00380699676355714j),(-0.008077362384514855+0.00585236248102414j),(0.0016748612151778724-0.011418473977565534j),(0.012736179281653126+0.0018936200537099678j),(0.008869584534356415+0.01024453593243816j),(0.010526702688664305+0.008230185499292844j),(0.011279497844095062-0.005070289328275992j)
"(-0.3846153846153846, 1.4615384615384617)",(-0.016471726126033065-0.0016706410650705345j),(0.00864456616458727+0.0036052891347718324j),(-0.00874114358437197-0.0030639809412040518j),(0.01334184846862739+0.004690987313527236j),(0.007793751915354609-0.027458818049295754j),(0.01586722350184116-0.0007363540165727596j),(-0.009394691564806039+0.00140046621489593j),(0.009219499789889235-0.0004845885732632395j),(-0.009776635757682478+0.0038196747013398633j),(0.002675775931889366-0.011728013452422855j),(0.013217025139842627+0.0004330734868507858j),(0.011720853364385603+0.007113831874888899j),(0.01316809023510627+0.0021717115489466453j),(0.005634035764604443-0.010862849097927459j)
"(-0.23076923076923084, 1.4615384615384617)",(-0.012938216099622656+0.010111191254225806j),(0.008258244914312714-0.004321485227208818j),(-0.008118942141217078+0.0054224512454513095j),(0.015332734358253528-0.00737479486815943j),(0.0021181473990011645-0.028697761088275035j),(0.012559961043031538+0.00463002291300344j),(-0.008523672299799345-0.003712780991322979j),(0.0087030463820971+0.00404435363102227j),(-0.01097316113609801+0.0003642350040804013j),(0.004633376425362174-0.01156173659222841j),(0.01349696766472748-0.0001268924891638123j),(0.013172675284240975+0.004084475762704053j),(0.01274877220854053-0.003614873235440512j),(-0.0016560272939525468-0.011921150381058706j)
"(-0.07692307692307665, 1.4615384615384617)",(-0.0031800593186690736+0.015919014883859852j),(0.0024270647343918365-0.008947632434545638j),(-0.0013441479125566322+0.010414373551082776j),(0.010366817684317851-0.018309528254374336j),(0.00390226363042542-0.025352361202501374j),(0.006758847467240859+0.00947353449081402j),(-0.004359477307813389-0.0081540478260431j),(0.005307012535180975+0.008414239636919927j),(-0.010569011918654518-0.004283294259248937j),(0.007377584148193623-0.010467216373226385j),(0.013683112323559048+0.00029561856025160947j),(0.013676350589006262+0.0017236358594977293j),(0.010397473623244398-0.007922877951935184j),(-0.007528999031414087-0.009031344182200815j)
"(0.0769230769230771, 1.4615384615384617)",(0.006963555274462492+0.01440892411199815j),(-0.004359477307813369-0.008154047826043124j),(0.006758847467240868+0.009473534490814029j),(0.003902263630425428-0.025352361202501394j),(0.01036681768431786-0.018309528254374333j),(-0.0013441479125566372+0.010414373551082773j),(0.0024270647343918087-0.00894763243454563j),(-0.0008664340404234802+0.010223999482331896j),(-0.007528999031414112-0.009031344182200805j),(0.010397473623244368-0.0079228779519352j),(0.013676350589006247+0.0017236358594977525j),(0.013683112323559059+0.00029561856025160773j),(0.007377584148193659-0.010467216373226373j),(-0.01056901191865451-0.004283294259248945j)
"(0.23076923076923084, 1.4615384615384617)",(0.013457800738311784+0.008174814942954673j),(-0.008523672299799332-0.0037127809913230104j),(0.012559961043031519+0.0046300229130034586j),(0.0021181473990011562-0.028697761088275042j),(0.015332734358253528-0.007374794868159446j),(-0.008118942141217075+0.005422451245451331j),(0.008258244914312676-0.0043214852272088315j),(-0.007514475710250054+0.0073629490353322976j),(-0.0016560272939525756-0.011921150381058704j),(0.0127487722085405-0.0036148732354405614j),(0.013172675284240964+0.00408447576270405j),(0.013496967664727475-0.00012689248916381701j),(0.004633376425362237-0.011561736592228412j),(-0.010973161136098015+0.0003642350040803676j)
"(0.384615384615385, 1.4615384615384617)",(0.015463665602265524+0.0008375784581762932j),(-0.009394691564806046+0.0014004662148958888j),(0.015867223501841155-0.0007363540165727378j),(0.007793751915354638-0.027458818049295765j),(0.013341848468627389+0.004690987313527248j),(-0.008741143584371969-0.0030639809412040626j),(0.008644566164587258+0.0036052891347718224j),(-0.010721883409914507+0.00010231339623503654j),(0.005634035764604455-0.010862849097927455j),(0.01316809023510626+0.0021717115489466366j),(0.011720853364385563+0.007113831874888933j),(0.01321702513984264+0.0004330734868507833j),(0.00267577593188943-0.011728013452422867j),(-0.009776635757682494+0.0038196747013398394j)
"(0.5384615384615388, 1.4615384615384617)",(0.014361460403106145-0.005146292582760315j),(-0.008364951623286423+0.005366749250165823j),(0.01846677059961866-0.003987913100939526j),(0.01714735002087512-0.019081707103871817j),(0.003935279716906481+0.011538397480274338j),(-0.002266901272018146-0.00860509706080987j),(0.002379242114868178+0.009087774982413614j),(-0.007549419781165905-0.007817113462610768j),(0.01127949784409507-0.0050702893282759814j),(0.01052670268866431+0.008230185499292813j),(0.00886958453435635+0.010244535932438197j),(0.012736179281653121+0.0018936200537099884j),(0.0016748612151779576-0.011418473977565569j),(-0.008077362384514893+0.005852362481024121j)
"(0.6923076923076925, 1.4615384615384617)",(0.0121154361529127-0.008993357018761784j),(-0.007189121923738389+0.007906216325018907j),(0.02141844216277844-0.002979193184534935j),(0.021697756085071556-0.003934185140635458j),(-0.006556996608578572+0.008630912599484689j),(0.005897230189043151-0.006279345519796841j),(-0.006037398781533914+0.007204041505023068j),(0.0009225590277978288-0.010921549108990581j),(0.011894823895353653+0.0036151690583856528j),(0.004580919364799584+0.012495682350671318j),(0.00442022082966255+0.012567267904220749j),(0.011779049470819739+0.004085029701356992j),(0.0016049453835316673-0.010889154097977095j),(-0.006630260227939627+0.006717999639132072j)
"(0.8461538461538463, 1.4615384615384617)",(0.010239559765413526-0.010982065272933765j),(-0.007104014777292036+0.009345512496768599j),(0.022934659336561865+0.003672860222241295j),(0.015271442144950676+0.011090272947023305j),(-0.009809244756032127-0.0010309794412303609j),(0.008174623448562502+0.0018349412052033629j),(-0.009327922617356975-0.0010096031818567926j),(0.009084374442450197-0.006216932163816751j),(0.006137962464464499+0.010822428857856146j),(-0.0033359301935403664+0.012768013056101988j),(-0.0012660012677791603+0.012975656833367289j),(0.00998627554698916+0.006677134765401709j),(0.002346184564503414-0.010180523178487555j),(-0.005791075334237581+0.006778840772510944j)
"(1.0, 1.4615384615384617)",(0.009559217276512561-0.011628676185966347j),(-0.008737408030104483+0.009611440825352454j),(0.01873598829552709+0.014110019299877473j),(0.0005666208961023915+0.01636434585104835j),(-0.0036303034209150533-0.008374435308008252j),(0.002359640272027254+0.007824066804258891j),(-0.004143770311969773-0.00837668165878355j),(0.01047342467121743+0.0034184087462950244j),(-0.0034453588921312763+0.011916996964025496j),(-0.010285093473097104+0.008009795655923361j),(-0.007060508279066092+0.010568033052511716j),(0.0070623118927578684+0.00911252362596631j),(0.0037126748189609967-0.009158110033378079j),(-0.0056228430515086695+0.0062813378475485345j)
"(1.1538461538461542, 1.4615384615384617)",(0.010347505193785793-0.011137704457831802j),(-0.011918917156342737+0.007805018202246932j),(0.006396608716654147+0.021741733053486704j),(-0.011682938090494357+0.008525186447489846j),(0.0053047751540668785-0.006705961505314807j),(-0.005612263354189304+0.005682659992368156j),(0.004957934195810331-0.007858912426482893j),(0.0034012608382188447+0.010455449584575508j),(-0.01105546414583481+0.0054601638496126915j),(-0.012830228528200382-0.00043991378575814323j),(-0.01118682151660501+0.0052357734773852095j),(0.002983170738458106+0.01061900769287822j),(0.005422115072218374-0.007591033267894818j),(-0.006003777590445481+0.005291970837793561j)
"(1.3076923076923084, 1.4615384615384617)",(0.012394623856568428-0.009210486632150803j),(-0.01507734202962769+0.0027264919220023848j),(-0.009682458322366238+0.01903251578831819j),(-0.012018703063698942-0.004934004207075542j),(0.007934692375918467+0.0015408898201428498j),(-0.007485166150769973-0.0022518871025486776j),(0.009221300861381404+0.0002738847827255928j),(-0.006607465468610806+0.008727939071349512j),(-0.011254063863223114-0.004775783469185315j),(-0.009065925292268991-0.00876630686990574j),(-0.011831100174072441-0.0018447563717666588j),(-0.0017947546219746224+0.010375603601444097j),(0.0070494187146959535-0.005270048418525835j),(-0.006669170788006656+0.0037405488883254603j)
"(1.4615384615384617, 1.4615384615384617)",(0.014844706054920258-0.005223494886390517j),(-0.015126605049630754-0.005501504441928409j),(-0.019249281894963107+0.00502009854612557j),(-0.0015404079970631518-0.011739364870978135j),(0.0020867741103860744+0.0074053028288599j),(-0.0014106939854733333-0.007526800297259107j),(0.004308683875619051+0.00807008859806958j),(-0.010860401642869721-0.0006362220808585403j),(-0.0033811758805193915-0.011615228545072052j),(-0.0004100787163609574-0.012357470315596837j),(-0.008142262570560175-0.008244023236588746j),(-0.0062515688442374+0.00785408983363497j),(0.008024431424536058-0.002165105969442722j),(-0.007202568458182489+0.0015384760314090722j)
"(1.6153846153846159, 1.4615384615384617)",(0.016006271734976856+0.0011452253898714066j),(-0.009178558648371849-0.01376274463267398j),(-0.014645638166919245-0.011264462062042041j),(0.008830461549134869-0.006421433691760398j),(-0.005472019486501386+0.0049258330829753385j),(0.005954145295120014-0.004574710135876552j),(-0.004900993689985758+0.00762406512347079j),(-0.0053135255300471185-0.009397326363888748j),(0.007003713905967017-0.009684673823237736j),(0.008401763599993574-0.00871350920763188j),(-0.0011343440448874727-0.011140801385231767j),(-0.008998555689595842+0.0032405404991261684j),(0.00773671871749412+0.001411608901017722j),(-0.007047345788809776-0.0012419332679873328j)
"(1.7692307692307692, 1.4615384615384617)",(0.013673479128057607+0.00894248705953984j),(0.002210283614998804-0.016552682728217593j),(0.0007638357552095818-0.017168225677557228j),(0.009111420489115687+0.004509043676588569j),(-0.0065551553114856454-0.0026636774047760444j),(0.006627300563890236+0.0032186876352042495j),(-0.00894998084865631-0.0006423951583334611j),(0.005104915042651317-0.009403923697845443j),(0.011792298241935796-0.00017328683226896418j),(0.011833251740479556+0.00029610554379427324j),(0.006226302312290983-0.00884196799548334j),(-0.008818133489958422-0.0022996789633089204j),(0.00577747603345345+0.0047248672354333054j),(-0.005635615895421471-0.0041710899961332785j)
"(1.9230769230769234, 1.4615384615384617)",(0.006426755711110761+0.01528888001226783j),(0.013277588150532142-0.010016774263081138j),(0.013839513964001605-0.00810927981825047j),(0.00010742277125684397+0.009539902873003618j),(-0.0004157730729450331-0.0068109091412729885j),(4.475575553035107e-05+0.007233519011587403j),(-0.0036198496978200054-0.00810727514495222j),(0.010583352795975479-0.0005189199188212429j),(0.006916728391542173+0.009345518722057461j),(0.0073772945280191895+0.00890864323085651j),(0.010213507123497476-0.002158739375082941j),(-0.0054013758080433474-0.006805337333467413j),(0.002262726369211014+0.006738622429903924j),(-0.002694831318646024-0.006373968370679313j)
"(2.0769230769230775, 1.4615384615384617)",(-0.00447109728925864+0.016166607254730042j),(0.016071291925938813+0.0033033101293190696j),(0.013237691459848905+0.007131773950104971j),(-0.008021658795033733+0.004106680194709987j),(0.005779020369433599-0.003186629342865161j),(-0.006367287390110762+0.0031552940622465897j),(0.005427643295528272-0.00690381649838946j),(0.005784080956955857+0.008746040258064143j),(-0.0036855365701729103+0.01084517274628568j),(-0.002083680541713374+0.011103266778849612j),(0.008474597764257335+0.005451356030994454j),(0.00011808288113476084-0.008291100057689885j),(-0.0019367878880617298+0.006515115301109429j),(0.0013483181206042207-0.0067374087611065j)
"(2.230769230769231, 1.4615384615384617)",(-0.014227382021319564+0.009120693663593396j),(0.007321043251640218+0.014317617382775533j),(0.00043823569762781525+0.014152001073094703j),(-0.006851190733500097-0.005129152626014064j),(0.005180462510392888+0.0037545250898799445j),(-0.005515384960089385-0.00428558258091068j),(0.008531204332330953+0.001620598468066904j),(-0.004612662745088734+0.009288662262381387j),(-0.010888678628050198+0.0029412471989828325j),(-0.009746586869332101+0.005165605691066583j),(0.0018479949434955722+0.009551362659650639j),(0.005320909713031501-0.005872190223159846j),(-0.005303605789991883+0.003801947829595705j),(0.005157187677487414-0.004512045368237182j)
"(2.384615384615385, 1.4615384615384617)",(-0.016577326011574182-0.0036095397244513337j),(-0.006973005232203122+0.014060898990712535j),(-0.011489472289898276+0.006875780799144424j),(0.0015667937507553218-0.008013209125976556j),(-0.0011743197267887321+0.00610351293169711j),(0.0014562569103368762-0.006712447915225619j),(0.002417882547935094+0.008237605793477869j),(-0.010237370372525777+0.0005741517044040129j),(-0.008282956787803893-0.007393208024572706j),(-0.009792287366631746-0.004483586355745517j),(-0.005630481113931146+0.007522663423229163j),(0.0075612360242041975-0.0005995024566000003j),(-0.006269812918699218-0.0005060092470879512j),(0.006853937281366004-9.396367130016378e-05j)
"(2.5384615384615383, 1.4615384615384617)",(-0.008532657397419112-0.014676645712252375j),(-0.01511540155268839+0.002233021636932374j),(-0.010926739737747158-0.006498401688530439j),(0.007572503551906142-0.0019503952878590497j),(-0.005868648497887335+0.0014658484991911006j),(0.006578825951322178-0.0015440560000604911j),(-0.00618607017581395+0.0058099771364759105j),(-0.005428589617159524-0.008557985354682787j),(0.0017649669441621302-0.010783245558181853j),(-0.0021682401692847005-0.010289826228617384j),(-0.009057821094331191+0.0006476519108239939j),(0.005530107542983461+0.00472341963803683j),(-0.0041455612265092505-0.0044563191500855085j),(0.005091255792697591+0.004611982385457346j)
"(2.6923076923076925, 1.4615384615384617)",(0.005674450022336612-0.015961611460431537j),(-0.0098892609452466-0.011083777166332139j),(0.0006326725288769192-0.01209820310478452j),(0.00480419046630928+0.005777212364445473j),(-0.0036970618399702615-0.0045929751656451625j),(0.004142307050093576+0.00520397461088979j),(-0.007873647332920168-0.0028946608421258463j),(0.004828959495644638-0.008774041556352584j),(0.00993047124189201-0.004123647636736576j),(0.006935705342525328-0.0075733802231609275j),(-0.006076502854169814-0.006340598129563533j),(0.0003503153470550709+0.006977276829858492j),(0.00015599177204156384-0.005907895452192601j),(0.0003139874311239538+0.006884054426154289j)
"(2.8461538461538467, 1.4615384615384617)",(0.015962654044852604-0.0054396969738409635j),(0.004006427072350122-0.013864808996669137j),(0.010560177462572784-0.0047580829214521145j),(-0.0030735982460012596+0.006555740775706959j),(0.002563485914849025-0.0051524983285992825j),(-0.002900848234518441+0.005872029665139671j),(-0.0008977815481537144-0.008243464557209227j),(0.009895770209047763+6.819655733257e-05j),(0.008543595875040595+0.006242313894135708j),(0.009941618437775433+0.0013384785810773442j),(0.0011284760982178603-0.00842472540281443j),(-0.004770027514211067+0.00473785988042095j),(0.004261075178571506-0.003870992988281168j),(-0.004854948816349529+0.00492393119832496j)
"(3.0, 1.4615384615384617)",(0.013827619747042356+0.009462961209770006j),(0.013541238345743148-0.0036360593960749585j),(0.008642808230273477+0.0069757239965630175j),(-0.006994574177907181-1.5163135841968212e-05j),(0.00562130830453967+0.00017791567248727686j),(-0.006450362819807421-0.0001356781329200878j),(0.006918604592481287-0.004395732089014709j),(0.0045481821465199+0.008655578603798637j),(-0.0009719836036739359+0.01036735187381696j),(0.004361167426818415+0.008778294590340371j),(0.007133824660525866-0.004111376686205558j),(-0.006461397153940131-0.0005169233486010442j),(0.0055967979429542595+0.0005478680321183905j),(-0.006924037623177377-0.0004306839690820084j)
"(-3.0, 1.6153846153846159)",(-0.00037434384295306896+0.014216036747799064j),(0.0077013854856984015-0.0019452599508453336j),(-0.006025560934359319-0.0016273797268643927j),(0.005415877185889386+0.001335768596612174j),(-0.006991342215589634-0.0017675010619864692j),(0.005764245711790396+0.009835063906011047j),(0.013271707272662902+0.003719887892398013j),(0.0016869696259969931+0.010337284520579073j),(-0.004426583593954719-0.004957374636589007j),(0.003472394956162991+0.004352185575886572j),(-0.004317067895321981-0.0049114555241504985j),(0.008169630504238322+0.0015158641439956498j),(-0.0015561427101066381+0.009695210070830679j),(-0.005946580833813143+0.008437576968897516j)
"(-2.8461538461538463, 1.6153846153846159)",(0.012392260626024852+0.007295566283670171j),(0.001767759135600522-0.007826173415503429j),(-0.00413366777298186+0.004791254145813483j),(0.0035995589768823147-0.004431901200888387j),(-0.004804974270023997+0.005729964385861736j),(0.011875628205885827-0.00046927935078530805j),(0.010600518575172236-0.00934246459321605j),(0.009078585604946275+0.005156035822837467j),(-0.006623685137273044-0.00012512665348577963j),(0.0056825976725515+0.000512104923783344j),(-0.00677934685668959-8.160443420213453e-05j),(0.0065001783971798625-0.005584467981680603j),(0.0071833800444501515+0.007011962064451417j),(0.004103903458393117+0.009639844504816409j)
"(-2.6923076923076925, 1.6153846153846159)",(0.012571286291911565-0.007305531894788289j),(-0.006219414371292866-0.005194744346025924j),(0.0025472942462077073+0.005890628930575401j),(-0.0025238291476547196-0.0052794444915631065j),(0.0031611939482900637+0.007103469366311701j),(0.005526132033287293-0.011126333681559637j),(-0.0018290794883783225-0.014357345419282496j),(0.00975751055624246-0.003520211958710848j),(-0.004732364265873129+0.004608017587985119j),(0.0045271216527849-0.0037258106906057154j),(-0.0048957910431596955+0.005060303710348955j),(-0.00012198139796830971-0.008843555303127549j),(0.010116945352641463-0.0017328367281549014j),(0.01049464745053108+0.001710519278047028j)
"(-2.5384615384615383, 1.6153846153846159)",(-0.00010152393407543859-0.014698430928361657j),(-0.007548216429005261+0.0031607698220640443j),(0.006504332391800885+0.00029778621062390154j),(-0.006006401662013309+2.3582598336614546e-06j),(0.008101932818991197+0.00032764358728919386j),(-0.007325959397462762-0.010766037910300523j),(-0.013038134089800785-0.007010689732707014j),(0.00396114624543009-0.009471813849923823j),(-0.0002880078410918459+0.006584251458693629j),(0.0008176017734116853-0.005987790455938952j),(0.00014003254987755587+0.007322624850809765j),(-0.006972119535867374-0.005900042204318857j),(0.004783374776234068-0.009343181940935367j),(0.007245628812846109-0.007995206869197004j)
"(-2.3846153846153846, 1.6153846153846159)",(-0.012887410186248081-0.007390107079454394j),(-0.0007182508661634367+0.00823090819309536j),(0.003186670972394846-0.005789140490259284j),(-0.0026775732725826183+0.005565165700661547j),(0.004108311508440739-0.007424926960251764j),(-0.013656421775483107+0.0009685072640244242j),(-0.013740824352794613+0.0062735504702983455j),(-0.003873082140210183-0.009346781105882386j),(0.0040940297870246875+0.005158048399861861j),(-0.0034014680483980407-0.005242840400498762j),(0.005359113679941413+0.005431192013437873j),(-0.009356701822131514+0.0012270370321345665j),(-0.004556469601417736-0.009718959507032438j),(-0.0026882566918397985-0.010611117039028565j)
"(-2.230769230769231, 1.6153846153846159)",(-0.013073436219112344+0.007374704174157686j),(0.006991455733223242+0.0045461872941126085j),(-0.0038220728979154205-0.005514366760145738j),(0.003949241583279645+0.004988570499850673j),(-0.004985356134581837-0.00739222868198215j),(-0.006584001804154108+0.012848943920965344j),(-0.0038838758386446222+0.01485863448056612j),(-0.009000521862205464-0.004177963505468384j),(0.006420847727029733+0.00150710913551227j),(-0.006150301119954113-0.0020574726348183098j),(0.007944232029731046+0.0005053437338291027j),(-0.0057603009462816705+0.007871164288756512j),(-0.010664132924513462-0.0025968364746188225j),(-0.010423188640193981-0.003819681227158819j)
"(-2.0769230769230766, 1.6153846153846159)",(-0.0004996427645258491+0.015151187706866453j),(0.007392393298937755-0.0040196979049273275j),(-0.006748507783333767+0.00095008540628681j),(0.006422747330702594-0.0013841485865505548j),(-0.009352847407087226+0.0010568342042165358j),(0.007734189927968486+0.013167467058856049j),(0.008633044813099124+0.01291348193405595j),(-0.009367625641576185+0.0024547103069528873j),(0.006134485019813304-0.002508835152146181j),(-0.00643798127286614+0.002041580592934594j),(0.00671332946964687-0.004906408821402469j),(0.0015122883815951562+0.009969308317929061j),(-0.009033831521045152+0.006654084386851806j),(-0.009249965423561731+0.006407106850956208j)
"(-1.923076923076923, 1.6153846153846159)",(0.012708465363000522+0.008523569977623775j),(4.917032847515993e-05-0.008486178216050841j),(-0.0022562548158149317+0.006547790339758255j),(0.0016879106165696512-0.00659049769165219j),(-0.00369843587733378+0.009280696773497963j),(0.01616376288020758+0.001010887520849324j),(0.015324560083194154+0.002899581791572229j),(-0.005943100797593465+0.007290192612254006j),(0.0038879569377420977-0.005444873655558626j),(-0.004439903613527187+0.005487160220199005j),(0.002419126299609617-0.008351152801206452j),(0.008191637490479367+0.006446191269683076j),(-0.0009623029393040143+0.011423879517072591j),(-0.000272447816967416+0.011394575192423047j)
