index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(1.4615384615384617, 0.8461538461538463)",(-0.0027418433242425784+0.02008533460268544j),(0.01954756707199647+0.001476586308792065j),(0.018020425856448235+0.004399991372834073j),(-0.006456688998267711+0.010193557753061386j),(0.0004852610795640717-0.009426081008720617j),(0.0035465547087473537+0.008186905079982385j),(-0.008329408097138792-0.003961454851738071j),(0.0075308081712435046-0.0062784032015307245j),(0.007343045175712826+0.0073438716854592676j),(-0.001153671379549762+0.010729051520742855j),(-0.0039934933246617505+0.010163818890328339j),(-5.970987241274389e-05+0.010742530584157358j),(0.008578956141553365+0.005700795641913011j),(0.005383998944819955-0.008075733138120688j),(-0.009117007302834441-0.0007376999230299813j),(0.006568392906119505+0.006048791238002893j),(-0.0036287477248367387-0.008958387800919123j)
"(1.6153846153846159, 0.8461538461538463)",(-0.014299471159670951+0.01445743551653258j),(0.010346593568951241+0.015580180595657028j),(0.0035623649047182497+0.016338728991007564j),(-0.011123332956894456-0.0017478761626503777j),(0.00836601346421089-0.0031791777828199096j),(-0.005798965156978948+0.006264237064662282j),(0.0002494932422713264-0.008901353286119683j),(0.008592668004103137+0.004134319417268587j),(-0.0032834633893268094+0.009596910438183438j),(-0.009729497830613226+0.004074624425106954j),(-0.010444281913667775+0.0020808940601639066j),(-0.008298001997623984+0.0063070469442171595j),(0.001639527502993074+0.0097863431892439j),(0.008951589285173762-0.0024479304411222412j),(-0.006660999665466315-0.005611064850483808j),(0.0023513894076288796+0.00823240985499453j),(0.001473635768028531-0.009416132284109962j)
"(1.7692307692307692, 0.8461538461538463)",(-0.020199420707551333+0.0007706359797899761j),(-0.006682395779694331+0.016383402083715793j),(-0.012130200280237383+0.009360588375622142j),(-0.002671429093805529-0.010254674335532038j),(0.005988105323904096+0.006075363880594141j),(-0.007750569775518246-0.002667388017174604j),(0.007976475877878362-0.0032605412472102523j),(-0.0002064006734534608+0.009284408344043855j),(-0.00984072190912324+0.0012068551635259393j),(-0.008026252857030312-0.006480272637576247j),(-0.007101706591334139-0.007582351777769614j),(-0.009698036473034981-0.0028768328445723545j),(-0.00605057468085298+0.007406996021074345j),(0.00782484943922282+0.0042064241817171425j),(-0.0015926837633768699-0.008161368307743971j),(-0.002804048649390767+0.007761611675072891j),(0.006718727981356844-0.006633936635751176j)
"(1.9230769230769234, 0.8461538461538463)",(-0.013954480936838161-0.014256316799944912j),(-0.016482136607285026+0.00276760920740182j),(-0.012617620526238018-0.006537222526397562j),(0.007888494236609037-0.006209688960994475j),(-0.0030082683384556335+0.0075910577758608825j),(-0.0006633814027941149-0.007866841160255406j),(0.006018546499062754+0.005796053510853237j),(-0.008330306256057098+0.003551591384632372j),(-0.005235323272111194-0.00816412196942658j),(0.0019239703623582342-0.009908483323744248j),(0.0027546906498986533-0.009757278866914493j),(-0.0031275578517017733-0.009311464066806925j),(-0.009225858472650098+5.714511273806993e-05j),(0.002339226895549233+0.008189820679507779j),(0.004073466779608655-0.006842261635579104j),(-0.006885467643176768+0.004060036177329792j),(0.009356362699404605-0.0005858669159597928j)
"(2.0769230769230775, 0.8461538461538463)",(0.002359364165814432-0.01944317372248759j),(-0.010059527011040018-0.012198052654400547j),(0.000625204725809694-0.013288988216116624j),(0.008432412834694189+0.004507954896610183j),(-0.00783814969941622+0.00030010521171311666j),(0.006691108469786619-0.0036542591418157948j),(-0.002785362145410169+0.0076237472575539445j),(-0.006508496969988912-0.005983380863188227j),(0.0050064367097807155-0.008067240812312112j),(0.00947137879642833-0.002817431894737638j),(0.00957604098647837-0.002510602486235623j),(0.005791036015689299-0.0075865681472562915j),(-0.005546353860252978-0.006971578395058801j),(-0.004314667511692558+0.006949728134920351j),(0.007394426812374605-0.00195742640036395j),(-0.0075942449053329674-0.0016642444917515386j),(0.007002502493759695+0.006138822621359265j)
"(2.230769230769231, 0.8461538461538463)",(0.016741976832194437-0.009323769981280466j),(0.005559110607422273-0.013932043592119987j),(0.01164756841759495-0.004664656072706315j),(-0.0007060277902260646+0.009119341441054498j),(-0.0033148460906076596-0.006792070803296026j),(0.005851903435089522+0.004495404984811704j),(-0.00787978658456149+0.0005214152329547483j),(0.0027154931062875537-0.008202414118632883j),(0.009242242357602766+0.001047435720853174j),(0.006699002523934184+0.006986795054638103j),(0.006788074659626588+0.006889506743365586j),(0.0092558525376239+0.0006743520425265978j),(0.0021743611546516757-0.008332748923124812j),(-0.0077812126272609515+0.0011838156494411048j),(0.006259988950471042+0.003888832487037031j),(-0.004014755874759093-0.006438095244768733j),(0.00013654410154992442+0.009244534857536214j)
"(2.384615384615385, 0.8461538461538463)",(0.016685889026572635+0.008465043417520565j),(0.01419701078370489-0.0015097739153249721j),(0.008594380641622762+0.008236162605337466j),(-0.008287640058190509+0.0029031124857200174j),(0.004708097191009223-0.005580248836575491j),(-0.00169458675101489+0.006953227563907699j),(-0.0035701496921688425-0.006815910226328776j),(0.008407236176875102-0.0008720866160687806j),(0.0029329045414865215+0.00863402960871074j),(-0.0031293582842927842+0.008955916709607959j),(-0.0026131278731454854+0.009086464493841007j),(0.00427247947732814+0.007956275193728404j),(0.007774822750078394-0.0030024281174609512j),(-0.005602679123439119-0.005116074398094689j),(0.001174030371460311+0.007022688515779524j),(0.002064234746820621-0.007131937542069279j),(-0.006983897287552895+0.005942510757753118j)
"(2.5384615384615383, 0.8461538461538463)",(0.001746317069191977+0.01816351449653534j),(0.007466515059495005+0.011406252884979186j),(-0.0037841761075365064+0.010699148534118744j),(-0.005774069555124608-0.006178794035114983j),(0.006784218165717674+0.0019859410310143406j),(-0.006844564601554951+0.001224562452592496j),(0.004672055023686774-0.005875297289537448j),(0.004154383452868383+0.007157721053589204j),(-0.006447981397171475+0.006200036543549884j),(-0.009225245245955286+0.0012035929152293965j),(-0.009015153993245+0.002063217265965738j),(-0.004405283476210212+0.007612309628687142j),(0.006683353447039652+0.004532921897924627j),(0.0006140424652570152-0.007301292369817012j),(-0.004515864358974005+0.005212865086379535j),(0.006665802645258004-0.002928576735934743j),(-0.008881120741964132-0.0019120839204231248j)
"(2.6923076923076925, 0.8461538461538463)",(-0.014275812760487297+0.010610427412725831j),(-0.00656365965512395+0.011287604465000923j),(-0.010826190660497594+0.0009006384764565758j),(0.003212262584098397-0.007507418491870228j),(0.0008984328122665723+0.006798579342837607j),(-0.0037824696668261604-0.005610195635673571j),(0.007094157410762422+0.0018513714110095934j),(-0.004731016709069415+0.006587108907093209j),(-0.008191498823213081-0.0031621265835964783j),(-0.005092083728246409-0.007576367998543775j),(-0.0059897028967410325-0.006786628885653951j),(-0.008571064721733681+0.00015394540711463625j),(-4.083257753472022e-05+0.007833881962072567j),(0.006038214642739224-0.003712926121038605j),(-0.006688105847244156-0.0003283921639056242j),(0.0063037228518639295+0.0033768320301582944j),(-0.003595236853428717-0.008240097667222175j)
"(2.8461538461538467, 0.8461538461538463)",(-0.01592865969052451-0.006846812378627962j),(-0.012511056891687964-0.0008691558833443714j),(-0.005048858380031086-0.009132393813293008j),(0.007902459018304624-8.609695719767524e-05j),(-0.005689763962894301+0.0034699698797798395j),(0.00350987105592977-0.005581652621900251j),(0.001151264470294703+0.007075647135967095j),(-0.007793057074228547-0.0015895378951710298j),(-0.0005744624083228957-0.008605057732400471j),(0.004456508597267764-0.007775208657401674j),(0.0030873372055859032-0.008309931869893086j),(-0.004377189352594564-0.007125033758783206j),(-0.0063985296463515305+0.004116743829745337j),(0.0063192974471813065+0.0026927650802476954j),(-0.003638469578109156-0.005404115934788041j),(0.0010297070181268949+0.006956952949434453j),(0.004729970816928236-0.007525423068094442j)
"(3.0, 0.8461538461538463)",(-0.0017781456146332155-0.016810589738139425j),(-0.0045051238157196895-0.011204571374500063j),(0.006039626890099858-0.008036675758147213j),(0.0031691485737558463+0.006978025693191247j),(-0.005328490430089861-0.00369911132233355j),(0.006365825937942787+0.0009298155113308869j),(-0.0058767217147806805+0.0038326432086046064j),(-0.0017039460217414515-0.007617340538039786j),(0.007436354849500362-0.004065945503104534j),(0.008784191800350762+0.0005712346505879908j),(0.008612921505078594-0.0011326894387588468j),(0.003882118730033095-0.007181375218296005j),(-0.006710329493136833-0.0031142131875824953j),(0.0013074916963311356+0.006537646211256849j),(0.0022189939510439127-0.005949820370973337j),(-0.005003663105145065+0.004784367696331785j),(0.008779845359976026-0.0001400746081584777j)
"(-3.0, 1.0)",(0.01257107341295451+0.002477769556006733j),(0.005032301721015633-0.00626098832947395j),(-0.006225354593911192-0.003722354170900472j),(0.0009958614106139114+0.006473889255311078j),(0.0022890750618191217-0.005884030317074842j),(-0.0052038213628648996+0.0047142792218095335j),(0.008974027414124468+0.0007348223825990305j),(0.002133791449378987-0.011239844254244328j),(8.103609797919648e-05-0.011837029742674966j),(0.008906767582954608-0.0037736098329561795j),(-0.0013250103894508654+0.007293877707206537j),(-0.0020762511870414933-0.006039399755146929j),(0.004637915981833454+0.004447803287132947j),(-0.00704996564948826+2.04579798443542e-06j),(0.0022850796238453007-0.0075012606613178824j),(0.008468173145151796-0.0005118555613188118j),(0.00800111359918712+0.0035769245139191715j)
"(-2.8461538461538463, 1.0)",(0.007863493512046496-0.010387488562878144j),(-0.003633162560183469-0.007317820261182005j),(-0.006057997581484326+0.004237333772434698j),(0.006464914091876268+0.0017486060444292363j),(-0.004575080931139261-0.004584698165991231j),(0.002278334521450183+0.006863167581978561j),(0.004500867422022869-0.008173606988231226j),(-0.009569984836345078-0.007063481103457899j),(-0.010608431793742516-0.005984700154173543j),(0.0017452300312908473-0.009641847651141622j),(0.005149947755537099+0.005445393133802474j),(-0.006189108028273822-0.002057950090683655j),(0.0065208090912811136-0.0011000660556402327j),(-0.004132863051703434+0.005966549733956203j),(-0.005250906348195048-0.006094629908083877j),(0.0038529912635442147-0.007763158344505047j),(0.007010144392528666-0.005523260847413109j)
"(-2.6923076923076925, 1.0)",(-0.0059614872028927665-0.011836478421274296j),(-0.008311330693561636+0.00022088914119900986j),(0.0014125185063241395+0.007407139391732326j),(0.004315154489271611-0.005326132365853075j),(-0.006205602335861362+0.002400386866880226j),(0.007427685591486049+0.0007068013804051017j),(-0.005829475237519608-0.007747421464902754j),(-0.010989826072737829+0.005745913822160975j),(-0.010775798696499521+0.006411159482811977j),(-0.007041470087483069-0.006977623627598621j),(0.007541842760813226-0.0007472854685615756j),(-0.005603373411407445+0.0036222663022381415j),(0.0032209029857353786-0.006007950489743668j),(0.002517433273096473+0.007045228071599085j),(-0.008183928738771041+0.0011165465230281646j),(-0.00486202378348754-0.007405388920708688j),(-0.0016197912571172287-0.008946509696762755j)
"(-2.5384615384615383, 1.0)",(-0.013487385491358233+9.54885423119162e-05j),(-0.0033680932093754458+0.007766876670492851j),(0.0074877708260560364+0.001784406975334932j),(-0.0032007259083678924-0.0062524195338386065j),(-0.0003146717945166559+0.006838495240384821j),(0.003766433857515351-0.006732534684742743j),(-0.009858637203492856+0.0022227022305805295j),(0.00028914315168397545+0.012967745489862667j),(-7.226394960970064e-06+0.012909492211882959j),(-0.009881584097912226+0.0016143641865128473j),(0.004260378600741576-0.006373363501290349j),(-0.0008803545059137383+0.006781919753019033j),(-0.0027214798709974484-0.006492446426047971j),(0.0073850902082887885+0.0022537329145173347j),(-0.0037142328900344472+0.007631676393955924j),(-0.009052015956626967+0.00038817292390327056j),(-0.00881118304162328-0.002869289749723202j)
"(-2.3846153846153846, 1.0)",(-0.006047998996350462+0.012329432569572288j),(0.005714357934943217+0.006460402793263751j),(0.004802095061921212-0.006227951328665174j),(-0.0071950525045873+0.0004064382571826893j),(0.006319530110301126+0.0031374088120136438j),(-0.004811905861775433-0.006385334098126137j),(-0.0021288427151016395+0.010355977836523162j),(0.01228876776073654+0.0058623160308552335j),(0.011264765580009101+0.0070428585373956375j),(-0.004817236450449794+0.008868128873495855j),(-0.0019907600686464885-0.007499861526803434j),(0.004568312062304582+0.005337098319763493j),(-0.006936304767426308-0.002223005746560594j),(0.006514205655613136-0.004607282589597889j),(0.004298062891424567+0.007597041607636936j),(-0.004487938757300294+0.008112903368224192j),(-0.006877020832320766+0.0064795653611893315j)
"(-2.230769230769231, 1.0)",(0.008438233936941271+0.011157480001748567j),(0.008438385140288034-0.002470896008069432j),(-0.003788243707618835-0.007094204170853512j),(-0.002609910899191753+0.006928754821600398j),(0.005593875960766347-0.004668158992297961j),(-0.008088593848085667+0.0019036989138889284j),(0.008984111206206876+0.006533553764981412j),(0.011440800127561448-0.008660558096463093j),(0.012424908348197022-0.005660649533819094j),(0.003720932204880019+0.00943950422276624j),(-0.006890804085093188-0.003786268588065378j),(0.007221770706156997+0.00044078453378074725j),(-0.006534045286327144+0.0037852661227071737j),(0.0005396086013115804-0.008237516310517057j),(0.008934608031859559+0.0009354383640463623j),(0.004601947780435363+0.008302418323722738j),(0.0023669160356456042+0.009343309973584665j)
"(-2.0769230769230766, 1.0)",(0.01403721943284792-0.002490578227452325j),(0.0013996439245890914-0.008859578801306759j),(-0.008214561336042337+0.0005454269030859097j),(0.0054330030949621706+0.005341052912007259j),(-0.0020927123340781953-0.00724414529930437j),(-0.0015777404695828433+0.008519224702691107j),(0.010217389679545748-0.005768233505525053j),(-0.0023687084597751435-0.01500273273628332j),(0.0026522543750877965-0.013740929783442742j),(0.009488342290509804+0.0036645371117784674j),(-0.007712062027204985+0.002051198991118676j),(0.00571135360560971-0.004819166626338973j),(-0.001884600390010692+0.007614621314893047j),(-0.006132659757523666-0.005959378472124283j),(0.006249896761976588-0.00682234277102987j),(0.009702313932026151+0.000640112505719208j),(0.009485823839935046+0.0026004847649216014j)
"(-1.923076923076923, 1.0)",(0.004318390020154941-0.013879170628561845j),(-0.007552799074089561-0.005175527780923264j),(-0.0029615353888794694+0.007899971866883007j),(0.007300651640831633-0.0028937171510120107j),(-0.007755051531085326-0.0010340615448213525j),(0.007500153576284052+0.005097363683125843j),(-0.0010346730509509384-0.012429670755766942j),(-0.015153842188142723-0.0055875811095921005j),(-0.009398764570653357-0.010746595584083004j),(0.009356394894894933-0.00397412532026865j),(-0.004603368641637069+0.006688720483350871j),(0.0011854241636235466-0.00765142942952949j),(0.004087538514781824+0.007068206709629363j),(-0.00884808444248013+0.000588278749729293j),(-0.0016269200525381822-0.009395364485071493j),(0.006046898677572933-0.007919227391379914j),(0.007149865161786491-0.007049425323342127j)
"(-1.7692307692307692, 1.0)",(-0.01048772192381809-0.010479703905797031j),(-0.008102380138865403+0.0046718312998899j),(0.006126223410325855+0.006116013095427075j),(0.0003172318422544617-0.008104681232814322j),(-0.004226486304582304+0.006958722055024639j),(0.008075506917121424-0.005070444134116276j),(-0.012546795040221354-0.004606236408684543j),(-0.013391172413616167+0.010873599408850701j),(-0.014455294190598196+7.5571466672979455e-06j),(0.0045695828903395885-0.009043316205686637j),(0.0003483987425762446+0.008282933081086265j),(-0.003934251330864085-0.007022062521827059j),(0.008081685770855902+0.0026804814329078235j),(-0.005915812324197206+0.007051407521356832j),(-0.00858427866981765-0.00479249661291666j),(-0.003176991668177313-0.009706681196861935j),(-0.0024661857840322537-0.009951548686993512j)
"(-1.6153846153846154, 1.0)",(-0.014473525232971213+0.004403462491107769j),(0.0006934981933301819+0.009535556464076498j),(0.00832614862294218-0.003126631444793064j),(-0.007539676751517739-0.0036935134977918427j),(0.004887201219292845+0.0069570561406715635j),(-0.0014894119962399815-0.009972625590562306j),(-0.010306393978080291+0.010157185809835337j),(0.0020259012547866775+0.01836795269418317j),(-0.010299877800268937+0.010167815143664514j),(-0.0015021850072056955-0.009972103280701613j),(0.004896712880829026+0.00695075243538177j),(-0.007544127650169894-0.003684085341054421j),(0.00832259062218129-0.003135200623787117j),(0.0007009395137938416+0.009534687276732786j),(-0.009507382975082126+0.003525447741234662j),(-0.009989625430509434-0.003137431171047793j),(-0.009989192214927669-0.003139093797242616j)
"(-1.4615384615384615, 1.0)",(-0.0031177872403448164+0.015124032828832429j),(0.00907593144783723+0.0036448209214763635j),(0.0006318722750386747-0.00912920043699273j),(-0.006669627320651697+0.005606476550276593j),(0.008736381975054445-0.0017770455631114456j),(-0.010369005499567461-0.002792780505072526j),(0.005114871138305896+0.01503242898515573j),(0.017205143567759342+0.009759038651835897j),(-0.001586709476226783+0.014186512937393729j),(-0.006206638679609109-0.007900378700057246j),(0.007820176163048774+0.0039626934507001185j),(-0.0087519187396+0.0007526915423547755j),(0.005105913847295743-0.007773707812653903j),(0.007164800008102807+0.00688092448468654j),(-0.0038854434663340826+0.009710019431379896j),(-0.00870452805192929+0.006281180470064837j),(-0.008143863150874358+0.006931214439742153j)
"(-1.3076923076923075, 1.0)",(0.011940240039288527+0.01029500946685711j),(0.007463476358196749-0.006674318691736145j),(-0.008280795809510213-0.004513466207095998j),(0.0025316905807455407+0.008708776409429846j),(0.0019576131222474404-0.009189480250722698j),(-0.007194221177670553+0.009025458159278892j),(0.01757461711405662+0.0024357589990615324j),(0.01969916897698043-0.007163724515655972j),(0.0059035270684489735+0.01252014195431706j),(-0.008784928364700054-0.004889088807501386j),(0.009066226645275247+0.0006824943242548935j),(-0.007841887275440548+0.004837232598790764j),(8.510314862807973e-05-0.00973189036559835j),(0.01029033814423542+0.0007927973529940797j),(0.004411391441396745+0.009840210618841383j),(-0.00044035643192706495+0.010992110688572644j),(0.0013944080232856798+0.010831226988268688j)
"(-1.1538461538461537, 1.0)",(0.015177688646713537-0.005364072232853888j),(-0.0026824235801817258-0.009900304310280753j),(-0.00781076502082754+0.005813807947207978j),(0.009389800309900817+0.001255921831288611j),(-0.008115996016632-0.00578008947134495j),(0.005911600150479486+0.011081431219965281j),(0.011997278735123955-0.01639871706829422j),(0.0099324760823425-0.019158097456220293j),(0.00974934436840804+0.008962587297508231j),(-0.009833683278162763-0.002484625522658743j),(0.009261286706804959-0.002021559114466367j),(-0.005714226039773729+0.007811848928157794j),(-0.004887273552007479-0.008932433308048474j),(0.009065329693759932-0.005713129374654553j),(0.010299305796415279+0.004168049156197647j),(0.008378950804345439+0.007532674796712176j),(0.009951353816145763+0.005023673614777816j)
"(-1.0, 1.0)",(0.003155944776166149-0.016129425636986612j),(-0.010289402742065728-0.002165669544899616j),(0.002055759346592856+0.009861097678914913j),(0.005181456234952927-0.008479420573383968j),(-0.009106314742497212+0.005523747190955815j),(0.013858285589599473-0.001187038792335946j),(-0.009109966828668865-0.02222167340929094j),(-0.0017549786795890425-0.020889623837283593j),(0.0107206030737714+0.006709562818846955j),(-0.010240950091691025-0.0014102327688325217j),(0.009163397850402932-0.003802946378129221j),(-0.003314445496897104+0.009612211813306192j),(-0.008597832093274721-0.006267401054308268j),(0.00456827463771321-0.010126304797470046j),(0.010784747478554617-0.003793358956791829j),(0.011450785258591709-0.001325695660882594j),(0.010052602642366966-0.005314131749017982j)
"(-0.8461538461538458, 1.0)",(-0.012362497046654505-0.011337645551928727j),(-0.006848863223203029+0.008330944228860548j),(0.010164724963446564+0.0024003169457148033j),(-0.005977978394421483-0.008604294119437663j),(0.0016277638061268616+0.01138897278509217j),(0.004893009028990586-0.015047642395236035j),(-0.02799278013195708-0.008067142039473934j),(-0.006960190399292911-0.017571121117033687j),(0.010082458499732851+0.006938251147347558j),(-0.0104588770491453-0.0019184017189654708j),(0.009337517495088928-0.0045731313596878475j),(-0.001331459864528938+0.010579470118836821j),(-0.010704895194016493-0.002901254527612324j),(-0.0011531530145046712-0.011432347897778389j),(0.0062076134686435795-0.009964189616362279j),(0.007065588712725235-0.009418357380764084j),(0.0017980405991186428-0.01144456855407151j)
"(-0.6923076923076921, 1.0)",(-0.016531697746947537+0.004403841740928607j),(0.004221597666669784+0.010228834542798859j),(0.006769726541254481-0.008487315724713994j),(-0.010910836871806334+0.002130591950248545j),(0.01219825995975115+0.0031911184831548848j),(-0.014329041118767108-0.012255864967396161j),(-0.03094390013919967+0.01283042604146942j),(-0.004890138858716685-0.01575503442938219j),(0.007777767183532639+0.00924951876864779j),(-0.010217431101041452-0.0040540843357179j),(0.010019549369478572-0.004232322725573255j),(-0.0001675698834722588+0.011140558183349636j),(-0.011516132209237879+0.00023206600233778801j),(-0.006278239589005192-0.010044367694209976j),(-0.000782687706633906-0.011995266067175462j),(-0.001524825013912509-0.011900626682557692j),(-0.007973787383659186-0.0086744676208825j)
"(-0.5384615384615383, 1.0)",(-0.005670833657989358+0.01648017418425238j),(0.011282159983409265+0.0012846254540422504j),(-0.004931264778652536-0.010186267908225036j),(-0.0025995084545585747+0.01160490138754243j),(0.008479097877188091-0.011289776612314938j),(-0.022099335279650523+0.011129816093443287j),(-0.021585105809625405+0.02042737780801118j),(0.0023552816719287226-0.014712940969031092j),(0.002814083520407751+0.011775474718683884j),(-0.008578161522056697-0.007443750511217028j),(0.011029911240482599-0.002564005031806409j),(-4.3217068622887825e-05+0.011578596618095505j),(-0.011614930082800243+0.0025974128578240083j),(-0.009851357349940968-0.007122907658009531j),(-0.007206015945555555-0.009921001483691568j),(-0.009169383206403137-0.008027890436449123j),(-0.011945525137880065+0.0004414731544394085j)
"(-0.3846153846153846, 1.0)",(0.010281102415856702+0.0144365649378706j),(0.006913941923846335-0.009373998353262405j),(-0.011835331881100036-3.456989064526814e-05j),(0.0103803619327696+0.007594156205415077j),(-0.008667868950338919-0.013904520045969652j),(-0.008343451684636734+0.038177446168089525j),(-0.019942221751951344+0.00847193700485046j),(0.010872586741309299-0.00886585793338584j),(-0.004569891584541759+0.011289457690073522j),(-0.004484218246477595-0.01077902262351251j),(0.011689548788259231+0.0006190483971052479j),(-0.0010894807360714563+0.011899155957643515j),(-0.01155531860327096+0.003978051773181381j),(-0.011788649865097466-0.003870321265056709j),(-0.011233507308178715-0.0053613555541033465j),(-0.01231306710184603-0.000596458814349072j),(-0.007883059937957676+0.009161369238843052j)
"(-0.23076923076923084, 1.0)",(0.017964517075680603+0.0006709534376281145j),(-0.00454373361786276-0.011038113482880403j),(-0.005590005007736878+0.011094533837416857j),(0.012177492631778388-0.007160430855218342j),(-0.019887750617345275+0.004793882253568404j),(-0.0009690055231166922+0.04605322167132588j),(-0.014762026897603435-0.009604248201780111j),(0.01320477293207556+0.0026007499437318096j),(-0.010995793142004134+0.005316369597662955j),(0.0020733704574628343-0.01172551964400325j),(0.010874547765433343+0.00507117459903176j),(-0.0033299769990440074+0.011771077689610701j),(-0.011690467518804273+0.004305407529267067j),(-0.012530185669012733-0.0011363735583400313j),(-0.012558738878121626-0.00025325466602385777j),(-0.010500070634735239+0.006603255831711184j),(0.000780082568603413+0.012139880795273313j)
"(-0.07692307692307665, 1.0)",(0.012224624213452462-0.01344446074766567j),(-0.012002742586201286-0.0022416255847992578j),(0.007668420315729893+0.010618290076373795j),(-0.002081397543111124-0.015758644355678638j),(0.004141297647385424+0.0334418657624754j),(-0.0060191203000615+0.02802708860762701j),(0.0015915667774843414-0.01542534303430895j),(0.0052120943596266+0.011883752182188123j),(-0.011342049491939553-0.004428969886879885j),(0.008924849700684736-0.0080853506044738j),(0.007458205246573413+0.009644302259501322j),(-0.0065226606856209+0.010568693068415094j),(-0.012097459952198748+0.0035263519526653885j),(-0.01264879834360351+0.0006410206917130434j),(-0.01192415297109923+0.004038482737993102j),(-0.0055997780643859225+0.011064243922478852j),(0.008573808945043967+0.00864246927391487j)
"(0.0769230769230771, 1.0)",(-0.0013991453136945105-0.01823287080670896j),(-0.008946192033976261+0.00866534904867918j),(0.01378391827217418-0.001710109642057994j),(-0.018121383381245124-0.0046712730597327475j),(-0.0011842696457404498+0.048736407356384265j),(-0.019587897578360113-6.860087600456991e-06j),(0.013263514882200384-0.004786380962395111j),(-0.007079506129995567+0.010329881826125003j),(-0.003692683804149537-0.011489313361237543j),(0.01208431077242918-1.4570610701973156e-05j),(0.001218862505071454+0.012224646247107321j),(-0.009931580148161976+0.007599681348313369j),(-0.012545296744413258+0.0015783830353600394j),(-0.012582353878212027+0.0013083166901165669j),(-0.010410073591069267+0.006958467552547376j),(-5.947320702046359e-05+0.012304781388035625j),(0.011978877462280957+0.0016865345273673635j)
"(0.23076923076923084, 1.0)",(-0.01339734010158582-0.012476717520268073j),(0.0011900961258771046+0.012604080221680039j),(0.006064977132281001-0.013581992919619463j),(-0.01436899806376139+0.020303715258424098j),(0.007681704929043794+0.03744748590049756j),(-0.005397190602366671-0.015186348723805303j),(0.009221856196432036+0.009219193448836698j),(-0.012052783393616373-0.0009350308248901961j),(0.0069713699624012245-0.009650172185531608j),(0.008429220494279388+0.008605678859976968j),(-0.00623675074135403+0.010588931549787153j),(-0.012229247114399974+0.0025747999327986122j),(-0.012499989214896565-0.001504166743726214j),(-0.012507745166431106+0.000846010819961013j),(-0.008927189172134344+0.008539237432295219j),(0.0044176095863387695+0.011274664263955398j),(0.01083563775037081-0.004974035481817112j)
"(0.384615384615385, 1.0)",(-0.018152162278694664-0.0017026508946511969j),(0.010092566449722081+0.007935357262040643j),(-0.008096065217099267-0.014147015466340424j),(-0.008164654767244383+0.03768735557116909j),(-0.019822137234237352+0.009324799802963824j),(0.010576045348322812-0.009281434253376296j),(-0.0041993844368703355+0.011445984863185432j),(-0.004794975813702341-0.010646814845530815j),(0.011698744578495653+0.0003386839501185449j),(-0.0008720979080148038+0.01191336194535509j),(-0.011504146868546984+0.004114179382411326j),(-0.011807002028831025-0.0038088246753377564j),(-0.011224710777072754-0.005380998241802597j),(-0.012309995662729403-0.0007021075256808762j),(-0.0080231571876696+0.009043789659425832j),(0.007230550966410139+0.009343398476092385j),(0.007160703318330306-0.009187573049803483j)
"(0.5384615384615388, 1.0)",(-0.01625740160882551+0.007920166257789773j),(0.013064133517010084-0.00022299401906204368j),(-0.017845059115672447-0.0062520905684450385j),(-0.022984602138615924+0.031104911550127325j),(-0.011775700500097516-0.012405370252949443j),(0.011368475436925072+0.005582865830621124j),(-0.011456128170431297+0.0008990453498798066j),(0.006951346076631565-0.008894824991404817j),(0.0058878402871270245+0.009854350788014313j),(-0.009687729997415828+0.006733864804597038j),(-0.011101979763134167-0.004778935111412526j),(-0.007628750180599871-0.009580548716195025j),(-0.008057729232224977-0.009201751985360806j),(-0.011614709438117992-0.003187203678439069j),(-0.007895065197618437+0.008691057856535036j),(0.008544356526495973+0.007594509724905225j),(0.0032086306949629536-0.010820044557463316j)
"(0.6923076923076925, 1.0)",(-0.011594925909319298+0.01366552041797561j),(0.011790450200231986-0.006619578929675205j),(-0.023196692448704107-0.002706306597018781j),(-0.027679161956531792+0.00593562271082166j),(0.006250507554243535-0.01316288533453383j),(-0.0006365248770604703+0.011600394242585608j),(-0.005279657685263106-0.00953455530636068j),(0.010727491118087285+0.0020755768556395713j),(-0.005268112767775329+0.009932488410860257j),(-0.01103740894247624-0.0036304713112116343j),(-0.004274853549397628-0.011118303845747413j),(-0.0003190306859398771-0.01203082696272222j),(-0.0028772792922442604-0.011604627765618542j),(-0.009899398137003013-0.006228050542907828j),(-0.008456637962399559+0.007537089880629465j),(0.008773833739282803+0.006605080747573364j),(0.0003383785193920681-0.01085732756051956j)
