index,xy,r,theta,value
"(-0.07692308, 2.53846154)",[-0.07692308  2.53846154],2.539626773818519,1.6010900879063323,(-0.38029514525138286-0.10585983704664588j)
"(0.07692308, 2.53846154)",[0.07692308 2.53846154],2.539626773818519,1.540502565683461,(-0.3004011036461105-0.26443153081036247j)
"(0.23076923, 2.53846154)",[0.23076923 2.53846154],2.548929466967253,1.4801364399493429,(-0.13510320199006523-0.3852263159993629j)
"(0.38461538, 2.53846154)",[0.38461538 2.53846154],2.5674337344110203,1.4204249006549075,(0.09455001418498524-0.40575772137778693j)
"(0.53846154, 2.53846154)",[0.53846154 2.53846154],2.5949427392754436,1.36177338353169,(0.3177634365737866-0.2796873059829517j)
"(0.69230769, 2.53846154)",[0.69230769 2.53846154],2.631174058798146,1.3045442786439712,(0.4284410004410166-0.019484950006044943j)
"(0.84615385, 2.53846154)",[0.84615385 2.53846154],2.675773407433633,1.2490457712164362,(0.33836616638197825+0.27652503045378407j)
"(1.0, 2.53846154)",[1.         2.53846154],2.7283304400418897,1.1955255041456165,(0.050361926571928915+0.4488245025246849j)
"(1.15384615, 2.53846154)",[1.15384615 2.53846154],2.7883952244846846,1.144168835152039,(-0.3011133199316774+0.3653857532634382j)
"(1.30769231, 2.53846154)",[1.30769231 2.53846154],2.855494032158412,1.0951011074682064,(-0.49771824577022594+0.03231727122762513j)
"(1.46153846, 2.53846154)",[1.46153846 2.53846154],2.929143502820977,1.0483928957956092,(-0.376337598322928-0.36188932097472043j)
"(1.61538462, 2.53846154)",[1.61538462 2.53846154],3.0088626523308966,1.0040671082517825,(0.02418981307202865-0.5392308005640247j)
"(1.76923077, 2.53846154)",[1.76923077 2.53846154],3.0941823649510325,0.9621070195478311,(0.43900553150765775-0.33392156206191886j)
"(1.92307692, 2.53846154)",[1.92307692 2.53846154],3.1846525446735723,0.9224643387694796,(0.5424980581402891+0.14172071718039678j)
"(2.07692308, 2.53846154)",[2.07692308 2.53846154],3.279847019343411,0.8850668154595676,(0.21248721591410075+0.5313834372007271j)
"(2.23076923, 2.53846154)",[2.23076923 2.53846154],3.379366560107673,0.8498250032945045,(-0.3223296935794434+0.4955573023405929j)
"(2.38461538, 2.53846154)",[2.38461538 2.53846154],3.4828404357064247,0.8166379980960092,(-0.6196892890678671+0.015596400367414151j)
"(2.53846154, 2.53846154)",[2.53846154 2.53846154],3.5899267374304933,0.7853981633974483,(-0.38487253276486216-0.533750002557013j)
"(2.69230769, 2.53846154)",[2.69230769 2.53846154],3.7003118365473346,0.7559948759237803,(0.23641368967280826-0.6619405836417699j)
"(2.84615385, 2.53846154)",[2.84615385 2.53846154],3.813709313506864,0.7283173806209641,(0.7245065938722868-0.1966968874712814j)
"(3.0, 2.53846154)",[3.         2.53846154],3.9298583931306195,0.7022569318078576,(0.6136746038168964+0.5100970487856582j)
"(-3.0, 2.69230769)",[-3.          2.69230769],4.030945385096794,2.4101959909943877,(-0.3195229120188697+0.10379156592204673j)
"(-2.84615385, 2.69230769)",[-2.84615385  2.69230769],3.9177943329765226,2.3839651278883105,(-0.17824419930246974+0.2891234328771639j)
"(-2.69230769, 2.69230769)",[-2.69230769  2.69230769],3.807498049279378,2.356194490192345,(0.04070376403408529+0.34089654077727427j)
"(-2.53846154, 2.69230769)",[-2.53846154  2.69230769],3.7003118365473346,2.326791202718677,(0.2375761413717229+0.2528184927707817j)
"(-2.38461538, 2.69230769)",[-2.38461538  2.69230769],3.596513757538775,2.2956624698750137,(0.3420088901237286+0.07643401348777142j)
"(-2.23076923, 2.69230769)",[-2.23076923  2.69230769],3.4964055907671705,2.26271770928545,(0.3342007255483617-0.11617310000044972j)
"(-2.07692308, 2.69230769)",[-2.07692308  2.69230769],3.400313247021489,2.2278712636375633,(0.2373927138955024-0.2666029120487221j)
"(-1.92307692, 2.69230769)",[-1.92307692  2.69230769],3.308586637503969,2.191045812426367,(0.09534276882021829-0.3469940661303292j)
"(-1.76923077, 2.69230769)",[-1.76923077  2.69230769],3.221598704858805,2.1521765111927267,(-0.049826255584665406-0.3589465342546127j)
"(-1.61538462, 2.69230769)",[-1.61538462  2.69230769],3.139743328389389,2.111215828704136,(-0.1705220989757514-0.32221589100604736j)
"(-1.46153846, 2.69230769)",[-1.46153846  2.69230769],3.063431959044024,2.0681390430597517,(-0.25621016411793474-0.26193228158291004j)
"(-1.30769231, 2.69230769)",[-1.30769231  2.69230769],2.9930886848314855,2.022950190111055,(-0.3091452775742331-0.1997625174452344j)
"(-1.15384615, 2.69230769)",[-1.15384615  2.69230769],2.929143498619171,1.9756881121834282,(-0.33779474147386485-0.1503622890928092j)
"(-1.0, 2.69230769)",[-1.          2.69230769],2.87202379823586,1.9264322113754269,(-0.35106404076573805-0.12179209075345271j)
"(-0.84615385, 2.69230769)",[-0.84615385  2.69230769],2.822144049389215,1.8753072115423286,(-0.35454406291798346-0.1176505659645268j)
"(-0.69230769, 2.69230769)",[-0.69230769  2.69230769],2.7798939971276373,1.8224862979558398,(-0.34867909607030845-0.13892163677056435j)
"(-0.53846154, 2.69230769)",[-0.53846154  2.69230769],2.745625889973415,1.7681918873590632,(-0.3283558779546317-0.1842484241369683j)
"(-0.38461538, 2.69230769)",[-0.38461538  2.69230769],2.719641463164893,1.7126933798390604,(-0.28381045739616834-0.24818942522229537j)
"(-0.23076923, 2.69230769)",[-0.23076923  2.69230769],2.7021797007504755,1.6563016202624044,(-0.2035151776389411-0.3180208401147823j)
"(-0.07692308, 2.69230769)",[-0.07692308  2.69230769],2.6934063670136785,1.5993599858000513,(-0.08010532811505466-0.3710111594641312j)
"(0.07692308, 2.69230769)",[0.07692308 2.69230769],2.6934063670136785,1.5422326677897418,(0.0805546084084493-0.375620996681044j)
"(0.23076923, 2.69230769)",[0.23076923 2.69230769],2.7021797007504755,1.485291033327389,(0.2500791865918491-0.3006015582175008j)
"(0.38461538, 2.69230769)",[0.38461538 2.69230769],2.719641463164893,1.4288992737507327,(0.3752087015103125-0.13334649102776516j)
"(0.53846154, 2.69230769)",[0.53846154 2.69230769],2.745625889973415,1.3734007662307302,(0.3915542022414363+0.09835634781654816j)
"(0.69230769, 2.69230769)",[0.69230769 2.69230769],2.7798939971276373,1.3191063556339533,(0.2571061414524229+0.31641871915115727j)
"(0.84615385, 2.69230769)",[0.84615385 2.69230769],2.822144049389215,1.2662854420474647,(-0.006082761064066408+0.4130123455880563j)
"(1.0, 2.69230769)",[1.         2.69230769],2.87202379823586,1.2151604422143663,(-0.2914538645579885+0.30749902740901863j)
"(1.15384615, 2.69230769)",[1.15384615 2.69230769],2.929143498619171,1.165904541406365,(-0.441033771133181+0.01590989093573506j)
"(1.30769231, 2.69230769)",[1.30769231 2.69230769],2.9930886848314855,1.118642463478738,(-0.3365337314555508-0.31928267066113686j)
"(1.46153846, 2.69230769)",[1.46153846 2.69230769],3.063431959044024,1.0734536105300414,(-0.0012820466231085212-0.48676796516505577j)
"(1.61538462, 2.69230769)",[1.61538462 2.69230769],3.139743328389389,1.030376824885657,(0.3707349893925355-0.34388103049234575j)
"(1.76923077, 2.69230769)",[1.76923077 2.69230769],3.221598704858805,0.9894161423970664,(0.5161545517993893+0.052022050874341516j)
"(1.92307692, 2.69230769)",[1.92307692 2.69230769],3.308586637503969,0.9505468411634265,(0.2950325662748977+0.43712093653117384j)
"(2.07692308, 2.69230769)",[2.07692308 2.69230769],3.400313247021489,0.9137213899522298,(-0.16506667996465477+0.5091418871556846j)
"(2.23076923, 2.69230769)",[2.23076923 2.69230769],3.4964055907671705,0.8788749443043437,(-0.5189169141655687+0.17334641091544892j)
"(2.38461538, 2.69230769)",[2.38461538 2.69230769],3.596513757538775,0.8459301837147796,(-0.4573193667943935-0.33500936889995375j)
"(2.53846154, 2.69230769)",[2.53846154 2.69230769],3.7003118365473346,0.8148014508711163,(0.01533068967062384-0.5960609852706544j)
"(2.69230769, 2.69230769)",[2.69230769 2.69230769],3.807498049279378,0.7853981633974483,(0.5306588460635042-0.3474380027434044j)
"(2.84615385, 2.69230769)",[2.84615385 2.69230769],3.9177943329765226,0.757627525701483,(0.6293408072353854+0.2529347663012578j)
"(3.0, 2.69230769)",[3.         2.69230769],4.030945385096794,0.7313966625954057,(0.16623033474830562+0.7055427311810316j)
"(-3.0, 2.84615385)",[-3.          2.84615385],4.135286173636574,2.382504206770527,(-0.2726759374437026-0.18550425553546945j)
"(-2.84615385, 2.84615385)",[-2.84615385  2.84615385],4.0250693752704,2.356194490192345,(-0.33200335318994584+0.027647375089883155j)
"(-2.69230769, 2.84615385)",[-2.69230769  2.84615385],3.9177943329765226,2.3284238524963796,(-0.2506197668098272+0.22449212796566798j)
"(-2.53846154, 2.84615385)",[-2.53846154  2.84615385],3.813709313506864,2.2991137074158607,(-0.0770246621628945+0.3308428257874842j)
"(-2.38461538, 2.84615385)",[-2.38461538  2.84615385],3.7130825803370393,2.2681871150465787,(0.1156754964989148+0.3226861305165929j)
"(-2.23076923, 2.84615385)",[-2.23076923  2.84615385],3.6162028559505086,2.2355708207887126,(0.2654500394346008+0.2214836397612149j)
"(-2.07692308, 2.84615385)",[-2.07692308  2.84615385],3.523379232797189,2.2011977483303675,(0.3408089160428472+0.0723032144907174j)
"(-1.92307692, 2.84615385)",[-1.92307692  2.84615385],3.4349405494282585,2.1650100292262233,(0.3416253735189039-0.07959316356103409j)
"(-1.76923077, 2.84615385)",[-1.76923077  2.84615385],3.351233989948272,2.126962556504391,(0.28818168829384194-0.20356108203327353j)
"(-1.61538462, 2.84615385)",[-1.61538462  2.84615385],3.2726226804204557,2.0870269980530534,(0.2074957255975073-0.2875096047507226j)
"(-1.46153846, 2.84615385)",[-1.46153846  2.84615385],3.1994822093471615,2.0451962086099256,(0.12319550705505547-0.3340912987274225j)
"(-1.30769231, 2.84615385)",[-1.30769231  2.84615385],3.1321958616125776,2.00148883833822,(0.05103145711145497-0.3538665342015841j)
"(-1.15384615, 2.84615385)",[-1.15384615  2.84615385],3.071148429454305,1.955953831527254,(-0.0009522153776499522-0.35905917094749934j)
"(-1.0, 2.84615385)",[-1.          2.84615385],3.0167187038021663,1.9086745146125483,(-0.029803148559644662-0.359507422771152j)
"(-0.84615385, 2.84615385)",[-0.84615385  2.84615385],2.9692706302625305,1.8597717376599463,(-0.03468684709321619-0.36075778599334174j)
"(-0.69230769, 2.84615385)",[-0.69230769  2.84615385],2.9291435054471058,1.8094056482272356,(-0.014926753253343457-0.36344636203877756j)
"(-0.53846154, 2.84615385)",[-0.53846154  2.84615385],2.8966416015670617,1.757775596988843,(0.030261118734773204-0.3631348033517367j)
"(-0.38461538, 2.84615385)",[-0.38461538  2.84615385],2.872023803592576,1.7051177669759856,(0.1001321070486315-0.35037796192320864j)
"(-0.23076923, 2.84615385)",[-0.23076923  2.84615385],2.855494033505343,1.6517004255727687,(0.18908841544101826-0.311685648615521j)
"(-0.07692308, 2.84615385)",[-0.07692308  2.84615385],2.8471931613619943,1.597816777025957,(0.28262142814459923-0.23276882085891756j)
"(0.07692308, 2.84615385)",[0.07692308 2.84615385],2.8471931613619943,1.5437758765638363,(0.35477175027156105-0.10536240678718733j)
"(0.23076923, 2.84615385)",[0.23076923 2.84615385],2.855494033505343,1.4898922280170246,(0.37075600300738937+0.0628058650051748j)
"(0.38461538, 2.84615385)",[0.38461538 2.84615385],2.872023803592576,1.4364748866138075,(0.29837498018733727+0.2389382068322234j)
"(0.53846154, 2.84615385)",[0.53846154 2.84615385],2.8966416015670617,1.3838170566009502,(0.12822689048220828+0.36503874062942754j)
"(0.69230769, 2.84615385)",[0.69230769 2.84615385],2.9291435054471058,1.3321870053625577,(-0.10507767961113736+0.375350737660528j)
"(0.84615385, 2.84615385)",[0.84615385 2.84615385],2.9692706302625305,1.281820915929847,(-0.3169665702802793+0.2324933157665662j)
"(1.0, 2.84615385)",[1.         2.84615385],3.0167187038021663,1.232918138977245,(-0.3990797480162189-0.03246501469775614j)
"(1.15384615, 2.84615385)",[1.15384615 2.84615385],3.071148429454305,1.1856388220625391,(-0.2789008610078379-0.30612439530473456j)
"(1.30769231, 2.84615385)",[1.30769231 2.84615385],3.1321958616125776,1.1401038152515732,(0.015087201393752395-0.4332868288868318j)
"(1.46153846, 2.84615385)",[1.46153846 2.84615385],3.1994822093471615,1.0963964449798678,(0.3338643358262651-0.3093111978194725j)
"(1.61538462, 2.84615385)",[1.61538462 2.84615385],3.2726226804204557,1.05456565553674,(0.47384590343235056+0.026739117770980928j)
"(1.76923077, 2.84615385)",[1.76923077 2.84615385],3.351233989948272,1.0146300970854025,(0.3118272928717875+0.37688752169933465j)
"(1.92307692, 2.84615385)",[1.92307692 2.84615385],3.4349405494282585,0.97658262436357,(-0.07820982932104685+0.49234802971250613j)
"(2.07692308, 2.84615385)",[2.07692308 2.84615385],3.523379232797189,0.9403949052594255,(-0.4344036773621736+0.25730250303691626j)
"(2.23076923, 2.84615385)",[2.23076923 2.84615385],3.6162028559505086,0.9060218328010804,(-0.4767576279753459-0.18711060672522545j)
"(2.38461538, 2.84615385)",[2.38461538 2.84615385],3.7130825803370393,0.8734055385432148,(-0.13599893324136664-0.5066292337162642j)
"(2.53846154, 2.84615385)",[2.53846154 2.84615385],3.813709313506864,0.8424789461739326,(0.3468522085453231-0.4205963404431922j)
"(2.69230769, 2.84615385)",[2.69230769 2.84615385],3.9177943329765226,0.8131688010934137,(0.5731323369955401+0.0449942471662329j)
"(2.84615385, 2.84615385)",[2.84615385 2.84615385],4.0250693752704,0.7853981633974483,(0.311072275985843+0.5276638474410312j)
"(3.0, 2.84615385)",[3.         2.84615385],4.135286173636574,0.7590884468192666,(-0.26941493273935585+0.5975542362806919j)
"(-3.0, 3.0)",[-3.  3.],4.242640687119285,2.356194490192345,(-0.014393869306955348-0.32353217873199547j)
"(-2.84615385, 3.0)",[-2.84615385  3.        ],4.135286173636574,2.3298847736141632,(-0.2111639866349634-0.24955003026351363j)
"(-2.69230769, 3.0)",[-2.69230769  3.        ],4.030945385096794,2.3021929893903024,(-0.3201246820721302-0.07963913359940566j)
"(-2.53846154, 3.0)",[-2.53846154  3.        ],3.9298583931306195,2.2730532586027543,(-0.3131187083766969+0.11260963411797759j)
"(-2.38461538, 3.0)",[-2.38461538  3.        ],3.8322826762299966,2.242402482105849,(-0.20958581159514927+0.26193920632694717j)
"(-2.23076923, 3.0)",[-2.23076923  3.        ],3.738493193455726,2.210182232315955,(-0.05559582919170755+0.3333697644784157j)
"(-2.07692308, 3.0)",[-2.07692308  3.        ],3.6487819173303144,2.1763409910932,(0.1005946287050289+0.3250094310407293j)
"(-1.92307692, 3.0)",[-1.92307692  3.        ],3.5634568666165567,2.140836789767673,(0.22518451431935954+0.25763463000821424j)
"(-1.76923077, 3.0)",[-1.76923077  3.        ],3.482840438135918,2.103640214604529,(0.30420951521726847+0.16024970323992632j)
"(-1.61538462, 3.0)",[-1.61538462  3.        ],3.4072668622420146,2.0647376969071383,(0.3402394546988349+0.05866390800161044j)
"(-1.46153846, 3.0)",[-1.46153846  3.        ],3.337078762939103,2.024135022235007,(0.34524959777563324-0.03007814323296514j)
"(-1.30769231, 3.0)",[-1.30769231  3.        ],3.2726226757194508,1.98186087483117,(0.333775137034852-0.09802166862971941j)
"(-1.15384615, 3.0)",[-1.15384615  3.        ],3.214243447200262,1.9379701594962773,(0.31842562210027237-0.14359082797545872j)
"(-1.0, 3.0)",[-1.  3.],3.1622776601683795,1.892546881191539,(0.3079526378396237-0.16806510731034416j)
"(-0.84615385, 3.0)",[-0.84615385  3.        ],3.117046091714048,1.8457061694631454,(0.30698226610061624-0.17269900374204375j)
"(-0.69230769, 3.0)",[-0.69230769  3.        ],3.078845552741017,1.7975951741184455,(0.316270056504518-0.15711597311308528j)
"(-0.53846154, 3.0)",[-0.53846154  3.        ],3.0479404242962445,1.7483924945751999,(0.33265582045529013-0.1191189388071796j)
"(-0.38461538, 3.0)",[-0.38461538  3.        ],3.024554345772703,1.6983058834965514,(0.3485234996575407-0.05594850313820752j)
"(-0.23076923, 3.0)",[-0.23076923  3.        ],3.008862648496071,1.6475682178097728,(0.3513316835313301+0.03295109133523196j)
"(-0.07692308, 3.0)",[-0.07692308  3.        ],3.000986031329817,1.5964317363415412,(0.32451324219490885+0.14183633653375688j)
"(0.07692308, 3.0)",[0.07692308 3.        ],3.000986031329817,1.5451609172482519,(0.25141543680553347+0.25430007346700173j)
"(0.23076923, 3.0)",[0.23076923 3.        ],3.008862648496071,1.4940244357800205,(0.12333323247135845+0.34122081104410135j)
"(0.38461538, 3.0)",[0.38461538 3.        ],3.024554345772703,1.4432867700932417,(-0.04961281249589127+0.3649301916941645j)
"(0.53846154, 3.0)",[0.53846154 3.        ],3.0479404242962445,1.3932001590145935,(-0.2298975971736069+0.29282435893279546j)
"(0.69230769, 3.0)",[0.69230769 3.        ],3.078845552741017,1.3439974794713478,(-0.35495717260825194+0.11907933312520275j)
"(0.84615385, 3.0)",[0.84615385 3.        ],3.117046091714048,1.295886484126648,(-0.3581999278802708-0.11510960917853351j)
"(1.0, 3.0)",[1. 3.],3.1622776601683795,1.2490457723982544,(-0.2072008539441777-0.31964365755906005j)
"(1.15384615, 3.0)",[1.15384615 3.        ],3.214243447200262,1.2036224940935158,(0.058411117339570925-0.386782126918287j)
"(1.30769231, 3.0)",[1.30769231 3.        ],3.2726226757194508,1.1597317787586234,(0.31956184751961064-0.2525722867104311j)
"(1.46153846, 3.0)",[1.46153846 3.        ],3.337078762939103,1.1174576313547864,(0.424821218179169+0.0427929382528399j)
"(1.61538462, 3.0)",[1.61538462 3.        ],3.4072668622420146,1.0768549566826549,(0.28302538490031426+0.345081884973876j)
"(1.76923077, 3.0)",[1.76923077 3.        ],3.482840438135918,1.037952438985264,(-0.05239107442548279+0.45905947068991565j)
"(1.92307692, 3.0)",[1.92307692 3.        ],3.5634568666165567,1.0007558638221201,(-0.3808209653589145+0.280107024630431j)
"(2.07692308, 3.0)",[2.07692308 3.        ],3.6487819173303144,0.9652516624965933,(-0.46802892750028496-0.10286521635132566j)
"(2.23076923, 3.0)",[2.23076923 3.        ],3.738493193455726,0.931410421273838,(-0.2208033308454397-0.4308395168986106j)
"(2.38461538, 3.0)",[2.38461538 3.        ],3.8322826762299966,0.8991901714839444,(0.20771232696550204-0.44522524516944356j)
"(2.53846154, 3.0)",[2.53846154 3.        ],3.9298583931306195,0.8685393949870389,(0.4942527642304991-0.10042349344357368j)
"(2.69230769, 3.0)",[2.69230769 3.        ],4.030945385096794,0.839399664199491,(0.38518397071321947+0.3576566005144553j)
"(2.84615385, 3.0)",[2.84615385 3.        ],4.135286173636574,0.81170787997563,(-0.07332598024726207+0.5506396934125594j)
