index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(-3.0, 2.5384615384615383)",(0.0009430510515860001-0.013585315018249368j),(-0.002140582616106472+0.005456816112214299j),(-0.00024024476084040516-0.0040606821687867636j),(0.003041511975354055+0.005325547202578041j),(0.0012063491328996106-0.012250398722328306j),(-0.004003747332325576-0.013313784359925545j),(0.007815387265857348+0.0006049871122181258j),(-0.003985344598365007-0.0013209283160562036j),(0.003221227321663897+0.0038500355297494964j),(-0.005813134235593789-0.005556493805044767j),(0.00887146359997629-0.006082958510770215j),(0.010523621949410799-0.0038354466521229136j)
"(-2.8461538461538463, 2.5384615384615383)",(-0.010638339157004604-0.008532875805113109j),(0.0034832577745977106+0.0046808961740903j),(-0.0036638267830561627-0.0018985966889775426j),(0.006417806665167118+0.0002451551009766082j),(-0.009585722749432412-0.008511471299766952j),(-0.012537199106997068-0.006145045661055026j),(0.006132835509993464-0.004512001822567346j),(-0.0039625077789146+0.0014066032631918945j),(0.005143997437743933+0.0010308918869240712j),(-0.008337969054408317-0.0002001505460720772j),(0.0016473434187236312-0.010857656316699374j),(0.003575626332299364-0.0107054316072724j)
"(-2.6923076923076925, 2.5384615384615383)",(-0.013130568508891088+0.003720818354256709j),(0.005787221188343255-0.0004213741569769117j),(-0.003583990622546401+0.002175797669583804j),(0.0038561301437049734-0.005535196130697025j),(-0.01310477999101704+0.002597093009396825j),(-0.013192105186646362+0.004609764694247184j),(0.0018974676695004064-0.007121062270802498j),(-0.0023962153610995857+0.0034820464087337256j),(0.004948677358301249-0.002386855134180891j),(-0.006667093252534574+0.005514525240973578j),(-0.006778864964638192-0.008924830434389987j),(-0.006051915478114447-0.009618732761570516j)
"(-2.5384615384615383, 2.5384615384615383)",(-0.004749927610245279+0.012793568245480138j),(0.0027901202013439945-0.005044686859110346j),(-5.358488752292673e-05+0.004267758252699921j),(-0.0026171006082309745-0.006609286727027453j),(-0.006399730949172692+0.012371968859242747j),(-0.006399730949172685+0.012371968859242775j),(-0.002617100608231002-0.006609286727027446j),(-5.358488752290936e-05+0.0042677582526999425j),(0.002790120201343985-0.005044686859110377j),(-0.0016952768947824256+0.008814780836724833j),(-0.011317301565771019-0.0016110894686648925j),(-0.011317301565771043-0.00161108946866493j)
"(-2.3846153846153846, 2.5384615384615383)",(0.007352345303093585+0.011482183325684674j),(-0.002620486514060907-0.0050860924902344585j),(0.003634868836098239+0.0023981790547449775j),(-0.007326359707558998-0.0016793626821541236j),(0.0055635021424615535+0.013415866804335631j),(0.0033008227934906553+0.013416282050202616j),(-0.005647257827150138-0.0038500904442935672j),(0.002220429121935823+0.0037194126211259793j),(-0.0004722200810518955-0.006040680574910179j),(0.0042399861302545175+0.008290434785929238j),(-0.009506149193662007+0.006738046048202632j),(-0.008718614360658006+0.007478133860885591j)
"(-2.230769230769231, 2.5384615384615383)",(0.01355210903660322+0.001244573751620261j),(-0.005626400036729386-0.0007201114574697752j),(0.004098662696803362-0.0017465046585397293j),(-0.0059776303270152676+0.005280997004685179j),(0.014278009462629764+0.005023749567131452j),(0.010814437118716548+0.008288889124699763j),(-0.0065457431337984035-0.0003184923154395517j),(0.0038282263534568663+0.0022120897648760024j),(-0.0037380001991420093-0.0051672200486998845j),(0.008636006534770733+0.004321666366577135j),(-0.0025834976184402635+0.01158209185905649j),(-0.0003488367808730018+0.011521734224891805j)
"(-2.0769230769230766, 2.5384615384615383)",(0.00944123433632012-0.009747145536957224j),(-0.0038084014489400027+0.00412931901153156j),(0.0008993301963153971-0.004483750321592069j),(0.0006737194401730792+0.00846933673699206j),(0.014078252364125646-0.007072247755911755j),(0.013343330993489236+0.0003483415250160165j),(-0.005641951180645417+0.002738051796258248j),(0.004532075008207152+0.000272825717475493j),(-0.006099162773053999-0.002821550369396709j),(0.009912642059657487-0.0013928464975348288j),(0.005685432953686053+0.010650522813566786j),(0.008131999334939797+0.008203431439088176j)
"(-1.923076923076923, 2.5384615384615383)",(-0.0014191091061540634-0.013441188744226566j),(0.0010595574518145006+0.0054551631446491475j),(-0.003225455517722666-0.003435390482449628j),(0.00754585513411932+0.005058157374279417j),(0.005486589960504151-0.015415951443268941j),(0.011069786391657096-0.006771223940550514j),(-0.0037312022602314196+0.004693712437783659j),(0.0043968904013212415-0.0016365057691777778j),(-0.007081230557287503+0.00027558635616444524j),(0.007856988546478379-0.006765296131498356j),(0.0113123116666456+0.004746485436437693j),(0.011555836453076583+4.110211841302481e-06j)
"(-1.7692307692307692, 2.5384615384615383)",(-0.011014115325223634-0.007712745717578803j),(0.004920600083305678+0.002439360708764402j),(-0.004846336577194449+0.0005557884498379347j),(0.009368069202399798-0.0027016212150135313j),(-0.006208149530848702-0.01575900243802657j),(0.0060499005150144785-0.010948592565078174j),(-0.0015921515280841023+0.005511598102452511j),(0.003657930242086932-0.0032269240656091673j),(-0.006664842384632782+0.0033856889965760057j),(0.003403559367527167-0.01017445454993268j),(0.012037019012128131-0.003170057931753626j),(0.008320248132137971-0.007994916721844795j)
"(-1.6153846153846154, 2.5384615384615383)",(-0.013031876032937227+0.0029420697746808657j),(0.0049107970877554155-0.0023014993278719672j),(-0.002650446874116734+0.004330258417634693j),(0.004594721761926031-0.009442664956716938j),(-0.015047255239497738-0.008831490953581286j),(0.000611714751450902-0.011932470256585991j),(0.0002673688393868428+0.0054970231619576645j),(0.0025940798105214785-0.004392158829257692j),(-0.005155636668921448+0.0059657189769251485j),(-0.0019654540499870607-0.010911665081519117j),(0.008013602235534593-0.009734101870979303j),(0.0007464139247000994-0.011473054444434859j)
"(-1.4615384615384615, 2.5384615384615383)",(-0.006811123317165292+0.011373254996203012j),(0.001358694290333442-0.005177356433591773j),(0.0017275802347558036+0.005028438727279312j),(-0.003835912396266311-0.010677242270918125j),(-0.017804232632419165+0.0013335051548180048j),(-0.003702376263687052-0.010680607418593764j),(0.0016402146199460807+0.005045427872651615j),(0.0014467986705084103-0.005162987015038817j),(-0.003001770604352372+0.007750576159201788j),(-0.006843525245036214-0.00916699245656061j),(0.0012271449787104806-0.01268714211354396j),(-0.006897953218160021-0.009111904790605082j)
"(-1.3076923076923075, 2.5384615384615383)",(0.0031689860069057953+0.012748892784393485j),(-0.002956050116389435-0.004377889696575288j),(0.005184603491595929+0.0021363848743918353j),(-0.010933572597304599-0.005603281914971518j),(-0.014808539160596886+0.01043125081307905j),(-0.006368469246787038-0.008466439763397322j),(0.0025272857617208732+0.0044886480712143855j),(0.0003891223948227911-0.005646637105523625j),(-0.0006381967558758872+0.008728429308596344j),(-0.010303212455183968-0.005712868075491616j),(-0.005727868423699561-0.011510767337503334j),(-0.011006387902317191-0.0026862415683856964j)
"(-1.1538461538461537, 2.5384615384615383)",(0.010929233262528329+0.0070401492319881985j),(-0.005153692104983113-0.0008042838812307868j),(0.005436443715312996-0.0024433615126147174j),(-0.012979230291153257+0.002989818139702307j),(-0.008593583627984283+0.01602164020810156j),(-0.007573784904894302-0.006286413693046605j),(0.0030210344849090354+0.0040447811658261505j),(-0.0004694132007930298-0.005975223314434651j),(0.0016044977888899766+0.009059373942179098j),(-0.0120117258041325-0.0015053401318513538j),(-0.010770125832236199-0.007166144847691798j),(-0.010259489404402918+0.004487346225368326j)
"(-1.0, 2.5384615384615383)",(0.012700882697643088-0.0019426840008912299j),(-0.00415191808207599+0.0030607646699622464j),(0.002346610310088321-0.00594195192894506j),(-0.009345355868402573+0.010997267450630779j),(-0.001961501311019077+0.017908939515576875j),(-0.007780425085947701-0.004679212157679714j),(0.0032173868342809937+0.00383005044038083j),(-0.0010597525660445057-0.006270373620889979j),(0.0035256860967011125+0.008984594808071856j),(-0.01212593292706324+0.0026296549134914014j),(-0.012910339960873691-0.001339549269629766j),(-0.005679785130542339+0.009457139865822249j)
"(-0.8461538461538458, 2.5384615384615383)",(0.008444542907890118-0.0094628888956545j),(-0.0009234039043180994+0.0050306840063150384j),(-0.0023641286554787516-0.006489831946278598j),(-0.002062153214807765+0.015457620626180639j),(0.0032475600179823266+0.017291821040161182j),(-0.007413150524083257-0.0038083062706817995j),(0.0031666372985948306+0.0038880767187675284j),(-0.0013264485512353727-0.006620544505724726j),(0.005034136115618904+0.008754665312326845j),(-0.01108734346981332+0.006155283658099337j),(-0.01223948298964491+0.0043304323733334826j),(0.0004363838556219441+0.01082024516185138j)
"(-0.6923076923076921, 2.5384615384615383)",(0.0009333808664933711-0.012470963058169183j),(0.0025830323584154122+0.004389784981038425j),(-0.006423074252356689-0.00393183583890216j),(0.005937445372895826+0.015672060148201668j),(0.00636730548783296+0.015668850285497957j),(-0.006725540175653078-0.003618555083353135j),(0.0028550012707451583+0.004207786703347352j),(-0.0012067387026754304-0.007063486082054661j),(0.006105159501146297+0.00858562748228238j),(-0.009422016615880649+0.008840985337154465j),(-0.009546803059203317+0.008739187613269405j),(0.00582519641260267+0.008842958267537681j)
"(-0.5384615384615383, 2.5384615384615383)",(-0.006329764474078995-0.010570265588156947j),(0.004755694748956905+0.001851351021305816j),(-0.00825791798683256+0.0005168675159549173j),(0.012445898382619171+0.012803506110996241j),(0.0074947769672473255+0.014135314436726897j),(-0.005792142861954778-0.003952515932163534j),(0.002209281762011562+0.004718379343714047j),(-0.0006231864295787845-0.007567463448450595j),(0.006734467142135822+0.008637636596208524j),(-0.007602918450861518+0.010691832689770088j),(-0.005851059772618146+0.011447502080954556j),(0.009110254861278005+0.004831498187828484j)
"(-0.3846153846153846, 2.5384615384615383)",(-0.010871046208813292-0.005383774704469033j),(0.005001437069989653-0.0012514795525016j),(-0.007514465595419649+0.005213187452609613j),(0.016636464077428536+0.008752338751684473j),(0.006986410949800959+0.013166730334528991j),(-0.0045619140683505945-0.004595853807739035j),(0.0011268812822048824+0.005264323304557416j),(0.0005024928684346056-0.00801009953182808j),(0.006900539305016146+0.009004859945310986j),(-0.005986035240509537+0.01184703215532847j),(-0.002044844606851514+0.012555803082741679j),(0.009994267516895293+0.00030975355017554706j)
"(-0.23076923076923084, 2.5384615384615383)",(-0.011916883462314294+0.000780276612978175j),(0.0036496434079406623-0.003791277829633153j),(-0.004826041609699033+0.008925387648984524j),(0.018789150323652568+0.005196695948604676j),(0.005167301147312073+0.012690718212128775j),(-0.002939121005481817-0.005271055228579368j),(-0.00045921572303763423+0.005578816365970999j),(0.002207297990774185-0.008162671495741708j),(0.006542327563811942+0.009705477006659552j),(-0.0048030184372347675+0.012486609691013494j),(0.0012765623715002335+0.01247214163872743j),(0.00896706226089463-0.0035722824991997705j)
"(-0.07692307692307665, 2.5384615384615383)",(-0.010080449814001963+0.00605630117205418j),(0.0014521618568843788-0.005239241609895299j),(-0.0012360735206850121+0.011195615390932947j),(0.01960801246682999+0.0031894499623003774j),(0.0023059921118779897+0.012250730184462977j),(-0.0008866004225201071-0.005621397623099091j),(-0.002477215386820937+0.005291964861332427j),(0.0044150160812542905-0.007698961875767075j),(0.005557628096518466+0.010665075059328415j),(-0.004183561877596073+0.01276361418543083j),(0.0038281284318069423+0.011694347250841525j),(0.006848593078287281-0.006256324673709795j)
"(0.0769230769230771, 2.5384615384615383)",(-0.006612413801279157+0.009518070731367049j),(-0.0008866004225200932-0.005621397623099092j),(0.0023059921118779524+0.01225073018446297j),(0.01960801246682999+0.003189449962300377j),(-0.0012360735206849878+0.01119561539093297j),(0.001452161856884387-0.005239241609895326j),(-0.004600704901092696+0.0040207559288670215j),(0.006848593078287285-0.006256324673709844j),(0.003828128431806968+0.011694347250841557j),(-0.0041835618775960745+0.01276361418543083j),(0.005557628096518424+0.01066507505932837j),(0.004415016081254297-0.007698961875767049j)
"(0.23076923076923084, 2.5384615384615383)",(-0.0027290305826143603+0.011107448806956317j),(-0.002939121005481793-0.005271055228579351j),(0.0051673011473120254+0.012690718212128773j),(0.018789150323652568+0.0051966959486046726j),(-0.00482604160969902+0.008925387648984548j),(0.00364964340794065-0.003791277829633167j),(-0.006193526405280498+0.0015693463195824606j),(0.008967062260894623-0.0035722824991997804j),(0.001276562371500231+0.012472141638727459j),(-0.004803018437234771+0.012486609691013489j),(0.00654232756381191+0.009705477006659528j),(0.0022072979907742135-0.008162671495741706j)
"(0.384615384615385, 2.5384615384615383)",(0.0007430693217229389+0.011286408258003113j),(-0.004561914068350556-0.004595853807739034j),(0.006986410949800912+0.013166730334528977j),(0.01663646407742854+0.00875233875168447j),(-0.007514465595419646+0.005213187452609616j),(0.0050014370699896496-0.001251479552501614j),(-0.006424164627139672-0.0018016354207369865j),(0.009994267516895269+0.0003097535501755549j),(-0.002044844606851571+0.01255580308274171j),(-0.005986035240509544+0.011847032155328466j),(0.006900539305016113+0.009004859945310965j),(0.0005024928684346175-0.008010099531828059j)
"(0.5384615384615388, 2.5384615384615383)",(0.0034190880402952166+0.01068064966652608j),(-0.0057921428619547586-0.00395251593216354j),(0.007494776967247288+0.014135314436726897j),(0.012445898382619157+0.012803506110996243j),(-0.00825791798683256+0.0005168675159549208j),(0.0047556947489569125+0.0018513510213058046j),(-0.004625133982223201-0.005188752088775244j),(0.009110254861278031+0.0048314981878284655j),(-0.005851059772618162+0.011447502080954576j),(-0.007602918450861527+0.010691832689770081j),(0.006734467142135767+0.008637636596208503j),(-0.0006231864295787861-0.0075674634484506j)
"(0.6923076923076925, 2.5384615384615383)",(0.005235562367281059+0.009848848790967262j),(-0.006725540175653072-0.0036185550833531593j),(0.006367305487832909+0.01566885028549795j),(0.005937445372895823+0.015672060148201675j),(-0.0064230742523567206-0.0039318358389021655j),(0.0025830323584154287+0.004389784981038415j),(-0.0008254494049702132-0.007172502159054152j),(0.0058251964126026816+0.008842958267537674j),(-0.009546803059203359+0.008739187613269403j),(-0.00942201661588067+0.008840985337154435j),(0.006105159501146243+0.008585627482282353j),(-0.001206738702675408-0.007063486082054622j)
"(0.8461538461538463, 2.5384615384615383)",(0.006284713025361677+0.009189180494687999j),(-0.007413150524083247-0.003808306270681826j),(0.0032475600179822798+0.01729182104016119j),(-0.0020621532148077703+0.015457620626180628j),(-0.002364128655478776-0.006489831946278617j),(-0.0009234039043181006+0.005030684006315063j),(0.003839376391005563-0.006412698707042276j),(0.0004363838556219236+0.010820245161851379j),(-0.012239482989644949+0.0043304323733334696j),(-0.011087343469813332+0.0061552836580993j),(0.00503413611561887+0.008754665312326843j),(-0.0013264485512353528-0.006620544505724688j)
"(1.0, 2.5384615384615383)",(0.006677332752852389+0.008933254925236998j),(-0.007780425085947659-0.004679212157679735j),(-0.001961501311019111+0.017908939515576865j),(-0.00934535586840255+0.010997267450630779j),(0.0023466103100882934-0.005941951928945041j),(-0.004151918082075998+0.0030607646699622763j),(0.007269273374597779-0.002571237995063519j),(-0.005679785130542319+0.009457139865822254j),(-0.012910339960873717-0.0013395492696297705j),(-0.012125932927063241+0.0026296549134913836j),(0.003525686096701058+0.008984594808071834j),(-0.00105975256604449-0.006270373620889937j)
"(1.1538461538461542, 2.5384615384615383)",(0.006457952368553694+0.009168676550231118j),(-0.0075737849048942854-0.006286413693046641j),(-0.008593583627984328+0.016021640208101536j),(-0.01297923029115327+0.0029898181397023105j),(0.005436443715313052-0.002443361512614738j),(-0.005153692104983111-0.0008042838812307903j),(0.007345114192695067+0.0029810206749933763j),(-0.010259489404402923+0.004487346225368331j),(-0.010770125832236195-0.007166144847691852j),(-0.012011725804132494-0.0015053401318513744j),(0.0016044977888899341+0.009059373942179066j),(-0.0004694132007930301-0.0059752233144346086j)
"(1.3076923076923084, 2.5384615384615383)",(0.005572095622685734+0.009848724771193088j),(-0.006368469246786983-0.00846643976339734j),(-0.014808539160596936+0.010431250813078984j),(-0.010933572597304562-0.005603281914971572j),(0.0051846034915959465+0.002136384874391857j),(-0.0029560501163894124-0.004377889696575301j),(0.003374528956809348+0.0073879943820356975j),(-0.011006387902317187-0.002686241568385733j),(-0.00572786842369949-0.011510767337503398j),(-0.010303212455183952-0.00571286807549166j),(-0.0006381967558759326+0.008728429308596283j),(0.0003891223948228099-0.0056466371055235815j)
"(1.4615384615384617, 2.5384615384615383)",(0.003885128860899257+0.010772711808686665j),(-0.003702376263686986-0.010680607418593762j),(-0.017804232632419172+0.001333505154817972j),(-0.003835912396266281-0.010677242270918126j),(0.0017275802347558196+0.0050284387272793345j),(0.001358694290333427-0.005177356433591774j),(-0.0028986044794184597+0.007773011644436937j),(-0.0068979532181600075-0.009111904790605089j),(0.0012271449787105055-0.012687142113543982j),(-0.006843525245036193-0.009166992456560623j),(-0.003001770604352392+0.007750576159201739j),(0.0014467986705084183-0.005162987015038794j)
"(1.6153846153846159, 2.5384615384615383)",(0.0012615128522121518+0.01154860964107155j),(0.0006117147514509436-0.011932470256585991j),(-0.01504725523949771-0.008831490953581324j),(0.004594721761926029-0.009442664956716914j),(-0.0026504468741167567+0.004330258417634736j),(0.0049107970877554155-0.0023014993278719638j),(-0.007773758787917777+0.0033081163705705953j),(0.000746413924700133-0.011473054444434866j),(0.00801360223553464-0.009734101870979294j),(-0.0019654540499869973-0.010911665081519133j),(-0.00515563666892142+0.005965718976925076j),(0.002594079810521474-0.004392158829257647j)
"(1.7692307692307692, 2.5384615384615383)",(-0.0022866256190750543+0.011581401087925144j),(0.006049900515014522-0.010948592565078127j),(-0.006208149530848704-0.015759002438026574j),(0.009368069202399796-0.002701621215013541j),(-0.004846336577194472+0.0005557884498379474j),(0.004920600083305686+0.002439360708764388j),(-0.007788289023733621-0.003600833126429757j),(0.008320248132137976-0.007994916721844783j),(0.012037019012128176-0.0031700579317535467j),(0.0034035593675272144-0.010174454549932675j),(-0.006664842384632727+0.0033856889965759493j),(0.0036579302420868846-0.0032269240656091166j)
"(1.9230769230769234, 2.5384615384615383)",(-0.006400929018830547+0.010158960250698932j),(0.011069786391657116-0.006771223940550451j),(0.005486589960504207-0.015415951443268922j),(0.007545855134119333+0.005058157374279437j),(-0.003225455517722701-0.003435390482449666j),(0.0010595574518145075+0.0054551631446491675j),(-0.0024066117390905938-0.00835329933925789j),(0.011555836453076578+4.110211841313754e-06j),(0.011312311666645598+0.004746485436437739j),(0.007856988546478419-0.0067652961314983275j),(-0.007081230557287447+0.0002755863561644028j),(0.00439689040132118-0.0016365057691777383j)
"(2.0769230769230775, 2.5384615384615383)",(-0.010212092909076079+0.006705746095220724j),(0.013343330993489229+0.00034834152501610845j),(0.014078252364125663-0.00707224775591167j),(0.0006737194401730631+0.008469336736992059j),(0.0008993301963154273-0.004483750321592085j),(-0.003808401448939994+0.004129319011531536j),(0.004937596691972033-0.0072692520074222906j),(0.00813199933493975+0.00820343143908823j),(0.0056854329536859885+0.010650522813566847j),(0.00991264205965747-0.0013928464975347605j),(-0.006099162773053946-0.0028215503693967393j),(0.004532075008207085+0.00027282571747550244j)
"(2.230769230769231, 2.5384615384615383)",(-0.012368471222360865+0.0012038623860213225j),(0.010814437118716524+0.008288889124699805j),(0.014278009462629766+0.005023749567131452j),(-0.0059776303270152615+0.005280997004685188j),(0.004098662696803361-0.0017465046585397304j),(-0.005626400036729406-0.0007201114574697718j),(0.00883792060341485-0.0006972208966090466j),(-0.0003488367808730111+0.0115217342248918j),(-0.00258349761844031+0.011582091859056511j),(0.008636006534770677+0.004321666366577182j),(-0.0037380001991419508-0.005167220048699836j),(0.0038282263534568464+0.002212089764875999j)
"(2.384615384615385, 2.5384615384615383)",(-0.01143067669143804-0.005374944967834649j),(0.0033008227934905846+0.013416282050202614j),(0.005563502142461505+0.013415866804335649j),(-0.007326359707558996-0.0016793626821541374j),(0.003634868836098239+0.002398179054744975j),(-0.002620486514060921-0.005086092490234472j),(0.00600283838344647+0.0066084720909907095j),(-0.008718614360658022+0.007478133860885542j),(-0.009506149193662071+0.006738046048202578j),(0.004239986130254488+0.008290434785929252j),(-0.0004722200810518614-0.006040680574910169j),(0.002220429121935775+0.003719412621125932j)
"(2.5384615384615383, 2.5384615384615383)",(-0.00666098849602742-0.010959965378893516j),(-0.006399730949172725+0.012371968859242754j),(-0.00639973094917272+0.012371968859242749j),(-0.002617100608230983-0.006609286727027451j),(-5.358488752291747e-05+0.0042677582526999425j),(0.0027901202013439793-0.0050446868591103745j),(-0.0016952768947824679+0.00881478083672479j),(-0.011317301565771038-0.0016110894686649367j),(-0.01131730156577105-0.001611089468664935j),(-0.0016952768947824984+0.008814780836724847j),(0.002790120201343986-0.005044686859110341j),(-5.358488752291633e-05+0.0042677582526998575j)
"(2.6923076923076925, 2.5384615384615383)",(0.0010873701400292632-0.012959796332591794j),(-0.013192105186646381+0.004609764694247135j),(-0.013104779991017059+0.002597093009396806j),(0.003856130143704965-0.00553519613069703j),(-0.0035839906225464163+0.0021757976695838213j),(0.005787221188343235-0.00042137415697691863j),(-0.008156356336398616+0.0038333078082688583j),(-0.006051915478114439-0.009618732761570518j),(-0.006778864964638209-0.008924830434390005j),(-0.006667093252534638+0.005514525240973545j),(0.0049486773583011946-0.0023868551341808424j),(-0.002396215361099571+0.0034820464087336853j)
"(2.8461538461538467, 2.5384615384615383)",(0.009018608280050643-0.009595811861254687j),(-0.012537199106997032-0.006145045661055085j),(-0.009585722749432373-0.008511471299767011j),(0.006417806665167143+0.0002451551009766128j),(-0.003663826783056179-0.0018985966889775588j),(0.003483257774597708+0.0046808961740903j),(-0.007864712405904606-0.004450961282197654j),(0.003575626332299404-0.010705431607272373j),(0.0016473434187237084-0.010857656316699384j),(-0.008337969054408347-0.0002001505460721408j),(0.005143997437743858+0.0010308918869240923j),(-0.003962507778914545+0.001406603263191863j)
"(3.0, 2.5384615384615383)",(0.013235739153839592-0.0014403384301965327j),(-0.004003747332325504-0.013313784359925558j),(0.0012063491328996093-0.012250398722328307j),(0.003041511975354064+0.005325547202578038j),(-0.00024024476084040863-0.0040606821687867636j),(-0.0021405826161064383+0.005456816112214274j),(-0.000809938205626944-0.009015074761482772j),(0.010523621949410797-0.0038354466521229075j),(0.008871463599976308-0.006082958510770231j),(-0.005813134235593763-0.005556493805044793j),(0.003221227321663871+0.003850035529749504j),(-0.003985344598364945-0.0013209283160561965j)
"(-3.0, 2.6923076923076925)",(0.008614970176835749-0.010068527053549407j),(-0.004507872048042798+0.003331900872543269j),(0.0018104089874224317-0.003572988209859836j),(-0.00028426533632240386+0.0063443900365276855j),(0.008647409333495506-0.008969076954244528j),(0.006632913062503306-0.01172257326494045j),(0.004122647368121793+0.006200981877343653j),(-0.0012308247821791274-0.003907848630616937j),(-0.0011893002949626508+0.004923399084859562j),(0.0006216345449842282-0.008085694544929977j),(0.010499068655090897+0.002246993523800079j),(0.010259782792196982+0.004039108951509949j)
"(-2.8461538461538463, 2.6923076923076925)",(-0.00313585545126708-0.012880228513886335j),(0.00034352620983947016+0.005562624091164999j),(-0.002110733190724382-0.0034799004183332215j),(0.005397348960798414+0.003892873507030628j),(-0.0019075834193760886-0.012800941543314837j),(-0.003708694644290145-0.012962248113687302j),(0.006907179960848814+0.0021266790991668946j),(-0.0033298652271243024-0.002412974197760671j),(0.002154554299297357+0.004831994210627268j),(-0.005038416714048197-0.0067205291815503505j),(0.00909652315015093-0.0060914847924504155j),(0.009705742920323928-0.0053787269517056036j)
"(-2.6923076923076925, 2.6923076923076925)",(-0.012215956661949533-0.005137268003839831j),(0.004793496767296722+0.002769698302626894j),(-0.004142133257316441-9.331923226555545e-05j),(0.006566174346772301-0.0024050211610612167j),(-0.011599934129504485-0.006804906941524844j),(-0.011599934129504509-0.006804906941524834j),(0.0065661743467723115-0.0024050211610612523j),(-0.0041421332573164625-9.331923226554038e-05j),(0.004793496767296764+0.002769698302626905j),(-0.008468809837206335-0.0019950977204000664j),(0.0022081054083492144-0.010936749685710337j),(0.002208105408349252-0.010936749685710354j)
"(-2.5384615384615383, 2.6923076923076925)",(-0.01147405152166389+0.00660133932873341j),(0.004948677358301204-0.0023868551341808424j),(-0.0023962153610995957+0.0034820464087337217j),(0.0018974676695004361-0.00712106227080249j),(-0.013192105186646357+0.0046097646942471855j),(-0.013104779991017045+0.0025970930093968214j),(0.0038561301437049543-0.005535196130697042j),(-0.003583990622546451+0.002175797669583851j),(0.00578722118834328-0.0004213741569769347j),(-0.008156356336398612+0.0038333078082688756j),(-0.006051915478114432-0.009618732761570504j),(-0.006778864964638248-0.008924830434389986j)
"(-2.3846153846153846, 2.6923076923076925)",(-0.0018884687516070799+0.013075797032675453j),(0.0008735828356256944-0.005376965829399271j),(0.0015790452211957978+0.0040246785542086844j),(-0.0048988016075431975-0.006057367708102369j),(-0.005609703473532434+0.013385787572787227j),(-0.008387946397401222+0.01020185453876097j),(0.00025267717718689556-0.006485693615404819j),(-0.0020286870791742786+0.003750243089727987j),(0.004897128882081169-0.0036209221629482356j),(-0.004373597924666914+0.008244888151292309j),(-0.011145754231817274-0.003090085546927159j),(-0.01119868155228177-0.0010148980723119168j)
"(-2.230769230769231, 2.6923076923076925)",(0.008937912079111359+0.009677183232789016j),(-0.0038137932315235453-0.003817325161232686j),(0.004312514170197695+0.001036922580058637j),(-0.008257874297331722+0.00023415843976694553j),(0.005978585369958817+0.01382048798022193j),(-0.00057505285292911+0.012971735348883967j),(-0.0029089789025664604-0.005510969444545424j),(-3.4024176704797175e-05+0.00435907681061889j),(0.0025193321353855665-0.005883250027895099j),(0.001227833358775188+0.009583292844230021j),(-0.0106168244399727+0.005060097264698035j),(-0.0084622187131558+0.007438863579308994j)
"(-2.0769230769230766, 2.6923076923076925)",(0.013107830763968861-0.0006102561405657947j),(-0.005284694913872295+0.000767989079085264j),(0.0034710202627336777-0.002967332785976012j),(-0.0053017590459845+0.007008929296582211j),(0.014398966320569539+0.0059905433930153105j),(0.006652180111403166+0.010800751783058903j),(-0.004901656124360922-0.003416660833088316j),(0.0018952076590997425+0.004061323199203803j),(-0.0005954412600230895-0.006704702814592968j),(0.006533208758295862+0.007565317100094669j),(-0.005043926631104978+0.01082913328062524j),(-0.0006638991420352501+0.011253064168644144j)
"(-1.923076923076923, 2.6923076923076925)",(0.008125611229404769-0.0102207464195397j),(-0.002595410748630918+0.004598811283444067j),(-0.00028258806884111484-0.00471236386821375j),(0.002043261601930752+0.009152767021811411j),(0.015226642889746693-0.005256775445803634j),(0.010946168641769994+0.005621692326492877j),(-0.005630848628033685-0.0010476932553259023j),(0.0034353223726388098+0.0031099156992341745j),(-0.0036631247114052795-0.0060622488729982615j),(0.009854633590496407+0.003108315401353651j),(0.0027340215465831786+0.011806376860413716j),(0.007334705152535556+0.008542307919480779j)
"(-1.7692307692307692, 2.6923076923076925)",(-0.0020703755152303833-0.012811859711339j),(0.0019330894379323018+0.004847033239523741j),(-0.004018957270730293-0.0028092979659472403j),(0.008733024358734248+0.004946648582600434j),(0.008783429329239688-0.014057110270111518j),(0.011844861185949266-0.00015655858474211j),(-0.005402157095842178+0.0010159640063671018j),(0.004464252668097677+0.0018110477891806773j),(-0.006100026953073883-0.004284665709908574j),(0.01042800472342065-0.0022630738272492634j),(0.009324200114864381+0.007984509481041312j),(0.011147745192366734+0.0013089763286228719j)
"(-1.6153846153846154, 2.6923076923076925)",(-0.010625666976616651-0.0072872540662359715j),(0.0048936468318013585+0.0016191521563526982j),(-0.0049415526054224345+0.0013424481799162067j),(0.010336064725912081-0.0030232500386274813j),(-0.0011687536208588676-0.01692933472988611j),(0.010235891158191587-0.004813655626974659j),(-0.004649263192829507+0.0025255415580390387j),(0.005015978294580636+0.0004283155991353405j),(-0.007619871735927528-0.0018584914407240086j),(0.00843454997245834-0.007068632802970731j),(0.012347458033555308+0.001278640952276295j),(0.00920426018499362-0.006321087898676764j)
