index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-2.3846153846153846, 0.6923076923076925)",(0.004648021502635475+0.02019716324959707j),(0.009700681556153777-0.004637283036000173j),(-0.005593713604209563+0.0023642559557981216j),(0.0011762420207294185-0.003854300573687388j),(0.0017215367655088309+0.010465373603034168j),(0.02158359770534988-0.004211041797296375j),(0.0020719542706442206+0.010544176132554492j),(0.001010795288971267-0.0039122352103900405j),(-0.005456720753165553+0.002564315516861533j),(0.009533140936194609-0.0048647425539514585j),(0.005253840293257817+0.013240280351617112j)
"(-2.230769230769231, 0.6923076923076925)",(0.020632327048508176+0.004565209016194936j),(-0.00029838379744440147-0.010982535213328946j),(-0.0001015343726989642+0.006285189473837213j),(-0.003175872813792199-0.002712867494923278j),(0.01074921573087886+0.002738860912027986j),(0.006413320091576824-0.022185043765522536j),(0.009508361448868078+0.004108210733397086j),(-0.0024849001123257307-0.0033091369010150506j),(-0.0013746421367092903+0.006365464660177012j),(0.0011373216921803455-0.011176059502341509j),(0.014539186972409685+0.0017394173004093634j)
"(-2.0769230769230766, 0.6923076923076925)",(0.01329028995198648-0.016972179117038484j),(-0.010385402893895713-0.004290343748091308j),(0.005923057880792539+0.00273215320598083j),(-0.0039039108363491584+0.0019049222153880933j),(0.007155376151042637-0.00919952459886514j),(-0.01747256333917046-0.0168974514365246j),(0.008497868992345916-0.0049793195751390035j),(-0.004287191862068988-0.00029433744079138997j),(0.004446284195034436+0.0054986732923025345j),(-0.009110177582195265-0.0075213448680127495j),(0.008795546557685755-0.012229625824700508j)
"(-1.923076923076923, 0.6923076923076925)",(-0.009705987342500614-0.019744626223286356j),(-0.00833919179599538+0.007924949110672593j),(0.0050917367011111755-0.00448886641218025j),(0.00020420351474808888+0.004531832130333657j),(-0.0058980223206835415-0.010809907937469781j),(-0.024489961227614935+0.007496555392945745j),(0.0012959372117698996-0.009121375159907337j),(-0.0033462596771176643+0.0030721695606406372j),(0.007716429099167877+0.00021728661272574218j),(-0.01198159092157239+0.0033709286142877483j),(-0.0065241112193461775-0.01406958517189733j)
"(-1.7692307692307692, 0.6923076923076925)",(-0.022465376946352963+8.589919486217627e-05j),(0.003939129813019627+0.011113676571481277j),(-0.002138075195818941-0.006757013820907026j),(0.0044523447863153215+0.0016901850045915085j),(-0.013050297306242893+0.0011909587047312787j),(-0.006211769662557452+0.026215241187250594j),(-0.005523392158659109-0.006413831566140658j),(-0.00035792296141380495+0.004893541109249865j),(0.005900491240608733-0.00607658650311119j),(-0.004533024827767045+0.012329208051683633j),(-0.015913438596287795-0.0014181929153083462j)
"(-1.6153846153846154, 0.6923076923076925)",(-0.010049849956966275+0.020631376294266722j),(0.012062113467014567+0.0009539166845189533j),(-0.0073838864444744825-0.0008136253656492276j),(0.0035020594648557026-0.0036153957468262814j),(-0.0043591601771072455+0.013385384902279394j),(0.01964952781728064+0.02010985944431975j),(-0.007643207735654831-0.000525159045738273j),(0.0031356886264110864+0.004432218822630849j),(-0.00016815135406572263-0.009334913643581261j),(0.007477429202546352+0.011698703125648717j),(-0.009613945553898306+0.013368747223666362j)
"(-1.4615384615384615, 0.6923076923076925)",(0.014297098830828513+0.0185876753653366j),(0.0059468008830322935-0.01091844240773397j),(-0.003928427897552464+0.006764560520452267j),(-0.0020695511039871576-0.004953057436460711j),(0.011550978736028845+0.01006411341510838j),(0.028345036811653544-0.004595364367217447j),(-0.005557076458527322+0.004136457008915422j),(0.00579824413927182+0.0020710737869848216j),(-0.007126859185614306-0.007478475943383398j),(0.014606128732178904+0.0015790372251322912j),(0.00660237009300529+0.015640155246814193j)
"(-1.3076923076923075, 0.6923076923076925)",(0.02354332070077858-0.004484139303216676j),(-0.007762354089227738-0.01016972133314486j),(0.004866451346661642+0.006703313594554218j),(-0.005796160545187686-5.240459315023684e-05j),(0.015243111338054243-0.007522557334790754j),(0.013824485305070721-0.02419881083095973j),(-0.0021878376215485476+0.0060766120273789285j),(0.007018979104050536-0.0012915966030931883j),(-0.01137942683140142-0.0013506080767892179j),(0.01131728178666001-0.010669580188259984j),(0.017266896886503354+0.002857059100625307j)
"(-1.1538461538461537, 0.6923076923076925)",(0.006907728974854029-0.023499339942532005j),(-0.012834031957662929+0.003025045689155736j),(0.00863681577193021-0.0018470221738379462j),(-0.0025660572240474378+0.005831864645175314j),(-0.0014180971860011302-0.019421870553212237j),(-0.006981874672787802-0.023241872907865148j),(0.000347435937069679+0.006472021517522997j),(0.0068872353641056434-0.004816795615636398j),(-0.011077637518202094+0.00625333969181641j),(-0.0002186861783147836-0.016461626620722866j),(0.012234491248601615-0.013249106233109384j)
"(-1.0, 0.6923076923076925)",(-0.017999413918361913-0.017384087436886856j),(-0.002562752674093491+0.01337000685344934j),(0.001957068938616622-0.009294539222884032j),(0.0048840410020780396+0.005280461320932883j),(-0.022708709932753018-0.00700359950926189j),(-0.015329118796388002-0.009189188884630361j),(0.0015237233571244008+0.007030720589319978j),(0.005934962078561318-0.008006810712988725j),(-0.006660156909795016+0.012426070033379574j),(-0.012488364453241509-0.012119202911587275j),(-0.004089002158174078-0.018104697727364144j)
"(-0.8461538461538458, 0.6923076923076925)",(-0.02431966868364639+0.007816532741028562j),(0.011536434965244114+0.008074807094774261j),(-0.008361438329430735-0.006062824568973486j),(0.008030256198492142-0.0026802484095554665j),(-0.022250010121634238+0.025573586355301162j),(-0.01322841551821774-0.0009547031239144938j),(0.0011939661911525268+0.008601689911440906j),(0.004896640719409379-0.010714549205164311j),(-3.964047539315274e-05+0.015554739307546726j),(-0.01833428431806254-0.0005615735642373453j),(-0.017510771249788976-0.007534311968411716j)
"(0.6923076923076925, 0.6923076923076925)",(0.020652353205030408+0.0014124252573314358j),(0.028621678153464593+0.03561527733318957j),(-0.012342596762200163+0.011859177881931112j),(0.007800270529294456+0.006842810043057923j),(-0.005201301284405272-0.011811791886255196j),(0.012806394472706052+0.010018163123982194j),(-0.012051440072838305+0.014491894182564847j),(-0.01784958057609808+0.008212880322158719j),(-0.007119876085937256+0.016899439487311936j),(0.0153732058843219+0.001457194966458487j),(-0.011396948319317838-0.004103594337289315j)
"(0.8461538461538463, 0.6923076923076925)",(0.018652835109489604-0.006286826654545325j),(-0.031613048810053494+0.03067611093239464j),(-0.01007369153269979-0.005585165151827519j),(-0.0023854733317934212+0.008556130601783226j),(0.008227032391189024-0.008950799831722688j),(-0.0033575218606136078+0.015538095264716667j),(-0.018377463855621314-0.0022810134150430426j),(-0.017680471109710157-0.006963098546479286j),(-0.013950467208058762+0.009981462146169573j),(0.01288913611729663+0.004653242803489071j),(-0.009650299276823277-0.0026189166242872567j)
"(1.0, 0.6923076923076925)",(0.017948124372381517-0.010123970781843163j),(-0.04688551614740806-0.0013335547731940934j),(0.0021144600903116742-0.009200781670095162j),(-0.007738978675669285+0.0012631263693357597j),(0.010904594367845034+0.003734372038490847j),(-0.01511347073065198+0.003593931694821308j),(-0.0075093870287407495-0.016516734657773827j),(-0.006233110251786364-0.017210304570190384j),(-0.015950293366398097+2.5906244101011908e-05j),(0.009213072003628125+0.007738913430303384j),(-0.007749204015065974-0.0026245540487198284j)
"(1.1538461538461542, 0.6923076923076925)",(0.021449817838358982-0.009142227887084811j),(-0.025581600494427766-0.03177135806428099j),(0.008373884284282485-0.0008034082160195535j),(-0.0039226374770371655-0.005887616560231969j),(0.0009208365026354261+0.010946367934241112j),(-0.009497004211207236-0.011843766474108001j),(0.010172504053950936-0.014540891704074582j),(0.008987784749959841-0.015119863529724447j),(-0.011507975323740056-0.00927391003448573j),(0.004355347636499455+0.00956203488950353j),(-0.005853074833860968-0.0034619108300404404j)
"(1.3076923076923084, 0.6923076923076925)",(0.02602290190443411+0.0003682706186296982j),(0.010433361732893765-0.03300110397186794j),(0.0033694852425527+0.007002334394330111j),(0.003453125906068536-0.005489620278998818j),(-0.009235894533169415+0.005024147574637895j),(0.00653041898498441-0.01332524402630509j),(0.017268820936361413+0.001569335031298581j),(0.016759732112654836-0.002024027558684386j),(-0.0021707327423072615-0.0135009763790127j),(-0.0009263446812810679+0.00912342742336822j),(-0.003707247337504936-0.004560716648033578j)
"(1.4615384615384617, 0.6923076923076925)",(0.02202873835355306+0.01684465650271027j),(0.02927935899732804-0.006276404304600794j),(-0.004978276217438033+0.005348189206896646j),(0.005956018789336212+0.0008539355561482122j),(-0.007990846442132628-0.0061756340264171585j),(0.014509001903106854+0.0002765539176696557j),(0.006868114495981209+0.01548045774333453j),(0.011045812291237769+0.011843950670701183j),(0.007352261661245618-0.010296653700686696j),(-0.005203265369268855+0.006119386865643563j),(-0.0010036657126014223-0.005255355023273575j)
"(1.6153846153846159, 0.6923076923076925)",(0.0038199782632302786+0.028234766377662958j),(0.01690647476059355+0.020420945462387822j),(-0.006484271174502776-0.002472695005418937j),(0.0015311424635229176+0.005422391739110176j),(0.002341645084765379-0.009444059419873875j),(0.00572948189796625+0.012991270859554916j),(-0.010073081948121345+0.013117705070135589j),(-0.0032755557553993844+0.015190782031287325j),(0.011620013532429436-0.0015277084582691408j),(-0.006947890670960186+0.0013832058730654294j),(0.0021246823704917455-0.004662272727147812j)
"(1.7692307692307692, 0.6923076923076925)",(-0.019382478386835933+0.021070413700309185j),(-0.009747089621888975+0.021848617991483184j),(-0.00019334752890809814-0.006631551837830504j),(-0.004092771595005764+0.00339128719852281j),(0.009260020818940874-0.0016095625535075637j),(-0.009195553545436302+0.010424116653243035j),(-0.015935094609404517-0.0026514185134878317j),(-0.01387706818804377+0.005480033056430981j),(0.008145694762677121+0.007209452748829403j),(-0.005436661986202419-0.0031932997870050958j),(0.004643024925483237-0.002119122362928106j)
"(1.9230769230769234, 0.6923076923076925)",(-0.028213528869432-0.003249050216295915j),(-0.021905139598159998+0.0006062795817239052j),(0.005796745778338008-0.0026454770885872645j),(-0.004513772810664178-0.0022512450736599924j),(0.005043264122607243+0.007574072863844177j),(-0.013040761991813895-0.00391810255755245j),(-0.004933468401751882-0.014992270014224991j),(-0.0116434692679425-0.008365631660555223j),(-0.0004008252084817543+0.010113558877870518j),(-0.0014665195023385975-0.0054775917770811845j),(0.004874740199202469+0.0018482581411140733j)
"(2.0769230769230775, 0.6923076923076925)",(-0.012669939054283602-0.02492974290987847j),(-0.00914407045741421-0.01813014566773549j),(0.004536098439219281+0.004140155853390919j),(0.00022476742175835622-0.004804899923248243j),(-0.0047473677570817685+0.007441863287915988j),(-0.0018329369383555413-0.01322037771689248j),(0.01080913679503356-0.011007190364562774j),(0.000909117815656724-0.013761684992534627j),(-0.007694552941064914+0.005476160123538211j),(0.0027405995255243617-0.004367266355157578j),(0.001903034329476369+0.005046977294703412j)
"(2.230769230769231, 0.6923076923076925)",(0.014272874090934456-0.023410656933343495j),(0.011782949846219923-0.01488984418693982j),(-0.0019468112331292432+0.00560776656467872j),(0.004295889633293134-0.0016612160005287622j),(-0.008478838403127449-0.0013004209367958304j),(0.01104723476354062-0.007022363239515503j),(0.01438956259689174+0.004532527634142265j),(0.011791621929325868-0.006113823230813521j),(-0.008397046967069709-0.0027592422479172005j),(0.004685843641610143-0.0007098287940265512j),(-0.0028399738268634657+0.0048315931243077025j)
"(2.384615384615385, 0.6923076923076925)",(0.026813675734892572+0.00048244180564731287j),(0.01737849982003863+0.00423156037400401j),(-0.00573555713587073+0.0004227179940167254j),(0.0031269724843433766+0.003131748266946896j),(-0.0021752870556412383-0.008060485033218826j),(0.010765628796105039+0.007008968380962468j),(0.0023707837581785824+0.01456972127821866j),(0.010855499091261343+0.006796228217410319j),(-0.0024270970644362194-0.007934431945585711j),(0.0032427163933828164+0.0029763244862495704j),(-0.005782261270502743+0.0006527476854702051j)
"(2.5384615384615383, 0.6923076923076925)",(0.012410966560142322+0.023070480089911576j),(0.0031864290174847543+0.016646875563101834j),(-0.0025922303726212577-0.004944786183686995j),(-0.0015444282916165432+0.003975466346562113j),(0.0063299525839607415-0.005113297617378388j),(-0.0018918869203499616+0.012471159677353984j),(-0.01173106039541791+0.008439204423616318j),(-0.00044641392737887464+0.012356749910383226j),(0.00489771395037612-0.006087000968859716j),(-0.0003839021710393196+0.004109096895755906j),(-0.004005896928667747-0.0044964667156290735j)
"(2.6923076923076925, 0.6923076923076925)",(-0.014009962261608555+0.021396967299544812j),(-0.01318165880767788+0.009314342675788243j),(0.0034031872199310246-0.004230355736894664j),(-0.004116437427671234+0.00018567516911723416j),(0.007060559054461584+0.003634120680900465j),(-0.011926107463587222+0.0033678349320319517j),(-0.012499872144425047-0.006643433244761543j),(-0.010610197422340092+0.005502674768863975j),(0.007343636166308897+0.0007142802376797812j),(-0.0033640454914964637+0.0019787101835365955j),(0.0015427443627027471-0.006010793272322094j)
"(2.8461538461538467, 0.6923076923076925)",(-0.024857389169901604-0.002326708810122558j),(-0.013308023274867232-0.007817082697290544j),(0.005101886963384042+0.0013901336814889339j),(-0.0017739680642873705-0.003574059639800779j),(-0.00045968414336450763+0.007744607179275951j),(-0.007850435566594-0.009314457819098303j),(0.0004589907721089024-0.013866343727859578j),(-0.00964044311733909-0.006392765012276989j),(0.0031627310524838075+0.006231222456615436j),(-0.00337168923005335-0.0015689333298529405j),(0.006041433942385838-0.002007324021275511j)
"(3.0, 0.6923076923076925)",(-0.009133010666400133-0.022599778307733933j),(0.0015921188808079832-0.014724777695656211j),(0.0007512299235218192+0.005102104542524141j),(0.0024773207285296553-0.002974862502312876j),(-0.007109642931962177+0.0026505027015497327j),(0.005167843088357044-0.010808133308520543j),(0.01242600928725039-0.005540976527554904j),(0.0009582689959333824-0.01116721922332294j),(-0.00345079079787221+0.005668538011355598j),(-0.0005316699002157012-0.003527062565150673j),(0.00499581743921675+0.004163258366375657j)
"(-3.0, 0.8461538461538463)",(0.018635287501093105-0.003538843711899882j),(-0.004332753539976756-0.008440669304816526j),(0.0025518482604801555+0.004326612852226775j),(-0.0036336898613587125-0.0005662469714240246j),(0.0097988441838218-0.0020962901532925768j),(-0.003130123921588482-0.018267006415340348j),(0.009919342180898042-0.003221316614785319j),(-0.003748229596501195-2.1304472235328886e-05j),(0.0030559484513154895+0.0038171131171328664j),(-0.005023869995846729-0.007842362799360264j),(0.012135305843135926-0.004636040557042094j)
"(-2.8461538461538463, 0.8461538461538463)",(0.004905683871297042-0.01864216941069917j),(-0.009629885987749658+0.0005108030897537117j),(0.005107891713584333-0.0006106895746292243j),(-0.0020209359726379716+0.0031943455922874156j),(0.002143623895628606-0.010194034041519572j),(-0.01836305920945236-0.005596023529378161j),(0.0024463872556816793-0.009987265072770365j),(-0.0021576628671017926+0.0030785379420812144j),(0.00517347563665557-0.0003850804396374347j),(-0.009695970802952885+0.00022414168678986778j),(0.0016352994713530516-0.013199547653332219j)
"(-2.6923076923076925, 0.8461538461538463)",(-0.014930830387147473-0.012693137265994744j),(-0.003533350342971242+0.009147657322272724j),(0.0015315718198504985-0.005047482318022761j),(0.002191391592042652+0.0032161568221182307j),(-0.008806381512462295-0.006361058603263229j),(-0.01384725446148164+0.014310285328539325j),(-0.006932363125726163-0.0073153988050391775j),(0.0012360075788012273+0.003580799547317897j),(0.002858242888771347-0.004729932350281596j),(-0.005150879744622976+0.00870564831456414j),(-0.011112935807790127-0.00788534277938633j)
"(-2.5384615384615383, 0.8461538461538463)",(-0.018226147776773977+0.00806120591759423j),(0.007018074391706108+0.007091312016305514j),(-0.0041146563654472675-0.003521352178746795j),(0.003941897812422762-0.0007605433457091026j),(-0.009830865785885117+0.005715133101937458j),(0.006489946062257199+0.019637493261793076j),(-0.009672278967638349+0.001613807517164255j),(0.003647237571485343+0.0012086629458694777j),(-0.002248527571120901-0.005468087518152761j),(0.004758183828207332+0.009434855852655404j),(-0.012557007074660568+0.006119702198707346j)
"(-2.3846153846153846, 0.8461538461538463)",(-0.0007350114004129724+0.020260099917357943j),(0.00951273620510241-0.0035565788496523336j),(-0.005014228588692395+0.0024226891548198124j),(0.0008880072891949193-0.004054344598838247j),(0.0012819997062222858+0.011886899534399628j),(0.021168870108049992+0.0037523991402782235j),(-0.004138699500122489+0.008500959835930692j),(0.003313593400149995-0.0021172987211336433j),(-0.006125056875037992-0.0016865943863029395j),(0.010981830423320972+0.0012779392326850761j),(-0.0007712117553115628+0.01430787571294272j)
"(-2.230769230769231, 0.8461538461538463)",(0.018180456714197213+0.00974897367771468j),(0.0006732434534824739-0.01032155496024575j),(0.0002161997547898962+0.0057317594196116105j),(-0.003500615277275451-0.0025004778840846493j),(0.012025794546111019+0.0038844066047444914j),(0.014145361737330359-0.0173016377167857j),(0.004076439421127485+0.008042607826592753j),(0.0006042361309411749-0.004026701483985805j),(-0.005586161688238116+0.003976684336606462j),(0.007587212556659928-0.008755831872679224j),(0.012387123270405389+0.007925990285359057j)
"(-2.0769230769230766, 0.8461538461538463)",(0.017101921200685308-0.012181211671892317j),(-0.009306980947581235-0.004947730693829097j),(0.005509572896193709+0.0021631930733172046j),(-0.0038179006853830584+0.0023295302167392466j),(0.008999900473540205-0.009989860758162758j),(-0.008076565105358594-0.021743856287607867j),(0.008292021392387511+0.0018185588133979131j),(-0.0026319285610577393-0.0033732439625412817j),(-0.0006880378030611224+0.007401952718300768j),(-0.002907109437260829-0.011806420396673801j),(0.013413845732508235-0.00693453404565315j)
"(-1.923076923076923, 0.8461538461538463)",(-0.003299443273325922-0.02111791814705333j),(-0.008502954358198846+0.0065726224322226025j),(0.004327962015785536-0.0043287428395568615j),(0.0006863953146212647+0.004615934812231825j),(-0.005816446312702906-0.013199477113783668j),(-0.02349125204539811-0.004769138209534066j),(0.006389204065806205-0.004616266457395254j),(-0.004526459396443095-0.0006644103808198216j),(0.0054278970320308356+0.006003428642044556j),(-0.01180195811307119-0.004897999773912092j),(0.000893790469474001-0.015485406102485586j)
"(-1.7692307692307692, 0.8461538461538463)",(-0.020697321430343897-0.0067178354711840416j),(0.002533402146621684+0.010667256780847444j),(-0.0023249842588860545-0.005904755711494099j),(0.0047395526767110095+0.001207691367895302j),(-0.015636966001658502-0.0001528843057332085j),(-0.017451206516479613+0.017251000127825367j),(0.0011374515883918863-0.0071388881100760354j),(-0.004227222259556512+0.00264868962515189j),(0.008837059594793197+0.00038807932156559554j),(-0.011663248816908618+0.0066859355944404045j),(-0.013115085983245673-0.009054078808621321j)
"(-1.6153846153846154, 0.8461538461538463)",(-0.015710527592654323+0.015617608984829633j),(0.010984538170464974+0.002141730919346067j),(-0.006594096329963749-0.00022634736923417777j),(0.003089006230784083-0.004126611671932406j),(-0.007300680926494045+0.01556471351648768j),(0.0034815025765617237+0.024409046258562047j),(-0.003503429393100616-0.005586745862440342j),(-0.002012097764352672+0.005173240800665847j),(0.00737366502650486-0.006300916657714601j),(-0.002276186038512584+0.013971566361148399j),(-0.015039905927606819+0.006474292096695625j)
"(-1.4615384615384615, 0.8461538461538463)",(0.00669079280495006+0.021531184126833792j),(0.006634365524526209-0.00930684788414791j),(-0.002947614876948439+0.006220153527735281j),(-0.0028156597437966435-0.004691773650333095j),(0.01235851242901266+0.014779917198292114j),(0.02027265542981253+0.01270276169468085j),(-0.005640314964187853-0.002280791839041787j),(0.0012221216986671455+0.006175405454292452j),(0.0016871506197964343-0.010525445261746577j),(0.009590791992668577+0.011417403459486388j),(-0.0028307671438980884+0.016578733448197415j)
"(-1.3076923076923075, 0.8461538461538463)",(0.022535113495636413+0.004278724757502906j),(-0.005838880408867147-0.010113384756706709j),(0.004762417046985974+0.005413121195206709j),(-0.00578975510423424+0.0009350099000053398j),(0.021513466183773325-0.005430412529559036j),(0.021264720586014422-0.004879244826368494j),(-0.005795620929024279+0.0006721214179364764j),(0.004557065919674078+0.005640543813961119j),(-0.005556374531930763-0.010328430195901734j),(0.01568710401680892+0.0007001692157927474j),(0.012480699543194754+0.011926388694863514j)
"(-1.1538461538461537, 0.8461538461538463)",(0.014765872765307202-0.018045863130018415j),(-0.011882806502384147+0.0011239692429135452j),(0.007211803563065779-0.0023637622720709037j),(-0.0013287766716464872+0.006231998912920556j),(0.0060692064118894615-0.02590350676115571j),(0.011158219637936692-0.014177106570864456j),(-0.005401232330842499+0.0025830799399248175j),(0.007414855812846231+0.00402425643236966j),(-0.011417900507933093-0.005994746350038387j),(0.012134846394063694-0.011207141139357389j),(0.017365210554831645-0.0034060603500943947j)
"(-1.0, 0.8461538461538463)",(-0.008691238830104022-0.022020134958179075j),(-0.004029954946074928+0.011516707900468626j),(0.0006870367590710642-0.008008291088505587j),(0.005966003261332525+0.0037865930022234814j),(-0.02417136051010757-0.023649399162957j),(0.0016882329923993745-0.013335877423415823j),(-0.00556395120003375+0.0036498787789518592j),(0.009646001969828434+0.0019632710787046838j),(-0.014128340183591178+0.0006322079698045832j),(0.0013391048765660075-0.017286367145312197j),(0.007793064610026806-0.0163397158163664j)
"(-0.8461538461538458, 0.8461538461538463)",(-0.02373381354028065-0.0034992924152582663j),(0.008957964931319454+0.00867662887299339j),(-0.0075918230080590276-0.003996437982793171j),(0.006342138186484739-0.005040506296620209j),(-0.04529606415122841+0.003976991226177181j),(-0.0015413755708280912-0.01007859645450096j),(-0.006809501236602339+0.003945905253687095j),(0.011431568210529243+9.277707110432917e-05j),(-0.013539428859928539+0.007402843515605521j),(-0.010568054881053817-0.014735474464914779j),(-0.008173735457487917-0.016554150222406826j)
"(-0.6923076923076921, 0.8461538461538463)",(-0.015334795504543884+0.01878109564775475j),(0.011893830529952968-0.004561725690709193j),(-0.007125548299581043+0.00590315557515413j),(-0.0035678078615580915-0.009196281285400546j),(-0.04265772397219833+0.03489362662554703j),(0.0008482193102392043-0.009172756727979882j),(-0.009089378319986425+0.0028702475915440787j),(0.013082970139488368-0.0010013186690229691j),(-0.010688186957810316+0.012841111729861274j),(-0.017999400177583336-0.0056461176058036616j),(-0.01819910404445767-0.004488588670835032j)
"(-0.5384615384615383, 0.8461538461538463)",(0.007866089262884356+0.02310944222199849j),(0.0009287225372343447-0.01295984418968953j),(0.003030019968129947+0.009660201784678597j),(-0.013515491823383791+0.0015051384900471008j),(0.00338579091464885+0.043152029215617387j),(0.007040700190556362-0.006937251451471431j),(-0.01139174912650994-0.0006021856612601024j),(0.014781546224949437-0.0007514518342528688j),(-0.007027158498408779+0.01646314768361749j),(-0.018727340055789445+0.0053624362391216426j),(-0.015721582399149094+0.01051179506181713j)
"(0.5384615384615388, 0.8461538461538463)",(-0.0015849762381239807+0.019724769089905173j),(-0.01330980375510422+0.00040969164981324353j),(-0.0007788084361044651+0.04419414711339291j),(0.006551438977406557-0.0074318451473171995j),(-0.011360711216378818+2.40619413051936e-05j),(0.014685175378845918-0.0013384539759932433j),(-0.006628692388793075+0.016585157239967358j),(-0.018693364716765137+0.005448425188484336j),(-0.015889455200846257+0.010303041229881012j),(0.007517704726266185+0.014658550934527826j),(0.0015524897552804515-0.012954543859320967j)
"(0.6923076923076925, 0.8461538461538463)",(0.007328956055790412+0.017170380996751097j),(-0.015413421147695228+0.008587954487322386j),(-0.01598952150443205+0.015583015429452174j),(0.007879954242173475+0.0029293920421921125j),(-0.004313010248841122-0.009962873509969774j),(0.007992205530221919+0.012277729130351998j),(-0.017221153682228436+0.004533902499461473j),(-0.01736891061873367-0.007967808888281353j),(-0.0178725638709711+0.0024142921406564636j),(0.004997834919736025+0.014158120220276866j),(-0.0007827352032187416-0.01118886649772363j)
"(0.8461538461538463, 0.8461538461538463)",(0.01219209968939225+0.013462149800201976j),(-0.027688880707941996-0.0014921824907426168j),(-0.01304333220570074-0.008099506429156442j),(0.00014576078823611257+0.007416549645587327j),(0.007119206627058627-0.007598981341974222j),(-0.007173437796869153+0.012597018062891797j),(-0.013451396643107036-0.011429306664037228j),(-0.0068524050267949116-0.01732269994878115j),(-0.015812134195943902-0.006321422874022046j),(0.0014430700230211582+0.013424059263170513j),(-0.0012817883110614052-0.009360283985920407j)
"(1.0, 0.8461538461538463)",(0.014467212023960459+0.011803345878795923j),(-0.02667503012698313-0.024188797925500535j),(0.0030934413563966463-0.012086991809090194j),(-0.006172549578375876+0.0026315804925882715j),(0.009440414281955823+0.003354619090856057j),(-0.01428941819406015-0.0007104505294522842j),(0.0020700418486791004-0.01730033220858114j),(0.007550900881053071-0.016420414483827018j),(-0.009143491258750292-0.013104336841512224j),(-0.002602260141075689+0.011736539640644956j),(-0.0005958163571956561-0.00787290144010454j)
"(1.1538461538461542, 0.8461538461538463)",(0.01460541158519311+0.013939732047297253j),(-0.0023091431721506046-0.03676485038863392j),(0.010793017971790036-0.0010217487033858611j),(-0.004396027440081782-0.004334237833775791j),(0.000688302301546133+0.009640928308331015j),(-0.005640822765646095-0.01291886269668058j),(0.015471085224044171-0.007400013663322053j),(0.016726031382186864-0.005068074665751548j),(0.0004760729312876066-0.014923804345105795j),(-0.006271363792783212+0.00859523113663932j),(0.0007538687761726993-0.006616327831480918j)
"(1.3076923076923084, 0.8461538461538463)",(0.01037325016444558+0.01949765616116282j),(0.02504066990655004-0.023298843384605878j),(0.004344940986429674+0.008726762879064603j),(0.0021543727661885678-0.005330148284200422j),(-0.008269059146187535+0.0043566293202996955j),(0.00897237411191064-0.010583404415914068j),(0.014126525390710245+0.009180025408496016j),(0.014067950698489236+0.009301326582962855j),(0.009243744425883245-0.010406429158041465j),(-0.008467073450959501+0.004074711687239485j),(0.0024055188017224776-0.005243091158660628j)
"(1.4615384615384617, 0.8461538461538463)",(-0.0008481400044177932+0.02368505322930229j),(0.0301856840510191+0.006720261279245622j),(-0.0059510869758376325+0.006681916779963985j),(0.005402408367810469-7.445357937832898e-05j),(-0.0070899132514394845-0.0056353977949415435j),(0.01321775552613857+0.0034007830566802092j),(-0.0006969553369695315+0.016514430174362882j),(0.0012944937767566922+0.016202877807820728j),(0.012894399716253856-0.0013308290021541464j),(-0.008253305346523021-0.0009591289039950254j),(0.003971456035826607-0.0033510512547661325j)
"(1.6153846153846159, 0.8461538461538463)",(-0.016220255781478152+0.01874183524251008j),(0.008995567744933276+0.026456259729427344j),(-0.007855740496737259-0.0027577609847219114j),(0.002059699176061333+0.004680430091021605j),(0.0022329663659485174-0.008503687046691476j),(0.0026103422105625625+0.013164853827031177j),(-0.014375331851442791+0.007478582973028571j),(-0.011783374250422442+0.010311426974008693j),(0.009384633691760624+0.0075972451569195285j),(-0.0054244253558098044-0.0050002068813205305j),(0.004830760857380555-0.0007226821027239279j)
"(1.7692307692307692, 0.8461538461538463)",(-0.025317296397455558+0.001785880723974456j),(-0.017006363678636737+0.018919609220352206j),(-0.00045601372105333196-0.007809567880015962j),(-0.003328764814609926+0.0035506798400705545j),(0.008441854103025734-0.001348382527333833j),(-0.010584150905313316+0.007881840771645294j),(-0.013285023480462222-0.008697945877659386j),(-0.014670709706398142-0.003502250372877894j),(0.0007886726227413599+0.011230320683991876j),(-0.0009158616620181453-0.00652801882016007j),(0.004182734168545432+0.0022886820311465725j)
"(1.9230769230769234, 0.8461538461538463)",(-0.017936225248701334-0.018272275351826277j),(-0.022673646488559303-0.005671089423171576j),(0.006639936013502872-0.0032769317557451447j),(-0.004374321944595244-0.0015879072113047699j),(0.004519251443682171+0.006991128615605171j),(-0.011454755249883174-0.006096708255790903j),(0.0012018620161602567-0.015511369854687878j),(-0.005179615457959683-0.01357950876706165j),(-0.007412262530028321+0.007456421250874995j),(0.00334354470210541-0.0049053367351826836j),(0.001605034714487538+0.004510029108763966j)
