index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(-1.7692307692307692, 0.384615384615385)",(-0.015783362049224807+0.005697459603495537j),(-0.004182200235982381+0.009964506190622682j),(0.00872656143107602+0.004913812350492246j),(0.00010598782299845941-0.009136343601744581j),(-0.00475010900960386+0.0071144067131930725j),(0.006932236786286547-0.005711325388899921j),(-0.011581413977187299+0.003320906668897591j),(0.0094362931599565+0.016475160335637763j),(0.007559362014856617+0.0167567609416814j),(-0.011577619922776838+0.0006368251427637195j),(0.00806635607258802-0.0036880976699515634j),(-0.006364359539926202+0.005754554569279505j),(0.002019052075199966-0.00898713086913376j),(0.007906799666964111+0.006275013685016717j),(-0.005165191357977733+0.009558429603879776j),(-0.010501773945029725+0.0041611656956980075j)
"(-1.6153846153846154, 0.384615384615385)",(-0.0014326711601337547+0.017183663488846285j),(0.007634665830937669+0.008099380297037915j),(0.008379616265786642-0.006126759941117921j),(-0.008550401008291263-0.004265902313800078j),(0.00434269298498647+0.007896487032618558j),(-0.0018823368944161428-0.009254863148470108j),(-0.0021810009062619264+0.01247714130926751j),(0.02081229700328859-0.001995303383464914j),(0.0191219928191948+0.0023580602646569937j),(-0.007201421072608086+0.009195701165816174j),(0.0031679723506100417-0.008668396749647787j),(-9.78373876562134e-05+0.009068923859232322j),(-0.0060737491261491005-0.007568711864729136j),(0.01004498539255025-0.003183374149675481j),(0.005925298083013562+0.009557071097306316j),(-0.001011001650429497+0.011582547666574326j)
"(-1.4615384615384615, 0.384615384615385)",(0.015448981309351299+0.008729615063159996j),(0.010834572679719044-0.003811275425235543j),(-0.002177712028491114-0.01056592038522124j),(-0.00798022825891252+0.006081290128089165j),(0.009550799452189505-0.00010585001643301836j),(-0.009539488966321931-0.0030180254691241463j),(0.010763075352099553+0.007954152172942382j),(0.0077112050073745875-0.022245611202972707j),(0.013162659429932026-0.014996381299992341j),(0.0011694193550940773+0.01171079446965099j),(-0.003478265401254814-0.00904703747494316j),(0.0066524596933685304+0.006981058382230461j),(-0.01025172054096142-0.00033747490556224085j),(0.0033482709406705237-0.010501302158604758j),(0.01165286883290183-0.0002556166702954773j),(0.010170566427567066+0.006335840192895775j)
"(-1.3076923076923075, 0.384615384615385)",(0.014848828458264138-0.010678633890388714j),(0.0009427384013755674-0.011838971777720884j),(-0.010958316776647506-0.002526305680972468j),(0.001969204947069913+0.010399676317046164j),(0.004862983333650749-0.00896471682959138j),(-0.0079775182245245+0.007147726725449749j),(0.012803288755829959-0.00623501998913197j),(-0.019640408166170818-0.019187892260435286j),(-0.003409495811455987-0.019796261577632035j),(0.008060062588592576+0.008822045512609242j),(-0.008620192352377638-0.00563046533725382j),(0.010261315864610222+0.001035577228223018j),(-0.007680057300032513+0.007698702894076159j),(-0.006712032331000221-0.009400994367484124j),(0.006075949941582306-0.010463025793074008j),(0.010627408260168768-0.0063240606626861606j)
"(-1.1538461538461537, 0.384615384615385)",(-0.0035340772716648456-0.018551191102666433j),(-0.01081928722773881-0.00587256853160446j),(-0.007200468676333503+0.009303682208791748j),(0.01077163350809223+0.0031689271229376095j),(-0.005684084803692234-0.00940672333347787j),(0.0018163082032789084+0.011497065512696981j),(0.0009395616461309007-0.015322999493570098j),(-0.03222508842483536+0.0107906021053487j),(-0.015296846468429881-0.01180206434202587j),(0.011578968060592599+0.004361125073380806j),(-0.011047747483953037-0.000732378358165737j),(0.009548070032213142-0.005635824982278946j),(-0.00016767308403238678+0.011556297614708201j),(-0.012107846360945806-0.0006487514641903663j),(-0.005794333063483742-0.011162682539297098j),(-0.0006610792932743216-0.012764196743562885j)
"(-1.0, 0.384615384615385)",(-0.01893091647226442-0.0048273907850081635j),(-0.010143147283472806+0.007799929420656241j),(0.005676682534418552+0.010977852433544873j),(0.008359256377760822-0.008595147734859315j),(-0.0119780993649925-0.0002060482789904821j),(0.01146509285915111+0.005969345287118342j),(-0.013541463721383686-0.010468087123663084j),(-0.014424577569173622+0.043236485819496906j),(-0.017819467030411932-0.004634782231068536j),(0.01310835300528545+0.0014454064740648197j),(-0.011445686231950906+0.0037010128685734866j),(0.005650395544235287-0.010541089558759808j),(0.007890506513980506+0.009438347651855321j),(-0.008819902466884182+0.009195982303341045j),(-0.013011721545842013-0.0014171634630705237j),(-0.011950683127592687-0.005672475631342948j)
"(1.0, 0.384615384615385)",(-0.027773624191744836-0.008832874246231324j),(-0.014424577569173674+0.043236485819496864j),(-0.013541463721383689-0.010468087123663058j),(0.011465092859151095+0.005969345287118325j),(-0.01197809936499249-0.00020604827899045174j),(0.008359256377760827-0.008595147734859315j),(0.005676682534418563+0.01097785243354488j),(-0.010143147283472808+0.007799929420656243j),(-0.012895603800794164-0.002417060475087214j),(-0.01195068312759269-0.005672475631342977j),(-0.013011721545842037-0.0014171634630705831j),(-0.008819902466884182+0.009195982303341017j),(0.007890506513980494+0.009438347651855335j),(0.005650395544235333-0.010541089558759808j),(-0.011445686231950887+0.003701012868573461j),(0.013108353005285405+0.0014454064740648475j)
"(1.1538461538461542, 0.384615384615385)",(-0.025624206989350282-0.018900726412597456j),(-0.032225088424835374+0.010790602105348572j),(0.0009395616461309424-0.015322999493570074j),(0.001816308203278879+0.011497065512696962j),(-0.0056840848036922124-0.009406723333477874j),(0.01077163350809222+0.003168927122937653j),(-0.007200468676333523+0.009303682208791735j),(-0.01081928722773879-0.0058725685316044956j),(-0.003169488916969519-0.012281496940347832j),(-0.0006610792932742996-0.012764196743562902j),(-0.005794333063483668-0.011162682539297166j),(-0.012107846360945782-0.0006487514641904199j),(-0.00016767308403244316+0.011556297614708208j),(0.00954807003221318-0.005635824982278909j),(-0.011047747483953029-0.0007323783581657602j),(0.011578968060592536+0.004361125073380829j)
"(1.3076923076923084, 0.384615384615385)",(-0.007652199310499827-0.031103719165569775j),(-0.019640408166170666-0.01918789226043539j),(0.012803288755829964-0.0062350199891318785j),(-0.00797751822452452+0.0071477267254496804j),(0.004862983333650799-0.008964716829591343j),(0.0019692049470698553+0.010399676317046191j),(-0.010958316776647492-0.0025263056809725075j),(0.0009427384013756496-0.011838971777720877j),(0.009493238097549667-0.007798494812839816j),(0.01062740826016881-0.00632406066268611j),(0.0060759499415824324-0.010463025793073956j),(-0.006712032331000144-0.009400994367484159j),(-0.007680057300032554+0.007698702894076124j),(0.010261315864610229+0.001035577228223116j),(-0.008620192352377628-0.005630465337253858j),(0.00806006258859247+0.008822045512609265j)
"(1.4615384615384617, 0.384615384615385)",(0.01829362577398487-0.024774565936235858j),(0.007711205007374621-0.02224561120297269j),(0.010763075352099548+0.007954152172942382j),(-0.00953948896632191-0.003018025469124155j),(0.009550799452189507-0.00010585001643301055j),(-0.007980228258912524+0.006081290128089164j),(-0.0021777120284911127-0.010565920385221243j),(0.010834572679719046-0.003811275425235544j),(0.010733141803856722+0.0051869242875245995j),(0.01017056642756709+0.006335840192895762j),(0.011652868832901855-0.00025561667029541115j),(0.0033482709406705566-0.010501302158604725j),(-0.010251720540961415-0.0003374749055622816j),(0.0066524596933685+0.006981058382230521j),(-0.0034782654012547867-0.009047037474943153j),(0.0011694193550940205+0.01171079446965095j)
"(1.6153846153846159, 0.384615384615385)",(0.02915333712213479+0.001114742190312601j),(0.02081229700328858-0.0019953033834648297j),(-0.0021810009062619654+0.012477141309267508j),(-0.0018823368944161133-0.009254863148470096j),(0.004342692984986456+0.007896487032618573j),(-0.008550401008291247-0.004265902313800113j),(0.008379616265786646-0.006126759941117921j),(0.007634665830937642+0.008099380297037946j),(-0.00022101268477528523+0.011582892746098448j),(-0.0010110016504295384+0.011582547666574333j),(0.005925298083013472+0.009557071097306405j),(0.010044985392550242-0.0031833741496754137j),(-0.006073749126149066-0.007568711864729155j),(-9.783738765631417e-05+0.00906892385923236j),(0.003167972350610063-0.008668396749647762j),(-0.007201421072608107+0.0091957011658161j)
"(1.7692307692307692, 0.384615384615385)",(0.013335446449962563+0.024112564492568114j),(0.009436293159956498+0.016475160335637774j),(-0.011581413977187299+0.003320906668897619j),(0.006932236786286533-0.005711325388899921j),(-0.0047501090096038635+0.00711440671319308j),(0.00010598782299844813-0.0091363436017446j),(0.00872656143107604+0.004913812350492239j),(-0.00418220023598238+0.009964506190622682j),(-0.010338354264024152+0.004499154759745726j),(-0.010501773945029732+0.004161165695698013j),(-0.005165191357977778+0.00955842960387978j),(0.00790679966696407+0.006275013685016738j),(0.002019052075199968-0.00898713086913376j),(-0.006364359539926258+0.005754554569279478j),(0.008066356072588002-0.0036880976699515517j),(-0.011577619922776814+0.000636825142763682j)
"(1.9230769230769234, 0.384615384615385)",(-0.013747922321609752+0.0221378325608006j),(-0.010294041618760146+0.014162568670716979j),(-0.00762253720935047-0.008620127560002517j),(0.007890039564693904+0.0033971892459031807j),(-0.008103058839243038-0.0009691453386484255j),(0.00795035238985234-0.0036945634627867556j),(-0.0008451345162684776+0.009647659166108196j),(-0.010507237035954319+0.0002112089461903631j),(-0.008172393173251899-0.00734429422816931j),(-0.008158562306701426-0.007361640582102098j),(-0.010511943032188572+0.0001488062675075731j),(-0.0009377749328151035+0.009644038941079206j),(0.008000429524370436-0.0035958567999498565j),(-0.008089228433873387-0.0010887602107891043j),(0.007830615382054483+0.0035145574531325902j),(-0.007494705289291045-0.00869782246842323j)
"(2.0769230769230775, 0.384615384615385)",(-0.024660374432690257-0.0016752925166177103j),(-0.01597615830097407-0.0033687786136912404j),(0.004368405150321054-0.010126279015928791j),(0.00048286209064260597+0.00823749665958938j),(-0.002629478196359613-0.0073622150078422825j),(0.006491374456083887+0.005389124555078917j),(-0.008856169275553057+0.003103952444899507j),(-0.004336704719658533-0.009271229369871972j),(0.0032187264710913225-0.010225783600985042j),(0.0029456844347268804-0.010289364034084661j),(-0.005012970997773407-0.008868415193940245j),(-0.008348545394879964+0.004142366135982647j),(0.007226682885855049+0.004240301089649124j),(-0.003953823218509238-0.006727100295243366j),(0.002073368539383124+0.0080857709179256j),(0.0027993247351730723-0.010983046663274654j)
"(2.230769230769231, 0.384615384615385)",(-0.009266741723136709-0.02162084335764382j),(-0.003230757224492728-0.015012379402215191j),(0.010597467559146569-0.00029944562689065805j),(-0.006918036963260065+0.0039250135546822365j),(0.005241142961572036-0.005386060701579262j),(-0.002038062015658476+0.007881164513946673j),(-0.006281143058773754-0.006598368630886412j),(0.00655092045708196-0.007531285404741387j),(0.010394378597152951-0.0012662992020060992j),(0.010280097356489874-0.0017947555079042329j),(0.005283904477786101-0.008354220122455293j),(-0.007576963249620358-0.004822289906096541j),(0.0005237124431758891+0.008010479797488403j),(0.002952135266105366-0.006885857486798016j),(-0.005152330530378393+0.006310013760505879j),(0.010572877355081497-0.0035711878428276314j)
"(2.384615384615385, 0.384615384615385)",(0.01453826937135361-0.017121682979662513j),(0.011738094385344738-0.008579135113151316j),(0.004543645640925638+0.009152958842889407j),(-0.006332245580347006-0.004361339861154114j),(0.0068766590752856165+0.002284245070946363j),(-0.007739175423495605+0.001442024462913711j),(0.0033434877751475785-0.008202675795437623j),(0.009314900812513148+0.002866681570562763j),(0.005321447564377897+0.008746593304502687j),(0.005929799923383943+0.008281717361429887j),(0.009574574076708475+0.0007534926950178334j),(0.0003081102402181124-0.00866566811976794j),(-0.006174516353708044+0.004620927870553208j),(0.007071312240281245-0.0014597501879473214j),(-0.00794383671133635-0.000639109694032871j),(0.008414022591217846+0.00703369752461983j)
"(2.5384615384615383, 0.384615384615385)",(0.020845535874430672+0.00532491599311383j),(0.012004036832003333+0.006887416409276834j),(-0.0062065429811879805+0.007677785186636599j),(0.0011595551223255902-0.007359634189589102j),(0.0008822142925589641+0.006948791332985151j),(-0.004428310512245619-0.006211693422517218j),(0.00862004442891347-0.0003047153193638779j),(0.0011285997983413517+0.009459192486530512j),(-0.005654208854652648+0.008271878021367425j),(-0.00480230117873101+0.008716173143942029j),(0.0036456027534742387+0.008602173832028643j),(0.007418496529374957-0.003910552129948956j),(-0.006932529448204824-0.0026670845462744455j),(0.0049608288413324425+0.004911777201894205j),(-0.003739146719190485-0.006856681043905739j),(-0.0018011012076967535+0.010611238611608995j)
"(2.6923076923076925, 0.384615384615385)",(0.004059465672346326+0.02026486900124754j),(-0.001353564178921947+0.01316251336577462j),(-0.009257657971962093-0.002378468457683048j),(0.0069386780934512105-0.002046246660528026j),(-0.005713712831976504+0.0036614191561900092j),(0.00366802953472832-0.006433433104172355j),(0.0037126119596263113+0.0075462752406600594j),(-0.008013464672822733+0.004760320269664997j),(-0.009663337085139724-0.0017146103187264535j),(-0.009714043413089984-0.0005850366828806523j),(-0.005832782697291648+0.006983587190314385j),(0.006820469387762493+0.0044127834483659095j),(-0.0012827386732246874-0.0070548994361804215j),(-0.0014250993844520513+0.006616556676127274j),(0.0037578410280161008-0.006678515806489478j),(-0.009937387940233093+0.0035567257542716483j)
"(2.8461538461538467, 0.384615384615385)",(-0.01595625907312361+0.011899777396902006j),(-0.012070141302544036+0.00394254671701475j),(-0.001617665854419091-0.009129023248626635j),(0.004675050344206718+0.005258913272792482j),(-0.005580780591939931-0.0035000153203090206j),(0.007173921964308809+0.000621877980128898j),(-0.005239538343838666+0.006320632880580347j),(-0.0074421615722358265-0.005285238239157921j),(-0.002359928437261554-0.009326811089499894j),(-0.003543220650735857-0.008841113448352157j),(-0.008644747099959493-0.0019914412966785568j),(-0.0005586283804678956+0.007861197012485794j),(0.0052384788520304995-0.004547142680935757j),(-0.006200227227989326+0.0021956528135290507j),(0.007522907876106539-0.00022182800866716752j),(-0.007721289942609293-0.006886662254724295j)
"(3.0, 0.384615384615385)",(-0.01694855022104346-0.009054103898179965j),(-0.008185070818524352-0.009078153201776577j),(0.007429288891846583-0.005093820374741756j),(-0.002712214159162411+0.006295491468643217j),(0.0007783104249378288-0.0063582195348402945j),(0.002364040874125811+0.006601305750429052j),(-0.007730243784969038-0.002148558773402476j),(0.0017800317364999433-0.008767776879106669j),(0.007393247997858192-0.005866504230948828j),(0.006360622089319082-0.006825197614301248j),(-0.002048647648514158-0.00841192868976345j),(-0.00697463480746691+0.003158550836937046j),(0.006357303980100357+0.002188152936388744j),(-0.004933696735249434-0.004084652509489726j),(0.003911845982563397+0.006278068836690298j),(0.0024122490399214676-0.009849484285575286j)
"(-3.0, 0.5384615384615388)",(0.012414723370514913-0.00636651978443284j),(0.0019719094702648197-0.008595055989923838j),(-0.007705805064662562-0.0015496021634265954j),(0.0032621303071236852+0.0060464054432692186j),(-0.0004703438782431048-0.006345018786367092j),(-0.0015156274529776561+0.0068362284492956395j),(0.007107871451441517-0.006107869319254838j),(-0.007869185346557023-0.009684929326675635j),(-0.008719427869296834-0.009209064296583762j),(0.005951906293878004-0.007632885743656128j),(0.00031794446718883185+0.007142586053448831j),(-0.00216341986841678-0.005983227018020813j),(0.004574706959193072+0.005019740756552463j),(-0.00775961767447864-6.521757725395846e-05j),(0.0009214323751358292-0.008690676644156698j),(0.00782626772080429-0.005115461237123236j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.0006484194958534196-0.014201031050402876j),(-0.007191796351662778-0.005396501748360471j),(-0.004645212183355195+0.0065581353114754866j),(0.00703100621133212-0.000504198246204169j),(-0.006133325605039316-0.00226637082503226j),(0.00575259501622276+0.004319857595873699j),(-0.0027812576256250826-0.009266112324246746j),(-0.012543118590333881+0.0033377863821833363j),(-0.012510730870194029+0.003852812368161891j),(-0.003760128627703803-0.009089020626453921j),(0.006335357249953683+0.003561590402537842j),(-0.006382791786897139-0.0014125863278003688j),(0.006879229440035424-0.0013432362497320142j),(-0.003984070020060341+0.006922137655741405j),(-0.007466092169811536-0.004939927061842073j),(-0.0012371350411440247-0.00946115373910388j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.013441547854660497-0.005423672267542057j),(-0.008012956703370589+0.004468856964310431j),(0.004204985456511271+0.007069519750264176j),(0.0024985614565439895-0.0067978331646137225j),(-0.0047487257264750464+0.004769952009897666j),(0.006497858358130126-0.0035466132690833816j),(-0.009928165616206807-0.0012659989759664374j),(-0.0021995440187471253+0.013364974657326497j),(-0.00225631764163933+0.013341668239306267j),(-0.009894239149776959-0.0013766065627599028j),(0.006542400922700153-0.0034461229290443027j),(-0.004820749599168475+0.004697619479042534j),(0.002591258421999224-0.00676787743685125j),(0.004134126316961385+0.0071175747607199165j),(-0.008045704003071813+0.0044185194991663256j),(-0.009245355547638208-0.003079145315022811j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.010749611409972947+0.010157467121692531j),(0.0008449739908123084+0.009331872140159111j),(0.008369291261535294-0.0009970057799920358j),(-0.005314938551327478-0.005224190396873074j),(0.0024251850702790415+0.006503762516296079j),(-0.0005426756580908503-0.007611918225606632j),(-0.005384796295754902+0.008873428406454376j),(0.011809809540685574+0.007864924474578061j),(0.011212292045725913+0.00839195364788833j),(-0.006421619785138216+0.007842525623472025j),(0.0008223109719228135-0.007487062079631242j),(0.001200768958439075+0.0068428344785457776j),(-0.004439420698682183-0.006054726916149106j),(0.008494509174431456+4.8613550563644497e-05j),(0.00011606029548488229+0.009420149371493953j),(-0.006975615718725895+0.007108641254412857j)
"(-2.3846153846153846, 0.5384615384615388)",(0.004832380626265454+0.014308158560277496j),(0.009066709912384376+0.0030880585429198144j),(0.002551858786937089-0.008261979061912117j),(-0.007165986954744802+0.0027676298954952563j),(0.007152798270986492+0.0005416235359966739j),(-0.0073804870066096545-0.002769296756779878j),(0.006153279076430237+0.008869045012965582j),(0.012673002806324428-0.007897344128302636j),(0.01311580037287964-0.006209639890752207j),(0.0031867239600376356+0.009765122192129591j),(-0.005737192094793655-0.005111827873081931j),(0.0064866162041991495+0.0031028774882343904j),(-0.00778733097772177+0.00034472222048835224j),(0.004577933386523137-0.007491460883693881j),(0.008566464543100134+0.004505196009935876j),(0.003369054936314207+0.009614185164464668j)
"(-2.230769230769231, 0.5384615384615388)",(0.015346051308874217+0.0016485404865573842j),(0.0066589494044096914-0.007191131226215024j),(-0.0066913158314661665-0.005843333688770231j),(-0.0004591593673492012+0.007920160016257106j),(0.0036291390533980277-0.0064844610599031184j),(-0.005804885838995506+0.005738080262668317j),(0.011065831597820711-0.002099514891315173j),(-0.002034533144365874-0.01567031141634259j),(0.0008778970973795232-0.015020220949759215j),(0.009986185006790825+0.0028761716286615784j),(-0.007706215093878801+0.001526251071800619j),(0.006621778984644794-0.003448305019366044j),(-0.004326108765761426+0.006861912765173499j),(-0.004091979596252779-0.00811444414738979j),(0.008312110485755305-0.005477635445587155j),(0.010348636505782091+0.0012952862694276509j)
"(-2.0769230769230766, 0.5384615384615388)",(0.008134443875807758-0.01353107988677422j),(-0.003954860993990835-0.00922761547129293j),(-0.008291168168825407+0.003847817472107111j),(0.007261781963273986+0.00383263641922044j),(-0.004505683150840374-0.006267964472340621j),(0.002864239639390735+0.007976303291688459j),(0.002710489577740913-0.011482395747794322j),(-0.01607402731343895-0.0050088952312659345j),(-0.01306101304023657-0.008522378767267049j),(0.00828276942242186-0.006440803412231151j),(-0.003768884081026055+0.007118693436629789j),(0.0014935192261798231-0.0076349002958179864j),(0.003142407251365254+0.007857210722129426j),(-0.009372726546750072-0.0009620989742583231j),(-0.0007186494550541372-0.010224480780020355j),(0.005949263022884569-0.008877569219285593j)
"(-1.923076923076923, 0.5384615384615388)",(-0.009040344035442209-0.013400908556568242j),(-0.010295270849578257-0.0001460992440658988j),(0.0001495250208335022+0.009419800995873424j),(0.006751490976349002-0.005196282404327894j),(-0.007911399020665776+0.001461531388327963j),(0.008790374546607912+0.0008242828787498853j),(-0.00987331270107889-0.007527770620953082j),(-0.012168144940005954+0.013389152378895576j),(-0.014549328845612953+0.00697199368570414j),(0.00011978502374995423-0.01056952914959645j),(0.0029134705134219686+0.007762812479888834j),(-0.005058077138782644-0.006376875050670962j),(0.008525980869245376+0.002375534952139576j),(-0.006212314295793244+0.007559143664450798j),(-0.009503923642781504-0.0046157521475927036j),(-0.005346289634951553-0.009568201472646943j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.016368803413080175+0.002564060703333539j),(-0.004441719788682039+0.009595653995757052j),(0.00894942099308249+0.0038153964150874917j),(-0.001977128510860584-0.00864169248484217j),(-0.002180657277762609+0.00813025403699753j),(0.004718147205365028-0.007938796099136305j),(-0.01153457730080894+0.006294057863024274j),(0.007488220506402638+0.018172560348856073j),(-0.00223741736641327+0.01645566168921471j),(-0.007857188033136522-0.007159593269710726j),(0.007844133699214719+0.003477871091887099j),(-0.008528690916065316-0.0006505737474806192j),(0.007561173251305305-0.005382741387921379j),(0.0027980950365606772+0.009785052552921376j),(-0.00908971660878235+0.006021954580002635j),(-0.011246164952220073+0.00037086634476360067j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.004781834156332051+0.01631408991095031j),(0.0071516292162749195+0.008192404582456769j),(0.007376397903406639-0.0068532137400372445j),(-0.009054745675581191-0.0019146867632065427j),(0.006698344484369308+0.0057819454652376975j),(-0.005367276351534812-0.008090642459005207j),(0.0011121207007466017+0.013961163460841291j),(0.021614160993303728+0.0013470602020489056j),(0.012162124135759006+0.011765911078496625j),(-0.010683554013163203+0.0003404415629347455j),(0.00850246831361071-0.0027651621373597397j),(-0.0068996135565294265+0.005827043889733526j),(0.0009209050969433867-0.009714957363648772j),(0.009968824732664137+0.003611081848079048j),(0.00043341966656988576+0.011256741081830772j),(-0.0050323823859317615+0.010410713558564766j)
"(-1.4615384615384615, 0.5384615384615388)",(0.013031881252786332+0.01162641629745175j),(0.010709830628859149-0.00328651563771422j),(-0.003376627121438409-0.00988574205538839j),(-0.005827957212675094+0.007753751465836979j),(0.008611064446749323-0.003657260250657394j),(-0.010191194924683034+0.001314283250422905j),(0.01420029053277265+0.005027182568840934j),(0.012372610635382884-0.020915641408277667j),(0.016863775934726082-0.0015595897517433083j),(-0.008197531912241231+0.0070134796846129865j),(0.005308319929330821-0.007751297951397876j),(-0.001401093643710547+0.009477362036261967j),(-0.00682034940761475-0.007698398804301803j),(0.009301150243984436-0.0059880376836736965j),(0.010091513441110644+0.005823118773255387j),(0.007002847851784864+0.009614575755155307j)
"(-1.3076923076923075, 0.5384615384615388)",(0.016575836680864136-0.0069229560483121035j),(0.0014135209171426933-0.011475155468227785j),(-0.010825142523797413-0.000985735537357689j),(0.00477441522272829+0.009028373180057224j),(0.0006461017993768213-0.009942049706933326j),(-0.0036816698220854408+0.010338920347797728j),(0.01127978769536742-0.011907253416343253j),(-0.014068669083372117-0.024058984682864763j),(0.011055578947900616-0.01226435547067653j),(-0.003367278686337635+0.010471329143712474j),(0.0003529174826348104-0.009958513581128864j),(0.005000176319980288+0.008898805771083283j),(-0.010835162249732883-0.0007667576117376464j),(0.0012528008846152924-0.011487079897525353j),(0.010765919994892554-0.0054386479057423115j),(0.012144978401426573-0.0015791212387098088j)
"(-1.1538461538461537, 0.5384615384615388)",(0.0010190289973998343-0.01847332171677045j),(-0.010235394774891184-0.00618191872769246j),(-0.005553362146031102+0.00989721843305822j),(0.01080400117022439-0.0004522995964129058j),(-0.00915907017800997-0.005547516568255077j),(0.007991173410112129+0.008789382166687837j),(-0.007090788154544188-0.016744791063971483j),(-0.03237218263307688-0.001569532381824968j),(0.0027396122414652477-0.01550314500046477j),(0.0009568207012954147+0.01137272891251279j),(-0.004377057265342505-0.009726052967551522j),(0.009706842866515183+0.00498487963901261j),(-0.009124422580456419+0.0069793252964845285j),(-0.008209575739496575-0.008861874385992521j),(0.0016553349114735232-0.012385753663466057j),(0.004703018716046285-0.011712766720953283j)
"(-1.0, 0.5384615384615388)",(-0.01664685275017229-0.00932765751613605j),(-0.010187622931508393+0.0070616694988374345j),(0.007087200765954645+0.00955455199656949j),(0.004586216983830599-0.01057554896999445j),(-0.01006446309501302+0.005863473428645258j),(0.012836581370052877-0.0027566053114497996j),(-0.020871811790211282+0.00024409218904865998j),(-0.023694675868455008+0.026659528675926636j),(-0.001270475871490857-0.015161831865444356j),(0.003485804268015449+0.011578243154248543j),(-0.007910428417125427-0.008335786701206405j),(0.011680314968839553-0.00029055567850318616j),(-0.0030522522907723095+0.011763489362225873j),(-0.012630946136240953-0.00010008612440663102j),(-0.009402006067438873-0.008906377644971746j),(-0.00803032019523791-0.010245552245513679j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.016283969070295237+0.011102966165037047j),(0.0023586088192640168+0.012667409846358859j),(0.01223872478772782-0.0026848554781150765j),(-0.007999274289793079-0.009464136745794742j),(3.812848050881862e-06+0.012873422435706217j),(0.00561366760899963-0.013934018308587813j),(-0.008641425165253184+0.02593203120336709j),(0.005253378744774249+0.033960752777806656j),(0.0007755851066223035-0.01548338280959229j),(0.0038259676763982174+0.01242420395214706j),(-0.01017010002040899-0.007102755693352474j),(0.011369958148144985-0.005188277685787321j),(0.004299830074909997+0.012100565975140556j),(-0.009560077735812854+0.009099330512081396j),(-0.013254219659423036+0.0021042049843307373j),(-0.013328469749864895+0.0016717376609297764j)
"(0.8461538461538463, 0.5384615384615388)",(0.0030766743397839403-0.024255969601408644j),(0.0052533787447742765+0.033960752777806635j),(-0.008641425165253225+0.02593203120336703j),(0.00561366760899964-0.013934018308587768j),(3.8128480508619125e-06+0.012873422435706203j),(-0.00799927428979306-0.009464136745794757j),(0.01223872478772783-0.0026848554781150565j),(0.002358608819263984+0.012667409846358873j),(-0.010421502309756484+0.008153801138351353j),(-0.013328469749864914+0.001671737660929741j),(-0.013254219659423076+0.0021042049843306657j),(-0.009560077735812881+0.009099330512081338j),(0.004299830074909965+0.012100565975140563j),(0.01136995814814503-0.005188277685787275j),(-0.010170100020408964-0.007102755693352468j),(0.0038259676763981636+0.012424203952147031j)
"(1.0, 0.5384615384615388)",(-0.0009046705533189807-0.02458675763979465j),(-0.02369467586845501+0.026659528675926594j),(-0.020871811790211272+0.00024409218904867386j),(0.01283658137005286-0.002756605311449804j),(-0.010064463095013+0.005863473428645258j),(0.0045862169838306-0.010575548969994464j),(0.0070872007659546574+0.00955455199656949j),(-0.010187622931508393+0.007061669498837448j),(-0.011563245338603034-0.005520362277011019j),(-0.008030320195237917-0.010245552245513689j),(-0.00940200606743888-0.008906377644971776j),(-0.012630946136240946-0.00010008612440664775j),(-0.0030522522907723217+0.011763489362225866j),(0.011680314968839572-0.0002905556785031381j),(-0.007910428417125413-0.008335786701206415j),(0.003485804268015392+0.011578243154248515j)
"(1.1538461538461542, 0.5384615384615388)",(0.004176516150027062-0.02544817745325395j),(-0.03237218263307684-0.0015695323818250913j),(-0.0070907881545441455-0.016744791063971504j),(0.007991173410112106+0.008789382166687844j),(-0.009159070178009942-0.005547516568255096j),(0.010804001170224387-0.00045229959641286677j),(-0.005553362146031125+0.009897218433058212j),(-0.010235394774891165-0.0061819187276925j),(-0.00012509069940027295-0.0124246442157575j),(0.0047030187160463114-0.011712766720953284j),(0.0016553349114735826-0.012385753663466066j),(-0.008209575739496513-0.008861874385992535j),(-0.009124422580456431+0.0069793252964844964j),(0.00970684286651517+0.004984879639012661j),(-0.004377057265342499-0.009726052967551534j),(0.0009568207012953739+0.011372728912512734j)
