index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(-1.923076923076923, 1.6153846153846159)",(0.009777293799197406+0.007152213275923292j),(0.00501496114486926-0.005793721893187014j),(-0.006704058712855352-0.0027674233606274313j),(0.0019046003173232367+0.006787480564409617j),(0.003191291163921936-0.006592220541528387j),(-0.00797460754779251+0.002763207287201574j),(0.0068082520746951935+0.008103357862582195j),(0.012426524823033537-0.0024584079986294705j),(0.01231789252899104-0.0006516468353446145j),(0.00317207987292117+0.009518305910186235j),(-0.00797174638175936-0.001413392359485189j),(0.0060631179402462375-0.003888069173532145j),(-0.001768970320655167+0.006839988320408334j),(-0.004826203481505146-0.0055234441885440985j),(0.006849927572912943-0.003653332877053658j),(0.005466829984202049+0.006082593076279478j),(-0.0005262407883437265+0.00844637281655919j),(-0.0024185323565078993+0.008198643292452141j),(0.0005712781509347092+0.008394922278447783j)
"(-1.7692307692307692, 1.6153846153846159)",(0.011448547982076035-0.00445030281079417j),(-0.0025408353398835215-0.007351146874379173j),(-0.005716656643579655+0.004682538368779218j),(0.007084162238955746+0.0014399046931384753j),(-0.004593657031976411-0.00603239417054422j),(-0.0013311714775273837+0.00874699182579147j),(0.011066302253890214-0.0017923931460567023j),(0.0058806124054525365-0.01192295753354169j),(0.008683466599123786-0.009029986818328914j),(0.00795668095503716+0.006022242776451433j),(-0.007646134610876578+0.0026917386772638136j),(0.003563766601600819-0.006402075534972348j),(0.0019099937868105822+0.0070058827661095115j),(-0.00727065872382843-0.0020685844233808304j),(0.003350184608303379-0.007247460340340861j),(0.008325262071403387+0.0009343747513729642j),(0.0058447398965656185+0.006352437922141681j),(0.004859482594393864+0.007202221241676289j),(0.007246998071864327+0.0045053825078106855j)
"(-1.6153846153846154, 1.6153846153846159)",(0.002618738043191428-0.012173407575129932j),(-0.007733160138719416-0.0015896491500060708j),(0.0013826631596359925+0.007405046326717688j),(0.00467975395773904-0.005762403143468395j),(-0.00775314903320887+0.0013597652741362833j),(0.00742897359518082+0.005625551436893085j),(0.004681195282647621-0.01097820332551866j),(-0.0055486688201097185-0.012789406298695948j),(0.0010995257474761167-0.012582274982606072j),(0.009800458326842018+0.0012613722915856278j),(-0.0057936188186612165+0.005690616904150369j),(0.0006082868886979261-0.007443052452562785j),(0.004976957024956503+0.005573634622049529j),(-0.007549862331750569+0.0019310385637388845j),(-0.0014249060765115834-0.008085606539051136j),(0.0071689246760661286-0.004710526156818047j),(0.008789917778528448+0.00043015267707595384j),(0.008763378619706795+0.0010523826648768115j),(0.008057353378463743-0.003146733460231743j)
"(-1.4615384615384615, 1.6153846153846159)",(-0.008695548634989942-0.009144739957258036j),(-0.005467361210312615+0.005858161692575827j),(0.0072756964412504215+0.002469887438704761j),(-0.0029602276813076537-0.007037689544176644j),(-0.002529397949662833+0.00779853797781507j),(0.009053241518864483-0.00392857041757559j),(-0.006899330815987485-0.010749144246370473j),(-0.013649020579960518-0.005100826365112764j),(-0.006078728322552696-0.01105142926490905j),(0.009313617551904458-0.0028735285512351966j),(-0.0034690731702605097+0.007370947905093324j),(-0.0020585944276051648-0.007342807899755141j),(0.006963345386425748+0.0032770468765478643j),(-0.006005702050842804+0.005336028821616256j),(-0.005678398885360621-0.006242069584419404j),(0.0028707238227144547-0.008294661926239186j),(0.006865527566147883-0.005765605372258251j),(0.006777149639085255-0.005861270504449461j),(0.002507417059384868-0.008396488541742813j)
"(-1.3076923076923075, 1.6153846153846159)",(-0.012651605301860734+0.0018253935497003874j),(0.0020676722259545814+0.007864681257057115j),(0.00589713976052373-0.005168527936165082j),(-0.00782503492787482-0.0008114674139010941j),(0.005888362518956534+0.006230219603730799j),(0.0013127998156742058-0.010438251377177568j),(-0.013703671104418232-0.000977076723764533j),(-0.014126161758338323+0.005389280598761333j),(-0.010393205116819616-0.006860780292778618j),(0.007787446748436364-0.0055935951671462845j),(-0.001430590949289342+0.00806266444605614j),(-0.004090245780809331-0.006642750930293336j),(0.00788823459209629+0.0008118540145446119j),(-0.0034027444130010154+0.007547090811775423j),(-0.008236662240602665-0.0026937520621388j),(-0.0025059303209308483-0.008615620271424347j),(0.001439914446324475-0.009009957841129141j),(0.00048189960138407463-0.0090746195827495j),(-0.004974144510316362-0.00734401152536494j)
"(-1.1538461538461537, 1.6153846153846159)",(-0.00614115814837148+0.011390616940516447j),(0.007824442360432138+0.002616785045262506j),(-0.0014448925582790755-0.007876425197418678j),(-0.004708869589616579+0.006619655875518759j),(0.008746260171741982-0.002148552339550668j),(-0.008729825338463008-0.0071790752251092j),(-0.010360015398143135+0.010611620500766904j),(-0.00859429975740189+0.012886704207769195j),(-0.0118505830564378-0.002676264037028533j),(0.006337122426752599-0.0069739334455923875j),(-5.791639624602639e-05+0.008251205581731168j),(-0.005448071425643557-0.005846188696199486j),(0.008057605843769558-0.0013533278349734472j),(-0.0005239159833497866+0.008507536149785735j),(-0.008789139360864175+0.0013274612759231225j),(-0.006917494683979863-0.0060049568008515904j),(-0.004595558335577994-0.00805539104437507j),(-0.00607476375256507-0.006916359057415897j),(-0.00890925791140199-0.0010336052764611118j)
"(-1.0, 1.6153846153846159)",(0.005274660331041258+0.011980810388556503j),(0.006669824668902353-0.005052537353183305j),(-0.007617519161561871-0.0029899610797517093j),(0.0034348036576058133+0.007676966055730377j),(0.0027840463803945185-0.009100979808524668j),(-0.011774888577654172+0.003388732807804802j),(0.00020794552738003332+0.01600730327808182j),(-0.0015521487707384704+0.01548910078064643j),(-0.011725299222935748+5.217141595491525e-08j),(0.005593567072785983-0.007393243581727916j),(0.0005179865938503969+0.008320124987921073j),(-0.0062355871238789756-0.005313399412468546j),(0.007861446532631272-0.0029946668485672824j),(0.0020710896475846442+0.008515345693527073j),(-0.007702929586252692+0.004849705586630335j),(-0.009170130504506876-0.0017531995848580134j),(-0.008609354323101222-0.003800933877714733j),(-0.009253941993209662-0.0010277205437520549j),(-0.0068349091852991225+0.00594290850905339j)
"(-0.8461538461538458, 1.6153846153846159)",(0.01273501389452425+0.00358279751548328j),(-0.00021293860924031664-0.008479204365435093j),(-0.0068096611442245375+0.004865359303208622j),(0.008658334359530749+0.0011530654487574277j),(-0.006583831486369269-0.007698997437554595j),(-0.004938788289798922+0.012472365929786854j),(0.010895076567596458+0.013250945865174595j),(0.0034990360569590088+0.014854178917042304j),(-0.011206986853288864+0.0007961848302743279j),(0.0057627194345871895-0.007102968665091402j),(0.00025719678096446216+0.008436765066698472j),(-0.006552124026473157-0.0052539574582237064j),(0.007641088519117587-0.004053779364712237j),(0.004103364113019676+0.008002056289384026j),(-0.005659997295931252+0.007381506913513598j),(-0.009108150161357773+0.00268548193422295j),(-0.009382429722968048+0.0016772086003740301j),(-0.007806103412578412+0.00523722876363234j),(-0.0005136616611588386+0.00911719886519475j)
"(-0.6923076923076921, 1.6153846153846159)",(0.011198631540100725-0.007274749626151194j),(-0.006964064564372703-0.0050328806885902785j),(0.00015727648787671494+0.00856604089047604j),(0.0059568170423555215-0.0068897913996396965j),(-0.010823586598717185+0.0011052607834232215j),(0.0065615295912005165+0.013291654533442308j),(0.016906664898106702+0.0062626282723591145j),(0.0054274333322112105+0.013526265824638822j),(-0.010741207449695043-0.00015439959182658733j),(0.006734895320488104-0.0060571287165131485j),(-0.0008652720853794659+0.00851487632823199j),(-0.0064014276969381395-0.005746008921767654j),(0.0076292087707227445-0.0045352207733172795j),(0.005510891215612083+0.007373188323978307j),(-0.0033370342372942958+0.008874467417290694j),(-0.007315586631352759+0.0062688730647680576j),(-0.0072284916515372+0.0063627991840451825j),(-0.0029809675301553417+0.00898810095030147j),(0.005962071999710256+0.006991914028571787j)
"(-0.5384615384615383, 1.6153846153846159)",(0.0024181210387629083-0.013242282306119032j),(-0.008402723555771612+0.0022458200653903805j),(0.007170554087314577+0.005069164238077841j),(-0.002283379582496114-0.00926818359633299j),(-0.006263108995613147+0.010016723966820788j),(0.015239046622754309+0.006218127155432995j),(0.018300365941940136+0.00024016547702156103j),(0.004502979125132105+0.012868247020775953j),(-0.009971267386762-0.002571821589382657j),(0.008074985808172704-0.0039816180071401575j),(-0.0028130270875689587+0.008213317588239588j),(-0.005660786499901024-0.006730802268413659j),(0.007930405327819186-0.0044265712064235005j),(0.006340714983215601+0.006931604809137906j),(-0.0012309988771101483+0.009556185589190773j),(-0.004653154698077031+0.00856373907487466j),(-0.003379395559604654+0.009095459982441153j),(0.002749770792115698+0.009108736116415795j),(0.00913023386805883+0.0013184615251225704j)
"(-0.3846153846153846, 1.6153846153846159)",(-0.007556064401240476-0.011244959291561465j),(-0.003921005341646404+0.007875104706761376j),(0.00865980879090468-0.00250993574085094j),(-0.00918509995302934-0.004127994076477111j),(0.0035105160395245577+0.01250544375663541j),(0.017843400809213556-0.003311423378646747j),(0.017642420673412647-0.0019260754853461875j),(0.0012256671833429647+0.012566621854031963j),(-0.008009191465135143-0.00586253908304871j),(0.008948710167321777-0.0006693209597831768j),(-0.005330210018444454+0.00700192211200557j),(-0.0041187275445329075-0.007967117699144302j),(0.008508609296492374-0.003662589506843615j),(0.006650859188723075+0.006859572308060712j),(0.0003738552053261654+0.009751428123833917j),(-0.0018897291331812817+0.00964405008948874j),(0.0007983454629993601+0.009713083342195372j),(0.007198102931601178+0.006248426182010556j),(0.007960904503516891-0.004683976876164453j)
"(-0.23076923076923084, 1.6153846153846159)",(-0.013170964285269943-0.003433948013555648j),(0.0029539040597260256+0.008386462042473508j),(0.003961682643167224-0.008392245167703984j),(-0.009781291907627034+0.004373178194826298j),(0.012125115630454528+0.007861681373946015j),(0.016558895287387132-0.010207661238317824j),(0.016484722456450825+9.45170727834534e-05j),(-0.0036823148411188607+0.01111012908914666j),(-0.004054132658094628-0.008730262485095537j),(0.008225134963875306+0.003547479135457923j),(-0.0077546403976357856+0.0043764417772148715j),(-0.0015995152412283443-0.008975823270623911j),(0.00916607464513839-0.002144612488022305j),(0.006446465260999308+0.007222401739731496j),(0.0013543919238079914+0.009753516925721519j),(0.00046984856978285786+0.009862490495808994j),(0.004334578409020315+0.008738805411947822j),(0.009312974296452236+0.001961001263054901j),(0.0037203549323844274-0.008436831201149289j)
"(-0.07692307692307665, 1.6153846153846159)",(-0.012498798299603889+0.005487378520923493j),(0.007934543524538708+0.004210881279404813j),(-0.003228698691321457-0.009026954989339869j),(-0.004425557141700952+0.010635413910324352j),(0.016160021404439198+0.00011393274583719317j),(0.015394260867849084-0.012437157862825713j),(0.01403037907611926+0.005087407818666457j),(-0.008482744518555027+0.00689715674388676j),(0.0016383242229072688-0.009239262450548713j),(0.005011716253090033+0.0074072537462317525j),(-0.008984357073598197+0.0002606457827594675j),(0.001823376665597277-0.009053460869244422j),(0.009527178138850139+0.00017748871011780332j),(0.005657796772419744+0.00796523900838067j),(0.0016731167375376552+0.009755069792182786j),(0.0021877085846227244+0.009636732921090917j),(0.006813265647041169+0.006942007944197544j),(0.009197412676182012-0.002248120634992979j),(-0.001378716468620592-0.009070571094922427j)
"(0.0769230769230771, 1.6153846153846159)",(-0.0071627422602021885+0.011638115073837493j),(0.008914730395482379-0.0017039151639286403j),(-0.00862590119231666-0.004969768947679242j),(0.003037751314923953+0.012150042633341298j),(0.016718552203568934-0.006291512868619678j),(0.016161377355885107-0.009875222424136654j),(0.008503841861308972+0.010407458769269684j),(-0.010309781634653096-6.45299155934026e-05j),(0.007039217761009722-0.005893942638270537j),(-0.0004413935117151551+0.00891178861133178j),(-0.007820409296273353-0.004548250358899099j),(0.005590008757628986-0.007457644206275742j),(0.009069825454362053+0.0031673688418441606j),(0.004164550858793474+0.008893589956894252j),(0.0013201624945775453+0.009819794736727469j),(0.0032070636395711426+0.009313959694093467j),(0.00825993989624276+0.005010156130303895j),(0.007624505104169083-0.0054694476192707j),(-0.005529972972745006-0.0072243682508944616j)
"(0.23076923076923084, 1.6153846153846159)",(-0.00024971094831984127+0.013658248845437222j),(0.006492209151956298-0.0064913398721655295j),(-0.010373734259961328+0.000846195826258771j),(0.009173954240906211+0.010213186727947644j),(0.016817025955164266-0.00893383592903067j),(0.017046909291938032-0.002994732687617725j),(-7.271964415273444e-05+0.012196159757335274j),(-0.00691074416198034-0.006958244907790208j),(0.008979161678859312+0.0006578445227702853j),(-0.006117285892656687+0.006450858054470665j),(-0.003740961832726836-0.00827212996072808j),(0.008560709275544724-0.003812424388366355j),(0.0072614681721107485+0.006352339756273374j),(0.0018719695134853448+0.009651627270064437j),(0.0002932752873443167+0.009874623939996293j),(0.0035511608466790388+0.009112301483141193j),(0.00892856673888246+0.0034061701976357338j),(0.005495024499906152-0.007457256163135172j),(-0.007954482079756032-0.00419141722681852j)
"(0.384615384615385, 1.6153846153846159)",(0.00573866812415232+0.012375132681098532j),(0.0026036335812438674-0.0089377440286478j),(-0.009282363979687121+0.005839839885141398j),(0.01289121299861902+0.007726514183435315j),(0.017954866451819408-0.006883591892429801j),(0.014254895930163746+0.006098225973987689j),(-0.008113888607347826+0.007725159981553994j),(0.000677172928682607-0.009367890026008319j),(0.005481786605099399+0.006935034096508704j),(-0.008833710240537892+0.00041486922603682473j),(0.002256736836225323-0.008799321885263917j),(0.009286696572449075+0.0013880402249624928j),(0.003828812791197532+0.008861135306204615j),(-0.0011639243842103768+0.009735774655576799j),(-0.001378081515805598+0.009714399204537228j),(0.0032504715161607188+0.009108585767838654j),(0.009112260167230152+0.0023701902413172282j),(0.0035015208397000037-0.008409982323810876j),(-0.008784922065649686-0.0011352121340051004j)
"(0.5384615384615388, 1.6153846153846159)",(0.009737895268417243+0.009516138500473158j),(-0.0010347965042419478-0.009419102724011183j),(-0.0072806164823870315+0.009070549704691799j),(0.014546955294649945+0.007085973957476133j),(0.01843347818512682-0.0001893861272245304j),(0.0058441599595121+0.012601461556017995j),(-0.010333557213753076-0.0012911550165256602j),(0.007513801093366027-0.005028938512714145j),(-0.0017894309190402203+0.008498450578857538j),(-0.006332451083669674-0.006085444163045061j),(0.007511799552533195-0.005074048599118536j),(0.006738528237610189+0.006522918174413077j),(-0.0009004995914535577+0.009582841945735969j),(-0.004592603920325832+0.00859394535441981j),(-0.003569819533367283+0.009029178136549555j),(0.002314783727734991+0.009242602158160683j),(0.009026116848460507+0.00198624762746256j),(0.002036709499569819-0.008692240387639634j),(-0.008611032287105887+0.0012683014573825415j)
"(0.6923076923076925, 1.6153846153846159)",(0.011870301006236612+0.006625230731896778j),(-0.0035914813944497997-0.009001163670803357j),(-0.0060298316480183+0.010790806358295593j),(0.014091539743881606+0.009307350485275456j),(0.014638072574313439+0.008808670330735976j),(-0.004985939810283887+0.011531415963740894j),(-0.004713408229181004-0.008566050215189398j),(0.008173366502050299+0.00308658669709291j),(-0.0076923659562824565+0.0036965071787855813j),(0.0004141862299861292-0.008698764000491271j),(0.00888537780743592+0.001575868826109445j),(0.0012343350287598333+0.009258666730934364j),(-0.005777770376893658+0.007626354278806797j),(-0.007682568963056284+0.005843648920245293j),(-0.005982672948568516+0.007477082453729036j),(0.0007521350774482604+0.009324720021863481j),(0.00875711666088816+0.00224851300909562j),(0.0012542312068521677-0.008632177873516483j),(-0.008063608609115563+0.0028027793956362647j)
"(0.8461538461538463, 1.6153846153846159)",(0.01276724680048436+0.004642768980063072j),(-0.004919437028571286-0.008656333119200188j),(-0.006471878729356171+0.011352588110034314j),(0.010355171930799578+0.013480392122093024j),(0.004987194604229632+0.014789617459961876j),(-0.011157833525129788+0.0027721620046918575j),(0.004295677110718956-0.008195083911654013j),(0.0018976953957196112+0.008251187598854863j),(-0.00736356110591216-0.0040156956605982425j),(0.006938289846590243-0.005121380990412789j),(0.004965416743286978+0.007463886051867353j),(-0.005086765620726419+0.007761558526242591j),(-0.009007272722996663+0.0029739199793611245j),(-0.009403368405843568+0.0015767598240326657j),(-0.008088330982443439+0.004822168115355939j),(-0.0013713049994438856+0.009054216957889542j),(0.00825889209540691+0.003092683598594285j),(0.001171346071579209-0.008421436128234846j),(-0.0075941011585358474+0.003508606859074891j)
"(1.0, 1.6153846153846159)",(0.01299756808908728+0.003984443870044146j),(-0.005056595884434741-0.008924811197497415j),(-0.008780565376583201+0.010436118599867292j),(0.0024795931017329606+0.0164003825886571j),(-0.0067047393207880215+0.012563355954280323j),(-0.00793115633190924-0.007089989070467526j),(0.008789320810286279-0.0006234802789935034j),(-0.005803034755541662+0.00582621205429085j),(-0.0008060548440409166-0.008203575861025733j),(0.008195447601871284+0.0023653879962581663j),(-0.0022437737577907313+0.008602244383396077j),(-0.00893925048970304+0.002176463120419073j),(-0.008877795595063688-0.003035360979965186j),(-0.00876376502786383-0.0033867403349007487j),(-0.009167792061169893+0.0011263211358836342j),(-0.0038469218013682765+0.008071462767563688j),(0.007377117145638386+0.004385205301585742j),(0.0017417996057947206-0.00808900128118588j),(-0.007420794119037588+0.0034852655407537673j)
"(1.1538461538461542, 1.6153846153846159)",(0.012764713102704607+0.004757735200240012j),(-0.0038842725699183276-0.009826596471727553j),(-0.012066775621208961+0.007075171004691822j),(-0.007524956731832418+0.013948470745888317j),(-0.012835662875993593+0.0024015620493345897j),(0.0016804454732205585-0.009793634571020155j),(0.004767177916040754+0.00695635139974433j),(-0.0077666113202941684-0.0019226458761862275j),(0.006334024474260175-0.005051373519124924j),(0.002871928788465621+0.007925203967886638j),(-0.00795115785756932+0.0037786679195242734j),(-0.00777185085371208-0.004744648112692608j),(-0.004858044037937808-0.007886311589258576j),(-0.005368500306253045-0.00751966271210001j),(-0.00850273955262527-0.0030735404822087526j),(-0.006250728666670105+0.006069119703963792j),(0.005906896330768692+0.005883499537854261j),(0.0028718419800624058-0.0075158510100466125j),(-0.007547023555571179+0.0027814897925507597j)
"(1.3076923076923084, 1.6153846153846159)",(0.01182130125916904+0.006853208114793595j),(-0.0011489646021972174-0.01078653040995248j),(-0.014073024509004687+0.0006932743593315509j),(-0.014200547319445872+0.004745202181357928j),(-0.008675228007510518-0.008380102600572821j),(0.008748793465392809-0.0033106404949078045j),(-0.0035845393634161256+0.007267570535435602j),(-0.00216521944321943-0.007489954868243437j),(0.007505519408849909+0.0026608128473539954j),(-0.004811424955984359+0.0067929239955913075j),(-0.007822984151584219-0.0038234886620192306j),(-0.0018259938548644823-0.008811942197852154j),(0.0015839013700580452-0.008991447980188185j),(5.008407427648412e-05-0.009070775473770963j),(-0.005721963504709844-0.0067317441581305594j),(-0.007940421435003031+0.002965519075879038j),(0.003691413774000223+0.007198740598362977j),(0.004383890867551868-0.006479372135074958j),(-0.007782130089450003+0.0013871725191583874j)
"(1.4615384615384617, 1.6153846153846159)",(0.009561515925736792+0.0098262253395239j),(0.0031085136840105555-0.010624644016269844j),(-0.011913084319755159-0.007303768961490769j),(-0.012261798929602422-0.006923285497772187j),(0.002141589192752742-0.011018969188597799j),(0.006789518251358542+0.005696061336764523j),(-0.007806445199106672+0.00030737031009159634j),(0.005344079374469757-0.005413926249367513j),(0.0015605116490632715+0.007671022322226633j),(-0.008212621124506304-0.00023202321056485715j),(-0.001665692621176597-0.008441700994840748j),(0.005321089129055479-0.0071138596017157165j),(0.0072298600745583745-0.0053395374400543386j),(0.005530723226761935-0.006965079372923043j),(-0.0011874700500661927-0.008540321595491602j),(-0.008187224698240198-0.0009068415443343483j),(0.0007595657307604942+0.0078091203980993245j),(0.005955612277899429-0.004738992876680053j),(-0.007755319613400657-0.0006832213808223487j)
"(1.6153846153846159, 1.6153846153846159)",(0.005350306525743127+0.01266737703641807j),(0.00790721311820651-0.007952817072529586j),(-0.0043678599400523415-0.01298083793058143j),(-0.002076989552937143-0.013075735865010136j),(0.00986883460290914-0.0036420907208863105j),(-0.001699793328924153+0.008268004826537603j),(-0.003789459996296482-0.006533254898725652j),(0.007142063211231875+0.002051168005966969j),(-0.005741032144095162+0.005126312181102535j),(-0.004191337832095497-0.006938006013422157j),(0.0057729097300222056-0.006234411029789734j),(0.008747893123629589-0.0004974851092300324j),(0.008733591614249794+0.0013634875459710945j),(0.008542580404391022-0.0017079781842075964j),(0.0038200471860524972-0.007489384573738065j),(-0.006468431824799258-0.004707248252518117j),(-0.0025350296089177325+0.007174270263779398j),(0.007085891420367124-0.0021770480410450064j),(-0.006968568270896045-0.0032394824975143888j)
"(1.7692307692307692, 1.6153846153846159)",(-0.0008624899738292635+0.013748837947177017j),(0.011057791754915693-0.0022101751961036975j),(0.005792803859271778-0.011989967922408048j),(0.008854982385244523-0.008784414801026234j),(0.007620015744256005+0.006349742575594353j),(-0.007759579283232139+0.002234262835485029j),(0.003937493887768122-0.0061691514857082725j),(0.0015159477601997856+0.007105820541464812j),(-0.007172782986259854-0.002416659241525379j),(0.003620284017615278-0.00712832132282322j),(0.008308335664859832+0.0011374611738610828j),(0.005779726016355373+0.006416935899784532j),(0.004884230335732969+0.007183847723931978j),(0.007319489412870057+0.004374360883692995j),(0.007380157130388838-0.0035571718845909565j),(-0.002847890395930357-0.007226252238092452j),(-0.0054584665745652265+0.0049697387187328124j),(0.007157492439297571+0.0010222299246750717j),(-0.0049596594323568265-0.005759704625246793j)
"(1.9230769230769234, 1.6153846153846159)",(-0.007848161439655022+0.011324469872106476j),(0.01002305694789868+0.005133165769333212j),(0.012369155673360147-0.003599031241793971j),(0.011546921648298526+0.0023648294016601697j),(-0.001773277514844392+0.009233845499558694j),(-0.005306824080317645-0.005652381577402778j),(0.007071655075549183+0.0006982646106372665j),(-0.0054744752355210405+0.004538057924115421j),(-0.00134936860049112-0.007321852397035439j),(0.007862228681139918-0.0005910122112747602j),(0.0036641012032078177+0.007417534149889381j),(-0.0015358048903805657+0.00836795786889382j),(-0.0020857833966077895+0.00827378613149953j),(0.002187593544516582+0.00805032388535343j),(0.0077562116550027515+0.001880472430324531j),(0.0017552202346681652-0.007334359953231208j),(-0.007032402726632507+0.0013813446926341517j),(0.005652633292298214+0.004235506336536465j),(-0.001605477913091635-0.007357222158210749j)
"(2.0769230769230775, 1.6153846153846159)",(-0.01292221386546815+0.00471001342004704j),(0.003934406993862927+0.01046546333289962j),(0.010223598448359208+0.007067336655069534j),(0.003907115260673488+0.010470893893782416j),(-0.00855004794245426+0.0026599275483561043j),(0.0025681799150577642-0.007012205175417079j),(0.0024674731187017355+0.006456254473374034j),(-0.006405954352065516-0.0027341203615542475j),(0.005691035645074858-0.0046122016651446015j),(0.004447674652515124+0.006376954919058474j),(-0.004134750842701429+0.007034702426779272j),(-0.007521081377784457+0.0036918004937810936j),(-0.007518603792629252+0.0036963061869796474j),(-0.004121666020512001+0.007041616180141902j),(0.004465796140292393+0.00636316063482523j),(0.005672323131953224-0.004633762220074686j),(-0.006418090533551474-0.0027041706129931364j),(0.0025001891923135317+0.0064440901345720345j),(0.00253402278095588-0.0070267931489621j)
"(2.230769230769231, 1.6153846153846159)",(-0.012968260790904323-0.004423484329220039j),(-0.00465516863589057+0.01002106751910686j),(0.00044839429404803225+0.01196887781529086j),(-0.006658694572072065+0.008290863309308921j),(-0.006034089447851263-0.0060732120541716434j),(0.007169666851514934-0.0007812581670943837j),(-0.0045768131486387306+0.004938247823117547j),(-0.00045101904543818434-0.006812556067027666j),(0.006645330236517238+0.0027956754658967397j),(-0.0032479349396244642+0.006944645753658079j),(-0.008041385452025809+0.00029356556512465364j),(-0.007266260819755-0.0039047486901694784j),(-0.007473255214105527-0.0034341883808193183j),(-0.007785712355652139+0.0017466045000448785j),(-0.001058460788041003+0.007498587529365219j),(0.007117060524713237+2.3784558497108222e-05j),(-0.0034547012219000267-0.005828548491600877j),(-0.00160524889531104+0.006582131112592858j),(0.006098568086311965-0.004218752257097579j)
"(2.384615384615385, 1.6153846153846159)",(-0.006638524021206798-0.011896905086430005j),(-0.010414888219763005+0.0031532400769750672j),(-0.009208477019995786+0.006957174647638979j),(-0.010025791581354686-0.0015894296663116736j),(0.0025581434269997716-0.0078050439628753274j),(0.0037263445347710217+0.005903886869438674j),(-0.006287084295508475-0.0018999819851241698j),(0.005776283536063539-0.0033896324539620195j),(0.000615856665677156+0.007070751226496521j),(-0.007537174082652179+0.00059112245518526j),(-0.004433945907228556-0.006580033707308812j),(-0.0009193369014086345-0.0080684056639194j),(-0.0018682462736174061-0.00785393616535129j),(-0.006336046436151211-0.0045548894660950275j),(-0.005875060572787314+0.0044646357995053j),(0.005175332482318094+0.004593879246088906j),(0.0009372707658811159-0.006532576478934918j),(-0.0051913037752210405+0.004157234763360458j),(0.007348428217525535+0.0004917256251392572j)
"(2.5384615384615383, 1.6153846153846159)",(0.0036287627568472387-0.013026002886793255j),(-0.008895433241497538-0.005927029570660477j),(-0.010487107941317247-0.0037191446979471196j),(-0.003315204164434096-0.009136914635949176j),(0.007817073201061535-0.001166683948621791j),(-0.003583195332592414+0.005746453015026916j),(-0.0010014805690910958-0.006336007481533817j),(0.005499565736044233+0.003601977400601942j),(-0.005898164609004783+0.0037502102350051862j),(-0.004125813171564027-0.0062106219336502295j),(0.0032728388152252095-0.007106286822136148j),(0.006079890598142-0.005190120502971932j),(0.005044799484335687-0.006111191083204391j),(-0.000626396379372934-0.007606627242606009j),(-0.007104083439553969-0.0011250796297268913j),(0.0006106842959639096+0.006705857589610035j),(0.004865413742237579-0.0042130638470304314j),(-0.0065357034985071664-0.00015534638093192554j),(0.005171683066119913+0.005173878960823655j)
"(2.6923076923076925, 1.6153846153846159)",(0.011902585715214551-0.00615587573285627j),(-0.0007105264719325219-0.01045721194562688j),(-0.0023471326052604017-0.010478334653184753j),(0.006216437673496612-0.006961198278375593j),(0.004351085346854858+0.0062621147228979195j),(-0.006540286091004402-0.0007284389966007258j),(0.005162847192987058-0.003561145601204093j),(-0.0007942959545920919+0.006408139854041408j),(-0.005940687430533647-0.003480444037304425j),(0.0034164484966515514-0.006512596050057312j),(0.007671905745747104-0.0008119620416532198j),(0.007555974242265098+0.0021986174463523096j),(0.007765848609382194+0.00045492393964407737j),(0.005370355168924648-0.005187648285936479j),(-0.003860969540742585-0.0058558861287323506j),(-0.004184042019304611+0.005049259418278174j),(0.00628052101079551+0.00021844985994699099j),(-0.004657751584328554-0.004438551097851019j),(0.00018002969698847665+0.007263381509673774j)
"(2.8461538461538467, 1.6153846153846159)",(0.012315646067063589+0.004920349159566567j),(0.007883145982705819-0.006575469528371558j),(0.007494824630287273-0.0071736603995153j),(0.008716694512532739+0.0021757412470146506j),(-0.0035950440481892507+0.006438071334159322j),(-0.0020917011117202082-0.0060538102001563236j),(0.005318895374392251+0.003064262013997037j),(-0.006003718888862626+0.0020559048713942128j),(0.00040610732885640484-0.006772333157083662j),(0.00725443715236021-8.757894141902426e-05j),(0.004507820570660948+0.006128574281787881j),(0.002192059276616222+0.007430762038264802j),(0.004049754074237893+0.006475594408175483j),(0.007240714281181949+0.0009805920658022534j),(0.001824202882459072-0.0065961012431637305j),(-0.006376043584667086+0.00044553094326230255j),(0.004218228553601264+0.004466516640732844j),(-0.0002356403365903481-0.006334025786177589j),(-0.005035407822113912+0.0051664763963322384j)
