index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(2.8461538461538467, 1.6153846153846159)",(0.015432398485179515+0.006495241855122972j),(0.01169790205352656-0.009774505221973009j),(0.01119857344797604+0.002980827518244879j),(-0.006333196187063932+0.0012147132805407326j),(0.00523484413954021+0.000502213425548221j),(-0.006643384456327169-0.0014890152800068651j),(0.008373381587482066-0.00387721161493309j),(0.006536714596619484+0.008834125436538973j),(0.005790862254228891+0.009487478138669998j),(0.009387350585274734-0.0016732635258295357j),(-0.005818957488457148-0.004110264300158446j),(0.004515541340971116+0.0028761292305887584j),(-0.005855918775338006-0.0015324076156392923j)
"(3.0, 1.6153846153846159)",(0.004566015468630568+0.016087005570039385j),(0.014147135018338048+0.00448843319075301j),(0.0024439914741494267+0.010813941540751234j),(-0.003694582160015323-0.005008274553270631j),(0.0017464030718396925+0.004855912483026719j),(-0.0015647894196379583-0.0065570138030127435j),(0.007268495536268533+0.005557208864920778j),(-0.0042639120490943335+0.009986701381740395j),(-0.004568612846559651+0.0098960086143702j),(0.006852398631864277+0.006212018913109545j),(-0.000725610070908054-0.006803345726254667j),(0.0009945515173508594+0.005092201745065883j),(-0.002881962112545884-0.005371729326456789j)
"(-3.0, 1.7692307692307692)",(-0.006598925893149123+0.013156659539900329j),(0.007613300283119308-0.0007452813683664105j),(-0.005522868150651701-0.000334161770942729j),(0.0051186045002641085-0.0013116561490227416j),(-0.008343388243143757+0.002078913522235955j),(0.0069122455830882+0.01204822372172955j),(0.0037842107430915532+0.012464822277315572j),(-0.007193997542267085-0.002437564605854467j),(0.004562243661823232+0.002261069614910496j),(-0.004374497313270567-0.003920182319820519j),(0.00749163067492307+0.0032206622963258393j),(-0.005955911204686137+0.008379779670132828j),(-0.010018401123447538+0.0045664472632079185j)
"(-2.8461538461538463, 1.7692307692307692)",(0.008192370003924428+0.012387988314974663j),(0.002878827327031754-0.00714306310856412j),(-0.0027738201049755545+0.004865223004481017j),(0.0010967885473967148-0.005324412279849271j),(-0.002081156054829759+0.00873634350636918j),(0.014407884629604609+0.0003750639423246772j),(0.012229982373005956+0.004635456380506724j),(-0.006586629765028019+0.0035304304553842973j),(0.004902701191921981-0.0016294097134260303j),(-0.00609957210566955+0.00042994028784288675j),(0.007598769754934273-0.0036874653615237025j),(0.0032056268149295727+0.010025649624811903j),(-0.001652754013351893+0.011042131302806388j)
"(-2.6923076923076925, 1.7692307692307692)",(0.014958860285693407-0.0008259526912034487j),(-0.005005054852729595-0.005917869770759147j),(0.0031608629534110723+0.004707661216592629j),(-0.004423343907718397-0.0034408576018592416j),(0.007077765625669904+0.006200457214681787j),(0.008322138871401994-0.012443354699470137j),(0.011332513124056984-0.00654273326115728j),(-0.002118564275635127+0.007023960572911664j),(0.0025231058302333685-0.004614762398900332j),(-0.004232431930239774+0.00477301726482737j),(0.0024323889813705406-0.008410197798831787j),(0.010127269834405159+0.003687199620811474j),(0.008392000486322744+0.0075967077843820275j)
"(-2.5384615384615383, 1.7692307692307692)",(0.007006655363976005-0.013383868704038196j),(-0.007624135514006718+0.0016314548124026385j),(0.005697753125371578-0.0007209723665054096j),(-0.00522126048226054+0.0025035803592663463j),(0.009270034060705742-0.0034564320803994898j),(-0.006033706499376877-0.014341671611372996j),(0.0025068732597016063-0.012791410296464809j),(0.0031649255601250786+0.006454264599016896j),(-0.0011448857791925924-0.005251762294215375j),(0.00014097494812740236+0.006668255208609974j),(-0.004620306979164752-0.007817458940709678j),(0.009428921799571239-0.005734295398725743j),(0.01115436222440815-0.002682956740731455j)
"(-2.3846153846153846, 1.7692307692307692)",(-0.007852807537193585-0.01304519386752864j),(-0.0022163310814542732+0.007519169147685237j),(0.001963843412868213-0.005477847771627032j),(-0.00012531368181576495+0.005997796797793288j),(0.0015426781885975087-0.010328404846252318j),(-0.015825833525650392-0.003344496708793373j),(-0.00753319321698811-0.010488550730185432j),(0.006457168489272386+0.002787922461390002j),(-0.004293070813990505-0.0034662585499462125j),(0.004695337114020408+0.005175491640484491j),(-0.00914051711032153-0.0022926423302895966j),(0.001654302352630122-0.011176916227376783j),(0.004268790039945759-0.01080961157575067j)
"(-2.230769230769231, 1.7692307692307692)",(-0.015336470632087738-0.0002301730444609594j),(0.0055376813428114+0.005601205202757392j),(-0.004025721050959938-0.004311890892236039j),(0.005485372493822749+0.0029634903668942056j),(-0.008702925561492752-0.00684321971361521j),(-0.012547372246381859+0.011182302435143938j),(-0.012515179902561215-0.002209658427689355j),(0.006658159899416079-0.0017222169784812094j),(-0.005686655044503756-0.0002509681931441737j),(0.007251018190496954+0.001110520085103624j),(-0.008493229732204632+0.004855098064967893j),(-0.007544735142567233-0.00876489038701324j),(-0.006330816105655714-0.009917957866330018j)
"(-2.0769230769230766, 1.7692307692307692)",(-0.008503832383349523+0.01288755423179285j),(0.007627355954689544-0.002088814386570374j),(-0.005767575578526488+0.0015924605269527002j),(0.005391899067496158-0.0036361705582028817j),(-0.010993070480184837+0.004271698440435203j),(0.0010360255853509813+0.01740423936760615j),(-0.010589039648883174+0.006469018129216056j),(0.0043819919334735224-0.005106590985587213j),(-0.005047109348980892+0.003062264620986626j),(0.006792949521575012-0.0036544594090642674j),(-0.0031459991932188285+0.00965805850452861j),(-0.011828666356063987-0.00028426639268562954j),(-0.011870227386944663-0.0008839971326503376j)
"(-1.923076923076923, 1.7692307692307692)",(0.006141511344301206+0.014264631037832962j),(0.0019940579631104985-0.007678193106481277j),(-0.0013227082664390892+0.0059274742410797615j),(-0.0006927777124831027-0.006777966034486493j),(-0.0022940036209583062+0.012420029248895698j),(0.014350561792577843+0.01091082371989345j),(-0.004195514295746432+0.011248626882332169j),(0.0010442404663085214-0.006516147547309964j),(-0.002873868534566677+0.0054444055711489565j),(0.003687182020193345-0.007237218313433087j),(0.004016677006429758+0.009750345912451679j),(-0.008528727567641206+0.008579607162455451j),(-0.008060897505688185+0.00892949033166012j)
"(-1.7692307692307692, 1.7692307692307692)",(0.015329289279666026+0.002926712666018142j),(-0.005618959964377858-0.005622993372385985j),(0.0046509004905445975+0.004054662645201858j),(-0.006605896064394112-0.0028007151386862245j),(0.009858084711914301+0.009371920105496907j),(0.018294865968898823-0.0029781123083359234j),(0.002755127620135025+0.011164117572897855j),(-0.0020869175396158214-0.006157133317900079j),(1.817308650865661e-06+0.006455096785380485j),(-0.0007881062655300557-0.008524868236816037j),(0.009561925336527676+0.005322219161652572j),(5.094619726031309e-05+0.01235739586310613j),(0.0018999930959422446+0.01199325535202439j)
"(-1.6153846153846154, 1.7692307692307692)",(0.011235075046188541-0.010915266125511934j),(-0.007724755946639414+0.0019034943724309j),(0.005903884209485213-0.002129839253250299j),(-0.006039768024845238+0.004618705917646644j),(0.014431699768839974-0.002966445797871874j),(0.011560709671857867-0.014941180360605929j),(0.007548916273469356+0.007863119421613484j),(-0.0043552347115450715-0.00475610805898691j),(0.002826189043030454+0.00618785897201698j),(-0.005169776972825491-0.007401406132234897j),(0.011254942730838467-0.001447624287643783j),(0.008707789917120484+0.009117627563978048j),(0.010473910423796362+0.006330897675531968j)
"(-1.4615384615384615, 1.7692307692307692)",(-0.0022190698287711287-0.015544044000921678j),(-0.0024663627378657196+0.007558851292403137j),(0.0011034222282186622-0.006298900786467307j),(0.000957887467756003+0.008061273463400069j),(0.006891478126215572-0.014490715884317638j),(-0.0003629956653116728-0.019002848123877973j),(0.009547516718519413+0.0036871721865583j),(-0.005690747960887143-0.0030502080059938382j),(0.005139816599780608+0.005042585738512083j),(-0.008387351641278847-0.0045024611619120525j),(0.008800841556086764-0.00778963564047457j),(0.012801065120057634+0.0010387352080556491j),(0.011753198647245994-0.0036689058486260987j)
"(-1.3076923076923075, 1.7692307692307692)",(-0.013733102282926618-0.007639113678130251j),(0.005005109599168965+0.006155325630283033j),(-0.004962361967925117-0.004245163598762105j),(0.007918120243304568+0.0037149017364034504j),(-0.007327309746990624-0.015946769973753553j),(-0.010739840059098647-0.015407788828425981j),(0.009540005218667234+0.0002590083774014932j),(-0.006353087810429321-0.0015382132015617598j),(0.006801875632375294+0.003493741918534166j),(-0.010000144803471332-0.0007668568086044288j),(0.003497216488554538-0.011638699474765075j),(0.010681664417820258-0.007509746801502605j),(0.005356721861366731-0.011138427878641756j)
"(-1.1538461538461537, 1.7692307692307692)",(-0.014516362568843161+0.005980744741795707j),(0.007868427384459614-0.0007236606964788948j),(-0.006369213020566524+0.0020474120662300746j),(0.008138701907213327-0.004950174651274605j),(-0.018191867285766633-0.006211449530785469j),(-0.016112421612945415-0.00831959784210183j),(0.008685401478425303-0.0018421711458121708j),(-0.006680652110232872-0.00047061345220706676j),(0.007901214838735564+0.0019450534141336089j),(-0.010127288052045654+0.0029586511496840517j),(-0.002701718341521427-0.012244439560597654j),(0.003926064769724758-0.01264803783579905j),(-0.004155944361322141-0.011655247764185922j)
"(-1.0, 1.7692307692307692)",(-0.004738208110632093+0.01491996894547306j),(0.00390765805242294-0.006813950125567925j),(-0.0017913449735579526+0.006647667299188927j),(0.0008037706430997771-0.010477509609856446j),(-0.0193186495017728+0.00818062409230286j),(-0.01692799778424075-0.001905911363306471j),(0.007841935094516292-0.002702784893251316j),(-0.00694054773085865+4.7425699841472684e-05j),(0.008636645196546335+0.0006829359989748451j),(-0.00922066364297319+0.006131121166219809j),(-0.00809116123970891-0.010050039616817752j),(-0.004164668117781696-0.012729438632485999j),(-0.011011759208632333-0.005590927413224315j)
"(-0.8461538461538458, 1.7692307692307692)",(0.007947727832321196+0.013393604512120488j),(-0.003124215813680152-0.007139911224311339j),(0.004623842000046259+0.005427832977546933j),(-0.008616832003085152-0.008004631168665498j),(-0.011703921366201747+0.01935537305243545j),(-0.01544903133636591+0.0018014382551024876j),(0.007398569879909363-0.002584986680927701j),(-0.007262255550261339-5.1162998488563094e-05j),(0.009214146869405223-0.00010272467031914057j),(-0.007830159656043592+0.008538199857638347j),(-0.011714334282225467-0.006154391353604135j),(-0.01049100705262908-0.008494928293160297j),(-0.01188992278736547+0.003072475888466073j)
"(-0.6923076923076921, 1.7692307692307692)",(0.015066025457663494+0.003457767548239397j),(-0.007469781784569374-0.0019478312920965812j),(0.007433593883150742-0.0005087299615410983j),(-0.013316834536218776+0.0011414426770820069j),(-0.00107920559499573+0.0237744983891366j),(-0.013594297295059942+0.0026990568798867607j),(0.007351373292293776-0.0016434744750368966j),(-0.007603300096859575-0.0008483411687767857j),(0.009772279258277842-0.00027247720530351635j),(-0.006446086664524638+0.010208876138004128j),(-0.013406858273720946-0.0017375182828607452j),(-0.013392872408463503-0.0020700788007694468j),(-0.007211019979978889+0.009791018303707997j)
"(-0.5384615384615383, 1.7692307692307692)",(0.013078094852163108-0.007948745467118754j),(-0.006249731746229447+0.0043911386953108655j),(0.004542767861342986-0.0064422649231437356j),(-0.010342276763138383+0.011407976003074518j),(0.007124291554491648+0.02301477206552253j),(-0.012085427116202807+0.0014734458186314978j),(0.0073845526278554655+0.00010261006276718008j),(-0.007718843241099341-0.0024122824633046507j),(0.010327145654653785+0.00029747889441393777j),(-0.005433714037302096+0.011285437028933074j),(-0.013554960361576697+0.002311499936560906j),(-0.012840016819620857+0.004309091786675491j),(5.590372719466324e-05+0.011982249427371229j)
"(-0.3846153846153846, 1.7692307692307692)",(0.0044080386677533044-0.014458053741198847j),(-0.0010068270234590369+0.007491663981514854j),(-0.001814395459682168-0.008281581726767925j),(-0.001756266876669548+0.017788236480406908j),(0.010532589032013848+0.0206657831525957j),(-0.010630462303871034-0.0011428564844852668j),(0.00690887956267164+0.002587261337341801j),(-0.007158779484075072-0.004675886607871828j),(0.010728562849676312+0.0017102491697004196j),(-0.00503152386005247+0.011907808273717364j),(-0.012779635112555763+0.005511919261534564j),(-0.009878908020719782+0.00915344900625357j),(0.006593403543535358+0.009718048988268882j)
"(-0.23076923076923084, 1.7692307692307692)",(-0.005582232609549026-0.013809030476211383j),(0.004474867667823153+0.006017035805122518j),(-0.007678482458442886-0.005259929777248066j),(0.00803269836826341+0.019014095555554892j),(0.00930594385889783+0.019031280738176254j),(-0.00843420579648973-0.004401392603943549j),(0.0051935082831471285+0.005381689330682627j),(-0.005367051605633077-0.007248122643663132j),(0.010636522613875557+0.003983837353037499j),(-0.005371464770390256+0.012131261062374752j),(-0.011689627088886961+0.007725252923901429j),(-0.0058765111694947655+0.011951806849646893j),(0.010372258024649802+0.004829504418752599j)
"(-0.07692307692307665, 1.7692307692307692)",(-0.012402126599781486-0.007799354071792693j),(0.007300434425357851+0.001638969731598332j),(-0.010438817139736663+0.0006060998614480773j),(0.015499503614622679+0.01733360268966197j),(0.004573188989654945+0.017969554888905722j),(-0.004778319586406837-0.007212699745514179j),(0.001773431399664006+0.007446296821922558j),(-0.001964028634171867-0.009265752597238188j),(0.009553431840423607+0.006926651727657257j),(-0.006485785053498889+0.011881438859637085j),(-0.010749520161073053+0.009011319150450706j),(-0.0019641139540224153+0.01294511032935104j),(0.011064962546414208-0.0005081395428011234j)
"(0.0769230769230771, 1.7692307692307692)",(-0.014394858171044123+3.43625533317498e-05j),(0.00690750236016304-0.0030354002322832826j),(-0.009923114890677005+0.006754116708085691j),(0.019118034137293332+0.016135423348843075j),(-0.002113224564476092+0.015717213244270212j),(0.00025684415349130907-0.00805623808412464j),(-0.002900550045780617+0.007316854653758434j),(0.0028050908309803202-0.009485999275861526j),(0.006965318926214388+0.009992429420743628j),(-0.008280755492137623+0.01094993464942899j),(-0.010241427836458426+0.009487862268375778j),(0.0011864237158560795+0.01273787872709212j),(0.00951933060482185-0.0047831313945005845j)
"(0.23076923076923084, 1.7692307692307692)",(-0.012427096644640756+0.006751674344327938j),(0.004445070710661721-0.006326273664040922j),(-0.007601272946344867+0.011717209515244546j),(0.018389930763916616+0.017462254095067124j),(-0.008417505868977932+0.010587870553530051j),(0.005182266869604337-0.005657971315226463j),(-0.007048181350466651+0.003992288598169211j),(0.007686454850212243-0.006808434885079015j),(0.002624895440926047+0.012213646775196464j),(-0.010479026243078105+0.009042397304669898j),(-0.010273852778946636+0.009234793390507683j),(0.003325374437471818+0.01196852126711452j),(0.006953716344174296-0.007435694297666279j)
"(0.384615384615385, 1.7692307692307692)",(-0.008457097249295279+0.011047302862941017j),(0.0014053354861101384-0.007967750364181729j),(-0.005392266302510043+0.01530450669299825j),(0.012865298946819764+0.020555451436739328j),(-0.011358390315326681+0.0026934695370916563j),(0.007418626258340457-0.0003334121961737704j),(-0.008122612060814178-0.0018163479322791435j),(0.010528533526233138-0.0011661503801057534j),(-0.0030761847416910944+0.012356864452503915j),(-0.012559822240703717+0.005896417672160401j),(-0.01079774629338848+0.00825439024897662j),(0.004468769383609294+0.011123812423505353j),(0.0043738555132237095-0.008625055514695565j)
"(0.5384615384615388, 1.7692307692307692)",(-0.004266961851772756+0.013044723567142927j),(-0.001230631485453115-0.008574238312696094j),(-0.00500659173368885+0.01779390067561148j),(0.0029096439553327022+0.021993306709188434j),(-0.008830108522196222-0.00523381120701086j),(0.005071794429609175+0.0052107054739081796j),(-0.004574321954959126-0.0071957609355441975j),(0.009232959518657635+0.005723703431191712j),(-0.00883856965109892+0.009404438074211322j),(-0.01375604272396677+0.0014725698930383837j),(-0.011610960219649939+0.006486231772358743j),(0.004738832733597911+0.010480538702597639j),(0.0023592087361186368-0.008830399712543116j)
"(0.6923076923076925, 1.7692307692307692)",(-0.0009221048077432525+0.013566751047768544j),(-0.0030503720270739147-0.0089553966488009j),(-0.007605368107804792+0.0188683307577354j),(-0.008534394391698402+0.017855666587913804j),(-0.0017332059163528383-0.00904321491252165j),(-0.0008536501307968025+0.0071223723044176596j),(0.0022414582763192023-0.008409845957791113j),(0.0033284404822775944+0.010567540714046638j),(-0.012590546908551842+0.003285321054394938j),(-0.013183646738448226-0.003822226738650962j),(-0.012356724068888693+0.003873003218819017j),(0.00425939728119082+0.010118151505985521j),(0.0011169233823443425-0.008534604722421865j)
"(0.8461538461538463, 1.7692307692307692)",(0.0011615132409431433+0.01349776437934571j),(-0.0038551698960343135-0.009722573308444069j),(-0.013116792206718813+0.017023245104884507j),(-0.015931871664070174+0.0072361459560670305j),(0.005526582908642472-0.00634016671512633j),(-0.006159955929615909+0.0035466111022841766j),(0.00797968412597082-0.0038287095546058396j),(-0.00485323925937546+0.01014284055616186j),(-0.012254117644871072-0.00451135051349339j),(-0.010152785664581238-0.008987409654072387j),(-0.01254307637499455+0.0004685575062087969j),(0.0031186223938631645+0.009953716305982158j),(0.0006350392992909816-0.008066481123009653j)
"(1.0, 1.7692307692307692)",(0.0019049514098205007+0.013447990283243432j),(-0.0033211502912938017-0.011096267494061505j),(-0.019241056897997853+0.010332441902051459j),(-0.014467865087658426-0.005561943747042634j),(0.0077626773568283975+0.0007642648079176148j),(-0.006395631961048205-0.0029905259470808703j),(0.008087886648777949+0.0038749225053324532j),(-0.010723858210693795+0.0037540138349279107j),(-0.007009972988848386-0.011008521270293779j),(-0.004617176401691304-0.01251773057071452j),(-0.01162153805030309-0.0034367866143921438j),(0.0013887429255984446+0.009776951160848757j),(0.0008157688627334924-0.007565907827299998j)
"(1.1538461538461542, 1.7692307692307692)",(0.0012906127615125622+0.013640526820817478j),(-0.000939195006885671-0.012689725130131094j),(-0.02148145634118335-0.0012155696302503034j),(-0.0045836010429072425-0.013052226791741613j),(0.0034181216112366313+0.006476036997411561j),(-0.0010392558689253971-0.0069435335715185694j),(0.0018254255322843252+0.00887178515791889j),(-0.010126760170242291-0.005317016527668128j),(0.0015997565286575443-0.0128989998251675j),(0.0024287713834486484-0.012857477421664343j),(-0.009154018883278162-0.007227217817023617j),(-0.0008152452620161115+0.00928902032963491j),(0.0015421746321580086-0.0070088739048319365j)
"(1.3076923076923084, 1.7692307692307692)",(-0.0007425053121221529+0.013875380444533698j),(0.0035936263768243447-0.013297323301935143j),(-0.01569065165812316-0.013560119517044073j),(0.006871920692757269-0.010402278577254656j),(-0.003499755998653594+0.00599392531556079j),(0.0052791400221974556-0.004572938922978544j),(-0.006160424566787714+0.006726760713006116j),(-0.0027075790797472608-0.011152936677608978j),(0.009694267986427932-0.008519955277374088j),(0.008915493325512794-0.00918001448769992j),(-0.005056175004878708-0.009988270947416783j),(-0.0032619222378869528+0.008164084946122719j),(0.002679103656622283-0.006251621511251608j)
"(1.4615384615384617, 1.7692307692307692)",(-0.004184887856142569+0.013512251778825549j),(0.00955835700203616-0.011099799195100821j),(-0.002255981900489417-0.019588291164793378j),(0.011346340110015004-0.0002615459996995943j),(-0.006628328308399334+4.58330393295433e-05j),(0.006618728324349643+0.002112309402989375j),(-0.00907862325831453-0.001236435195868478j),(0.00682922634294931-0.00923353125248159j),(0.012773574057336394+0.0004877474346599218j),(0.012295701330264927-0.002174986455860698j),(0.00016493589168551991-0.010723401193834014j),(-0.005549480509175699+0.006151935697806j),(0.004029741692650473-0.005086742913420682j)
"(1.6153846153846159, 1.7692307692307692)",(-0.008635892255246396+0.01155973859558884j),(0.014541553907340202-0.004763165478962971j),(0.01197612206132057-0.014243842996678434j),(0.005865021701123359+0.008624810845134081j),(-0.003193828219269612-0.005508640189901104j),(0.0015388600177949877+0.006735581805105475j),(-0.004020038670774236-0.00825704118645845j),(0.011458431678345149-0.00041182990063386697j),(0.008552767447716707+0.009299415313239993j),(0.010744103901716633+0.005698478155761129j),(0.005331083888165272-0.008766108988670987j),(-0.007117689250243169+0.00321937865337218j),(0.005280304467696442-0.003326650948705338j)
"(1.7692307692307692, 1.7692307692307692)",(-0.012920721319152235+0.007059573071579945j),(0.014977993610788637+0.004804488797961825j),(0.017509489897190086-2.6804494841585374e-05j),(-0.0039855441551670335+0.008807313306773517j),(0.003161960811060946-0.00526946273710845j),(-0.005044761502128702+0.004660786920393999j),(0.004761224024488429-0.007857990957640702j),(0.007255103972458663+0.008825735846584692j),(-0.0009041465819497844+0.012433637861352157j),(0.004448167499479764+0.010960635201985298j),(0.008833015754885784-0.00426111481817748j),(-0.007369542406981482-0.0003112639053414756j),(0.005980318684643211-0.0009289570247953854j)
"(1.9230769230769234, 1.7692307692307692)",(-0.015006937359337887-0.00013724499558714822j),(0.00849850226901732+0.013500866363111892j),(0.010059362514032149+0.013039939669560408j),(-0.008978842686971892+0.0009336031418037875j),(0.0059463961483158835+0.0002774394481217118j),(-0.0064906422551004265-0.0021092102557451163j),(0.009176755341214357-0.00013404159765421008j),(-0.0028024637660240795+0.011015098951901049j),(-0.009724338149460447+0.007505422511535315j),(-0.0038784980943186364+0.010819057409355915j),(0.009241768535205313+0.0015514265396646923j),(-0.005911111294806283-0.003711239371525106j),(0.005618813235311221+0.0018545395182995392j)
"(2.0769230769230775, 1.7692307692307692)",(-0.0126835366544224-0.008495478829860143j),(-0.003143138624412098+0.015694587877527807j),(-0.004500902982852632+0.014843572263667757j),(-0.004903112617657291-0.006924523562103327j),(0.002453421258849469+0.0052374678225620775j),(-0.001263668673545004-0.006660015505809385j),(0.00487851149357235+0.007747479786952259j),(-0.010536716727521276+0.0040614168634135655j),(-0.011835175942815695-0.0024735430894687136j),(-0.00996286131032169+0.005027036382288385j),(0.0061093472581464515+0.006547510462467444j),(-0.002843524346207941-0.005980779811262715j),(0.0038395886441234205+0.004384379415984643j)
"(2.230769230769231, 1.7692307692307692)",(-0.005106118131847259-0.014622151855885866j),(-0.013476056083876992+0.008489502054474888j),(-0.01400612266465138+0.00426572580322967j),(0.003525022928963168-0.00720339923189423j),(-0.0034341208123319466+0.004464999436708671j),(0.005227760672572556-0.004239569112028096j),(-0.004148821184536214+0.008125318485678105j),(-0.00924467242560191-0.00633504499803122j),(-0.005501185170163643-0.010541911159399838j),(-0.010283591870541727-0.0033976924586868657j),(0.0005311191915408824+0.00854474711776009j),(0.0010473860444404541-0.006215419667420572j),(0.0007588497137772793+0.005726837401922912j)
"(2.384615384615385, 1.7692307692307692)",(0.005587079269295966-0.014638890401131248j),(-0.015082661105849738-0.004538933972890907j),(-0.010518868366202461-0.009021549882105323j),(0.007612696698239291-0.00025819090295198883j),(-0.005403374803475505-0.001010859654863772j),(0.0061474596591867305+0.0026160001953909493j),(-0.009068859077079858+0.000501144888554192j),(0.00013422746221650826-0.01111160703354186j),(0.0047809201559689445-0.010664319024588665j),(-0.004479711663046768-0.00950638538454041j),(-0.005015029377543419+0.0064756404022439495j),(0.004395713271199588-0.004112360820824136j),(-0.0027874423081223143+0.005035753947119307j)
"(2.5384615384615383, 1.7692307692307692)",(0.014186039503721614-0.006971672192678923j),(-0.005855784168958506-0.014358296012176277j),(0.0021242032239061803-0.012980879282614587j),(0.003573192497284316+0.006325873054717189j),(-0.0014866065117437226-0.005163936143269855j),(0.0005217047588477805+0.006609056120768003j),(-0.004906840915548236-0.007586901308451621j),(0.009302626598255356-0.005890475881004437j),(0.011178954945231967-0.002617078706130579j),(0.003912720233132436-0.00941654768266224j),(-0.007741736947574196+0.0012574102898488511j),(0.005757384481067721-0.00036123143298620277j),(-0.005340241462114688+0.002151156358590274j)
"(2.6923076923076925, 1.7692307692307692)",(0.01501720834215011+0.005231516270602645j),(0.007760023385954013-0.013090113208944994j),(0.011680943290453874-0.004508805774254482j),(-0.0038326623304428256+0.00580395135783289j),(0.0038815413716435346-0.003550534999728534j),(-0.005591266365600425+0.0034637188660439477j),(0.0041905456366787795-0.00794520937652742j),(0.009861773662283932+0.004651599880871901j),(0.008588345913272342+0.007306098364419517j),(0.009387839336708491-0.0031300828251197743j),(-0.006131687994822096-0.0043516570380912134j),(0.004377966342155628+0.0034074058085208575j),(-0.0054444573007840485-0.0019256484927136547j)
"(2.8461538461538467, 1.7692307692307692)",(0.006309975717029657+0.014658619492595268j),(0.014844993006127833-0.0012930602471366603j),(0.009253475315558429+0.007564218954313125j),(-0.006634329624163653-0.0007779838163126598j),(0.004800824887487857+0.0018805157822267859j),(-0.005578964231017232-0.0033819714136313667j),(0.008923770434656818-0.00017182563045171795j),(0.0012373226544597396+0.010721766313650197j),(-0.0009191437054473533+0.011033325450360081j),(0.008176525225012629+0.005042269325147965j),(-0.0010797593007845386-0.007135807567755591j),(0.0008196904796488987+0.005290148948214659j),(-0.002635852133365825-0.005170561136762944j)
"(3.0, 1.7692307692307692)",(-0.007021664504586988+0.014355098562315136j),(0.009233886983189651+0.011271445487572859j),(-0.002041662285381291+0.011254657285642861j),(-0.002175543811462738-0.006054346258482344j),(0.000402992866144474+0.005042869227744939j),(0.0005034558429805923-0.006450664935097262j),(0.004387609185210924+0.007702821669718383j),(-0.008426979144491892+0.00656026060304215j),(-0.009402277824171504+0.005455189499566338j),(0.0011731902298972132+0.009254510587327841j),(0.004342104105803199-0.005409284090987056j),(-0.0030570196163817484+0.004184662539590909j),(0.0018409518216747224-0.005541196655515485j)
"(-3.0, 1.9230769230769234)",(-0.011725640944076948+0.008321260460479925j),(0.007045422991512378+0.002135160888866097j),(-0.0049499659956287675-0.002018797078227829j),(0.005334173983369009+0.00036908058884581747j),(-0.00883329001834006-0.0013153234309301667j),(-0.0002825826254600777+0.01392502017796541j),(-0.00500505993561614+0.01142893923845068j),(-0.002994514625179364-0.006553066561185289j),(0.001280069578592312+0.004832376373045417j),(-5.0147221445708314e-05-0.005930759165790907j),(0.003147751522791977+0.007616560388275315j),(-0.009941196359686006+0.002685850827259939j),(-0.010747971778994597-0.001757875525306992j)
"(-2.8461538461538463, 1.9230769230769234)",(0.0011519391503119413+0.01444322811778256j),(0.005251689404309233-0.005212207491370557j),(-0.004092379012436184+0.003533620789653882j),(0.0028265945763773373-0.004729814476683103j),(-0.005628408634830016+0.007447436169076476j),(0.011917981414983798+0.008096679376617056j),(0.005621554926110205+0.011135980737941196j),(-0.006642966363000671-0.0024584758790496992j),(0.004310804101402021+0.0026899366758819944j),(-0.004366666268076349-0.0043621812877751385j),(0.008031385156216063+0.0028632838379932485j),(-0.004092089236374126+0.00970254466111226j),(-0.007567578673880293+0.00802419863118703j)
"(-2.6923076923076925, 1.9230769230769234)",(0.013035880843743654+0.006563960567936863j),(-0.0020595479333258807-0.007142131502803464j),(0.0012803708078812264+0.005318522751442616j),(-0.0030087650802316595-0.004830385287309535j),(0.0039417930160087905+0.00895783023162296j),(0.01385573744492918-0.005506491107279097j),(0.012029818732281098+0.0031103483476946914j),(-0.006405085576877425+0.002702650337106334j),(0.00511242069224863-0.0008467903268599014j),(-0.006432087104907543-0.00021875272795209867j),(0.007857631208536909-0.0040209072418368515j),(0.005093182722078226+0.009487089119562545j),(0.0023159740259094067+0.01092378034841568j)
"(-2.5384615384615383, 1.9230769230769234)",(0.012536129556422988-0.007667930596260252j),(-0.00727214818511424-0.001677966536375131j),(0.005371562477933021+0.001343758796002699j),(-0.0058756143195224505+0.0004453864209419454j),(0.010235910417248471+0.0010891579682901684j),(0.0036694597227155063-0.014984752079153367j),(0.010418609098911454-0.0065760641528701085j),(-0.0029980917415560185+0.006118814107758551j),(0.0034964564735204956-0.003989899288915317j),(-0.005193442048740354+0.0042697198028080014j),(0.0027461057685949676-0.008719489286184993j),(0.010781864276733449+0.0022267389147999105j),(0.010364759317783587+0.0045009534210620275j)
"(-2.3846153846153846, 1.9230769230769234)",(0.00024706245775482074-0.014785866209605508j),(-0.005058968078610214+0.0055214217555859734j),(0.0037502195606809252-0.004168633738499758j),(-0.0024570707429020003+0.005604245214184675j),(0.006489965307467549-0.008714045878961059j),(-0.01009885251499796-0.012348019998873756j),(0.0027803653445584308-0.011827526168650704j),(0.0014446852862248752+0.006515241115321458j),(0.00038511633743482847-0.005440626794752544j),(-0.0013411745097059201+0.006906967410119583j),(-0.004230041172294766-0.008474004388409853j),(0.00894590619465334-0.006827419263841653j),(0.00986904868803669-0.005761958413876722j)
