index,x,value,0,1
"(0.037974683544304, -2.3164556962025316)","(0.037974683544304, -2.3164556962025316)",(-0.5092197483075298+0.029856030236364482j),(-0.2555520639265788-0.013065440537908734j),(-0.25366768438095105+0.04292147077427322j)
"(0.11392405063291156, -2.3164556962025316)","(0.11392405063291156, -2.3164556962025316)",(-0.5472842000536671+0.02750184720408691j),(-0.2601804220752103-0.0820140779427512j),(-0.2871037779784567+0.10951592514683811j)
"(0.1898734177215191, -2.3164556962025316)","(0.1898734177215191, -2.3164556962025316)",(-0.5597635032744045+0.017824238013998128j),(-0.2425428521535456-0.1537468405507974j),(-0.3172206511208589+0.17157107856479553j)
"(0.26582278481012667, -2.3164556962025316)","(0.26582278481012667, -2.3164556962025316)",(-0.5521134239380637+0.004421818702090824j),(-0.20126270098223606-0.22098703797838926j),(-0.35085072295582764+0.22540885668048008j)
"(0.3417721518987342, -2.3164556962025316)","(0.3417721518987342, -2.3164556962025316)",(-0.5314185831379522-0.007590859074447787j),(-0.13748080301683469-0.27567779485309174j),(-0.3939377801211175+0.26808693577864395j)
"(0.4177215189873418, -2.3164556962025316)","(0.4177215189873418, -2.3164556962025316)",(-0.5055616704595016-0.013752315507210289j),(-0.05525986930336608-0.309913147676342j),(-0.4503018011561355+0.2961608321691317j)
"(0.49367088607594933, -2.3164556962025316)","(0.49367088607594933, -2.3164556962025316)",(-0.4821884047130667-0.012477607091066545j),(0.03836854110748912-0.3170707675100191j),(-0.5205569458205558+0.30459316041895257j)
"(0.5696202531645569, -2.3164556962025316)","(0.5696202531645569, -2.3164556962025316)",(-0.46716425411296925-0.006713502807327076j),(0.1338148704748897-0.29300385609288115j),(-0.600979124587859+0.2862903532855541j)
"(0.6455696202531644, -2.3164556962025316)","(0.6455696202531644, -2.3164556962025316)",(-0.4625016167048121-0.004274516077709983j),(0.21984173087226339-0.2370998584045382j),(-0.6823433475770755+0.23282534232682822j)
"(0.7215189873417724, -2.3164556962025316)","(0.7215189873417724, -2.3164556962025316)",(-0.464461003327866-0.016304111710429198j),(0.28493104923671-0.1529888915873918j),(-0.749392052564576+0.1366847798769626j)
"(0.79746835443038, -2.3164556962025316)","(0.79746835443038, -2.3164556962025316)",(-0.4629681371262454-0.05394720816088005j),(0.3189681875027379-0.04869778496868675j),(-0.7819363246289833-0.005249423192193302j)
"(0.8734177215189876, -2.3164556962025316)","(0.8734177215189876, -2.3164556962025316)",(-0.4431113993221473-0.12353969722161579j),(0.31500908384410203+0.06389615125463582j),(-0.7581204831662494-0.1874358484762516j)
"(0.9493670886075951, -2.3164556962025316)","(0.9493670886075951, -2.3164556962025316)",(-0.38897457410202124-0.22089900925332834j),(0.27082773283808853+0.17035495426408792j),(-0.6598023069401098-0.39125396351741626j)
"(1.0253164556962027, -2.3164556962025316)","(1.0253164556962027, -2.3164556962025316)",(-0.28952460141597486-0.32774398372943425j),(0.18991920363669673+0.25562125762548105j),(-0.4794438050526716-0.5833652413549153j)
"(1.1012658227848107, -2.3164556962025316)","(1.1012658227848107, -2.3164556962025316)",(-0.14475366818487218-0.4141619210778969j),(0.08167390213329712+0.3063722459475588j),(-0.2264275703181693-0.7205341670254557j)
"(1.1772151898734178, -2.3164556962025316)","(1.1772151898734178, -2.3164556962025316)",(0.030823597843256653-0.4471303361424464j),(-0.03945269938156164+0.3134198067145269j),(0.07027629722481829-0.7605501428569733j)
"(1.2531645569620258, -2.3164556962025316)","(1.2531645569620258, -2.3164556962025316)",(0.20876574308282014-0.40233174720130477j),(-0.15578326356152228+0.2737136655725358j),(0.3645490066443424-0.6760454127738406j)
"(1.3291139240506329, -2.3164556962025316)","(1.3291139240506329, -2.3164556962025316)",(0.3518308733481857-0.27538161549711965j),(-0.24908173830704633+0.1915063165044038j),(0.600912611655232-0.46688793200152345j)
"(1.4050632911392409, -2.3164556962025316)","(1.4050632911392409, -2.3164556962025316)",(0.42395802231446283-0.08714691476934137j),(-0.3036461283774749+0.07833448886019219j),(0.7276041506919377-0.16548140362953356j)
"(1.481012658227848, -2.3164556962025316)","(1.481012658227848, -2.3164556962025316)",(0.40264956483885894+0.12012524138275563j),(-0.3092920404788656-0.04834191610350633j),(0.7119416053177245+0.16846715748626195j)
"(1.556962025316456, -2.3164556962025316)","(1.556962025316456, -2.3164556962025316)",(0.2887166355623176+0.29469923384841556j),(-0.2636304942500826-0.16775146101817304j),(0.5523471298124002+0.46245069486658863j)
"(1.6329113924050631, -2.3164556962025316)","(1.6329113924050631, -2.3164556962025316)",(0.1090469308998738+0.3910944582422623j),(-0.17310520936017573-0.259310836392486j),(0.28215214026004953+0.6504052946347483j)
"(1.708860759493671, -2.3164556962025316)","(1.708860759493671, -2.3164556962025316)",(-0.08936191624402687+0.3844835930056375j),(-0.05244121082167193-0.3064176678493692j),(-0.03692070542235494+0.6909012608550067j)
"(1.7848101265822782, -2.3164556962025316)","(1.7848101265822782, -2.3164556962025316)",(-0.25264751589467255+0.27902258141497766j),(0.07755474466168231-0.29980597202415565j),(-0.3302022605563549+0.5788285534391333j)
"(1.8607594936708862, -2.3164556962025316)","(1.8607594936708862, -2.3164556962025316)",(-0.3363389771049841+0.10727829515430717j),(0.19356128527058297-0.23973990665256675j),(-0.5299002623755671+0.3470182018068739j)
"(1.9367088607594942, -2.3164556962025316)","(1.9367088607594942, -2.3164556962025316)",(-0.31917522593004943-0.07922858047690133j),(0.2740752105078348-0.13648772571649137j),(-0.5932504364378842+0.05725914523959004j)
"(2.0126582278481013, -2.3164556962025316)","(2.0126582278481013, -2.3164556962025316)",(-0.20986396334583746-0.22547819370741465j),(0.3036817709693137-0.00882736212118104j),(-0.5135457343151512-0.2166508315862336j)
"(2.0886075949367093, -2.3164556962025316)","(2.0886075949367093, -2.3164556962025316)",(-0.0445206143102122-0.2895867565401277j),(0.2763668148538568+0.11926537466211441j),(-0.320887429164069-0.4088521312022421j)
"(2.1645569620253164, -2.3164556962025316)","(2.1645569620253164, -2.3164556962025316)",(0.12444468649356208-0.25542133201580813j),(0.1971009996589487+0.22318693326992073j),(-0.07265631316538662-0.47860826528572886j)
"(2.2405063291139244, -2.3164556962025316)","(2.2405063291139244, -2.3164556962025316)",(0.24450126098441577-0.137257593089528j),(0.08123789100850497+0.28265252702744514j),(0.1632633699759108-0.41991012011697315j)
"(2.3164556962025316, -2.3164556962025316)","(2.3164556962025316, -2.3164556962025316)",(0.27916299799579136+0.024956629403693087j),(-0.04828766664390739+0.2859835383002685j),(0.32745066463969874-0.2610269088965754j)
"(2.3924050632911396, -2.3164556962025316)","(2.3924050632911396, -2.3164556962025316)",(0.21910503721918767+0.1782314601949716j),(-0.16548770234077936+0.23276911310030723j),(0.38459273955996703-0.054537652905335646j)
"(2.4683544303797467, -2.3164556962025316)","(2.4683544303797467, -2.3164556962025316)",(0.08479811787189337+0.2731065698556018j),(-0.24668392917130702+0.1342311374880107j),(0.3314820470432004+0.13887543236759112j)
"(2.5443037974683547, -2.3164556962025316)","(2.5443037974683547, -2.3164556962025316)",(-0.08011205202729477+0.2790076050577513j),(-0.2755677777927374+0.011095190756138167j),(0.19545572576544262+0.2679124143016131j)
"(2.620253164556962, -2.3164556962025316)","(2.620253164556962, -2.3164556962025316)",(-0.2225731110354977+0.19363759641022077j),(-0.24682052135933308-0.11067643784208682j),(0.02424741032383538+0.3043140342523076j)
"(2.6962025316455698, -2.3164556962025316)","(2.6962025316455698, -2.3164556962025316)",(-0.2967309931156086+0.04353149231841727j),(-0.16742187620867244-0.20542562237252096j),(-0.1293091169069361+0.24895711469093823j)
"(2.7721518987341778, -2.3164556962025316)","(2.7721518987341778, -2.3164556962025316)",(-0.2782093729615505-0.12434324554952628j),(-0.05526226518623807-0.253411744426284j),(-0.22294710777531243+0.12906849887675773j)
"(2.848101265822785, -2.3164556962025316)","(2.848101265822785, -2.3164556962025316)",(-0.17165484570509867-0.25728563807802884j),(0.06471974855634188-0.2452223949387248j),(-0.23637459426144056-0.012063243139304014j)
"(2.924050632911393, -2.3164556962025316)","(2.924050632911393, -2.3164556962025316)",(-0.009250573645253446-0.31327477883993127j),(0.16606637481705586-0.18393135223109622j),(-0.1753169484623093-0.12934342660883505j)
"(3.0, -2.3164556962025316)","(3.0, -2.3164556962025316)",(0.15929284276450267-0.27401304254654635j),(0.2267636251403504-0.0844410809121155j),(-0.06747078237584772-0.18957196163443085j)
"(-3.0, -2.240506329113924)","(-3.0, -2.240506329113924)",(-0.4387907448788903+0.08148237917198262j),(-0.13932840237280053+0.1000169543163928j),(-0.2994623425060898-0.01853457514441019j)
"(-2.9240506329113924, -2.240506329113924)","(-2.9240506329113924, -2.240506329113924)",(-0.3923358982177582+0.2824853414712233j),(-0.12130971366238924+0.14395609094228365j),(-0.271026184555369+0.13852925052893966j)
"(-2.848101265822785, -2.240506329113924)","(-2.848101265822785, -2.240506329113924)",(-0.25513341595240324+0.44564502202412276j),(-0.08970062912496524+0.1849615522175937j),(-0.165432786827438+0.26068346980652907j)
"(-2.7721518987341773, -2.240506329113924)","(-2.7721518987341773, -2.240506329113924)",(-0.05600990202374827+0.5314962000076092j),(-0.04527786775886036+0.21855143666559365j),(-0.010732034264887908+0.3129447633420156j)
"(-2.6962025316455698, -2.240506329113924)","(-2.6962025316455698, -2.240506329113924)",(0.1604660379410375+0.5200771311773433j),(0.009573213108357403+0.24071033578326806j),(0.1508928248326801+0.27936679539407533j)
"(-2.620253164556962, -2.240506329113924)","(-2.620253164556962, -2.240506329113924)",(0.34595326976829716+0.4161241250757567j),(0.07117820086439064+0.2484729011208132j),(0.2747750689039065+0.16765122395494347j)
"(-2.5443037974683547, -2.240506329113924)","(-2.5443037974683547, -2.240506329113924)",(0.4612239727723195+0.24748791461744968j),(0.1350840784650887+0.2403108815471564j),(0.32613989430723084+0.007177033070293257j)
"(-2.4683544303797467, -2.240506329113924)","(-2.4683544303797467, -2.240506329113924)",(0.48640353608543563+0.05729175860559302j),(0.19665418103792812+0.21627721622062465j),(0.2897493550475075-0.15898545761503163j)
"(-2.392405063291139, -2.240506329113924)","(-2.392405063291139, -2.240506329113924)",(0.42579060812481284-0.10792007237395707j),(0.2516406212444156+0.17791104183655437j),(0.17414998688039723-0.28583111421051144j)
"(-2.3164556962025316, -2.240506329113924)","(-2.3164556962025316, -2.240506329113924)",(0.30603131002000833-0.21072453994832296j),(0.2966467796923317+0.12794881079960196j),(0.009384530327676617-0.33867335074792493j)
"(-2.240506329113924, -2.240506329113924)","(-2.240506329113924, -2.240506329113924)",(0.16827935606483432-0.23260854381481494j),(0.3294248143105838+0.06991263294339285j),(-0.16114545824574947-0.3025211767582078j)
"(-2.1645569620253164, -2.240506329113924)","(-2.1645569620253164, -2.240506329113924)",(0.05661474382619103-0.17839282619199434j),(0.34898954023290274+0.007655387657034114j),(-0.2923747964067117-0.18604821384902845j)
"(-2.088607594936709, -2.240506329113924)","(-2.088607594936709, -2.240506329113924)",(0.0059653423285565-0.07421485817845962j),(0.3555627488600346-0.055065014813257214j),(-0.3495974065314781-0.0191498433652024j)
"(-2.0126582278481013, -2.240506329113924)","(-2.0126582278481013, -2.240506329113924)",(0.03282586723088615+0.04021482216796565j),(0.35038572152597025-0.11492803977368837j),(-0.3175598542950841+0.15514286194165403j)
"(-1.9367088607594936, -2.240506329113924)","(-1.9367088607594936, -2.240506329113924)",(0.13121073704810488+0.12282683414949891j),(0.33544994918825144-0.16927892262359806j),(-0.20423921214014656+0.29210575677309697j)
"(-1.860759493670886, -2.240506329113924)","(-1.860759493670886, -2.240506329113924)",(0.2747779826634698+0.14074840549915366j),(0.3131972552228098-0.21623575794240749j),(-0.038419272559339954+0.35698416344156114j)
"(-1.7848101265822784, -2.240506329113924)","(-1.7848101265822784, -2.240506329113924)",(0.42435731179600955+0.07908361076336051j),(0.28623302303757375-0.2546871601871214j),(0.13812428875843583+0.3337707709504819j)
"(-1.7088607594936709, -2.240506329113924)","(-1.7088607594936709, -2.240506329113924)",(0.5386839883194205-0.05533576611361837j),(0.25708349221616156-0.2842050554285283j),(0.28160049610325893+0.22886928931490993j)
"(-1.6329113924050633, -2.240506329113924)","(-1.6329113924050633, -2.240506329113924)",(0.5853638917865827-0.23604277226663378j),(0.2280136450716756-0.3049028956314434j),(0.357350246714907+0.06886012336480961j)
"(-1.5569620253164556, -2.240506329113924)","(-1.5569620253164556, -2.240506329113924)",(0.5491583077506139-0.424087483298972j),(0.20090898187404102-0.31726932765420196j),(0.3482493258765729-0.10681815564477004j)
"(-1.481012658227848, -2.240506329113924)","(-1.481012658227848, -2.240506329113924)",(0.4355230246762736-0.5781542558326298j),(0.1772143915896813-0.32200289666979753j),(0.25830863308659224-0.25615135916283227j)
"(-1.4050632911392404, -2.240506329113924)","(-1.4050632911392404, -2.240506329113924)",(0.26869491733861584-0.6648688059220458j),(0.1579172003289044-0.3198667602971481j),(0.11077771700971142-0.3450020456248977j)
"(-1.3291139240506329, -2.240506329113924)","(-1.3291139240506329, -2.240506329113924)",(0.08509293980710267-0.6666206983550992j),(0.14355924802571624-0.3115754427248222j),(-0.058466308218613566-0.355045255630277j)
"(-1.2531645569620253, -2.240506329113924)","(-1.2531645569620253, -2.240506329113924)",(-0.07601734167266389-0.5850363515399377j),(0.13426382502278192-0.29771964456339j),(-0.2102811666954458-0.28731670697654765j)
"(-1.1772151898734178, -2.240506329113924)","(-1.1772151898734178, -2.240506329113924)",(-0.18205769291536775-0.43949240606460005j),(0.12976653161515098-0.27873068518594674j),(-0.3118242245305187-0.1607617208786533j)
"(-1.10126582278481, -2.240506329113924)","(-1.10126582278481, -2.240506329113924)",(-0.21445531208535365-0.26139026049678615j),(0.12944362385749966-0.25488334305298577j),(-0.3438989359428533-0.006506917443800383j)
"(-1.0253164556962024, -2.240506329113924)","(-1.0253164556962024, -2.240506329113924)",(-0.17208212758017283-0.08595503274479169j),(0.13233633773473713-0.22633428684254872j),(-0.30441846531490996+0.14037925409775703j)
"(-0.9493670886075947, -2.240506329113924)","(-0.9493670886075947, -2.240506329113924)",(-0.07028046762077214+0.056182791679402655j),(0.1371743921213607-0.19319231307013035j),(-0.20745485974213285+0.249375104749533j)
"(-0.8734177215189871, -2.240506329113924)","(-0.8734177215189871, -2.240506329113924)",(0.06388949544553452+0.14550589410832876j),(0.1424058653364373-0.15561551733927936j),(-0.07851636989090277+0.3011214114476081j)
"(-0.7974683544303796, -2.240506329113924)","(-0.7974683544303796, -2.240506329113924)",(0.1986510262463682+0.1767958898535311j),(0.14624350138306602-0.11392872474942081j),(0.05240752486330219+0.2907246146029519j)
"(-0.721518987341772, -2.240506329113924)","(-0.721518987341772, -2.240506329113924)",(0.30482731441347544+0.15854680436546645j),(0.14673880457478877-0.06875163465894663j),(0.15808850983868666+0.22729843902441307j)
"(-0.6455696202531644, -2.240506329113924)","(-0.6455696202531644, -2.240506329113924)",(0.36168439082223625+0.10917267002246309j),(0.1418945546316556-0.02112419765917644j),(0.21978983619058068+0.13029686768163953j)
"(-0.5696202531645569, -2.240506329113924)","(-0.5696202531645569, -2.240506329113924)",(0.3601064126818595+0.05132348692373449j),(0.12982313660957812+0.02738882457952297j),(0.23028327607228138+0.023934662344211523j)
"(-0.49367088607594933, -2.240506329113924)","(-0.49367088607594933, -2.240506329113924)",(0.30274098626461077+0.005942487076414343j),(0.10895195695508517+0.07463645893773893j),(0.19378902930952563-0.06869397186132459j)
"(-0.4177215189873418, -2.240506329113924)","(-0.4177215189873418, -2.240506329113924)",(0.201565954757906-0.012446539278207963j),(0.07826813707171461+0.117888310329511j),(0.1232978176861914-0.13033484960771896j)
"(-0.3417721518987342, -2.240506329113924)","(-0.3417721518987342, -2.240506329113924)",(0.07390515569614023+0.00175752985959568j),(0.03758310735468518+0.15393403940914438j),(0.036322048341455054-0.1521765095495487j)
"(-0.26582278481012667, -2.240506329113924)","(-0.26582278481012667, -2.240506329113924)",(-0.06186641526489275+0.04522976740106374j),(-0.012215105698309053+0.17929464537492806j),(-0.049651309566583694-0.13406487797386432j)
