index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(-1.6153846153846154, 1.7692307692307692)",(0.010493689606555428-0.010687278572357432j),(-0.008228478706303355+0.0014077500951255489j),(0.006178296655757504-0.001918340635625812j),(-0.006010541260799216+0.005402409864814666j),(0.016112358271396728-0.004226367272647647j),(0.013542804823204871-0.017250813904373524j),(0.009068636733505615+0.007806115988676483j),(-0.0046611506346360375-0.004858812905409181j),(0.0024575994083896177+0.0065723930468775315j),(-0.0050623388832747125-0.008273977899745205j),(0.012919434623560126-0.0012997933404631976j),(0.010239450023213456+0.010930515451599357j),(0.01219333216223596+0.007619537543721186j)
"(-1.4615384615384615, 1.7692307692307692)",(-0.0024493574744952093-0.014749667940207292j),(-0.0031463266135386267+0.007695349652527834j),(0.0013910111224000171-0.006443526537702929j),(0.001755966222128157+0.00848683270188402j),(0.007117875009871488-0.01680471029389265j),(-0.000437297739569385-0.02197006842034538j),(0.010759111694906535+0.002962974254613489j),(-0.005923334875408486-0.003150180904984332j),(0.004916815017014208+0.0055855760800649495j),(-0.008794875321015581-0.005375631646192212j),(0.010352547854204336-0.008720099530667788j),(0.015215674381350444+0.0013777018006421967j),(0.013830904313748156-0.00406607410711368j)
"(-1.3076923076923075, 1.7692307692307692)",(-0.013172199625834236-0.006954255170135816j),(0.004732552048643294+0.00677636736331544j),(-0.004975034962853817-0.004539155145243953j),(0.008830764991890512+0.0031898648258113105j),(-0.008934657595375465-0.01797306632899709j),(-0.012590952460062064-0.01755803497079193j),(0.010303145862359092-0.0007412638712561029j),(-0.00654297585525435-0.001700111053170177j),(0.006767753386998482+0.004132131193054488j),(-0.010864525184696295-0.0013934040204698706j),(0.004343263533634315-0.01339924651113825j),(0.012799652348852884-0.008822446397293482j),(0.006488576620029795-0.012869545913147025j)
"(-1.1538461538461537, 1.7692307692307692)",(-0.01356757627041114+0.0059249329924470975j),(0.008200852192548166-0.00015325851688214156j),(-0.006621442776773788+0.001960872954218612j),(0.008234840340853625-0.00618300270966567j),(-0.02101274695953754-0.006795567670035898j),(-0.01871647634176566-0.008939985529744654j),(0.00910646302702881-0.0028136502292777235j),(-0.006859991098999565-0.000724186216542779j),(0.008066866955884273+0.002616530362195157j),(-0.011300921326124818+0.0027451593142413166j),(-0.0028808570585367767-0.014335951479804243j),(0.004818254326836272-0.015015621001586125j),(-0.004537019859793763-0.013624984686858039j)
"(-1.0, 1.7692307692307692)",(-0.00416304036319683+0.014074245598023774j),(0.004541512574821883-0.006736727263311044j),(-0.0019363056904671983+0.006849655202921099j),(-0.0002849041095391032-0.011454569807374271j),(-0.02224109650349775+0.009454856898892647j),(-0.01932855581779391-0.0011485714570775916j),(0.008104899307586127-0.0034849490787688463j),(-0.007121848337810584-0.0003065789849828012j),(0.008990381603742745+0.0013424280178702464j),(-0.01053285407544421+0.0063990950271608504j),(-0.009294395541157406-0.01194179075159453j),(-0.004802794500420021-0.01519755603874517j),(-0.012551174664275758-0.006752050123340077j)
"(-0.8461538461538458, 1.7692307692307692)",(0.007637657921491557+0.012335998002660416j),(-0.00268928509761686-0.0075702610728622406j),(0.004798500285310289+0.005622019025794202j),(-0.010342542428299953-0.007805765269665124j),(-0.013740273320697728+0.022153408622545858j),(-0.017229390346244905+0.00334269407814945j),(0.0076438222701671575-0.0031133043055139023j),(-0.007433499055077881-0.0005051709365943476j),(0.009734528038218565+0.00052595051880047j),(-0.009141011102791592+0.009275567036236993j),(-0.013703410471323337-0.007453546951960719j),(-0.012352994201073959-0.010230460081967036j),(-0.013721798809669287+0.0031567442585096884j)
"(-0.6923076923076921, 1.7692307692307692)",(0.013991129500311237+0.0029519575046488954j),(-0.007521444003682639-0.002523659041157257j),(0.007727346793788864-0.0006605046655374248j),(-0.014649514380284811+0.002710213369547885j),(-0.0017308794697551073+0.02733598440082422j),(-0.014848763658674213+0.004435738624844851j),(0.007625108375533884-0.0018918446344719988j),(-0.007731934286970039-0.0013963818455124766j),(0.010437352827912506+0.0003365830076248082j),(-0.0076766376238698525+0.011355469495010343j),(-0.015845343437500294-0.002259921621454456j),(-0.015840238150796146-0.002649475036043198j),(-0.008538580348609532+0.010890411275098493j)
"(-0.5384615384615383, 1.7692307692307692)",(0.011882855772211291-0.007492615423718754j),(-0.006684468475403016+0.004079913022421171j),(0.004513379189753646-0.00691257062426841j),(-0.010526127126753647+0.013813491564755002j),(0.00781445293335679+0.02654848988194818j),(-0.013115585404135694+0.0029965756821445566j),(0.007636679996096111+0.00013578470353230813j),(-0.0077588570346125195-0.0030402057050512568j),(0.011115364632342452+0.0009297537203233043j),(-0.0065741055407059325+0.012762203457773584j),(-0.01613237226330112+0.002558956378811753j),(-0.015230027015369229+0.004872637227414743j),(-0.0003952103736813862+0.013517070267558204j)
"(-0.3846153846153846, 1.7692307692307692)",(0.0038119206111203933-0.013219312106692742j),(-0.0014729024786230603+0.007597809785921161j),(-0.002409977741489544-0.008627255794736114j),(-0.0006914017995586796+0.020346229159117688j),(0.01215205449897846+0.023674229017953106j),(-0.011645280383034421-9.418628062193881e-05j),(0.007025987611952005+0.0028519033623243028j),(-0.0070575388127148185-0.005355991247215584j),(0.011608350520418123+0.0024397029037148943j),(-0.00613472912050537+0.013632115758203117j),(-0.01528383262393576+0.006395939857622581j),(-0.01177992208390785+0.010561822228690091j),(0.006953660166944425+0.011138587097028184j)
"(-0.23076923076923084, 1.7692307692307692)",(-0.005208513854973853-0.012385151792411678j),(0.004281305364116401+0.006373053650355293j),(-0.00862313751651575-0.004968711385586741j),(0.00999236734166444+0.021424342262831922j),(0.011321822325404655+0.02147312972905853j),(-0.009402785910301215-0.003961690854301503j),(0.0050650789257265846+0.005746255256745175j),(-0.005071078928339678-0.007931538245551935j),(0.01154405940095108+0.0049077658362396736j),(-0.006538958602723702+0.014015179684239393j),(-0.014024907730720456+0.009055786466792205j),(-0.00712538022516776+0.013819523494970008j),(0.011243230475503962+0.005829614003797991j)
"(-0.07692307692307665, 1.7692307692307692)",(-0.011170293471703934-0.006827723435282379j),(0.00742896240082403+0.0019310705129301242j),(-0.011215352676854426+0.0017332299523246542j),(0.017930909956769207+0.01972673381085334j),(0.006470062906466685+0.020150971670728428j),(-0.005482262737862019-0.007322163884411175j),(0.0013747064464146434+0.007710812068622243j),(-0.0014283602684900748-0.009870323399036606j),(0.010364481869701908+0.008140423890753175j),(-0.00784667492714561+0.013815830737427301j),(-0.012917259633808456+0.010590758799245766j),(-0.002609576767689337+0.0149448848491968j),(0.012130332949789017+1.8761831145334156e-05j)
"(0.0769230769230771, 1.7692307692307692)",(-0.012739110814619287+0.00017948393404017358j),(0.007160157720892641-0.003030457786271003j),(-0.010114401047508085+0.008545534447092535j),(0.02166322635141826+0.018753192962259982j),(-0.0008358094329967866+0.01792175263546892j),(8.610103225312264e-06-0.008423745812560045j),(-0.003452021082787107+0.0072880946230894006j),(0.003592053607660268-0.009883125809304808j),(0.0074780602970995645+0.011537619634297353j),(-0.0099611872629023+0.01278221600217857j),(-0.012303259052423991+0.011133282190087707j),(0.0009816992969061988+0.014662105679808458j),(0.01056845189745179-0.00463201786637808j)
"(0.23076923076923084, 1.7692307692307692)",(-0.010830641025355133+0.0060388980979432195j),(0.004539113007613918-0.006620074527399798j),(-0.007170397574480221+0.013898393264515287j),(0.020685533446277268+0.020394279663817568j),(-0.008155287885416928+0.012710312164555572j),(0.005334375239102123-0.005897908094443786j),(-0.007509526495868471+0.003593962213427446j),(0.008653435624818528-0.0068297819679939125j),(0.002582101390478728+0.014004075878930895j),(-0.012557771544940597+0.010561081358369908j),(-0.012311227870555604+0.010779708451264247j),(0.003369440789209207+0.013723546839004095j),(0.007896683647247521-0.007522712892858019j)
"(0.384615384615385, 1.7692307692307692)",(-0.00724876924322721+0.009680575598150021j),(0.0011391712269608954-0.008409653924662757j),(-0.004687435071959507+0.01776789311329477j),(0.014526374413298097+0.023724453036532873j),(-0.01212197898546161+0.004237026162684251j),(0.007652316398594321-0.00023528727260526707j),(-0.008231537799285612-0.002462338354317146j),(0.011465668264821876-0.0006650598795945865j),(-0.003898762748776382+0.014114931753867343j),(-0.015011793338355051+0.006840100756884246j),(-0.01287416433271421+0.009542254435232178j),(0.004590216651978484+0.012691055569465157j),(0.005200862610223218-0.00883504838110987j)
"(0.5384615384615388, 1.7692307692307692)",(-0.0035593026290625385+0.011295852907376665j),(-0.0019193730073347353-0.008996695285352227j),(-0.004611958640612026+0.0205737072437318j),(0.003581468644832122+0.025208577101425118j),(-0.010083237802422745-0.004726510866555293j),(0.005048532502751481+0.005510607574542289j),(-0.0042068577379040855-0.007783933987601294j),(0.009792642453441533+0.006743913923921738j),(-0.01048086757860696+0.010668804520590599j),(-0.016398716504583515+0.0015804869246860368j),(-0.013739171453950351+0.007368401060308407j),(0.00480549440321189+0.011872691057006857j),(0.003093861342168377-0.009085920117963334j)
"(0.6923076923076925, 1.7692307692307692)",(-0.0006549775793704459+0.011652971386468975j),(-0.0041277213184320646-0.009304239460614703j),(-0.008154638733180182+0.02183920942319483j),(-0.009096613986233402+0.020745413659650228j),(-0.0026754896791541917-0.009505488344873917j),(-0.0011854030856294567+0.007266222382658623j),(0.002946439519696736-0.008591829359487258j),(0.003157190772379888+0.011821246888973383j),(-0.014756878687559101+0.0035497516653113367j),(-0.015657497982978878-0.004713147167709963j),(-0.014474196769363287+0.004221055695714373j),(0.004180039553911737+0.011345348369148455j),(0.0017862697929902011-0.008786734556672053j)
"(0.8461538461538463, 1.7692307692307692)",(0.0011444911955843743+0.01153910745514925j),(-0.005241985088761094-0.010112308238445186j),(-0.015020011694709543+0.01963387366502588j),(-0.017656748961633478+0.009196668463934105j),(0.005378503684057418-0.007140471109886242j),(-0.006499694895773282+0.0033083949631532846j),(0.00863197689000555-0.0034370464120949016j),(-0.005856193241387426+0.01106673279516204j),(-0.014281670943372269-0.005529619950046822j),(-0.011974227305790503-0.010821345851740704j),(-0.014503257960961009+0.00020491063604452446j),(0.0028408471579921438+0.011004209245683674j),(0.0012566850133324359-0.00828194088515496j)
"(1.0, 1.7692307692307692)",(0.0017973398832100747+0.011487326632782648j),(-0.0048687868512242395-0.011780689492448005j),(-0.022332955016848576+0.01170001825529296j),(-0.01673015034620533-0.005108165636132838j),(0.008228317988651646+0.0003329509849317693j),(-0.006375386734140748-0.00344796071167121j),(0.008248814393292633+0.004651177903974788j),(-0.012179192821172236+0.0037641332868635657j),(-0.008068554064791006-0.013086634670512508j),(-0.005325831362763955-0.014931821801924655j),(-0.013211943904664953-0.004295622099598502j),(0.0009003572979772019+0.010612288900589434j),(0.0013945562119099942-0.007720048072837692j)
"(1.1538461538461542, 1.7692307692307692)",(0.0012918606554617306+0.011694928324559737j),(-0.002337925285207746-0.0139351869099251j),(-0.024847157710999775-0.0017951635870417254j),(-0.006315681332555475-0.014127754124118378j),(0.0038928073527100416+0.006635190476893193j),(-0.0006132989090586579-0.007189004629120051j),(0.0013256699355691532+0.009527037280555262j),(-0.01122973627389326-0.0063896256060280935j),(0.0020853188209264896-0.015222490835649144j),(0.0030550901011727077-0.015203700161079043j),(-0.010149668134616456-0.00853249286191334j),(-0.0014810140679926646+0.009852981260099532j),(0.0020709500901746657-0.007085656027178769j)
"(1.3076923076923084, 1.7692307692307692)",(-0.0004475067187103719+0.011993795646296636j),(0.0028490829945603553-0.0151516618619021j),(-0.017967337356734385-0.01599312073457167j),(0.006548209411805521-0.01217985773457834j),(-0.0034515124368902322+0.006393098962483393j),(0.005736698379593914-0.0043302210014501226j),(-0.007014538627726722+0.006756823591093824j),(-0.002683624583408019-0.012764755607851203j),(0.011603033634656007-0.009967306895770347j),(0.010669905177482491-0.010709287262118818j),(-0.0053043519492902-0.011453167135895654j),(-0.0040227314927214234+0.008404071866808105j),(0.0031425352615730754-0.00624773697444517j)
"(1.4615384615384617, 1.7692307692307692)",(-0.003458773913440805+0.01181933955266061j),(0.009982966510060264-0.01315537703206213j),(-0.0023966387376071065-0.022751841088630376j),(0.012404887299155164-0.0014733909588795567j),(-0.006916831186074722+0.00020909913303334893j),(0.006652932907090143+0.0026496765380445474j),(-0.009645752881027123-0.001914678650119045j),(0.008099448992423569-0.010326078427297712j),(0.015161030834199202+0.0007331591404697325j),(0.014506297055438867-0.0023536251046164134j),(0.0006538459876481258-0.011974847497973678j),(-0.006280265501260608+0.006048682140786686j),(0.004412284957127546-0.005015218025442305j)
"(1.6153846153846159, 1.7692307692307692)",(-0.007444228043555856+0.010262768952217288j),(0.01623934927479273-0.006159151344449403j),(0.013925975635817853-0.01647080685114356j),(0.007300336333159927+0.00876009253419811j),(-0.0034103197851796984-0.005691102495780595j),(0.0010829641897675763+0.007051079250730611j),(-0.0038066526083867717-0.009143858734703301j),(0.013164614680867404-0.0001315562051370828j),(0.010065448497320592+0.011149901553097332j),(0.012485499989954546+0.006879160546321839j),(0.006331834848829099-0.009458934829622848j),(-0.0076745684047209335+0.0028154771900007363j),(0.0055775700106300416-0.0032143146658429795j)
"(1.7692307692307692, 1.7692307692307692)",(-0.011391557408187633+0.00639626648792612j),(0.017274234589308435+0.004935950341402241j),(0.020250224731822065-0.00013093326356070577j),(-0.00337089456926927+0.009953060998322966j),(0.0032531375458826396-0.005504584121554099j),(-0.005559302930497902+0.004423009143569733j),(0.005632129113079068-0.0082074594217979j),(0.008121625244627473+0.010372936117064207j),(-0.001203280557666096+0.01478286607628454j),(0.004962319167705187+0.012882228861385446j),(0.009939628037145974-0.004221936673266326j),(-0.007631686492825638-0.0008984315451825188j),(0.006208006924913235-0.0008036788118050613j)
"(1.9230769230769234, 1.7692307692307692)",(-0.01344831081300758-1.028548697897154e-05j),(0.010079539717478518+0.015302265865232551j),(0.011788549699174197+0.01489133745294937j),(-0.009566760843101124+0.0019571657662804487j),(0.00618048989105139+0.0002887835722405001j),(-0.006543008229229441-0.0026832552961446833j),(0.009976886749311626+0.00040134761856767086j),(-0.0035208976858939287+0.012675326109562785j),(-0.01164496551246491+0.008836490410860744j),(-0.004755395196106779+0.012477869289931349j),(0.010003943702912257+0.0022194215152080434j),(-0.005829344344701829-0.00430605192725925j),(0.00580899248310208+0.0019841241711744764j)
"(2.0769230769230775, 1.7692307692307692)",(-0.01151091462820193-0.007630314827966365j),(-0.0034159081217863293+0.018157554557454648j),(-0.004836735672492355+0.01716008108366003j),(-0.005981516793758654-0.0069109477271737j),(0.0025154266741095285+0.00545462735438187j),(-0.0007840851306952287-0.006992919564828556j),(0.004872218741213169+0.008732450900943652j),(-0.012327579859905303+0.00447015465505038j),(-0.014058398372530196-0.0030549696335316514j),(-0.011648453098977142+0.005558327418737632j),(0.006229121420322315+0.0074741431744672895j),(-0.002473560989971011-0.0063991746951103275j),(0.004017329856051573+0.004542851200317994j)
"(2.230769230769231, 1.7692307692307692)",(-0.004674768568746421-0.013341239368651277j),(-0.015572342813326043+0.009918417941939083j),(-0.015909443457124223+0.005303778420078272j),(0.0030254114218937977-0.00805962954392041j),(-0.003616199591553607+0.004594411397942769j),(0.005757045616205234-0.003980266673415214j),(-0.004999050483081378+0.008661440218494623j),(-0.010628404171506721-0.007574853550575437j),(-0.006444032441045924-0.012588906259017306j),(-0.011741406802313194-0.004199191263396561j),(2.140370680103896e-05+0.009247397052435328j),(0.0015505055536355194-0.006333410169221194j),(0.0009077507691896709+0.00595951993139088j)
"(2.384615384615385, 1.7692307692307692)",(0.00517684222736919-0.01345781169265361j),(-0.017545732997553912-0.0052787661744348804j),(-0.012328288320322062-0.009908425320116291j),(0.008085171033619136-0.0010433171474927066j),(-0.00558907971332675-0.0011371795750617613j),(0.0061748784702902165+0.003208899307826607j),(-0.009989341181056707+5.428785949816323e-05j),(0.0003769359377153011-0.01296864988171558j),(0.005782289782666443-0.01262935535305779j),(-0.004842302742570021-0.011029875414730352j),(-0.005817468245214468+0.006603519336066879j),(0.0048310519946195415-0.003921629680223133j),(-0.0027414618559281007+0.005361434547940469j)
"(2.5384615384615383, 1.7692307692307692)",(0.013191656026158204-0.0063825614500298816j),(-0.006775387911616442-0.016773179770228734j),(0.001868097528777028-0.01484384065973264j),(0.004423365736662415+0.006370828257489592j),(-0.0014353595181046345-0.005385922378599357j),(1.0656362515690812e-05+0.006916694406314865j),(-0.005003368302030451-0.008621676583105491j),(0.010991863890372655-0.006721257844011619j),(0.013299241256391252-0.0030002542690363565j),(0.004775767891836696-0.010612812409589079j),(-0.008350332250574041+0.0007925430274819935j),(0.005961889776926227+2.211772197773677e-05j),(-0.005492957890117544+0.0025047175949549664j)
"(2.6923076923076925, 1.7692307692307692)",(0.013969815857248661+0.005014878961223388j),(0.009159038097168701-0.015254468502075878j),(0.013018450479412875-0.005656077842444944j),(-0.003504065558198994+0.006527568115732572j),(0.004110739465493063-0.0035866029124899113j),(-0.006104972492334999+0.003156618769935848j),(0.005043013113232216-0.00856404164347258j),(0.011481801075585447+0.005620314189521876j),(0.010114850034589902+0.008751508829489284j),(0.010775821178950856-0.003220582497941835j),(-0.006194245512839396-0.005074963283583601j),(0.004299677798367682+0.0037945158465651496j),(-0.005823804347953082-0.0017041421176862202j)
"(2.8461538461538467, 1.7692307692307692)",(0.005753454236624269+0.013837046753558955j),(0.017398011002632253-0.0013928795285993742j),(0.01083414585539671+0.008064498982846316j),(-0.007099077569707854-0.00019564072810549554j),(0.004924258667617226+0.0020822934763666283j),(-0.005546757268409644-0.003980813999343109j),(0.00989819805394311+0.0002597701108550668j),(0.001284267903230819+0.012609934313477704j),(-0.0012030387612946285+0.013062727838842722j),(0.009057397253300434+0.006016592741728214j),(-0.0006007344188090696-0.007634577319379193j),(0.0005380634161455486+0.005510004622207007j),(-0.003117451940220017-0.005253981706054488j)
"(3.0, 1.7692307692307692)",(-0.006833515195163807+0.013450288524821219j),(0.010727313092516372+0.013302819691571236j),(-0.0016784208451499196+0.012777868186938164j),(-0.002861466153184275-0.00620008210637681j),(0.0002627189453384529+0.005238853327986935j),(0.0010498718561875189-0.006699128307204066j),(0.0044960729706077516+0.008773728453381884j),(-0.010006450091111905+0.007592069924391753j),(-0.011184908754088988+0.006353248987718431j),(0.0009457215536189678+0.0104760429392725j),(0.0050019783387117754-0.005367623632114436j),(-0.0033785020896830303+0.004164985778556619j),(0.0015197617895146163-0.005966019556864816j)
"(-3.0, 1.9230769230769234)",(-0.011196139008245476+0.0084258708578745j),(0.007367521203411701+0.002789192670355886j),(-0.004974484338510843-0.0024211581398665334j),(0.005605282827223203+0.0001178666508411626j),(-0.009743833010715266-0.0006244250404640307j),(-0.0003245413939072716+0.016247444596940934j),(-0.005370839890378039+0.013232604449632049j),(-0.003856391633649941-0.006685247124584653j),(0.0013305129900108347+0.005029790817012507j),(0.0004279430563661166-0.006155653909526709j),(0.0029946216189318986+0.008513825719966383j),(-0.011637874510347227+0.002928748818029099j),(-0.012751579352736665-0.0021777064725084882j)
"(-2.8461538461538463, 1.9230769230769234)",(0.0015064451152224452+0.014014349943977818j),(0.005975225678416115-0.005168299910737291j),(-0.004457727876871309+0.0033779008873345137j),(0.0027061149448830055-0.005110568368278245j),(-0.005482700247336508+0.008644326301230566j),(0.013900506149162009+0.009490507480529218j),(0.006821814689146971+0.012479369781498094j),(-0.007313633734343749-0.0019495089235050428j),(0.004452279243031718+0.0028398942369024377j),(-0.004181680606645391-0.004886707487633156j),(0.008660785371818075+0.0035937825286416016j),(-0.004962482383517752+0.01125869698379426j),(-0.009055738275648562+0.009458527251924208j)
"(-2.6923076923076925, 1.9230769230769234)",(0.0128237521761114+0.006028931738713415j),(-0.0016611660829260993-0.0077419674806644655j),(0.0009826592720812567+0.005570313188940564j),(-0.0034380652708977315-0.004891493739876217j),(0.005106952557223601+0.009479044332709886j),(0.016233278322442132-0.006360010111512823j),(0.01378396656481199+0.002993086977218776j),(-0.00653384956147522+0.003495827055892242j),(0.005321721078345371-0.0007739709778383468j),(-0.006678003847218-0.0007496605775579096j),(0.008883159628455106-0.004021054869571472j),(0.005801736570357251+0.011200947665033548j),(0.0026422528426881245+0.012981656645496735j)
"(-2.5384615384615383, 1.9230769230769234)",(0.011943956127894331-0.007747220205801931j),(-0.007583457200845745-0.0023212116418792573j),(0.0054600489864790715+0.0017145206992426184j),(-0.006141838740729537+0.0008366690253518217j),(0.011361547643501814+0.0003319993268484954j),(0.004420735623906709-0.017502911254526812j),(0.011413590302192923-0.007968888101698655j),(-0.0026011520930338374+0.006761649326748871j),(0.003743540336629504-0.004025368088881381j),(-0.005763885333436254+0.004038751784973408j),(0.0034792684997182713-0.00953267111529485j),(0.012626694908221797+0.0027870639881365086j),(0.01223759893643435+0.005443281827455563j)
"(-2.3846153846153846, 1.9230769230769234)",(-0.00013115219523814796-0.01429137223914465j),(-0.005764390019628407+0.005456332497998139j),(0.004110739977271326-0.004082362131103392j),(-0.0022046238921727226+0.006058075736368418j),(0.006468367942230377-0.010161990138972442j),(-0.01168637506843545-0.014561968888507254j),(0.0023949940057502897-0.01344651491316654j),(0.0020974223922483686+0.006758898466002916j),(0.0006184550960337265-0.005609228837651686j),(-0.0019507113201726327+0.007126410029239809j),(-0.004321422986363245-0.009643514726174342j),(0.010632830997958873-0.007907038989588566j),(0.011749332635053653-0.006708113156722817j)
"(-2.230769230769231, 1.9230769230769234)",(-0.012080196067460131-0.007717158321440349j),(0.0018390074591266997+0.007720790581655488j),(-0.001682661407001879-0.00562242046459991j),(0.004482298101246098+0.005019760777699234j),(-0.005568036919470713-0.011547831141836332j),(-0.019270663809243416-3.398988692909047e-05j),(-0.007123724015056342-0.011244483667581396j),(0.005499337857307212+0.00418846195568899j),(-0.0027319038299661934-0.005139950580914744j),(0.002971005183506062+0.007183954322208317j),(-0.010119514703288063-0.004336334153671341j),(0.0012921234767678425-0.013509806993342026j),(0.0017735225685584714-0.01353674028928968j)
"(-2.0769230769230766, 1.9230769230769234)",(-0.01316087026142306+0.0057513558520462076j),(0.007575262580554948+0.00234016747965198j),(-0.005822228544145799-0.0012279813881627866j),(0.006876299555497769-0.001580180682458595j),(-0.013596385134534653-0.0017209229479901852j),(-0.013013194222603981+0.014949863265034391j),(-0.012238005735649935-0.003998028138632677j),(0.006734916644304455+0.0005828788453975835j),(-0.0052128247646712825-0.003040853290156594j),(0.006965946278275344+0.004319770773467952j),(-0.010921759068668466+0.003511082649671442j),(-0.009139787325738965-0.010458812704746575j),(-0.009621717154183885-0.00983545028551567j)
"(-1.923076923076923, 1.9230769230769234)",(-0.002748371922041714+0.014108073820625098j),(0.005910193585220947-0.005259317146484449j),(-0.0039607552945484835+0.004559652249705275j),(0.0021214614057244604-0.007125691085504886j),(-0.009770350505113804+0.01100673023415819j),(0.0019646376923675548+0.02018284816320587j),(-0.011735747759669193+0.0038421631047648765j),(0.006056498118395848-0.0026932267630362917j),(-0.006289018239850758-0.00013410384304184548j),(0.008653903682146047-0.00025894555251285926j),(-0.006500778735664874+0.01003113964427912j),(-0.014172121319504486-0.0009012840121920868j),(-0.013790087940973188+0.001238372469247449j)
"(-1.7692307692307692, 1.9230769230769234)",(0.009878292073143358+0.010427982035972776j),(-0.0013439786833314932-0.007769323393623766j),(0.0020362909556980633+0.005791888303821433j),(-0.005379716287209035-0.005759828862266819j),(0.0033783913450882194+0.015511628306324913j),(0.015597286369170234+0.013441464048952276j),(-0.007463519512493086+0.009063722317968616j),(0.004268725827053233-0.004939208367161066j),(-0.005979095433169042+0.002776286045398138j),(0.007693102128090516-0.0049684297463075955j),(0.0009465293302737733+0.012413180707437193j),(-0.011099433806201557+0.009329160888156988j),(-0.008034179831637763+0.011351873273133981j)
"(-1.6153846153846154, 1.9230769230769234)",(0.014227533522155462-0.001726900325928542j),(-0.007233669309390986-0.0030426140262946504j),(0.006138821689724627+0.0011890364982934138j),(-0.008241511701361342+0.001694673170034266j),(0.01545597328084448+0.007524988501215426j),(0.020688432736909526+0.00018217857045809823j),(-0.002190462046394951+0.0108496140064074j),(0.0021765462903572067-0.006094476887919995j),(-0.004652100252389468+0.005155816662158946j),(0.004634158575218006-0.008517404906402038j),(0.008255694461461245+0.009983055057262633j),(-0.002037777648035891+0.014637764316257932j),(0.003133708876238228+0.013582472353646723j)
"(-1.4615384615384615, 1.9230769230769234)",(0.00729377684129382-0.01227028414115855j),(-0.00649045376194531+0.004324624362029304j),(0.004280975921211167-0.0047373682718107974j),(-0.003262488099423553+0.008448853829409974j),(0.017157444598539233-0.007346575741373033j),(0.01665097191698144-0.011965423990087843j),(0.0021069236263650606+0.010140557616926928j),(0.0003069673884986573-0.00646235777307871j),(-0.002789714374603839+0.006799904493792211j),(0.00047902974469409535-0.01025933038353689j),(0.01284517472581479+0.004028817614713884j),(0.008032242489059958+0.01270604084816522j),(0.012049646330576055+0.007001419254551997j)
"(-1.3076923076923075, 1.9230769230769234)",(-0.00493839329674087-0.013301445922701632j),(-0.00011473642407925025+0.007738887948588001j),(-0.001780244663490002-0.006296108793808483j),(0.0055764863950162405+0.008110557510224728j),(0.007227782451380663-0.018940402065762908j),(0.007748201927512959-0.018407172437192865j),(0.004738441183365468+0.008397641691224476j),(-0.0011098094393016766-0.006438094248019398j),(-0.0008171193357795627+0.00776709262307322j),(-0.003775956048009399-0.010198629309874207j),(0.013595157131593628-0.00318617933320348j),(0.014381292428691678+0.005073295488226353j),(0.01341120774608135-0.0036225032395679957j)
"(-1.1538461538461537, 1.9230769230769234)",(-0.013228197847051964-0.0047994756625740235j),(0.0061619902488940295+0.004566192654038001j),(-0.006425068461047969-0.002024747634834282j),(0.010807265085089945+0.00036682912703997977j),(-0.00791173184169719-0.02047305558853625j),(-0.001045503016090265-0.01902652347243398j),(0.005903113403335721+0.006746938684819291j),(-0.002030230431223396-0.006352863461066707j),(0.0009689507214836357+0.008266605214189674j),(-0.0074337775887232315-0.008778292892364311j),(0.010864355432161313-0.009523934053969573j),(0.014771219750769128-0.004437268777616868j),(0.007178947154302586-0.011786479265280092j)
"(-1.0, 1.9230769230769234)",(-0.012273598803708551+0.006572358193676979j),(0.007280069145192094-0.0021463013561594567j),(-0.0055159267835198245+0.004277800446957101j),(0.007894552713252578-0.009066303614572608j),(-0.020066683812411674-0.012341577409433622j),(-0.006890202354248127-0.016381285008921772j),(0.0060803149887681375+0.005745867824261007j),(-0.002471354740020336-0.006423481342217115j),(0.0023944333752360628+0.008556532077293871j),(-0.010185134278730015-0.006612983428442138j),(0.005925461968121675-0.01367393695149883j),(0.009868380881133506-0.012007250692087369j),(-0.002438749865249696-0.013437297775810257j)
"(-0.8461538461538458, 1.9230769230769234)",(-0.003670560888466251+0.013239801743547755j),(0.0028310528459366026-0.006949613599998152j),(0.00016588809457144122+0.0072931278240218975j),(-0.0015239571890653457-0.01344075167569518j),(-0.024886103120995148+1.8485771378186464e-05j),(-0.009379765309342404-0.013209804501639952j),(0.005626755483606425+0.0055156291148213575j),(-0.0024218632129944387-0.006750163266102283j),(0.00335970839566141+0.008873478621851763j),(-0.012045030053466094-0.004283621725945717j),(0.0002591944534494567-0.015311888872109453j),(0.0021746892515557116-0.015444109311048683j),(-0.01028029251433768-0.008680772757686804j)
"(-0.6923076923076921, 1.9230769230769234)",(0.006524265395840095+0.01184400047880009j),(-0.0034175951923275344-0.006583476156482159j),(0.006123264069985881+0.004684993990201643j),(-0.01173172642157597-0.009949996705316867j),(-0.023232504762465165+0.010878680935616121j),(-0.009339607628021574-0.011071653227770182j),(0.004644843760185953+0.005923092181312115j),(-0.0018025640353026744-0.007311483491210362j),(0.0037804938575392434+0.009388108044545013j),(-0.013221105268391927-0.002235764835205922j),(-0.004962886154603349-0.01486096725325033j),(-0.005516751811508627-0.014567095895823605j),(-0.013174203784422352-0.0006769594344174972j)
