index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(2.384615384615385, 1.6153846153846159)",(-0.008375776147487458-0.013573872394002286j),(-0.021021984615244214+0.007800647378048411j),(-0.007819964861527588-0.009220921057391031j),(0.0011882473549890402+0.004258003517459421j),(0.004090949607048805-0.003465726512962946j),(-0.007898203930677503+0.006639303790778873j),(-0.008300996025618474-0.01312241874612616j),(-0.00747629255109135-0.013918661852811806j),(-0.009522964588406964+0.005142959788924052j),(0.00525125636856441-0.0021312657791214195j),(-0.0004422795761365371+0.004226007990837648j)
"(2.5384615384615383, 1.6153846153846159)",(0.004059233207926732-0.015811766152421497j),(-0.017941386475103904-0.012351745175711915j),(0.004100074274801453-0.01052155968875992j),(-0.0032219016775677984+0.0027760441857412827j),(0.004904634023488581+0.0021338064471995064j),(-0.009638831279103562-0.003742426292058218j),(0.0065794855115479155-0.013940172503131227j),(0.006373262626891653-0.013980183192893016j),(-0.009686312363471044-0.0033439629498302837j),(0.0049706980945922585+0.001822115973865165j),(-0.003046082230941561+0.0030156231654981706j)
"(2.6923076923076925, 1.6153846153846159)",(0.014779460346922527-0.007607798489480119j),(0.0002947820067653031-0.0211105655939248j),(0.010534423402665813-0.0012046879518488281j),(-0.003743462005880787-0.001686373490814724j),(0.0002344997103901738+0.00532730876116839j),(-0.0012870334991817313-0.010267723569007065j),(0.015187163163845968-0.0017424627572444416j),(0.014621234151598536-0.0030593787163446817j),(-0.003674896314979249-0.008993827270207738j),(0.0021750304515340264+0.004467985385981193j),(-0.004341207842508109+0.0002199225284617596j)
"(2.8461538461538467, 1.6153846153846159)",(0.015503000273101399+0.0066051288606263645j),(0.01737011589400383-0.010771687252582924j),(0.0055717225369856585+0.00830814657774241j),(-4.313242777372513e-05-0.003975202169022352j),(-0.004674452419450841+0.0025261858121260875j),(0.008455016432156136-0.0059602683602111j),(0.009285537309039952+0.011966804897385922j),(0.010673240455601318+0.009848387113766604j),(0.0042883669378131345-0.008168408719330144j),(-0.00156391588836861+0.0044176702000459315j),(-0.0033293694377113897-0.002911071467563201j)
"(3.0, 1.6153846153846159)",(0.004388286807694898+0.016443380919302905j),(0.017689799680872316+0.008843225090658014j),(-0.0046292285584631976+0.008270403871375245j),(0.003486225444853312-0.0016544824570365211j),(-0.004287080914018833-0.0031024079045303475j),(0.009199145776089605+0.00470245955165454j),(-0.0054776998436452985+0.013961670405859088j),(-0.001960753053286518+0.013983872574902969j),(0.008604897142503003-0.001717335287018853j),(-0.004066852315026884+0.001780842266381527j),(-0.00021644974504581325-0.004502354485937103j)
"(-3.0, 1.7692307692307692)",(-0.006076644496831082+0.014773312070912748j),(0.0062059638365964615-0.003392017548927341j),(-0.0016724743963323608+0.003415945943029144j),(-0.003677200483713393-0.004611017727777235j),(0.0023623713686250778+0.01582080611917181j),(0.005510581652391059+0.016530153829700474j),(-0.006204434734934715-0.002782935367476764j),(0.0005035395191889423+0.003657476560099638j),(0.0038495284494823655-0.005149674881696607j),(-0.0008597291742219942+0.011864686486034576j),(-0.01329055568906566+0.007585734961328608j)
"(-2.8461538461538463, 1.7692307692307692)",(0.009789428003606604+0.01271243621155215j),(-0.00015892206240706425-0.0070596998971345915j),(0.0023893953870878855+0.003022212061605919j),(-0.006060749262261963+0.0012967013251978133j),(0.015581910913227148+0.0062864699727174025j),(0.01653394199693211+0.005385723221462497j),(-0.006040612897419109+0.002546182576865457j),(0.0029804723624427005+0.0023629477545700508j),(-0.0012822375010084217-0.006683060959147964j),(0.009155036776326099+0.008296447138359992j),(-0.0010790552806567292+0.015514395448717303j)
"(-2.6923076923076925, 1.7692307692307692)",(0.015979588195213574-0.0019938527825120195j),(-0.006311508194781828-0.003126211024011066j),(0.003811925545135348-0.0008522587075998767j),(-0.0016656396365650665+0.0063245461637370355j),(0.014172503256527568-0.010581225749445011j),(0.014307471590605109-0.009672836761139702j),(-0.0023707914492727407+0.005832259845574535j),(0.003935220744288566-0.0002510657031977367j),(-0.006069435600807977-0.003910505765923643j),(0.012687339623665883-0.0019648834359462953j),(0.01238790320761012+0.009800898243147005j)
"(-2.5384615384615383, 1.7692307692307692)",(0.0065328847701913665-0.014767213645829926j),(-0.005697655280659926+0.004095659859894365j),(0.0009113611471737981-0.0038584030632310604j),(0.0051539384712684716+0.00463831288556706j),(-0.0014621938690111333-0.018597416841019634j),(0.0016262897005869278-0.016972884342031265j),(0.002122688060230915+0.00563867300046857j),(0.0029669798691111695-0.0028535223865943913j),(-0.00750736039822812+0.0016146155463329722j),(0.006928162830557112-0.011406886804377743j),(0.015369405726681202-0.004563477317059203j)
"(-2.3846153846153846, 1.7692307692307692)",(-0.009188704640492608-0.01331156470999314j),(0.0009032202230535513+0.0069226308606129905j),(-0.003115110420072729-0.0025562518768004303j),(0.006931293181581707-0.002564076119718673j),(-0.01725405512042161-0.009524478606275743j),(-0.01141577505219006-0.012202988392488436j),(0.005017678766322198+0.002805786829154724j),(0.0005912606851525498-0.004288881192066007j),(-0.004633650041931198+0.006748058331208858j),(-0.004170046872165517-0.013234516787917039j),(0.005397396046882646-0.01533523408531109j)
"(-2.230769230769231, 1.7692307692307692)",(-0.016166970035788278+0.000704351508212595j),(0.006464932943407422+0.0025101718667297234j),(-0.0037390282641333633+0.0016901627847364525j),(0.001102712875834986-0.007848147181330405j),(-0.01867925545577738+0.009248679796950343j),(-0.01622951538637801-0.0001583302385590155j),(0.0054223263047016405-0.0007613274048206153j),(-0.00217558703697924-0.0040403272832702j),(0.001099460176734023+0.00867488193887953j),(-0.013072434032585687-0.006100641243659168j),(-0.009156760285242838-0.013684723885270363j)
"(-2.0769230769230766, 1.7692307692307692)",(-0.008155891735435941+0.013958300418310917j),(0.005291197259322027-0.004393069707645944j),(-0.00016359486344061787+0.004184878696170856j),(-0.00683368284662634-0.005152312476250089j),(-0.0038473434799879136+0.021708180892095176j),(-0.011367115326242879+0.010675699910849889j),(0.0038851808684230767-0.00348016858354297j),(-0.004335007131644722-0.0022886702560106402j),(0.006853046401583436+0.00637226215202089j),(-0.013987898141915074+0.005394603927422969j),(-0.016610864114999412-0.0011676468336701696j)
"(-1.923076923076923, 1.7692307692307692)",(0.007108894988634542+0.014471899319665249j),(-0.001198534103280474-0.006699719641089599j),(0.003746112866404184+0.0020861086059483j),(-0.008570305776923791+0.0036519590633182757j),(0.01546022169878578+0.0174139974107512j),(-0.0015635036960793543+0.014709138254487799j),(0.0015436694127263985-0.004739492128032099j),(-0.005266777727311601+0.0003285946002428257j),(0.009989835382141035+0.0008852083657418302j),(-0.0064111625462736025+0.014187796214701192j),(-0.011445803380236734+0.012310285653064475j)
"(-1.7692307692307692, 1.7692307692307692)",(0.015885365873999156+0.00229381200779523j),(-0.006316695144395898-0.002294256353097853j),(0.0036697669204758514-0.0024416098379153425j),(-0.001412981329945872+0.010134528658438483j),(0.024504793690476003-0.00038126423761003286j),(0.007140125511581369+0.01183703241380086j),(-0.0006615310060527407-0.004753128897479857j),(-0.004835918271657518+0.0030581498440280562j),(0.009259042085287017-0.005478377641775823j),(0.005157069246562696+0.015303790187619754j),(0.002060283485897278+0.016804071766782645j)
"(-1.6153846153846154, 1.7692307692307692)",(0.010980119093222591-0.011557401457269963j),(-0.005120949498350029+0.004193666261836936j),(-0.00046979381391587397-0.004531441338791882j),(0.008651581016097205+0.0073518883473854294j),(0.017356504057594733-0.01884182033305676j),(0.011426926037079161+0.005554722969137457j),(-0.002298760839506668-0.004075901283771731j),(-0.0032929994270331085+0.0053051017584353505j),(0.005074002179398534-0.010369716363232789j),(0.014447325701320422+0.008422115116561544j),(0.014026232660778409+0.009614250549580537j)
"(-1.4615384615384615, 1.7692307692307692)",(-0.002768885044276459-0.015549437056905386j),(0.0008915924157253447+0.006439271274726724j),(-0.004385140871368758-0.0018066831501685086j),(0.01227716708365779-0.003390166014234981j),(-0.00018731957660196412-0.026477774167718852j),(0.011464730736720318-0.0004273398463339143j),(-0.0033572621410999873-0.0032134145041127493j),(-0.0010792089422448962+0.006765057509118625j),(-0.0010133410259173033-0.012341316223481528j),(0.01706775440008212-0.002682904823052578j),(0.01660857870332937-0.0037396460344415283j)
"(-1.3076923076923075, 1.7692307692307692)",(-0.013845120859860345-0.00719523186608819j),(0.005798454226764404+0.002625294104580474j),(-0.0038999183202159046+0.0031052311233128716j),(0.0051934785495238505-0.013488108103978361j),(-0.01707538407342448-0.020794077530003393j),(0.009268657702639363-0.0042149323770833665j),(-0.004020023084093006-0.0024767941807957235j),(0.0013596349325828941+0.00742251773287825j),(-0.007170504094366738-0.011159448252394108j),(0.01236900396016903-0.01279620695221397j),(0.008948915353472923-0.014427209441236917j)
"(-1.1538461538461537, 1.7692307692307692)",(-0.014075615155588599+0.006162139448758921j),(0.005241423288736763-0.0033351120332948164j),(0.0007773724860972625+0.005249924276328722j),(-0.008166491426981682-0.014431738470205058j),(-0.025598123688058434-0.007564239260673032j),(0.006809132342454517-0.005743910573908848j),(-0.00448547003408405-0.002014917569889914j),(0.003689925327588508+0.007469648284122913j),(-0.011999183019104694-0.007548946720693249j),(0.0029521758975619575-0.018023767334753166j),(-0.003475527015631169-0.016489906465812186j)
"(-1.0, 1.7692307692307692)",(-0.0043490245635275475+0.014437087754698968j),(0.00018715571485112764-0.006042141292002414j),(0.005285007144928795+0.002251667348196543j),(-0.01864164514759017-0.0045440398146024494j),(-0.025095156487296315+0.0053169623742153555j),(0.005139345577650564-0.005781725235362961j),(-0.004883066890689508-0.001903137658930998j),(0.005724772467272125+0.00720513816169405j),(-0.014861392221346503-0.002668826834432493j),(-0.007266840023020413-0.0171841065135524j),(-0.013398563064501257-0.009863919927585998j)
"(-0.8461538461538458, 1.7692307692307692)",(0.007617859423783615+0.012618204617909204j),(-0.004670246353560299-0.0035514665069915075j),(0.005296145417125939-0.0035051321734669424j),(-0.019602521466579082+0.010570372293210045j),(-0.019731728612785417+0.013147092379326477j),(0.0044751596684851555-0.0050472789031064625j),(-0.005244585996792404-0.0022111310516656447j),(0.007393425688716197+0.006953014057945321j),(-0.01583173695721681+0.0023760352743106552j),(-0.01502938912597156-0.011551183463252665j),(-0.016298466745494164+0.0009111953435724019j)
"(-0.6923076923076921, 1.7692307692307692)",(0.013987148706521268+0.0032097461917137684j),(-0.005471688511621046+0.0015529142132987151j),(0.00032797606045309284-0.007196751470299921j),(-0.011059926827861593+0.02317763544936232j),(-0.014147884758526654+0.015491503799735334j),(0.004587715712645364-0.0038679748644842946j),(-0.005484048789726362-0.0030212724996313395j),(0.00867301866527638+0.007013178263917492j),(-0.015439708592149479+0.006816287130588087j),(-0.018790905498887428-0.0036177267545170312j),(-0.012116768385403567+0.010298563931620293j)
"(-0.5384615384615383, 1.7692307692307692)",(0.011945978476977044-0.007136596769255j),(-0.0021331280289918603+0.005093447884079769j),(-0.006211602781714763-0.005677033989768315j),(0.0018429347401911994+0.028951377702673392j),(-0.010790211072255008+0.014131623131682093j),(0.005058989099650885-0.0022400629881637155j),(-0.005370416039194378-0.00438645807846435j),(0.009507375897873498+0.007631356478629058j),(-0.01437954683852319+0.010273656920195105j),(-0.01871097342801546+0.0042078730440278786j),(-0.004004913530694703+0.014836526911965076j)
"(-0.3846153846153846, 1.7692307692307692)",(0.0041125418591259665-0.012795971126394782j),(0.0024273791589772345+0.004818567519955577j),(-0.010117151641414872+0.00048208534347174924j),(0.013240741631432655+0.028657010821564074j),(-0.00975704571327268+0.01079477392665596j),(0.005334043989426983-6.921777708115975e-05j),(-0.004521603487185376-0.006218766146539165j),(0.009733942585808196+0.008962229922773594j),(-0.013296511905015858+0.012664078514660306j),(-0.015992205851270206+0.0103805033524339j),(0.004192523949573567+0.014110747749376802j)
"(-0.23076923076923084, 1.7692307692307692)",(-0.004586709151228893-0.012097411167107181j),(0.005134975865296995+0.0014934882822498503j),(-0.00939443363240481+0.008252756964638215j),(0.019692679728130054+0.02595292613090374j),(-0.009811402279285633+0.006349780489462871j),(0.004738194750555781+0.0025168119804311064j),(-0.002490951183232519-0.008125496783468399j),(0.00904454106055626+0.010999434210379837j),(-0.012675363752622638+0.014042356609121833j),(-0.01210900622177706+0.014365522530113755j),(0.00988828472723365+0.009863972930743814j)
"(-0.07692307692307665, 1.7692307692307692)",(-0.010332588785456384-0.006896027543351872j),(0.004814275753393043-0.002528907334956791j),(-0.004914011196180277+0.014853544435900803j),(0.02040936976713117+0.024090207305084044j),(-0.009318820125072498+0.0013023750674103795j),(0.0026848786567414394+0.004876415226900721j),(0.0009752814986822179-0.009283498538015715j),(0.0070190092621299875+0.01346512105815357j),(-0.012801684993377208+0.01445953427048313j),(-0.008277697139917871+0.016369323735475602j),(0.012345697555431853+0.004442451457457015j)
"(0.0769230769230771, 1.7692307692307692)",(-0.011909950767740988-0.0003325379910549828j),(0.0022070069899962986-0.005304724467122884j),(0.0008869455649371307+0.019439159098136743j),(0.01593853453138093+0.02389383910482015j),(-0.0069687862632318255-0.003391740547680567j),(-0.0008244993603072808+0.005822942915837311j),(0.00551786535979723-0.008539332418276178j),(0.0032787806763871032+0.01569511844362564j),(-0.013749476817813175+0.013872564059172867j),(-0.005254320413037238+0.016942278079844962j),(0.012196590440713802-0.00036606982552449946j)
"(0.23076923076923084, 1.7692307692307692)",(-0.0102104262317338+0.005153985229082713j),(-0.0012473232696866422-0.006237256997673365j),(0.005439953516546038+0.02289060103580248j),(0.007428273670886423+0.023635078159616036j),(-0.0025619533876369365-0.006106499194336141j),(-0.004663674056195632+0.004175237013377289j),(0.009799618925013581-0.004928240597368498j),(-0.002218363125505213+0.01661667747383552j),(-0.015360799430000075+0.01212564144809969j),(-0.003370433525345508+0.0166527379105823j),(0.010601541567340698-0.0037283016787430455j)
"(0.384615384615385, 1.7692307692307692)",(-0.006920817281553854+0.008572065097447552j),(-0.004499635982703412-0.005829601105560172j),(0.006569727725050057+0.026338891964626403j),(-0.0029068299070787104+0.020433989006295887j),(0.002411728257104996-0.005380433112344237j),(-0.006664361318734914-0.00012814831009001564j),(0.011631306587440517+0.0014292111742193235j),(-0.008808313828382465+0.014958521460915595j),(-0.017212991112795662+0.009014620133977662j),(-0.002667595692484403+0.015902601959459094j),(0.008605318777542658-0.005585737244021547j)
"(0.5384615384615388, 1.7692307692307692)",(-0.003486314067685713+0.010096164410033755j),(-0.0072113828547753075-0.005035000863705306j),(0.0026413282173419306+0.02948930080664488j),(-0.011344742389528302+0.012602326204894246j),(0.005267184897951856-0.00140383179705814j),(-0.0048637296234613865-0.005135174845128717j),(0.008967029840855598+0.008564525179493998j),(-0.01488029963447858+0.009790037716630364j),(-0.018605609635543526+0.004437564950573816j),(-0.003024072060513127+0.014868503194766968j),(0.006864432592731852-0.006270935215831865j)
"(0.6923076923076925, 1.7692307692307692)",(-0.0007257630352803558+0.010431855262985346j),(-0.009456654915038889-0.004840311064821389j),(-0.006572847978830386+0.029827925200183424j),(-0.01387009990120568+0.0017189582961307604j),(0.004044074795175487+0.003254241658878625j),(0.0005506616504357045-0.007443618588684503j),(0.0015720642402799704+0.01290699653380733j),(-0.018076434772005216+0.0012988335966588572j),(-0.018629685211901816-0.0013909051881151584j),(-0.004224677856280125+0.01352455564191742j),(0.005655793808547696-0.006187107603961211j)
"(0.8461538461538463, 1.7692307692307692)",(0.0010700240469432949+0.01031464836060459j),(-0.011163570544837314-0.006128923569421999j),(-0.0183606768666538+0.02377419477586478j),(-0.009013711379466875-0.007432541730931768j),(-0.00040130673621331897+0.005031333731223655j),(0.0063216507557172065-0.004616439773867107j),(-0.0077262283863406825+0.011096601295307798j),(-0.01616192760297534-0.008582876841899316j),(-0.01638517156697446-0.007733764873976059j),(-0.00597217792475098+0.011712151416040963j),(0.0050012090277622686-0.0056410965464873215j)
"(1.0, 1.7692307692307692)",(0.0018642314039423336+0.010269928685138301j),(-0.011580281794328452-0.009455152770264763j),(-0.026715766016802662+0.009898329711486258j),(7.423831639464538e-05-0.00995210780381789j),(-0.004382727619476356+0.002354086471226502j),(0.007872885022947933+0.00213941519743768j),(-0.013691806920722556+0.0027076143002206783j),(-0.008421994035681672-0.016307258391377002j),(-0.011363350536083956-0.013264913910538294j),(-0.007867998758401506+0.009241224094180786j),(0.004789948113064566-0.004803908642921968j)
"(1.1538461538461542, 1.7692307692307692)",(0.0016322581978725848+0.010539272811755311j),(-0.009161472019741644-0.014395604835264576j),(-0.025162823930722288-0.007905862350761165j),(0.0070522189944622745-0.0050049991960242j),(-0.004278492370685116-0.002478265097760179j),(0.0031609373813105738+0.007839809125704698j),(-0.011763111634204458-0.00815279363405276j),(0.003123299726035721-0.01803190115117268j),(-0.0038997824521509886-0.016292796957132805j),(-0.009404862496633146+0.006015464602825758j),(0.004854634432923653-0.0037398603886179276j)
"(1.3076923076923084, 1.7692307692307692)",(0.0002474405390421779+0.011035709594860103j),(-0.0024322550725607763-0.01874487566039773j),(-0.012015415575662651-0.020871508725295425j),(0.007131017763201699+0.0027830323179863395j),(-5.9872296131936246e-05-0.004937039056180089j),(-0.004640587843236473+0.00737263099038089j),(-0.0019356870724362872-0.014463675541276306j),(0.01374312286198194-0.011864762773165033j),(0.0045338055691892705-0.015347268729717416j),(-0.010015990050342448+0.002163143992711965j),(0.005003622904322989-0.002459247252307138j)
"(1.4615384615384617, 1.7692307692307692)",(-0.002446938002025301+0.011265905297735846j),(0.008108625083288112-0.018671348730522872j),(0.006285136946460198-0.020936691389197657j),(0.0012121297127696766+0.006780544732302294j),(0.00424877238601914-0.002525260977762875j),(-0.008926422342157668+0.0003930709567002431j),(0.009827016842896979-0.011073431050886633j),(0.017936351459244146+0.00018889273986470012j),(0.011498125406822518-0.009999733767367918j),(-0.00920954888430497-0.0018699413091248932j),(0.005030577499846058-0.0009731978822549811j)
"(1.6153846153846159, 1.7692307692307692)",(-0.006333940879587718+0.010303598474762796j),(0.01837987208808408-0.010937978632061385j),(0.0182007557249063-0.007871438803557982j),(-0.004802603530101985+0.004055493937735856j),(0.004294911062471931+0.002467091818298755j),(-0.005393313540056482-0.007361609559420266j),(0.01494612419091869+0.000571866144178999j),(0.01272971063669381+0.012239741606535648j),(0.014395633657621375-0.0015274578335904118j),(-0.006776541635779418-0.005330977645497832j),(0.004723047516769161+0.0006549308931884616j)
"(1.7692307692307692, 1.7692307692307692)",(-0.010559332220266717+0.007046553097702319j),(0.02173870208050678+0.003500901364037206j),(0.015751661686335298+0.00878720456190277j),(-0.005424416803000004-0.002066725179790057j),(-8.772412217729465e-05+0.004964005344693817j),(0.003320039483042682-0.008672748374772835j),(0.008840277738659452+0.012187397736391744j),(0.00034794887267567895+0.017333056663560407j),(0.011751974013878955+0.0071025005232459686j),(-0.003000046941016205-0.007332525281574306j),(0.003889405862873855+0.0022638655678807297j)
"(1.9230769230769234, 1.7692307692307692)",(-0.013256185331017165+0.0009627642714512691j),(0.013563038598834221+0.01770439402692914j),(0.001771822367260505+0.016384080829563347j),(-0.0006852963863988201-0.005370477815407828j),(-0.004417906913543441+0.0022883292252042923j),(0.00924362795352914-0.0018137287905666615j),(-0.004422011811602317+0.014447562900100748j),(-0.012085823128559322+0.011928204023099385j),(0.004359630337942732+0.012261376658389453j),(0.0012596372779748383-0.007187353427136773j),(0.002420565084079013+0.0035660961210553965j)
"(2.0769230769230775, 1.7692307692307692)",(-0.012034579858640029-0.006867401092017881j),(-0.0034465871291464484+0.022040543443852013j),(-0.011633068530704518+0.009684977139479014j),(0.004183609304427482-0.002901960089948001j),(-0.004100724464721163-0.002831942644479978j),(0.006433148308752546+0.0070294494578333295j),(-0.01429912570942436+0.004924044429437602j),(-0.01657496182003842-0.0009606244558508201j),(-0.004541958749225022+0.011461651022568188j),(0.0047303214572518475-0.00480289684936013j),(0.0003903213982566696+0.004168207055480007j)
"(2.230769230769231, 1.7692307692307692)",(-0.005538209835449548-0.013261284450599785j),(-0.01868894526639527+0.011805014579844196j),(-0.013295920816007825-0.004323057074463462j),(0.004245415630498923+0.002285515590470788j),(0.0006076749981694072-0.004951553985480002j),(-0.002776404879656637+0.009206524962036288j),(-0.01223742300337227-0.008853473043946097j),(-0.00985793546079636-0.012869205146606414j),(-0.010549477714644623+0.005017420098650219j),(0.006180079766856948-0.0009321766276260639j),(-0.0018382249853984476+0.0036853224130829715j)
"(2.384615384615385, 1.7692307692307692)",(0.004633788626465182-0.014083685110641266j),(-0.020608968968126164-0.006961437844322584j),(-0.0029335564542206298-0.01264830737126794j),(-0.00014058093812248604+0.004590188940515462j),(0.0046799616428862606-0.0017331880427341078j),(-0.009419223757161076+0.0022495117127182187j),(0.00041733747851418454-0.015051938903852006j),(0.003544675616104715-0.01540997890697699j),(-0.010463568353264731-0.0036279007936423535j),(0.005020939987682667+0.002937709849086058j),(-0.0035898743278532375+0.001969820113915159j)
"(2.5384615384615383, 1.7692307692307692)",(0.013423972104711752-0.0071676300541560455j),(-0.006794585448172719-0.020188457332829198j),(0.008837054869380372-0.008295529614356251j),(-0.004001239107114533+0.0018192562898854026j),(0.003670339609195808+0.0033795054927637427j),(-0.006659689789684314-0.007101075668600861j),(0.012714955666744349-0.007936052315981747j),(0.013903526738046228-0.006651458918598515j),(-0.004414336496941776-0.009535374537165821j),(0.0017593184958330998+0.005144184029210522j),(-0.004058935467523768-0.000618969613862098j)
"(2.6923076923076925, 1.7692307692307692)",(0.014783895863309353+0.004806480302625266j),(0.012118567645214628-0.016889926885634707j),(0.010845547772873998+0.0034103135940901736j),(-0.003253801682102067-0.002693941740286665j),(-0.001360918238451996+0.0047954174399525975j),(0.002944644643017378-0.009317593250915777j),(0.013488935899795334+0.006329894640007908j),(0.013392165579983847+0.00679198391610973j),(0.003827074355721223-0.009217102353064159j),(-0.002045002494322057+0.0046747958866518655j),(-0.002740743860312522-0.003106585736760738j)
"(2.8461538461538467, 1.7692307692307692)",(0.0063790907415062145+0.014469596952780718j),(0.02023612092259224+0.000432541067106829j),(0.0020899020844555713+0.010505427572123248j),(0.0009804214416441511-0.003954329764519076j),(-0.0048904508865745015+0.000926742907861766j),(0.009603108748517336-0.0019316423500176344j),(0.0018406224644681932+0.014682162459742543j),(0.002477837384803887+0.01441438476511009j),(0.00898317129741354-0.0030616148907221773j),(-0.0044497582369343695+0.0018240318631975367j),(5.584761226210663e-05-0.00419781243394901j)
"(3.0, 1.7692307692307692)",(-0.007079063026966448+0.014377335988621566j),(0.010455653659499508+0.016673312437052022j),(-0.007828047451208646+0.006432976758884656j),(0.003860743190814052-0.0007911197471862629j),(-0.002997014950570007-0.0039616638883689425j),(0.006295909486572278+0.007520415408586358j),(-0.011429270733218007+0.00921551371193888j),(-0.009969600368487468+0.010173993535959287j),(0.007750617960356541+0.0046474869103329385j),(-0.004182156994003238-0.0017957346164269533j),(0.0030169280181523215-0.0030162733356644523j)
"(-3.0, 1.9230769230769234)",(-0.011954418520689652+0.009788527375024572j),(0.006603208509326563-0.0007509425037270755j),(-0.002512972964474983+0.0026954509264840104j),(-0.0019693977738701024-0.005968416594146145j),(-0.00586889555855621+0.015424564026957325j),(-0.005803120180723221+0.01549447183117536j),(-0.0020634204176480046-0.00596519527840502j),(-0.0024621755311770906+0.0027377034055710552j),(0.00657382986432954-0.0008342202016391327j),(-0.008582976527005882+0.008542693234159236j),(-0.01511901300345516-0.00135457993122213j)
"(-2.8461538461538463, 1.9230769230769234)",(0.0022461602824702547+0.015326711096320247j),(0.002446092940975841-0.006150874434631137j),(0.0013222568938925825+0.0034953157471478646j),(-0.006535352918763117-0.0010789389975519828j),(0.01044130216476052+0.013784868773064422j),(0.008495721560012002+0.014051685442874459j),(-0.005474766277639618-0.002645266243489115j),(2.519816339155223e-05+0.003806883316467817j),(0.0041580824496833335-0.005640886170575832j),(0.001237478640262699+0.012496453315663927j),(-0.009869706135719877+0.01181837134331963j)
"(-2.6923076923076925, 1.9230769230769234)",(0.01426879190504168+0.006096340031354149j),(-0.004216732006108134-0.005058599111080552j),(0.0037753657781528626+0.00038163546999759435j),(-0.004264340616188245+0.005563922658691528j),(0.018097550728948978-0.0013144766602348832j),(0.016025426373805975+0.002451291827083291j),(-0.005576140988278044+0.0017333052455578534j),(0.0025994160186599167+0.0029875246380750634j),(-0.0011163835759324906-0.007342510446571115j),(0.010725657252133638+0.00739157545407611j),(0.003950228235309435+0.01509922808164419j)
"(-2.5384615384615383, 1.9230769230769234)",(0.012742972727825755-0.008871399969842615j),(-0.006424301731538302+0.0012433859951283834j),(0.0020738514689355382-0.0032547382336322907j),(0.003019813262810806+0.006814614582812808j),(0.009516618100778453-0.01651363757762629j),(0.012241566217075528-0.010156157186555582j),(-0.002965449169104841+0.004742371414297503j),(0.00408131858247503+0.0007306636826918179j),(-0.006235274067458825-0.004830049400105953j),(0.013106854573903213-0.0032904728325964445j),(0.014695104395645003+0.005820110301685393j)
"(-2.3846153846153846, 1.9230769230769234)",(-0.0006009160298826215-0.015507424868834597j),(-0.002039385905394446+0.006163626526579734j),(-0.0019954408794405822-0.0033893289524186848j),(0.007932100195231289+0.0007461588817283083j),(-0.008346018706477124-0.018208647545113813j),(0.0010734050869451992-0.015452307801623882j),(0.0005641984973358971+0.005318067894583022j),(0.00390404631256275-0.0019650061757674887j),(-0.008368822555060846+0.0006227833852793592j),(0.0066771307483339285-0.012326084444231142j),(0.013667561595208141-0.008296135779711177j)
"(-2.230769230769231, 1.9230769230769234)",(-0.013267267749610002-0.007995680804865289j),(0.004301514915031101+0.004780523129301293j),(-0.0040125933471632505+0.00022123740625352444j),(0.00496402197101589-0.006981063729457832j),(-0.020558167549136034-0.004496910123725832j),(-0.009616437601800249-0.011447344337499644j),(0.003364354261251694+0.00384798976105398j),(0.0022149019867249314-0.004076462554556602j),(-0.00637214783957705+0.006276262291690094j),(-0.004422171885839566-0.01384845076579777j),(0.0019205877382581934-0.016036079975633732j)
"(-2.0769230769230766, 1.9230769230769234)",(-0.014004269271521182+0.0064969702715736545j),(0.006224918815961613-0.0012966405144811393j),(-0.0017121312875777893+0.0037469996517254757j),(-0.0037139678084545545-0.008493984722846744j),(-0.017185792974223593+0.013857998105882523j),(-0.014118330179596777-0.002150785067835222j),(0.004678928523221888+0.0014338880744650098j),(-0.0003450038128210165-0.0049463588700678724j),(-0.00115963305457787+0.009474903322302447j),(-0.013356634166315518-0.006970216139185417j),(-0.011322276505894858-0.011707846939557402j)
"(-1.923076923076923, 1.9230769230769234)",(-0.002659526350737289+0.015126761579748448j),(0.0020441619677878968-0.005931967383738264j),(0.0025682575868857175+0.00337476310724147j),(-0.009995361129503026-0.001489261668176664j),(-0.0008229647725110261+0.023072949431372457j),(-0.011730062371381784+0.006643081249490075j),(0.004619355317678131-0.0009070920162597055j),(-0.0029880826255955497-0.004418836383294502j),(0.0050174179813669475+0.0088780632589844j),(-0.015021508295710128+0.004202335749373831j),(-0.016355611149404446+0.001077063264867105j)
"(-1.7692307692307692, 1.9230769230769234)",(0.010641703127502181+0.010922801125387249j),(-0.003935020272219474-0.0047620537211555585j),(0.004340454309286172-0.0006520802982805372j),(-0.0074211235361431255+0.008259089541267276j),(0.01683114131058288+0.017126796928668118j),(-0.005484090105032976+0.011295961392599758j),(0.0037279521822437406-0.0026393531274336605j),(-0.005075407356624647-0.0027520602170173925j),(0.009776533548072314+0.004819747869225374j),(-0.008750272620172661+0.013545955583039029j),(-0.010076811525396277+0.013009187402512251j)
