index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(1.6153846153846159, 1.7692307692307692)",(-0.007885648073946596+0.009746449496239798j),(0.012499678672144429+0.001729995156749417j),(0.008450162609253985-0.014024989189165695j),(0.010212840180135876-0.01191809220870525j),(0.009757651406475564+0.006387366673717031j),(-0.008510085511868755+0.0025583155492000936j),(0.005156907493739441-0.0060430664404879835j),(-0.00041432847448685903+0.008094590646389408j),(-0.0070200885410684165-0.005348643028326762j),(0.00692849904357802-0.006834516347162451j),(0.009758127690915285+0.003930607824643929j),(0.006472584502779985+0.00883038894567695j),(0.007085418084410551+0.008266841891021887j),(0.01022704728040846+0.001630816835020771j),(0.003959356737193802-0.008652033890096021j),(-0.008501728843537566-0.0014428415697055098j),(0.003995765764334557+0.00692968679067712j),(0.0006954959882071363-0.008013308723119736j)
"(1.7692307692307692, 1.7692307692307692)",(-0.01132134677770157+0.005627786019452872j),(0.009885244499598498+0.008216842210646962j),(0.01537550876844397-0.004618021711554617j),(0.01476425251019667+0.0006825397750274131j),(-0.0002962979119466727+0.010963846834793954j),(-0.006106461505039855-0.005928527196968071j),(0.007577780646991431+0.001556981462447627j),(-0.00710977548634355+0.0036234460496830856j),(0.0008122490763777535-0.008703963699399844j),(0.009495629582509331+0.0017649591715597638j),(0.0029756806397347613+0.009989731139603443j),(-0.0020418687643717418+0.010605231997843691j),(-0.0003167233046713007+0.01066639251686373j),(0.006968597008160546+0.007278773739356679j),(0.007690309589453038-0.0050513648020320875j),(-0.006633408651832986-0.005022926740576879j),(0.0008090026699958344+0.007724443009215856j),(0.0036803575843508077-0.007053602348244542j)
"(1.9230769230769234, 1.7692307692307692)",(-0.012724677826984495-0.0005830154638793166j),(0.0031355449221510414+0.012613157518520761j),(0.013663693188897994+0.0076013641145160115j),(0.0076011318971770485+0.0116941401717086j),(-0.009079528472107032+0.005013163947046215j),(0.0022199364528847775-0.00787505815481513j),(0.0021663549751935077+0.007228238149724616j),(-0.006541280587297089-0.004356598533925913j),(0.00778507444722034-0.0037827271968172154j),(0.0038078252845764405+0.008787834045068813j),(-0.0060667680924988985+0.008345924521780962j),(-0.009163686899512717+0.005413383859672117j),(-0.0074776866772525465+0.007299785718884703j),(0.0007763059616577011+0.009768885611170737j),(0.008895579501242349+0.00018762078150527734j),(-0.0030812212006513413-0.007422256048305043j),(-0.0027486605040251974+0.007040592470947346j),(0.006387371306308795-0.004633089623088922j)
"(2.0769230769230775, 1.7692307692307692)",(-0.010407014199491336-0.007476823723577266j),(-0.00575754006211724+0.011715073854424675j),(0.0031910501294857424+0.01482310858293906j),(-0.005182461482472519+0.012138922216458207j),(-0.008393781061356999-0.005164025615801745j),(0.007715473467068724-0.0016530505819893078j),(-0.005257428508921939+0.0051662062270610805j),(0.0006553764659579897-0.007715255830085826j),(0.007146074392317862+0.004725638844529915j),(-0.0052275380670062455+0.007921595632492277j),(-0.0102053513011914+6.567579840279354e-05j),(-0.009896505018492157-0.0034505544140975893j),(-0.010225110974110082-0.00021886613416641687j),(-0.005671523995026471+0.0076557650187891214j),(0.0067880951721592964+0.005291610329930438j),(0.001403095322503151-0.007643911312756659j),(-0.005786830894266463+0.0045674554274366405j),(0.007801801144029138-0.0008017564317921702j)
"(2.230769230769231, 1.7692307692307692)",(-0.0039027286024533787-0.012261067084357853j),(-0.012215819368863137+0.004548725348185387j),(-0.00923985015891651+0.01138997099937655j),(-0.012365307160648742+0.00202112297476137j),(0.00047186672907380836-0.009391869469743835j),(0.00484870243715646+0.005891328723307734j),(-0.0068524153168832945-0.002238879527222172j),(0.006997882691579115-0.0030429648176912897j),(-0.0005071265094907176+0.008462820770862621j),(-0.009399144329291382-0.00016220594474509252j),(-0.005906190039353988-0.008178550446695404j),(-0.0034999083351899907-0.009703094571448224j),(-0.00667174340974868-0.007456771157917373j),(-0.009102632506554104+0.0017156726307769438j),(0.0019130713929722614+0.008107738082597933j),(0.0053938124083754545-0.005248893759932898j),(-0.007179174753491144+0.000632865560217784j),(0.006924817228440218+0.003606712851152002j)
"(2.384615384615385, 1.7692307692307692)",(0.0048621875656236985-0.01194235384319885j),(-0.011667736356323781-0.005632498174692476j),(-0.014157541063514325-0.0005588007771219593j),(-0.007749698457108745-0.009071524893813573j),(0.008147316371949752-0.0038376440530051036j),(-0.0029579427927101053+0.006777913151522745j),(-0.0011000084273889296-0.0069718708441807034j),(0.005884219937800189+0.004686581374008638j),(-0.007531526768992137+0.0036930292073238413j),(-0.00476572836289957-0.007994442351998898j),(0.003331460278639654-0.009394196426614716j),(0.0054008505911947-0.008591039201724568j),(0.001096461737324078-0.009725208731788303j),(-0.0074930463541953-0.004997671925329169j),(-0.0037139770843620024+0.007162956012834862j),(0.00725136986357974-0.0008382791029569362j),(-0.006062356036714607-0.0036189985900715806j),(0.0034254043991815+0.006986745080409365j)
"(2.5384615384615383, 1.7692307692307692)",(0.011662407220726683-0.0055024004209485375j),(-0.0034640763981288723-0.01235313381688316j),(-0.007424125027991625-0.011493058702459282j),(0.003753570363351226-0.010759636768139855j),(0.00689243882627158+0.005230700597064997j),(-0.00717184399577586+0.00038330167554225664j),(0.005615455332840766-0.004039031311286635j),(-0.001405108926057246+0.007283499452996965j),(-0.0068166631289978755-0.004732560601289516j),(0.004322954898501946-0.008134452373509902j),(0.009536792736885841-0.002442214451204437j),(0.009943772182094924-0.000852508420207749j),(0.00792376054518992-0.005370014870809534j),(-0.001591489417049039-0.008614574776157737j),(-0.007342327246323199+0.0026959184866810286j),(0.005940198114742793+0.0038724451232789066j),(-0.002470235390928541-0.006474829120220707j),(-0.0017396254875432294+0.007562295649456219j)
"(2.6923076923076925, 1.7692307692307692)",(0.0121133391869278+0.004353094815351181j),(0.007252886363526519-0.01038614466996493j),(0.005250408693831708-0.012128233375783054j),(0.010741211676281722-0.0019396841766259189j),(-0.0014533156274059297+0.008208630945300686j),(-0.0034316029520957063-0.0060866517784713536j),(0.006003268105282853+0.003161553112895598j),(-0.007019120969226223+0.0020649636962285756j),(0.0008660529026662803-0.008163215464950377j),(0.009105097450965258-0.00043004872499394003j),(0.0071753056023117+0.006557803476970467j),(0.006449695742433493+0.00739693461015882j),(0.008981166338797598+0.0026441896342207683j),(0.005094292592460252-0.0068343976861299114j),(-0.006939784579013036-0.003072140267477253j),(0.0018207846056891748+0.006654329268314432j),(0.002285628648700696-0.00641889040225079j),(-0.0062985050687804816+0.00449959015506166j)
"(2.8461538461538467, 1.7692307692307692)",(0.00502710270108903+0.011799747288631538j),(0.01246686028322356-0.000598691964445528j),(0.012610550602034218-0.0020326664578567692j),(0.006602857564249588+0.00814093357067637j),(-0.007709601350098346+0.002321179527861019j),(0.003853656952193452-0.005612931602264446j),(-0.0001742066415220932+0.006658057733663629j),(-0.00496321250989229-0.0052417244047655576j),(0.007512647660285297-0.003082189465243258j),(0.004902035080363112+0.007569492908019282j),(-0.0016386383401384406+0.009455510324853426j),(-0.002256166455079011+0.009382163696666187j),(0.0034404325056363056+0.008487783639307984j),(0.008268036815295237-0.000709321209506496j),(-0.002593811174154501-0.006899938031045842j),(-0.003159919403370244+0.005933283376532611j),(0.005928705992571455-0.0031407598205641873j),(-0.007643803040614973-0.0010937384274221074j)
"(3.0, 1.7692307692307692)",(-0.005583776737023961+0.011474167654442036j),(0.007717059296572755+0.009549483320372186j),(0.008063708363356573+0.009362385709189132j),(-0.0038941472096826442+0.009308798304425j),(-0.005339613406394968-0.005676644715394175j),(0.006569285229134421+0.0009895149887885987j),(-0.005949977760789544+0.00272121365670361j),(0.002408410038375947-0.006704505239849914j),(0.006185047109626036+0.0051252228917781795j),(-0.0040880286778512236+0.00792927197746879j),(-0.008770568744092882+0.003579286214609971j),(-0.008849263379041603+0.003422497610034932j),(-0.004532242344640644+0.00773054462176097j),(0.0057532827915164385+0.005677849365459996j),(0.0031729035739243017-0.006426332387154949j),(-0.0062723251743710745+0.001920052472955796j),(0.0063457385921165226+0.0018676056011467537j),(-0.004550487676342332-0.006213239057195447j)
"(-3.0, 1.9230769230769234)",(-0.009216105527505746+0.0060363834664028376j),(0.0035105918047906763+0.007012036969861132j),(0.004478810801889345-0.00532009055918835j),(-0.006393787456689963+0.0007320068590865735j),(0.005956993437395726+0.002926438408051065j),(-0.003154687822141869-0.0072505767522579355j),(-0.0075355371226867454+0.006939739429794421j),(0.0019684644464036697+0.01214215618711373j),(5.43583413144525e-05+0.011921215096917254j),(-0.009096456930708359+0.0029421498933595355j),(0.0015056606091317696-0.007296869686837092j),(0.0026947967491465293+0.005906720654320747j),(-0.00555876474160796-0.003403752563646862j),(0.006852866873365061-0.002104602655342255j),(0.00021295165822372012+0.008092847774789946j),(-0.008452081946061769+0.002947975024382706j),(-0.009096016773413262-0.0024817822982993233j),(-0.009211619195832618-0.001612767168064995j)
"(-2.8461538461538463, 1.9230769230769234)",(0.0004891386987963375+0.01112161504312353j),(0.007912401650484194+0.00031590637068578173j),(-0.002674399803507892-0.006512813468140005j),(-0.002272892203920784+0.006141539647947287j),(0.005427280973331352-0.004103823249657601j),(-0.008154163264594833-0.0005731108400628986j),(0.0023947105459483538+0.0103633992867325j),(0.01157630418833585+0.005177862468476683j),(0.009535209809385853+0.0074108525785388756j),(-0.004025820388406221+0.008670247249057536j),(-0.003984540648459396-0.006315929119747893j),(0.006075820958712126+0.00254206176686513j),(-0.006531039524893042+0.0013964048714631382j),(0.0033841488989984547-0.006545956092015933j),(0.00634487997322313+0.00535751990484094j),(-0.0030452090147847564+0.008617538711133478j),(-0.007443319140374714+0.0060295738444853565j),(-0.006447909191896043+0.00692675887532458j)
"(-2.6923076923076925, 1.9230769230769234)",(0.009869029922655218+0.005395354037413665j),(0.004182512902609591-0.006814720024278176j),(-0.007095859641376995-0.0006901391578064282j),(0.004512688447984126+0.00490957775495635j),(-0.001220806618905987-0.006878088633945795j),(-0.0044837766554885194+0.007184571960259539j),(0.010565420712690862+0.0032945833728731957j),(0.011156870806884824-0.006824003770199436j),(0.011925268850741948-0.0026237398138673237j),(0.0033133555856852126+0.008946625448104458j),(-0.0072004535656545535-0.0020438879749388092j),(0.006354578241825573-0.0020913042606642233j),(-0.004028566146955325+0.005543065667845098j),(-0.0021988964380099925-0.00725570788249775j),(0.008458991772341036-0.001034313585525451j),(0.004791217568960618+0.008009421336468535j),(0.0004255403865588599+0.009721774273996526j),(0.0022218807773723226+0.009313021244772223j)
"(-2.5384615384615383, 1.9230769230769234)",(0.00987676263612146-0.005616459578245076j),(-0.0038885022621638226-0.007074706802827696j),(-0.004013702612725993+0.006002619809615871j),(0.006558563300547593-0.0017801297477576458j),(-0.006858583894835071-0.0021358970519646755j),(0.004344544852380069+0.007647738949675449j),(0.008640218672493389-0.007651372000928055j),(0.0010204466137723163-0.013448558567174787j),(0.0060081135249053265-0.010751068134571714j),(0.008493635496532207+0.004261090370789008j),(-0.00686298906820213+0.0030337102245758486j),(0.0036948161992569886-0.005714692611557034j),(0.0005094459103392734+0.007021843280049397j),(-0.006730243604102311-0.003956296532921613j),(0.005282693134304988-0.006973681783089866j),(0.009391576458991788+0.0016229866393345743j),(0.008111984676977955+0.005646538581931166j),(0.00904781256561201+0.003452175487240435j)
"(-2.3846153846153846, 1.9230769230769234)",(0.0005337901127704186-0.011462558652265633j),(-0.008147297503973267-0.0001893121577022878j),(0.003393782367430956+0.006480436389367372j),(0.0015073073841369836-0.006765939765850324j),(-0.005237218243086189+0.005228688704196433j),(0.009159556107938454-9.502082438367877e-05j),(-0.0019685573211574202-0.011901525933630629j),(-0.010378138438658908-0.009249338852329104j),(-0.003628291973119327-0.011840819467833262j),(0.009167617234726536-0.002272133095648888j),(-0.0036372383861587175+0.006588547140208713j),(-0.00046100886856705704-0.006918325640633514j),(0.004883975195972296+0.005349255298339004j),(-0.007907666247777044+0.0014817078722963544j),(-0.0011524561922753-0.008909566352340668j),(0.007629925831948107-0.006041118819632839j),(0.009602935534374692-0.002916110022379781j),(0.00811004418898038-0.005486122106544179j)
"(-2.230769230769231, 1.9230769230769234)",(-0.009420220049667027-0.006744396699227745j),(-0.004355135759462372+0.006977572956050246j),(0.007410639936984656+0.00017783662275468567j),(-0.00536596258009306-0.004614940346690828j),(0.0022019768674899167+0.007315888461294117j),(0.004653060040303951-0.008361552161639689j),(-0.01155328311162414-0.005123607227246849j),(-0.014133044960027106+0.0022526944329012643j),(-0.010826643347855104-0.006057120671627031j),(0.005806731792302912-0.007351465184857642j),(0.0007453338444064695+0.007517384323552812j),(-0.00436863780809151-0.00556819675624873j),(0.007314874379311879+0.0014780422885664515j),(-0.005342634912262406+0.006347339574500347j),(-0.007109486456862638-0.005880949848948412j),(0.0008112100216265867-0.009902261041874872j),(0.0038785192262432333-0.009419248874195927j),(0.0003057617737970788-0.009890496370850741j)
"(-2.0769230769230766, 1.9230769230769234)",(-0.010934497033217177+0.004142919216459791j),(0.00374376158997101+0.007407149356923782j),(0.003855516017993623-0.006448819025073493j),(-0.006766947705505983+0.002558521416800941j),(0.007733995453280605+0.0016419937705835464j),(-0.0050749626927700684-0.008652466374978341j),(-0.011331756386741061+0.006906515284410322j),(-0.007875624298629263+0.012414050569777168j),(-0.012117158001494963+0.0024936074305152993j),(0.0005911732651708293-0.00925501685256623j),(0.004598450212788113+0.006040726337295374j),(-0.006794284336367831-0.002495743249844648j),(0.007111263354335664-0.002949367733417207j),(-0.00040177485673637377+0.00855082614643435j),(-0.009471134110954297+0.0003026566692053337j),(-0.006642352675678859-0.007661136849179203j),(-0.004731628309662827-0.009187030953903884j),(-0.007820813195812938-0.00622269986354871j)
"(-1.923076923076923, 1.9230769230769234)",(-0.0027919675071874156+0.011460771217553315j),(0.008339335890489822+0.0007370774820037386j),(-0.0037019066505720837-0.006657697668144875j),(-0.0010828952339699835+0.007324932096992684j),(0.005421692011299077-0.006158110635929064j),(-0.01055402708365893-0.0002056498348807814j),(-0.0012352454828517807+0.013906643551997524j),(0.0035215496803574936+0.014632780456038169j),(-0.008025264289911389+0.009283296725403038j),(-0.004232996879029231-0.008129783470640022j),(0.006964397448733114+0.0031463527965793557j),(-0.0073312447078395775+0.0011283805164009997j),(0.0046652485273406-0.0064389822795828545j),(0.004767925570416684+0.007438691868291333j),(-0.007284876146549211+0.006450458139477861j),(-0.010304840874483478-0.0008864971114986625j),(-0.01015078069114944-0.002591214740418289j),(-0.009797071906446523+0.002401831359369051j)
"(-1.7692307692307692, 1.9230769230769234)",(0.007799697635563713+0.00897828298817104j),(0.0051560844848637455-0.006683970958253486j),(-0.007722722845865024-0.00021681793808399992j),(0.005968868008731015+0.00468852782029818j),(-0.002710107318347601-0.008100484326095942j),(-0.006213909966715827+0.00926568666894133j),(0.010650051584956152+0.010143843656610871j),(0.012758655155855782+0.008499399163244551j),(-0.0015024432982833204+0.012006898982798012j),(-0.007394602755736003-0.005216544093879344j),(0.007708384136616625-8.366926387109232e-05j),(-0.006264341076458554+0.004333098441160565j),(0.0009944875139554453-0.008160358736213196j),(0.00831971582749046+0.0037382401228436375j),(-0.0018467266753441796+0.009815099237951791j),(-0.008345703293008667+0.006441781874193622j),(-0.008919989276202602+0.005747786950195438j),(-0.00430270840856459+0.009217100125055272j)
"(-1.6153846153846154, 1.9230769230769234)",(0.011943126644518612-0.0009748203800774764j),(-0.0027598520555966073-0.008048008795152215j),(-0.004271512717965564+0.0065720923347618344j),(0.007257865772671572-0.002841329770659037j),(-0.008712405693191065-0.0019429014855362357j),(0.004420840265601059+0.010990533308671637j),(0.015432316940258262-0.0014324645990984582j),(0.015437143548535856-0.001464818948463566j),(0.004485357448968144+0.010976741647797224j),(-0.008732316081927826-0.0018797347426522753j),(0.007236608774584241-0.0028985797099099816j),(-0.004222755280486049+0.006601982418901406j),(-0.00280849465207415-0.008028451429747818j),(0.009352074870872086-0.0010804886529951641j),(0.004353294269916852+0.009273451206019035j),(-0.00213445838947595+0.010521793841108762j),(-0.0021448509275149787+0.010520480476763898j),(0.0043275183733301106+0.009287833525388357j)
"(-1.4615384615384615, 1.9230769230769234)",(0.006527171212166032-0.010145268133399183j),(-0.008261214227590075-0.0022816385841263193j),(0.003326852782377168+0.007226923438084581j),(0.0013874412187650739-0.007899976415153748j),(-0.006599917880725753+0.006650807310538705j),(0.012254498755057816+0.003103356483898874j),(0.010248119668016299-0.01268645854770857j),(0.011881130981417583-0.010017003776888987j),(0.008401915943905054+0.007923919228835202j),(-0.008769952976750685+0.000969784571352869j),(0.006137292993071911-0.0049827031159951915j),(-0.00185373199398059+0.00786187705841741j),(-0.005958070429490012-0.00648136546646826j),(0.007970025816391285-0.005550832198604615j),(0.008977841568588054+0.005441411886549538j),(0.00505023345362763+0.00968198165351837j),(0.005843165540100665+0.009141793673808959j),(0.009892664663438888+0.002898844315516341j)
"(-1.3076923076923075, 1.9230769230769234)",(-0.003866100879362723-0.011501056968147641j),(-0.006694189417482208+0.005443651533986369j),(0.00799049916627178+0.0011981160296927241j),(-0.006116432511443544-0.005574242756241931j),(0.0019881330078096726+0.009684345936542462j),(0.010783390713379625-0.008215369135102485j),(-0.0008896754101578003-0.017068529026856794j),(0.0053351709861089395-0.014442708102329026j),(0.0101954315526666+0.004608560714130008j),(-0.008212533829821105+0.002967194299504618j),(0.004933451502423302-0.0063486850455563145j),(0.0003647544136234531+0.008329203071894139j),(-0.008106233098299914-0.0041627249833341j),(0.004939081501853177-0.008708724610922682j),(0.010744325729254206-1.6356367304291028e-05j),(0.010014549623347134+0.004764965557572078j),(0.010572286156933031+0.0028376016233110633j),(0.008886657917159804-0.005316797375896854j)
"(-1.1538461538461537, 1.9230769230769234)",(-0.01134390918758721-0.004463599774295227j),(0.00037010763086664457+0.008672562113027237j),(0.005593038688374399-0.006012439294670574j),(-0.008310243032194924+0.002073453974264044j),(0.009603493897816368+0.004232123386942448j),(0.0010613997932107661-0.01456204399533942j),(-0.011475081236544043-0.013574721170179896j),(-0.0008938110464066341-0.015026856418059287j),(0.010590690477968451+0.002109346218661537j),(-0.00763305483236411+0.00410572541991515j),(0.003988474643788262-0.007165515944112911j),(0.002166825715917045+0.008336493325624274j),(-0.009279100899340193-0.0016678603495243038j),(0.001222523496263414-0.010234653056272436j),(0.009610297362164578-0.005307077607051966j),(0.011092169457130898-0.001835367228463757j),(0.009950780197127257-0.004743974099911383j),(0.0024247369562546872-0.010097974388151024j)
"(-1.0, 1.9230769230769234)",(-0.010909759713944544+0.005533131299220709j),(0.007091886997769761+0.005085630748740599j),(-0.0016373016383590987-0.008191857829771308j),(-0.0032148640896849947+0.008298217046220803j),(0.009848692332494692-0.005370561043494526j),(-0.010259861264827416-0.011974490663376518j),(-0.017343394117853794-0.005706999579174547j),(-0.005057083859477077-0.0136044974503396j),(0.010374030405092315+0.0008197904795223904j),(-0.0073713841436064695+0.00449777148093116j),(0.0035163748121694294-0.007612731945705894j),(0.003449647230804113+0.008206760241707724j),(-0.00972673868984461+0.0005830445466145711j),(-0.0023739826918603765-0.010324296437867192j),(0.006407366462880485-0.009179631305068815j),(0.008464869805328772-0.007595722719917144j),(0.004864000166080781-0.00995276224426347j),(-0.005245968778205154-0.008972589733348123j)
"(-0.8461538461538458, 1.9230769230769234)",(-0.0034822160526668216+0.011753162668242806j),(0.008482820995829017-0.0022156517890257357j),(-0.007643432509154909-0.0037415338565537264j),(0.004887385139273986+0.00790163004935261j),(0.0024809823224979056-0.011825165875503902j),(-0.016795338015075576-0.0027770214005446506j),(-0.01830280408319745+0.0021445036531345585j),(-0.006909144359500964-0.011962518924172156j),(0.010010566046821743+0.0007522163527841221j),(-0.007544422043179722+0.0042096301488864655j),(0.003627841378774202-0.007787709736169224j),(0.004191505363511009+0.008187581222572115j),(-0.009775053041735442+0.0023584278516684556j),(-0.005364148650325596-0.009447900010483987j),(0.0022782750210549895-0.01115740211918788j),(0.003564441757097089-0.01090843150018529j),(-0.00196477917561684-0.01092928483244464j),(-0.009879066368286801-0.0031815459479773082j)
"(-0.6923076923076921, 1.9230769230769234)",(0.005778759304417065+0.010818766554518772j),(0.003990878150636857-0.00784592220244716j),(-0.007896943356439918+0.0036160814264854764j),(0.009669529585491242+0.001308015461898914j),(-0.007347277677891805-0.010864760266764235j),(-0.01659427451372214+0.007653220456381689j),(-0.01663504180891423+0.007364345696359106j),(-0.006858790982382116-0.011066698634035577j),(0.009551475105365944+0.001789999310735139j),(-0.008067081749186314+0.0032010433960985144j),(0.004359480687641698-0.007658282617091273j),(0.004377431314992329+0.008424846677071276j),(-0.009722640673883336+0.003562723807241048j),(-0.007575581559409177-0.008130778803808688j),(-0.0017832387595167842-0.011412883155484272j),(-0.0018519014778780917-0.01139721223465166j),(-0.0077119587762202214-0.007983900892615501j),(-0.009598597496050867+0.00383860004019358j)
"(-0.5384615384615383, 1.9230769230769234)",(0.011548903887263899+0.004094737610509115j),(-0.002914568426228559-0.00833935956005882j),(-0.002601840937291112+0.008498389124226204j),(0.007917060940752963-0.006621845848461316j),(-0.013868463878263761-0.003623087729754267j),(-0.011973586486671477+0.015214325962504736j),(-0.01478281407498996+0.00941583054130584j),(-0.005269571272626827-0.011012137048786385j),(0.00868584131913923+0.0037376387913752645j),(-0.00864182694291585+0.0013677151375348319j),(0.005658271420015528-0.007051848232133089j),(0.003953371798962529+0.008948729225051029j),(-0.009785548746252763+0.004164289054413893j),(-0.009052297515385655-0.006817876328474703j),(-0.0051583856505216085-0.010479285628086499j),(-0.006426138895118774-0.009634090040827912j),(-0.01069510251803184-0.002824888540541935j),(-0.005283343411925108+0.00880481832720229j)
"(-0.3846153846153846, 1.9230769230769234)",(0.011460895362938713-0.004245120442668229j),(-0.007896249154608227-0.004028728721193057j),(0.00436549432180502+0.008015791577608558j),(0.0011831867137546634-0.010944875262610483j),(-0.01469468711084801+0.0055888442924272785j),(-0.006691787084522212+0.018920792393629933j),(-0.014003957232109666+0.008735061468258122j),(-0.002293824613687878-0.01121562290913896j),(0.006884306615088185+0.006186574461039568j),(-0.008744925572339315-0.0013148932620015502j),(0.007318321590902803-0.005690793095328206j),(0.002820394895483535+0.009653452987831915j),(-0.010072199125097533+0.004135407148758377j),(-0.00993571695960433-0.005824080260511569j),(-0.007614492678113135-0.0089733377151627j),(-0.00949969625940096-0.00661158877500171j),(-0.010679474565212087+0.002579522817853423j),(0.000642199019211686+0.01014892744004642j)
"(-0.23076923076923084, 1.9230769230769234)",(0.006568190858595155-0.010247692567045176j),(-0.008643971480017018+0.0021163777250519764j),(0.00889616225045652+0.003093785890560811j),(-0.006475707388050387-0.009920492535630225j),(-0.011253151267938674+0.013008019160663587j),(-0.003527991116260113+0.019890283027733102j),(-0.014152718451964487+0.005757114912323801j),(0.0018206493472350935-0.010627953063988765j),(0.003688465613159886+0.008331315620866633j),(-0.007697794696809792-0.004568635408096577j),(0.008899032019441587-0.0033018917586789716j),(0.0008788392173687042+0.010271111086212738j),(-0.010568175555660872+0.003421687060445937j),(-0.010365874617237848-0.005339799460748603j),(-0.009193014648199039-0.007418441918040375j),(-0.01104647923121974-0.0032829181093491063j),(-0.008458419867885252+0.006831931303935352j),(0.00580252412747963+0.00819352501866475j)
"(-0.07692307692307665, 1.9230769230769234)",(-0.0002533821673734284-0.01210360469638476j),(-0.005607530216125193+0.006969358457460908j),(0.009243407692354612-0.003192896902483245j),(-0.011808783285154008-0.005077357100172421j),(-0.0066601371375427055+0.017366535709244544j),(-0.003599438275989742+0.019345104054629875j),(-0.013993837931671416+0.0008419460182656454j),(0.006227854420456743-0.008113916247337583j),(-0.0008270082577854765+0.008973924994138124j),(-0.004926515376691259-0.007609225018416434j),(0.009696043904095801+0.00018091807840425555j),(-0.0018715790697905288+0.010363896825547282j),(-0.011120180019924692+0.00195054598390096j),(-0.010416903064709295-0.005455410177624055j),(-0.010065959833701638-0.006176869533915411j),(-0.011424857120115664-0.00031547555444336157j),(-0.005188946476436466+0.009381289910449899j),(0.008868920281981184+0.004358431351994965j)
"(0.0769230769230771, 1.9230769230769234)",(-0.006293096735040099-0.010251626105522934j),(-0.00082700825778546+0.008973924994138118j),(0.006227854420456746-0.008113916247337587j),(-0.01399383793167143+0.0008419460182656488j),(-0.0035994382759897484+0.01934510405462988j),(-0.00666013713754271+0.017366535709244544j),(-0.011808783285153989-0.005077357100172417j),(0.009243407692354598-0.003192896902483252j),(-0.00560753021612522+0.006969358457460904j),(-0.0004225976946818924-0.009165243624624553j),(0.00886892028198117+0.0043584313519949465j),(-0.0051889464764364466+0.0093812899104499j),(-0.011424857120115667-0.00031547555444333495j),(-0.01006595983370166-0.006176869533915416j),(-0.010416903064709281-0.0054554101776240335j),(-0.011120180019924701+0.0019505459839009348j),(-0.0018715790697905476+0.010363896825547284j),(0.009696043904095812+0.0001809180784042753j)
"(0.23076923076923084, 1.9230769230769234)",(-0.010133037080460566-0.006327821924896928j),(0.003688465613159881+0.008331315620866623j),(0.0018206493472351178-0.010627953063988756j),(-0.014152718451964502+0.005757114912323789j),(-0.0035279911162601246+0.0198902830277331j),(-0.011253151267938669+0.0130080191606636j),(-0.006475707388050397-0.009920492535630212j),(0.008896162250456526+0.0030937858905607865j),(-0.008643971480017025+0.002116377725051997j),(0.004800189552447968-0.007936513538903423j),(0.005802524127479655+0.008193525018664712j),(-0.00845841986788523+0.006831931303935361j),(-0.011046479231219744-0.0032829181093490725j),(-0.00919301464819906-0.007418441918040381j),(-0.01036587461723783-0.005339799460748593j),(-0.010568175555660883+0.003421687060445892j),(0.0008788392173686776+0.010271111086212757j),(0.008899032019441613-0.003301891758678943j)
"(0.384615384615385, 1.9230769230769234)",(-0.011695057100080574-0.002008009220503913j),(0.006884306615088196+0.006186574461039547j),(-0.0022938246136878717-0.011215622909138962j),(-0.014003957232109681+0.00873506146825812j),(-0.0066917870845222315+0.01892079239362994j),(-0.01469468711084801+0.005588844292427262j),(0.001183186713754674-0.010944875262610466j),(0.0043654943218050185+0.008015791577608556j),(-0.007896249154608232-0.004028728721193081j),(0.008688014221534061-0.0034846589229061854j),(0.0006421990192116989+0.010148927440046397j),(-0.010679474565212075+0.002579522817853426j),(-0.009499696259400966-0.006611588775001698j),(-0.0076144926781131295-0.008973337715162736j),(-0.009935716959604303-0.0058240802605115695j),(-0.010072199125097558+0.004135407148758339j),(0.002820394895483515+0.009653452987831936j),(0.007318321590902827-0.0056907930953282015j)
"(0.5384615384615388, 1.9230769230769234)",(-0.011683608610742309+0.0016274409484700616j),(0.00868584131913923+0.0037376387913752585j),(-0.005269571272626801-0.011012137048786402j),(-0.014782814074989976+0.009415830541305835j),(-0.011973586486671508+0.015214325962504719j),(-0.013868463878263761-0.0036230877297542784j),(0.007917060940752955-0.0066218458484612955j),(-0.002601840937291128+0.0084983891242262j),(-0.002914568426228533-0.008339359560058846j),(0.00896922982444045+0.002907499426552223j),(-0.005283343411925081+0.008804818327202295j),(-0.010695102518031832-0.0028248885405419344j),(-0.006426138895118779-0.009634090040827903j),(-0.005158385650521602-0.010479285628086529j),(-0.00905229751538562-0.006817876328474713j),(-0.009785548746252783+0.0041642890544138535j),(0.003953371798962495+0.008948729225051048j),(0.0056582714200155435-0.007051848232133083j)
