index,x,value
"(0.3305084745762712, -1.347457627118644)","(0.3305084745762712, -1.347457627118644)",(1.6709762987432717+0.28306655335325775j)
"(0.3813559322033899, -1.347457627118644)","(0.3813559322033899, -1.347457627118644)",(2.8166983420210068-3.745243806537694j)
"(0.43220338983050866, -1.347457627118644)","(0.43220338983050866, -1.347457627118644)",(5.87612010928354-4.459218597865888j)
"(0.48305084745762716, -1.347457627118644)","(0.48305084745762716, -1.347457627118644)",(9.520090949138059-5.815459098178384j)
"(0.5338983050847457, -1.347457627118644)","(0.5338983050847457, -1.347457627118644)",(6.594858892448774+2.134536715348832j)
"(0.5847457627118646, -1.347457627118644)","(0.5847457627118646, -1.347457627118644)",(8.734365192062853+5.006154619301467j)
"(0.6355932203389831, -1.347457627118644)","(0.6355932203389831, -1.347457627118644)",(4.724356432904214+8.04452007164311j)
"(0.6864406779661016, -1.347457627118644)","(0.6864406779661016, -1.347457627118644)",(1.4768486518202+11.931216731055528j)
"(0.7372881355932206, -1.347457627118644)","(0.7372881355932206, -1.347457627118644)",(-5.581201368334928+6.7137564837772175j)
"(0.7881355932203391, -1.347457627118644)","(0.7881355932203391, -1.347457627118644)",(-7.871424447096555+4.413546331251096j)
"(0.8389830508474576, -1.347457627118644)","(0.8389830508474576, -1.347457627118644)",(-9.188436552124108-1.823687758762961j)
"(0.8898305084745766, -1.347457627118644)","(0.8898305084745766, -1.347457627118644)",(-9.011330716724439-8.004942429223545j)
"(0.9406779661016951, -1.347457627118644)","(0.9406779661016951, -1.347457627118644)",(-2.6463441662433054-8.58972013356535j)
