index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(1.9696969696969697, -1.5789473684210527)",(0.007954454650441836+0.0047849910019202736j),(-0.007912817036477632-0.0011529160235653532j),(0.008868922416253422+0.004167622195377326j),(-0.006724308171785845-0.004071246075221867j),(0.015148743223684941-0.008044955389331093j),(-0.0014511837335737124+0.015839718499137644j),(-0.016051217921307502-0.00032341624971035004j),(-0.010093154684762982-0.01703695409842838j),(-0.004915110443556217-0.01982797356385968j),(-0.014467759365185722-0.01670991142731353j),(-0.018558852013156806+0.0032755829739595644j),(0.0032551303472486315+0.01172294235971814j),(7.22699408057554e-05-0.012358973900661064j),(-0.009934541989685498+0.006756114406697319j),(0.0006033721497379732-0.008056188406229414j),(-0.010645221934133501+0.00044742052312699j),(0.021741262283956116-0.003272374843606647j),(-0.014051004329393282-0.0259885065462298j),(-0.026273478814830838-0.014928977526755002j),(-0.0038257451730320967-0.021950501689891024j)
"(2.070707070707071, -1.5789473684210527)",(0.004370237985214579+0.007360008480991461j),(-0.002736976306124815-0.004522532086093322j),(0.013253864207609427+0.009042284927861143j),(-0.009735425626403393-0.005835236592412155j),(0.01468960257710113+0.0007035311127164094j),(-0.013797840463426924+0.010763336322048034j),(-0.008964164626011016-0.012853867134732178j),(0.005442288493312268-0.018262889813737592j),(0.013308374977400264-0.020252317170564384j),(0.0025575863153847107-0.02096531135383351j),(-0.01545068674270468-0.013634840695469217j),(-0.009463499372907483+0.01717215675697673j),(0.010716921643644042-0.006075875447379181j),(-0.010768913418528269-0.004009486912776565j),(0.014373993732843407+0.0030799132159798153j),(-0.013058149360442011-0.0013054001127864128j),(0.01236052840604871+0.008011270752111617j),(0.006264384891665528-0.02499506092899066j),(-0.009062474713623177-0.029305033222806323j),(0.015733893798828117-0.019475127766256466j)
"(2.1717171717171713, -1.5789473684210527)",(-0.00022221845083721017+0.008563513863933107j),(-0.003463271886154275-0.005813475780193597j),(0.005718179761469177+0.007800672802676386j),(-0.006654424201446097-0.007099789886090746j),(0.012029638871096466+0.009565386643377083j),(-0.016012046583096722+0.002897632957027368j),(0.0017392227627197295-0.016541817483471354j),(0.017185706155708445-0.009100525279931777j),(0.022130103348800924-0.003974296123038702j),(0.016333546498130427-0.00924492900135864j),(-0.00037109268751233136-0.018844663094567164j),(-0.01254152130187337+0.004308888500917854j),(0.01436494408134211+0.012934052409854957j),(-0.008159634219750266-0.00917950764784357j),(0.00891954000063716+0.012535697197485452j),(-0.004178511751200389-0.014146111064800761j),(0.0009611427333474557+0.020278177406293053j),(0.022950174767153577-0.0092243291201247j),(0.013072470726829597-0.0215805996987443j),(0.02453226245390515-0.004624498567148258j)
"(2.2727272727272725, -1.5789473684210527)",(-0.005607900506556084+0.007157853596546918j),(0.0038249790000101716-0.007017249009056735j),(-0.005034189805462034+0.010952755550603458j),(0.005075788458921718-0.0112068189122132j),(0.0016680875520641465+0.011856982370633058j),(-0.015097857347557087-0.005077194426631149j),(0.01247507659226766-0.012615487198310365j),(0.01769233141434858+0.003372711703414045j),(0.015208560254495906+0.010473420702313652j),(0.019016859709968022+0.006212686172731012j),(0.012903338782860433-0.010122627972361827j),(-0.014306679819468296-0.009249855628254252j),(-0.0026324144823209267+0.014227629056013314j),(0.00746545537266223-0.011438334561024976j),(-0.007120353310892747+0.009965383211669503j),(-0.0009823831972813027-0.011239840997472578j),(-0.013726598784385046+0.012396523189704241j),(0.0221620581358788+0.013942272141000163j),(0.029427081325416608-0.007185028751239697j),(0.0253945228005599+0.009677578833289267j)
"(2.3737373737373737, -1.5789473684210527)",(-0.007729347722127711+0.0012872177272648003j),(0.005505536898076556-0.0023745585969880507j),(-0.009686667819518444+0.00885332546196273j),(0.005592084084850388-0.008924076541569124j),(-0.0048461690143908305+0.008882575957573614j),(-0.008260541104512137-0.013101927564695671j),(0.01580427110076577-0.0037913801999371033j),(0.011064804069377286+0.015163756480969234j),(0.002760783139807831+0.01998514762645731j),(0.006666307587538444+0.017118145715765656j),(0.014283665005801962+0.0016376520455612703j),(0.0006276047278590211-0.016748660841658113j),(-0.014886543072719501+0.007204109966253573j),(0.017092072554613234-0.001667135218158801j),(-0.01866465773132782+0.0006054032392773001j),(0.011589419021115696+0.0028996796708528195j),(-0.015580952884468046-0.0033557412306716916j),(0.003228869794097821+0.023562980825297668j),(0.023724352677105362+0.017088771490978386j),(0.011004844444395959+0.02515969033079598j)
"(2.474747474747475, -1.5789473684210527)",(-0.008718592246936538-0.0043504539854898015j),(0.006361116041853018-0.0008445604974131202j),(-0.010554751944431907-0.0018869876473018748j),(0.01170535683285954-0.0011154850240334955j),(-0.009657887908737284+0.007228454072587688j),(0.006340146552888074-0.009097436035653354j),(0.01291427641286985+0.008080420278794881j),(-0.001737343957844838+0.014753984516648019j),(-0.012584136092121796+0.014138178743163452j),(-0.009349314987797513+0.01624299025912215j),(0.0060001917164377696+0.01608660088321231j),(0.014226931696256313-0.007128736705786037j),(-0.011227371088141903-0.007011627038346361j),(0.007429963094256823+0.008446910266230267j),(-0.009349960334696546-0.010237468683822j),(0.008053372520588152+0.014414755259544245j),(-0.0018762580699864808-0.017819571150411495j),(-0.013238346284907918+0.012654824527899646j),(0.002160787171016698+0.028455991213584768j),(-0.009476145169411367+0.02330241183206082j)
"(2.5757575757575752, -1.5789473684210527)",(-0.0034559603047609215-0.00815564783242068j),(0.002412886282833365+0.003499972756508841j),(-0.01571712904012454-0.009637245528901212j),(0.011660430437188311+0.005416292296795511j),(-0.009795433713338113-0.0015025132038813138j),(0.013554167833255469-0.007379130063610881j),(-0.00022190660872904798+0.013576246757366591j),(-0.017826256408523748+0.010021498307058646j),(-0.01819971790435079-1.988531642761246e-05j),(-0.017613058173549502+0.0040355325137301145j),(-0.008061632194741354+0.013939294478118728j),(0.011448486830177376+0.004455011262139986j),(0.0017413534623710537-0.008467727923188586j),(0.00037747862505486084+0.008765588914669343j),(0.007569071925442634-0.010092684238755223j),(-0.0009286865715118779+0.013992340798710992j),(0.011171583119501052-0.013939418548763243j),(-0.01843086481278497-0.0011128258406458006j),(-0.018467604624800578+0.01850520735163286j),(-0.022733726057393756+0.010222461234224526j)
"(2.6767676767676765, -1.5789473684210527)",(0.002717497467876577-0.008529197675767968j),(0.0007109858079820856+0.004865495307879065j),(-0.001584651866324712-0.011674868475631425j),(0.00483475959476246+0.009008795572063744j),(-0.0062589853355154755-0.006706865950280441j),(0.012149109120491023+0.0053862548638522155j),(-0.008080850930096207+0.01485081486814866j),(-0.01635469455759406-0.005540271147814277j),(-0.013461481561257-0.016461490470031623j),(-0.01354386098792654-0.012011704575907773j),(-0.019348909511301953+0.0027206033760345623j),(0.005334814909736005+0.015313137785052068j),(0.004317425544439302-0.010811820047922614j),(-0.012047370835006765+0.007480652250147306j),(0.0092007385733346-0.003200117261893246j),(-0.011038976998545147+0.0038312689401924747j),(0.011936784606094963+0.004799817043658151j),(-0.01107005945444762-0.023953618014704064j),(-0.021173686590504632-0.003570638838866892j),(-0.02470995464322614-0.01043140808284799j)
"(2.7777777777777777, -1.5789473684210527)",(0.00822954177524656-0.004338816948580754j),(-0.005025950116694027+0.004268845449548714j),(-0.00339214040087416-0.011900880888467897j),(-0.0006214279597678098+0.0070637620998342115j),(-0.003933679873723946-0.013123092715593586j),(0.005401544949833612+0.009335376251540153j),(-0.01377600723403757+0.002403473813892898j),(-0.009531298234916894-0.01519588755333959j),(0.0021917603440241157-0.01633351037520072j),(0.0010311518770495772-0.019117775110899116j),(-0.014638971746074321-0.01139617238013596j),(-0.009859431977524593+0.011962274210607571j),(0.012845734769680007+0.005557637403235312j),(-0.006958566895953171-0.003917972896348222j),(0.009149742150305193+0.009354313794715354j),(-0.011425182124031394-0.0031831193125928005j),(0.005010272858210637+0.013497003831416285j),(0.008276001812287099-0.020519110499705947j),(-0.01647126118461671-0.022924439928506443j),(-0.008630566630320441-0.02289682131799007j)
"(2.878787878787879, -1.5789473684210527)",(0.008911712851106847+0.003145825500802107j),(-0.0053884442512556275+0.00280742827824016j),(0.007161339299074441-0.007377424260088144j),(-0.008457501274720006+0.009724679721783643j),(0.004117350031355496-0.0073184720099922695j),(0.0007225911275630773+0.017675042982877403j),(-0.013680508025367666-0.009169536644448806j),(0.005136134018430649-0.016716634276354038j),(0.01591525320745453-0.010086766564945648j),(0.01304492085412924-0.009827902641648014j),(0.0022962033834734207-0.01909670080642436j),(-0.015697408189633413-0.0023784041783466822j),(0.0011731521003282628+0.010114972703015049j),(0.002472346536715399-0.012144040321856672j),(-0.001245333907451079+0.00883388040976194j),(-0.001881069445664345-0.011290051692467468j),(-0.00515326944842067+0.015014709266838955j),(0.020288084563300515-0.0037826397483782343j),(0.0074602623346476295-0.02574414404231661j),(0.009277584179368465-0.018883364850954043j)
"(2.9797979797979792, -1.5789473684210527)",(0.004140089855146533+0.008385226900837947j),(-0.006492569607228098+0.0006967236435703295j),(0.009746969904158092-0.001784864554025326j),(-0.01188688145768535+0.0033052376617783183j),(0.00734549173843211-0.00576692375469614j),(-0.009636665481996504+0.012528894356296743j),(-0.001425588298487993-0.016880110723052608j),(0.01920944932427579-0.007240474795165676j),(0.018497712711217636+0.006636878116168159j),(0.018059986046519382+0.0046852513352381485j),(0.014496778377711315-0.007832815352374232j),(-0.004064712919392573-0.01418729249353585j),(-0.009649749179757984+0.012665757011275921j),(0.010872803254227818-0.001069396991533857j),(-0.00836625878674418+0.005180151759846139j),(0.014572447283883893-0.0023699338695041755j),(-0.011900057946226847+0.005750286917387944j),(0.010544519035065666+0.018145587139103612j),(0.021955526862242808-0.00800210957508685j),(0.021689533020252626-0.005709803491284319j)
"(3.0808080808080813, -1.5789473684210527)",(-0.003359393537632317+0.009152623022957967j),(-0.004142212891986039-0.002735171165521149j),(0.013863971028713194+0.009286244862081489j),(-0.00763552507437138-0.006290605057794059j),(0.009328691987764882+0.003828578701235659j),(-0.014940606729036554-0.0023355866820361075j),(0.00940513588195623-0.007440358927424417j),(0.017737559912819164+0.009602932759597105j),(0.0059888859407822145+0.01565536506050714j),(0.006448702508916969+0.015316630639412855j),(0.01541029656165413+0.007641768931298147j),(0.008305724481262291-0.009921399403513921j),(-0.014113796044659503-0.0005054078636502512j),(0.009237447678011653+0.0032276495244121842j),(-0.006032248023309417-0.00899382674243658j),(0.005997860156159435+0.007707962198388326j),(-0.003518765364431122-0.009885568061757536j),(-0.0022508035453243087+0.022057946507814907j),(0.01874630924213676+0.01215714736146174j),(0.018184461818852745+0.012382565490570827j)
"(3.1818181818181817, -1.5789473684210527)",(-0.007852372011080513+0.004379543135328309j),(0.002530810879904271-0.007834992946489348j),(0.0004005075874555383+0.009651174605345205j),(-0.006316474534326967-0.009178633759276264j),(0.0042423852627726044+0.008472475954364334j),(-0.007136438262764583-0.010078684996632274j),(0.010888921987528527-0.0029324871244039343j),(0.0027367977958937563+0.015482552006803032j),(-0.00893323326612482+0.01531562692874551j),(-0.010526557701950968+0.01701461864980522j),(0.004594521387211175+0.01815167896971876j),(0.011889097546293033-0.000535526401551098j),(-0.008415888731569812-0.014491061332588324j),(-0.00285912476642469+0.012298084914096856j),(0.005261495205988146-0.009424271249651863j),(-0.0029813423497035813+0.00857152483003366j),(0.007079081804905821-0.010949327913507723j),(-0.015485333476339935+0.005920486193178897j),(0.0018253547347997943+0.02353523165514707j),(0.00200150535565178+0.02025012171115399j)
"(3.282828282828282, -1.5789473684210527)",(-0.009332006736610634-0.0034689518190882517j),(0.004517987176147322-0.001888277599402335j),(-0.0022806679373026835+0.007306401303366733j),(0.00686617905371765-0.003726945897033606j),(-0.006664039393661142+0.003191796618659023j),(0.0028525193771661004-0.012714086002538393j),(0.010172343465344827+0.005963569870760331j),(-0.010050259629321039+0.0131106672727325j),(-0.017700899742905358+0.0037662734417896622j),(-0.018215934021610276+0.0017721277450999822j),(-0.00961094484879066+0.010247254230585296j),(0.01071370322268425+0.011033307116741962j),(0.0031230261539788385-0.011864295965460445j),(-0.006842998246442764+0.00807769826617659j),(0.008363830447476997-0.0056704302450642004j),(-0.004607473421664484+0.00787474194397369j),(0.014881393488505998+0.0009367421312313577j),(-0.018019420293307106-0.007829783833146775j),(-0.017756127853647285+0.013585584562520655j),(-0.016114600247368598+0.016969943065395697j)
"(3.383838383838384, -1.5789473684210527)",(-0.0029464768105569006-0.008181858419761897j),(0.007666521930723472+0.00014918097449617766j),(-0.007870377808192946+0.00539546381915704j),(0.011208197924506662-0.005135368590960258j),(-0.013612735639816534+0.0007497290016448632j),(0.00906834704022734-0.0025247423546296104j),(0.0029466500481517854+0.014065253802528585j),(-0.01694702243768292+0.0005165749634009491j),(-0.013390227309431247-0.012477480644764906j),(-0.011570372459322038-0.011564180225608796j),(-0.018607872425497534-0.00021115520666612194j),(-0.0056818534488085+0.0157348549288995j),(0.010112678075187849-0.00322062489562256j),(-0.006075235701231235-0.004925124518044658j),(0.009050170407822645+0.009760807280355258j),(-0.0034188311737394033-0.0044058583272780895j),(0.0071580710536169115+0.007517453546318893j),(-0.0009006263555797074-0.02169747664546595j),(-0.02336008765377412-0.004941642714497552j),(-0.026575917961527938-0.003496945613207907j)
"(3.4848484848484844, -1.5789473684210527)",(0.004943700638968914-0.0080477250035553j),(0.004806883826745738+0.0072980555227107335j),(-0.009800638541204597-0.003925950752256096j),(0.009920225453839835+0.00031264672267886616j),(-0.007516810844164234-0.00783427735953223j),(0.009689756515858596+0.0013115491446696087j),(-0.01074647005873583+0.009170549025890857j),(-0.010684768334671755-0.011209367955437559j),(0.0012598915074997629-0.01661173784842967j),(0.0035043364266629062-0.018891534651939296j),(-0.008491259686484197-0.016477228699961488j),(-0.013331405864175506+0.0016087306988357797j),(0.010295801290327396+0.008822444994403036j),(-0.0005246167227743804-0.01337379062303046j),(-0.0021397200576976825+0.007028338854191241j),(0.00019967408968353317-0.010075303850010396j),(-0.004897034034102019+0.012518707612701605j),(0.015970736378886474-0.007973818671940157j),(-0.009189618289273862-0.020117286198004635j),(-0.012138393413201913-0.0194573014147887j)
"(3.5858585858585865, -1.5789473684210527)",(0.008856552632758892-0.0016768963584324235j),(-0.0035541315314037065+0.006902888401349822j),(-0.0011335617980136846-0.007623068850037599j),(0.0009635293663312742+0.011779828700245446j),(-0.0020056497539432012-0.009749083986817697j),(0.008274716591865988+0.005380926725595463j),(-0.012921830848695744+0.002427274175904008j),(0.0011798575596898243-0.017536979410940467j),(0.01555078222320525-0.01076518080285743j),(0.01591395647616712-0.008250596680385937j),(0.005561912703120236-0.013591760667768566j),(-0.01102912834460453-0.009727022457035434j),(0.0003209744675480411+0.013833889561965873j),(0.006032553980623164-0.009401590229359151j),(-0.006994698374256438+0.009057076055808572j),(0.007696034681901646-0.005332341733605119j),(-0.010997541697356327+0.006967124677424719j),(0.011281362542978289+0.007879257683345494j),(0.010146784337522462-0.01729813740115212j),(0.007326571635859129-0.018575615679078616j)
"(3.686868686868687, -1.5789473684210527)",(0.007349283200140102+0.00559917582951919j),(-0.004669717415168505+0.003270131769210967j),(0.0017234416296326134-0.006655347299114027j),(-0.002240291820997988+0.01065973787242463j),(0.00302002950918495-0.009525745995163135j),(-0.004197969124923443+0.010785387510802562j),(-0.011324287621415992-0.01340937085512627j),(0.013928406357674979-0.010883181702837086j),(0.01560023595383168+0.003875714482093559j),(0.0158847470646934+0.008130394093933657j),(0.01646456648182663-0.001955412654777216j),(0.002323208847196129-0.013394133324734058j),(-0.009197465984505783+0.0025478275463001548j),(0.011586136067838808+0.0015651673021848118j),(-0.006204975391904809-0.00038470690715119386j),(0.007638151233629774+0.0008613054201121043j),(-0.008274434517156837-0.007691328407179166j),(0.004886006458096029+0.014471714785608408j),(0.017711383891323106-0.0017959175601771698j),(0.02175161228989759-0.006361140874613434j)
"(3.787878787878787, -1.5789473684210527)",(-0.00014568470922532092+0.008579031318235375j),(-0.007188301568037084-0.001588644707370094j),(0.009324588018709543-0.0015373308941853193j),(-0.007429026763455105-0.002714563508089369j),(0.014140396776464257-0.0005783299306296001j),(-0.009243760407972843+0.006018608989987359j),(0.0004446645801945844-0.011927352449098243j),(0.013198776979223012+0.005459393966137253j),(0.0056244236263526+0.017017152641389637j),(0.002665382134827164+0.014714876304942587j),(0.009810178305231227+0.011431230574030633j),(0.013630849817908252-0.007985985400441164j),(-0.009717685671678083-0.007332673860032373j),(0.004960385607425702+0.009105249422229173j),(0.0005773494030089074-0.009681644108546513j),(0.0003607612034477187+0.008641653820280861j),(-0.0016527563289736806-0.010782835213016238j),(-0.012135422769204833+0.010951937307892913j),(0.014123625174584094+0.018258385089135885j),(0.01909385922630591+0.013921577075356864j)
"(3.8888888888888893, -1.5789473684210527)",(-0.0071934573776318+0.006156841777458078j),(-0.0022615737803833437-0.008772521854739127j),(0.006310436317518957+0.006267276827047385j),(-0.0060364110681699985-0.006690977066673679j),(0.008587373563014306+0.006464968585342054j),(-0.01274738024193631-0.006959397937815261j),(0.010826943759959724-0.007292806932570168j),(0.005662004748008029+0.016245954741390355j),(-0.007155455693542668+0.012943295931552657j),(-0.012014890433252644+0.012364503067068397j),(-0.0032909830310095273+0.016511475545706106j),(0.013038574097191799+0.007075192129773599j),(0.0017538724772033078-0.01158080044166436j),(-0.004212209210782607+0.008055309792056313j),(0.00745768680186651-0.005769083511921758j),(-0.009179352031009528+0.010392673101924831j),(0.011030991127794766-0.010286835660998755j),(-0.012269718399908213-7.841820225047214e-05j),(-0.005223710816199575+0.017970177617843575j),(0.0007743482911266913+0.01952965381375643j)
"(3.9898989898989896, -1.5789473684210527)",(-0.008874496127122043-0.0015941035890708764j),(0.002865277454907208-0.007529471260831419j),(0.0022469110442615813+0.009700279097075338j),(-0.00023888795636594907-0.012317542027253993j),(0.0045072537223774375+0.00992439922386166j),(-0.005950505481728798-0.00905967763198938j),(0.008238761845662452+0.0053796180278290195j),(-0.006866051443536137+0.011087387961292548j),(-0.020521188778025026+0.0008589966168218317j),(-0.018190697320268977-0.0026217913765362966j),(-0.016798665174342694+0.00655775333836859j),(0.004213629868346236+0.014623513603386729j),(0.011363538468989265-0.006502948662925369j),(-0.00977822882935913-0.00031056092693827227j),(0.010759796275749628+4.466991834443304e-05j),(-0.010020939929645124-0.0008826301249687201j),(0.011789733563163322+0.004024534390008657j),(-0.005904217558062456-0.014718050403530383j),(-0.01652107975685786+0.004834160258107757j),(-0.018335405380981253+0.01471772744354294j)
"(4.09090909090909, -1.5789473684210527)",(-0.003916649458262197-0.007980802539474252j),(0.007264494938155517+1.5471859056976137e-05j),(-0.00698574858649233+0.007165206431933665j),(0.004541602424397782-0.004928144036649624j),(-0.008965373783263208+0.007743744844877604j),(0.004497051363733784-0.012754767523340364j),(0.0017343474187653798+0.013477411474657112j),(-0.013420917312048706+0.0017441675765571287j),(-0.010596589309276316-0.011402007613030037j),(-0.007858893314976769-0.014419399465399487j),(-0.014239591046536463-0.007673234706023896j),(-0.00890941382154449+0.010583401671114587j),(0.011247486967693239+0.00599409291200218j),(-0.007551130667572099-0.008460430113172261j),(0.0008050367892092579+0.009405091188919946j),(-0.002023868883755992-0.008326940554311966j),(0.0007122562431448659+0.008846329608663632j),(0.007922170455358197-0.013404220434966488j),(-0.01952925182268032-0.012641171580087396j),(-0.018106173985451113-0.0062501123648020865j)
"(4.191919191919192, -1.5789473684210527)",(0.003347307949042091-0.008257510076487043j),(0.004862839213403983+0.0026891202763794694j),(-0.010071089411114453+0.0006687760066258749j),(0.006780948251896658+0.003973895931896153j),(-0.011765005759640774-0.002535908783910148j),(0.008185987208713547-0.005487182382589708j),(-0.003931648653639946+0.012643383167250779j),(-0.009658943557615249-0.010571757913665094j),(0.002267119741730695-0.015001514225620743j),(0.006825649684488482-0.01383692489107097j),(-0.00043887112107374247-0.013511144313678954j),(-0.012470570321857048-0.0038826158371486415j),(0.000738012168786658+0.011945519597649343j),(0.005040120487592427-0.009803284621128195j),(-0.0034147118843871264+0.007457356814771239j),(0.008641822921706926-0.004413488661075108j),(-0.011931533177429007+0.005249145748110119j),(0.013598571040055171+0.0010035772152111827j),(5.500216179766542e-05-0.021961402751694784j),(-0.007250799948193459-0.02060525286061466j)
"(4.292929292929292, -1.5789473684210527)",(0.00926791471563411-0.002280384697120999j),(0.000572765823400953+0.007234503973930915j),(-0.009649181538011654-0.01001251710399491j),(0.007570302407404393+0.007563015439388168j),(-0.004634334006245786-0.004616195246952788j),(0.010374433981936576+0.0051428969871741784j),(-0.014307769645210092+0.004550549761428804j),(0.00107939104110201-0.015391348984208082j),(0.015174462319698722-0.00801284045815445j),(0.015636467006678194-0.0032129698475015637j),(0.010868135307373714-0.009405901040039624j),(-0.0044332854423446266-0.012356529077838126j),(-0.008320180452346854+0.00920381952424249j),(0.012349198654320511-0.000930280354845825j),(-0.0067711220117436695+0.003986677481369674j),(0.007055905080947475+4.905481703074836e-06j),(-0.011655253440117502-0.0036623069879490183j),(0.008578384487500236+0.009742144255146868j),(0.01361199273135772-0.009414602204643121j),(0.012175187060704553-0.02031119832198163j)
"(4.3939393939393945, -1.5789473684210527)",(0.006876503085884829+0.005346214568348131j),(-0.0056936912481063175+0.0053541023162873725j),(0.003411595481941639-0.006873146581431696j),(0.0037452160820968523+0.00938831881097575j),(0.0006162384192193754-0.008933748362535921j),(0.001119545781522204+0.012945956629964391j),(-0.00600246683751197-0.008759497237363044j),(0.011099132429986395-0.006454441910088314j),(0.015456181713981425+0.007104866855697783j),(0.011077885547719676+0.010303138172959555j),(0.014783288700313759+0.0038099699750098405j),(0.007877413541359355-0.008026563993518246j),(-0.015163570806538832-0.003950773362857049j),(0.0066692162359266215+0.006827662883550899j),(-0.00319833141807289-0.008079519326402527j),(0.003486366907489136+0.006457692353089848j),(-0.0030136588043486014-0.011352609169835623j),(-0.005162830526425367+0.010829542408157205j),(0.021185528971507207+0.00839118193933741j),(0.022207786044898783-0.0009952370283534502j)
"(4.494949494949495, -1.5789473684210527)",(0.00029805711059623487+0.008805788522157696j),(-0.00600738172352016-0.0005632428823266576j),(0.00993978084535863-0.006585690185358944j),(-0.007203458792264275+0.002538851954824655j),(0.006600386897689537-0.007319946006783521j),(-0.007318025059672081+0.009921045282198797j),(-0.0009966586552576362-0.010781477589139705j),(0.012825770439412285+0.003815136188557457j),(0.002439438529770482+0.01397496357838017j),(-0.002301065802109437+0.016294197137748306j),(0.004370919422333391+0.015568688872990663j),(0.011358973450926298-0.000760308519049906j),(-0.002646000587708884-0.00990509583321037j),(-0.0020644875117818017+0.008750969540304951j),(0.0003640373125669625-0.008413273643431335j),(-0.0026123175246161243+0.005812973808545127j),(0.005873050397279128-0.007855683762221158j),(-0.013366560551077442+0.0014519288893062611j),(0.0019287917010836324+0.015577796403086971j),(0.012729956362382902+0.015546063520623668j)
"(4.595959595959595, -1.5789473684210527)",(-0.006885115594768527+0.005364261652500558j),(-0.0015691518473900591-0.004998265354499706j),(0.010866502376512785+0.0025539324988780084j),(-0.006768068783660836-0.0008404116891655416j),(0.01322233373201846+0.0025832258216443287j),(-0.006023303987125342+0.0026285127938855887j),(0.008359246765459611-0.004721690289555107j),(0.005697415102946192+0.014414800930834961j),(-0.012917533085720068+0.013188411219354873j),(-0.012996393687465468+0.006555032299522071j),(-0.009204266668186965+0.012242642751660723j),(0.00753906337928238+0.013132573835075653j),(0.00672441020281554-0.009239219401218841j),(-0.008253387075745175+0.0011005189409935125j),(0.009275074036556773+0.0021078500094433906j),(-0.007415038014542795+0.0008125695902853928j),(0.00798510022954876+0.0011222806053375776j),(-0.011975292949069525-0.008906044038505088j),(-0.013784991455443084+0.012402874619465862j),(-0.004909777501407812+0.016466088685751504j)
"(4.696969696969697, -1.5789473684210527)",(-0.008361211875382607-0.0025936521712636644j),(0.0013094877604726423-0.005185394317596305j),(0.001339318412309641+0.00946691029760224j),(-0.001936115348739672-0.005864678620764111j),(0.004093915140434452+0.00597006777077801j),(-0.002742249389400104-0.006769180141835905j),(0.010000166989646044+0.004518909829539474j),(-0.006702315934437605+0.010851999474072822j),(-0.015755151611258504-0.002506745435050094j),(-0.013359846784091176-0.0076955308851715375j),(-0.015795734730717617-0.0009685189880634935j),(-0.003702486297269892+0.013806970503404662j),(0.00873333648818285-0.0020266092845612356j),(-0.008162022749098496-0.0028129395974102944j),(0.00895655171254522+0.006448541761580866j),(-0.007994911059901718-0.0035077547856263137j),(0.0022906390233710465+0.008920614831676003j),(0.003988575630464758-0.014888947945988709j),(-0.01664546607047039-0.003046413474779747j),(-0.014878675638712324+0.004592448783137526j)
"(4.797979797979798, -1.5789473684210527)",(-0.0029968310366551227-0.007729822639222403j),(0.006184353957901975-0.002880513869412253j),(-0.010890299651805695+0.00875465296140447j),(0.00778295714425622-0.007309891882523384j),(-0.002818957223248486+0.007305297326964841j),(0.002847234983938258-0.010379572534973243j),(0.003617119994222245+0.009430923452476087j),(-0.016332422102150308+0.0006872788143303393j),(-0.007271391642800017-0.014494648551957225j),(-0.0016776759372777294-0.01575276947678886j),(-0.008624477925823947-0.013548463770381623j),(-0.01353134363813225+0.0030303779072997513j),(0.004655432142120287+0.00867449434263953j),(0.004510086178200285-0.00538612547196274j),(-0.0002906315557196195+0.006877170378374892j),(0.004647331286719479-0.00537645156839483j),(-0.008200464954487773+0.008931388385313759j),(0.015339586489671136-0.0038898751785680632j),(-0.006912451943805676-0.015017983706983963j),(-0.01482305870677579-0.010700560019280892j)
"(4.8989898989899, -1.5789473684210527)",(0.005046044846245333-0.007002087567333993j),(0.007202833576787406+0.004810138490638602j),(-0.007596401798588467-0.0009745276104852339j),(0.01015168953223444-0.0008871568791928901j),(-0.007013619999831797+0.0016783212460699595j),(0.0060142195259674704-0.003914095676370728j),(-0.006050273791672544+0.006740427604050316j),(-0.008604898829149825-0.00972522234162854j),(0.007160575687815822-0.013851128133450514j),(0.012619301045317218-0.010689918708026503j),(0.0060705135534854975-0.013280818937963824j),(-0.007807204300283322-0.01120033090166314j),(-0.004595552559775813+0.008086130356224316j),(0.007895332794358986-0.007538476375551641j),(-0.011105870892553478+0.004403861555509963j),(0.004489330829117253-0.004154102711986815j),(-0.013582776626545433+0.0021130236493452663j),(0.011714656093917959+0.005253476556210161j),(0.00888543269054874-0.014091068715691737j),(1.323849205816631e-05-0.01700435784628062j)
"(5.0, -1.5789473684210527)",(0.00873778952947555-0.00027206425432281804j),(-0.00010716958900574524+0.00741642100706367j),(-0.008736893658186636-0.005696690895376815j),(0.005167548243169023+0.007919759945271379j),(-0.008068481487548285-0.00541001941422198j),(0.005305106644341815+0.004240720131109474j),(-0.009924539025782296-0.002364350046683481j),(0.003032436467165147-0.009716124325346485j),(0.016496563915605972-0.002175895209198473j),(0.01542921540716237+0.003840624201334804j),(0.01671899279823492-0.002293633494075002j),(0.0041508858824123845-0.013407776596280957j),(-0.010646220340951649-0.0008777599158989604j),(0.0075183627445367645+0.0051584997538332445j),(-0.007795580089504373-0.005361804209387466j),(0.009714273165213706+0.006218846833864694j),(-0.004741466893439591-0.009025050981786025j),(-0.004097874134624544+0.014007104859859829j),(0.017872772647507827+0.000767012119717238j),(0.012921627461670013-0.008162165282853736j)
