index,x,value
"(2.3737373737373737, -1.7894736842105263)","(2.3737373737373737, -1.7894736842105263)",(82.205083962439+150.38721385827856j)
"(2.474747474747475, -1.7894736842105263)","(2.474747474747475, -1.7894736842105263)",(-38.9062019213217+138.3191252460794j)
"(2.5757575757575752, -1.7894736842105263)","(2.5757575757575752, -1.7894736842105263)",(-97.50699092544458+111.10119500136948j)
"(2.6767676767676765, -1.7894736842105263)","(2.6767676767676765, -1.7894736842105263)",(-140.64699505360505+45.105861937967376j)
"(2.7777777777777777, -1.7894736842105263)","(2.7777777777777777, -1.7894736842105263)",(-161.88068086755422-38.043195902295906j)
"(2.878787878787879, -1.7894736842105263)","(2.878787878787879, -1.7894736842105263)",(-82.78375393486053-142.05780458829358j)
"(2.9797979797979792, -1.7894736842105263)","(2.9797979797979792, -1.7894736842105263)",(61.38254513005561-165.60960108953037j)
"(3.0808080808080813, -1.7894736842105263)","(3.0808080808080813, -1.7894736842105263)",(194.85277744395248-121.46875537025687j)
"(3.1818181818181817, -1.7894736842105263)","(3.1818181818181817, -1.7894736842105263)",(162.35879964831292+45.28136019435257j)
"(3.282828282828282, -1.7894736842105263)","(3.282828282828282, -1.7894736842105263)",(78.6371505557673+147.97265329781536j)
"(3.383838383838384, -1.7894736842105263)","(3.383838383838384, -1.7894736842105263)",(-24.749712787083823+158.5436747309934j)
"(3.4848484848484844, -1.7894736842105263)","(3.4848484848484844, -1.7894736842105263)",(-156.28075070457234+118.19587904243343j)
"(3.5858585858585865, -1.7894736842105263)","(3.5858585858585865, -1.7894736842105263)",(-170.4949592799228-67.99611647482293j)
"(3.686868686868687, -1.7894736842105263)","(3.686868686868687, -1.7894736842105263)",(-73.77480065290476-153.354601118254j)
"(3.787878787878787, -1.7894736842105263)","(3.787878787878787, -1.7894736842105263)",(40.34716723356219-182.73213671926436j)
"(3.8888888888888893, -1.7894736842105263)","(3.8888888888888893, -1.7894736842105263)",(160.49172559921928-35.64085673445143j)
"(3.9898989898989896, -1.7894736842105263)","(3.9898989898989896, -1.7894736842105263)",(123.55520135482305+62.308266514199644j)
"(4.09090909090909, -1.7894736842105263)","(4.09090909090909, -1.7894736842105263)",(0.038160210554671004+126.91101345242531j)
"(4.191919191919192, -1.7894736842105263)","(4.191919191919192, -1.7894736842105263)",(-87.45193016795234+107.12743103931905j)
"(4.292929292929292, -1.7894736842105263)","(4.292929292929292, -1.7894736842105263)",(-127.61540734040474-1.5252062253246805j)
"(4.3939393939393945, -1.7894736842105263)","(4.3939393939393945, -1.7894736842105263)",(-98.9589327320992-107.11170778509606j)
"(4.494949494949495, -1.7894736842105263)","(4.494949494949495, -1.7894736842105263)",(35.780155145213755-121.58013128402271j)
"(4.595959595959595, -1.7894736842105263)","(4.595959595959595, -1.7894736842105263)",(94.56134113403607-90.07883775062672j)
"(4.696969696969697, -1.7894736842105263)","(4.696969696969697, -1.7894736842105263)",(137.02923049687635+33.060934831681585j)
"(4.797979797979798, -1.7894736842105263)","(4.797979797979798, -1.7894736842105263)",(40.34907333057302+103.25287746488145j)
"(4.8989898989899, -1.7894736842105263)","(4.8989898989899, -1.7894736842105263)",(-51.02175831069864+97.2761892220523j)
"(5.0, -1.7894736842105263)","(5.0, -1.7894736842105263)",(-96.93051816043595+11.115731968946285j)
"(-5.0, -1.5789473684210527)","(-5.0, -1.5789473684210527)",(-156.0635219792637-66.73311199198575j)
"(-4.898989898989899, -1.5789473684210527)","(-4.898989898989899, -1.5789473684210527)",(-119.91352889430236+123.08152821402476j)
"(-4.797979797979798, -1.5789473684210527)","(-4.797979797979798, -1.5789473684210527)",(3.788684886349328+166.73960828119783j)
"(-4.696969696969697, -1.5789473684210527)","(-4.696969696969697, -1.5789473684210527)",(176.5587869684554+101.9703088078332j)
"(-4.595959595959596, -1.5789473684210527)","(-4.595959595959596, -1.5789473684210527)",(144.61995138427991-102.21565472176765j)
"(-4.494949494949495, -1.5789473684210527)","(-4.494949494949495, -1.5789473684210527)",(5.522752092803085-205.32485213530026j)
"(-4.393939393939394, -1.5789473684210527)","(-4.393939393939394, -1.5789473684210527)",(-120.34427589868504-148.62624181298486j)
