index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(2.5384615384615383, -3.0)",(0.005588061943888161+0.007816993656627955j),(-0.005833338398768788-0.002656920260502538j),(0.00639371973268027+1.297954755442559e-05j),(-0.005604936280626822+0.004612941986729438j),(-0.0026943052691450267-0.008112671164533874j),(0.007923631849782672-0.005653486222710836j),(0.01024413926077721-0.0010833708980849384j),(0.009263603781234609-0.0037344275425131995j),(0.0012146163491795485-0.008857621105542742j),(-0.0076164348440829486+0.0003393127300737907j),(0.004683596911844886+0.0046229630856604404j),(-0.0019778382366614326-0.00596669010982006j),(-0.0009659887916194169+0.007119521743608471j),(0.008160424638460964-0.004985884269415404j),(-0.004255533481655189-0.011703648444356087j),(-0.006643746752753184-0.0111606805179099j),(0.005029702460408026-0.009198955172704136j)
"(2.6923076923076925, -3.0)",(0.0006569534794049394+0.009654699815882593j),(-0.00372649165196827-0.0051843462269844836j),(0.005410379492319869+0.003169554134344571j),(-0.007016667461638207+0.0008711739756086126j),(0.0024521556890456575-0.007969161196565195j),(0.009532660147239197+0.0005897738138473825j),(0.00816418071315617+0.00608542637431423j),(0.00905775012482407+0.004090130965597216j),(0.007508832638777966-0.004840613336282724j),(-0.004962148336271461-0.005785664898918194j),(-0.0009516157943652686+0.006479668815406901j),(0.0036542624425031723-0.0049977479588912315j),(-0.0061418284737925505+0.0033205925222054206j),(0.008661686399596717+0.0031534725261641947j),(0.005516598747749896-0.010750046466337086j),(0.0024215403508003512-0.012636666720547834j),(0.00956836219726199-0.00452567047770437j)
"(2.8461538461538467, -3.0)",(-0.004872581405414835+0.008433448962176298j),(-0.0004215429273049884-0.006351721446559758j),(0.0028423134016818713+0.005461659303628125j),(-0.006140996412813674-0.003127578507339605j),(0.006586446218941096-0.004771881966991073j),(0.0067493163460815705+0.006497144677690698j),(0.0016432679047399484+0.009924156036055027j),(0.0031223030606844617+0.009375425738702044j),(0.008508727769350218+0.002679512723445568j),(0.0016006241850950586-0.007446257270569859j),(-0.005799877682318435+0.002973554993036407j),(0.006101068009092282+0.00015800437612605638j),(-0.006086999084699749-0.003022272077537524j),(0.002657639123781074+0.008492206329474838j),(0.011367106277129571-0.0028630284379084375j),(0.010339113921540173-0.0074073670405871515j),(0.010392186413510437+0.0023766606433550637j)
"(3.0, -3.0)",(-0.008951059497208026+0.003980963033763581j),(0.0031859012152346874-0.005495072070091189j),(-0.0006799892924100751+0.006014435431003391j),(-0.0030872768515212406-0.0059711685475751335j),(0.0079280324114968+0.0003418625108872018j),(0.0007165457129585977+0.00915919596255399j),(-0.005780262486610809+0.008077118815405666j),(-0.004881931686025623+0.008519075904410214j),(0.003246527721551426+0.008288367311612414j),(0.006929548697469043-0.003137907804622436j),(-0.0057235471355688424-0.0030517778298943207j),(0.00323346781530583+0.005078836921700156j),(-0.0009171643978842438-0.006561050531712699j),(-0.005093317493208594+0.006932672837056603j),(0.009206745311760066+0.006677951127922584j),(0.012372725122667497+0.00210539978697942j),(0.006435194189064744+0.008564672167942036j)
"(-3.0, -2.8461538461538463)",(0.009886835651317906-0.0019014989023746123j),(0.005194638749320375+0.008085684831428408j),(0.001290672536347359+0.010017802439951254j),(0.004526761375666255+0.008581374812160453j),(0.008595494140112802-0.00040725774889409486j),(-0.0021810041841872044-0.0069686874680527445j),(-0.002825384593583313+0.005667979213352966j),(0.004862605680946548-0.003775364724952963j),(-0.007076307966122552+0.0012599527517457507j),(0.0067195363958194015+0.0068679765271629j),(0.011009974886997531-0.005387822033105455j),(0.010783523692647802-0.006199125538866681j),(0.008128717037328051+0.0056939118714131026j),(-0.006676913369408827+0.0031553805665454613j),(0.0035800898383995944-0.005064357994047416j),(-0.0011385815405563088+0.006164316971034677j),(-0.0036626479389974056-0.006167216505238589j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004383450405708992-0.009101594564734687j),(0.009594491983264467+0.0011012981713837155j),(0.00835796923116954+0.005856544178163948j),(0.009392624318913878+0.003031564627978583j),(0.006370671378329356-0.0060830927388872205j),(-0.006165369395435973-0.004264376400600738j),(0.001034338349437647+0.0063933130857244565j),(0.0018575306136801612-0.0059330055855739425j),(-0.004961225451625635+0.005149945615950557j),(0.009470181527952308+0.0010358393529997475j),(0.004147234137059508-0.011605095991058075j),(0.0023768085304777396-0.0125336011214955j),(0.009744183713027462-0.003269363762383092j),(-0.001128959917225355+0.007530354549538443j),(-0.0023589298572821923-0.005865275758486563j),(0.004574812216675338+0.004365354227744902j),(-0.007178285403582069-0.00048022835321071303j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.004587538630417759-0.00903340428709798j),(0.007055989658911606-0.006653526592308186j),(0.010094726682320572-0.0020756819812199085j),(0.00907737445177944-0.004282476838915398j),(0.0010497811646449492-0.008955572399125344j),(-0.0076965492244677565+0.00023738250284037563j),(0.0045354844903726455+0.004836298787610089j),(-0.0016781982702380113-0.0060577250526507405j),(-0.0012396260317148469+0.007005532647087237j),(0.00807537519301433-0.004865732793597385j),(-0.004777475148213491-0.011401915987952274j),(-0.007890625978909962-0.01042627254648984j),(0.0034761907025181757-0.010074197213977207j),(0.00573276352546307+0.00538424236771871j),(-0.006319116037023049-0.0012997630679527099j),(0.006229397828823699-0.0013806082698300279j),(-0.004543924461815081+0.005602700431046657j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.009960241421209172-0.0019823447768420013j),(-0.0003827907600307017-0.009724453459066041j),(0.005635539782797915-0.00874114946777294j),(0.0039579315310441275-0.009403300824691888j),(-0.004828539403843573-0.007865752612616121j),(-0.0063526700205788515+0.004718231357206661j),(0.006573338154055328+0.0017218850907129287j),(-0.0046022393566604175-0.004395279180264639j),(0.0026104945065771818+0.006580435447921666j),(0.0037678048802235447-0.008516405021869348j),(-0.011028369194493176-0.005599180232504856j),(-0.013297011593988864-0.0015649053083111658j),(-0.00587777579528312-0.009372095570007441j),(0.00798452874498267-0.0015746335348038698j),(-0.0047364673959335996+0.004584795463653873j),(0.0024196821285585313-0.0059687075864245315j),(0.001871267010082021+0.006984493475091098j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.007830175701306707+0.006495729803190719j),(-0.007495605244982742-0.006247270691686236j),(-0.0021122479607519336-0.010272693637530587j),(-0.0031658539383582116-0.009869482438512236j),(-0.00877522724730118-0.0034947191929636033j),(-0.002816251217313089+0.007631930530845455j),(0.006715617475618937-0.0018710763290299883j),(-0.006232130534961155-0.001670125044861075j),(0.0054722421837392335+0.004440797804623514j),(-0.0013987925145775009-0.009074334127535597j),(-0.01210321688082979+0.002391186401303102j),(-0.010849982043945954+0.008348304831337422j),(-0.011377462740933956-0.0016430562153417593j),(0.0036412055770567824-0.007611934018498498j),(0.0010426504920115877+0.006664230419776633j),(-0.0035019500876458764-0.005480529557080315j),(0.00672878514303508+0.00268740441863483j)
"(-2.230769230769231, -2.8461538461538463)",(-6.148788452909476e-05+0.010185393662810589j),(-0.009700432555735982+0.0012000345891257805j),(-0.008637487653430545-0.00608613695612461j),(-0.008826189137300553-0.005729544502117257j),(-0.009398421080533773+0.0022478125018056344j),(0.0016112220533088487+0.008208405991676724j),(0.005167081021838025-0.004955545864511125j),(-0.006421875001914447+0.0012959212770912506j),(0.006859876548227762+0.0014929479768359321j),(-0.00565751476289842-0.007045856369998418j),(-0.00839692956934556+0.008939367313585786j),(-0.002481924808889671+0.013748522452551992j),(-0.009178511612790378+0.00765982085360758j),(-0.003911400302047682-0.007846068834743121j),(0.006145885595750373+0.0031655895323941994j),(-0.006557833638473426-0.0004183894546780804j),(0.006248934544318646-0.0036917717673006817j)
"(-2.0769230769230766, -2.8461538461538463)",(0.007642947984221663+0.0067401350160670994j),(-0.0059190012791788815+0.007786763331796286j),(-0.010561442835564672+0.0012486904365720853j),(-0.01063765268715582+0.0008867874726799333j),(-0.006745432740697134+0.0072216837414996755j),(0.005596965815995466+0.006532838147253224j),(0.002526247600493735-0.006911756625947639j),(-0.005428524995261135+0.003862937612588254j),(0.006851499977026897-0.0014360211102122564j),(-0.008107254729214822-0.0036201514400699426j),(-0.002172501644950659+0.011951413650814303j),(0.0070295856920018175+0.012361879746625944j),(-0.0008502454123822922+0.012409824184061209j),(-0.008901135435754746-0.0020249968275514838j),(0.006405580486572259-0.003057990113766856j),(-0.0043448506318978725+0.005025590360736747j),(0.0010176416511459415-0.007196413664213335j)
"(-1.923076923076923, -2.8461538461538463)",(0.010124138149278605-0.00113639889543788j),(0.0012301543666472837+0.00969884163901411j),(-0.007255164470921753+0.007853807451927408j),(-0.008169253083282238+0.007091939333084011j),(-0.001978630904584147+0.009903482991150535j),(0.008207954240493443+0.0032995992529158817j),(-0.0005054219011107898-0.007553132734864075j),(-0.0036996487489564774+0.005689768324150088j),(0.0058518859069963056-0.0038215111122538985j),(-0.008712581733460855+1.3948946710712004e-05j),(0.004028860975054265+0.011285424473112494j),(0.013270620609147335+0.005662779207521698j),(0.008364319470148039+0.009878475158242025j),(-0.007675939239607675+0.005641721634591258j),(0.0016335827923538572-0.007117417039357743j),(0.0012698805647190958+0.0066004244188571206j),(-0.004893799766968556-0.005384028022197485j)
"(-1.7692307692307692, -2.8461538461538463)",(0.006124979403616266-0.008127601909354302j),(0.007516383053247893+0.006225753464809649j),(-0.0006893981356647077+0.010713611357819241j),(-0.002740250832759001+0.01060311379308539j),(0.0032903179100367526+0.009774116173530056j),(0.00907748785832886-0.0005627339864758443j),(-0.0033450435512710555-0.007037440907395605j),(-0.001687180764814642+0.006715596779216041j),(0.004349070550802318-0.005470765055246107j),(-0.007972048693069193+0.0030658716382023178j),(0.008522901748266198+0.008119673482222336j),(0.01429809720783217-0.0028544386490877865j),(0.013336224824280828+0.0018471595935177219j),(-0.0010952479020226815+0.009902876446933169j),(-0.004558393099962567-0.00599286736949083j),(0.005978373305901764+0.0032544418820367265j),(-0.007279287417133145+0.00018131637149889235j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.001461300792787811-0.010052498715201915j),(0.009723773329746502-0.00035193800669970637j),(0.00598750756941799+0.008945619681175413j),(0.0034792800419228788+0.010511452352009567j),(0.007640845068057937+0.007232827721853396j),(0.00833958555849562-0.004219750787667396j),(-0.005635326676729142-0.0057119171441728685j),(0.0002628328600674892+0.007070446874412798j),(0.002754720930086943-0.006436442586089639j),(-0.006541336435505355+0.005220431020734619j),(0.01079751909115591+0.004000379907340957j),(0.010805813180411069-0.009911552797209231j),(0.01194250486044033-0.0072826533210984725j),(0.006581874801269671+0.008107060315259491j),(-0.007762741560981293-0.0005564177517688292j),(0.006456910677851545-0.0024352790340116262j),(-0.004749771386340993+0.005524569033838027j)
"(-1.4615384615384615, -2.8461538461538463)",(-0.007995261699276092-0.006221396959817978j),(0.0071703042434450364-0.006512372800390124j),(0.01010071084955558+0.003756231686828783j),(0.008472243619925424+0.0072920850160148425j),(0.010225333317936488+0.003222336572272339j),(0.006436838712593099-0.007120316227053027j),(-0.007250047325832491-0.003967116581703397j),(0.0019437559189842567+0.00697398205410844j),(0.001343036981546681-0.0068982175243186795j),(-0.004980561896517572+0.006515118144951095j),(0.011216139824955205+0.00014644445153634374j),(0.004942127608254561-0.013805999393632532j),(0.005495939957924226-0.013421439110517235j),(0.01086439443048126+0.001487238333860688j),(-0.005917843880012803+0.005480656223855918j),(0.0025764498347414675-0.006514746031224687j),(0.0007369913220927072+0.007251430419904714j)
"(-1.3076923076923075, -2.8461538461538463)",(-0.010064687949704146+0.0007749828001823939j),(0.0015428904503891323-0.009503163540529987j),(0.010466842584583205-0.002538452135927598j),(0.011033356285794011+0.0022821552110319195j),(0.010843244336786814-0.0012022234531237953j),(0.003910704028232388-0.009039022928227301j),(-0.008238652731182584-0.002139345497722815j),(0.0032696681075242372+0.0066575405331234325j),(0.0002600289789718987-0.007064944902791074j),(-0.003658405322903045+0.007160517636540273j),(0.010519217197031416-0.00280015009834358j),(-0.001095928577091541-0.014531148316423893j),(-0.0028233382401800246-0.014722718729704591j),(0.009694365583880237-0.006247282683001556j),(-0.0003297671822709534+0.008376984782064119j),(-0.0029590782589848865-0.00647990630424585j),(0.005647720101429076+0.0046121340079230974j)
"(-1.1538461538461537, -2.8461538461538463)",(-0.007104290480862972+0.007108248149957811j),(-0.00441881834027792-0.008470111568245448j),(0.007492650817316901-0.007700526890370463j),(0.010933308738431452-0.0029940613237997744j),(0.009792355954919254-0.005193084467358676j),(0.0012449326472881472-0.01001699177049731j),(-0.008751441769997766-0.0004687115505630884j),(0.0042330101572752125+0.0063195394330607365j),(-0.0004346835975590524-0.007114517424761373j),(-0.0027655521479367047+0.007393756898735564j),(0.009428157105426738-0.004687699359898208j),(-0.005909145125044025-0.013112194322725763j),(-0.010001195239313707-0.011748430087444575j),(0.004045784473582401-0.01144750981037491j),(0.005673458173406405+0.006648148208317393j),(-0.006768068364823131-0.002619281176696841j),(0.007277281682639995-0.0005146903338825231j)
"(-1.0, -2.8461538461538463)",(-0.001077097459094527+0.009938736372108417j),(-0.008390064949623712-0.0043778963341397446j),(0.002597295561031799-0.010376988216031627j),(0.008695530907862003-0.007345480191093716j),(0.007629410935245168-0.008255924409865308j),(-0.0012139531817731393-0.010259723154542983j),(-0.00897310829999589+0.0008999303640443126j),(0.004859535623964305+0.006108430171884342j),(-0.0007224882224008307-0.007165647041530765j),(-0.0023725698913445617+0.007392446946130851j),(0.00845307015347913-0.005634670647714161j),(-0.009033759004052098-0.010816374938324852j),(-0.014430144850455547-0.006412475735755225j),(-0.0033248509807292516-0.01234422642048543j),(0.009019936317833432+0.0014737660466488352j),(-0.006912482770775363+0.0026690445899301423j),(0.005118906869580978-0.005206712852173033j)
"(-0.8461538461538458, -2.8461538461538463)",(0.005066426057014511+0.008547946348267563j),(-0.009317348487672298+0.0008700979517724398j),(-0.0025739975159535687-0.010311551399171582j),(0.0052058763330135125-0.01014830956525772j),(0.004950345702228692-0.010244968920767651j),(-0.0032691960813897416-0.01003810552636146j),(-0.009076176688169109+0.0018921220078374685j),(0.005171520499203944+0.006121087280950693j),(-0.0005927733836326167-0.0072676040363429525j),(-0.002484635543788346+0.007238752039874966j),(0.007861527881126481-0.0058277441235725196j),(-0.010639954390785477-0.008646082597812814j),(-0.016033466599648636-0.0007224376821561568j),(-0.009683725407401783-0.009332602292951301j),(0.00845046899355849-0.00452576429333064j),(-0.0036631019340363454+0.006641975228760312j),(0.0006482775492091448-0.007283046438420689j)
"(-0.6923076923076921, -2.8461538461538463)",(0.008973044013985708+0.00411068205736976j),(-0.007463746120743659+0.005441551437711778j),(-0.006755576063362064-0.008085418220280317j),(0.0013527744368562187-0.011322135071588262j),(0.002247621290863513-0.011270083069872571j),(-0.0048443817416372725-0.009616575509413946j),(-0.009193793503383287+0.00247169935900965j),(0.0051630304067126435+0.006404714200125171j),(-2.9076058407646393e-05-0.007395793419959497j),(-0.003069579068274926+0.006913417230153355j),(0.007719887674202348-0.005400709581536965j),(-0.011132030394988009-0.0071810511894299985j),(-0.015684094974638053+0.0039786610051172015j),(-0.013508581354273142-0.004098724915691228j),(0.004654548008207863-0.008943054689136672j),(0.0011676898051527457+0.007698899883891225j),(-0.0038981692952059794-0.006205674199025043j)
