index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(1.9230769230769234, 0.384615384615385)",(-0.018485034718941817+0.023196603735380017j),(-0.01823114354074868+0.013010618191752307j),(0.003335325935786713-0.009153493282537227j),(-0.005453404276062275+0.0050779783317354355j),(0.007742067338839991-0.005282591355644016j),(-0.0042126711289962844+0.012140824289786066j),(-0.015412723698092863-0.004692411724635386j),(-0.012651761733644415-0.01177800779832838j),(-0.01555322868731872-0.0014554558987238395j),(0.0006836931453816126+0.012153342740046456j),(0.0036182032418510942-0.008082737777153225j),(-0.001164688102382512+0.007330147786194792j),(-0.002760664816317604-0.0107779797405003j)
"(2.0769230769230775, 0.384615384615385)",(-0.02788255108201202-0.005387511005782642j),(-0.018118325819771075-0.010646643966337842j),(0.009413019017394378-0.0009533630780868371j),(-0.00667694516432275-0.002472162566271272j),(0.007725647281100769+0.004534244676412523j),(-0.012385837315652888+0.001083503758574027j),(-0.001950982073114054-0.015594970128396661j),(0.005079058786685096-0.016057184898477024j),(-0.005831233474708922-0.01387685742417255j),(-0.009427436510586765+0.0066404949783472915j),(0.008116480994993147-0.0017324145904909602j),(-0.006170140125916994+0.003596124647144036j),(0.007264265703728671-0.008648209029687307j)
"(2.230769230769231, 0.384615384615385)",(-0.007479936164484956-0.026178921785068164j),(0.0022232697543497233-0.019737710862238318j),(0.004771032012595173+0.007865272622563367j),(-0.0007168059279723393-0.0067955949295674545j),(-0.0007921340288907092+0.008555298011110218j),(-0.005862949905008806-0.010530996045896131j),(0.013132075452784425-0.007946374791909886j),(0.01627755515375093-0.0022015595935019534j),(0.009238276027704117-0.011213610011470584j),(-0.010034137751348694-0.00440931347713889j),(0.005710647320925272+0.005350184452860404j),(-0.0063934622895543075-0.0026553825394417504j),(0.011321719221732295+0.0013055225028026128j)
"(2.384615384615385, 0.384615384615385)",(0.019345971090113656-0.017596247797031388j),(0.01800250584370565-0.005697574830824663j),(-0.004950577749777146+0.007462045899424945j),(0.0055790411250808344-0.0034924484457352464j),(-0.007782477138346603+0.002785266525048056j),(0.00701364207285936-0.009371487730813345j),(0.012324098043608284+0.00856147215495083j),(0.0086948933640149+0.013474531181360409j),(0.0137337586648499+0.0029487821867462535j),(-0.0012169388991254246-0.010378359550375216j),(-0.001219792647478424+0.007317174598483603j),(-0.0015109183917508945-0.006576290002925886j),(0.004881541475852723+0.010350060064863656j)
"(2.5384615384615383, 0.384615384615385)",(0.023372696593631247+0.009337826137484767j),(0.011958737394049304+0.013500972902250982j),(-0.008629582177372062-0.001299579128023817j),(0.005381792883358718+0.0033873611934443575j),(-0.005594299673072087-0.005681298403177057j),(0.011105117415275244+0.0025126111709361976j),(-0.0027430161562812918+0.014426310638678374j),(-0.008337620527915276+0.013268648937770623j),(0.0035054471652012477+0.013142005825314424j),(0.008032792174580907-0.005940808807594124j),(-0.006493142671669087+0.002785454452487771j),(0.0045037156819387565-0.004828505038682812j),(-0.006428473457745315+0.009469808046094196j)
"(2.6923076923076925, 0.384615384615385)",(0.0016256831243710772+0.02421751114232282j),(-0.007173896901243326+0.015736038820874588j),(-0.0023861246616003412-0.008172560634530097j),(-0.0007116330894027513+0.0061180687751491245j),(0.002721628500456078-0.007212509091725849j),(0.0021724725602767984+0.010875950885841265j),(-0.014000442332876189+0.003295474244436495j),(-0.015205566111469665-0.0019253688519867088j),(-0.00984534946315133+0.008776642794923979j),(0.008732544965176586+0.003933616277834149j),(-0.005538603945794702-0.0038709872523520913j),(0.006378239610880259+0.0011435148078306906j),(-0.011376916766933105-0.0009095024706716486j)
"(2.8461538461538467, 0.384615384615385)",(-0.02046998689971915+0.011444564269409013j),(-0.01663681150643014-0.0001622979345937369j),(0.006275758238636954-0.005453604142994637j),(-0.005661931999331987+0.0019205386376602244j),(0.007450333714017204-0.000522324452932491j),(-0.008825584559486491+0.00625497845901926j),(-0.008533482774719556-0.011223318450518657j),(-0.0045432870427845815-0.014298658875561388j),(-0.011895900271928926-0.004744556574471613j),(0.0007301064070106999+0.009174493680624677j),(0.00043641261339883634-0.006471341777515986j),(0.0023516250132204824+0.005923018089040203j),(-0.004663062530903296-0.010352842436004744j)
"(3.0, 0.384615384615385)",(-0.018452938135358803-0.013221778813150158j),(-0.006369975100281375-0.014732796717444716j),(0.007401412535324817+0.0033570354045720516j),(-0.004035829981418559-0.004185694158341184j),(0.0034724943651889217+0.006363162271277583j),(-0.009086796262788195-0.005385929812246108j),(0.006654662301378543-0.012124944016789586j),(0.010853943681051163-0.009909950627260267j),(-0.000995300162643577-0.012411927773682557j),(-0.007438609742728524+0.004819673133673164j),(0.005585001931675083-0.002795392742286388j),(-0.0038122493510615533+0.004986995535280092j),(0.006875033219130234-0.00893801907510681j)
"(-3.0, 0.5384615384615388)",(0.014153672371171946-0.009192828988890789j),(-0.0013726980850128673-0.011877585644298952j),(-0.006117421207001667+0.00573152779486404j),(0.00440927318977116-0.0041165976998230715j),(-0.0022681538495715773+0.0061684004128047j),(0.006096464737415957-0.010745132266349882j),(-0.013986434569814113-0.014108709183690069j),(-0.00027430132534895645-0.014771559341324937j),(0.003936265923249209+0.006378254423400832j),(-0.0007207806172441404-0.005770146823328578j),(-0.0004919712995092825+0.007554672001034506j),(-0.006179083483336546-0.009102635780590685j),(0.010008335791591588-0.00990271712439339j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.002519335843629678-0.01700355775097739j),(-0.011638395821505419-0.0036319841910780505j),(0.0028197787946906694+0.008121072786967535j),(-0.001979757059424572-0.005882536907113923j),(0.004799270077813453+0.004729406499709354j),(-0.007616707616601879-0.010254231948590459j),(-0.01941096580464175+0.007002845373034922j),(-0.013339246469023212-0.006749133033938379j),(0.007520673066882568-9.259529186064337e-06j),(-0.005418341849766978-0.0025750716662112j),(0.006513611349019771+0.004450489121276466j),(-0.011313955044542665+0.0011822661899173507j),(-0.004605297533635634-0.01365727106650549j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.016821948851841493-0.004888645930571561j),(-0.008204681182952948+0.009352998085037237j),(0.008795987655882301+0.0007462131078263941j),(-0.006363804461128961-0.0006566013566466463j),(0.006459314995323181-0.002474665938759429j),(-0.012911017306906412+0.0029307104721062144j),(-0.0019639133091331456+0.021401718334983902j),(-0.012420017606277894+0.008589835311436183j),(0.004060084301440581-0.006357375667973577j),(-0.005314248696971745+0.003212302141193907j),(0.007504945946538121-0.003408610807835964j),(-0.004529513335198213+0.01087516945666786j),(-0.014636747824444138-0.0019553402461013063j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.0116967640262334+0.01350285669815857j),(0.005332681830285775+0.01153429113640409j),(0.0043814278088686225-0.007950688305821125j),(-0.0033485977715436085+0.005696172199340657j),(0.0004434606421600076-0.007097788187485047j),(-0.002628794498355903+0.013507919451564805j),(0.019336618277793045+0.01140605603491053j),(0.0014433048347479724+0.015148448599250759j),(-0.00302544307870151-0.006933085291616997j),(-0.0003709264624441669+0.0064421985804302955j),(0.0011274283615722346-0.00856427104285242j),(0.007589197953916726+0.009578925515308527j),(-0.008480462557378329+0.012545570854892971j)
"(-2.3846153846153846, 0.5384615384615388)",(0.0075111834084599285+0.016611271202649696j),(0.012989274931881359-0.00019956769422702268j),(-0.005642982827424221-0.007456246539452412j),(0.00391457883335744+0.0056090992133356185j),(-0.006453864373125251-0.0034621855064956315j),(0.011785242071412258+0.008190021409114984j),(0.019528487608434356-0.013124222026085512j),(0.013883062905394745+0.006385378830813197j),(-0.007428356853607985-0.00154667948819613j),(0.005241804772295197+0.004231509524415054j),(-0.006934770741622143-0.00586445530317587j),(0.012546971134909286-0.001967312112768394j),(0.007597549498664096+0.013559825421426206j)
"(-2.230769230769231, 0.5384615384615388)",(0.01861671154619534+0.00016866020786895442j),(0.00520628605815076-0.012232174673094176j),(-0.009399367348405055+0.0021836996622492666j),(0.0069877448357187465-0.0012544127664470151j),(-0.006032846046126811+0.004550964659785775j),(0.012820580068201316-0.007838618441488754j),(-0.0034405139473803704-0.024509022159967163j),(0.01266190668492838-0.008537138777014633j),(-0.005740181243573328+0.005009914957550638j),(0.006857558606161989-0.0017249907968675965j),(-0.009204335237561631+0.0026653182246327814j),(0.004762994752595883-0.012335546689224692j),(0.01595632644166815-0.0006456873030642407j)
"(-2.0769230769230766, 0.5384615384615388)",(0.008180355702135602-0.01717878817735207j),(-0.009289249635024891-0.009959930893014132j),(-0.0019007372408241339+0.009796140258847905j),(0.0018720442475738338-0.007150480889596588j),(0.0016400996063052856+0.007640493774510987j),(-0.002121704506034123-0.015667922961405373j),(-0.02480032624645978-0.008243616445985213j),(-0.00030592382007523867-0.015154436191450286j),(0.00024322985369578688+0.007665057867996469j),(0.003087303058146755-0.006801821035031249j),(-0.0032252534604886376+0.009623058157322348j),(-0.008537930349731382-0.010834716353101783j),(0.006922416386451318-0.014893170025542121j)
"(-1.923076923076923, 0.5384615384615388)",(-0.012374668646962218-0.015020014614166938j),(-0.013204089207962507+0.004562083903521792j),(0.008466379298301829+0.0059424951526762665j),(-0.005946119823777619-0.004929292660460058j),(0.007894304493771414+0.0018225331006267908j),(-0.016090662842240068-0.004606494319552324j),(-0.019725456713399744+0.019455557547113436j),(-0.012397490114152865-0.008270029267089333j),(0.0059301697450194054+0.004997040067161558j),(-0.003388762889832456-0.0071904169385163886j),(0.00628000800203126+0.008778138563877306j),(-0.014315756444323202+0.0017249800132907024j),(-0.010286929706206378-0.01341722158467639j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.019303525915987274+0.0049228609552062754j),(-0.0012228553542407434+0.014296731388965478j),(0.009232896923529752-0.005508520364008839j),(-0.007335599380020787+0.003449116908466225j),(0.005231594271636703-0.006605309604915992j),(-0.011382913354379218+0.013758146717546093j),(0.008480727286301054+0.028226149605572817j),(-0.013703672282020156+0.004624333225680079j),(0.007877197444596445-0.0006539798604372878j),(-0.008146781164416294-0.002528946165760319j),(0.01152218217664736+0.0003454784355484462j),(-0.006461099878418562+0.013650945667056711j),(-0.017183461734510935+0.0028701405336228605j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.0039002235201781293+0.02003366051639366j),(0.01292921124430579+0.007120699166785956j),(-0.0013019880762041229-0.011134520253858887j),(-2.8707870673071714e-05+0.0085527031274696j),(-0.003839818818287913-0.00791496347764838j),(0.008697309741478892+0.01717563324436692j),(0.030673924158669763+0.006745130412282427j),(-0.00537773543294894+0.012707562341494873j),(0.005691402514938057-0.005846425300450023j),(-0.008174891310914034+0.004306838726518679j),(0.00805613409882138-0.009380698517392153j),(0.008282904620714975+0.013513037206231569j),(-0.005843554151452738+0.016991455630765633j)
"(-1.4615384615384615, 0.5384615384615388)",(0.016820577570451117+0.01245199302348797j),(0.012115364011500299-0.009194526885708801j),(-0.011187822695399842-0.003533932067269432j),(0.008175567900542307+0.003959793923456817j),(-0.009230771650826594-5.873403795546295e-05j),(0.02103144581145954-0.0012651403047452975j),(0.022911000492002336-0.02427585167498788j),(0.004361199186097608+0.012148942123002816j),(0.0011582483731823094-0.008500941597159492j),(-0.003477672488149935+0.009492356563406894j),(-0.0019660357420419714-0.013174795692670993j),(0.016643398919206787+0.0008097051679631659j),(0.012413804487003658+0.01378004192755876j)
"(-1.3076923076923075, 0.5384615384615388)",(0.01900051670755215-0.010013411414705088j),(-0.003592721549730181-0.015285026410674625j),(-0.008219529147037784+0.009195839340026874j),(0.007652192795728988-0.006009699256369514j),(-0.004480231305030356+0.00866491773275406j),(0.007993161697338918-0.022203054855727645j),(-0.007857047758051837-0.03412829779185513j),(0.009635152325204002+0.006995937824806507j),(-0.003670629093681551-0.008483829889730404j),(0.0035504433329402994+0.010593273701606785j),(-0.011855604669807273-0.008183382480276943j),(0.010896999067916215-0.013749803988922999j),(0.0187120654777085-0.004101842430796323j)
"(-1.1538461538461537, 0.5384615384615388)",(-0.0007113628147196521-0.022047717344595038j),(-0.015959818964514202-0.003029818908452078j),(0.005273826903516399+0.011920937237319301j),(-0.002126641645668835-0.010320560822078518j),(0.00591403083712466+0.008582618141349287j),(-0.020150338845865323-0.018739443583540624j),(-0.03202328716703014-0.01504293071017038j),(0.01085522853243873+0.0025939515756680637j),(-0.007661409684801783-0.006798142225707337j),(0.009969534587751662+0.007475100901004538j),(-0.015405449025344204+0.0026196119549533716j),(-0.004609610359950209-0.017905732912755594j),(0.0061320072297132945-0.01881818943430314j)
"(-1.0, 0.5384615384615388)",(-0.0206494413438512-0.009361350114774531j),(-0.009599899592399588+0.013846138567327493j),(0.013867063885014392+0.00014346129052448126j),(-0.011159387601752752-0.0031040938932076836j),(0.011331657146613537-0.000933483934778669j),(-0.03189235960536609+0.013579809756156901j),(-0.030404951242454945+0.010294328198857084j),(0.011247796812411854+0.0009431636156004415j),(-0.010681970878277483-0.00466043407984149j),(0.013888905537075894+0.0016937235241748533j),(-0.010721169664244417+0.01316533218631039j),(-0.01772427736156947-0.008100812757081065j),(-0.013313218112166764-0.01551734700439749j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.01811358387277756+0.014678566369098912j),(0.009096534100433018+0.014978994583132843j),(0.0063363107575037-0.013458633877113773j),(-0.008989862754643568+0.00939139002478682j),(0.006147518875052668-0.011490078486228334j),(-0.008420638018706746+0.0484128905904644j),(-0.013555993648889443+0.01454282279882943j),(0.012520685998004006+0.002147261461754231j),(-0.01313135536638512-0.0031313497685812124j),(0.015016324892584358-0.004757134888902739j),(-0.0004951762599955873+0.01843003471824581j),(-0.01870261801530409+0.008432895788567447j),(-0.02088654748568363+0.0030132813667700367j)
"(0.8461538461538463, 0.5384615384615388)",(0.00026591545096578406-0.01861273477091721j),(0.008669396760318268+0.058819173487264835j),(-0.013916440816279818+0.0008539804023808103j),(0.009662574535733898+0.008209450932247448j),(-0.010729656163846104-0.008647693409040745j),(0.016153996823538658+0.0005844868111100226j),(-0.004721397300275795+0.018223020944475168j),(-0.01964007872831809+0.006603402417348639j),(-0.020704966259153045+0.003693016334483364j),(-0.012478236963678576+0.015136162188886068j),(0.012647485139842315+0.011514151967952687j),(0.0006444445530771764-0.014495899220493819j),(-0.0034748822535764275+0.012364904701754682j)
"(1.0, 0.5384615384615388)",(-0.003677415379543504-0.019073681311708127j),(-0.03722073004980354+0.03580082595568537j),(-0.006613724968045409-0.012901328657232165j),(-0.0018399963642665345+0.010904965590145716j),(0.0027835831088898083-0.012261624303178108j),(0.005705471061716508+0.014236825514166655j),(-0.017955817481674057+0.003284934732542683j),(-0.014916484257678476-0.013569592627347431j),(-0.014675525193992414-0.013895207879081129j),(-0.01823035102712877+0.002238176883706196j),(0.004371999075408886+0.014840113487609621j),(0.004339564294456551-0.011911212009611904j),(-0.003487640440587133+0.01051684798058374j)
"(1.1538461538461542, 0.5384615384615388)",(0.0008179476148881069-0.02326845427654029j),(-0.042725895919473955-0.00927769991889021j),(0.008429780105727947-0.010994477904077473j),(-0.009411391342305031+0.003308467090470773j),(0.011334461824954267-0.002576153403811991j),(-0.010208734758134327+0.010474546961451057j),(-0.01019884636777444-0.014495648482503155j),(0.00469669077742915-0.019046055387285776j),(0.0028925880305210776-0.01918216254479435j),(-0.01328946662049843-0.01088745153078804j),(-0.004620757217454344+0.013215159110263322j),(0.007747816008900884-0.008027440865858352j),(-0.005102721409059464+0.008577144211027435j)
"(1.3076923076923084, 0.5384615384615388)",(0.015169677913923174-0.021353822606325977j),(-0.011332782063323527-0.035681237775289455j),(0.01282238176227232+0.0028312409707084347j),(-0.0067344859108075935-0.0062508633694869625j),(0.006691708842152466+0.00854524949895441j),(-0.013130367608957378-0.004876336869829098j),(0.008672166108315369-0.014890827432499336j),(0.018515302771656104-0.00462476230706371j),(0.016880312351033672-0.007853793737966437j),(-0.0005434421924546222-0.01607023535471269j),(-0.01087227773274297+0.006586717795861937j),(0.009548339354514062-0.002798143168485433j),(-0.007486857160406916+0.005796915122932709j)
"(1.4615384615384617, 0.5384615384615388)",(0.027114853040550002-0.004683017694023725j),(0.023098202526581495-0.023212183244527035j),(0.0026515120323944786+0.012178670239022252j),(0.0023533466204688908-0.008251696130318155j),(-0.004624766762271885+0.009107804552780546j),(-0.0008243254648084196-0.013434608069576817j),(0.01669312793348219+0.0016515368853076287j),(0.012290463609554167+0.013924925789565182j),(0.015052865746924963+0.00964401952143209j),(0.0113525831903798-0.009919310652258238j),(-0.011366483035260857-0.0023331012640977256j),(0.00856255124762107+0.0028284024343661895j),(-0.009271862067825737+0.0013006069863846952j)
"(1.6153846153846159, 0.5384615384615388)",(0.02082391325207815+0.018427719618123353j),(0.02770880964192581+0.009367707083383576j),(-0.009502747957858637+0.007113319224830205j),(0.007957491365210173-0.0014668715141526456j),(-0.009667931092476106-0.00035256202151028683j),(0.01151821543876094-0.0059688126652535384j),(0.005279581999967758+0.015472625863600362j),(-0.006644199343003317+0.01682125032415205j),(-0.0003586074782785667+0.017177979517633814j),(0.013889076704687918+0.0027999287614150826j),(-0.005770976803735962-0.008960244319917064j),(0.004511213617878431+0.006974931540931265j),(-0.008298475520808401-0.0045792339071265495j)
"(1.7692307692307692, 0.5384615384615388)",(-0.0032423397673607994+0.027342588078525326j),(0.0031158538620527916+0.026397132714307114j),(-0.009942866945380375-0.005463132024631134j),(0.0045575549677598064+0.0061881819766571354j),(-0.003539713053486112-0.0085026152474157j),(0.009779547360841577+0.007842132066712875j),(-0.01161470768742714+0.010933053770173397j),(-0.01755297324771662+0.00157503695741802j),(-0.014397006981366707+0.008127081403215811j),(0.005550798600358122+0.012144503449242727j),(0.002587671682269866-0.009507718241321244j),(-0.001284993454579145+0.007659100536840805j),(-0.0030668265360027478-0.009183838560205047j)
"(1.9230769230769234, 0.5384615384615388)",(-0.024362832586047153+0.011576792467236379j),(-0.020834738600101776+0.012859782368405459j),(0.0008513272659810161-0.01084545191117591j),(-0.0034497327093893746+0.006478862643845797j),(0.005984939979327589-0.006459066502746853j),(-0.0031104657808489916+0.011734513448913738j),(-0.0144079402199291-0.005926124049557414j),(-0.00898567218083679-0.014649425153542917j),(-0.013709177591378388-0.008110315570398013j),(-0.006454555122034095+0.0108459021988848j),(0.008328246530836034-0.0038349558981105166j),(-0.006023554092990831+0.004217559824591842j),(0.004750284465366727-0.008683908011509015j)
"(2.0769230769230775, 0.5384615384615388)",(-0.02174256726312445-0.014755939833609817j),(-0.018972998376305193-0.012630350605724386j),(0.009848273463909572-0.0035335651670684023j),(-0.007033280387708878-0.0003312403015261873j),(0.008020903400216379+0.00265698568144136j),(-0.011633353123362567+0.0018495150053049788j),(-0.0005234717323452764-0.015221532906353613j),(0.00896774396202803-0.014172862578634218j),(0.0003375719920945303-0.015364002493623257j),(-0.011950343076797456+0.0005884910148136242j),(0.00764338755900279+0.0039062079882955197j),(-0.006852016088818382-0.001592600562323818j),(0.009912433848726417-0.0018751686939734234j)
"(2.230769230769231, 0.5384615384615388)",(0.002225750839703117-0.025430947954434305j),(0.0034123583365567194-0.021122489963638375j),(0.00699750119087347+0.007268984284689729j),(-0.002587036333628014-0.0062653535698284765j),(0.000862745117787056+0.008087017882124422j),(-0.006221278076712468-0.009611892446751799j),(0.013365430312837542-0.006593148368270249j),(0.01627897262887587+0.0018206378836133556j),(0.013160700100878097-0.006872736748313151j),(-0.0065966032474781-0.009267260201164055j),(0.0013530799680359187+0.00796713729662892j),(-0.0030391587255590197-0.006066309039360404j),(0.007541060599285942+0.0069246769575253405j)
"(2.384615384615385, 0.5384615384615388)",(0.0227650773829463-0.009770098209236397j),(0.019516757194112284-0.005290951217897488j),(-0.003647180933445151+0.009045014084170976j),(0.004429790148628378-0.004818126434166333j),(-0.006766695148109405+0.003977372244850556j),(0.006104408337077449-0.009325804434331359j),(0.01126346711667138+0.009281709697771546j),(0.00531204581735565+0.01510376087402228j),(0.011902294745375977+0.008040980016429477j),(0.004195000003955493-0.010000463536172718j),(-0.0054019268483438436+0.0054126572953701125j),(0.0028443670738441014-0.005939899423331479j),(-0.0014220359505471608+0.010247390780912864j)
"(2.5384615384615383, 0.5384615384615388)",(0.018612860604731604+0.01520848267517446j),(0.012202420677322514+0.01484431739300108j),(-0.009439888838666935+0.00035203983822029077j),(0.0060335447347761905+0.001932678368398524j),(-0.006200766958184341-0.004381782062539996j),(0.010721862184066306+0.0017611348088547422j),(-0.003766950756915952+0.01379960811782707j),(-0.011078815361223243+0.01106915175109908j),(-0.0014670351206910524+0.013837341275324877j),(0.010256692216370817-0.0015003826361386274j),(-0.007144469293344009-0.00134248645445251j),(0.006313894852066356-0.0011814220929542677j),(-0.00942788435028058+0.0044231595631246895j)
"(2.6923076923076925, 0.5384615384615388)",(-0.004963369868563044+0.02279594165557291j),(-0.00815455457928132+0.016431952922463314j),(-0.004047964333152078-0.008224664161094566j),(0.0007449328896178425+0.0061006442917275455j),(0.0014021800336787332-0.0072249802690481065j),(0.0026646839928177986+0.010265042185049115j),(-0.013860058432004572+0.0021770783795148595j),(-0.014444690351956477-0.005134400582426914j),(-0.012549954490442562+0.0049671584351971155j),(0.006219946682367059+0.007743737081230077j),(-0.002676358921593202-0.006402048160358995j),(0.004477659671612547+0.004415059351481922j),(-0.008750152474215359-0.005709761464919856j)
"(2.8461538461538467, 0.5384615384615388)",(-0.021963249598675627+0.00557731469420127j),(-0.017565416980519943-0.0006928320374348115j),(0.005697258703487943-0.006850888087654325j),(-0.005087970727178582+0.0031292046709211407j),(0.006956802970502331-0.0016373988457369906j),(-0.008117686854893127+0.006441494393077421j),(-0.007519560824619373-0.011535755670507075j),(-0.001508338579698841-0.01494071383754825j),(-0.009882804692370826-0.008611107646629604j),(-0.003469878245071728+0.008885384989074666j),(0.0037970037080010508-0.005456553593679521j),(-0.0011752605719543617+0.0060601951591998686j),(0.0004432040093269809-0.010444929847460389j)
"(3.0, 0.5384615384615388)",(-0.014285660703490115-0.01676875812988164j),(-0.006286638006903568-0.0156883329615775j),(0.008349528141783141+0.0023497331560947453j),(-0.004828955588152395-0.003239440172605559j),(0.00422601318596824+0.005519268132383453j),(-0.008975856003526812-0.004709792341922845j),(0.007316322032117713-0.011373856680332563j),(0.012618806301354356-0.0075782327608624215j),(0.003082409182465293-0.012366593218872138j),(-0.009089297550667818+0.0012897763044705194j),(0.00637992580273907+0.00034526749733730975j),(-0.005645334201973614+0.002238440226268738j),(0.009265269552717755-0.00480537059170381j)
"(-3.0, 0.6923076923076925)",(0.015360440106771442-0.006454896250143978j),(-0.0007120607287706461-0.011514261070778322j),(-0.005520741020438265+0.005797843335002095j),(0.0037076203354812244-0.004573436934927474j),(-0.0014902855330773419+0.006693032490026704j),(0.006602898815236378-0.01143814310615936j),(-0.010681723349809406-0.016758709172686216j),(0.005357773155342952-0.01268047507737932j),(-6.488223135710236e-05+0.007070364634088358j),(0.002601767520037568-0.005226100859753421j),(-0.004323045759265365+0.006513940283769095j),(-0.001955132781109591-0.011144160635728284j),(0.01264196850787101-0.006501237666352757j)
"(-2.8461538461538463, 0.6923076923076925)",(0.0006459748885469078-0.016940062943722366j),(-0.010999985502439177-0.00411360462841371j),(0.0031445666699835193+0.007565448632520342j),(-0.002739686621371364-0.005391526802674071j),(0.005665823667929108+0.004187361463208226j),(-0.008084274149921777-0.011082969222251618j),(-0.020453031805940013+0.002402646822589166j),(-0.00844098276737414-0.010966304752483605j),(0.005878567483787312+0.003961701017800494j),(-0.002973062130377604-0.0052533777227948344j),(0.003395717380612517+0.0074128134629487495j),(-0.011047622358650002-0.003847319212965306j),(-0.00012040509885263753-0.01454307182442423j)
"(-2.6923076923076925, 0.6923076923076925)",(-0.01534154499175569-0.007901344178408178j),(-0.008393765295305366+0.008524035134852542j),(0.00839185491162825+0.00018414032420617938j),(-0.006213888183440697+0.0003137316317068138j),(0.006302722953416733-0.0035829452476023853j),(-0.013970011162643967+0.003022179149735087j),(-0.007107376212634556+0.02016486226977632j),(-0.013764150399818431+0.0017554391351802048j),(0.006619389179239602-0.0025895287753211482j),(-0.00623445367112873-0.0006019194254880086j),(0.008444839478581948+0.0011726694057290852j),(-0.009113328601387721+0.00797943324524485j),(-0.013325408661546937-0.006643782850008885j)
"(-2.5384615384615383, 0.6923076923076925)",(-0.013927717423252772+0.010719773840595578j),(0.004444092196132245+0.011355802830426531j),(0.0036495961117954706-0.00779873238654857j),(-0.002316098432939675+0.005979133324637966j),(-0.0007419730942646975-0.007436639763224041j),(-0.0030319207910865886+0.014635977881359825j),(0.015475648327727699+0.015973934539475508j),(-0.005648543671976071+0.012661954761614644j),(0.0018113312811566893-0.006896851724997145j),(-0.004338220682340266+0.004874828794371545j),(0.005890625321522937-0.006725393259099194j),(0.0024206961276380915+0.012325832831139968j),(-0.012300672076078576+0.009023543372336042j)
"(-2.3846153846153846, 0.6923076923076925)",(0.0038170399416442053+0.017497726498132724j),(0.012425390745326444+0.0005882671126099416j),(-0.005815183337199962-0.006664404395661593j),(0.00466046860400304+0.004703072442556367j),(-0.007331918422462644-0.002414227952809599j),(0.012759808177194841+0.009144535898366973j),(0.0221514063950008-0.006825528830979112j),(0.007595018514760214+0.01151125799021814j),(-0.004362102091444256-0.005681173731007292j),(0.0012908412801450652+0.006707809066070752j),(-0.0023671010651211684-0.009100721843119212j),(0.012294789593993605+0.004364966732222415j),(0.00237398497405551+0.015460581694143225j)
"(-2.230769230769231, 0.6923076923076925)",(0.01778370050366614+0.004138562723678608j),(0.005727895952344193-0.011333796009839223j),(-0.008687890208788173+0.002706018271841168j),(0.006412981881945702-0.0024140349948415787j),(-0.005362597951504462+0.005923864960469347j),(0.014292006818830496-0.008393856466853183j),(0.004387915035234187-0.023794448134745197j),(0.013635472448675901+0.0001614424003035776j),(-0.0072062127327701805-0.00028320435560001906j),(0.006346305449712092+0.0033774949164008445j),(-0.009285337390339357-0.0034989463939914408j),(0.010524268795170235-0.008570458402826324j),(0.015162355846909996+0.005262224802143522j)
"(-2.0769230769230766, 0.6923076923076925)",(0.011633333578769792-0.014545121705688913j),(-0.0081774290163908-0.010073570426012118j),(-0.0010612141943936182+0.009317620007446412j),(0.00043581813577399055-0.007096543349061742j),(0.003361579960942592+0.007580784036101367j),(-0.0019774507573096446-0.017502629779429915j),(-0.019699200905817105-0.015846239265708252j),(0.008008306049241562-0.010718871903762563j),(-0.005100442285337758+0.005209407698197484j),(0.007089166066125685-0.0027742521184469042j),(-0.008815467102878888+0.005715757350462823j),(-0.001756454626723283-0.014032894788599641j),(0.012128896204935706-0.011156372710753013j)
"(-1.923076923076923, 0.6923076923076925)",(-0.008221130392142138-0.017138564427774318j),(-0.012820950900774885+0.00341769984691628j),(0.008362063787282034+0.0048834522618345436j),(-0.00655183213880638-0.0034388788050483004j),(0.00863156959146651+3.742806217422905e-06j),(-0.017989972212060768-0.005703664024995822j),(-0.02452498321759223+0.009795681739274907j),(-0.003266415707544503-0.01258426242640785j),(8.405880711070744e-05+0.0074171136341754235j),(0.002932659318358677-0.007568566018800961j),(-0.0009287704738686983+0.011124861998847744j),(-0.013297314351335073-0.006405188505234571j),(-0.004073033087740864-0.016434822263828905j)
"(-1.7692307692307692, 0.6923076923076925)",(-0.019408590248036865-9.750323048961836e-05j),(-0.0021812666115915372+0.013405930697979317j),(0.008113868842967444-0.005882105912560433j),(-0.006083329929123901+0.004766576419526529j),(0.0036626919297095702-0.008237699341962444j),(-0.013601819307776356+0.015252401166106575j),(-0.0043325314624984386+0.027167548243703283j),(-0.011065936765100903-0.0057824611235471335j),(0.005136223467987378+0.005628052255850101j),(-0.0035496767791834793-0.007964959431114148j),(0.008557487915705254+0.008275399600949624j),(-0.01329577296045056+0.007823473046385709j),(-0.016791875298249857-0.004585211330759214j)
