index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(1.9230769230769234, 0.23076923076923084)",(-0.013256707704632449+0.030866973532876582j),(-0.017610547750558432+0.006752001794883334j),(0.007030465887148394-0.0019410297249054592j),(-0.0062272923922250395-0.003671430083441568j),(0.009154269343159481+0.005945337028601209j),(-0.014257834311495627+0.006577441979588594j),(-0.016366437723392316-0.008885935856001833j),(-0.017263831681133643-0.002573849677466669j),(-0.0015600717598644924+0.013029017200738256j),(0.004390040050402635-0.007425714350255612j),(-5.090067948291284e-05+0.006521748727587177j),(-0.0073875509873096-0.008656724124310278j)
"(2.0769230769230775, 0.23076923076923084)",(-0.03174744640778828+0.001292601214981467j),(-0.012870066871956692-0.012671469904094994j),(0.004945322867271563+0.005132829214685778j),(0.0003190144506602804-0.006825848086043347j),(-0.0013510309549396584+0.010326605472763923j),(-0.011473996965039143-0.009997935420797629j),(0.001354319868653932-0.01810373024122705j),(-0.005062099792947162-0.01610362795670482j),(-0.01152687842397983+0.004711382349874772j),(0.008040407809348483-0.0003451697176572957j),(-0.005047722594532495+0.0036942107065556034j),(0.0034580614069275304-0.011031924339370912j)
"(2.230769230769231, 0.23076923076923084)",(-0.01398132647879221-0.026763796011224743j),(0.00598333003541116-0.0162860819983015j),(-0.002198143309196428+0.006621623339713289j),(0.005902692777714196-0.002713491123393179j),(-0.009488540381903549+0.003065557864685737j),(0.004303306862545757-0.014136413988476761j),(0.016659165344128122-0.006034143968892665j),(0.011924975292408279-0.011188957060600734j),(-0.009181247371573269-0.0075019601257380495j),(0.00427940145133588+0.006228003807937852j),(-0.00572361459557631-0.001958509371968147j),(0.011350540733490455-0.002646045470834274j)
"(2.384615384615385, 0.23076923076923084)",(0.017503893774910205-0.022888326602980017j),(0.016670378782983306-0.001206563666219658j),(-0.006758119624544639+0.0010370334101921232j),(0.004867029569346842+0.0038503354048582505j),(-0.006543717894593652-0.006991853825650475j),(0.014258090366947893-0.0017960009427411612j),(0.012041437910229673+0.0124375851500075j),(0.014783880508189563+0.005756153010201129j),(0.002199179627081793-0.011107504834456336j),(-0.002939567001830613+0.0065016570975841275j),(-0.0014810505146229708-0.00569650058560952j),(0.007889967376030009+0.008616580536099983j)
"(2.5384615384615383, 0.23076923076923084)",(0.026932175344828183+0.006010092075095774j),(0.007675794398984781+0.014198326235515682j),(-0.003878244917560385-0.005470777113773489j),(-0.0012090256076733254+0.005827944356964263j),(0.0034293288936399565-0.008560215800294152j),(0.007264310055471871+0.01196303602853229j),(-0.006284622136897182+0.01572136455451122j),(0.001108660486880431+0.015374070201334921j),(0.010399643361699651-0.0030716412803910615j),(-0.006732250318087697+0.0007213163669235581j),(0.003935376308883052-0.00419476905875187j),(-0.003806360544115364+0.01102483197733005j)
"(2.6923076923076925, 0.23076923076923084)",(0.005558953105624549+0.0259199206907315j),(-0.009485809125140748+0.012410004385206263j),(0.003134411475298229-0.00578753142701719j),(-0.005542414174861908+0.001446077873725089j),(0.008887898854242992-0.00048418438190542896j),(-0.007762696996768839+0.011225921389766165j),(-0.016560264491259805+0.0006732733627652602j),(-0.01306558207619428+0.007359190595081063j),(0.007201181524397584+0.007518722577099862j),(-0.0037863564866204764-0.005224887195991078j),(0.005516737668354149+0.0011659927817664717j),(-0.011473875431543469+0.001764210549211649j)
"(2.8461538461538467, 0.23076923076923084)",(-0.020481047413061823+0.015252768575804189j),(-0.014744448804147665-0.0034638268774723332j),(0.006457529743716625+0.00028400130215057386j),(-0.0036067042248539892-0.004189788776887407j),(0.00403803639827192+0.007604232185975315j),(-0.013097516211435229-0.002453830023601592j),(-0.0072269204949544415-0.014541331365876183j),(-0.011897155457719237-0.008473566728148599j),(-0.0032992050421112+0.009459622673855667j),(0.002589207238874821-0.005603302959143778j),(0.0017533627139879127+0.005255707241554428j),(-0.006774748441158185-0.009328409339527504j)
"(3.0, 0.23076923076923084)",(-0.021599996146112153-0.01189613680769387j),(-0.002787016565200817-0.01444486613682433j),(0.00249710854674035+0.005839802068924207j),(0.002123236486675415-0.0049096532551200795j),(-0.005052273859181934+0.00664050871613912j),(-0.0030241643448728115-0.012667998207771581j),(0.010125385219002098-0.012287276461012913j),(0.002574120539114388-0.014008647705900797j),(-0.009577914006046724+0.0012641188724415444j),(0.0059099991477163-0.0004125319574287989j),(-0.003641298548204341+0.004059568924871303j),(0.005225002057602251-0.010167426404325278j)
"(-3.0, 0.384615384615385)",(0.013442520310036177-0.0124368101593727j),(-0.003480158442270457-0.012056144488287445j),(-0.0036680003706301896+0.007011234086723803j),(0.000746467763693008-0.005156269593738956j),(0.0040906276088211015+0.0054094418037643945j),(-0.0039688230994690404-0.015312645866997517j),(-0.01559307940652439-0.01372240824733775j),(0.007842938115486031-0.006918166707974474j),(-0.004969849894581531+0.0017615000730699165j),(0.005697401778445869+0.002324162430077563j),(-0.009839609667089994-0.0022258396221143057j),(0.005807438009672046-0.013351913140259635j)
"(-2.8461538461538463, 0.384615384615385)",(-0.005920509615229072-0.017703179152194604j),(-0.01270132446647546-0.0017431450663636825j),(0.005021826736776546+0.006414573797893194j),(-0.0044850675619293-0.0029547908282845353j),(0.00676369343577597-0.0014812525260235211j),(-0.016158502561230716-0.002671507902168541j),(-0.01965341656134241+0.008530139367661215j),(-0.0023811908032715674-0.010204274345218102j),(-0.0010898467144699294+0.005255212448510253j),(0.0050720936584794105-0.003945185333377682j),(-0.0067784164146022724+0.007981212837032646j),(-0.00977894200270465-0.011284876053313846j)
"(-2.6923076923076925, 0.384615384615385)",(-0.018942702483861155-0.0019321993218882204j),(-0.006895882573198124+0.011150886658963037j),(0.008162919741698424-0.0019878665189315696j),(-0.004738613650772404+0.002886673480538299j),(0.0015326795353277577-0.006906241419783953j),(-0.009336771861101533+0.014208626824406387j),(-0.0007430167560885289+0.022118406068402843j),(-0.010078487872752383-0.002850307461081895j),(0.0039513406745337164+0.003791759652860085j),(-0.000864393555618113-0.006677658398993329j),(0.004032361453212839+0.010117075282072893j),(-0.014795188613407353+0.004014734247373085j)
"(-2.5384615384615383, 0.384615384615385)",(-0.00977058632197076+0.016803104947929262j),(0.0075723597757327305+0.011082090432871007j),(0.0016168336327473973-0.008529099231590684j),(0.0005925442733215277+0.005715802263455576j),(-0.00573656818509895-0.0044062317546732085j),(0.009581158786834328+0.014887467751905827j),(0.020296817962901264+0.010590176742151052j),(-0.007446697837693114+0.007313304927776618j),(0.005460907615400048-0.0012670424037027174j),(-0.0064816990494206885-0.0028555665554774305j),(0.011278168011074103+0.001300280102915808j),(-0.0029287820167568103+0.015481737878414954j)
"(-2.3846153846153846, 0.384615384615385)",(0.011511371224277504+0.016181146934494014j),(0.013529844489729647-0.002487789596297654j),(-0.007344195317689453-0.005183322255814834j),(0.005619268256099049+0.002011533816984982j),(-0.006579548043111571+0.003391673209903436j),(0.018283664775428466-0.0028411627696299214j),(0.01906070132638782-0.014109555278708835j),(0.0024627369301511303+0.010063729266202026j),(0.0020879778772868157-0.005371597999976118j),(-0.006179737438594871+0.004219236127444528j),(0.0068579484812621066-0.00967949241696301j),(0.012983600924564439+0.009711191996489284j)
"(-2.230769230769231, 0.384615384615385)",(0.01993348264820209-0.003869486159239881j),(0.003298444253122212-0.013726847989808307j),(-0.008061298414073971+0.004698948575658213j),(0.004438697282147868-0.004357525597034765j),(0.00024230932441679281+0.007577590081195034j),(0.005061860902653558-0.018752539980058342j),(-0.004349097515289865-0.024205470550612104j),(0.009718519146144784+0.00320769124410985j),(-0.0032506683059476704-0.004993192891036846j),(0.00021597689138350425+0.00794073335285485j),(-0.005339088581256513-0.01122226401333436j),(0.014896747581696755-0.00755992786089043j)
"(-2.0769230769230766, 0.384615384615385)",(0.004855838290991936-0.020207454104963322j),(-0.011518517877285469-0.008821640975829732j),(0.000948940635177723+0.009666055251821607j),(-0.0020519854223497525-0.0061768238026599165j),(0.0071045708463675855+0.0031505304202665693j),(-0.01592013201109404-0.012916880529829337j),(-0.024450218551523534-0.007308777374835938j),(0.007913374097811104-0.006191646665867832j),(-0.006188140025004623-0.0004608411487286173j),(0.0071738215480277425+0.004520060636738349j),(-0.013017646012439576-0.0009951390993244256j),(-0.00010889856276257885-0.01723442510784702j)
"(-1.923076923076923, 0.384615384615385)",(-0.016761979678804762-0.013130255418572268j),(-0.013110440612162046+0.0071511503414890655j),(0.009582489035744232+0.003322611259485255j),(-0.006777070332507088-0.000956612911836948j),(0.006114836803350075-0.005118354539533518j),(-0.01941558473739844+0.009885025396217122j),(-0.018432529698463082+0.018995678846347633j),(-0.0003613054328859022-0.009786748101132866j),(-0.004491425136501233+0.004733265186089603j),(0.008392043648292479-0.0035337197776664653j),(-0.007861610110961545+0.011288307881675239j),(-0.01593936071092715-0.007936445223497205j)
"(-1.7692307692307692, 0.384615384615385)",(-0.019407115287453557+0.010013618469581924j),(0.001251139069423195+0.01534826619466496j),(0.007380941877373247-0.007650024408460776j),(-0.004135920134320182+0.005943144530269543j),(-0.001873062669997993-0.007973301552429177j),(0.0012195172308909939+0.02332971477987395j),(0.008218433650153865+0.026124682673382395j),(-0.007579463611679643-0.0056799483542135905j),(0.0006065724635885942+0.006919671942058394j),(0.002299085708646935-0.009572152253574398j),(0.005886024953271261+0.013294839220264995j),(-0.014834702758013955+0.01092356005963315j)
"(-1.6153846153846154, 0.384615384615385)",(0.001006350743264557+0.022401389700037445j),(0.015016713606809045+0.005258713313169035j),(-0.004014838661591398-0.010445203200353364j),(0.003609282057758091+0.0068222332699233845j),(-0.00816316150040204-0.002076712812674654j),(0.023664190071344786+0.00910643175221546j),(0.027522845262676197+0.005951729488429979j),(-0.008967156763033361+0.0015816618852712789j),(0.005823868483741466+0.004739614500101044j),(-0.006674472300152588-0.008389602057021902j),(0.015255694423454159+0.0022263560959206877j),(0.002924113506238531+0.01886350620808882j)
"(-1.4615384615384615, 0.384615384615385)",(0.021337417290110787+0.008729218780727969j),(0.011294604141680634-0.011997222410505133j),(-0.011809299604895298-0.0008594126228218796j),(0.008307120121051113+2.585160655231566e-06j),(-0.005910176885009925+0.006358153006377323j),(0.01987144863620662-0.01973192017440852j),(0.01973140652975439-0.020631560827025466j),(-0.005509208335495733+0.006825298175334827j),(0.008251887653683017-0.0005133912342081847j),(-0.011761327216119954-0.00029833121950489515j),(0.010883236755661416-0.01227003814408482j),(0.018705878781668923+0.006515304122299034j)
"(-1.3076923076923075, 0.384615384615385)",(0.017411250320162025-0.016127491777049134j),(-0.006613400879857765-0.015779090207890884j),(-0.006224729258202758+0.010962018460803065j),(0.004350284864522911-0.007941315562271801j),(0.002586199339979253+0.008607207125108299j),(-0.01103973318078748-0.029781442214199542j),(-0.005755292470588851-0.02745604698977439j),(-0.0008175975458427329+0.008605098994338693j),(0.006855092261967744-0.006279605209129157j),(-0.009000760568311613+0.009396123503776695j),(-0.004194770536978414-0.01699196990284953j),(0.015239611711116761-0.013835248676786318j)
"(-1.1538461538461537, 0.384615384615385)",(-0.007446909517218417-0.023304763795474852j),(-0.017815033848907567-0.00039458752206821977j),(0.007691567566858789+0.01112104155631918j),(-0.005248158973572879-0.008556771590290804j),(0.00904148032331963+0.002652842771706641j),(-0.037431963448857956-0.0033054324688694316j),(-0.0226251480749849-0.011885713587768451j),(0.002938908714923817+0.008542368969994715j),(0.0024260558497859637-0.010405235411305048j),(0.0002741960306085853+0.014491269538723494j),(-0.017334904618415102-0.007086891777589527j),(-0.004823473441828994-0.020863953476935534j)
"(-1.0, 0.384615384615385)",(-0.02503905428678977-0.003314780024768249j),(-0.007961511106225066+0.016839151057711246j),(0.014476496421884515-0.0021649450168959353j),(-0.011387021482126733+5.3422993999177826e-05j),(0.008280736601293344-0.006096117358763013j),(-0.026088965470298334+0.039546189035164776j),(-0.018083777604514205+0.003934074772413559j),(0.00573573749248606+0.008594299572672704j),(-0.003401982717621761-0.012051099859009411j),(0.010978554387766426+0.011962407172173468j),(-0.017420788101846635+0.009981416646893504j),(-0.021325341189464078-0.006516317745840454j)
"(1.0, 0.384615384615385)",(-0.025479760973344555+0.0006593773366082648j),(-0.026088965470298327+0.03954618903516484j),(0.008280736601293314-0.006096117358763058j),(-0.011387021482126732+5.342299399921946e-05j),(0.01447649642188452-0.002164945016895976j),(-0.007961511106225049+0.016839151057711232j),(-0.021617070344308303-0.001939938753468368j),(-0.02132534118946403-0.006516317745840468j),(-0.017420788101846656+0.009981416646893495j),(0.010978554387766406+0.011962407172173522j),(-0.0034019827176216847-0.012051099859009479j),(0.005735737492485969+0.008594299572672805j)
"(1.1538461538461542, 0.384615384615385)",(-0.02900199611113621-0.01667099961812048j),(-0.037431963448858-0.003305432468869517j),(0.009041480323319643+0.002652842771706626j),(-0.005248158973572874-0.008556771590290793j),(0.00769156756685877+0.011121041556319194j),(-0.017815033848907563-0.00039458752206825994j),(-0.007247862512062107-0.019748336038292638j),(-0.004823473441828909-0.02086395347693552j),(-0.01733490461841506-0.007086891777589612j),(0.0002741960306085165+0.014491269538723522j),(0.002426055849786073-0.010405235411305079j),(0.0029389087149237067+0.008542368969994777j)
"(1.3076923076923084, 0.384615384615385)",(-0.00814738711144073-0.03440234929061028j),(-0.011039733180787308-0.029781442214199635j),(0.0025861993399792344+0.008607207125108308j),(0.004350284864522949-0.007941315562271775j),(-0.006224729258202797+0.010962018460803035j),(-0.006613400879857647-0.01577909020789092j),(0.014371457287928551-0.014501603688237396j),(0.015239611711116822-0.013835248676786207j),(-0.004194770536978255-0.01699196990284957j),(-0.00900076056831171+0.009396123503776619j),(0.006855092261967849-0.006279605209129096j),(-0.0008175975458428734+0.008605098994338698j)
"(1.4615384615384617, 0.384615384615385)",(0.022852639027583638-0.02646976619516499j),(0.019871448636206636-0.019731920174408536j),(-0.005910176885009918+0.006358153006377335j),(0.00830712012105111+2.585160655220001e-06j),(-0.0118092996048953-0.0008594126228218669j),(0.01129460414168063-0.01199722241050512j),(0.018669842595027797+0.006715475368693182j),(0.01870587878166891+0.00651530412229903j),(0.010883236755661474-0.012270038144084793j),(-0.011761327216119971-0.00029833121950495006j),(0.008251887653683058-0.0005133912342081092j),(-0.0055092083354958245+0.00682529817533477j)
"(1.6153846153846159, 0.384615384615385)",(0.033462146865214565+0.005166196806150882j),(0.023664190071344786+0.009106431752215515j),(-0.008163161500402045-0.002076712812674655j),(0.0036092820577580983+0.00682223326992338j),(-0.004014838661591393-0.010445203200353378j),(0.015016713606809017+0.005258713313169056j),(0.001700315274255152+0.01923057895419382j),(0.0029241135062384443+0.0188635062080888j),(0.01525569442345413+0.002226356095920785j),(-0.006674472300152546-0.008389602057021951j),(0.0058238684837414395+0.004739614500101119j),(-0.008967156763033397+0.001581661885271163j)
"(1.7692307692307692, 0.384615384615385)",(0.011682763429697946+0.030374787920787984j),(0.0012195172308910203+0.023329714779873965j),(-0.001873062669997999-0.00797330155242917j),(-0.004135920134320159+0.005943144530269555j),(0.0073809418773732455-0.007650024408460783j),(0.0012511390694231856+0.015348266194664966j),(-0.016322327494727583+0.009342741739987604j),(-0.014834702758013964+0.010923560059633103j),(0.005886024953271212+0.013294839220265012j),(0.0022990857086469924-0.009572152253574424j),(0.0006065724635885232+0.006919671942058442j),(-0.007579463611679598-0.0056799483542136625j)
"(1.9230769230769234, 0.384615384615385)",(-0.020293575441716998+0.023717924801042237j),(-0.019415584737398482+0.009885025396217068j),(0.006114836803350067-0.005118354539533546j),(-0.0067770703325070875-0.0009566129118369555j),(0.009582489035744237+0.0033226112594852645j),(-0.013110440612162044+0.007151150341489044j),(-0.01491988169425088-0.010668644776330874j),(-0.015939360710927074-0.007936445223497277j),(-0.007861610110961618+0.011288307881675149j),(0.008392043648292529-0.0035337197776664085j),(-0.004491425136501323+0.004733265186089576j),(-0.00036130543288576486-0.00978674810113288j)
"(2.0769230769230775, 0.384615384615385)",(-0.029165488373590932-0.006783867916590219j),(-0.015920132011093966-0.012916880529829465j),(0.007104570846367572+0.003150530420266602j),(-0.002051985422349708-0.006176823802659926j),(0.0009489406351776571+0.00966605525182161j),(-0.0115185178772854-0.00882164097582981j),(0.0034153124764976857-0.017578126907604616j),(-0.00010889856276242264-0.017234425107846993j),(-0.013017646012439552-0.0009951390993245407j),(0.007173821548027719+0.004520060636738418j),(-0.006188140025004649-0.00046084114872871275j),(0.007913374097811218-0.006191646665867699j)
"(2.230769230769231, 0.384615384615385)",(-0.006801480314855821-0.02794249762487018j),(0.005061860902653548-0.018752539980058377j),(0.0002423093244168113+0.0075775900811950155j),(0.00443869728214787-0.004357525597034776j),(-0.00806129841407397+0.004698948575658219j),(0.0032984442531222066-0.013726847989808314j),(0.017014867493380246-0.004088842376100683j),(0.014896747581696743-0.007559927860890397j),(-0.005339088581256465-0.01122226401333438j),(0.0002159768913834551+0.007940733352854876j),(-0.003250668305947637-0.004993192891036916j),(0.009718519146144761+0.0032076912441099522j)
"(2.384615384615385, 0.384615384615385)",(0.021208108946159612-0.017763386842290903j),(0.018283664775428487-0.002841162769629888j),(-0.006579548043111568+0.0033916732099034193j),(0.005619268256099046+0.0020115338169850025j),(-0.007344195317689459-0.005183322255814826j),(0.013529844489729645-0.0024877895962976486j),(0.010529688873546378+0.013494581386928214j),(0.012983600924564376+0.009711191996489336j),(0.006857948481262175-0.009679492416962952j),(-0.006179737438594896+0.0042192361274444815j),(0.0020879778772869358-0.005371597999976107j),(0.002462736930151005+0.010063729266202076j)
"(2.5384615384615383, 0.384615384615385)",(0.024323075096786446+0.010915238581353837j),(0.009581158786834345+0.014887467751905832j),(-0.00573656818509895-0.004406231754673198j),(0.0005925442733215358+0.005715802263455575j),(0.001616833632747392-0.008529099231590686j),(0.0075723597757327375+0.011082090432871004j),(-0.0077715518798722695+0.014845424257051465j),(-0.0029287820167568407+0.015481737878414925j),(0.011278168011074093+0.0013002801029158657j),(-0.006481699049420677-0.0028555665554774877j),(0.005460907615400102-0.0012670424037026515j),(-0.007446697837693165+0.007313304927776544j)
"(2.6923076923076925, 0.384615384615385)",(0.0006348473886867738+0.025730957466999146j),(-0.00933677186110153+0.0142086268244064j),(0.0015326795353277553-0.006906241419783958j),(-0.004738613650772398+0.002886673480538307j),(0.008162919741698424-0.001987866518931574j),(-0.006895882573198118+0.01115088665896304j),(-0.01639050799588816-0.0009367854116687238j),(-0.014795188613407338+0.0040147342473730585j),(0.004032361453212791+0.01011707528207289j),(-0.0008643935556180875-0.006677658398993338j),(0.003951340674533704+0.003791759652860169j),(-0.010078487872752355-0.002850307461081998j)
"(2.8461538461538467, 0.384615384615385)",(-0.022227972096473883+0.011207107240518755j),(-0.01615850256123071-0.002671507902168591j),(0.006763693435775974-0.0014812525260235027j),(-0.004485067561929295-0.0029547908282845474j),(0.005021826736776545+0.006414573797893201j),(-0.012701324466475443-0.0017431450663637034j),(-0.005782240559081022-0.015022390782552127j),(-0.009778942002704594-0.011284876053313866j),(-0.0067784164146023305+0.007981212837032563j),(0.005072093658479459-0.003945185333377637j),(-0.001089846714470042+0.005255212448510258j),(-0.0023811908032714464-0.010204274345218116j)
"(3.0, 0.384615384615385)",(-0.018979962980062978-0.014878013292343704j),(-0.003968823099469048-0.015312645866997533j),(0.0040906276088211015+0.005409441803764392j),(0.0007464677636930063-0.005156269593738967j),(-0.0036680003706301874+0.007011234086723805j),(-0.003480158442270464-0.012056144488287445j),(0.011100884963404124-0.01123423203429434j),(0.00580743800967207-0.013351913140259613j),(-0.009839609667089971-0.002225839622114354j),(0.005697401778445846+0.00232416243007761j),(-0.004969849894581577+0.0017615000730698371j),(0.007842938115486127-0.006918166707974427j)
"(-3.0, 0.5384615384615388)",(0.014830451641613996-0.010398672872763283j),(-0.003343777037273255-0.011577155160730903j),(-0.002656867210416494+0.007008024364271743j),(-0.0003426993203085257-0.005092905967888218j),(0.005311261111549654+0.004976915014408191j),(-0.00394699005904872-0.016394344640344144j),(-0.011461562663917627-0.016419685116183438j),(0.009202741337828306-0.0026438959408516247j),(-0.005027741869864565-0.001075466250349095j),(0.004038574484180136+0.0049555620151184145j),(-0.00855216584181745-0.006092255432714207j),(0.009347289761297726-0.011507434585990106j)
"(-2.8461538461538463, 0.5384615384615388)",(-0.003344242456790639-0.018140355067694694j),(-0.01217671039807278-0.0016670094828247271j),(0.0054643576580844875+0.005421104080561798j),(-0.00491279663291019-0.0018537088891302958j),(0.006880325115054179-0.002888275272881678j),(-0.01724073388707533-0.0031960389875086838j),(-0.02030667511335552+0.003127779544282104j),(0.002296785129559685-0.009258064090071783j),(-0.003705781539872311+0.0037151939086740283j),(0.006623001043464139-0.000936550491270538j),(-0.009799969140510742+0.004783080821335074j),(-0.006353645982328794-0.013808688480633224j)
"(-2.6923076923076925, 0.5384615384615388)",(-0.018221947060692207-0.004612264437807065j),(-0.006592459052930485+0.010673341377516129j),(0.007380863481705951-0.0028636473836808297j),(-0.0038439891210296446+0.0038086777601124755j),(0.00017974391910533484-0.007657214845384842j),(-0.010379381037361687+0.015062211702590008j),(-0.006425990822622575+0.02008489979744726j),(-0.0067275227037355105-0.006673140090428397j),(0.0010451633726259524+0.0052698891857858475j),(0.0028277635102407534-0.006428248334900068j),(-0.0005761457785370669+0.011332592292987862j),(-0.015592484305804412-0.00046093955984046793j)
"(-2.5384615384615383, 0.5384615384615388)",(-0.012040402853158258+0.014911692921548404j),(0.007239235246174377+0.01057628626125178j),(0.00040291813511638433-0.008146375998390182j),(0.0019169732822934711+0.005249049520497431j),(-0.007105900259675329-0.0033885918361488037j),(0.009957620161074711+0.01636381567926857j),(0.01539549587835401+0.015211306117465153j),(-0.009128555475867533+0.002162526826943843j),(0.0050536063268076395+0.0022278148388114724j),(-0.004107366131736522-0.006156995728241152j),(0.010001526747879942+0.006321887535024246j),(-0.007600847002082098+0.014107151430024646j)
"(-2.3846153846153846, 0.5384615384615388)",(0.008661930150419234+0.017532178846345982j),(0.012887689309155117-0.0023844819763818217j),(-0.007508635941223283-0.0038069930144972075j),(0.00576496738415178+0.00047468975736696166j),(-0.006179161971926801+0.005242683533274776j),(0.01999347341556637-0.002511515629301804j),(0.021122361716540198-0.0068274683713805346j),(-0.003149654815205884+0.008697183076938498j),(0.00494834670031162-0.002842488776751239j),(-0.007833061964059909+4.0573354834560795e-05j),(0.010938318293185773-0.005765581941144024j),(0.009407060551336688+0.013529007266033465j)
"(-2.230769230769231, 0.5384615384615388)",(0.01996007969457031-0.0004944461473456339j),(0.003115542584103024-0.013050165981211781j),(-0.006763249854320586+0.005484517067719242j),(0.002965018377746316-0.005221172213135444j),(0.002312430278092276+0.008028460645998622j),(0.006258329976584753-0.020374481935936124j),(0.004016737263668628-0.022375911221680558j),(0.005230333895493203+0.007419524109558575j),(0.0008254867736632689-0.005877298728753679j),(-0.004670084065092328+0.006896388860218433j),(0.0006132401316709091-0.012937291290952193j),(0.016811120613096243-0.002259257928404121j)
"(-2.0769230769230766, 0.5384615384615388)",(0.008151084773566106-0.018701247769639807j),(-0.010932718951842087-0.008339951749882316j),(0.002327519669678983+0.008722800107007468j),(-0.0036209530426972764-0.005097885831505583j),(0.008539834307614397+0.0012374402092988521j),(-0.01702100884740654-0.015014096931140449j),(-0.01800967275694801-0.014643776624035825j),(0.00885856222480277+0.0002889958966888564j),(-0.004193130843293851-0.004598048835135276j),(0.0030952391584550877+0.008345662846752158j),(-0.011287088917321183-0.007586766665054751j),(0.00592944216003903-0.01644283572781762j)
"(-1.923076923076923, 0.5384615384615388)",(-0.01378625980870233-0.015654278346654074j),(-0.01237109912087058+0.006787047298826818j),(0.009265528083681761+0.001498890121974933j),(-0.006434358058649833+0.0011570197880015744j),(0.0048169126124186735-0.007518263011652138j),(-0.022250291685632664+0.009947757675663069j),(-0.022031735874670375+0.0083811832148025j),(0.005726927481677447-0.006431489902799858j),(-0.006590153772800937+7.696583430759812e-05j),(0.009170416555220082+0.002720859632246515j),(-0.01306785146399828+0.005847609548592649j),(-0.01213779783119669-0.013334126879599175j)
"(-1.7692307692307692, 0.5384615384615388)",(-0.020501501020999943+0.00594104119080995j),(0.0012226847387792662+0.014448809675565524j),(0.005382536046505155-0.008176789560071807j),(-0.0018014473475459164+0.006627506367791639j),(-0.005018766420127037-0.0077792511860103174j),(-0.0002994915994724111+0.026451924898734602j),(-0.004423228808061853+0.023296685283406518j),(-0.0007129502551828023-0.00831162005813457j),(-0.004854811984207594+0.0051329761354503775j),(0.008465105668705196-0.005938558006311233j),(-0.002309917315630469+0.014931868266157434j),(-0.01806532176303307+0.004510105521394317j)
"(-1.6153846153846154, 0.5384615384615388)",(-0.0034937675587556416+0.021577345647990236j),(0.014104977079374678+0.004878055305717705j),(-0.005496051812700063-0.008650025798547217j),(0.0054889409678517305+0.0047493816683173455j),(-0.009520675070520788+0.0013603944634176825j),(0.02621339066292303+0.012659569401455241j),(0.01674610430107289+0.0164405762995429j),(-0.005906470010720472-0.005542077138668271j),(-3.349473268222704e-05+0.007682187279957038j),(0.0010167488755660524-0.011201028757659416j),(0.01173684057377212+0.010853877899117993j),(-0.004910040678568335+0.01860909354662199j)
"(-1.4615384615384615, 0.5384615384615388)",(0.018409712714639363+0.012762436335605816j),(0.010493609096811627-0.0112558416180221j),(-0.010667791292527788+0.001529263205278036j),(0.0071085852563400175-0.0030372335526278192j),(-0.002895368682744696+0.009579930378754218j),(0.025547127506088205-0.020265637872516697j),(0.022312299187742905-0.0033802057100997124j),(-0.007909113721983517-0.0009930125227855325j),(0.005417226736688321+0.0065339982546744j),(-0.008306829328260809-0.00908308556368027j),(0.016581170169202127-0.003531640107195532j),(0.01428040322997388+0.013872706401220384j)
"(-1.3076923076923075, 0.5384615384615388)",(0.01998938511101757-0.011321632486916597j),(-0.006235435856364434-0.014625231933165258j),(-0.00317752751139413+0.010941596173555964j),(0.00047837487622104716-0.008302968467682772j),(0.007725824800167738+0.006994729613114118j),(-0.0074055951628475385-0.036605768829242866j),(0.011353802412202452-0.017191681103243116j),(-0.007521794842801811+0.0030097415184264604j),(0.009243577261717961+0.002346540202804288j),(-0.01353627672751326-0.0005752071901557036j),(0.007513783745525643-0.01637141676733695j),(0.019834309158857946-0.00559147905945486j)
"(-1.1538461538461537, 0.5384615384615388)",(-0.0014538622226533647-0.02352924180841625j),(-0.016462466549481417-0.00023731129344870216j),(0.009199484202619809+0.007899277573967996j),(-0.007832737448433614-0.004580021995069866j),(0.010052000121682282-0.004030828900694847j),(-0.041743456270706365-0.013278450891365572j),(-0.0015338727133212425-0.01704103596920506j),(-0.006355208493373996+0.005916679839032525j),(0.010394702492827918-0.003247169651248444j),(-0.011521959827499893+0.009579643236776158j),(-0.008685224160680422-0.017083411151583693j),(0.0055820563557149525-0.020590741306134377j)
"(-1.0, 0.5384615384615388)",(-0.02231848054519264-0.009360976473101655j),(-0.007154873613337366+0.015525577968118294j),(0.011817213256397476-0.00544588420193153j),(-0.008579887178059131+0.00532918722117921j),(0.0010314706337192956-0.01108681307464179j),(-0.04011975940764266+0.0335356408586478j),(-0.00507557674714025-0.011455521855532422j),(-0.005565043548916797+0.008197288862909836j),(0.009113968887287681-0.008697214229425494j),(-0.0033237618511354886+0.01628439099866611j),(-0.019832119250164572-0.004753568415515284j),(-0.01503832835436112-0.016163438690084665j)
"(-0.8461538461538458, 0.5384615384615388)",(-0.018871842664285973+0.016169556820086146j),(0.011761434927731228+0.013367638633348758j),(1.9720434110765548e-05-0.014111510335197593j),(0.0005619788256941912+0.01157863477030765j),(-0.009171703741494959-0.006269998636329035j),(0.00214347224341506+0.062186831322356334j),(-0.0020419871515061166-0.010971257898746386j),(-0.005975525102233188+0.010265959031546286j),(0.006456904081678188-0.013174237133475883j),(0.007256263497850688+0.016946029049036096j),(-0.01803112268026754+0.012024412420044296j),(-0.022480479110995905+0.0039049302781112567j)
