index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(0.0769230769230771, 2.6923076923076925)",(-0.008069524010924098-0.0012407878484581077j),(0.002307975115745545-0.005139338524467912j),(-0.0076899991824082685+0.015297763513210315j),(0.0014099929135521206+0.023080633778836967j),(-0.007701187207460391-0.003898805067021602j),(0.00012513632296289176+0.004413227168171595j),(0.005182739005352316-0.005222300226407991j),(-0.0035011092830640805+0.012956709890945448j),(-0.017619092725383156+0.0031195226212915902j),(-0.012422275231779552+0.009730494008900905j),(0.008720060659389224+0.00396321115987688j)
"(0.23076923076923084, 2.6923076923076925)",(-0.007788010904506541+0.0015762650584673242j),(0.00045658014792034204-0.006169679438184106j),(-0.0066073149843220895+0.017553813867422365j),(-0.002092854232808394+0.021731476858048278j),(-0.004898689982896529-0.005917333670479735j),(-0.002066962432414134+0.003974724741606276j),(0.007219951894015192-0.003076073189460256j),(-0.006870805380417808+0.012227388726684808j),(-0.01792035160253934+0.0015262402495224742j),(-0.011274982237213727+0.010217587409187167j),(0.008771089143702504+0.0018466284997126078j)
"(0.384615384615385, 2.6923076923076925)",(-0.006824681413976882+0.0037029632290118946j),(-0.0012862783000610334-0.006731133488383245j),(-0.006884806180919542+0.019060618476992457j),(-0.0068218785430375715+0.019134707987812506j),(-0.0013719287382403683-0.006738187547369802j),(-0.003947869156470997+0.002341980824315223j),(0.00833873698556979+0.0002582698012630639j),(-0.010540620786417359+0.01007299797933458j),(-0.017953839788614232-0.0009717020246069275j),(-0.010605413100341706+0.010032130193585438j),(0.008353393462850646+0.00033924085652913954j)
"(0.5384615384615388, 2.6923076923076925)",(-0.005647314359719666+0.005126033752471447j),(-0.0027055904560055453-0.00713358356244159j),(-0.008878665150087851+0.01964420274318987j),(-0.011676185742122647+0.01458425705429323j),(0.0022055988202888-0.00580166512922316j),(-0.004725301699165132-0.0003030019914853639j),(0.0077107766766520425+0.004311562605940395j),(-0.013764865284681948+0.006148204483723131j),(-0.017363227171065695-0.004269747951744978j),(-0.010401880400357295+0.00928106210484701j),(0.007757125748809797-0.0005706093989767165j)
"(0.6923076923076925, 2.6923076923076925)",(-0.004586013337340788+0.005983300849906374j),(-0.0036670127686846228-0.00767442613930012j),(-0.012567955533334672+0.01872667286436377j),(-0.015099709403901405+0.007886637024327582j),(0.0047433543992231935-0.003087237520106844j),(-0.0037402758652869115-0.0031729243834431784j),(0.0047829638595548495+0.007993977400994619j),(-0.015498297536127562+0.0005064590275049684j),(-0.015731483323177576-0.008094928951742023j),(-0.01055962667967728+0.008012138267841489j),(0.007159523773496235-0.0009666478441256552j)
"(0.8461538461538463, 2.6923076923076925)",(-0.003837690821409712+0.006449381655626813j),(-0.004021702039480765-0.008566202189713252j),(-0.017320837122422706+0.015440195743393809j),(-0.015448308972751089-0.0001442933220645908j),(0.005186194052633373+0.000585958043423685j),(-0.000966105655450742-0.00499910383174659j),(-0.0002255989100159949+0.009777488117226937j),(-0.014630872490498069-0.006144827125706193j),(-0.012685646724074075-0.011942567222480369j),(-0.010897724274910694+0.0062364898595985326j),(0.006638371966315604-0.0009477543941876369j)
"(1.0, 2.6923076923076925)",(-0.0035056675024126532+0.006662298005928704j),(-0.003535263670188465-0.009863693218650858j),(-0.021678360383834337+0.00905929573449919j),(-0.011762489039121258-0.007543971185046474j),(0.0032007043329329164+0.00367016663579224j),(0.0026259657089326253-0.004590715878558222j),(-0.005967666956674717+0.008299596329136677j),(-0.010435450873230489-0.012339837978273791j),(-0.008054743967595677-0.015064194123687551j),(-0.011171399323026689+0.003969152738277048j),(0.006197191390047209-0.0006011903835356727j)
"(1.1538461538461542, 2.6923076923076925)",(-0.003638736568550844+0.0066837015955462905j),(-0.0018896840288437362-0.011364053910992917j),(-0.023444944370149205-0.0002774864267972005j),(-0.004636622850964863-0.011755352032914878j),(-0.0003152288049165911+0.004585285841978964j),(0.005230325094290621-0.0016706461401645243j),(-0.010126164529715853+0.0032599176010030795j),(-0.0031242327161806758-0.016081961072862718j),(-0.002053769010776293-0.016555234640922102j),(-0.011091255776812673+0.0012801022396106243j),(0.005789309435275011+1.6939294667550373e-06j)
"(1.3076923076923084, 2.6923076923076925)",(-0.004248527230719306+0.006479426843670151j),(0.001188398762731343-0.012500415999506992j),(-0.02038964154188526-0.010862119429258967j),(0.00345504367354081-0.01091280621999271j),(-0.003414975627340459+0.002749833468661593j),(0.005096260719272208+0.0025376639214843323j),(-0.010325591097846505-0.003860434731673821j),(0.005749176080796438-0.015505123544724869j),(0.004573427355873309-0.01557579562930603j),(-0.010362060412962086-0.0016550376848027697j),(0.005337312163555279+0.0007961976579523593j)
"(1.4615384615384617, 2.6923076923076925)",(-0.005294510958955223+0.005914780643985074j),(0.005644888157648066-0.012324710478894102j),(-0.011566289815662831-0.019324873305207078j),(0.008970694293853014-0.00526312567548731j),(-0.004155231636488722-0.000752731721140878j),(0.0018017208443334375+0.005610450508595296j),(-0.0055818488673666415-0.009913774948601305j),(0.013396153490785304-0.009848259997199132j),(0.010552315842788753-0.011688873762719121j),(-0.00874921482901156-0.004521703798695738j),(0.004749844461692426+0.0017087981679693935j)
"(1.6153846153846159, 2.6923076923076925)",(-0.006635344183353323+0.004773652255309657j),(0.010730324299444632-0.00973537955365532j),(0.001334434015226425-0.02172676120253629j),(0.009197114459869565+0.0023332567954345044j),(-0.001988737765398299-0.003586569162710638j),(-0.002982443320651055+0.005305849673705252j),(0.0025094387407860364-0.011424942321233046j),(0.01665417697517425-0.0003216469538893723j),(0.014312720635427672-0.005220673705745268j),(-0.006169398129559146-0.0068732462710702075j),(0.003939745546193775+0.002641338346076174j)
"(1.7692307692307692, 2.6923076923076925)",(-0.007961138423807414+0.002824355737828751j),(0.014783447678429333-0.004060825412948172j),(0.013705425756250509-0.015778368195178943j),(0.004193903501335832+0.007618395567339347j),(0.0015736422391143417-0.0036888999575338446j),(-0.006131166129301257+0.001326725294532671j),(0.009898283150874728-0.0067551080006963814j),(0.01347797788541503+0.009748767305517618j),(0.014486669887541489+0.0025326157521729136j),(-0.0027837689060159197-0.00819959232839758j),(0.002847009041820035+0.0034604789118163034j)
"(1.9230769230769234, 2.6923076923076925)",(-0.008748756199672815-4.4630673845842336e-05j),(0.015528700699683505+0.004123099205518472j),(0.019732835063885994-0.003058594810376823j),(-0.002755170931447495+0.007521347804092922j),(0.003833970146564683-0.0009266948240719708j),(-0.005121767877692243-0.003921393141668445j),(0.012035223356572365+0.0022105664382007077j),(0.004419146679919573+0.01596269938956893j),(0.010556862549363435+0.009451894063563393j),(0.0009471838935902928-0.008065137053605688j),(0.0014675289760679234+0.003998792331111488j)
"(2.0769230769230775, 2.6923076923076925)",(-0.008313100568422379-0.003626276792364218j),(0.011127663570293418+0.012433969391102554j),(0.015788565182698323+0.010595928331436978j),(-0.007004441612153908+0.0024335312417516366j),(0.002951584387005159+0.0025445513279476863j),(-0.00020913333999661196-0.006614857263521052j),(0.006885997960614681+0.010380713679885207j),(-0.006882162328288493+0.01494145193176492j),(0.003384844888614762+0.013206226191096678j),(0.004297658630326625-0.006293212392396633j),(-0.00011598269880287982+0.0040745717525703835j)
"(2.230769230769231, 2.6923076923076925)",(-0.006031400125160648-0.007210760643553846j),(0.0017159514008668155+0.017100617569269113j),(0.0035251478624433443+0.017720641456231295j),(-0.005777914965100316-0.0037691675540091393j),(-0.0004060603322108229+0.003842558067696863j),(0.005186398806989605-0.004359524522471994j),(-0.002993678313733115+0.012286825928858148j),(-0.014937712362613738+0.006527230852476555j),(-0.004731535825221963+0.012218066608652847j),(0.006436180146032232-0.003135261486982287j),(-0.0017111231128113676+0.0035360375748545877j)
"(2.384615384615385, 2.6923076923076925)",(-0.0017505792940637407-0.009575547404344603j),(-0.009543207477934045+0.014752929671687232j),(-0.009983349564239827+0.013943927946380994j),(-0.0003647953867283752-0.006438710360048292j),(-0.0033954738432901274+0.0017971406602342948j),(0.0067538171818395006+0.001514660602290153j),(-0.011314665080288623+0.005997966140103538j),(-0.015204621370311104-0.005362621964064292j),(-0.010713671139254904+0.006597717548120184j),(0.00670202533427583+0.0006667282031521465j),(-0.003018529628599249+0.0023292979512124904j)
"(2.5384615384615383, 2.6923076923076925)",(0.003768926192934339-0.009331136748880758j),(-0.01713787477778673+0.004974069530022321j),(-0.01618941344388999+0.0016419185549278507j),(0.00474590146607876-0.003762558824351734j),(-0.003350776867193098-0.0018501101630840403j),(0.002849796494550425+0.006456053698489611j),(-0.012038718751233142-0.004740626835137024j),(-0.00704417958737134-0.014275374463653599j),(-0.011983220429485283-0.0015015837055176334j),(0.004919821631263831+0.004009419254171623j),(-0.0036816640053416536+0.0005756626348360136j)
"(2.6923076923076925, 2.6923076923076925)",(0.008701099360164829-0.005665567285153233j),(-0.016084224755107613-0.008125588969899544j),(-0.011038706381686874-0.010802488058746732j),(0.0054485599025759545+0.001715739474310321j),(-0.00024344774371912363-0.0038116736016294136j),(-0.0036459075822515776+0.0061875432737073235j),(-0.004056772861672676-0.012398499994257845j),(0.005171368796108767-0.014818398437214619j),(-0.007847404821585989-0.008528006755542805j),(0.001610152124874107+0.005771409591919826j),(-0.0033977883721292325-0.0013761227463351953j)
"(2.8461538461538467, 2.6923076923076925)",(0.010659314303240065+0.0007891365164819572j),(-0.005697827627455851-0.017187234706746286j),(0.0015194958386867028-0.014591582557509508j),(0.0014645942488533657+0.005207436572931336j),(0.0031011316771305457-0.0022229645489055673j),(-0.007274141939718553+0.0005656636730426777j),(0.007182232060525499-0.010989924761461085j),(0.014103140252281406-0.006321755608526462j),(-0.00019450539118007166-0.011119181409068117j),(-0.002056859796305061+0.005281929678223062j),(-0.0020776597108321903-0.002974033665649412j)
"(3.0, 2.6923076923076925)",(0.007935616598738041+0.0075837583183733645j),(0.008562437114698562-0.015966661477518303j),(0.01192607672480435-0.0072363991762970075j),(-0.0034352568530509734+0.0038259118521386188j),(0.0035137824415089358+0.0014851043797192054j),(-0.004630878225848047-0.0057722998525150315j),(0.013145972153055721-0.001085491006024689j),(0.013941093292937287+0.006066118200955346j),(0.007129499013313672-0.007942945173732861j),(-0.004638443787469791+0.002713286881433311j),(3.90532549397307e-06-0.003609170422580073j)
"(-3.0, 2.8461538461538467)",(0.01182865507325009-0.0028947111774834996j),(-0.0048201312502844824+0.0007815195207355842j),(0.0009626721437446445-0.003570390440050859j),(0.002876559734598843+0.008534142454357818j),(0.017236185584152172-0.00644857434244123j),(0.011390699667095286+0.005307948086153859j),(-0.004332490287402235-0.0016304126951883005j),(-0.0002175553434100383+0.0039416671882118726j),(0.003126573302528682-0.007219626717529807j),(0.009087372707411745+0.010071961378591884j),(0.006199545239737971+0.01344993283276203j)
"(-2.8461538461538463, 2.8461538461538467)",(0.004762397566147488-0.011101576392554074j),(-0.0020041594962955196+0.004386038322466971j),(-0.0025840314991844074-0.0028028823031430753j),(0.009098734306871704+0.0028493585023283445j),(0.006845009129838781-0.01759103216368011j),(0.01168523085166129-0.003503231678859784j),(-0.004340018253454816+0.0011380916536528546j),(0.002183569085559252+0.0034963175755628566j),(-0.0023009580027084694-0.007935784086971855j),(0.013912560697666311+0.0009016186188025031j),(0.01425813513172008+0.004172349148590343j)
"(-2.6923076923076925, 2.8461538461538467)",(-0.005808605527932495-0.010463730345921685j),(0.002454037040010168+0.004076327492523863j),(-0.0038871712186695343+0.0006662949920021909j),(0.008239714466450145-0.005876106273574507j),(-0.008296882230217108-0.01744729128823262j),(0.006517134740687872-0.009820086692176072j),(-0.0029236872354830457+0.003223735522030801j),(0.003930536295980062+0.0017927903507817156j),(-0.007055281096263941-0.005064532287955047j),(0.011074039653655852-0.009078141090811837j),(0.012664088862404685-0.007813233157416914j)
"(-2.5384615384615383, 2.8461538461538467)",(-0.011676647778232806-0.0019640528117019756j),(0.004679200216876264+0.0003292335701746185j),(-0.0016675170102788738+0.0037411598273534735j),(0.000536635105844074-0.01075664433409873j),(-0.01858013047844809-0.006603403931361516j),(-0.0008005459049821447-0.011300096012494312j),(-0.0008415666775323229+0.004143973350759261j),(0.0045075448292480015-0.0005722506624542372j),(-0.009133475017328608+0.00015493600560375742j),(0.0022640376805777448-0.01452000579451487j),(0.0029333997814644606-0.014587954607412934j)
"(-2.3846153846153846, 2.8461538461538467)",(-0.00883316806763739+0.007669025071514606j),(0.0029602779143407545-0.003548317163763008j),(0.0022206667514075686+0.0036500419915126395j),(-0.00845931916477996-0.007775548939031323j),(-0.018382384319001077+0.008017514525154567j),(-0.006867279886976522-0.008373624732810534j),(0.0011852822827479487+0.003946139598800411j),(0.003822088670011826-0.0028960683926963575j),(-0.0077757704741251345+0.005651513943856474j),(-0.007892768563256315-0.012832886090478626j),(-0.008409641518847098-0.01224142620442489j)
"(-2.230769230769231, 2.8461538461538467)",(0.00010102060163176118+0.011538349483006808j),(-0.0010655959209545033-0.004422970459814663j),(0.004465090125461415+0.0003418756276823666j),(-0.012216024595546876+0.0013120824102799647j),(-0.008701718347399533+0.0183476799638065j),(-0.009796507745777021-0.003160019285956839j),(0.0027106030433143875+0.002984538122308728j),(0.002135208742789396-0.004606566322468586j),(-0.0035683992668444206+0.009467673004970336j),(-0.014552536379344354-0.005116956505080042j),(-0.01452909641089652-0.0027797708619725285j)
"(-2.0769230769230766, 2.8461538461538467)",(0.008574005650290834+0.007457323735955101j),(-0.004091934661329623-0.0018173151337623295j),(0.0031111774497712004-0.003547633833538277j),(-0.007901562089096438+0.010528826910921423j),(0.004742080963447743+0.019893486790675145j),(-0.009510300895387019+0.0020423655393568925j),(0.003595248259944669+0.0016780065482642707j),(-0.00010081614430144681-0.005391009243362128j),(0.0020119864836677867+0.01045739439872041j),(-0.014985668707518612+0.0049131664576799305j),(-0.01238519380835289+0.007917118848550326j)
"(-1.923076923076923, 2.8461538461538467)",(0.011103280310927341-0.001231566612875606j),(-0.0039043496340674874+0.002041549625715901j),(-0.0009145169199662013-0.0049161487758044835j),(0.0020027575249421865+0.013983238784474378j),(0.01560162216297506+0.013241540583145014j),(-0.007091265831326127+0.005764145591419765j),(0.003916531143855222+0.0003548923674202824j),(-0.0024141849521578432-0.005208989544252662j),(0.007282521705924905+0.008515059824291883j),(-0.009442126672839612+0.013032643085036983j),(-0.0038546276043264294+0.014050034359079085j)
"(-1.7692307692307692, 2.8461538461538467)",(0.006682283274382786-0.008691263757561945j),(-0.0008934313301850512+0.004244058870972966j),(-0.004654108479854511-0.002601291487361809j),(0.011792659331134497+0.00954459114159524j),(0.02017746289028779+0.0024091028754266155j),(-0.003899077977075641+0.0075951651717348825j),(0.0038496049428159524-0.0007975403949483413j),(-0.004437769269807309-0.004224510595458856j),(0.010937692133826577+0.004375872746840674j),(-0.00048411922671944105+0.016381348983969864j),(0.006150124964265743+0.013019591358015956j)
"(-1.6153846153846154, 2.8461538461538467)",(-0.001352387190751654-0.0106537949624499j),(0.0026000213727513754+0.0033914382274700472j),(-0.005399404042386069+0.001892913422878646j),(0.016288058685169037-0.0004132303361609071j),(0.018317945626667973-0.008036758507966573j),(-0.0009639776739827812+0.00787696437394826j),(0.003578715560646712-0.0017138014750722368j),(-0.0059654907129319-0.0027060678391785907j),(0.01234607837899724-0.0008117570202189633j),(0.008511376267740815+0.014307917223765686j),(0.01279067453643889+0.0061368724429533734j)
"(-1.4615384615384615, 2.8461538461538467)",(-0.008113460965129247-0.006666117697433111j),(0.0042055560813737255+0.00032501083673371886j),(-0.002527201942766184+0.0056404298388970245j),(0.013544436251174569-0.011045765617213097j),(0.012296997705902733-0.015131574067531184j),(0.001205440665138332+0.007245851109094604j),(0.0032534988563867454-0.002404258863686335j),(-0.006949843026344034-0.0009353463447972054j),(0.011546165853158137-0.005919611583436598j),(0.014792836214552114+0.00809931206051693j),(0.013635517652998808-0.0028500014617294897j)
"(-1.3076923076923075, 2.8461538461538467)",(-0.01023987532416732+0.0004310097223717349j),(0.003088298605057949-0.0028099002013431506j),(0.0023177354256748877+0.006308799838923966j),(0.005165291588331728-0.017970481640017695j),(0.005008862976385869-0.018122414133383856j),(0.002523847778875781+0.006292106500270837j),(0.002980032373763671-0.0029113902626392496j),(-0.007463913690830022+0.0008531656019832413j),(0.009043280633886607-0.010131789461912582j),(0.01703135041379451+4.0920420217750294e-05j),(0.009209456913989077-0.010045827329104156j)
"(-1.1538461538461537, 2.8461538461538467)",(-0.007354256292011634+0.0067551721380001775j),(0.00018309544856181576-0.0041461795120689236j),(0.0064919831952191575+0.0034584939005565707j),(-0.005307664396045764-0.019196326074057288j),(-0.0013631983023668526-0.017871380074525614j),(0.0031296268827337693+0.005410199254093297j),(0.0028294906864522007-0.0032789727709527255j),(-0.007652019661268633+0.0024970344598508974j),(0.005542936287318207-0.013052247946829625j),(0.015360557373745849-0.007604851588629164j),(0.0020087408086534456-0.013128307566396746j)
"(-1.0, 2.8461538461538467)",(-0.0015287660306308078+0.00959291489963804j),(-0.0027177350763075143-0.0031353559923135623j),(0.007952029283380312-0.0015317349376918461j),(-0.014477723202545194-0.015321930552117185j),(-0.005794456570312473-0.01585932235593507j),(0.0032143631980682853+0.004791014752184746j),(0.002850667554402762-0.003533410475977515j),(-0.007685766442477273+0.003901951079006021j),(0.0017258865366902932-0.014663540020841869j),(0.010899652917612032-0.013284825646949251j),(-0.005063326520432121-0.011853024443349517j)
"(-0.8461538461538458, 2.8461538461538467)",(0.0043442394042440885+0.008376809491378444j),(-0.004143672722398691-0.0005514939590572795j),(0.006146346363045886-0.006521124551812106j),(-0.020429200938682335-0.008488081803279583j),(-0.008197321571549093-0.013414475436870296j),(0.0029271006047741142+0.004474803039183316j),(0.0030782437685067435-0.0036724111555438187j),(-0.00773277898685521+0.005019977936373175j),(-0.0018850930904541886-0.015206364468512732j),(0.005117525441122846-0.016376369770288002j),(-0.00992860009423401-0.007519637813042757j)
"(-0.6923076923076921, 2.8461538461538467)",(0.008072107160812875+0.004322050813360869j),(-0.0036173984199325336+0.002234717737659687j),(0.001899621550349928-0.00977176694266573j),(-0.02294521287287974-0.001056483395624555j),(-0.008955646169746595-0.011372746294377518j),(0.0023454954335921617+0.004405838287443331j),(0.0035325366515239335-0.003657276465349377j),(-0.00793735720049935+0.005820242769567305j),(-0.004965579180592281-0.015044852528006466j),(-0.0006813964359670687-0.017042000255607405j),(-0.011812584162299187-0.002003777663284512j)
"(-0.5384615384615383, 2.8461538461538467)",(0.00885585480557782-0.0006311560049382155j),(-0.0016055420519876429+0.004069427070460375j),(-0.0033308987465131105-0.010571078588751493j),(-0.022952258699665724+0.0052609636111153385j),(-0.00853117622401636-0.010069515873170825j),(0.0014903382803768159+0.004464781396738095j),(0.004208297459733158-0.0034086545754575j),(-0.008407395756456132+0.006259818036110492j),(-0.0073636489039986845-0.014558070060575192j),(-0.005627002163383264-0.015910298840257728j),(-0.011053571400884506+0.0030758990246577433j)
"(-0.3846153846153846, 2.8461538461538467)",(0.007135302539636321-0.004812771922977916j),(0.0009750457188662685+0.004453451956449264j),(-0.008236380840467551-0.009193287225475483j),(-0.02175913367296853+0.009628428920870498j),(-0.00726079966669886-0.009471419744427938j),(0.00036537842500622685+0.004481238436658318j),(0.0050517124273090595-0.002810284474684499j),(-0.009200147979324792+0.006260710258225663j),(-0.009041245566761495-0.014071550999396453j),(-0.009323992142131018-0.013755743603452638j),(-0.008585624432885046+0.006776182591397049j)
"(-0.23076923076923084, 2.8461538461538467)",(0.003987379481215341-0.007332460044147235j),(0.0032817000549564767+0.003523836832836094j),(-0.012092198876673108-0.00647604765552753j),(-0.02048319434754128+0.011865772202363784j),(-0.005327769682136943-0.00931059128541733j),(-0.0009874536934036397+0.004243951345565382j),(0.005928628713225876-0.0017298233788478252j),(-0.010300572711446087+0.005699101933198808j),(-0.010010121531247168-0.013823771654686665j),(-0.011748516002618179-0.011274427761038338j),(-0.005429630363021871+0.008847107275429643j)
"(-0.07692307692307665, 2.8461538461538467)",(0.0005194938254415461-0.008086389443391864j),(0.004839962892272447+0.001769700060502212j),(-0.014794297438607934-0.003367768804801227j),(-0.01977100430871744+0.012091701060776228j),(-0.0028444404351930146-0.009177544080543852j),(-0.0024276717611030956+0.00353216307765845j),(0.006595217020568145-6.778508173878256e-05j),(-0.011590299159957115+0.004415033378859254j),(-0.010279569296443315-0.013953797277817556j),(-0.013093758907837672-0.008977066195286362j),(-0.002374595202646468+0.00951831531765177j)
"(0.0769230769230771, 2.8461538461538467)",(-0.002493527364768132-0.007477109911089678j),(0.005574031804869018-0.0002766332480235294j),(-0.016647550095781456-0.0006585941000822546j),(-0.019734629806963784+0.010460993378048709j),(1.4292440165120603e-05-0.00859845972678518j),(-0.003672676756319016+0.0021881462436012726j),(0.006694433603232254+0.002159758667477574j),(-0.01281328212366923+0.002252594503613273j),(-0.009824810360909122-0.014495979023384922j),(-0.01362913986819439-0.007173607569725704j),(0.0001268490551435333+0.009234102131034273j)
"(0.23076923076923084, 2.8461538461538467)",(-0.004699638479926836-0.006085326917408866j),(0.005681077337143772-0.0022292282590222895j),(-0.018084160699869067+0.0010775529504012632j),(-0.019992255791966704+0.0070964132472512405j),(0.002885585678758264-0.007147882167502747j),(-0.004309834499007249+0.0002317252001024355j),(0.0058121298467900965+0.004717222523684628j),(-0.013555863859349414-0.0008614488807429406j),(-0.008580457602737108-0.01537250386658746j),(-0.013602291434452941-0.006008105245341578j),(0.0019157916459137752+0.008449173269794219j)
"(0.384615384615385, 2.8461538461538467)",(-0.0060830194843179-0.004437067684371811j),(0.00547607563139297-0.0038953423433304548j),(-0.019414787811096405+0.0014191631574826784j),(-0.01976853881038223+0.00221313226674669j),(0.005173157627489437-0.00462556754955441j),(-0.003907943497627037-0.0020212529062951803j),(0.00362278553401218+0.007068793350834038j),(-0.013271286896207955-0.004803809014996475j),(-0.0064619535080764606-0.016382413407821508j),(-0.013186686779800972-0.005507675270547536j),(0.0030230805286273537+0.007519266146501154j)
"(0.5384615384615388, 2.8461538461538467)",(-0.00681721211974069-0.00290102780668873j),(0.0052819452341227955-0.005225032920218316j),(-0.020638827671435846+3.475181441110658e-05j),(-0.018092320621289876-0.003642223154529107j),(0.006159674677356304-0.0012598290439324049j),(-0.00224101444770684-0.003922080015648247j),(0.00012049991781111747+0.008399555077309172j),(-0.011384020929390998-0.009132316378508962j),(-0.0034165330760696434-0.017194837145559153j),(-0.012465127773673892-0.005622836432317662j),(0.0035664666731141203+0.006670550572503281j)
"(0.6923076923076925, 2.8461538461538467)",(-0.007135762058567935-0.0016848727676902478j),(0.005378043002622206-0.006219884186868549j),(-0.021321374988796382-0.0032735301822697967j),(-0.014153410939238982-0.009387875435294266j),(0.005309825138151056+0.002185911989129727j),(0.0004424037479483868-0.004639249581841256j),(-0.00414016225536444+0.007823436857592521j),(-0.00749542138912349-0.013014321077536691j),(0.0004993530351618601-0.017362895089524998j),(-0.01143742966295541-0.006249874328714719j),(0.003677898361111902+0.0060143344774861805j)
"(0.8461538461538463, 2.8461538461538467)",(-0.007249251330585799-0.0008810719747569988j),(0.005980374242521809-0.006838779869396675j),(-0.020585308539938788-0.008369574882934706j),(-0.007800146657534423-0.013443363834202289j),(0.0026746282168954+0.0045676050844078685j),(0.0032729534489012446-0.0035410306008746635j),(-0.007952619602408232+0.004802675595262895j),(-0.0016681043548694157-0.015291439450651353j),(0.00502971902205415-0.016379833130241408j),(-0.010044287019876476-0.007235797731747964j),(0.0034651789672825468+0.005577578658778713j)
"(1.0, 2.8461538461538467)",(-0.007304348282463527-0.0005226797294730287j),(0.00721297349313431-0.006922447703778122j),(-0.017322043307912788-0.014474264856525518j),(1.3448598430339243e-05-0.014177231123703626j),(-0.0008471727090268498+0.004854292282840427j),(0.004947444055670889-0.0006950744319871004j),(-0.009706233953012122-0.000339739925308019j),(0.0053062941673007675-0.014758317281828057j),(0.009645599851736854-0.013795324792857885j),(-0.008203783022329004-0.008373012804424913j),(0.0030003238917965486+0.005331518223633087j)
"(1.1538461538461542, 2.8461538461538467)",(-0.007367306965037004-0.0006263522175923315j),(0.009036886895489291-0.00616075323736352j),(-0.01071224629636641-0.019938690027720855j),(0.007181829240852772-0.010736215478861407j),(-0.0036899928371675987+0.0028028455334244092j),(0.004338545656915619+0.002825505525998909j),(-0.008059367216484854-0.006108623129333359j),(0.011824496961843895-0.01066166993314038j),(0.013534882378586447-0.009391842240759713j),(-0.005859098222366369-0.009395105987070232j),(0.002324680722530588+0.005211706919569049j)
"(1.3076923076923084, 2.8461538461538467)",(-0.007415449200998571-0.0012119952093835144j),(0.011132135782810271-0.004144335281285302j),(-0.0009899975460938067-0.022410582103769915j),(0.011115780897303865-0.003884410172841231j),(-0.004357631347588582-0.0006095645299726868j),(0.0013125093478792255+0.005199061830841473j),(-0.0028533841332195465-0.010093260123876195j),(0.015758701840372005-0.0032861006370482706j),(0.015707346869963952-0.003386492954822822j),(-0.0030339688970708783-0.00998745141090336j),(0.0014630977104570153+0.005129966752014999j)
"(1.4615384615384617, 2.8461538461538467)",(-0.007329134611631865-0.0022934512963694994j),(0.012783994380559565-0.0005514890151206576j),(0.00990918764406725-0.019653712624530133j),(0.010065491647165161+0.0037869114043123844j),(-0.0024092658676038497-0.003459989154937065j),(-0.0027860768119362467+0.004796227015658965j),(0.004242441501784946-0.009972984764074452j),(0.015192695654982989+0.00566566089784284j),(0.01524617633525133+0.0034197983056896038j),(0.00011382569161556395-0.009825593058129502j),(0.00044232333772885844+0.0049822484933579065j)
"(1.6153846153846159, 2.8461538461538467)",(-0.006889904633325712-0.0038365863565951244j),(0.012896718112419065+0.004517440720055664j),(0.01842052866810349-0.010924914740028737j),(0.004453496610533305+0.00878625157563203j),(0.00099061782301871-0.003950757132130914j),(-0.0055563274414466065+0.0013936381747969345j),(0.009988776411903155-0.004972854866833408j),(0.009441080358228762+0.013258193830418022j),(0.011680001198769155+0.009655142073946466j),(0.00325932876643604-0.00864818406822075j),(-0.0006895145587483+0.004657511937991629j)
"(1.7692307692307692, 2.8461538461538467)",(-0.005805115007086017-0.005687433616153364j),(0.010293755685433956+0.010162953202779478j),(0.020623237724747855+0.0017704821376849941j),(-0.0027933614825491723+0.008613223790839475j),(0.003577309788434812-0.0017052081868189984j),(-0.004951114075880082-0.0032184988042114173j),(0.011028860811690085+0.0030730640279801914j),(-0.00011355080617243471+0.016285959431504033j),(0.005363386536815523+0.013648169815399356j),(0.005922600141210234-0.006357769491855771j),(-0.0018455709657268385+0.004052354067514094j)
"(1.9230769230769234, 2.8461538461538467)",(-0.003789024954732112-0.007491046699525125j),(0.004375766071751591+0.01453685466717168j),(0.01450272862914143+0.013629233968743146j),(-0.007567895103393858+0.003544519964877899j),(0.0034786363778212277+0.0017168592616698664j),(-0.0009117048727272537-0.00600684974284144j),(0.0060230437408230345+0.010042371451041737j),(-0.009984971437667602+0.012820623206326823j),(-0.002325580204412159+0.013971330739416112j),(0.007549098353364869-0.003122857520649035j),(-0.0028898142432739436+0.003094484138613624j)
"(2.0769230769230775, 2.8461538461538467)",(-0.0007217606319290101-0.008652214489514054j),(-0.004058353138706131+0.015271847938644988j),(0.001987060349463977+0.018958094208532505j),(-0.007092448992151401-0.0031122334810149512j),(0.0007168249419844723+0.0037485938247606232j),(0.004080835467031487-0.004718506124103304j),(-0.00286118436860194+0.011594007803805132j),(-0.015757352436290204+0.003641882693325232j),(-0.00917415846866306+0.010119638345613082j),(0.007663892973293499+0.0005650965492299898j),(-0.0036402624099280438+0.0017748949064770876j)
