index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(1.3076923076923084, 0.6923076923076925)",(0.021006480526931413+0.0015383619372507824j),(0.002471769450396179-0.03511742068486301j),(0.01776886423315597-0.007183848805873636j),(-0.00952727746044964+0.003794253146958339j),(0.009774484450311515-0.0022504238975989614j),(-0.010112802648719312+0.006286441626637979j),(0.00023713885617640524-0.014445998200667717j),(0.016351451372960187-0.0031715920870344686j),(0.016726897890236223+0.0055589612312022755j),(0.016912536934526934-0.0007338269127889303j),(0.004470204371914009-0.014186197510358982j),(-0.012196232082905302+0.0017373800263670467j),(0.009823104337481825+0.0029510680415475586j),(-0.00973727835130613-0.0019760672153603066j)
"(1.4615384615384617, 0.6923076923076925)",(0.017063948211213424+0.014463442046685775j),(0.028171885760595365-0.015460320566144705j),(0.01220663570691959+0.012242762690206195j),(-0.006997278389621149-0.006662689778626121j),(0.0057485860483199765+0.007540962313807056j),(-0.009436323586351866-0.006456827401604073j),(0.012903867814608639-0.005591002852020436j),(0.009954366663303023+0.012898232066409943j),(0.003695769483475444+0.016751497269997775j),(0.010253432591399264+0.01259920444017859j),(0.01253959261794263-0.006198871269405074j),(-0.009815117912270126-0.005726590675718876j),(0.006374674618269355+0.006972938605330143j),(-0.007665546582562241-0.005992954890383143j)
"(1.6153846153846159, 0.6923076923076925)",(0.0022335848419936877+0.02298069822254664j),(0.025116432181408577+0.01517338097868046j),(-0.005929682377873349+0.014744148578698893j),(0.0029960916669503567-0.008661022950013903j),(-0.004289542272367683+0.007930256893621026j),(0.0020283312253349117-0.01082486893795427j),(0.010143423592042212+0.00921664028672112j),(-0.006979644101955413+0.014332492804158808j),(-0.012304445184888897+0.011284383142780234j),(-0.004182984904243698+0.015022753805875205j),(0.012214110969563773+0.00494603287019471j),(-0.003294488743376406-0.010004050235217178j),(0.0010942200634344206+0.00874151272251748j),(-0.003114297305975685-0.009200434022874836j)
"(1.7692307692307692, 0.6923076923076925)",(-0.01621514522196358+0.016780794494755502j),(-0.0012999910456569475+0.026930914039225522j),(-0.014791873862336723+0.0003735183620350356j),(0.008701350493198427-0.0008088063155059593j),(-0.008589949914770191-0.0006306429927186167j),(0.0103564482233777-0.0024235057856589904j),(-0.004129714729080497+0.01271832189609567j),(-0.01560412866212208+4.0727852922085584e-05j),(-0.01545537277609098-0.00503043485524888j),(-0.014202152673523979+0.004772389493720171j),(0.0037915436357699867+0.011849748811273977j),(0.004304576013818296-0.008820439149017697j),(-0.004408152134735004+0.007045431389019915j),(0.003391278876258846-0.009190635996749193j)
"(1.9230769230769234, 0.6923076923076925)",(-0.0230680739655414-0.0029533230038084543j),(-0.022723774201579054+0.010337912234280384j),(-0.005859801518273642-0.012610817889740496j),(0.004135277390244716+0.007275518571265912j),(-0.002820227607731624-0.007763732247533773j),(0.006191302908748848+0.008226168977350649j),(-0.012983185024073439+0.0014204510543287022j),(-0.006708734340135758-0.013729526163470437j),(-0.002985628481862697-0.015546324554058098j),(-0.01130825600139643-0.008931805884340732j),(-0.0065996283483513215+0.009753189063107867j),(0.008776271692418956-0.002746849769975358j),(-0.007634232056784874+0.0021107731787010893j),(0.00890218709197722-0.004371517068736875j)
"(2.0769230769230775, 0.6923076923076925)",(-0.010357860318137829-0.0205047174723678j),(-0.01807454696755662-0.014685013858134616j),(0.008724023686139651-0.009855041555195388j),(-0.004744514794559294+0.006493980095948229j),(0.0057083883149738205-0.005529695043281505j),(-0.004876087499779056+0.00871479590796054j),(-0.006470055257595975-0.011008603628751681j),(0.00927055169395605-0.011756527121372625j),(0.011938536765765404-0.009770948960341759j),(0.0014647995911496754-0.013799056959292177j),(-0.011163759589458637+0.0005229302723286646j),(0.007403302594528297+0.0044975243083618015j),(-0.006597851659241959-0.003799199999548611j),(0.009362579164654213+0.003625127965085107j)
"(2.230769230769231, 0.6923076923076925)",(0.011629521766257409-0.01933911309521017j),(0.0049926721216059945-0.021292222923411278j),(0.011921531213144284+0.003849126513644399j),(-0.007583771039493115-0.0016077435863895016j),(0.0071189779022590395+0.0028497160582522984j),(-0.009659866548849727-0.0009154085891827486j),(0.007235595084148564-0.010187485666140209j),(0.014316595340288807+0.003232221422551031j),(0.01388004973014915+0.005802287755152598j),(0.012084895531663436-0.005743003864042764j),(-0.006579899450354131-0.008354647367214205j),(0.0011813840425345752+0.008114976118938078j),(-0.0015575510575063843-0.007202345107218674j),(0.003224782406542492+0.009617747574728906j)
"(2.384615384615385, 0.6923076923076925)",(0.02209370778254955+0.00010745565657254482j),(0.02018301603613157-0.0044021668020658945j),(0.001205211296670207+0.011917445571760268j),(-0.0015796056210223399-0.007323352001630359j),(0.00029167001929237055+0.0074107458684396135j),(-0.0029819796223720632-0.00895981071251931j),(0.012003610829431657+0.002384720172515912j),(0.0031570720040855873+0.014044962053295135j),(0.0012715537646586185+0.014625129907778249j),(0.010738117970155281+0.00718201468935993j),(0.0030183968622533087-0.009686494598565342j),(-0.00538861583634713+0.005638140570007346j),(0.004393365419623707-0.005667326082938706j),(-0.005737396561971009+0.008459850536955226j)
"(2.5384615384615383, 0.6923076923076925)",(0.010585707284990602+0.018816953303448066j),(0.011941468028611908+0.015555617412088638j),(-0.01000796288569837+0.005657234492039775j),(0.0058493919622281355-0.004293667076473701j),(-0.006443920629770206+0.0031852523227016527j),(0.006813571089854221-0.006186065405153592j),(0.002675901673796825+0.01169335533813429j),(-0.011142278516519527+0.00868430732123607j),(-0.012116101581213857+0.007661873482843038j),(-0.0007756266655408667+0.012465379564474077j),(0.009317549953805798-0.0027108340960130856j),(-0.007392155137562209-0.0009130120833009751j),(0.007007265254657932-4.996439391100706e-05j),(-0.010269466423964209+0.00022519077870548223j)
"(2.6923076923076925, 0.6923076923076925)",(-0.011126591978452418+0.01790122556081168j),(-0.008634002594583053+0.016584474654408113j),(-0.008864151746085198-0.006628967787950445j),(0.006120222304362929+0.0034822614778101j),(-0.00537305170853305-0.004455154059929115j),(0.008208259854735327+0.0036425427717401843j),(-0.009397557355988958+0.007080726948040843j),(-0.012368175760781551-0.006278565362915423j),(-0.012053708029997005-0.007137634016540927j),(-0.010854446886094781+0.00532542174455446j),(0.007013064763057266+0.006112876228717087j),(-0.0034003374612270043-0.0062783800143676235j),(0.004137671351409299+0.005484120100422841j),(-0.005920147048427614-0.00842341581925189j)
"(2.8461538461538467, 0.6923076923076925)",(-0.020524690478570473-0.0013537371604680107j),(-0.01787360760568205-0.0008389112864874418j),(0.0024106834099903835-0.010410546247155672j),(-0.0006655883610941993+0.006812654198608492j),(0.001830938061272703-0.006537117892297993j),(-1.4028774067839842e-05+0.008772997427812795j),(-0.010110096494198853-0.005584044046765226j),(0.00044218173218554715-0.013618717755930904j),(0.0009125301370276979-0.013668115956774833j),(-0.009642324951460045-0.006660374605371069j),(-0.0014147978279158108+0.008826459662848547j),(0.003130295110372982-0.006112589578691699j),(-0.0020515819011732482+0.006432465862663388j),(0.00391208084161235-0.009524121749588842j)
"(3.0, 0.6923076923076925)",(-0.008088461122269686-0.018372484048330483j),(-0.0064333821423938325-0.01592932142994417j),(0.010159862118241212-0.0019257527266911038j),(-0.0063214028717042976+0.0021102290215118513j),(0.006542243577916116-0.0009612438596947715j),(-0.007852945011686183+0.0034555362479706695j),(0.0009566448217236412-0.011303757451867817j),(0.01231778761380497-0.0052558114845993355j),(0.01235969482916418-0.005188560000831364j),(0.0011520009999875455-0.01131431056717578j),(-0.007968343800826762+0.003254324151107656j),(0.006583626314949448-0.0007398042920511549j),(-0.006376805285234734+0.0018794533216997381j),(0.010145260687180644-0.001640313846843445j)
"(-3.0, 0.8461538461538463)",(0.015207195243514694-0.0022908141812466483j),(0.002074434199538382-0.010787585350694422j),(-0.007559985531213408+0.003291058472721158j),(0.006300204605283065-0.0013860589526116303j),(-0.00626920228850612+0.0026807080937440034j),(0.01079687220174758-0.0018602480482761497j),(-0.0032683102516377484-0.017272898645202196j),(0.0003600079013293467-0.016348145909544174j),(0.008880642366184997+0.003714563954078204j),(-0.006092780114005697-0.0021806197464292556j),(0.005891335481937564+0.0032147442702667476j),(-0.008719853890668528-0.001359546638077883j),(0.006051781607400951-0.009881565625676166j),(0.013425944811176309-0.0008023950229568388j)
"(-2.8461538461538463, 0.8461538461538463)",(0.0045406628753291095-0.014959119572634589j),(-0.009124767734592186-0.0064372643513032155j),(-4.707540096723322e-05+0.008415891714044138j),(0.0013065354747201366-0.006483357349782957j),(-7.497388920733523e-05+0.007010891579352603j),(0.0027666096568764835-0.011023605242754326j),(-0.01769704809057836-0.00467815372424785j),(-0.014350922639288416-0.008403413624878422j),(0.007980095218442925-0.005358764747030474j),(-0.005425771043818864+0.003723316233921312j),(0.006237445343441746-0.003099923976364526j),(-0.006059332223335674+0.006878885119838099j),(-0.005736700764379736-0.010466057930015297j),(0.005564764731467484-0.01255568635952767j)
"(-2.6923076923076925, 0.8461538461538463)",(-0.011728168400428276-0.010732697319191428j),(-0.009791050565711805+0.005755043815390178j),(0.00784467233880401+0.0035191253164830313j),(-0.005548995749167649-0.003912315103604138j),(0.006578680813260668+0.0029788187299004004j),(-0.009323643933110266-0.007272334069691902j),(-0.0124377934055441+0.014514825580217052j),(-0.014655657190363802+0.008392993855509427j),(0.00013309532530923667-0.009579758998922109j),(-0.00031353178116722507+0.006699274076107173j),(0.0012008326020694219-0.007150015538429158j),(0.0025307572158286113+0.009198909200707829j),(-0.012302007127417025-0.00033022032594001005j),(-0.008734266312321501-0.0109808235017667j)
"(-2.5384615384615383, 0.8461538461538463)",(-0.015014734440567029+0.006011369071459952j),(0.0012191284765592364+0.01149212492018198j),(0.006533346460085598-0.005883450818755841j),(-0.005981097980118982+0.0035985115494124734j),(0.005545866769019589-0.004977768621357522j),(-0.010880599087256058+0.005828938539910221j),(0.007916961101434325+0.018392200652542552j),(-0.00029250486974903393+0.017111058748059578j),(-0.007613015205547893-0.005732072258524051j),(0.005150187077474832+0.004523845086532816j),(-0.00519925010476768-0.005503852300849324j),(0.009425955619556654+0.0031863063820195296j),(-0.0067952577770699005+0.010732747115099304j),(-0.01409774544654741+0.0026368933074690406j)
"(-2.3846153846153846, 0.8461538461538463)",(-0.0011647987961618702+0.016418831886559977j),(0.011165662140037572+0.0037099474176713995j),(-0.0028073028382445565-0.008550943323723872j),(0.0009089270168290484+0.007130172250214371j),(-0.0024074916068158856-0.007320527872715814j),(0.0009715442085970461+0.012900691881459637j),(0.021014689555724848+0.0011926682640251863j),(0.014511370784013565+0.009390832455031544j),(-0.009135456615772957+0.002453683328019431j),(0.0069567014490270595-0.0010264695954763621j),(-0.007904986631893745+0.0006900817877853129j),(0.008376088259668495-0.006162698491786127j),(0.005807300972118922+0.01177223068979721j),(-0.004448698522073651+0.013977046168634445j)
"(-2.230769230769231, 0.8461538461538463)",(0.014496015457439008+0.008408288066004648j),(0.008153583436844596-0.00878488261462649j),(-0.009178700534890305-0.0009074104451563372j),(0.00711037394403068+0.0021046571205901527j),(-0.007951775933884247-0.0007617667621357115j),(0.012837486437891165+0.004564632198275159j),(0.011214576670794328-0.019168362577614517j),(0.015907951835283967-0.006988816605619914j),(-0.003981274076006458+0.008483863312916123j),(0.004037992620215231-0.006017466482115692j),(-0.004770452675943288+0.006851663721371162j),(-6.210000296023417e-05-0.010891920699489905j),(0.013508856516859347+0.0013779044275625334j),(0.010369785951291897+0.01084949051788403j)
"(-2.0769230769230766, 0.8461538461538463)",(0.014212214966034621-0.009450330988458083j),(-0.004692974751439549-0.011279186080751881j),(-0.004654484925946151+0.008240858151770369j),(0.004950430821761729-0.005853107447610413j),(-0.0040398114390711466+0.007254489830445104j),(0.009930204460684044-0.01047508816438603j),(-0.012419679104909098-0.019974658205850926j),(0.003458900468495849-0.017000153594391193j),(0.003478919448787382+0.008595617505995223j),(-0.0015159652137555209-0.007355737854795564j),(0.002083503226056509+0.008571497325372032j),(-0.009147837017194302-0.006859579094254961j),(0.008786178351252012-0.01097798067821583j),(0.014864816290893817-0.0038786303652224214j)
"(-1.923076923076923, 0.8461538461538463)",(-0.0021563631327460187-0.017253477820433807j),(-0.012451621047743701-0.0004389623212665937j),(0.0058177259941201934+0.0077934828364999926j),(-0.003490165455549748-0.007135946933003841j),(0.005246773830534781+0.006888679775301173j),(-0.0059207503023402976-0.014220622373595396j),(-0.024964272846222043+0.0013578554673898307j),(-0.01123085498653911-0.012970016562134458j),(0.008381975792762222+0.0037339893314834957j),(-0.006387357906880852-0.004540952408109857j),(0.008130829748666296+0.004639692808281023j),(-0.011640063805141787+0.003034650834016112j),(-0.004409296005702776-0.01389064637790496j),(0.00406054413544445-0.015197180758580672j)
"(-1.7692307692307692, 0.8461538461538463)",(-0.016687145315771666-0.005956540261890315j),(-0.005714146522159099+0.011358376890096876j),(0.009754644939257628-0.002243609446270138j),(-0.008247186349013438+0.0003423672603550447j),(0.008804648002661416-0.002156656383555982j),(-0.016590363348904683-0.00039786999584783927j),(-0.012080454185178436+0.023748094104048316j),(-0.01674492812001058+3.408247681758617e-05j),(0.008748676321373976-0.002516098941581431j),(-0.008217675589065387+0.0006608407565637988j),(0.009650340423705845-0.0025449010503188667j),(-0.005444343527481398+0.011453197090329463j),(-0.014448701365024559-0.004443723414698495j),(-0.011368170320758809-0.011414753000977901j)
"(-1.6153846153846154, 0.8461538461538463)",(-0.013147808184658695+0.01237875162262141j),(0.008085348723558464+0.01015836097189876j),(0.0019369667456211746-0.010136300829323281j),(-0.003122065718423763+0.008018129607849471j),(0.0016037606704835737-0.009397479333604497j),(-0.0077800074850248825+0.01634562929586261j),(0.014677444821989296+0.024310807610915162j),(-0.011341054145964681+0.011371868535898732j),(0.0056660484456695715-0.007107860481124136j),(-0.006580350229269466+0.005770894177617477j),(0.005849961981514273-0.008944612137080475j),(0.005193730533319657+0.012345215871241202j),(-0.012517709563363162+0.009456530714875533j),(-0.016004341152919252+0.004009792202230133j)
"(-1.4615384615384615, 0.8461538461538463)",(0.005019882112266671+0.017707294724057552j),(0.012891591723094642-0.003127157347239379j),(-0.008778710207121393-0.006049012655417886j),(0.006379547145867343+0.0063536044600540405j),(-0.00845426000235877-0.005493609769393437j),(0.01298255252784112+0.015327371384214226j),(0.03004769248107379+0.0017981176429796737j),(-0.0015270632836814524+0.01500427475939122j),(0.0013797602536770944-0.009081263397935966j),(-0.0025729051913079806+0.009024207467722888j),(-0.0012168052183556192-0.011428318223378831j),(0.013232826929332264+0.005053978295757489j),(-1.6567624326023245e-05+0.01628463356423919j),(-0.005083507422811767+0.016110292834436525j)
"(-1.3076923076923075, 0.8461538461538463)",(0.01834276824134537+0.003914934368337856j),(0.002674141565308884-0.01329523855770624j),(-0.009391103562005482+0.005801620293287974j),(0.008802098499760389-0.003478731158616668j),(-0.008920462562088356+0.005977157948387663j),(0.02199747829641214-0.006120340660744501j),(0.02091069602581925-0.02338143934382166j),(0.005918454674453924+0.012550522678529057j),(-0.002450190693685755-0.009128153315218686j),(0.00221769902450404+0.009914829607704312j),(-0.008328542578350145-0.009188176162871844j),(0.013786707497253192-0.005892946212926164j),(0.013194387932125117+0.010558868435728843j),(0.011117804054351935+0.013237312922585436j)
"(-1.1538461538461537, 0.8461538461538463)",(0.012390750566323341-0.014543075155096757j),(-0.011146123092047449-0.008256735850681395j),(0.0015983020700636244+0.011347744362419292j),(0.00033375224618339473-0.00999949971620718j),(0.002187995751684349+0.011329075317348662j),(0.004750369585589151-0.026454649249437898j),(-0.002208769570367162-0.03133593344392257j),(0.009049884340697667+0.008873488066998907j),(-0.0052358446768385304-0.00845958581040504j),(0.006568366490338945+0.008942415847795572j),(-0.012938626334074485-0.003527178474542894j),(0.0067935632392587516-0.01434069828919452j),(0.017197806146175935-0.0033479273609688855j),(0.01755560380639837-0.002011746709657231j)
"(-1.0, 0.8461538461538463)",(-0.006836230200255565-0.018206569240002836j),(-0.012516874184242263+0.006692041072264399j),(0.011492331920735685+0.0032144125234216717j),(-0.009631142108061014-0.0045492331433318565j),(0.01229236800339969+0.0025028296650290572j),(-0.02600381489356089-0.02059954657533185j),(-0.018862510751156136-0.021976909366510065j),(0.009466984153487129+0.00716431486166362j),(-0.007036325048506676-0.008087600652489322j),(0.009944409300150787+0.007053689244135613j),(-0.01411784442448395+0.0033475597047009386j),(-0.003853570466822492-0.016324071317578202j),(0.00940971671822447-0.015499637809731018j),(0.008508789533951492-0.015898089562467736j)
"(-0.8461538461538458, 0.8461538461538463)",(-0.019520442388787175-0.003139732775512052j),(0.000651118281758308+0.014511628980024944j),(0.007883597490663159-0.009663946620941359j),(-0.00857231459759395+0.007582769776589086j),(0.007558320822695545-0.011609301597293373j),(-0.04065161443743914+0.01303525178089395j),(-0.02001997314612585-0.011188902713778835j),(0.008612399077902774+0.008079450405229102j),(-0.007947153975622288-0.008672736465460174j),(0.012380522774650675+0.005198435208539429j),(-0.01242483197389912+0.009545665643565559j),(-0.013273792744633518-0.011675083171694748j),(-0.004589964560295572-0.018138460303093993j),(-0.007969031304361718-0.016533109361299043j)
"(-0.6923076923076921, 0.8461538461538463)",(-0.012826053242017845+0.015426561306076413j),(0.013655941235838721+0.0058724649534682314j),(-0.006004777385261406-0.011632654327834765j),(0.003951601478710298+0.011809735032705826j),(-0.009511308217175116-0.012357535056537326j),(-0.02366922135414055+0.048219722485949815j),(-0.012377685920632348-0.010520017744623612j),(0.006023300965240443+0.010926717599925287j),(-0.007670274860226933-0.010516424903333784j),(0.014156498035526429+0.004144996133905807j),(-0.009187247846356968+0.014113875887352382j),(-0.018283173083416815-0.0030884460421745606j),(-0.016132086432969133-0.010451257746032458j),(-0.018201670199456784-0.003885154272054423j)
"(-0.5384615384615383, 0.8461538461538463)",(0.006463642759253937+0.019242908279435537j),(0.011552461574760059-0.009882019990780484j),(-0.01378203806045149+0.0009504967473207178j),(0.013769581801135057+0.0009936762495000276j),(-0.014410608799099188+0.008807747671659153j),(-5.050575921428102e-06+0.055250062536549335j),(-0.0020443706425245546-0.014790046921490036j),(0.00022759829324083287+0.013557835341188507j),(-0.005398879275446379-0.013310007772072554j),(0.015446785709750508+0.004473451153678662j),(-0.005786141838754453+0.017002929739633126j),(-0.018355235872015485+0.006004868076511116j),(-0.0194814614293708+0.00237104483309982j),(-0.014758820920117334+0.011606828939622907j)
"(0.5384615384615388, 0.8461538461538463)",(-0.0005092582319401098+0.017589769989527798j),(-0.002044370642524532-0.014790046921490052j),(-5.050575921451893e-06+0.05525006253654931j),(-0.014410608799099181+0.0088077476716591j),(0.013769581801135028+0.0009936762495000582j),(-0.013782038060451503+0.0009504967473207093j),(0.011552461574760059-0.009882019990780472j),(0.0059699436084357255+0.016017738256816225j),(-0.014758820920117361+0.011606828939622893j),(-0.01948146142937081+0.0023710448330997672j),(-0.01835523587201549+0.006004868076511061j),(-0.005786141838754512+0.01700292973963312j),(0.01544678570975049+0.00447345115367871j),(-0.0053988792754463165-0.013310007772072554j)
"(0.6923076923076925, 0.8461538461538463)",(0.007279949648776651+0.01496196347507681j),(-0.012377685920632348-0.010520017744623649j),(-0.023669221354140655+0.048219722485949745j),(-0.009511308217175074-0.012357535056537349j),(0.003951601478710267+0.011809735032705816j),(-0.006004777385261404-0.011632654327834762j),(0.013655941235838702+0.005872464953468242j),(-0.010407291007026203+0.013382152230472922j),(-0.018201670199456777-0.003885154272054466j),(-0.016132086432969095-0.010451257746032533j),(-0.01828317308341679-0.003088446042174629j),(-0.009187247846357022+0.01411387588735234j),(0.014156498035526412+0.004144996133905867j),(-0.007670274860226864-0.0105164249033338j)
"(0.8461538461538463, 0.8461538461538463)",(0.011114770858985205+0.011603223699302466j),(-0.020019973146125834-0.011188902713778887j),(-0.04065161443743914+0.013035251780893875j),(0.007558320822695586-0.01160930159729336j),(-0.008572314597593948+0.007582769776589051j),(0.007883597490663172-0.009663946620941354j),(0.0006511182817582906+0.014511628980024933j),(-0.016617726688450813-0.002119793432005941j),(-0.007969031304361688-0.01653310936129906j),(-0.004589964560295491-0.01813846030309402j),(-0.013273792744633459-0.011675083171694791j),(-0.012424831973899172+0.0095456656435655j),(0.012380522774650642+0.005198435208539502j),(-0.007947153975622227-0.008672736465460214j)
"(1.0, 0.8461538461538463)",(0.012424436027003787+0.010375402444831964j),(-0.018862510751156105-0.021976909366510047j),(-0.026003814893560927-0.02059954657533182j),(0.012292368003399699+0.0025028296650290594j),(-0.009631142108061007-0.004549233143331839j),(0.01149233192073571+0.003214412523421634j),(-0.01251687418424224+0.006692041072264418j),(-0.00630610014992925-0.015262352373478144j),(0.008508789533951493-0.015898089562467743j),(0.009409716718224496-0.015499637809731005j),(-0.0038535704668224537-0.016324071317578195j),(-0.014117844424483968+0.003347559704700877j),(0.00994440930015076+0.007053689244135683j),(-0.007036325048506621-0.008087600652489335j)
"(1.1538461538461542, 0.8461538461538463)",(0.011751961053696547+0.012298837855951974j),(-0.0022087695703671053-0.03133593344392255j),(0.004750369585589196-0.026454649249437884j),(0.002187995751684304+0.011329075317348659j),(0.0003337522461834036-0.009999499716207172j),(0.001598302070063606+0.011347744362419296j),(-0.01114612309204743-0.008256735850681398j),(0.010130167893531293-0.012708392222508682j),(0.017555603806398385-0.0020117467096572076j),(0.017197806146175967-0.003347927360968827j),(0.006793563239258839-0.014340698289194473j),(-0.01293862633407446-0.00352717847454298j),(0.006568366490338878+0.00894241584779561j),(-0.005235844676838453-0.008459585810405075j)
"(1.3076923076923084, 0.8461538461538463)",(0.007552256676768903+0.016552654536952538j),(0.020910696025819336-0.02338143934382155j),(0.021997478296412156-0.006120340660744392j),(-0.008920462562088394+0.005977157948387615j),(0.008802098499760406-0.0034787311586166256j),(-0.009391103562005496+0.005801620293287939j),(0.00267414156530898-0.013295238557706198j),(0.015725950916782607+0.0028217794553237613j),(0.01111780405435188+0.013237312922585487j),(0.013194387932125058+0.010558868435728943j),(0.013786707497253225-0.005892946212926046j),(-0.008328542578350055-0.009188176162871906j),(0.002217699024503942+0.009914829607704324j),(-0.0024501906936856763-0.009128153315218702j)
"(1.4615384615384617, 0.8461538461538463)",(-0.0018532416971157196+0.019234912603621427j),(0.030047692481073772+0.0017981176429796891j),(0.012982552527841135+0.015327371384214212j),(-0.008454260002358778-0.005493609769393444j),(0.006379547145867336+0.0063536044600540475j),(-0.008778710207121412-0.006049012655417875j),(0.012891591723094644-0.003127157347239388j),(0.004774184150952079+0.014953262105023322j),(-0.00508350742281179+0.01611029283443652j),(-1.656762432608929e-05+0.01628463356423921j),(0.013232826929332241+0.00505397829575755j),(-0.0012168052183555453-0.011428318223378831j),(-0.0025729051913080375+0.009024207467722856j),(0.0013797602536771837-0.009081263397935932j)
"(1.6153846153846159, 0.8461538461538463)",(-0.013977314607288096+0.014548422403708903j),(0.014677444821989244+0.02431080761091518j),(-0.0077800074850249016+0.0163456292958626j),(0.0016037606704836019-0.009397479333604497j),(-0.003122065718423774+0.008018129607849447j),(0.0019369667456211736-0.010136300829323305j),(0.00808534872355844+0.010158360971898754j),(-0.010870986415296727+0.01093100205637394j),(-0.016004341152919262+0.004009792202230123j),(-0.01251770956336324+0.009456530714875457j),(0.005193730533319577+0.012345215871241225j),(0.005849961981514335-0.008944612137080438j),(-0.006580350229269506+0.0057708941776174185j),(0.005666048445669621-0.007107860481124077j)
"(1.7692307692307692, 0.8461538461538463)",(-0.020693036263987684+0.0006114196269940263j),(-0.012080454185178422+0.02374809410404833j),(-0.016590363348904687-0.0003978699958478011j),(0.008804648002661413-0.002156656383555982j),(-0.008247186349013435+0.0003423672603550496j),(0.009754644939257626-0.0022436094462701746j),(-0.005714146522159093+0.011358376890096876j),(-0.014417831460326646-0.004617035108020082j),(-0.011368170320758807-0.011414753000977905j),(-0.014448701365024571-0.004443723414698545j),(-0.005444343527481457+0.011453197090329442j),(0.009650340423705855-0.0025449010503187917j),(-0.008217675589065377+0.0006608407565637403j),(0.008748676321373985-0.0025160989415813763j)
"(1.9230769230769234, 0.8461538461538463)",(-0.014228880727691181-0.015374624411927777j),(-0.024964272846222046+0.0013578554673897866j),(-0.005920750302340283-0.0142206223735954j),(0.005246773830534766+0.006888679775301191j),(-0.0034901654555497125-0.007135946933003849j),(0.005817725994120188+0.007793482836500009j),(-0.01245162104774368-0.00043896232126659985j),(-0.002329752717365357-0.014683534703688942j),(0.004060544135444497-0.01519718075858066j),(-0.0044092960057026875-0.013890646377905014j),(-0.011640063805141817+0.0030346508340160215j),(0.008130829748666236+0.004639692808281096j),(-0.006387357906880805-0.004540952408109911j),(0.008381975792762165+0.00373398933148358j)
"(2.0769230769230775, 0.8461538461538463)",(0.0034315112027817115-0.020697205694390503j),(-0.012419679104908984-0.01997465820585099j),(0.009930204460684084-0.010475088164385978j),(-0.00403981143907119+0.0072544898304450975j),(0.0049504308217617555-0.005853107447610383j),(-0.004654484925946185+0.008240858151770343j),(-0.004692974751439472-0.011279186080751909j),(0.011885438309651901-0.008483253979642285j),(0.014864816290893852-0.003878630365222319j),(0.008786178351252115-0.010977980678215775j),(-0.009147837017194219-0.00685957909425504j),(0.0020835032260564106+0.008571497325372055j),(-0.0015159652137554226-0.007355737854795577j),(0.0034789194487872665+0.008595617505995244j)
"(2.230769230769231, 0.8461538461538463)",(0.0187593135956578-0.009116090119571376j),(0.011214576670794308-0.019168362577614537j),(0.012837486437891177+0.0045646321982751245j),(-0.00795177593388424-0.0007617667621357181j),(0.0071103739440306945+0.00210465712059016j),(-0.009178700534890295-0.0009074104451563189j),(0.008153583436844582-0.008784882614626502j),(0.012640823555562813+0.006782450032136834j),(0.010369785951291897+0.010849490517884036j),(0.013508856516859374+0.0013779044275625965j),(-6.210000296019005e-05-0.010891920699489898j),(-0.004770452675943326+0.0068516637213711425j),(0.00403799262021526-0.006017466482115662j),(-0.003981274076006513+0.008483863312916066j)
"(2.384615384615385, 0.8461538461538463)",(0.01774846361600265+0.010514816051944494j),(0.021014689555724844+0.0011926682640252255j),(0.0009715442085970352+0.012900691881459635j),(-0.002407491606815868-0.0073205278727158304j),(0.0009089270168290179+0.007130172250214371j),(-0.0028073028382445595-0.008550943323723876j),(0.011165662140037565+0.0037099474176713904j),(-0.000529953840908814+0.014087003300894093j),(-0.004448698522073687+0.013977046168634438j),(0.005807300972118829+0.011772230689797273j),(0.008376088259668554-0.006162698491786071j),(-0.007904986631893748+0.0006900817877852664j),(0.006956701449027053-0.0010264695954762813j),(-0.009135456615772955+0.002453683328019347j)
"(2.5384615384615383, 0.8461538461538463)",(0.0004680706309662013+0.02032790095754522j),(0.007916961101434347+0.01839220065254255j),(-0.010880599087256047+0.0058289385399102524j),(0.005545866769019596-0.0049777686213575145j),(-0.005981097980118959+0.003598511549412457j),(0.006533346460085577-0.0058834508187558445j),(0.0012191284765592533+0.011492124920181975j),(-0.012685878126511915+0.005575726167512374j),(-0.014097745446547412+0.002636893307469056j),(-0.006795257777069967+0.010732747115099304j),(0.009425955619556638+0.003186306382019567j),(-0.00519925010476763-0.005503852300849357j),(0.005150187077474786+0.004523845086532817j),(-0.0076130152055478495-0.00573207225852409j)
"(2.6923076923076925, 0.8461538461538463)",(-0.016935970008728544+0.010629255436462315j),(-0.012437793405544092+0.014514825580217073j),(-0.009323643933110285-0.007272334069691912j),(0.0065786808132606706+0.0029788187299004086j),(-0.00554899574916764-0.003912315103604138j),(0.007844672338804004+0.003519125316483013j),(-0.009791050565711794+0.0057550438153901925j),(-0.010353298138411815-0.008858700895700834j),(-0.00873426631232151-0.0109808235017667j),(-0.012302007127417034-0.0003302203259400666j),(0.002530757215828559+0.009198909200707844j),(0.0012008326020694839-0.007150015538429159j),(-0.00031353178116726025+0.006699274076107146j),(0.0001330953253093021-0.009579758998922099j)
