index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(-1.1538461538461537, 2.8461538461538467)",(-0.006986041368647991+0.006944352716617887j),(0.007343455800237736+0.0005628468552961294j),(-0.005679831414318801-0.00457781091786056j),(0.0023586297357345064+0.008033775291742346j),(0.007273047027244723-0.008215765863422238j),(-0.007497334851344246-0.011938090408560663j),(-0.009212404560387787-0.011211926593648716j),(0.004280376566832373-0.010845495676870463j),(0.006141850054282902+0.00627983814082066j),(-0.0073318059235824625-0.0010506233780797928j),(0.006606725600167416-0.003059200252085566j),(-0.0026050802376709416+0.007486718283640377j),(-0.006956907709138144-0.005624699554294947j),(0.004556406814477301-0.008857443128351242j),(0.009945368181310048-0.0037202797479104523j),(0.010244626895980595-0.0030358363440036607j),(0.006381786651646345-0.007874937496985623j),(-0.004871230275041567-0.007767814739852628j)
"(-1.0, 2.8461538461538467)",(-0.0010859221651716234+0.009757083945243633j),(0.005896221104080141-0.00443551575477725j),(-0.007413807048666113+0.0004423875861135359j),(0.007314780389589082+0.004711726028966958j),(0.001063251362281881-0.011476895638239025j),(-0.012680436407794496-0.0071655697543389595j),(-0.012273542951686825-0.007593115730131207j),(0.002258987395305706-0.011080687127425465j),(0.006421000668793147+0.0056798463966458304j),(-0.0073508126098561985-0.0007868719361255782j),(0.006543868303744293-0.0034657112221060087j),(-0.0018403721778734612+0.0079183417173379j),(-0.00805202949370138-0.004389546786155714j),(0.002096794611223751-0.00993461214963398j),(0.008096626519405157-0.0070538621253321675j),(0.007927425316437833-0.00721301098403543j),(0.0014534883716691767-0.009994109528330849j),(-0.00839417602223206-0.0035186906446453307j)
"(-0.8461538461538458, 2.8461538461538467)",(0.0049639252425047+0.00842344682200725j),(0.0017541477060379123-0.0071832471654772094j),(-0.005497720433812894+0.005213485389719392j),(0.009026748759552127-0.000852312234530749j),(-0.0056039845426099025-0.010736489913088862j),(-0.014910396312559797-0.0013488101496254153j),(-0.013592034387473747-0.004269505302634107j),(0.0011471114848986344-0.010867179003692103j),(0.006275555477125905+0.005543452653862781j),(-0.007328115861700556-0.000984997237321805j),(0.006670012915910871-0.0035140034393802695j),(-0.0014296083626320045+0.008211230902536415j),(-0.008771853510971737-0.003351375019855621j),(-0.00016180546207091406-0.010331908851302337j),(0.0055364798118509514-0.009318660115873638j),(0.004382104337021281-0.00979400907970232j),(-0.003499170008713921-0.009414163762234558j),(-0.008872091024719227+0.0016322800855951697j)
"(-0.6923076923076921, 2.8461538461538467)",(0.008837838564065151+0.004072252640062616j),(-0.0029451770982447003-0.0068048587567423845j),(-0.0012002886634465857+0.007653508050104468j),(0.007193677029156526-0.006163991910020748j),(-0.010626440008909893-0.006984341459636565j),(-0.014789100368579326+0.003878166346425935j),(-0.013823643044672885-0.0019205735444708433j),(0.0009432469155462057-0.010487345168519391j),(0.005739037926468302+0.005843655479383477j),(-0.007226846331425423-0.001638240574002238j),(0.006990948154045401-0.0031823325171980274j),(-0.001421518959160409+0.00842137886791104j),(-0.009232854596594963-0.0026358935681066206j),(-0.0020326719873244394-0.010298200063247009j),(0.00280790743311404-0.010551666838086124j),(0.0005230686147824646-0.010706283443221104j),(-0.007273895544533394-0.006815817028162729j),(-0.006689228283105017+0.005910778262248985j)
"(-0.5384615384615383, 2.8461538461538467)",(0.009591106727534736-0.00130390131875956j),(-0.0063203451294668415-0.003928945415429278j),(0.003478523210682891+0.007139220652952195j),(0.0029873319008021947-0.009460802290344534j),(-0.013185250983096449-0.001921530186808899j),(-0.013442598626701439+0.007702500096641458j),(-0.013548293862813029-0.000787967852437887j),(0.0015653045882450924-0.010006733948033305j),(0.00476000272799307+0.006463925173523817j),(-0.006927009757901923-0.0027162744233298203j),(0.007445589189151248-0.00242074591236232j),(-0.001847890916846184+0.008546401850210153j),(-0.00952356740847315-0.002320478948302768j),(-0.0034364660249790635-0.010071722363961583j),(0.0002994292251380837-0.01097104048896287j),(-0.0029691781502823875-0.010264117412181823j),(-0.009337334667605005-0.0032089682316770087j),(-0.0029806097179126047+0.008300074462739669j)
"(-0.3846153846153846, 2.8461538461538467)",(0.007605332432932926-0.005897399744889084j),(-0.007478077272784581+3.389215805572694e-05j),(0.006913662151228125+0.004340810729758923j),(-0.0019335129768967639-0.010228010784980273j),(-0.013594108516861745+0.0029606172931933524j),(-0.011933187047870589+0.009989422814496373j),(-0.013079532737377438-0.0008667982478485471j),(0.0028847498812749305-0.009298894314430706j),(0.003244516997247619+0.0071874528731104064j),(-0.006240781312455888-0.004129915920372636j),(0.007894474424189548-0.0011703048522269494j),(-0.002721636312800152+0.00851775108033774j),(-0.009683354933569277-0.002450612922740572j),(-0.004358635985184889-0.009843713668418103j),(-0.00176718656470103-0.010863552107948463j),(-0.005726216283993997-0.008951949377882932j),(-0.009747583626963043+0.0004764945186399849j),(0.0010057445178623958+0.008641093905359025j)
"(-0.23076923076923084, 2.8461538461538467)",(0.004006015726180262-0.008687328608362063j),(-0.006545965202750814+0.003713549829573837j),(0.008399706566570277+0.0005133793603142581j),(-0.006261042529614324-0.008961528487882849j),(-0.012748196913841403+0.006809021625310096j),(-0.01097470074341579+0.01092638494623424j),(-0.012423721629361522-0.002036870780462001j),(0.004690224415321693-0.00810325953330783j),(0.0011344295607665154+0.007682787775068305j),(-0.004952790100988852-0.0056815794968662564j),(0.0081113302436483+0.0005950095053016571j),(-0.004018644086020722+0.00820017340265428j),(-0.00969050018439544-0.0030471996467820927j),(-0.004809448515829788-0.009743381451868894j),(-0.003303304183141154-0.010504203911007556j),(-0.007653896729978599-0.007252469523287311j),(-0.008922029133457455+0.0036149008385444083j),(0.0043507412644951+0.0073824450938806425j)
"(-0.07692307692307665, 2.8461538461538467)",(1.0500695587056796e-05-0.009508982494781526j),(-0.004261349760568837+0.006278633103083039j),(0.008090203958128402-0.0031980166000329857j),(-0.009388293346629759-0.006607376356287104j),(-0.011603466655774303+0.009368551724277122j),(-0.010881537227255574+0.010706789304464457j),(-0.011326710223370335-0.0040805016909419515j),(0.006615238178474559-0.006125499384250717j),(-0.0014828752755176855+0.007522677869464181j),(-0.0029003214197203474-0.00702414092896033j),(0.007794390370551198+0.0028047856524899186j),(-0.005644613679242445+0.007404876884784845j),(-0.009458118450137382-0.004100505982641171j),(-0.004795030838145922-0.009834058184402302j),(-0.004302898103369315-0.010112110450655841j),(-0.008840187942289886-0.005549835800293781j),(-0.007394499011087992+0.005926727361138442j),(0.006619331091420388+0.005219781614224517j)
"(0.0769230769230771, 2.8461538461538467)",(-0.0034968836175659473-0.008783132109212805j),(-0.001482875275517673+0.007522677869464179j),(0.006615238178474569-0.006125499384250696j),(-0.011326710223370322-0.0040805016909419515j),(-0.010881537227255565+0.01070678930446447j),(-0.011603466655774306+0.009368551724277115j),(-0.00938829334662976-0.006607376356287101j),(0.008090203958128404-0.003198016600032983j),(-0.004261349760568849+0.0062786331030830365j),(-9.564629482677499e-05-0.007666733866458994j),(0.006619331091420403+0.005219781614224498j),(-0.007394499011087982+0.005926727361138462j),(-0.0088401879422899-0.005549835800293756j),(-0.004302898103369332-0.010112110450655836j),(-0.004795030838145902-0.00983405818440231j),(-0.00945811845013738-0.004100505982641194j),(-0.005644613679242461+0.007404876884784822j),(0.007794390370551195+0.002804785652489944j)
"(0.23076923076923084, 2.8461538461538467)",(-0.006095369542815934-0.0071595928585155j),(0.0011344295607665165+0.0076827877750682986j),(0.004690224415321715-0.008103259533307818j),(-0.012423721629361511-0.002036870780462012j),(-0.010974700743415777+0.01092638494623425j),(-0.012748196913841403+0.006809021625310099j),(-0.006261042529614338-0.008961528487882854j),(0.008399706566570275+0.0005133793603142354j),(-0.006545965202750821+0.003713549829573843j),(0.0031391964678550476-0.007073304811519904j),(0.004350741264495128+0.007382445093880624j),(-0.008922029133457444+0.0036149008385444373j),(-0.007653896729978616-0.0072524695232872825j),(-0.003303304183141173-0.010504203911007553j),(-0.004809448515829769-0.009743381451868902j),(-0.009690500184395436-0.003047199646782112j),(-0.004018644086020737+0.008200173402654271j),(0.008111330243648301+0.0005950095053016965j)
"(0.384615384615385, 2.8461538461538467)",(-0.007749483390712195-0.005247226471019908j),(0.0032445169972476176+0.007187452873110405j),(0.002884749881274945-0.009298894314430706j),(-0.013079532737377431-0.000866798247848557j),(-0.011933187047870586+0.009989422814496378j),(-0.013594108516861748+0.0029606172931933472j),(-0.0019335129768967723-0.010228010784980276j),(0.006913662151228125+0.004340810729758925j),(-0.0074780772727845906+3.3892158055719615e-05j),(0.006099548878185903-0.004878958878794696j),(0.0010057445178624236+0.008641093905359021j),(-0.009747583626963041+0.00047649451863999173j),(-0.005726216283994008-0.008951949377882927j),(-0.0017671865647010373-0.010863552107948468j),(-0.00435863598518487-0.009843713668418111j),(-0.009683354933569272-0.0024506129227405997j),(-0.002721636312800181+0.008517751080337732j),(0.007894474424189559-0.0011703048522269165j)
"(0.5384615384615388, 2.8461538461538467)",(-0.008647951817531082-0.003485165576630909j),(0.004760002727993068+0.006463925173523812j),(0.0015653045882451215-0.010006733948033305j),(-0.01354829386281302-0.0007879678524378941j),(-0.01344259862670144+0.007702500096641463j),(-0.013185250983096449-0.0019215301868089163j),(0.0029873319008022117-0.009460802290344532j),(0.0034785232106828903+0.007139220652952194j),(-0.006320345129466837-0.003928945415429301j),(0.007792203361070537-0.0011844539616698083j),(-0.0029806097179125805+0.008300074462739667j),(-0.009337334667605007-0.003208968231677002j),(-0.002969178150282395-0.010264117412181814j),(0.00029942922513808725-0.010971040488962872j),(-0.0034364660249790505-0.010071722363961587j),(-0.009523567408473153-0.002320478948302803j),(-0.0018478909168462144+0.008546401850210144j),(0.007445589189151268-0.0024207459123622966j)
"(0.6923076923076925, 2.8461538461538467)",(-0.00905253937793179-0.002129160783467431j),(0.0057390379264683055+0.005843655479383475j),(0.0009432469155462463-0.010487345168519386j),(-0.013823643044672875-0.0019205735444708532j),(-0.014789100368579325+0.0038781663464259467j),(-0.01062644000890988-0.006984341459636584j),(0.007193677029156527-0.006163991910020753j),(-0.0012002886634465935+0.00765350805010447j),(-0.0029451770982446934-0.006804858756742403j),(0.007273093968714702+0.0032086604919982762j),(-0.00668922828310499+0.005910778262249006j),(-0.007273895544533387-0.0068158170281627335j),(0.0005230686147824586-0.010706283443221101j),(0.0028079074331140447-0.010551666838086128j),(-0.0020326719873243987-0.01029820006324702j),(-0.009232854596594963-0.0026358935681066505j),(-0.0014215189591604434+0.00842137886791103j),(0.006990948154045421-0.00318233251719799j)
"(0.8461538461538463, 2.8461538461538467)",(-0.009196189935337863-0.001298549574553622j),(0.006275555477125901+0.005543452653862776j),(0.001147111484898654-0.010867179003692103j),(-0.013592034387473735-0.00426950530263413j),(-0.0149103963125598-0.0013488101496254153j),(-0.005603984542609883-0.010736489913088882j),(0.009026748759552136-0.000852312234530736j),(-0.005497720433812888+0.005213485389719386j),(0.0017541477060379253-0.007183247165477219j),(0.004183224892326975+0.006833685159908673j),(-0.008872091024719217+0.001632280085595184j),(-0.0034991700087139183-0.00941416376223456j),(0.004382104337021291-0.009794009079702312j),(0.005536479811850962-0.009318660115873637j),(-0.00016180546207089356-0.010331908851302342j),(-0.008771853510971733-0.003351375019855665j),(-0.0014296083626320298+0.008211230902536401j),(0.00667001291591089-0.0035140034393802417j)
"(1.0, 2.8461538461538467)",(-0.009230157198118333-0.0010361612026934552j),(0.006421000668793139+0.005679846396645823j),(0.002258987395305729-0.011080687127425453j),(-0.012273542951686828-0.007593115730131203j),(-0.012680436407794506-0.007165569754338952j),(0.0010632513622818767-0.011476895638239032j),(0.007314780389589096+0.004711726028966943j),(-0.007413807048666114+0.00044238758611356673j),(0.005896221104080148-0.00443551575477726j),(-0.0007542784147587248+0.00803410708399523j),(-0.008394176022232061-0.003518690644645298j),(0.0014534883716691694-0.009994109528330858j),(0.007927425316437817-0.0072130109840354405j),(0.008096626519405159-0.00705386212533217j),(0.0020967946112237963-0.009934612149633973j),(-0.008052029493701368-0.004389546786155746j),(-0.0018403721778734897+0.007918341717337877j),(0.0065438683037443105-0.003465711222105962j)
"(1.1538461538461542, 2.8461538461538467)",(-0.009202993569226402-0.0013521118052371214j),(0.00614185005428289+0.006279838140820657j),(0.004280376566832411-0.01084549567687045j),(-0.009212404560387768-0.011211926593648726j),(-0.007497334851344244-0.011938090408560666j),(0.007273047027244754-0.008215765863422217j),(0.00235862973573451+0.008033775291742349j),(-0.00567983141431881-0.0045778109178605565j),(0.007343455800237746+0.0005628468552961487j),(-0.005656890184501401+0.005824813645721952j),(-0.004871230275041577-0.007767814739852613j),(0.006381786651646356-0.007874937496985618j),(0.010244626895980592-0.0030358363440036594j),(0.009945368181310059-0.0037202797479104397j),(0.004556406814477355-0.008857443128351222j),(-0.0069569077091381215-0.005624699554294989j),(-0.0026050802376709654+0.007486718283640363j),(0.006606725600167426-0.003059200252085534j)
"(1.3076923076923084, 2.8461538461538467)",(-0.009055261068110004-0.0022383179379335746j),(0.005312771501099795+0.007267090041138989j),(0.0070211776426823995-0.009693133021251694j),(-0.004065319508500523-0.013906453372043354j),(3.331486246963348e-06-0.013592499679218417j),(0.010320965671507048-0.0016795071758110743j),(-0.0036516402095481855+0.007206886656100676j),(-0.0008563266382903941-0.0071264830552881285j),(0.004962224497074564+0.00542612557139436j),(-0.008128636622036927+0.0007428822371959568j),(0.0007950974499416249-0.009187817400663718j),(0.00964361070390728-0.0031820607942734396j),(0.010423590836435395+0.0020989888413744367j),(0.010473539062402566+0.00041956859957796295j),(0.006893490284520406-0.006905959602067452j),(-0.005376079404285677-0.006865002160403709j),(-0.0036462865843604436+0.006815764192811429j),(0.00679212903999707-0.0022885959176965776j)
"(1.4615384615384617, 2.8461538461538467)",(-0.008624293267259971-0.0036501700488005386j),(0.003752976866661694+0.008422304837418246j),(0.009949773787297016-0.007107104315848549j),(0.0026877366325991497-0.014121663848088762j),(0.007599508628212023-0.010636309862900687j),(0.008400849979004489+0.005389837619087647j),(-0.0074430344233432375+0.002386580532182123j),(0.004472611768104476-0.005479023170901103j),(-0.00030854882811012514+0.007334681075240736j),(-0.006540513165265844-0.004942075902267721j),(0.006403149329072219-0.006692275756624111j),(0.00974773423546326+0.0028540203692717786j),(0.007938337223091103+0.006968872558144978j),(0.009183903936858008+0.004732327588827504j),(0.0086543599105234-0.004031526406753807j),(-0.0032539894546871066-0.007845092750179791j),(-0.004837725003976915+0.005783040947551799j),(0.006973551536543299-0.0011384182083176502j)
"(1.6153846153846159, 2.8461538461538467)",(-0.0076665491675244075-0.005458945590376481j),(0.001320016505692498+0.009340968837878246j),(0.012107678882766882-0.00280995733852602j),(0.009396953491410122-0.010626892129768507j),(0.012073688148290209-0.003434720258492716j),(0.0021487043684819554+0.009300940224706228j),(-0.006600573256973707-0.0037276427640681536j),(0.006967792380626678-0.0003750538130833838j),(-0.00551349752840546+0.004828122865212183j),(-0.0012974109865403693-0.008122215747760907j),(0.009241104002925127-0.0009452395640390963j),(0.006152853424728009+0.008063923541661982j),(0.0030500846016208597+0.010024503155115458j),(0.005933860982933505+0.008258801649767868j),(0.009322301963513762-0.00042936517155519206j),(-0.0006494626585018036-0.008243859667458994j),(-0.00598479723196456+0.004280709662304808j),(0.006966030666754799+0.0003824009896578184j)
"(1.7692307692307692, 2.8461538461538467)",(-0.005915275894994848-0.007389270195118944j),(-0.0019350783085973372+0.009439418220696242j),(0.012246961018037352+0.002844217770845019j),(0.01349256573077813-0.0034869142285285787j),(0.010880206704974898+0.005169487134271091j),(-0.005037426674328307+0.007637423228044866j),(-0.0014863986016004113-0.0072166705748924025j),(0.0047812990533587+0.004962776682872182j),(-0.007266842604402147-0.0008370510965832748j),(0.004870388706772424-0.0066528423166834555j),(0.007517046567751311+0.005483385270565747j),(-0.00011391731664973324+0.010114501361738084j),(-0.002979532742486335+0.009942983117364615j),(0.0011616837132625958+0.009930739425249645j),(0.008457846910828138+0.0033974720309281684j),(0.0022086907922729835-0.007741240516609707j),(-0.006818965787380298+0.002267855960980845j),(0.006541049109462376+0.0021939190242141068j)
"(1.9230769230769234, 2.8461538461538467)",(-0.0031909028358582084-0.008973572909723303j),(-0.005587708980347168+0.008077110699082133j),(0.009316136457013006+0.008570219928836633j),(0.012599356742728246+0.005228517123391591j),(0.0041186563411585355+0.010800871096419718j),(-0.008695756525718643+0.0012706613678541735j),(0.0044923382319637115-0.00559635423581353j),(-0.0007739906790669861+0.006767406245642298j),(-0.004121416037341758-0.006024568215754678j),(0.008192687672786527-0.001033271613566565j),(0.00169959451147251+0.009151983297777652j),(-0.00650081786262606+0.007696063808051107j),(-0.008092469660703918+0.006323245883941716j),(-0.004032486251710352+0.008954533441039615j),(0.005895422862343118+0.0066634147987601625j),(0.004897018412450431-0.006118654760258957j),(-0.00702257080672618-0.00016707575156967627j),(0.00546924653603046+0.004096547248206083j)
"(2.0769230769230775, 2.8461538461538467)",(0.00043833113513277143-0.009575201064565783j),(-0.008736577672704943+0.004839139169627429j),(0.0032258936333464756+0.01227302229172384j),(0.006195675040285819+0.011786436523835025j),(-0.004688198666682067+0.010059661350900332j),(-0.006325133713818564-0.005617994530777293j),(0.007002088998352708+5.760868567008155e-05j),(-0.005723694541377474+0.003554019551837297j),(0.0019876032011213384-0.007005482696074372j),(0.0062705538188579275+0.005381410433904701j),(-0.005224906261584686+0.007696107039350563j),(-0.00990358209993106+0.0015353704990145865j),(-0.010148730059024447+0.0001896348695500114j),(-0.008079259794653723+0.005255274695508193j),(0.0019358872701433687+0.008462362047138284j),(0.006838054255164484-0.003387562167878934j),(-0.0062983277499245-0.0027526075636459674j),(0.0036008228673089448+0.005742627589320228j)
"(2.230769230769231, 2.8461538461538467)",(0.0044922672755356215-0.00853676569893746j),(-0.01012990338271314-7.006484770843766e-05j),(-0.004498074692235809+0.011846933670343536j),(-0.0032329822428574352+0.012561950553922513j),(-0.010185473990666017+0.0031624612190086086j),(0.00042601320965631194-0.008150039031239316j),(0.004083486776105654+0.005491861965910655j),(-0.006230463138744389-0.0023749305055662533j),(0.006690952082265618-0.0028239479371835806j),(5.966316113985212e-05+0.008261915675202982j),(-0.009148070884549319+0.0015971249973698817j),(-0.008299929038621787-0.005504891749676296j),(-0.007963856179620612-0.006086347592145569j),(-0.009449916860449525-0.00022744552445740795j),(-0.002565848954497373+0.008069994425176372j),(0.007432850716094777+9.761801988800635e-05j),(-0.004484834394465201-0.005022223262652404j),(0.0009770239100015954+0.006661445388345808j)
"(2.384615384615385, 2.8461538461538467)",(0.008014423399393764-0.005474955946784865j),(-0.008634917463984423-0.005520186012907853j),(-0.01079977031182797+0.00651258374406191j),(-0.010789298246411956+0.006542306380314895j),(-0.008682041831413941-0.0054675354056004585j),(0.006514064520963432-0.004449979533079541j),(-0.001993716630445284+0.006394672410079136j),(-0.0017607400171313725-0.006362854646809253j),(0.006310409526657718+0.0035508346918932242j),(-0.006284177033750138+0.005353030442696045j),(-0.007381015358648672-0.005595625671071542j),(-0.002190554150734402-0.009642877719204333j),(-0.0021764521623188707-0.009647529124265973j),(-0.007359285426987406-0.005630270054714216j),(-0.006325152982668551+0.005311660935167384j),(0.006280763364772844+0.003610585694310129j),(-0.0016933641265838707-0.0063825783088578385j),(-0.0020629225640872496+0.006370077108409383j)
"(2.5384615384615383, 2.8461538461538467)",(0.009739776126635801-0.0006514481911743092j),(-0.003977094379817734-0.009546856459730274j),(-0.012347018124419072-0.0020408631315692047j),(-0.011842418792119015-0.0031838185304119077j),(-0.0011797311484417273-0.009812598697968463j),(0.007203203100767905+0.0025471437002178624j),(-0.006250475590807859+0.0020058753290002687j),(0.004121572908124214-0.005077009041722509j),(0.0009416198917893212+0.00715541610688512j),(-0.00810378311600124-0.0015051858999519416j),(-0.0007561812064220762-0.009199624942547144j),(0.00520557424694778-0.008315160248467856j),(0.0046593526114685644-0.008566938972391344j),(-0.0023517765226159695-0.008769694417713558j),(-0.008013046055573108+0.0008363411758425377j),(0.00342833161526971+0.006177255848209191j),(0.0015922760802190002-0.006285072630336912j),(-0.004847166784704389+0.0045763452790305815j)
"(2.6923076923076925, 2.8461538461538467)",(0.008571498260359762+0.004774900288509043j),(0.0026188729360283104-0.010076271777624287j),(-0.007627198832265612-0.009761517634427536j),(-0.005396292363636127-0.010619776751104197j),(0.0067894169830838794-0.006692165658463222j),(0.0020055194405318123+0.00713614594916926j),(-0.005079196156537394-0.003960359951342285j),(0.006460341571263137+0.0004969536819880796j),(-0.005212461357236743+0.004954398642774286j),(-0.0038161221772660026-0.007285733386142148j),(0.00643466214767252-0.006564606479312059j),(0.00951371138875854-0.002019220592954285j),(0.009090953367581136-0.003117906579721733j),(0.0036183930908433807-0.008125206318296165j),(-0.006824460451996736-0.003898909850051631j),(-0.00046720749315258954+0.006878465070414548j),(0.004534216859437322-0.004478994706660932j),(-0.006488460812016443+0.0014230901050149083j)
"(2.8461538461538467, 2.8461538461538467)",(0.0042682719881022325+0.008883199453233362j),(0.0084537248829102-0.006153920823051609j),(0.0013935458371914298-0.012158189420571022j),(0.004451459535626835-0.010678981750546318j),(0.009098511953014938+0.0014181551654390214j),(-0.004633805317809845+0.005515299538221962j),(0.0004897715550482497-0.006306783314353149j),(0.0031675035139187954+0.005586204592374739j),(-0.007028496218650904-0.00138546632264315j),(0.0034674183681405414-0.0074333654421697105j),(0.009120270507326651+0.0007139632242264086j),(0.007889734376010128+0.0055320806579898085j),(0.008594405982956431+0.003970797123570528j),(0.007855686236313547-0.0037660242974442036j),(-0.0029985306237711147-0.007059049809871761j),(-0.004195403837741355+0.005266082627622851j),(0.006144818449941517-0.0012573550578211805j),(-0.006193990877679987-0.002348135418636628j)
"(3.0, 2.8461538461538467)",(-0.001998777112695833+0.009687714297460001j),(0.01043442436482657+0.0009737923472682379j),(0.009616457038745899-0.0072937257179815805j),(0.010779668129833546-0.003176985856606974j),(0.0039948439273302695+0.0079610316181554j),(-0.006964807522687863-0.0008030875278155557j),(0.0054712591247256925-0.002955675021181476j),(-0.002904619056838856+0.005664721034209503j),(-0.002840939582619412-0.006544339495023769j),(0.008009382747309965-0.00164156642957288j),(0.005168866934251944+0.007488235223761541j),(0.001156190869938947+0.009471863123748566j),(0.0032415278017859997+0.008741175936026642j),(0.008199348556989224+0.002359901446930233j),(0.002024886321064099-0.007207333157107511j),(-0.006351939093605049+0.0017198517319498069j),(0.005672507289096685+0.0024503028163102526j),(-0.0037043581005795603-0.005473816276466517j)
"(-3.0, 3.0)",(0.008337362592314485+0.004563457517464314j),(0.0015592847262932833-0.006790715974273542j),(-0.005488810542930422+0.0029740302208728234j),(0.006136953125390617+0.0005683468976040887j),(-0.0052828600656232875-0.004644280972936173j),(-0.0017306260693980271+0.008801780864518622j),(0.010086376439101019+0.004878068083385433j),(0.011651286133246933+0.0020423103487154956j),(0.005572390007104557+0.008490963757296162j),(-0.007249637705734368+0.003099962343319423j),(0.0023937534913488754-0.006003567934953852j),(0.0011289889946902965+0.005997135127555031j),(-0.005016780195034993-0.004202858261564124j),(0.006978862204350318-0.0026568758928380617j),(0.0032854070479386437+0.007845449933105967j),(-0.004370855575984434+0.008166743863246725j),(-0.005870970556258448+0.007382334678162949j),(-0.001189100190324876+0.008863125173999137j)
"(-2.8461538461538463, 3.0)",(0.008733186604967469-0.0038376955792327064j),(-0.004627306863367619-0.005241743025954831j),(-0.0006471296334541761+0.006262639794806595j),(0.003966759416604886-0.004856260204533244j),(-0.007014765938086178+0.001742808253087198j),(0.006192962062198245+0.006893414185856316j),(0.010550888010032549-0.0046050749469626175j),(0.009832066789346236-0.006820743857230372j),(0.009685295780906919+0.0029326215347884915j),(-0.004012004069299809+0.006725149658652081j),(-0.001371090545324933-0.006332250571485963j),(0.0043418591323289134+0.004417823000658268j),(-0.006670970419208259-0.0005457336678538859j),(0.003989227939408011-0.006521316011399393j),(0.007758410443459112+0.0038858821177833306j),(0.002543868813176728+0.009047023640458604j),(0.0014089828679928358+0.009411337201284047j),(0.006042289181029478+0.006647070490522964j)
"(-2.6923076923076925, 3.0)",(0.002421065642047331-0.009258596387916858j),(-0.006987329009801994+0.0006208451151720463j),(0.004796584978956172+0.00416313708766261j),(-0.0017661697242664113-0.006136414641892268j),(-0.002745225234728551+0.006913023187445843j),(0.009562522701841696-0.0006467500782221613j),(0.0037498016868213304-0.011216554783816002j),(0.0025830916356167953-0.011804927550814056j),(0.00939364310604001-0.00360860231080049j),(0.00042355393466716687+0.0077602950731171785j),(-0.004528843642836127-0.004660855579431976j),(0.006120466097226239+0.0014669317369348921j),(-0.0059933372180700755+0.0033172640220474284j),(-0.0006534173516750264-0.007800778326931553j),(0.008631963082888243-0.0019571152552116263j),(0.008119995526694217+0.004990756620658962j),(0.007813682362311596+0.005569786332684986j),(0.009015718375332219-0.00020389080994720514j)
"(-2.5384615384615383, 3.0)",(-0.005655936282785644-0.007752311335375609j),(-0.0037361885058825317+0.005962026595051956j),(0.006239329741821481-0.0014650639976621067j),(-0.00613728008582027-0.002169717356240366j),(0.004033797460294839+0.006519286256740515j),(0.0057568453150540705-0.008084094132880935j),(-0.005670670719705434-0.01073970634033091j),(-0.005829841482598454-0.0106918436136752j),(0.00548453600732735-0.008344263429868767j),(0.004402744012392909+0.0063271845061976415j),(-0.006271436890043218-0.0017958569285639913j),(0.006134305050177597-0.0018307485713440139j),(-0.003413968623616691+0.006128620829926666j),(-0.0050986566623955395-0.0061871050479111464j),(0.00570676091020243-0.006993554164032646j),(0.009516768965304288-0.0016663595434620287j),(0.009538329935622585-0.0015875294105168628j),(0.0058914629012596755-0.006865976331430607j)
"(-2.3846153846153846, 3.0)",(-0.00959388413077691-0.0006775911934013765j),(0.0024031557108044757+0.006633370812818507j),(0.0025759593690723-0.00593468840796333j),(-0.005502151020034816+0.0037235145295071497j),(0.007872056430937479+0.0008196963936667106j),(-0.002456437852712184-0.009990050300958763j),(-0.011876054183317789-0.003776525152135928j),(-0.011301444363446758-0.004706532500938657j),(3.4258159641802835e-06-0.009886250874502544j),(0.006877039997434741+0.003331479544642282j),(-0.006419676207455943+0.001321027158863232j),(0.004634087298045982-0.0045841106762086565j),(0.00012303826113308899+0.007187823882791396j),(-0.007834672270162674-0.0024594546008766356j),(0.0004253212982539257-0.009192558358004605j),(0.0062713771664764575-0.007515085390762893j),(0.0058272351353587945-0.007800719489637411j),(-0.0010143757990676834-0.009012658916025335j)
"(-2.230769230769231, 3.0)",(-0.006834649902628057+0.006789931975387582j),(0.006686098881662628+0.002306423335219832j),(-0.0031604017397943926-0.005718414609298831j),(-0.0003991022212257533+0.006777627500755747j),(0.0057739749436815134-0.0058017033453400604j),(-0.00938181163178858-0.00509135319798612j),(-0.011586030349146174+0.0053761304781124696j),(-0.011916957133523906+0.0029305870837904005j),(-0.004987973270004519-0.00839590371136319j),(0.007572061642255896-0.00012343023249987556j),(-0.0052728507529710865+0.00395597546007423j),(0.0022028868797086256-0.006268439715672183j),(0.003593109427154569+0.006435366541124211j),(-0.008162519453133841+0.0020270191642483668j),(-0.005023633243512449-0.007918604390413747j),(0.00016998056202185293-0.009907990330634161j),(-0.0009924973569692681-0.009746326842729598j),(-0.007195902296307557-0.005544987113962495j)
