index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(-1.6153846153846154, 2.230769230769231)",(0.0027192223336923627+0.0115366737692638j),(0.0052941636729726405-0.006355316357100327j),(-0.006731157586527993+0.003089440706080262j),(0.007890132554790253-0.0015380300131213128j),(-0.010548938909199064-0.003915891262853078j),(-0.005062612983558487+0.015716962565104936j),(-0.0027670745748653606+0.017036467205360596j),(-0.012196925580453127+0.0006142723455168509j),(0.006249445356593968-0.005643974815652231j),(-0.004087301489026552+0.006147735763772005j),(0.001669325057002742-0.00785303487883986j),(0.005607220797179813+0.007706109450227968j),(-0.009575057887009204+0.005810855674782386j),(-0.011599177013698716-0.004223690082604334j),(-0.011328512790331485-0.0051753219564640305j),(-0.010925431727162647+0.0035279683422341345j)
"(-1.4615384615384615, 2.230769230769231)",(0.010524911235462366+0.005425036783360139j),(-0.0018542021337134263-0.008063892937243366j),(-0.001389098930628703+0.007387390670567444j),(0.0034596951095798327-0.007622721901845417j),(-0.010331349189757437+0.006103930004702423j),(0.007392577135967204+0.01574164615191073j),(0.006736422924808384+0.015826911650242827j),(-0.01066609738494861+0.004959012498800807j),(0.004374871929293622-0.007029733093611805j),(-0.0023562859362240758+0.007145538890561308j),(-0.0009162732281363631-0.008282957732250745j),(0.008493917364999031+0.005085113273312555j),(-0.005791007737308396+0.009978081903167232j),(-0.01217270583110062+0.0031306106235296028j),(-0.012086121121793594+0.0033528510583230395j),(-0.005198073719061317+0.010224379272925356j)
"(-1.3076923076923075, 2.230769230769231)",(0.011042422202402303-0.00419690250069858j),(-0.007461725492565573-0.0035703458038968067j),(0.005189514513763682+0.005608223856251759j),(-0.004189646908139408-0.0076900468451020845j),(-0.0024199210024830058+0.01262651816759195j),(0.01649080539897646+0.007821703909402226j),(0.0131428124833393+0.010717931101454917j),(-0.00836159908200702+0.007563924470923973j),(0.0028232806125497887-0.007662401562199324j),(-0.0008752083757399075+0.007645251551684286j),(-0.0031736369557248648-0.008058238492766143j),(0.01010384355034188+0.0018889703258306062j),(-0.0008081285767384144+0.01183954693021996j),(-0.008750210489866017+0.009306330874910633j),(-0.007454877223477189+0.010164336457005407j),(0.0032712880641912975+0.010957583588246698j)
"(-1.1538461538461537, 2.230769230769231)",(0.004531995223119167-0.010860955855259813j),(-0.007521880622322391+0.00342510779966948j),(0.007756046475755259-0.0006431090225473006j),(-0.00906186246641158-0.0016449850908908333j),(0.00791122258986244+0.011346309828786665j),(0.018748795259982628-0.0032936460780532946j),(0.015836131080910226+0.004702310141733547j),(-0.006312388472506619+0.008728925910653147j),(0.0018269069459294876-0.007876980472868162j),(0.00019764467485309183+0.00789375301810536j),(-0.00496333571239659-0.007516493684939631j),(0.010586238728588217-0.0012764411719232013j),(0.004127461215221281+0.011465182031307693j),(-0.002940492770168209+0.012616178541334042j),(4.449292899020215e-06+0.012638360266979873j),(0.009695468479691634+0.005949385877896639j)
"(-1.0, 2.230769230769231)",(-0.004420574410425094-0.010839810373626729j),(-0.00242423381914206+0.007890783567421547j),(0.004559358129260991-0.006510053315124128j),(-0.007614847883610607+0.00608056452956331j),(0.01455947946425322+0.003302217466910429j),(0.014946851141091145-0.012780870743765174j),(0.01588712764175606-0.0001372359804683288j),(-0.005037602268028864+0.008958844578982727j),(0.0014626598788562892-0.007911126497019232j),(0.0007887363201661798+0.008087548214896366j),(-0.006274710175987302-0.006958176978684325j),(0.010286043993257681-0.004026236355576255j),(0.00816780069151193+0.009443421563604563j),(0.0033109143478864313+0.012679224351050707j),(0.00710232926361704+0.010454007762749433j),(0.011165347686242841-0.001653781031528383j)
"(-0.8461538461538458, 2.230769230769231)",(-0.010548897052767191-0.004888955678877267j),(0.0040636526836222925+0.007172142002556971j),(-0.0018677751183592173-0.007926924513753084j),(-0.0009360731025676848+0.010337338606312743j),(0.014561563387428892-0.00694844100574572j),(0.008261488060060527-0.018272515032477305j),(0.014793930536334593-0.002988420778551647j),(-0.004677075763965457+0.00863033238790183j),(0.001741010870006431-0.007855322097787764j),(0.0008525895459458179+0.00833793136537756j),(-0.007152897732673486-0.006613738874452634j),(0.009598257138001333-0.006190291097829528j),(0.010955599390664532+0.006542957586477638j),(0.008477764376919984+0.010141937279829613j),(0.011521611741751193+0.005104333453603791j),(0.007711755325827099-0.008079763606825968j)
"(-0.6923076923076921, 2.230769230769231)",(-0.011083295916378005+0.0031769885307061313j),(0.007918055489813853+0.0022583926113941043j),(-0.007198379383084882-0.004291920598065822j),(0.006828976092467182+0.008794100657357536j),(0.008956193598304792-0.014927338516887451j),(0.0018475350358797555-0.02002828623142385j),(0.013645416331975089-0.0038782679314316973j),(-0.005152647649830361+0.007869010651169371j),(0.00264309291928397-0.007643906395816042j),(0.0003381724703798928+0.008651639394683773j),(-0.007635345525367992-0.006639161012634396j),(0.008874634427603499-0.007748887555962227j),(0.012535614315242942+0.0034575480540188904j),(0.011792172849521488+0.006133054558646368j),(0.01246513479437211-0.001223729407362774j),(0.0015302292765979253-0.01091392380667507j)
"(-0.5384615384615383, 2.230769230769231)",(-0.006621604307679241+0.009300131222239215j),(0.0073796914317001095-0.0036446284710628845j),(-0.008467880337812289+0.0018627205340479448j),(0.011717868089259191+0.002705742328513887j),(0.0009592390515125563-0.01864965411218703j),(-0.0024566087412334838-0.019639073309114484j),(0.012859245206837035-0.0031165562066780713j),(-0.006239508509838939+0.00656877860765081j),(0.004096067656710537-0.0070669351191720835j),(-0.0008100775767526709+0.008913832029817619j),(-0.0077067870590001725-0.007117825215635782j),(0.008382268550062251-0.008752405417598468j),(0.01319030177078069+0.0006812627535436241j),(0.013201921453438093+0.0017629223610463281j),(0.01045883523673354-0.006673191806162276j),(-0.004631519779477523-0.009801851179713637j)
"(-0.3846153846153846, 2.230769230769231)",(0.00011115993025207025+0.01128935297941127j),(0.0033730275681729044-0.007517672017906974j),(-0.005504699898109027+0.007154738288894758j),(0.012146008961525016-0.004814564854681788j),(-0.006400095291780739-0.018756504631705737j),(-0.004106249723111144-0.018642688123210516j),(0.012253178886805709-0.0010045128583632272j),(-0.007540784694245813+0.004503096504176013j),(0.005896602446564543-0.005814457970220361j),(-0.0026091401588864403+0.008875904286889022j),(-0.007276292542030559-0.008051553048329992j),(0.008295337751764187-0.009251206940129677j),(0.013282145474343542-0.00150475850822912j),(0.01311886588162851-0.0021701088199543354j),(0.006713712087861171-0.010239910160458807j),(-0.008809702046972514-0.005950675268725071j)
"(-0.23076923076923084, 2.230769230769231)",(0.0062028632668503225+0.009269222375933243j),(-0.0017745776917729335-0.008076052702811249j),(-0.00021094340501131128+0.009465536846669339j),(0.008973003349674378-0.011063019977933991j),(-0.011502553746932632-0.0172084400483982j),(-0.003244335258310658-0.017774333407164184j),(0.011226271086101466+0.00212835244951601j),(-0.008437579204597834+0.0015217252390695452j),(0.0076174744790988924-0.0035871370978528827j),(-0.004951705025826376+0.008169948763631196j),(-0.006182212745899522-0.009332759514661592j),(0.0086975711275625-0.009247255293549207j),(0.013142509436421824-0.002980860815907497j),(0.012134930751805273-0.005254046638377142j),(0.0024853714407764844-0.011780550785055247j),(-0.01033320166928087-0.0011158495230729427j)
"(-0.07692307692307665, 2.230769230769231)",(0.009894167641182497+0.004832621762914663j),(-0.005947455244478679-0.005828050543500646j),(0.005110818547742137+0.008604732485602635j),(0.004213149685202656-0.014944303108177617j),(-0.01399159794840356-0.01590162238040319j),(-0.00025757620162396777-0.016836140144993454j),(0.009016331661440797+0.005686866477080542j),(-0.00813780375837201-0.002180945071516949j),(0.00857101104083189-0.0002982088902756105j),(-0.007497176073603058+0.006386944853871j),(-0.00423605076589296-0.010702890843189225j),(0.009578042663977883-0.008671615395589548j),(0.013011069460649201-0.0037179869201127945j),(0.01081249915561662-0.007391615255929704j),(-0.0013168928289109098-0.011720342535414218j),(-0.009594876435300171+0.003251663094618665j)
"(0.0769230769230771, 2.230769230769231)",(0.01086902875712021-0.00015785951257432998j),(-0.008137803758372017-0.0021809450715169786j),(0.0090163316614408+0.005686866477080544j),(-0.00025757620162397384-0.01683614014499346j),(-0.013991597948403559-0.01590162238040319j),(0.004213149685202662-0.014944303108177608j),(0.005110818547742134+0.008604732485602624j),(-0.005947455244478701-0.005828050543500622j),(0.007934921210635455+0.003669338438519912j),(-0.009594876435300161+0.0032516630946186737j),(-0.001316892828910908-0.0117203425354142j),(0.010812499155616613-0.007391615255929712j),(0.0130110694606492-0.003717986920112802j),(0.009578042663977883-0.008671615395589548j),(-0.004236050765892972-0.010702890843189249j),(-0.007497176073603085+0.006386944853870991j)
"(0.23076923076923084, 2.230769230769231)",(0.009799358308530789-0.004387485058303205j),(-0.00843757920459784+0.0015217252390695166j),(0.01122627108610147+0.0021283524495160208j),(-0.0032443352583106607-0.017774333407164188j),(-0.01150255374693263-0.0172084400483982j),(0.00897300334967437-0.011063019977933988j),(-0.00021094340501129436+0.009465536846669339j),(-0.0017745776917729725-0.00807605270281124j),(0.005117418769037487+0.007294483694736683j),(-0.010333201669280858-0.0011158495230729085j),(0.0024853714407764745-0.01178055078505523j),(0.012134930751805263-0.005254046638377158j),(0.013142509436421824-0.002980860815907497j),(0.0086975711275625-0.009247255293549203j),(-0.006182212745899528-0.009332759514661624j),(-0.004951705025826405+0.008169948763631188j)
"(0.384615384615385, 2.230769230769231)",(0.007692570938625609-0.007319466781019871j),(-0.007540784694245823+0.004503096504176005j),(0.012253178886805716-0.001004512858363228j),(-0.004106249723111144-0.01864268812321052j),(-0.006400095291780725-0.01875650463170574j),(0.012146008961525012-0.004814564854681758j),(-0.005504699898109017+0.007154738288894749j),(0.0033730275681729057-0.007517672017906964j),(0.00029527444866100754+0.009069743003847018j),(-0.008809702046972522-0.00595067526872505j),(0.00671371208786116-0.010239910160458788j),(0.013118865881628514-0.002170108819954327j),(0.013282145474343546-0.0015047585082290874j),(0.008295337751764198-0.009251206940129668j),(-0.007276292542030561-0.008051553048330025j),(-0.0026091401588864815+0.008875904286889023j)
"(0.5384615384615388, 2.230769230769231)",(0.005424487711810661-0.009016502581835548j),(-0.006239508509838961+0.006568778607650804j),(0.012859245206837042-0.0031165562066780665j),(-0.0024566087412334825-0.019639073309114484j),(0.0009592390515125635-0.018649654112187025j),(0.01171786808925918+0.002705742328513896j),(-0.008467880337812289+0.0018627205340479526j),(0.007379691431700119-0.0036446284710628715j),(-0.005176488246385939+0.007640724062633648j),(-0.004631519779477536-0.009801851179713628j),(0.01045883523673353-0.006673191806162254j),(0.01320192145343809+0.0017629223610463357j),(0.013190301770780687+0.0006812627535436479j),(0.008382268550062254-0.008752405417598452j),(-0.007706787059000188-0.007117825215635801j),(-0.0008100775767526921+0.00891383202981762j)
"(0.6923076923076925, 2.230769230769231)",(0.0035602454204923784-0.009830659983488203j),(-0.005152647649830387+0.00786901065116936j),(0.0136454163319751-0.003878267931431678j),(0.0018475350358797553-0.020028286231423855j),(0.008956193598304803-0.014927338516887444j),(0.006828976092467175+0.008794100657357548j),(-0.007198379383084886-0.004291920598065829j),(0.007918055489813853+0.0022583926113941017j),(-0.008943756994575135+0.0027952110383774043j),(0.0015302292765979222-0.010913923806675066j),(0.012465134794372088-0.001223729407362755j),(0.01179217284952147+0.006133054558646395j),(0.012535614315242931+0.0034575480540189113j),(0.008874634427603506-0.00774888755596222j),(-0.007635345525367993-0.006639161012634424j),(0.0003381724703798674+0.008651639394683783j)
"(0.8461538461538463, 2.230769230769231)",(0.0023825217942388755-0.010146451336489155j),(-0.004677075763965478+0.008630332387901823j),(0.014793930536334609-0.0029884207785516306j),(0.008261488060060539-0.0182725150324773j),(0.0145615633874289-0.006948441005745711j),(-0.0009360731025677095+0.010337338606312745j),(-0.0018677751183592004-0.007926924513753077j),(0.004063652683622275+0.007172142002556971j),(-0.008709349875900049-0.0037836268028618985j),(0.0077117553258270796-0.008079763606825979j),(0.011521611741751175+0.005104333453603799j),(0.008477764376919982+0.010141937279829616j),(0.010955599390664521+0.006542957586477661j),(0.009598257138001335-0.006190291097829519j),(-0.007152897732673508-0.006613738874452657j),(0.0008525895459457865+0.008337931365377568j)
"(1.0, 2.230769230769231)",(0.002000091360904386-0.010232436267244557j),(-0.005037602268028892+0.008958844578982715j),(0.01588712764175606-0.0001372359804683058j),(0.01494685114109113-0.012780870743765193j),(0.01455947946425323+0.0033022174669104123j),(-0.0076148478836106075+0.0060805645295633065j),(0.004559358129260968-0.006510053315124142j),(-0.0024242338191420502+0.007890783567421556j),(-0.00384316745539312-0.0088011388003959j),(0.011165347686242836-0.001653781031528425j),(0.0071023292636170415+0.010454007762749412j),(0.0033109143478864335+0.012679224351050707j),(0.0081678006915119+0.00944342156360459j),(0.010286043993257681-0.004026236355576246j),(-0.00627471017598731-0.006958176978684375j),(0.0007887363201661568+0.008087548214896377j)
"(1.1538461538461542, 2.230769230769231)",(0.002442282198201877-0.010177751144302786j),(-0.006312388472506656+0.008728925910653135j),(0.015836131080910233+0.004702310141733578j),(0.018748795259982628-0.0032936460780532834j),(0.00791122258986243+0.01134630982878667j),(-0.009061862466411585-0.001644985090890845j),(0.007756046475755256-0.0006431090225472872j),(-0.007521880622322391+0.0034251077996694953j),(0.0035102050287217565-0.009035721997486444j),(0.009695468479691624+0.0059493858778966405j),(4.44929289900384e-06+0.012638360266979863j),(-0.0029404927701682385+0.012616178541334035j),(0.004127461215221245+0.011465182031307702j),(0.010586238728588217-0.001276441171923187j),(-0.004963335712396602-0.00751649368493967j),(0.00019764467485306505+0.007893753018105368j)
"(1.3076923076923084, 2.230769230769231)",(0.003691671707815348-0.009874239541259572j),(-0.008361599082007056+0.007563924470923949j),(0.013142812483339268+0.01071793110145497j),(0.01649080539897644+0.007821703909402272j),(-0.0024199210024830583+0.01262651816759194j),(-0.004189646908139373-0.007690046845102095j),(0.005189514513763652+0.00560822385625177j),(-0.0074617254925655645-0.0035703458038968405j),(0.009039010554863756-0.003696691166439899j),(0.003271288064191265+0.010957583588246705j),(-0.007454877223477236+0.010164336457005355j),(-0.008750210489866048+0.009306330874910606j),(-0.000808128576738476+0.011839546930219947j),(0.010103843550341869+0.0018889703258306348j),(-0.003173636955724861-0.008058238492766186j),(-0.0008752083757399602+0.007645251551684287j)
"(1.4615384615384617, 2.230769230769231)",(0.005640782121074108-0.009029413146232408j),(-0.01066609738494863+0.004959012498800787j),(0.006736422924808381+0.015826911650242838j),(0.0073925771359672045+0.015741646151910732j),(-0.010331349189757442+0.0061039300047024195j),(0.003459695109579838-0.0076227219018454185j),(-0.0013890989306287052+0.007387390670567429j),(-0.001854202133713435-0.008063892937243355j),(0.008839900342057255+0.004278062393227345j),(-0.0051980737190613+0.010224379272925353j),(-0.012086121121793594+0.003352851058323019j),(-0.012172705831100625+0.003130610623529581j),(-0.005791007737308401+0.009978081903167223j),(0.008493917364999022+0.005085113273312567j),(-0.000916273228136358-0.008282957732250774j),(-0.002356285936224112+0.007145538890561308j)
"(1.6153846153846159, 2.230769230769231)",(0.007985680739886578-0.007232902033757739j),(-0.012196925580453141+0.0006142723455168227j),(-0.002767074574865398+0.017036467205360596j),(-0.005062612983558512+0.015716962565104933j),(-0.010548938909199057-0.003915891262853104j),(0.007890132554790253-0.001538030013121315j),(-0.006731157586528003+0.0030894407060802634j),(0.005294163672972649-0.006355316357100329j),(0.002504637266896608+0.009536056654092661j),(-0.010925431727162652+0.003527968342234129j),(-0.011328512790331473-0.005175321956464028j),(-0.0115991770136987-0.004223690082604369j),(-0.009575057887009224+0.0058108556747823534j),(0.005607220797179802+0.007706109450227984j),(0.0016693250570027703-0.007853034878839886j),(-0.004087301489026594+0.006147735763771989j)
"(1.7692307692307692, 2.230769230769231)",(0.010109323757259868-0.004122221119244802j),(-0.011550634637647434-0.005053117586816019j),(-0.012242405020696453+0.012028203034537936j),(-0.014055461858793274+0.006891771499712361j),(-0.003050172237128397-0.010152465081527706j),(0.0054945205477940524+0.005465068431214538j),(-0.006253107913397476-0.003778432357878686j),(0.008246426782141322+0.0005279229869739079j),(-0.005809267278790778+0.007995888540928852j),(-0.010060908115243185-0.0055105169466028395j),(-0.00496267464926311-0.011303971381087491j),(-0.006699228691954567-0.010082372827205597j),(-0.01086243135840458+7.06079417913699e-05j),(0.001653921978740781+0.009023687915935026j),(0.004255042335476466-0.006474108437327705j),(-0.0057667489959379835+0.004425277925381825j)
"(1.9230769230769234, 2.230769230769231)",(0.011063202251726042+0.00032980867993931493j),(-0.007570472101685745-0.01049076871344825j),(-0.016884525803351667+0.0013928091477182361j),(-0.013714030956306553-0.0056706239076228845j),(0.006153732016174258-0.007922622958584351j),(-0.0015380393966792838+0.007336448093884713j),(-0.0002647509104218098-0.007208837094124823j),(0.0043067727915807414+0.007036296652917455j),(-0.009886834405746243+0.0003708654156580559j),(-0.002643147590830191-0.011133674922812729j),(0.004099523598297902-0.011509996137890938j),(0.0009545056265596708-0.01181736058636185j),(-0.008865338125900643-0.0056781824271658204j),(-0.002691256441853958+0.00841385051506894j),(0.0063162773911413-0.0040257500416936405j),(-0.006927803352057149+0.001890922050816356j)
"(2.0769230769230775, 2.230769230769231)",(0.009789423078605062+0.005480041963817745j),(-0.0003740824560100515-0.013190562018925807j),(-0.013085180260150653-0.010262961557849292j),(-0.004065989590698744-0.013482278716236962j),(0.009512261830010978+0.0006283882489981438j),(-0.006823374461580546+0.0025121899053537912j),(0.005873249583311708-0.0040382554630622545j),(-0.0033856802571835837+0.007502426773725119j),(-0.006261075748647406-0.007658380203613116j),(0.006667575539032496-0.009245824545657285j),(0.010887281915068344-0.005226494397633587j),(0.008137300217561042-0.008267455256824804j),(-0.003877803788574152-0.009433337386611744j),(-0.00634430363248627+0.0056737992765345645j),(0.007221891117936246-0.0007115216556859655j),(-0.007004768047626006-0.0012536931229502626j)
"(2.230769230769231, 2.230769230769231)",(0.005659009072870846+0.009854122969023573j),(0.00783089238655835-0.01085397014643961j),(-0.0018196458125875159-0.01615284728955023j),(0.00783089238655834-0.010853970146439604j),(0.004424357921287387+0.007944775735404927j),(-0.005529148717929689-0.004406377592049143j),(0.006446354839079763+0.002845455270761178j),(-0.008102945567947975+0.001305949106322723j),(0.002481154946988111-0.009562806375119325j),(0.01131494844040852-0.0007785290869258223j),(0.01117292469981106+0.004165079192921353j),(0.011314948440408526-0.0007785290869257917j),(0.00248115494698812-0.009562806375119332j),(-0.00810294556794796+0.0013059491063227096j),(0.006446354839079785+0.0028454552707611763j),(-0.005529148717929646-0.004406377592049172j)
"(2.384615384615385, 2.230769230769231)",(-0.0008223158865219952+0.01146728612941579j),(0.01311126388675905-0.003238972147050211j),(0.010460482735637992-0.011896260517853606j),(0.012745597737513076-8.043870828480836e-06j),(-0.004217752340525803+0.00761443240799667j),(0.0009615131643330365-0.006821650584738253j),(0.000874202224781065+0.006914205870777647j),(-0.005461081198707327-0.006089662100911022j),(0.009215181464811758-0.0034998034497257845j),(0.00763703396502032+0.00829153683344128j),(0.004450511219819549+0.010888159507351626j),(0.008605326649435044+0.006984116564554218j),(0.007662431376152547-0.005733835912148421j),(-0.00714764100385542-0.0034177705944306545j),(0.0038677734932808243+0.005662550717335554j),(-0.0024361234545845285-0.006605259356458098j)
"(2.5384615384615383, 2.230769230769231)",(-0.007600466748246566+0.00878306413645185j),(0.011866942789086704+0.006574543190488413j),(0.015404077758959403+0.0002849324717926726j),(0.006898458982289005+0.01001845946726153j),(-0.00835248374859172+0.00030320556295716436j),(0.006239576997025095-0.0025076156565014595j),(-0.005459145318916143+0.004212351617937351j),(0.0022497002760326307-0.007831263091114251j),(0.008085945070111096+0.00558471075114682j),(-0.0018629010781152245+0.011038016305298475j),(-0.00512514270999385+0.010400763175982776j),(0.0012371017131933796+0.010755040751376094j),(0.009255916804473114+0.0005626839069115158j),(-0.003571594530610628-0.006772802191694753j),(2.7401586391475603e-05+0.006688090945712977j),(0.0016464952650228955-0.0068270288296307996j)
"(2.6923076923076925, 2.230769230769231)",(-0.011544290490035289+0.0019986383509204386j),(0.0037178501192353204+0.013055759889251494j),(0.009107981626915996+0.011874651295789112j),(-0.004372348421865766+0.010781467937948725j),(-0.004314276240713013-0.006793433507564775j),(0.0051292063829502434+0.004112424449413414j),(-0.0063089815416399395-0.0026014247893850965j),(0.007818554085830551-0.002165380495893917j),(-0.00012978163234955036+0.009788768370910151j),(-0.009867511881100379+0.005100157233818713j),(-0.011071703057393686+0.002811361442161927j),(-0.006666995374638063+0.008205808102467543j),(0.006323122227530321+0.0063883906135532775j),(0.001367604457915745-0.007281925000041192j),(-0.003839257993556127+0.005290551065532877j),(0.0053557371636027565-0.004530535032556733j)
"(2.8461538461538467, 2.230769230769231)",(-0.010030163849407848-0.006212778515107003j),(-0.007015899041275246+0.011578719088226644j),(-0.0038710084980295763+0.014001750447799981j),(-0.010971887995799304+0.001998232229604805j),(0.003630785324279891-0.00686732537348829j),(-0.0010960585895046283+0.006341917124634935j),(-0.0008319413096281288-0.0067041312235732575j),(0.005853870087373404+0.005561824795512923j),(-0.008222139130241737+0.005232793241479657j),(-0.009853519251099507-0.004922678994521907j),(-0.009071647119797197-0.006651124924586356j),(-0.010298796656964766+0.0007317846847498354j),(0.00022304067495734642+0.008714354237091047j),(0.005560140666693956-0.004541477443542035j),(-0.006157498994065849+0.00175073945581866j),(0.0070106678816856316-0.00021981066005766976j)
"(3.0, 2.230769230769231)",(-0.0029831790091070978-0.01148068695512209j),(-0.01326386305780768+0.0023196448888069066j),(-0.013222189648748474+0.004892386653710405j),(-0.007150944938226957-0.00797720557233858j),(0.007513039291331365-0.000171847237456166j),(-0.005975050765473824+0.0020222677015297157j),(0.005401272930752991-0.003945638928257018j),(-0.0018104103023055833+0.00782743076088801j),(-0.008797559184757487-0.004079275855050804j),(-0.001678971431360649-0.010786899306863069j),(-0.00045474796241376666-0.011063827468363568j),(-0.007267422808572634-0.006989208331412613j),(-0.005779894920795962+0.0061766317883257685j),(0.006959270622202244+0.00029716362910346667j),(-0.005732773143642894-0.002565386967696824j),(0.005478680751969986+0.004385871535963537j)
"(-3.0, 2.384615384615385)",(-0.005672033225928176-0.009666924937032017j),(-0.005256646418768359+0.00575718346090028j),(0.006427311652141695-0.0011020008911170795j),(-0.006221159618299753-0.0007100233361121994j),(0.006879708793514343+0.0032884494273496966j),(-0.0019551732733793714-0.0107235052180049j),(-0.013346755422462914-0.004263696616739162j),(-0.01071130910492395-0.007392872431650738j),(0.005518947095790844-0.00752859554495376j),(-0.00010510920435823175+0.00681368777188759j),(-0.0014295692124259435-0.006042562935968592j),(0.004125058226468592+0.005614700441967398j),(-0.008483779851090311-0.00028030465197024064j),(-0.00010533656986111416-0.010085837750928932j),(0.006965277982399358-0.0085098459348585j),(0.005141891187616065-0.009429711334776337j)
"(-2.8461538461538463, 2.384615384615385)",(-0.011247240775519689-0.0006342659511039462j),(0.0021759532985074805+0.007519014728028586j),(0.0022831509270656446-0.0061744698405462595j),(-0.003760188791391082+0.005168255016049537j),(0.00653483176465456-0.00441691620061264j),(-0.010458407836459288-0.004378475525709844j),(-0.011819734507382947+0.008214999705603517j),(-0.012738777685340968+0.0028151763859479064j),(-0.0009345068126291973-0.009189006999897163j),(0.004205584238933851+0.005361449667411868j),(-0.004988200808820449-0.0038985570613774747j),(0.006987832359110301+0.0016402461332693742j),(-0.006542879642387336+0.005794144427479046j),(-0.007599256810121689-0.0069781909127212445j),(-0.0021353000287263856-0.010951864034419887j),(-0.004570807055561296-0.009811169756519385j)
"(-2.6923076923076925, 2.384615384615385)",(-0.006887550127116849+0.008979645222420389j),(0.0075576284419613905+0.0021457327619517964j),(-0.0042025126002077275-0.005150234185655217j),(0.0026510524108858745+0.00597005869854364j),(-0.00042998734883515147-0.008165563570354226j),(-0.009878085952267536+0.0064810424392601085j),(-0.0010546341818319022+0.014740019896001266j),(-0.006968363352170867+0.011022867136513664j),(-0.006537454083740908-0.006362787116126927j),(0.006588717878652557+0.001757812594448608j),(-0.006464904271690944-0.00012968707699782909j),(0.0066711791858755495-0.003210958464221394j),(-0.0010031594125136617+0.008946561250627027j),(-0.010536551313814905+0.0005798997789742928j),(-0.00984261880219023-0.005585083213286089j),(-0.010654318719670436-0.002305011842548927j)
"(-2.5384615384615383, 2.384615384615385)",(0.003428370720072242+0.010833075595009355j),(0.005896135455153313-0.005230858404115354j),(-0.006645438210106985+0.0009572158315286653j),(0.006641049447117794+0.0007718356855883476j),(-0.0074490656335396595-0.004088867948702063j),(-0.0003986930530981794+0.012326414918144077j),(0.01079212010359433+0.010638526236846003j),(0.002452168458929764+0.012759173723805384j),(-0.008936041477304278-0.0010256315907292669j),(0.006427698380483438-0.0023146335552332213j),(-0.005500722796126922+0.0036772720015008646j),(0.0034791450449380584-0.006808252553546762j),(0.005219744765680157+0.007669283027161379j),(-0.007269891658963427+0.007974929838203108j),(-0.010858825002610492+0.003699325462133587j),(-0.008432181182350645+0.0070181730662053484j)
"(-2.3846153846153846, 2.384615384615385)",(0.010834586300006433+0.0035499457525752j),(-0.0011500027024207793-0.007820168681466417j),(-0.0026948823245824234+0.0062256241750607375j),(0.0042040923779673054-0.005413462753891041j),(-0.007773080086567701+0.00424018181382585j),(0.010127368763260963+0.00798390767140408j),(0.015490657439663585-0.0008349668168758347j),(0.010127368763260952+0.00798390767140407j),(-0.00777308008656769+0.004240181813825855j),(0.004204092377967287-0.005413462753891034j),(-0.0026948823245823957+0.006225624175060736j),(-0.0011500027024207986-0.007820168681466403j),(0.009160844730412102+0.002741623002610889j),(0.00016264405364297744+0.011030718857969402j),(-0.004706445637627203+0.01062521568006697j),(0.00016264405364295202+0.011030718857969407j)
"(-2.230769230769231, 2.384615384615385)",(0.009326309301762505-0.006611435590087853j),(-0.007147641003855433-0.003417770594430664j),(0.0038677734932808377+0.005662550717335528j),(-0.002436123454584569-0.006605259356458095j),(-0.0008053013664299901+0.009218261048681616j),(0.013111263886759041-0.0032389721470502115j),(0.010460482735637988-0.011896260517853603j),(0.012745597737513076-8.043870828481486e-06j),(-0.004217752340525791+0.007614432407996667j),(0.0009615131643330292-0.006821650584738245j),(0.0008742022247810566+0.006914205870777632j),(-0.005461081198707321-0.0060896621009110235j),(0.009215181464811777-0.0034998034497257897j),(0.007637033965020346+0.008291536833441256j),(0.0044505112198195374+0.010888159507351636j),(0.008605326649435044+0.006984116564554218j)
"(-2.0769230769230766, 2.384615384615385)",(0.0004186507232374942-0.011445975940684885j),(-0.006891842937640408+0.003937099926640656j),(0.006933637793960758-0.0001620127549062803j),(-0.007075174483504256-0.0015686331090088604j),(0.007460330456209741+0.006201513992117311j),(0.006142325464701825-0.012759361011028045j),(-0.0005304028009347403-0.01611251037175364j),(0.010215321139107858-0.007269636016180456j),(6.285180249566459e-05+0.008548867162565012j),(-0.0022659735319524445-0.0065587500966254155j),(0.004162077041955328+0.005843402802261088j),(-0.008117461121218882-0.0024247608170219633j),(0.005607858842244983-0.008473235663951648j),(0.011424470340502695+0.0014117584806407407j),(0.010956298433708407+0.004630150181917609j),(0.01095401660434916-0.0019243395025297916j)
