index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)"
"(0.23076923076923084, 1.3076923076923084)",(0.012879445375405415-0.006898204025284047j),(-0.01070215533331102+0.0032598629236373342j),(0.013909976109732566-0.004506674759058942j),(-0.02812435731025408-0.02044828609795956j),(-0.012144490670038824-0.023105360319164877j),(0.009292979588421634+0.008481375488519462j),(-0.008345743078759644-0.007329090039295455j),(0.01121892120125133+0.004149317447980499j),(-0.011794876514858721+0.006791543594568934j),(-0.00655284772515448-0.013904333572919581j),(0.008408914592009572-0.01437370800738355j),(0.011895310883044906-0.012157353997860377j),(0.004579595524325106-0.015654412109796616j),(-0.011776161340171112-0.008978371213215701j),(-0.004531986413102048+0.012202262842394607j)
"(0.384615384615385, 1.3076923076923084)",(0.0073274427004212245-0.012167255408704943j),(-0.0066251365602965975+0.009176111570911073j),(0.01114670654246714-0.013764486024325439j),(-0.027450234736211197-0.025202487106611004j),(0.006474874603849639-0.018873310672497347j),(-0.0022970759425461284+0.011368055156373154j),(0.001378424674335305-0.010898222608033997j),(0.00406888956453082+0.011434121844574029j),(-0.013571989753621718-0.0030153145352293785j),(0.0021815667219021832-0.01547133262519392j),(0.013383397490414345-0.010016761008766847j),(0.01392836118444587-0.009376963289545457j),(0.0044907306238122675-0.015168165643679178j),(-0.01269345036181241-0.006253460588838099j),(0.0002699746770619989+0.012350470073708862j)
"(0.5384615384615388, 1.3076923076923084)",(0.0014422235697187187-0.013749133844694568j),(-0.0012499546424330227+0.011694986074615962j),(0.00859964163789764-0.020355338323470293j),(-0.014186872844889628-0.03164523439162601j),(0.015644943159945555-0.004160788110614165j),(-0.01039907637068351+0.003299366536221666j),(0.00984731493492862-0.004597471794375217j),(-0.006637043371900185+0.010300162710791108j),(-0.0075251195543759395-0.01193167119469829j),(0.011063362165090495-0.011231881061473189j),(0.016391018508349238-0.0029499452482275195j),(0.01563322247483938-0.005111159267076301j),(0.005506976441909791-0.01419099610745083j),(-0.01261086113719494-0.004585672895359975j),(0.003543382400153991+0.011104311042348502j)
"(0.6923076923076925, 1.3076923076923084)",(-0.0029586060163608215-0.013204254672222027j),(0.0030619709127100384+0.012303102673339806j),(0.011230231845892015-0.023819609307294633j),(0.006554779259270545-0.02896206435186792j),(0.00969805394029696+0.00994621351709724j),(-0.007393924532761016-0.007287804165115343j),(0.008893396841155449+0.006030109100321738j),(-0.012300748455072482+0.0006359540634289841j),(0.003775123577968899-0.013719936497967064j),(0.015721311446847665-0.0016405445448228813j),(0.015500338498084493+0.005604648988441954j),(0.015995395016488004+0.00048116875630366273j),(0.007361494763376526-0.012548903793681251j),(-0.011980133692396283-0.0040538596324919j),(0.005251664417325273+0.009624379689617176j)
"(0.8461538461538463, 1.3076923076923084)",(-0.005466736920353001-0.012211292030779601j),(0.005378255478514877+0.013044216209740426j),(0.019759866222676465-0.02099990630531838j),(0.02146823358804835-0.012486518738705859j),(-0.0039127962597577245+0.01173971058744777j),(0.003007775943857582-0.009484546593220834j),(-0.0008124769278450298+0.010583615414513529j),(-0.007454979168549859-0.00982800548492634j),(0.012952434755842812-0.006022249961228225j),(0.012730616780482897+0.009294405766949796j),(0.009728723485067725+0.012979885634693922j),(0.013995108908507404+0.006619809637551525j),(0.009595604690780024-0.009959368369362146j),(-0.010976119776178036-0.0045207670693572346j),(0.0057357891510038134+0.008575527072070956j)
"(1.0, 1.3076923076923084)",(-0.006281134660317513-0.011839484884811293j),(0.0049945660453019096+0.015061444050701213j),(0.028014568702883543-0.00841280286900502j),(0.019257118915332574+0.008431523914038617j),(-0.011187519815466795+0.0015256970404447783j),(0.009469095476661107-0.0014680264718900215j),(-0.00953413786943438+0.004345728295227714j),(0.0041860360153738365-0.011583238212421257j),(0.012778422483130224+0.006375185468755582j),(0.002570801773317333+0.015435672982427333j),(0.00018759870113010355+0.015889666564542156j),(0.009091637755074922+0.01181793573703591j),(0.011523684733107779-0.006218218188381153j),(-0.009531975661998324-0.005724951439677375j),(0.005316296672497742+0.00817013829900763j)
"(1.1538461538461542, 1.3076923076923084)",(-0.005497350455967801-0.012443864058649012j),(0.0007857783359702187+0.01758996029771054j),(0.026075025017413874+0.010690057406970734j),(0.0026470689476252233+0.01801754103322371j),(-0.005752416854215203-0.008746793572084601j),(0.005283562765085726+0.007605027767520251j),(-0.008223459502349153-0.006261756810906822j),(0.011998427580095866-0.0025534834233014313j),(0.0025943049453697833+0.013991498653206733j),(-0.009318616210933444+0.012359683567689956j),(-0.0095788543105338+0.012199353140044394j),(0.0017908236279650087+0.014199249504828603j),(0.012283093559974926-0.0014375637214141175j),(-0.0074473509177693685-0.007282781669079928j),(0.004133374025533611+0.008305234493454093j)
"(1.3076923076923084, 1.3076923076923084)",(-0.002859313260828442-0.013653566713109966j),(-0.007483089026605757+0.01748742866868637j),(0.009906954320366588+0.02446082051669651j),(-0.01274319034028461+0.009896643344082176j),(0.005129412455589234-0.008369491360887132j),(-0.004427014006146256+0.0078051422125422106j),(0.001705751802146575-0.010047730202500488j),(0.008316476860474578+0.008918214756927497j),(-0.00978876847225534+0.01020716728471197j),(-0.01521657503831724+0.0012486087201425235j),(-0.014836984022537405+0.002792637156753185j),(-0.006052308833966985+0.012296113735654236j),(0.011049635115796534+0.0037438228930943866j),(-0.004547978394225831-0.00865623180361191j),(0.002176643845452976+0.008643302197989703j)
"(1.4615384615384617, 1.3076923076923084)",(0.001916934799598929-0.014251744172524956j),(-0.016712991699321247+0.010920020022824136j),(-0.011645834365908886+0.021457312306472725j),(-0.013277890503322677-0.005984480868597702j),(0.00921916158270841+0.0010677173814469395j),(-0.008690892804247768-0.0006333915204889061j),(0.009577625135634794-0.0030309119104383756j),(-0.0034931312385251107+0.011588036962747463j),(-0.013843215079804813-0.002256571022907827j),(-0.010584055532487851-0.010665674612289637j),(-0.01234212707444049-0.007921642098287508j),(-0.011609673459793413+0.0060794217415409526j),(0.0074270375520121695+0.008123005402797792j),(-0.0008843529313382728-0.009169599908589279j),(-0.0005542957258614362+0.008634489833360761j)
"(1.6153846153846159, 1.3076923076923084)",(0.008276728026610244-0.012305847339369213j),(-0.020300228863857208-0.0023936098940928463j),(-0.022336848154792362+0.0029056718336737783j),(-0.0006115815038536562-0.01332756721760967j),(0.0027432845439264546+0.008393148967258547j),(-0.003041014314046231-0.007913269981513019j),(0.006923888068639768+0.007076456009149352j),(-0.011700173717437897+0.002658040371799019j),(-0.005710801439117883-0.01265920309822329j),(0.00168778679271353-0.01466631008838347j),(-0.002961707229021654-0.013914483635047508j),(-0.01229198772973702-0.002396015304534205j),(0.0018782616210971284+0.010223234320080854j),(0.003080107627103419-0.008156953699470833j),(-0.0038017834855451575+0.007582025450240579j)
"(1.7692307692307692, 1.3076923076923084)",(0.013939745218466547-0.006177815262919202j),(-0.012800857794373064-0.01605735703725255j),(-0.013587600249567747-0.015787900855941093j),(0.010831232557133898-0.005962378500825126j),(-0.0062084562483923356+0.005722174599123211j),(0.005733193789291392-0.005946560802549806j),(-0.0031969584092841237+0.009217613861381138j),(-0.007922981820155207-0.008856860394247202j),(0.007491416266770968-0.011510300582862357j),(0.012441345188293748-0.007421765829628202j),(0.007911304950070449-0.011292317873620738j),(-0.007370457145075307-0.009427970143810235j),(-0.0040822755683189845+0.008945993748315026j),(0.006406087934791461-0.005270546385079908j),(-0.00681207775885776+0.004888544773485617j)
"(1.9230769230769234, 1.3076923076923084)",(0.015179356797892923+0.00358656483291658j),(0.0035054014683027148-0.020048705472482393j),(0.005943882233544621-0.018413282685274302j),(0.00942066092906008+0.006705447100396243j),(-0.007468484985586106-0.003150847564918284j),(0.0076174107408903844+0.002632315728208844j),(-0.009540754724516308+0.0011879781957463019j),(0.003955784307043151-0.011076415167001176j),(0.013565043716553576+0.00027657408163796047j),(0.013080818427347188+0.0055341280072439235j),(0.013274024912419037-0.00148658152053547j),(0.0009980355237363774-0.011397179173291475j),(-0.008241579560220579+0.004360174542990228j),(0.007888393945192624-0.0008601237116840246j),(-0.00832570029467926+0.0005311862655396759j)
"(2.0769230769230775, 1.3076923076923084)",(0.009169686552512017+0.012946093813396085j),(0.01754102134370828-0.009582375857334974j),(0.017667518427628464-0.003780661099862896j),(-0.0019037406477993815+0.010727057755498523j),(-0.00020480274956884059-0.0078053908976102124j),(0.0007838975305795739+0.00783378716687276j),(-0.005173508735934126-0.007938359147752283j),(0.011508353609017736-0.0017113816034546947j),(0.006705800029281574+0.01159515479504232j),(0.0029670795756630776+0.013597168043408702j),(0.009367714077368677+0.00892417578219383j),(0.008373052021234511-0.0070516280759661985j),(-0.008666366310661148-0.0018603163996812589j),(0.006604809646766002+0.0038203584456302907j),(-0.007054916410970175-0.004445705664928807j)
"(2.230769230769231, 1.3076923076923084)",(-0.002668482748743991+0.01582351114241937j),(0.017666400615480585+0.00828591941326058j),(0.011119788046757964+0.012805573099825268j),(-0.009971917640724972+0.002682672578338063j),(0.006789627413632963-0.0032843689527345342j),(-0.00664063965404863+0.003895687221234855j),(0.004825710870030065-0.007996189940329534j),(0.006795516840915865+0.009283944123780717j),(-0.00647792732347686+0.011520240437839446j),(-0.009357544303222977+0.009912832377029114j),(-0.001065415157696098+0.012488842830096348j),(0.010418888965354292+0.001183003409165405j),(-0.004932333164374513-0.006860858570263492j),(0.002634081021489714+0.006885887879891588j),(-0.002653069578195716-0.007926816430554219j)
"(2.384615384615385, 1.3076923076923084)",(-0.01359717850285038+0.008715149729685555j),(0.0030445203084308466+0.01873481377301857j),(-0.005724981815741347+0.014939228425338654j),(-0.006320399901097108-0.0075373387422041725j),(0.005600423551412204+0.004687142271035835j),(-0.0061733964395618715-0.004322488574003224j),(0.009164928975532219+0.0008803713117215851j),(-0.005052938425823276+0.010190028461840295j),(-0.013035227925729883+0.00016501028994059597j),(-0.013154799709356872-0.002275708199137241j),(-0.010219500030386183+0.0065661288953772065j),(0.005828213214246965+0.008196339931652573j),(0.0011834553608577767-0.007990829402333598j),(-0.0025130937174654357+0.006698856864306234j),(0.0033817120572125214-0.007680519860824297j)
"(2.5384615384615383, 1.3076923076923084)",(-0.015435373813008371-0.004869067889031219j),(-0.013674553497055658+0.012348753152741846j),(-0.015064151545485814+0.0017025551369592347j),(0.004013345242836125-0.00851020740965877j),(-0.001918879736247074+0.006821233121591302j),(0.0013409783054033045-0.007260634645789965j),(0.0031030510953620597+0.008531544384456552j),(-0.011241417377780503+0.00014939095885958153j),(-0.0064905522032961405-0.011096461858056721j),(-0.005107778962864502-0.012034971742645917j),(-0.011016979063014524-0.004164483429758655j),(-0.0023480152976328686+0.00937007402198077j),(0.00629158708298733-0.004515264769436175j),(-0.0062796577598597325+0.003024355133638454j),(0.007850855382244082-0.0030698923069104856j)
"(2.6923076923076925, 1.3076923076923084)",(-0.005615300511321339-0.015155465948490945j),(-0.017151831131590658-0.005011138379695314j),(-0.007929802076640216-0.01204822762272739j),(0.009031436993208554+9.45218291181822e-05j),(-0.006812806789318753+0.0010141779624672394j),(0.007024190373428251-0.0017528352730818274j),(-0.0062943946437509935+0.00636720677264003j),(-0.005155621199467532-0.009842680853117527j),(0.006433464502278241-0.010921015282677322j),(0.007315452918606137-0.010509261922122088j),(-0.0029458473451225804-0.011040391016282874j),(-0.008407118084789002+0.003956889852106903j),(0.007285677595587633+0.0015277797364894876j),(-0.006401663768625384-0.0023295045170297775j),(0.007622849352287659+0.0036840277377091736j)
"(2.8461538461538467, 1.3076923076923084)",(0.008883014830871191-0.013419170015965529j),(-0.004291135671649156-0.01678560349260443j),(0.0069188069405684656-0.011908598005363097j),(0.0035302071850974396+0.007947413748547396j),(-0.0036145344426783176-0.005648509463712793j),(0.004416034077168045+0.0055644699185651925j),(-0.008328169392360352-0.0029400260823101904j),(0.006407118039549447-0.008918117950166287j),(0.012491142929941444+0.0003727795052731621j),(0.012522782951755311+0.0007146384314238287j),(0.007167739574432355-0.008466967315633329j),(-0.00800035128705561-0.004014689945433453j),(0.003500556511365872+0.006262108446151142j),(-0.0025561186027265267-0.00616806836872274j),(0.0022111932576651403+0.008205720561271513j)
"(3.0, 1.3076923076923084)",(0.01598306541810816-0.0003502162788121769j),(0.012058942144406925-0.01170078742783946j),(0.013161129572922675+0.0009201236528314983j),(-0.005571367532830443+0.006279672007399451j),(0.0035859792540341726-0.0054670833362950675j),(-0.0031867924036148927+0.00620495013277829j),(-0.0008623810177006833-0.008671424285582013j),(0.010711815091334122+0.0017419335810528228j),(0.005543728326988471+0.011003267413374554j),(0.005728043038601046+0.010873471608000172j),(0.010715010528367897+0.0011633631383783517j),(-0.0015709429504451237-0.008491892379659506j),(-0.002489120383048829+0.0064680932339675114j),(0.002934720090806507-0.005865857875032584j),(-0.0049811778126094605+0.006916679497437219j)
"(-3.0, 1.4615384615384617)",(0.005376817032095782+0.01235020527400179j),(0.008854410528258388-0.003386287370233886j),(-0.006658436967578749-0.003392590152923372j),(0.00485968126378472+0.004212508347510829j),(-0.0052267514374475105-0.005019149937777215j),(0.0029884900541733484+0.010497184080138812j),(0.015700052460613248-0.002287744677474703j),(0.01524362904494113-0.00016140300041372614j),(-0.0008882976125549392+0.01006568313816063j),(-0.002114037906187325-0.0066095621717801225j),(0.0022440647880148023+0.006101531092212744j),(-0.004832162954879346-0.006071426515053073j),(0.00982165810413875-0.0005837495375087121j),(0.0032551737506600295+0.011272979273044844j),(-0.0015601915269713852+0.012317450847118053j)
"(-2.8461538461538463, 1.4615384615384617)",(0.013583436008143369+0.0010977121802462021j),(0.0009026414305571945-0.009537644051570761j),(-0.00598660174517114+0.004648098028022582j),(0.005978664109577833-0.0027209823219597642j),(-0.006960177666274497+0.0027344050501636515j),(0.0112058014130081+0.001999623095371148j),(0.005885346577288829-0.015392415890855453j),(0.008503511515923273-0.01286541545319243j),(0.0071969507763097315+0.00699595608575324j),(-0.006355442901146565-0.002898123337217995j),(0.006207276008406917+0.002500466338506156j),(-0.008046475383710887-0.00019354044487392315j),(0.005596090989572052-0.008479930786857073j),(0.011456952149014033+0.0036087334157579865j),(0.009960754645020903+0.0077340650523994164j)
"(-2.6923076923076925, 1.4615384615384617)",(0.007525936338107715-0.011550812888307498j),(-0.008215986996813784-0.005121126198047858j),(0.0016697423166429223+0.007506082149278518j),(2.458720491216825e-05-0.006715921512051726j),(-0.00045401223958113456+0.00772050417252841j),(0.007071179955997493-0.009583451779739325j),(-0.010816309323039092-0.013298508657331752j),(-0.005618242331934185-0.014512691320228007j),(0.00990998653920023-0.0008525487389001779j),(-0.0065526556189372896+0.0025757684001602834j),(0.006288397147201568-0.0028549310776100935j),(-0.0056488682137413255+0.0061676711999127925j),(-0.0033863558448537635-0.00993995779650041j),(0.009662430508893044-0.007611708536245675j),(0.011951358017429635-0.004605927319337374j)
"(-2.5384615384615383, 1.4615384615384617)",(-0.006566494397685654-0.01230181724779186j),(-0.008357359382429356+0.005084769115556931j),(0.007608175094843247+0.001738254963150831j),(-0.0062316470680162375-0.0029023202690664396j),(0.007060018679566535+0.0038013724974260608j),(-0.005661495828054071-0.011152359817252775j),(-0.017668416874947045+0.0025718529273518046j),(-0.015064105132368876-0.0042500352745973285j),(0.006053730213293305-0.007749038959526658j),(-0.002955221839518245+0.00646703301774717j),(0.0025480357997824123-0.00667749962335076j),(0.0007694256411526774+0.008672347002660091j),(-0.010208284777723602-0.0037130467243135282j),(-0.0006980042062086567-0.012579336888347482j),(0.002383434530583439-0.012786696384231449j)
"(-2.3846153846153846, 1.4615384615384617)",(-0.014099122888169602-0.00027681922279486175j),(0.0007453558206696064+0.009855505129422806j),(0.004924225465488851-0.006207459314791579j),(-0.00538398992210807+0.004544493299329002j),(0.006691660353887749-0.004973339520063243j),(-0.013189401669585266-4.406278681679251e-05j),(-0.007464326939724099+0.017052923337366698j),(-0.012762621969923968+0.009099768730130634j),(-0.0011399330965394423-0.009631005367599801j),(0.002128319825833778+0.006876554485323514j),(-0.002776168500486134-0.006879981870068508j),(0.007071751961920811+0.005694629994823267j),(-0.009731573405846572+0.005634908043913547j),(-0.010857359158625814-0.006976610309555444j),(-0.00969089802365057-0.00897085293098111j)
"(-2.230769230769231, 1.4615384615384617)",(-0.00729678477418852+0.012247581898102086j),(0.009193777041302892+0.0038919634915677965j),(-0.003509648071357333-0.007241760058799982j),(0.0018952520780443874+0.006978761973178935j),(-0.0017135836979389023-0.008528011898855036j),(-0.006528838758147818+0.012357060695349894j),(0.010606298450222009+0.016261441026624118j),(-0.0014869224917933126+0.01553849894719446j),(-0.007180675441253837-0.006287431103185099j),(0.006094445248094499+0.004038203099425976j),(-0.006872389650203574-0.003530028231250345j),(0.009439527397798648-0.000929941709675921j),(-0.0022470299247926142+0.01143009493461618j),(-0.01238721915095501+0.004617271706488155j),(-0.012986436885348075+0.003313862072599799j)
"(-2.0769230769230766, 1.4615384615384617)",(0.006996927251586651+0.012593607461741181j),(0.007782443700774546-0.006408968472914589j),(-0.008176459557057987-7.5035261000740625e-06j),(0.007323824413884763+0.001280092921411393j),(-0.00883621842460707-0.002222681829810096j),(0.00828173842297452+0.012374311025476892j),(0.02022557291907691+0.0006251848662948569j),(0.01011312912522124+0.011661077003584017j),(-0.00937033069115166-0.0003734706400073523j),(0.00744461269029573-0.00038835887101707574j),(-0.007912754555560076+0.0015987352817562806j),(0.006600288063561979-0.007412503714836918j),(0.0071475715833565915+0.009729453255795517j),(-0.004054219490915553+0.012917698506217982j),(-0.004497306608828874+0.01282998369124324j)
"(-1.923076923076923, 1.4615384615384617)",(0.014544685422783702+0.00042230974847691375j),(-0.002033994694920114-0.009971530481717781j),(-0.0036670745885524886+0.00745814307625922j),(0.0044129689266078215-0.00625956233154609j),(-0.006148945283598228+0.007359064995892231j),(0.01591198873053871-0.0012629190663707073j),(0.013155566889049647-0.016423178147117988j),(0.015052977486200709+0.0015449294884624586j),(-0.0077182252046649955+0.005022707199434179j),(0.006143720376108112-0.00453764781336991j),(-0.005708596666654158+0.006248289905597165j),(0.00017184762102811813-0.01039908818321379j),(0.012399403411023177+0.0016976815634713034j),(0.007662840839890096+0.011549356286150208j),(0.00814447866257632+0.011116993251194612j)
"(-1.7692307692307692, 1.4615384615384617)",(0.008002231746551318-0.012314251833697639j),(-0.009828108414363837-0.0029721702379474015j),(0.005136348931184561+0.006711179133786488j),(-0.0038758737490258515-0.006892431916209422j),(0.004128672959517531+0.009274667499640342j),(0.007522688995082148-0.015499671586120686j),(-0.004459732099801319-0.021316690065702294j),(0.012246889515028442-0.008101279340509221j),(-0.003924582218333836+0.00815620292190118j),(0.0031306044951858757-0.007218998073709761j),(-0.0013829053285597938+0.00879415037102609j),(-0.006664065612017496-0.008639798308858148j),(0.010438299704364875-0.007703602929182502j),(0.014082348013023365+0.0016586308245923767j),(0.013954749914516918-0.00020705806488742208j)
"(-1.6153846153846154, 1.4615384615384617)",(-0.0062369906753597425-0.01343157832180365j),(-0.007403841736394051+0.007235959363461192j),(0.008447237011575516-0.0016013094619880012j),(-0.008170163376353297+0.0005202390934780821j),(0.010813267629447532+0.0004913271112683161j),(-0.00996220379640152-0.015863536313673696j),(-0.01917696417122155-0.011479329422049616j),(0.005239965036719949-0.013078094383556461j),(0.00014843523351724128+0.008923445995063197j),(-0.0004265059799974638-0.008144652042895316j),(0.0034594533115447183+0.008731667514432766j),(-0.011005811645221675-0.003179771188784128j),(0.002609882494881309-0.013186851300268724j),(0.010838387986289735-0.009620303562221419j),(0.008209391211157714-0.011483759711330076j)
"(-1.4615384615384615, 1.4615384615384617)",(-0.014771613132010546-0.0020730338402843588j),(0.00269227943450338+0.010076079583301104j),(0.0024597617804124456-0.008398361091768804j),(-0.003236140332337315+0.007864572273614109j),(0.0057944344016231265-0.01010073300388842j),(-0.020500987334879622-0.0006964046897066569j),(-0.022109650352920226+0.00481085872788716j),(-0.001688252474134374-0.013258934384968377j),(0.0033883036248596727+0.008176656734837763j),(-0.003658770144157462-0.0076802137823651535j),(0.00749513735105493+0.006519547366775371j),(-0.011470165979503328+0.0036301440018921202j),(-0.006779243468437481-0.012154411929782909j),(0.0004288574683108172-0.014784697054043193j),(-0.004136975420808013-0.013642416339391476j)
"(-1.3076923076923075, 1.4615384615384617)",(-0.010005363127858305+0.011180232383171763j),(0.010135340209213561+0.0027288876830306587j),(-0.006430463611784649-0.006171258875496509j),(0.005848086288346375+0.006671293345331823j),(-0.006718938341627715-0.010741151926569737j),(-0.014174412396944445+0.017587765541329264j),(-0.014350942989075358+0.01725826211371984j),(-0.006234617231380404-0.010907788802460175j),(0.005516021297393443+0.006924206614981736j),(-0.0061676974012922865-0.0064554296435925165j),(0.01006170129902992+0.0030920502395180593j),(-0.0083769214681951+0.00945186839696818j),(-0.013270643090693375-0.005560016735715863j),(-0.010342923518504155-0.010957570827246372j),(-0.01332147842376289-0.0053843319599779045j)
"(-1.1538461538461537, 1.4615384615384617)",(0.003454494708183067+0.014663823274413682j),(0.007570862507345077-0.007347468346496788j),(-0.008631920759129077+0.0028291786074386336j),(0.009015394366420681-0.002304467957922j),(-0.01396951926116007+0.0006383788779887005j),(0.0044635892111846275+0.024503830280669818j),(-0.003144366228423923+0.0214195784107053j),(-0.008268893537033122-0.00836176501327074j),(0.006726520664713657+0.005903614162700022j),(-0.007936926811878794-0.0050746118168607844j),(0.011146104875920148-0.0006184305581392991j),(-0.0031313233724657784+0.012867279430089874j),(-0.014467869874605662+0.003325217805925335j),(-0.015283740334238174-0.0009541996413362365j),(-0.012797772625680331+0.006702201855840538j)
"(-1.0, 1.4615384615384617)",(0.013904993896047088+0.005876332805133108j),(-0.002283107102827551-0.010338719008370441j),(-0.0016957931359946575+0.00911065299485165j),(0.0022509281878265943-0.009569742023778681j),(-0.007546978775339031+0.013787629268880129j),(0.02211384631366613+0.015929668491042603j),(0.0051452963632907245+0.01950332894804338j),(-0.008620913762831478-0.006907848289227055j),(0.007298315695871776+0.005525124383403729j),(-0.009145493360972983-0.003995768850377186j),(0.011154101805241515-0.003957079704144781j),(0.002632596974249552+0.013604332453487238j),(-0.010618352770990745+0.010979159551367981j),(-0.012331045676663308+0.009417527657505958j),(-0.0035950991320963413+0.014028155006188208j)
"(-0.8461538461538458, 1.4615384615384617)",(0.013134730414616038-0.007425677606779738j),(-0.009946919957789022-0.003681895356859926j),(0.007246021453407256+0.006093330668120692j),(-0.007826558833633658-0.0069847975595196616j),(0.008220600330423773+0.01607918586912131j),(0.029131867413031913-0.0005632419442114064j),(0.008453128758069956+0.01604298783449471j),(-0.007963295654510642-0.0068559505266815425j),(0.00734806524291842+0.005966237637631596j),(-0.009990446314896985-0.0035334432424733607j),(0.010647041912049838-0.006600034030478481j),(0.007685315894396995+0.012241906042871531j),(-0.003767475328313193+0.015198769459145377j),(-0.0038034522724663834+0.015193609759717602j),(0.007606763081695809+0.012302115648949256j)
"(-0.6923076923076921, 1.4615384615384617)",(0.002560863759108885-0.014817228341886654j),(-0.00861859109439721+0.006176535150735715j),(0.009144594669872358-0.003214701579494005j),(-0.010773301279585458+0.0035815809790802206j),(0.02079071734974061+0.004304294988843368j),(0.026072307893392224-0.014378680452803j),(0.007706637811354765+0.01389313278808833j),(-0.006384927925906206-0.007937468406477369j),(0.006728714535144217+0.0072227892448017954j),(-0.010553889016622573-0.003903731788677753j),(0.010153883307222136-0.008462098308927331j),(0.01143892986584054+0.009726981691140568j),(0.0036153425087023607+0.015567629844035388j),(0.005873008627363887+0.014602441320169543j),(0.013938780063754761+0.003550834395928103j)
"(-0.5384615384615383, 1.4615384615384617)",(-0.009389141548127523-0.011614266338654942j),(-9.97449018002213e-07+0.010576598154384501j),(0.002167496620866468-0.009720755382656774j),(-0.002933251381971924+0.012194904875689897j),(0.02135977417511397-0.013627906002023337j),(0.020015943614531972-0.020171375848036716j),(0.004232767693305331+0.013206776000683922j),(-0.003537921161344611-0.009437512670429285j),(0.005052446899455047+0.009031093404321653j),(-0.010712154755229812-0.005237710836994018j),(0.010076536224224778-0.009551622713703006j),(0.013861239058339114+0.006975834640219137j),(0.009700035357953603+0.013006036108920442j),(0.012887542831634305+0.009023709251360645j),(0.012648470448552912-0.006524485198355812j)
"(-0.3846153846153846, 1.4615384615384617)",(-0.014730249190050797-0.0011776895824218208j),(0.008345045689131914+0.00641784517174861j),(-0.007108696687998938-0.007446321502001035j),(0.009418805375734146+0.0107280480200558j),(0.01179923803638872-0.027465060900112817j),(0.016838796055144635-0.018533589584991267j),(-0.001105699893102908+0.012309925866595654j),(0.0008210442540860935-0.010108409988937049j),(0.0018872910068380778+0.01069933240675474j),(-0.01009456148716814-0.007513254429701654j),(0.010651412835633626-0.009839154446769433j),(0.01523848488162824+0.004671101919214109j),(0.013695307958960833+0.008967682831506325j),(0.015569644923679911+0.001376556099153725j),(0.005659126890648151-0.012805593682752896j)
"(-0.23076923076923084, 1.4615384615384617)",(-0.0112786598431313+0.00921174296309644j),(0.010214133595356587-0.0022657798136813396j),(-0.010661839589481265+0.0013893299482177802j),(0.01690191876293367-0.00018319031877561036j),(0.0010821734509262272-0.033344049671270005j),(0.01704752441657959-0.011791247010879392j),(-0.006954550420377028+0.009012566140066382j),(0.006039627532569833-0.008363794217113302j),(-0.0028107241180318856+0.011034010972444941j),(-0.008139615230453699-0.010396576303145751j),(0.011916642989689903-0.009178636274842288j),(0.015932737151470547+0.0032318036052294647j),(0.015692289364222296+0.0047754207201422035j),(0.014352658250118274-0.0056459734657025385j),(-0.002842484228435124-0.013384976422026719j)
"(-0.07692307692307665, 1.4615384615384617)",(-0.002496413257476322+0.01407345391799822j),(0.005256612533387065-0.008970395488790297j),(-0.0061125949014746595+0.009657114229404523j),(0.015706627267429198-0.013631646717396069j),(-0.0028589880392218075-0.033667929897403075j),(0.016801347458721902-0.0018815113172049986j),(-0.0105524373277286+0.002338376748713814j),(0.010037922659168832-0.0032368155909109943j),(-0.008136136518010387+0.008661429768380675j),(-0.004326689312120682-0.013062159645372863j),(0.013653853148624391-0.007309453240012456j),(0.016205784839520843+0.002872171247302188j),(0.01626097764103176+0.0013046437569728506j),(0.01081085463863804-0.010551877379098271j),(-0.009295654633163047-0.00948561420433131j)
"(0.0769230769230771, 1.4615384615384617)",(0.006352324104444834+0.012452548687793025j),(-0.002343824038756747-0.01009400274254697j),(0.002768506559684833+0.012184803832603416j),(0.009627580392642353-0.023897999307983465j),(0.0021577345254674657-0.03057527625042764j),(0.011784146641664125+0.007940185328362504j),(-0.008811202362915214-0.00567440165079282j),(0.009951712770569013+0.004166863626356859j),(-0.011980151643875454+0.0029251118285770305j),(0.0013831741936226937-0.014166292155816645j),(0.015316703512571056-0.003967719673154519j),(0.016121008882208028+0.0036652897919949878j),(0.016065451298917732-0.0010271671136140798j),(0.0066241161441535764-0.013104310255044983j),(-0.012244467472299948-0.0037259767390949027j)
"(0.23076923076923084, 1.4615384615384617)",(0.011804308461058996+0.00683253574876011j),(-0.00819356754241582-0.006423641057961742j),(0.01093407859913381+0.009051322421921424j),(0.005643484628668449-0.02978825072122908j),(0.012171439677277582-0.022525857161688544j),(0.001645330580338669+0.01236409133646097j),(-0.0014156175887047732-0.010188991631906185j),(0.0043196798238955315+0.010130575393501946j),(-0.011702473874805885-0.004976556644482249j),(0.008033061345975872-0.01220707226546247j),(0.01601521707801502+0.0008802434666402498j),(0.0155125126071153+0.005557289830649288j),(0.015619968523617715-0.0021149955456661565j),(0.0029749523283274884-0.013846451728311721j),(-0.012143176258636928+0.001614437436582355j)
