index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(-2.6923076923076925, 0.0769230769230771)",(-0.012386967975332789-0.0012942176698749253j),(-0.01007724450929576+0.002660963596548277j),(-0.0037689708402249555+0.009023915351312353j),(0.007773443345448938+0.004435778590141505j),(0.0014829396117546807-0.008051157283478293j),(-0.0068080666151154115+0.0037498084243445j),(0.00788739936859576+0.0016050783069745291j),(-0.005244896321371603-0.007887164646035923j),(-0.007443814341104654+0.009820118095895825j),(0.0057592802776249554+0.014062659984323338j),(0.004199603648443714+0.01424347108210046j),(-0.009397580539531361+0.007055281208501125j),(-0.0018124553434609048-0.008941127591685397j),(0.006434358718752941+0.0046411081633189475j),(-0.007770164014203875+0.0007409516393361387j),(0.0042699549908507654-0.007119549774335094j),(0.0063117157407982655+0.006549843975782739j),(-0.005542468617004708+0.008215401274000491j),(-0.01037036573058658+0.001641694146622244j)
"(-2.5384615384615383, 0.0769230769230771)",(-0.006341828767187831+0.011030377678957384j),(-0.0017178635258712964+0.0105184347947431j),(0.006793086670281217+0.007374341763338863j),(0.00757628788918536-0.005233481940113797j),(-0.006727846074199724-0.005107790106661131j),(0.00016176527113082766+0.008021436691228623j),(0.005263753227003546-0.006397940292104012j),(-0.009665140859848157+0.001108948642782213j),(0.0058862662386425565+0.011302178061935066j),(0.015889745995348044+0.000501138354699296j),(0.01532869624690319+0.0022042616795371946j),(0.002146416946882144+0.011900073913398935j),(-0.008929882236688055-0.0027695685299405884j),(0.007415226733287298-0.003418972010518046j),(-0.003216276268846564+0.007391861098442385j),(-0.004446757506349839-0.0073261764060907845j),(0.008927304653719355-0.0028178153955065958j),(0.005203747971439633+0.00872905331210385j),(-0.0028384790693427977+0.010355419244458732j)
"(-2.3846153846153846, 0.0769230769230771)",(0.007678419521148866+0.010503511168279751j),(0.009111932197326865+0.005999037068175811j),(0.009794394988206776-0.0031621510475377964j),(-0.0014518735580928142-0.00937681157481354j),(-0.007868586585075278+0.0037883718131118396j),(0.007396026863707681+0.0037679395804235847j),(-0.0032076581324368327-0.007920635036262513j),(-0.0035947816973604415+0.009337962473664543j),(0.013197099129295488-0.00044235939115653465j),(0.00730230845741463-0.015024245702223386j),(0.008812311792476706-0.013603080518915948j),(0.011914471288523009+0.003632174770670081j),(-0.00697941805019522+0.006582267719204599j),(0.0007977058692005384-0.008384606517867309j),(0.005013650234275228+0.0066705621289124195j),(-0.008851733941643625+0.0004716432148921671j),(0.0015355222402006782-0.009526450286269044j),(0.010386011967401219-0.0009968705938655819j),(0.008457904441359392+0.007020213285521406j)
"(-2.230769230769231, 0.0769230769230771)",(0.013016309944711302-0.002820908584032107j),(0.009424903587471826-0.006012828874873178j),(0.001280808236828823-0.010501670217661524j),(-0.009354370781843336-0.002903013768075856j),(-0.0002757371378540173+0.009044448303602681j),(0.007112351384085883-0.004852249542563117j),(-0.00876712652474865-0.0010996770355899991j),(0.006719662922287014+0.007815882165576538j),(0.005580595037525273-0.012525038473946338j),(-0.011323128037237652-0.01353543912262332j),(-0.009057805059165216-0.014426048429253904j),(0.009047023186562978-0.009114786548488048j),(0.002206925153628679+0.00960853746145985j),(-0.006999943249129421-0.0051830029411655916j),(0.008601964684577617-0.0010060914341777736j),(-0.0039760348243835395+0.008283659197308502j),(-0.008047693277566548-0.005873281271994509j),(0.0036649211220539145-0.010080889957753282j),(0.010133570094439956-0.004919658516783886j)
"(-2.0769230769230766, 0.0769230769230771)",(0.0027717887451283417-0.013364546499382136j),(-0.0016778239380009325-0.011347197933925373j),(-0.009245929008309166-0.005755711969106879j),(-0.006976329714321514+0.007344519801612117j),(0.008169353853862792+0.004647759663047044j),(-0.0007723204437858126-0.008924220597667202j),(-0.00553874602219877+0.007299378908395057j),(0.010420152578363064-0.0021363195814254558j),(-0.009094769229905724-0.010997702632765116j),(-0.01806771474722538+0.005072725116285146j),(-0.0178577182245758+0.002170322909121154j),(-0.003767179658062096-0.012703652985545254j),(0.009617152003469655+0.0032436138103746886j),(-0.008417058190133263+0.0032839799530357634j),(0.0037269568787153817-0.00820902666002881j),(0.005490241144697297+0.007810971825740758j),(-0.009217071096200537+0.004610190837962446j),(-0.0077257730671040584-0.007890801244301877j),(-0.00028870640544466705-0.011554619991229836j)
"(-1.923076923076923, 0.0769230769230771)",(-0.011377986970771381-0.008166253833913829j),(-0.011343245349622338-0.003197171349794618j),(-0.009415624442696993+0.006121094512869987j),(0.0035736439506636967+0.009871931887537811j),(0.008306588304858115-0.005181525065292897j),(-0.008461567892253745-0.003982470348349845j),(0.0035282595847956947+0.008859504723179217j),(0.003511746569591106-0.01042502572290678j),(-0.014529829782232467+0.003238197060645366j),(-0.0030244897984493552+0.01989592372184123j),(-0.006100624006978857+0.018106211072196298j),(-0.013306143072890303-0.0031582462399781302j),(0.00822233639029991-0.00648670859972417j),(-0.0019857231076207543+0.009195415064808763j),(-0.005197327909192191-0.007852982205069655j),(0.00990651527028728-0.0008977813529948879j),(-0.0002100908085009814+0.010679876416504345j),(-0.010794071493683692+0.0036274961923405107j),(-0.010923465470248977-0.004658133994589188j)
"(-1.7692307692307692, 0.0769230769230771)",(-0.012415548426060602+0.007276657654751087j),(-0.007782502910454872+0.009300127642249618j),(0.0015779531657978882+0.01149377485586792j),(0.010825861439317479+0.001331497406811242j),(-0.0005223096832521919-0.010216777110942842j),(-0.008158391568684817+0.00543604680837896j),(0.009795563604316842+0.0018520452512921304j),(-0.007288646890911025-0.008776027066165214j),(-0.004121832276048288+0.015003206623307027j),(0.018275804604396432+0.01191806743688609j),(0.01452303069054977+0.01436526634590948j),(-0.009954039489847728+0.01000134928963285j),(-0.0006063723204368389-0.010824368318544093j),(0.006669260076022194+0.007235256890695619j),(-0.009875344853780976+3.7051388380978624e-05j),(0.00448143797423344-0.009378725408251503j),(0.009677588959236157+0.005429357347390277j),(-0.0015289286025651494+0.011662688523214731j),(-0.009036447734276705+0.0082243249340426j)
"(-1.6153846153846154, 0.0769230769230771)",(0.001652976478806969+0.014717431970645026j),(0.0054516088530917085+0.011247907909016822j),(0.011449879476175456+0.003623688822964856j),(0.00640781479190306-0.009382916993115203j),(-0.009571435401029298-0.004846178296339426j),(0.0002449637048220874+0.01032358590097393j),(0.007388122524224841-0.007433598744882233j),(-0.011809787250128467+0.0012468597803906324j),(0.01158750468734972+0.01143981163785073j),(0.020313814571887166-0.012797151042812645j),(0.020869461280778576-0.006966167015727236j),(0.0028347420038474526+0.014263900120079769j),(-0.009296040934318552-0.006378922746963955j),(0.0103039527891602-0.0009864245425417531j),(-0.005895953965249651+0.008570592519866293j),(-0.005902012586697375-0.009161112450431295j),(0.009801012679555288-0.006121117904280096j),(0.01011815076888728+0.006768190696687814j),(0.0038122270288592592+0.012001599412787953j)
"(-1.4615384615384615, 0.0769230769230771)",(0.014555772465491609+0.004608232168886974j),(0.012902882997047537-0.00035970066688569507j),(0.008520640588961795-0.009091930414385656j),(-0.005547652918175321-0.010495278353224368j),(-0.00953339094976206+0.006060763843443291j),(0.009230563282305482+0.005869800828802316j),(-0.0017091245553829456-0.010965763357444537j),(-0.006305127579296881+0.010715982267509673j),(0.0165314512462775-0.00410978364803039j),(-0.0033694213090720354-0.02677235708091706j),(0.004009263866791533-0.023529012189189187j),(0.013418195448011027+0.006619535156821508j),(-0.011434092404466887+0.0029371562754501967j),(0.006181932864632553-0.009055232520791113j),(0.0035765117587538324+0.010417358281591226j),(-0.01146675303386398-4.985211545635472e-06j),(-0.0005479949532961046-0.012052880965220286j),(0.010977700448240117-0.006234383702018265j),(0.012899615217548292+0.0016212599546981368j)
"(-1.3076923076923075, 0.0769230769230771)",(0.010461208008697369-0.011801592208383508j),(0.005158665191252858-0.012321983621091426j),(-0.004651933771378155-0.012098106267480447j),(-0.01244409602155334-0.00011941589433949021j),(0.00012660624603770315+0.011949499484350907j),(0.010826296790014608-0.004340309114855808j),(-0.010236145042355564-0.005992887520543825j),(0.004277126846929205+0.012426162006138166j),(0.006401747806343936-0.016568360571714714j),(-0.02970215007487321-0.00994154921163165j),(-0.019889383578690446-0.016713375331133328j),(0.014409360790458915-0.005408319953236023j),(-0.006508206692847488+0.010661517107959153j),(-0.0025559479574801926-0.011428279371933314j),(0.011035388610524088+0.003969381296401684j),(-0.006815217970175976+0.010013558931789209j),(-0.01119821616060575-0.005849643861258269j),(-0.0005913252253905821-0.01310923056991699j),(0.0071415009006999906-0.01139727322986549j)
"(-1.1538461538461537, 0.0769230769230771)",(-0.006755977266749433-0.01486297787303022j),(-0.009434406729408039-0.010150657357959338j),(-0.013468691022713702-0.0012004103634878835j),(-0.006488223660791101+0.011373851405590836j),(0.010697422749392527+0.0068562143055494835j),(0.003510458085070776-0.012029032634766996j),(-0.012290150725081798+0.0036659786516261704j),(0.012531276166239566+0.0065012029745925865j),(-0.008294247290255864-0.016469398159656517j),(-0.027389073633514057+0.026897015911272675j),(-0.02687035151739696+0.00726392017033845j),(0.008408555862418366-0.013599690091706508j),(0.0015210782103427926+0.013329558823829815j),(-0.010388722689543465-0.007177440561160163j),(0.011014127362745797-0.006041214997099416j),(0.004358369542758207+0.01208576400736743j),(-0.011343962381810836+0.0068853650780996796j),(-0.012404086195810585-0.00575575243097535j),(-0.007569255655180404-0.011712379999593415j)
"(-1.0, 0.0769230769230771)",(-0.016944384361002533+0.00012587391846346677j),(-0.013675596670046261+0.004562211343415016j),(-0.007414415011282259+0.01205530238559976j),(0.006961907476058065+0.011955073574460746j),(0.012570724766173791-0.005149281528106492j),(-0.007293400783036572-0.011446396183777213j),(-0.007356217922501436+0.011978350546987081j),(0.015417759968028072-0.0020603927922118047j),(-0.016987646193375464-0.009978923905229446j),(0.009129482704425498+0.05053469908349537j),(-0.011570971157998048+0.0230882376669524j),(0.002465518584272727-0.01703893745445925j),(0.008653747921335409+0.011854914760259357j),(-0.013730524363503657+0.0006772756779772984j),(0.003763064596631354-0.013001459166299365j),(0.012996308861683672+0.0042787525902822756j),(-0.00027123451728411433+0.013979556821922834j),(-0.0114018894899844+0.008610840471785309j),(-0.014367120966672718+0.0019258605501982526j)
"(1.0, 0.0769230769230771)",(0.01666871343495834+0.061929235365502516j),(-0.014172123191884715+0.020531666913361547j),(0.003925176179517272-0.016617559956508078j),(0.007643251310824213+0.012468689990917329j),(-0.013726500346907165-0.00031804117205785963j),(0.004570400431154265-0.01274070165887713j),(0.012767834261328942+0.004943950327476598j),(-0.0008136789251547182+0.01397006001814345j),(-0.011622783279310843+0.00832676273045435j),(-0.014391905102994219+0.0017696466326911672j),(-0.014535761915725273+0.0004022754443478964j),(-0.013583818267307937+0.004806449966270272j),(-0.00701847889171648+0.012277315079419926j),(0.00748938800545043+0.011618866514474753j),(0.012250518568193404-0.005857295922574669j),(-0.008055844033500272-0.010931648707722928j),(-0.006430779975112074+0.012534986010175176j),(0.015272614378510404-0.003369987658002384j),(-0.01808810231283344-0.00843767879949221j)
"(1.1538461538461542, 0.0769230769230771)",(-0.03016499233505856+0.03672879644729834j),(-0.02543841852421243+0.001937937521470974j),(0.011180819009334333-0.010854086204200438j),(-0.0015742661125834993+0.013195315502616094j),(-0.008640464345489452-0.009166711128758144j),(0.01194348831048248-0.003946573390163658j),(0.0025127272352841908+0.012638179084623493j),(-0.012087325231070603+0.005578151604008585j),(-0.011977619415315216-0.006667183061006985j),(-0.007200913577615-0.01196127438909203j),(-0.006143597370444819-0.012587450823265596j),(-0.009938712224464501-0.00962033640914091j),(-0.013482482609422622+6.38326632055582e-05j),(-0.004919705181985795+0.012089674388995594j),(0.01165973021078981+0.004973913282878182j),(0.0010868929035777952-0.012486287737700026j),(-0.011240450694907159+0.006317524947668551j),(0.013936266285818746+0.003378313665874269j),(-0.012605171127495726-0.014648815021522082j)
"(1.3076923076923084, 0.0769230769230771)",(-0.037498697351872196-0.007953011134816213j),(-0.01426789254444694-0.01891034468046838j),(0.014712070973599558-5.857341825775627e-05j),(-0.00965051080843961+0.0076235913224909765j),(0.001232550670062982-0.01161262634207766j),(0.009509211039710596+0.006931008036507675j),(-0.009006839640496981+0.008205551152886598j),(-0.010051413711813124-0.007779328869613466j),(0.0009237816543111795-0.013149963301684959j),(0.007717990181097082-0.011049854123587288j),(0.008626374516323337-0.010417689264778573j),(0.004106970056757068-0.012663351007701445j),(-0.006336463998485129-0.011226615908153497j),(-0.012128813077243136+0.0024200463287491008j),(0.0031832696988067124+0.011456774805239656j),(0.0090047832368348-0.00739790186666046j),(-0.011746867841071549-0.0022310055306638725j),(0.008611671113041546+0.010396133410512367j),(0.0008932467308141743-0.01909809328877481j)
"(1.4615384615384617, 0.0769230769230771)",(-0.007866268233353796-0.03182101755105716j),(0.00880646222468762-0.019977508404817938j),(0.008917835091521605+0.010889599546877368j),(-0.011319309526168875-0.0022733606328419233j),(0.0093151795966833-0.005711900980895065j),(-0.0004512520208525947+0.01106645878679437j),(-0.011027621901886995-0.003503757350269713j),(0.0022695266539430564-0.011961384329004005j),(0.011873232223307183-0.004535664065353259j),(0.01280519998484678+0.0024732340479528482j),(0.012624299118036256+0.003460214130710127j),(0.012722483164726758-0.001753302518140871j),(0.006565197570856255-0.010471999281518311j),(-0.00807966668008256-0.008545537636936086j),(-0.006905115253361756+0.008829166852435101j),(0.010764298771319913+0.0018224275299918251j),(-0.006281098479807165-0.009300001194943923j),(-0.0010780272963993485+0.012875064854367476j),(0.015230567090384083-0.010625081210565629j)
"(1.6153846153846159, 0.0769230769230771)",(0.022545170628189677-0.01826408487517263j),(0.020182713637088553-0.001274464666351956j),(-0.003711635520553453+0.013009936992368978j),(-0.0047153576121498324-0.00988249816699015j),(0.00946717878024813+0.004070673041859862j),(-0.009083960312305798+0.005230356901484634j),(-0.002212021868115107-0.010807187901621662j),(0.011251212893573418-0.0031943893463069343j),(0.00879157824064864+0.00857813082989912j),(0.0028565789938678186+0.012318095757172312j),(0.001968576513057339+0.012539426807247912j),(0.006839818234150757+0.010361640261701957j),(0.011848630941619935+0.0008662790381340222j),(0.0030116145651920344-0.010808237824201847j),(-0.01059690711677963-0.0006215522946315903j),(0.00494072394374669+0.009035380199861708j),(0.0027743435034781297-0.01026816839590108j),(-0.01016104273388191+0.007225085861847781j),(0.01652399599653859+0.0067258669677044206j)
"(1.7692307692307692, 0.0769230769230771)",(0.023558096561442324+0.011623966444465771j),(0.009431806418146334+0.016339283899456998j),(-0.012523426896644485+0.0036057626122709243j),(0.005259246555185625-0.009042398267246171j),(0.0017181140119023638+0.009630368461802104j),(-0.008719258356747356-0.004831010505931103j),(0.008075615913272846-0.006794008251070658j),(0.007554415029542879+0.008356556969833359j),(-0.003991318432355751+0.01120546481542147j),(-0.009804710016514472+0.007397160215820681j),(-0.010325000582504467+0.006738875783774367j),(-0.006226338993783495+0.010288249749438823j),(0.0045178863922227955+0.010516644612840943j),(0.01039174446401574-0.002702564510920925j),(-0.005027906484303716-0.008755135389348665j),(-0.004163423478217269+0.008840992397573163j),(0.009370655627172923-0.003917520148299356j),(-0.01147791517266415-0.0037612634112546193j),(0.0024217898280153006+0.01689722802297156j)
"(1.9230769230769234, 0.0769230769230771)",(-0.000747908519592123+0.024151244423546284j),(-0.009975995781488695+0.014646386259818275j),(-0.009072795518446735-0.00870448330777314j),(0.010038452125991594-0.00038840890923352503j),(-0.006932490048999802+0.006253184714865909j),(-0.00018708050726841245-0.009517256473152777j),(0.009391013936923669+0.003791466692265075j),(-0.004055651921983148+0.010090767964053676j),(-0.01149662452335676+0.0010049892271387648j),(-0.010450531066030874-0.00579287122623739j),(-0.010094853525492015-0.0064790877406695575j),(-0.011605094577965219-0.0012106559899376125j),(-0.007061938704828529+0.008500480325587834j),(0.0071566284271857026+0.007414117002652529j),(0.004540086442480613-0.008503614701251024j),(-0.009202719528273366+0.0014818222231566297j),(0.008283826814582795+0.00514843716203921j),(-0.00315826219610035-0.011291095509968445j),(-0.013070202319719181+0.009782130681448353j)
"(2.0769230769230775, 0.0769230769230771)",(-0.020762729296023824+0.008627477061996649j),(-0.01654251737485017-0.002601957575532224j),(0.003141278587632937-0.011734818569596966j),(0.0052982205941096375+0.008108285850466006j),(-0.008550744301570776-0.002641733544805585j),(0.007864759485603253-0.004623987843865045j),(0.0009314825856814814+0.0097009579648482j),(-0.0104969748304095+0.0007090417170841813j),(-0.005526285207021269-0.009758797223125353j),(0.0010228940214738402-0.011595889465152007j),(0.001736791868216874-0.011556495282013211j),(-0.0037164380515608956-0.010712610509568014j),(-0.010415969737967021-0.0024086297648313005j),(-0.002935540438845339+0.009470291643375556j),(0.009223422954316626-0.00047513231751044954j),(-0.005985672234643469-0.006626983413452271j),(0.0002862469075392705+0.009402155848799257j),(0.007704179461197219-0.008395812600714722j),(-0.014094999333848845-0.00676069562312131j)
"(2.230769230769231, 0.0769230769230771)",(-0.015386757930539577-0.014448585124723913j),(-0.004407553968993159-0.01528336675131726j),(0.01145751920111052-0.002624983364234582j),(-0.004254980308600987+0.00834512410184279j),(-0.0018900548116395329-0.00840063254352284j),(0.007528926413730118+0.004501089159586541j),(-0.007923452123256111+0.005059544867420979j),(-0.005010480716152549-0.008881230768898837j),(0.006417825020451852-0.008828512748511229j),(0.01074274882320176-0.0036803991225179784j),(0.010981189891256427-0.003060777277568295j),(0.007923988386936871-0.007679777289987552j),(-0.002399785250982238-0.010078855985173772j),(-0.009384885934865242+0.0018317946161363445j),(0.00485605178352728+0.00742941097255098j),(0.0023864232923615754-0.008248699729553242j),(-0.00755616017409705+0.005075032509801468j),(0.01083717463951976+0.0023323444272754213j),(-0.00030831572424714737-0.014994618115994729j)
"(2.384615384615385, 0.0769230769230771)",(0.006506828225963023-0.018862053537760597j),(0.011470493089273608-0.00993582064628967j),(0.007336216964172843+0.008712778236756357j),(-0.009076447261539748+0.00030465659144589713j),(0.006198329161276576-0.005535383047610623j),(-0.0004047131043249019+0.008447481933097188j),(-0.007815045098260066-0.004639850207240992j),(0.005702437047816822-0.008092731341108937j),(0.010419349236385479+0.002140131690183834j),(0.007543454473766319+0.008129801617261229j),(0.007107732663939728+0.00856894968847686j),(0.010036905315000356+0.0038583358725777003j),(0.007753274332723675-0.006405302020249832j),(-0.005798680952944632-0.007195481961633399j),(-0.003923559534407577+0.007599860472732034j),(0.008013023013904714-0.002098264747061677j),(-0.007994599253321744-0.0037519018524459864j),(0.003184124819505092+0.010313307047638063j),(0.012798480030161496-0.0066430725961123165j)
"(2.5384615384615383, 0.0769230769230771)",(0.018892778000336116-0.0016800971727497648j),(0.013229968715961096+0.006014556522541452j),(-0.0043611823072151525+0.01015577251186092j),(-0.0044320052243320765-0.007628537709887996j),(0.007567105575508392+0.0027207753198071226j),(-0.0074122092565572645+0.0034450141376867484j),(0.0006510907273458697-0.008779731110840086j),(0.009482541937696619+0.0016571510471548217j),(0.002291186549700405+0.010122711860295293j),(-0.00427165877269518+0.009965960375209006j),(-0.004812852599459097+0.009762278104653408j),(0.0006868088134082716+0.010468244252503997j),(0.00889764649152874+0.004051316307019395j),(0.0035965063999993923-0.008193706647260893j),(-0.008258470739839688+0.00023463792979812415j),(0.0056331631622687384+0.005696993433047317j),(-0.0007308583372606002-0.008555505482147651j),(-0.0073573901911150605+0.007517472404511128j),(0.011136607063477608+0.008308078394585977j)
"(2.6923076923076925, 0.0769230769230771)",(0.008825288690064128+0.015818132823107855j),(2.0598595407591244e-05+0.013963111669710137j),(-0.010724911246206226+0.0005636511546068636j),(0.004572839909467092-0.007266674293104935j),(0.0011065351862309988+0.007719875503167476j),(-0.006256126875521934-0.0048512260942821335j),(0.007922623116996196-0.00319621741317793j),(0.002460792436422028+0.009044284662173776j),(-0.008088970196429459+0.0061116435433023275j),(-0.010610244727311929+0.00013624377567337997j),(-0.01064338502193905-0.00040481468522225565j),(-0.009008034623372211+0.004882472825774468j),(0.0002147616676082192+0.009514541051489692j),(0.008664368822592593-0.0005159432299611968j),(-0.004005543534518375-0.006922439590171154j),(-0.002140645367615691+0.007466465489767841j),(0.0069233470500379285-0.0046926377814444035j),(-0.009832514511307854-0.0029291953378420346j),(-0.0026036617214059547+0.013160378734523285j)
"(2.8461538461538467, 0.0769230769230771)",(-0.010400612482355145+0.013905308847564187j),(-0.012240183582118841+0.005583714458136204j),(-0.005054451960235453-0.009145334554054554j),(0.008336202717987008+0.0007273341083102377j),(-0.006158123950720154+0.004416757299833669j),(0.001445346408350102-0.007545164063961032j),(0.006167627704939514+0.005559124796579442j),(-0.006974864451539492+0.005903937165754485j),(-0.008700161938983353-0.004752067529035827j),(-0.004337978716104386-0.009445050769194475j),(-0.0038865160994228437-0.009681218031701523j),(-0.008010207578389576-0.006015207317665367j),(-0.00827165277943021+0.004197645619488364j),(0.0042450895695255505+0.007286068097034789j),(0.00410519778302015-0.006581774467656525j),(-0.00735934742401386+0.0016655614960922936j),(0.007252533564771019+0.0037379543657145476j),(-0.0018548131452746541-0.009841969787431593j),(-0.012587475189489182+0.003161271647549229j)
"(3.0, 0.0769230769230771)",(-0.01628779527375583-0.003691878787846287j),(-0.009789862493560501-0.008545364464900115j),(0.0058986884102216215-0.00829535402839055j),(0.003035569159720398+0.007581086004031031j),(-0.006558903628956684-0.003375624349472836j),(0.007184973342886189-0.0020352128399067264j),(-0.002256684803232153+0.007760331011426334j),(-0.008095358268404592-0.003744361919279482j),(0.0007429866768130582-0.009674112832460235j),(0.0067382929276472835-0.007642606736363396j),(0.00711507188524791-0.00734512268205448j),(0.0020926941496359004-0.009576674967288406j),(-0.007169080823667041-0.005525105604410494j),(-0.004493074374518343+0.0068644781606479605j),(0.007515016408939639+0.0005700112579127014j),(-0.0048184878388445795-0.005540876013333659j),(0.00011137934551807104+0.00796912100906306j),(0.0077624998828573835-0.005956997462055448j),(-0.007948516111301759-0.009748235095268577j)
"(-3.0, 0.23076923076923084)",(0.009234509314949454-0.007568307908412801j),(0.004082873563303937-0.009023184463294911j),(-0.005186031419169067-0.007597368718656558j),(-0.006965333398179758+0.00460349329810153j),(0.006483908658363638+0.004013847642876615j),(-0.0014296452948169408-0.007177193183817102j),(-0.0037166513610549625+0.006811238624648185j),(0.009119906323932432-0.001960756801127326j),(-0.004528818939607444-0.011131752041606078j),(-0.013369485533094038-0.004751873869203543j),(-0.011069422362335612-0.007609170312835717j),(0.003481339997369973-0.010097454388528918j),(0.0058484593487818344+0.006084084248090319j),(-0.007422038635239708-0.0004731531231591049j),(0.005836250560874055-0.004532768826855865j),(0.00029876872221242223+0.007922322832134749j),(-0.008570493398450278-0.0017375995350491045j),(-0.000512251192967824-0.009545460314556883j),(0.006550616316961468-0.007710951075453327j)
"(-2.8461538461538463, 0.23076923076923084)",(-0.003214688034933183-0.01174313334999345j),(-0.00672675534182854-0.007542288503260691j),(-0.009261166361504543+0.001648562280019728j),(0.0012866469981272022+0.008464963622337493j),(0.006593504471522256-0.004237024369148869j),(-0.007274452545647345-0.0019171902052456757j),(0.004609312739468144+0.006494052082509068j),(0.002178859045844679-0.009328640574943328j),(-0.01241676339181268-0.0004625805333000833j),(-0.010174621626654995+0.010686445854833658j),(-0.011985908521857434+0.00700994863559688j),(-0.007555363480164313-0.007895121487157963j),(0.008329090133690145-0.002211279350166276j),(-0.004185149334493512+0.006377320529050516j),(-0.0011463676441158363-0.00751899780599892j),(0.007339532693166091+0.0035649500843313833j),(-0.0055531856128866785+0.007053977057887074j),(-0.009040894100388455-0.003735324328482795j),(-0.004377183328250149-0.009354401252626486j)
"(-2.6923076923076925, 0.23076923076923084)",(-0.012281202835308104-0.0018856667014590244j),(-0.009827251154127551+0.0031553262123513075j),(-0.0023558546843230432+0.009336794010290698j),(0.008440095238507358+0.002462287361095473j),(-0.0009894296494648075-0.008006793954639308j),(-0.005085574387096779+0.005843159176503397j),(0.008083095107985293-0.0012920831340136212j),(-0.007696250813733881-0.006149940402729474j),(-0.005738238996698181+0.011527223761876586j),(0.005854937188507253+0.014238338075369813j),(0.0012375005675196438+0.01432872524741257j),(-0.010753401870571107+0.003082985429582463j),(0.002251649173898514-0.00851529548626686j),(0.0034887020220822533+0.007017409019738271j),(-0.007319676600453245-0.0028157682854756936j),(0.006836346332724504-0.004899983268378785j),(0.0038681586203863786+0.008378110138058044j),(-0.007459187156817487+0.006690664128977707j),(-0.010550727787564558+8.162794062447665e-05j)
"(-2.5384615384615383, 0.23076923076923084)",(-0.0068712128822638555+0.010669896903612652j),(-0.0011268485223704205+0.010490544501359717j),(0.007728407833190753+0.006136536212511756j),(0.00596339645960602-0.0067948621545959355j),(-0.007873949124104728-0.002684662000020833j),(0.0030471933811352567+0.0073880094115859295j),(0.0025382693395436897-0.008037407315070933j),(-0.009147281405259326+0.004391324322135974j),(0.008443778791445445+0.010378120168123292j),(0.01611762557600392+0.0004871779464022885j),(0.013963757155387542+0.0052808180918597816j),(-0.0024546117245944445+0.011190699051730379j),(-0.006338173987797746-0.0064067550635619015j),(0.008040529810661197+0.0006517838706866412j),(-0.006330813538397068+0.005057793378792512j),(-0.0010158646533760195-0.00862563739475325j),(0.009489076019906681+0.00041659865219188547j),(0.0028445489388527665+0.009873398893352371j),(-0.004431966556131382+0.009836348872227311j)
"(-2.3846153846153846, 0.23076923076923084)",(0.007095376517431494+0.010862383155069206j),(0.009343652938969518+0.005409082867951882j),(0.009004318199698835-0.00463173390693904j),(-0.003728309294042093-0.008531755823100024j),(-0.0060691986043239915+0.00608582841398911j),(0.008237868609760111+0.0006442294657129726j),(-0.006199643541164014-0.006098325385961847j),(-7.17275864858313e-05+0.010468244137957855j),(0.01349125272522597-0.0035232125684273494j),(0.007400297566904268-0.015269219385115171j),(0.01130620592269769-0.010650533527965047j),(0.008786701336864797+0.007781368901911571j),(-0.008988826311922998+0.0021087436703259694j),(0.004964674858263318-0.006679628683411437j),(0.0011034999279990801+0.008318577094248035j),(-0.008288310894087929-0.0034699901456843683j),(0.004916392791328334-0.008466845660195357j),(0.010390407333567196+0.0018187104918210247j),(0.0072404882183014175+0.008337234681334961j)
"(-2.230769230769231, 0.23076923076923084)",(0.013111561819970422-0.0020930023612183123j),(0.00894840388436387-0.0064996676646269826j),(-0.0005166281033760409-0.01039104154234562j),(-0.00960176191642253-0.00027730820398435895j),(0.0028564603382729933+0.008428524909100102j),(0.00450782011621306-0.007282853583234092j),(-0.008553813984457615+0.002777310914050272j),(0.009656674766235482+0.004882601285871657j),(0.0025275418802098667-0.014362531183693088j),(-0.011532483192899954-0.013763404219247164j),(-0.004694133573216176-0.015505025438127172j),(0.011416179712007112-0.003778004443675306j),(-0.0031629369666443968+0.008930300416058797j),(-0.0029866188805526563-0.00807465606153752j),(0.007936806716128366+0.0035935840032362922j),(-0.007415071461701146+0.005638160338351461j),(-0.005333881303755314-0.008586467992301438j),(0.006393760136326458-0.008756670854772759j),(0.01086925843261706-0.0031404735147355528j)
"(-2.0769230769230766, 0.23076923076923084)",(0.0035281791387054414-0.013137196577069184j),(-0.00236750062797154-0.01109365880687202j),(-0.009955171111113291-0.00393780908125962j),(-0.004518970736846586+0.008841376117018254j),(0.009148926588690107+0.0012769728565356145j),(-0.004516246931859094-0.007673890866565182j),(-0.0016350458162142335+0.009182177173697433j),(0.009040614343008726-0.0066261660945637875j),(-0.012582487547467349-0.008730973657701575j),(-0.018422316641818856+0.005177580269487922j),(-0.016668164598549456-0.0030022270601912015j),(0.002803954979131357-0.011994427321296134j),(0.005764461868594784+0.00785204330589308j),(-0.008665337432786812-0.0021750208150102426j),(0.007632127321114729-0.0049042900961409315j),(0.0010982277775398036+0.00961649938004533j),(-0.010435740491144164+0.0006197903148002673j),(-0.005139066152930694-0.009906043899442902j),(0.0017831848654796662-0.011467364228283154j)
